osmid,name,highway,oneway,reversed,length,maxspeed,junction,geometry,lanes,ref,bridge
25277337,Carretera del Port,residential,False,True,56.985,,,"LINESTRING (3.330314 39.5462119, 3.3307239 39.5458085)",,,
524698992,,primary,True,False,21.849999999999998,50,roundabout,"LINESTRING (3.330314 39.5462119, 3.3303558 39.546249, 3.3303818 39.5462939, 3.3303898 39.5463426, 3.3303791 39.546391)",,,
8396823,Carrer dels Bordils,tertiary,False,False,33.971000000000004,,,"LINESTRING (3.334237 39.5408953, 3.3344066 39.5406586, 3.3344286 39.5406279)",2,,
18954085,Avinguda d'en Joan Amer,tertiary,True,False,40.185,,,"LINESTRING (3.338402 39.5437819, 3.3385012 39.5434287)",2,,
98640389,Carrer de Méndez Núñez,residential,False,True,57.523,,,"LINESTRING (3.338402 39.5437819, 3.3390591 39.5438861)",,,
49219554,Carrer d'en Villalonga,residential,True,False,42.0,,,"LINESTRING (3.3364859 39.5430033, 3.3369229 39.5431739)",,,
8396820,Carrer de la Rapita,residential,True,False,13.427,,,"LINESTRING (3.3347691 39.5456384, 3.3348394 39.5455305)",,,
141141164,Avinguda dels Pins,residential,False,False,29.013,,,"LINESTRING (3.3347691 39.5456384, 3.3344648 39.5457525)",,,
141141164,Avinguda dels Pins,residential,False,True,75.682,,,"LINESTRING (3.3347691 39.5456384, 3.335574 39.5453591)",,,
8396822,Carrer del Mestral,residential,False,False,37.264,,,"LINESTRING (3.3333004 39.5461488, 3.3329191 39.545988)",,,
141141164,Avinguda dels Pins,residential,False,True,32.387,,,"LINESTRING (3.3333004 39.5461488, 3.3336448 39.5460292)",,,
1005903214,Avinguda dels Pins,residential,False,False,38.737,,,"LINESTRING (3.3333004 39.5461488, 3.3328885 39.5462919)",,,
8396822,Carrer del Mestral,residential,False,True,56.198,,,"LINESTRING (3.3312198 39.5453205, 3.3318038 39.5455499)",,,
25277337,Carretera del Port,residential,False,False,50.527,,,"LINESTRING (3.3312198 39.5453205, 3.3308564 39.5456782)",,,
1005903213,Carretera del Port,residential,False,True,55.7,,,"LINESTRING (3.3312198 39.5453205, 3.3315628 39.5448951)",,,
98902034,Carrer de Llinya,residential,False,False,16.316,,,"LINESTRING (3.3306996 39.539203, 3.3305581 39.5393011)",,,
59318035,Carretera de les Coves,secondary,False,True,56.629999999999995,,,"LINESTRING (3.3306996 39.539203, 3.3307111 39.5394233, 3.3307691 39.5396369, 3.3307799 39.5396737, 3.3308011 39.5397022)",2,Ma-4014a,
18954086,Ronda de l'Oest,primary,False,True,20.325,50,,"LINESTRING (3.3321083 39.5465629, 3.3318726 39.5465435)",2,,
369153724,Ronda de l'Oest,primary,False,False,77.125,50,,"LINESTRING (3.3321083 39.5465629, 3.3329972 39.546669)",2,,
1005903214,Avinguda dels Pins,residential,False,True,52.83,,,"LINESTRING (3.3321083 39.5465629, 3.3326701 39.5463678)",,,
8396831,Avinguda dels Pins,residential,False,False,45.853,,,"LINESTRING (3.3382134 39.5444535, 3.3377248 39.5446211)",,,
18954085,Avinguda d'en Joan Amer,tertiary,True,False,35.622,,,"LINESTRING (3.3382134 39.5444535, 3.3383013 39.5441404)",2,,
86495682,Carrer de Berard i Solà,residential,False,False,58.294,,,"LINESTRING (3.3382134 39.5444535, 3.3388788 39.544561)",,,
"[145224344, 369153723]",carretera de Son Servera,tertiary,False,True,65.178,,,"LINESTRING (3.3382134 39.5444535, 3.3382362 39.5445044, 3.3383431 39.544743, 3.3384617 39.5450075)",,,
98640394,Carrer d'Amerigo Vespucci,residential,True,False,56.262,40,,"LINESTRING (3.3387162 39.5426628, 3.3393571 39.5427712)",,,
8396817,Carrer dels Bordils,tertiary,False,True,218.836,,,"LINESTRING (3.3387162 39.5426628, 3.3375641 39.5422082, 3.336576 39.5418183, 3.3364443 39.5417663)",2,,
79716340,Avinguda d'en Joan Amer,residential,False,False,66.44200000000001,,,"LINESTRING (3.3387162 39.5426628, 3.338734 39.5426107, 3.3388709 39.5420774)",,,
86495662,Carrer de s'Hort,residential,False,True,52.727000000000004,,,"LINESTRING (3.3299575 39.5463147, 3.3295269 39.5462138, 3.3294038 39.5461292)",,,
520907856,,primary,True,False,39.549,50,roundabout,"LINESTRING (3.3299575 39.5463147, 3.329982 39.5462585, 3.3300303 39.5462124, 3.3300964 39.5461821, 3.330172 39.5461715, 3.3302477 39.5461819, 3.330314 39.5462119)",,,
18954086,Ronda de l'Oest,primary,False,False,70.24799999999999,50,,"LINESTRING (3.3303791 39.546391, 3.3305351 39.5464005, 3.3309553 39.5464471, 3.3311921 39.5464675)",2,,
521072583,,primary,True,False,26.976,50,roundabout,"LINESTRING (3.3303791 39.546391, 3.3303512 39.5464345, 3.3303083 39.54647, 3.330254 39.5464945, 3.3301929 39.5465059, 3.33013 39.5465035)",,,
26580263,Carrer d'en Sanglada,residential,False,True,83.106,,,"LINESTRING (3.3342499 39.5425059, 3.3333911 39.5421595)",,,
38752605,plaça del Carme,residential,True,False,38.22,,,"LINESTRING (3.3342499 39.5425059, 3.3344579 39.5422019)",,,
54639782,Carrer d'en Villalonga,residential,True,False,24.527,,,"LINESTRING (3.3347073 39.5422948, 3.3349631 39.5423935)",,,
26580262,Carrer de Cristòfol Colom,residential,True,False,46.7,,,"LINESTRING (3.3353404 39.5413307, 3.3350944 39.5417054)",,,
1231102577,Carrer dels Bordils,tertiary,False,False,106.331,,,"LINESTRING (3.3353404 39.5413307, 3.3360959 39.5416288, 3.3364443 39.5417663)",2,,
26580263,Carrer d'en Sanglada,residential,False,False,83.106,,,"LINESTRING (3.3333911 39.5421595, 3.3342499 39.5425059)",,,
26580263,Carrer d'en Sanglada,residential,False,True,45.654,,,"LINESTRING (3.3333911 39.5421595, 3.3329194 39.5419691)",,,
26580268,Carretera del Port,residential,True,False,36.366,,,"LINESTRING (3.3333911 39.5421595, 3.3335854 39.5418688)",,,
34391646,Carrer dels Navegants,residential,True,False,38.875,,,"LINESTRING (3.3333618 39.5410142, 3.3332099 39.5413436)",,,
99192867,Carrer d'en Sureda,residential,True,False,60.578,,,"LINESTRING (3.3333618 39.5410142, 3.3339931 39.5412587)",,,
99192867,Carrer d'en Sureda,residential,True,False,46.712,,,"LINESTRING (3.3328731 39.5408286, 3.3333618 39.5410142)",,,
141277992,Carrer d'en Sureda,residential,False,True,38.833,,,"LINESTRING (3.3328731 39.5408286, 3.3324671 39.5406739)",,,
99192874,Carrer de la Mar,residential,True,False,37.791,,,"LINESTRING (3.3326697 39.5411301, 3.3328731 39.5408286)",,,
1081608687,Carrer d’Isabel Montaner,residential,False,False,21.889,,,"LINESTRING (3.3326697 39.5411301, 3.332445 39.5410367)",,,
26580268,Carretera del Port,residential,True,False,39.189,,,"LINESTRING (3.3337838 39.541572, 3.3339931 39.5412587)",,,
26580269,Carrer d’Isabel Montaner,residential,True,False,55.379,,,"LINESTRING (3.3337838 39.541572, 3.3332099 39.5413436)",,,
26580266,Carrer d'en Gual,residential,False,False,25.683,,,"LINESTRING (3.3340555 39.54279, 3.3343204 39.5428978)",,,
38752605,plaça del Carme,residential,True,False,35.719,,,"LINESTRING (3.3340555 39.54279, 3.3342499 39.5425059)",,,
26580266,Carrer d'en Gual,residential,False,True,24.615,,,"LINESTRING (3.3345765 39.5429978, 3.3343204 39.5428978)",,,
76016563,Carrer d'en Gual,residential,True,False,81.385,,,"LINESTRING (3.3345765 39.5429978, 3.3354189 39.543335)",,,
26580265,Plaça del Carme,residential,True,False,39.554,,,"LINESTRING (3.3349631 39.5423935, 3.334759 39.5427125)",,,
49219554,Carrer d'en Villalonga,residential,True,False,82.667,,,"LINESTRING (3.3349631 39.5423935, 3.3358189 39.5427358)",,,
26580269,Carrer d’Isabel Montaner,residential,True,False,52.051,,,"LINESTRING (3.3332099 39.5413436, 3.3326697 39.5411301)",,,
34391646,Carrer dels Navegants,residential,True,False,37.473,,,"LINESTRING (3.3332099 39.5413436, 3.3330634 39.5416611)",,,
26580268,Carretera del Port,residential,True,False,37.177,,,"LINESTRING (3.3329974 39.5427486, 3.333196 39.5424514)",,,
27060625,Carrer de les Monges,residential,True,False,35.446,,,"LINESTRING (3.3329974 39.5427486, 3.3326259 39.5426088)",,,
34391646,Carrer dels Navegants,residential,True,False,36.226,,,"LINESTRING (3.3326259 39.5426088, 3.3324845 39.5429158)",,,
191384379,Carrer de les Monges,residential,False,False,63.927,,,"LINESTRING (3.3326259 39.5426088, 3.3319585 39.5423526)",,,
191384379,Carrer de les Monges,residential,False,True,63.927,,,"LINESTRING (3.3319585 39.5423526, 3.3326259 39.5426088)",,,
27060622,Carrer d'en Gual,residential,False,False,52.961,,,"LINESTRING (3.3322258 39.5420631, 3.332774 39.5422825)",,,
27060622,Carrer d'en Gual,residential,False,False,40.769,,,"LINESTRING (3.332774 39.5422825, 3.333196 39.5424514)",,,
27060622,Carrer d'en Gual,residential,False,True,52.961,,,"LINESTRING (3.332774 39.5422825, 3.3322258 39.5420631)",,,
34391646,Carrer dels Navegants,residential,True,False,38.441,,,"LINESTRING (3.332774 39.5422825, 3.3326259 39.5426088)",,,
26580268,Carretera del Port,residential,True,False,36.516,,,"LINESTRING (3.333196 39.5424514, 3.3333911 39.5421595)",,,
27060622,Carrer d'en Gual,residential,False,True,40.769,,,"LINESTRING (3.333196 39.5424514, 3.332774 39.5422825)",,,
38752606,Carrer d'en Gual,residential,True,False,82.761,,,"LINESTRING (3.333196 39.5424514, 3.3340555 39.54279)",,,
26580263,Carrer d'en Sanglada,residential,False,False,45.654,,,"LINESTRING (3.3329194 39.5419691, 3.3333911 39.5421595)",,,
26580263,Carrer d'en Sanglada,residential,False,True,47.223,,,"LINESTRING (3.3329194 39.5419691, 3.3324272 39.5417786)",,,
34391646,Carrer dels Navegants,residential,True,False,37.012,,,"LINESTRING (3.3329194 39.5419691, 3.332774 39.5422825)",,,
141277992,Carrer d'en Sureda,residential,False,False,38.833,,,"LINESTRING (3.3324671 39.5406739, 3.3328731 39.5408286)",,,
26580268,Carretera del Port,residential,True,False,34.66,,,"LINESTRING (3.3339931 39.5412587, 3.3341782 39.5409816)",,,
54639758,Carrer d'en Sureda,residential,True,False,106.702,,,"LINESTRING (3.3339931 39.5412587, 3.334232 39.5413557, 3.33475 39.5415658, 3.3350944 39.5417054)",,,
1081608687,Carrer d’Isabel Montaner,residential,False,True,21.889,,,"LINESTRING (3.332445 39.5410367, 3.3326697 39.5411301)",,,
34391646,Carrer dels Navegants,residential,True,False,36.406,,,"LINESTRING (3.3330634 39.5416611, 3.3329194 39.5419691)",,,
191384374,Carrer d'en San Simón,residential,True,False,50.368,,,"LINESTRING (3.3330634 39.5416611, 3.3335854 39.5418688)",,,
"[99192874, 8396819]","['Carrer de la Mar', ""Carrer d'en San Simón""]",residential,True,False,92.27000000000001,,,"LINESTRING (3.3330634 39.5416611, 3.3324811 39.5414097, 3.3326697 39.5411301)",,,
26580268,Carretera del Port,residential,True,False,37.13,,,"LINESTRING (3.3335854 39.5418688, 3.3337838 39.541572)",,,
191384374,Carrer d'en San Simón,residential,True,False,83.483,,,"LINESTRING (3.3335854 39.5418688, 3.3338912 39.5419838, 3.3344579 39.5422019)",,,
27060626,Carrer d’Isabel Montaner,residential,True,False,106.959,,,"LINESTRING (3.3348938 39.5420108, 3.3337838 39.541572)",,,
26580262,Carrer de Cristòfol Colom,residential,True,False,35.398,,,"LINESTRING (3.3348938 39.5420108, 3.3347548 39.5422224, 3.3347073 39.5422948)",,,
521012298,,secondary,True,False,14.778,,roundabout,"LINESTRING (3.3336282 39.5399213, 3.3336558 39.5399372, 3.3336761 39.5399587, 3.3336874 39.5399838, 3.3336885 39.5400104, 3.3336793 39.540036)",,Ma-4014a,
886153609,Carrer de la Mar,residential,False,True,21.131,,,"LINESTRING (3.3336282 39.5399213, 3.3337446 39.5397934, 3.3337677 39.5397647)",,,
26580270,Carrer de la Mar,residential,True,False,36.2,,,"LINESTRING (3.3330682 39.5405399, 3.3328731 39.5408286)",,,
8396823,Carrer dels Bordils,tertiary,False,True,33.971000000000004,,,"LINESTRING (3.3344286 39.5406279, 3.3344066 39.5406586, 3.334237 39.5408953)",2,,
37294964,Carrer de Sant Jordi,residential,True,False,107.73599999999999,,,"LINESTRING (3.3344286 39.5406279, 3.3343771 39.5406067, 3.3335168 39.5402521, 3.3335248 39.5400806)",,,
"[384280944, 1194038437]",Carrer dels Bordils,"['secondary', 'tertiary']",False,False,108.986,,,"LINESTRING (3.3344286 39.5406279, 3.334486 39.5405475, 3.3345117 39.5404814, 3.3345092 39.5404343, 3.334494 39.5403895, 3.3344416 39.5403413, 3.3340832 39.5401831, 3.3337538 39.5400601, 3.3336793 39.540036)",,Ma-4014a,
"[8396835, 1006924263]",carretera de Son Servera,tertiary,False,False,110.132,,,"LINESTRING (3.3389917 39.5462393, 3.3386864 39.5455091, 3.3385919 39.5452981)",,,
8396835,carretera de Son Servera,tertiary,False,True,63.647,,,"LINESTRING (3.3389917 39.5462393, 3.3390171 39.5463027, 3.3392237 39.546783)",,,
8396820,Carrer de la Rapita,residential,True,False,36.594,,,"LINESTRING (3.3359023 39.5438992, 3.3360938 39.5436051)",,,
27060625,Carrer de les Monges,residential,True,False,65.548,,,"LINESTRING (3.3359023 39.5438992, 3.3352223 39.5436299)",,,
26580268,Carretera del Port,residential,True,False,37.017,,,"LINESTRING (3.3326036 39.5433378, 3.3328014 39.5430419)",,,
191384371,Carrer des Caravel·les,residential,True,False,25.56,,,"LINESTRING (3.3326036 39.5433378, 3.3323379 39.5432336)",,,
86495699,Carretera de les Coves,secondary,False,False,103.535,,,"LINESTRING (3.3322488 39.5404668, 3.3323255 39.5404442, 3.3323605 39.5404097, 3.3324275 39.5402886, 3.3325606 39.5399475, 3.3327817 39.5397171, 3.3328381 39.5396935)",,Ma-4014a,
"[37294970, 86495699, 498017238]","['Carretera de les Coves', 'es Pontet']",secondary,False,True,37.878,,,"LINESTRING (3.3322488 39.5404668, 3.3321974 39.5404716, 3.3319661 39.5404861, 3.3318089 39.5404974)",,Ma-4014a,yes
98902031,Passatge del Riuet,residential,True,False,110.507,,,"LINESTRING (3.3322488 39.5404668, 3.3321865 39.5398014, 3.3321537 39.5394757)",,,
"[37294970, 86495699, 498017238]","['Carretera de les Coves', 'es Pontet']",secondary,False,False,37.878,,,"LINESTRING (3.3318089 39.5404974, 3.3319661 39.5404861, 3.3321974 39.5404716, 3.3322488 39.5404668)",,Ma-4014a,yes
