osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,maxspeed
161539544,False,,DP-1503,tertiary,False,119.435,"LINESTRING (-8.164412 43.4733421, -8.1643289 43.4733288, -8.1642424 43.4733303, -8.1637088 43.4734032, -8.1634726 43.4734345, -8.1633293 43.4734268, -8.1629628 43.4733494)",Rúa da Fraga,
161539544,False,,DP-1503,tertiary,True,90.33200000000001,"LINESTRING (-8.164412 43.4733421, -8.1645289 43.4733939, -8.1647025 43.4735116, -8.16488 43.4736361, -8.1650205 43.4736641, -8.1652905 43.4736303, -8.1653677 43.4736206)",Rúa da Fraga,
623805604,False,,,tertiary,True,181.641,"LINESTRING (-8.164412 43.4733421, -8.1643807 43.4732113, -8.1643066 43.4729013, -8.1643928 43.472586, -8.1645203 43.4723643, -8.1645871 43.4721496, -8.1645944 43.4720461, -8.1645864 43.4719443, -8.1643897 43.471806)",Rúa Travesa,
84334967,False,,,residential,False,27.266,"LINESTRING (-8.1629628 43.4733494, -8.1629782 43.4733027, -8.1630413 43.4731109)",Rúa da Fraga,
161539544,False,,DP-1503,tertiary,False,26.707,"LINESTRING (-8.1629628 43.4733494, -8.1627355 43.4733014, -8.162645 43.4732823)",Rúa da Fraga,
161539544,False,,DP-1503,tertiary,True,119.435,"LINESTRING (-8.1629628 43.4733494, -8.1633293 43.4734268, -8.1634726 43.4734345, -8.1637088 43.4734032, -8.1642424 43.4733303, -8.1643289 43.4733288, -8.164412 43.4733421)",Rúa da Fraga,
126142111,False,,,unclassified,False,166.6,"LINESTRING (-8.162645 43.4732823, -8.1626202 43.473345, -8.1624531 43.4738204, -8.1623026 43.474207, -8.1622798 43.4742747, -8.1621693 43.4746679, -8.1621488 43.474736)",Avenida do Concello,
161539544,False,,DP-1503,tertiary,True,26.707,"LINESTRING (-8.162645 43.4732823, -8.1627355 43.4733014, -8.1629628 43.4733494)",Rúa da Fraga,
657572865,False,2,DP-1503,tertiary,False,43.745,"LINESTRING (-8.162645 43.4732823, -8.1624602 43.4732432, -8.1622887 43.473207, -8.1621256 43.4731697)",Rúa da Fraga,
657572865,False,2,DP-1503,tertiary,True,43.745,"LINESTRING (-8.1621256 43.4731697, -8.1622887 43.473207, -8.1624602 43.4732432, -8.162645 43.4732823)",Rúa da Fraga,
657572868,False,,DP-1503,tertiary,False,58.319,"LINESTRING (-8.1621256 43.4731697, -8.1619976 43.4731658, -8.1616852 43.4732094, -8.1615084 43.4732225, -8.1614097 43.4732201)",Rúa da Fraga,
"[84334969, 1123766773]",False,,,unclassified,False,109.541,"LINESTRING (-8.1621256 43.4731697, -8.1621768 43.473128, -8.1622212 43.4731064, -8.1623602 43.4730739, -8.162466 43.4730449, -8.1625548 43.4730088, -8.1626285 43.4729487, -8.1626826 43.4728805, -8.1626978 43.4728356, -8.1627002 43.4727906, -8.162707 43.4727523, -8.1627298 43.4727127, -8.1629407 43.4724586)",Rúa Alcalde Gerardo Diaz,
33528733,False,,,residential,True,42.657,"LINESTRING (-8.1653495 43.4732389, -8.165333 43.4733221, -8.1653571 43.4735295, -8.1653677 43.4736206)",Avenida Tarrío,
36938352,False,,,unclassified,False,78.418,"LINESTRING (-8.1653495 43.4732389, -8.1652752 43.4732427, -8.1651975 43.473233, -8.1645734 43.473267, -8.1644969 43.4732947, -8.164412 43.4733421)",Avenida Tarrío,
24650764,False,,DP-1503,tertiary,False,25.708,"LINESTRING (-8.1599194 43.4730592, -8.159635 43.472955)",Avenida do Doutor Sixto Mauriz,
24650764,False,,DP-1503,tertiary,True,45.535,"LINESTRING (-8.1599194 43.4730592, -8.1601007 43.4731092, -8.1602891 43.4731428, -8.1604647 43.4731545)",Avenida do Doutor Sixto Mauriz,
34857425,True,,,residential,False,36.391,"LINESTRING (-8.1599194 43.4730592, -8.1599228 43.4731286, -8.1599307 43.4731829, -8.1600111 43.4733134, -8.1600373 43.4733706)",,
34857427,True,,,residential,False,42.034,"LINESTRING (-8.1600373 43.4733706, -8.1604647 43.4731545)",,
34857428,False,,,residential,False,35.937,"LINESTRING (-8.1600373 43.4733706, -8.1599283 43.473528, -8.1598431 43.4736614)",Rúa da Fonte do Porto,
34857428,False,,,residential,False,65.972,"LINESTRING (-8.1598431 43.4736614, -8.1598175 43.4737911, -8.1598182 43.473819, -8.1598382 43.4739273, -8.1597979 43.474022, -8.15974 43.474094, -8.1596495 43.4742206)",Rúa da Fonte do Porto,
34857428,False,,,residential,True,35.937,"LINESTRING (-8.1598431 43.4736614, -8.1599283 43.473528, -8.1600373 43.4733706)",Rúa da Fonte do Porto,
518292852,False,,,living_street,False,214.89899999999997,"LINESTRING (-8.1598431 43.4736614, -8.1595029 43.4736352, -8.1592523 43.4736624, -8.1584592 43.4739719, -8.1583879 43.4739857, -8.1581766 43.4739887, -8.1579654 43.47398, -8.1577147 43.4739094, -8.1573182 43.4738633)",Rúa da Fonte do Porto,
524892312,False,,,residential,False,67.581,"LINESTRING (-8.1582131 43.4753176, -8.1582026 43.4754588, -8.1582707 43.4756535, -8.1582599 43.4758024, -8.1582276 43.4759164)",Rúa Porto do Río,
524892312,False,,,residential,True,177.571,"LINESTRING (-8.1582131 43.4753176, -8.1582801 43.4751535, -8.158437 43.4750327, -8.1586371 43.4749634, -8.1587749 43.4749403, -8.1589524 43.4749123, -8.1590192 43.4748774, -8.1593009 43.4746135, -8.1595875 43.4742558, -8.1596495 43.4742206)",Rúa Porto do Río,
524892312,False,,,residential,True,67.581,"LINESTRING (-8.1582276 43.4759164, -8.1582599 43.4758024, -8.1582707 43.4756535, -8.1582026 43.4754588, -8.1582131 43.4753176)",Rúa Porto do Río,
35011489,False,,,unclassified,False,76.577,"LINESTRING (-8.158917 43.4723238, -8.1585331 43.471694)",Estrada da Costeira,
35011489,False,,,unclassified,True,30.725,"LINESTRING (-8.158917 43.4723238, -8.1589982 43.4724838, -8.1590279 43.4725874)",Estrada da Costeira,
87698532,False,,,residential,True,68.45599999999999,"LINESTRING (-8.1643897 43.471806, -8.1643159 43.4718265, -8.1640537 43.4718476, -8.1638235 43.4718817, -8.1635646 43.4719387)",Camiño do Inferniño,
623805604,False,,,tertiary,False,181.64100000000002,"LINESTRING (-8.1643897 43.471806, -8.1645864 43.4719443, -8.1645944 43.4720461, -8.1645871 43.4721496, -8.1645203 43.4723643, -8.1643928 43.472586, -8.1643066 43.4729013, -8.1643807 43.4732113, -8.164412 43.4733421)",Rúa Travesa,
623805604,False,,,tertiary,True,99.77399999999999,"LINESTRING (-8.1643897 43.471806, -8.164408 43.471671, -8.1645857 43.4712896, -8.1646361 43.471138, -8.1646447 43.4710225, -8.1646333 43.4709355)",Rúa Travesa,
1210513951,False,,,tertiary,False,44.672,"LINESTRING (-8.1646333 43.4709355, -8.165099 43.4707183)",Rúa Alta,
623805604,False,,,tertiary,False,99.774,"LINESTRING (-8.1646333 43.4709355, -8.1646447 43.4710225, -8.1646361 43.471138, -8.1645857 43.4712896, -8.164408 43.471671, -8.1643897 43.471806)",Rúa Travesa,
126142111,False,,,unclassified,True,166.60000000000002,"LINESTRING (-8.1621488 43.474736, -8.1621693 43.4746679, -8.1622798 43.4742747, -8.1623026 43.474207, -8.1624531 43.4738204, -8.1626202 43.473345, -8.162645 43.4732823)",Avenida do Concello,
192569406,False,2,N-651,trunk,False,56.65299999999999,"LINESTRING (-8.1621488 43.474736, -8.1620973 43.4747234, -8.1617283 43.4746633, -8.1614833 43.4745817)",Avenida dos Naturais de Fene,50
192569406,False,2,N-651,trunk,True,159.38,"LINESTRING (-8.1621488 43.474736, -8.1623422 43.4747719, -8.1639688 43.4750376, -8.1640743 43.4750552)",Avenida dos Naturais de Fene,50
681177900,False,,,unclassified,True,102.622,"LINESTRING (-8.1621488 43.474736, -8.1621868 43.4748017, -8.1622035 43.4748596, -8.1622293 43.4749463, -8.1624203 43.4751534, -8.1628245 43.4755007)",Camiño da Casa Nova,
36937775,True,,,residential,False,81.093,"LINESTRING (-8.1676307 43.4737236, -8.1678786 43.4743646, -8.1679143 43.4744226)",Rúa dos Mirtos,20
161539544,False,,DP-1503,tertiary,False,108.747,"LINESTRING (-8.1676307 43.4737236, -8.1676042 43.4737179, -8.1674716 43.4736933, -8.1672673 43.4736553, -8.1670516 43.4736712, -8.1668491 43.4736924, -8.1666569 43.4737125, -8.1664572 43.4737238, -8.1663076 43.4736908)",Rúa da Fraga,
625460826,False,2,AC-133,tertiary,False,7.752,"LINESTRING (-8.1679143 43.4744226, -8.1678361 43.4744631)",Avenida do Marqués de Figueroa,
36937777,False,,,residential,False,122.842,"LINESTRING (-8.165815 43.4744386, -8.1657364 43.4744367, -8.1653411 43.4744277, -8.1644862 43.4744053, -8.1643669 43.4744065, -8.1642972 43.4744233)",Rúa dos Muiños,
36937777,False,,,residential,True,49.753,"LINESTRING (-8.165815 43.4744386, -8.1659013 43.4744387, -8.1664313 43.4744511)",Rúa dos Muiños,
146291944,False,,,residential,True,92.814,"LINESTRING (-8.165815 43.4744386, -8.1658677 43.4742039, -8.1660015 43.4737164, -8.1660284 43.4736185)",Rúa Doutor Francisco Malvar,
36937777,False,,,residential,False,19.984,"LINESTRING (-8.1666644 43.4743904, -8.1664313 43.4744511)",Rúa dos Muiños,
36937777,False,,,residential,True,122.842,"LINESTRING (-8.1642972 43.4744233, -8.1643669 43.4744065, -8.1644862 43.4744053, -8.1653411 43.4744277, -8.1657364 43.4744367, -8.165815 43.4744386)",Rúa dos Muiños,
600303623,False,,,residential,False,73.22099999999999,"LINESTRING (-8.1642972 43.4744233, -8.1642731 43.4744391, -8.1642464 43.4744695, -8.1640743 43.4750552)",Travesía dos Muiños,
1123766720,False,,,residential,False,24.733,"LINESTRING (-8.1642972 43.4744233, -8.1641752 43.4744011, -8.1640716 43.4743797, -8.164039 43.4743652, -8.1640149 43.474347)",Rúa dos Muiños,
192569406,False,2,N-651,trunk,True,118.345,"LINESTRING (-8.1640743 43.4750552, -8.1655064 43.4752848)",Avenida dos Naturais de Fene,50
192569406,False,2,N-651,trunk,False,159.38,"LINESTRING (-8.1640743 43.4750552, -8.1639688 43.4750376, -8.1623422 43.4747719, -8.1621488 43.474736)",Avenida dos Naturais de Fene,50
600303623,False,,,residential,True,73.22099999999999,"LINESTRING (-8.1640743 43.4750552, -8.1642464 43.4744695, -8.1642731 43.4744391, -8.1642972 43.4744233)",Travesía dos Muiños,
48650069,False,,,unclassified,True,129.821,"LINESTRING (-8.1597742 43.4697062, -8.1597631 43.4699041, -8.1598521 43.470293, -8.1598024 43.4704863, -8.1598215 43.4706369, -8.1598445 43.4707527, -8.1598886 43.4708583)",Rúa Formosende,
1125361981,False,,,residential,False,60.455999999999996,"LINESTRING (-8.1597742 43.4697062, -8.1593647 43.4697322, -8.1590267 43.469738)",Travesía Formosende,
78267448,False,,,unclassified,False,38.985,"LINESTRING (-8.1612711 43.476696, -8.1614148 43.4765684, -8.1615138 43.4764925, -8.1616034 43.4764437)",Camiño do Sartego,
413371067,False,,,residential,False,95.79700000000001,"LINESTRING (-8.1612711 43.476696, -8.1613859 43.4766828, -8.1615002 43.4766767, -8.1615937 43.4767084, -8.1617787 43.4768487, -8.1618841 43.4769386, -8.1619574 43.4770402, -8.1620468 43.4771654, -8.1620922 43.4772046)",Rúa Fonte Longa,
78267448,False,,,unclassified,False,74.376,"LINESTRING (-8.1627355 43.4764285, -8.163654 43.4764847)",Camiño do Sartego,
78267448,False,,,unclassified,True,101.14800000000001,"LINESTRING (-8.1627355 43.4764285, -8.162474 43.4762768, -8.1623576 43.4762586, -8.1622287 43.4762727, -8.1618284 43.4763678, -8.161677 43.4764189, -8.1616034 43.4764437)",Camiño do Sartego,
84334972,False,,,residential,False,138.443,"LINESTRING (-8.1627355 43.4764285, -8.1627331 43.4765663, -8.1629926 43.4776574)",Rúa Fonte Longa,
78267448,False,,,unclassified,True,74.376,"LINESTRING (-8.163654 43.4764847, -8.1627355 43.4764285)",Camiño do Sartego,
84334953,False,,,residential,True,69.945,"LINESTRING (-8.163654 43.4764847, -8.1637016 43.4766045, -8.1638234 43.4768662, -8.1639938 43.4770579)",Rúa da Casa Vella,
730460644,False,,,unclassified,False,43.38,"LINESTRING (-8.163654 43.4764847, -8.1637097 43.4764044, -8.1637386 43.47633, -8.1637547 43.4762356, -8.1637386 43.4761432, -8.1637137 43.4761136)",Camiño do Sartego,
84334965,True,,,residential,False,212.317,"LINESTRING (-8.1628245 43.4755007, -8.1619224 43.4753107, -8.1612441 43.4751591, -8.1611038 43.4750678, -8.1610959 43.4749893, -8.1614129 43.474628, -8.1614833 43.4745817)",Rúa Tras o Cádavo,
681177900,False,,,unclassified,False,102.62200000000001,"LINESTRING (-8.1628245 43.4755007, -8.1624203 43.4751534, -8.1622293 43.4749463, -8.1622035 43.4748596, -8.1621868 43.4748017, -8.1621488 43.474736)",Camiño da Casa Nova,
78267424,True,,,unclassified,False,100.534,"LINESTRING (-8.1637137 43.4761136, -8.1635637 43.4759393, -8.1634994 43.4758879, -8.1629994 43.4756448, -8.1629229 43.4755914, -8.1628245 43.4755007)",Camiño da Casa Nova,
730460643,False,,,unclassified,False,88.838,"LINESTRING (-8.1637137 43.4761136, -8.1640101 43.47594, -8.1642644 43.4758395, -8.1646762 43.4757484)",Camiño do Sartego,
730460644,False,,,unclassified,True,43.38,"LINESTRING (-8.1637137 43.4761136, -8.1637386 43.4761432, -8.1637547 43.4762356, -8.1637386 43.47633, -8.1637097 43.4764044, -8.163654 43.4764847)",Camiño do Sartego,
730460643,False,,,unclassified,False,99.41,"LINESTRING (-8.1646762 43.4757484, -8.1658131 43.475404)",Camiño do Sartego,
72363739,False,,,unclassified,False,114.40299999999999,"LINESTRING (-8.1646762 43.4757484, -8.1650583 43.4760731, -8.1652943 43.47633, -8.1654509 43.4766002)",Rúa da Fonte Nova,
730460643,False,,,unclassified,True,88.838,"LINESTRING (-8.1646762 43.4757484, -8.1642644 43.4758395, -8.1640101 43.47594, -8.1637137 43.4761136)",Camiño do Sartego,
72363739,False,,,unclassified,True,114.40300000000002,"LINESTRING (-8.1654509 43.4766002, -8.1652943 43.47633, -8.1650583 43.4760731, -8.1646762 43.4757484)",Rúa da Fonte Nova,
742861064,False,,,unclassified,False,150.86599999999999,"LINESTRING (-8.1654509 43.4766002, -8.1652943 43.4769373, -8.1650905 43.4772108, -8.1647873 43.4774491, -8.1646585 43.4775815, -8.1645419 43.4777668)",Rúa da Fonte do Campo,
742861065,False,,,unclassified,False,55.4,"LINESTRING (-8.1654509 43.4766002, -8.1656949 43.4766361, -8.1659269 43.4766829, -8.1661109 43.4767336)",Rúa da Fonte do Campo,
84334953,False,,,residential,False,92.32000000000001,"LINESTRING (-8.1645419 43.4777668, -8.1644898 43.4775601, -8.164362 43.4773896, -8.1641338 43.4771766, -8.1639938 43.4770579)",Rúa da Casa Vella,
742861064,False,,,unclassified,True,150.86599999999999,"LINESTRING (-8.1645419 43.4777668, -8.1646585 43.4775815, -8.1647873 43.4774491, -8.1650905 43.4772108, -8.1652943 43.4769373, -8.1654509 43.4766002)",Rúa da Fonte do Campo,
36938354,False,,,tertiary,False,59.884,"LINESTRING (-8.1676494 43.4706429, -8.1678433 43.4705664, -8.1681247 43.4704196, -8.1682715 43.4703507)",Rúa Alta,
72364147,False,,,residential,False,167.80900000000003,"LINESTRING (-8.1676494 43.4706429, -8.167629 43.4705814, -8.1674816 43.4701042, -8.1674299 43.469926, -8.1674015 43.4697422, -8.1674035 43.4696319, -8.1674374 43.4695398, -8.1674655 43.469495, -8.1675209 43.4694444, -8.1676587 43.4693694, -8.1677344 43.4693334, -8.1678397 43.4693111)",Rúa do Medio,
"[1210513950, 1210513951]",False,,,tertiary,True,172.062,"LINESTRING (-8.1676494 43.4706429, -8.1674595 43.4707149, -8.1674265 43.4707249, -8.167286 43.4707672, -8.1670723 43.4708059, -8.1666252 43.4708361, -8.1659084 43.4708764, -8.1657989 43.4708634, -8.1655856 43.4707993)",Rúa Alta,
72364147,False,,,residential,True,167.809,"LINESTRING (-8.1678397 43.4693111, -8.1677344 43.4693334, -8.1676587 43.4693694, -8.1675209 43.4694444, -8.1674655 43.469495, -8.1674374 43.4695398, -8.1674035 43.4696319, -8.1674015 43.4697422, -8.1674299 43.469926, -8.1674816 43.4701042, -8.167629 43.4705814, -8.1676494 43.4706429)",Rúa do Medio,
"[84334969, 1123766773]",False,,,unclassified,True,109.541,"LINESTRING (-8.1629407 43.4724586, -8.1627298 43.4727127, -8.162707 43.4727523, -8.1627002 43.4727906, -8.1626978 43.4728356, -8.1626826 43.4728805, -8.1626285 43.4729487, -8.1625548 43.4730088, -8.162466 43.4730449, -8.1623602 43.4730739, -8.1622212 43.4731064, -8.1621768 43.473128, -8.1621256 43.4731697)",Rúa Alcalde Gerardo Diaz,
87698500,False,1,,living_street,True,77.413,"LINESTRING (-8.1629407 43.4724586, -8.1630116 43.4724146, -8.1632104 43.4722889, -8.1633117 43.4722107, -8.1634349 43.4721075, -8.1635646 43.4719387)",Camiño de Foxas,
623076361,False,,,unclassified,True,63.616,"LINESTRING (-8.1629407 43.4724586, -8.1629925 43.4723295, -8.1630392 43.472128, -8.1630734 43.471896)",Rúa Alcalde Gerardo Diaz,
427063156,False,,,living_street,True,72.02999999999999,"LINESTRING (-8.1630734 43.471896, -8.1628713 43.4718519, -8.1625962 43.4717393, -8.1623976 43.471678, -8.1622649 43.4716274)",Lugar Cordelle de Abaixo,
623076361,False,,,unclassified,False,63.616,"LINESTRING (-8.1630734 43.471896, -8.1630392 43.472128, -8.1629925 43.4723295, -8.1629407 43.4724586)",Rúa Alcalde Gerardo Diaz,
623076361,False,,,unclassified,True,16.961,"LINESTRING (-8.1630734 43.471896, -8.1630713 43.4717991, -8.1630472 43.4717463)",Rúa Alcalde Gerardo Diaz,
84334967,False,,,residential,True,27.266,"LINESTRING (-8.1630413 43.4731109, -8.1629782 43.4733027, -8.1629628 43.4733494)",Rúa da Fraga,
84334972,False,,,residential,True,138.443,"LINESTRING (-8.1629926 43.4776574, -8.1627331 43.4765663, -8.1627355 43.4764285)",Rúa Fonte Longa,
84334953,False,,,residential,False,69.94500000000001,"LINESTRING (-8.1639938 43.4770579, -8.1638234 43.4768662, -8.1637016 43.4766045, -8.163654 43.4764847)",Rúa da Casa Vella,
84334953,False,,,residential,True,92.32000000000001,"LINESTRING (-8.1639938 43.4770579, -8.1641338 43.4771766, -8.164362 43.4773896, -8.1644898 43.4775601, -8.1645419 43.4777668)",Rúa da Casa Vella,
258170861,False,,,residential,False,30.049,"LINESTRING (-8.1661109 43.4767336, -8.166326 43.4769542)",,
192569402,False,2,AC-115,secondary,True,57.934999999999995,"LINESTRING (-8.1661109 43.4767336, -8.1661919 43.4765835, -8.1662849 43.4763899, -8.166326 43.476238)",Avenida de Conces,
742861065,False,,,unclassified,True,55.4,"LINESTRING (-8.1661109 43.4767336, -8.1659269 43.4766829, -8.1656949 43.4766361, -8.1654509 43.4766002)",Rúa da Fonte do Campo,
48650069,False,,,unclassified,False,112.159,"LINESTRING (-8.1605526 43.4717436, -8.1604632 43.4716223, -8.1601153 43.471193, -8.1599781 43.4710008, -8.1598886 43.4708583)",Rúa Formosende,
48650069,False,,,unclassified,True,158.928,"LINESTRING (-8.1605526 43.4717436, -8.1605604 43.4717934, -8.1605677 43.47186, -8.1604836 43.4722127, -8.1604374 43.47239, -8.1603926 43.4727514, -8.1603828 43.4728649, -8.1603896 43.4728967, -8.1604245 43.4729741, -8.1604567 43.473058, -8.1604647 43.4731545)",Rúa Formosende,
87698412,False,,,residential,True,100.38700000000001,"LINESTRING (-8.1605526 43.4717436, -8.1610405 43.4718784, -8.161194 43.4719277, -8.1613406 43.4719886, -8.1614264 43.4719913, -8.1615288 43.4719609, -8.1617002 43.4719037)",Travesía de Formosende,
623076361,False,,,unclassified,True,17.804,"LINESTRING (-8.1630472 43.4717463, -8.1630019 43.4715896)",Rúa Alcalde Gerardo Diaz,
87698532,False,,,residential,False,46.957,"LINESTRING (-8.1630472 43.4717463, -8.1634946 43.4719194, -8.1635646 43.4719387)",Camiño do Inferniño,
623076361,False,,,unclassified,False,16.961,"LINESTRING (-8.1630472 43.4717463, -8.1630713 43.4717991, -8.1630734 43.471896)",Rúa Alcalde Gerardo Diaz,
87698412,False,,,residential,False,100.387,"LINESTRING (-8.1617002 43.4719037, -8.1615288 43.4719609, -8.1614264 43.4719913, -8.1613406 43.4719886, -8.161194 43.4719277, -8.1610405 43.4718784, -8.1605526 43.4717436)",Travesía de Formosende,
411473677,False,2,N-651,trunk,False,241.88,"LINESTRING (-8.1617002 43.4719037, -8.1617891 43.4714885, -8.1620544 43.469744)",Avenida Porta do Sol,50
411473677,False,2,N-651,trunk,True,148.289,"LINESTRING (-8.1617002 43.4719037, -8.1616923 43.4719517, -8.1616396 43.4722733, -8.1615812 43.4725094, -8.1614097 43.4732201)",Avenida Porta do Sol,50
192569406,False,2,N-651,trunk,False,22.735,"LINESTRING (-8.1614833 43.4745817, -8.1612717 43.4744467)",Avenida dos Naturais de Fene,50
192569406,False,2,N-651,trunk,True,56.653,"LINESTRING (-8.1614833 43.4745817, -8.1617283 43.4746633, -8.1620973 43.4747234, -8.1621488 43.474736)",Avenida dos Naturais de Fene,50
1210513951,False,,,tertiary,True,44.672,"LINESTRING (-8.165099 43.4707183, -8.1646333 43.4709355)",Rúa Alta,
1210513951,False,,,tertiary,False,41.061,"LINESTRING (-8.165099 43.4707183, -8.1652993 43.4707159, -8.1655856 43.4707993)",Rúa Alta,
192569406,False,2,N-651,trunk,True,22.735,"LINESTRING (-8.1612717 43.4744467, -8.1614833 43.4745817)",Avenida dos Naturais de Fene,50
"[625460832, 625246315, 192569406]",False,"['2', '3']",N-651,trunk,False,139.525,"LINESTRING (-8.1612717 43.4744467, -8.1612388 43.4743964, -8.1612072 43.4743362, -8.1611852 43.4742623, -8.1611806 43.474208, -8.1611895 43.4739829, -8.1612836 43.4736221, -8.1613798 43.4733149, -8.1614097 43.4732201)",Avenida dos Naturais de Fene,50
524892312,False,,,residential,False,134.201,"LINESTRING (-8.1612717 43.4744467, -8.1611044 43.4744633, -8.1599561 43.4742583, -8.1597213 43.4742227, -8.1596495 43.4742206)",Rúa Porto do Río,
87698500,False,1,,living_street,False,77.413,"LINESTRING (-8.1635646 43.4719387, -8.1634349 43.4721075, -8.1633117 43.4722107, -8.1632104 43.4722889, -8.1630116 43.4724146, -8.1629407 43.4724586)",Camiño de Foxas,
87698532,False,,,residential,False,68.45599999999999,"LINESTRING (-8.1635646 43.4719387, -8.1638235 43.4718817, -8.1640537 43.4718476, -8.1643159 43.4718265, -8.1643897 43.471806)",Camiño do Inferniño,
87698532,False,,,residential,True,46.957,"LINESTRING (-8.1635646 43.4719387, -8.1634946 43.4719194, -8.1630472 43.4717463)",Camiño do Inferniño,
