osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,geometry,lanes,junction,bridge
"[190361177, 1227203809]",False,,"['Rúa de Abelardo Baanante', 'Rúa da Costa da Pena']",living_street,,,True,302.651,"LINESTRING (-7.5123367 42.5229083, -7.5124149 42.523137, -7.5124589 42.5232403, -7.5125105 42.5232746, -7.5125599 42.5233211, -7.5126506 42.5233089, -7.5127635 42.5233029, -7.5128238 42.5239066, -7.5128306 42.5239603, -7.5127523 42.5239877, -7.5127413 42.5240485, -7.5126891 42.5242045, -7.5126588 42.524322, -7.5125929 42.5243909, -7.5125159 42.5244517, -7.5124306 42.5245185, -7.5123179 42.5245895, -7.5121805 42.5246766, -7.512065 42.5247698, -7.511944 42.5248508, -7.5118615 42.52494, -7.511732 42.5251096)",,,
1227203805,False,,Rúa de Santo Domingo,living_street,,,False,83.09700000000001,"LINESTRING (-7.5122331 42.5236445, -7.5123686 42.5231491, -7.5123367 42.5229083)",,,
"[97047520, 1227203805]",False,,Rúa de Santo Domingo,"['living_street', 'unclassified']",50,yes,True,254.47400000000002,"LINESTRING (-7.5122331 42.5236445, -7.5121852 42.5239304, -7.512055 42.5240949, -7.5116485 42.5244787, -7.5114493 42.5245786, -7.5111915 42.5246315, -7.5104848 42.5246119, -7.5101877 42.524588, -7.5099283 42.5245089)",,,
1229456140,False,,Rúa Falagueira,living_street,,,False,23.506,"LINESTRING (-7.5122331 42.5236445, -7.5121564 42.5235452, -7.5121166 42.5234526)",,,
97047501,False,,Avenida de Galicia,residential,,,True,51.751999999999995,"LINESTRING (-7.5138383 42.5200721, -7.5136991 42.5199894, -7.5133468 42.5197799)",2,,
627281934,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,125.328,"LINESTRING (-7.5138383 42.5200721, -7.5139968 42.5200305, -7.5151394 42.5197306, -7.5152789 42.519694)",,,
627281934,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,97.84800000000001,"LINESTRING (-7.5138383 42.5200721, -7.5136554 42.520122, -7.5132764 42.5202254, -7.5127183 42.5203769)",,,
1227203805,False,,Rúa de Santo Domingo,living_street,,,True,85.434,"LINESTRING (-7.5121536 42.5221524, -7.5122145 42.5224794, -7.5123367 42.5229083)",,,
"[417681467, 1227203807]",True,,"['Praza de España', 'Rúa Bailén']",living_street,,,False,52.569,"LINESTRING (-7.5121536 42.5221524, -7.5125345 42.522096, -7.5124869 42.5219129)",,,
183211836,True,,Rúa de Inés de Castro,residential,,,False,124.212,"LINESTRING (-7.5125986 42.5212518, -7.5130678 42.5210404, -7.5127183 42.5203769)",1,,
1227203800,False,,Rúa Bailén,living_street,,,True,44.839,"LINESTRING (-7.5125986 42.5212518, -7.5125871 42.5215038, -7.5125507 42.5216525)",,,
"[1229458426, 1229458428, 97047517]",False,,Barrio de San Vicente,unclassified,,,False,381.948,"LINESTRING (-7.5102187 42.5234626, -7.5101827 42.5234465, -7.5101513 42.5234167, -7.5101321 42.5233642, -7.5101409 42.5233134, -7.5101812 42.5232165, -7.5102112 42.5231753, -7.5102599 42.5231445, -7.5103045 42.5231247, -7.5104044 42.5230803, -7.5106204 42.5230566, -7.51076 42.5230762, -7.5108858 42.52313, -7.5111122 42.5233058, -7.5111657 42.5233819, -7.5112865 42.5235534, -7.5114771 42.5239545, -7.5115076 42.5240186, -7.5115416 42.5241549, -7.5115418 42.5242434, -7.5115235 42.5243069, -7.5115003 42.5243573, -7.5114524 42.5243985, -7.5113622 42.5244561, -7.5112484 42.524493, -7.5110697 42.5245105, -7.5107799 42.5245065, -7.5105489 42.5245105, -7.51019 42.5245163, -7.5100643 42.5245183, -7.5099283 42.5245089)",,,
190361178,False,,Rúa da Porta Nova,living_street,,,False,53.64,"LINESTRING (-7.5090331 42.5239944, -7.5090002 42.5239369, -7.5089534 42.5238416, -7.5088874 42.5237302, -7.5088572 42.523635, -7.50886 42.5235357)",,,
190361192,False,,Rúa Real,residential,,,False,58.998000000000005,"LINESTRING (-7.5090331 42.5239944, -7.5088286 42.5238932, -7.5087122 42.5238236, -7.5086355 42.5237498, -7.5085775 42.523669, -7.5085436 42.5236209)",2,,
190361192,False,,Rúa Real,residential,,,True,93.107,"LINESTRING (-7.5090331 42.5239944, -7.5091773 42.5240738, -7.5094292 42.5242093, -7.5096811 42.5243735, -7.5099283 42.5245089)",2,,
"[97047520, 1227203805]",False,,Rúa de Santo Domingo,"['unclassified', 'living_street']",50,yes,False,254.474,"LINESTRING (-7.5099283 42.5245089, -7.5101877 42.524588, -7.5104848 42.5246119, -7.5111915 42.5246315, -7.5114493 42.5245786, -7.5116485 42.5244787, -7.512055 42.5240949, -7.5121852 42.5239304, -7.5122331 42.5236445)",,,
190361192,False,,Rúa Real,residential,,,False,93.107,"LINESTRING (-7.5099283 42.5245089, -7.5096811 42.5243735, -7.5094292 42.5242093, -7.5091773 42.5240738, -7.5090331 42.5239944)",2,,
"[1229458426, 1229458428, 97047517]",False,,Barrio de San Vicente,unclassified,,,True,381.948,"LINESTRING (-7.5099283 42.5245089, -7.5100643 42.5245183, -7.51019 42.5245163, -7.5105489 42.5245105, -7.5107799 42.5245065, -7.5110697 42.5245105, -7.5112484 42.524493, -7.5113622 42.5244561, -7.5114524 42.5243985, -7.5115003 42.5243573, -7.5115235 42.5243069, -7.5115418 42.5242434, -7.5115416 42.5241549, -7.5115076 42.5240186, -7.5114771 42.5239545, -7.5112865 42.5235534, -7.5111657 42.5233819, -7.5111122 42.5233058, -7.5108858 42.52313, -7.51076 42.5230762, -7.5106204 42.5230566, -7.5104044 42.5230803, -7.5103045 42.5231247, -7.5102599 42.5231445, -7.5102112 42.5231753, -7.5101812 42.5232165, -7.5101409 42.5233134, -7.5101321 42.5233642, -7.5101513 42.5234167, -7.5101827 42.5234465, -7.5102187 42.5234626)",,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,20.944,"LINESTRING (-7.505919 42.5221044, -7.5061319 42.5220002)",,,
313838059,False,LU-662,Rúa de Leopoldo Calvo Sotelo,tertiary,50,yes,False,24.184,"LINESTRING (-7.505919 42.5221044, -7.5059806 42.5223171)",1,,
313838062,False,LU-933,Rúa de Benito Vicetto,secondary,50,yes,True,16.58,"LINESTRING (-7.505919 42.5221044, -7.5057614 42.5221358, -7.5057224 42.5221343)",1,,
117396161,False,,Rúa da Estrela,residential,,,False,72.444,"LINESTRING (-7.5088642 42.5198138, -7.5094617 42.5200049, -7.5095241 42.5200245, -7.5096757 42.5200721)",2,,
"[117396160, 117396161, 117396137]",False,,"['Rúa da Estrela', 'Rúa Muíños de Antero']",residential,,,"[False, True]",119.21300000000001,"LINESTRING (-7.5088642 42.5198138, -7.5083846 42.51968, -7.5079848 42.5195844, -7.5076981 42.5195369, -7.5075112 42.5195139, -7.5074736 42.5195092)",2,,yes
117396140,False,,Rúa de Eduardo Pondal,residential,,,False,98.16999999999999,"LINESTRING (-7.5056407 42.5218982, -7.5055443 42.521857, -7.5051977 42.5217087, -7.5046074 42.5214516)",,,
1229276542,False,LU-213,Rúa de Benito Vicetto,tertiary,50,yes,False,28.097,"LINESTRING (-7.5056407 42.5218982, -7.5056323 42.521959, -7.5056404 42.5220232, -7.5056709 42.5220775, -7.5057224 42.5221343)",3,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,43.534,"LINESTRING (-7.5066481 42.5218323, -7.507137 42.5216792)",,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,46.259,"LINESTRING (-7.5066481 42.5218323, -7.5062504 42.5219562, -7.5061319 42.5220002)",,,
190361192,False,,Rúa Real,residential,,,True,82.92200000000001,"LINESTRING (-7.5066481 42.5218323, -7.5066978 42.5219041, -7.5069013 42.5222225, -7.5070409 42.5224439, -7.5070829 42.5225056)",2,,
190361176,False,,Rúa da Corna,living_street,,,True,110.947,"LINESTRING (-7.5102804 42.520739, -7.5100934 42.5217272)",,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,59.858,"LINESTRING (-7.5102804 42.520739, -7.510151 42.5207767, -7.509601 42.5209366)",,,
"[627281934, 627281935]",False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,150.36200000000002,"LINESTRING (-7.5102804 42.520739, -7.5105044 42.5206733, -7.510575 42.5206526, -7.5107151 42.5206144, -7.5108068 42.5205962, -7.5108931 42.5205832, -7.5111618 42.5205573, -7.5115934 42.5205268, -7.5120719 42.5204935)",,,
1227425307,True,,Praza do Piñeiro,residential,,,False,41.946,"LINESTRING (-7.5102804 42.520739, -7.5102885 42.5206626, -7.5102852 42.5206231, -7.5102768 42.5205229, -7.5102712 42.5204217, -7.5102319 42.5203699)",1,,
117396161,False,,Rúa da Estrela,residential,,,True,14.727,"LINESTRING (-7.5098399 42.5201259, -7.5096757 42.5200721)",2,,
1229111649,True,,Rúa do Doutor Fleming,residential,,,False,17.851,"LINESTRING (-7.5098399 42.5201259, -7.5097333 42.5199859)",,,
117396161,False,,Rúa da Estrela,residential,,,False,42.211,"LINESTRING (-7.5098399 42.5201259, -7.5099253 42.5201623, -7.5102242 42.5203635, -7.5102319 42.5203699)",2,,
313838062,False,LU-933,Rúa de Benito Vicetto,secondary,50,yes,False,16.58,"LINESTRING (-7.5057224 42.5221343, -7.5057614 42.5221358, -7.505919 42.5221044)",1,,
1229276542,False,LU-213,Rúa de Benito Vicetto,tertiary,50,yes,True,28.097,"LINESTRING (-7.5057224 42.5221343, -7.5056709 42.5220775, -7.5056404 42.5220232, -7.5056323 42.521959, -7.5056407 42.5218982)",3,,
117396151,False,,Rúa do Doutor Fleming,residential,,,True,95.959,"LINESTRING (-7.5090151 42.5193062, -7.5093791 42.5196116, -7.509627 42.5198819, -7.5097333 42.5199859)",,,
117396140,False,,Rúa de Eduardo Pondal,residential,,,True,98.17,"LINESTRING (-7.5046074 42.5214516, -7.5051977 42.5217087, -7.5055443 42.521857, -7.5056407 42.5218982)",,,
117396161,False,,Rúa da Estrela,residential,,,True,42.211,"LINESTRING (-7.5102319 42.5203699, -7.5102242 42.5203635, -7.5099253 42.5201623, -7.5098399 42.5201259)",2,,
313838050,True,,Rúa do Conde,residential,,,False,141.975,"LINESTRING (-7.5102319 42.5203699, -7.5103237 42.5203283, -7.5105233 42.52033, -7.5107719 42.5203345, -7.511027 42.520343, -7.5112269 42.5203285, -7.5114429 42.5202991, -7.5118171 42.5202345, -7.5119329 42.5202405)",1,,
117406727,True,LU-933,Rúa do Cardeal Rodrigo de Castro,secondary,,,False,11.673,"LINESTRING (-7.5153419 42.5198333, -7.5153972 42.5197812, -7.5154344 42.5197537)",,,
"[313838037, 117406742]",False,LU-933,"['Rúa do Cardeal Rodrigo de Castro', 'Avenida de Galicia']",secondary,,,False,150.551,"LINESTRING (-7.5153419 42.5198333, -7.5151909 42.520011, -7.5149586 42.5203022, -7.5147937 42.5204988, -7.5147104 42.5205934, -7.5148181 42.5206511, -7.5151977 42.5208846)",2,,
69080947,True,LU-933,,secondary,30,yes,False,16.581000000000003,"LINESTRING (-7.5153993 42.5195999, -7.5153656 42.5196011, -7.515334 42.5196096, -7.5153073 42.5196249, -7.5152882 42.5196454, -7.5152785 42.5196691, -7.5152789 42.519694)",1,roundabout,
97047501,False,,Avenida de Galicia,residential,,,False,51.751999999999995,"LINESTRING (-7.5133468 42.5197799, -7.5136991 42.5199894, -7.5138383 42.5200721)",2,,
97047501,False,,Avenida de Galicia,residential,,,True,44.191,"LINESTRING (-7.5133468 42.5197799, -7.5132421 42.5197177, -7.5129271 42.5195304)",2,,
117406746,True,,Rúa do Conde,residential,,,False,23.08,"LINESTRING (-7.5133468 42.5197799, -7.5134277 42.5197275, -7.5135039 42.5196781, -7.513569 42.5196547)",,,
69080947,True,LU-933,,secondary,30,yes,False,6.789000000000001,"LINESTRING (-7.5152789 42.519694, -7.5152869 42.5197135, -7.5153013 42.5197309, -7.515321 42.5197451)",1,roundabout,
627281934,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,125.328,"LINESTRING (-7.5152789 42.519694, -7.5151394 42.5197306, -7.5139968 42.5200305, -7.5138383 42.5200721)",,,
69080947,True,LU-933,,secondary,30,yes,False,8.192,"LINESTRING (-7.515481 42.5196381, -7.5154656 42.5196236, -7.5154461 42.519612, -7.5154236 42.519604, -7.5153993 42.5195999)",1,roundabout,
117406738,True,,Rúa do Cardeal Rodrigo de Castro,residential,,,False,20.125,"LINESTRING (-7.5155445 42.5194543, -7.5154385 42.5195679, -7.5153993 42.5195999)",2,,
"[1227425311, 1227425310, 627285295]",True,,Rúa do Conde,residential,,,False,126.836,"LINESTRING (-7.5119329 42.5202405, -7.5121404 42.5201604, -7.5123091 42.5200991, -7.5125734 42.5200146, -7.5129554 42.5199082, -7.5130802 42.5198711, -7.5131795 42.5198416, -7.5132104 42.5198324, -7.5132817 42.519805, -7.5133468 42.5197799)","['1', '2']",,
"[117396160, 117396137, 117396161]",False,,"['Rúa da Estrela', 'Rúa Muíños de Antero']",residential,,,"[False, True]",119.21300000000001,"LINESTRING (-7.5074736 42.5195092, -7.5075112 42.5195139, -7.5076981 42.5195369, -7.5079848 42.5195844, -7.5083846 42.51968, -7.5088642 42.5198138)",2,,yes
117424881,False,,Rúa de Santa Clara,residential,,,True,20.323,"LINESTRING (-7.5142825 42.5267558, -7.5142371 42.5267671, -7.5140818 42.5268155, -7.5140528 42.5268245)",,,
117424884,False,,Rúa da Veiga,residential,,,False,103.837,"LINESTRING (-7.5142825 42.5267558, -7.5143701 42.5268058, -7.5144815 42.5268913, -7.5145666 42.5270272, -7.514618 42.5271568, -7.5147266 42.5274533, -7.5147628 42.5275926)",2,,
1227203803,False,,Rúa de Santa Clara,residential,20,,False,110.011,"LINESTRING (-7.5142825 42.5267558, -7.5143069 42.5267232, -7.5144823 42.5264829, -7.5145364 42.5263687, -7.5145656 42.5262265, -7.5146329 42.525815)",,,
190837741,False,,,living_street,,,False,68.893,"LINESTRING (-7.5146329 42.525815, -7.5138033 42.5257147)",,,
1227203803,False,,Rúa de Santa Clara,residential,20,,False,116.10800000000002,"LINESTRING (-7.5146329 42.525815, -7.5146694 42.5257245, -7.5147908 42.5255306, -7.5150115 42.5251416, -7.5151197 42.524951, -7.515155 42.5248462)",,,
1227203803,False,,Rúa de Santa Clara,residential,20,,True,110.01100000000001,"LINESTRING (-7.5146329 42.525815, -7.5145656 42.5262265, -7.5145364 42.5263687, -7.5144823 42.5264829, -7.5143069 42.5267232, -7.5142825 42.5267558)",,,
"[1227203802, 117424877]",True,,Rúa das Hortas,residential,,,False,233.807,"LINESTRING (-7.5143171 42.5228842, -7.5144038 42.5226772, -7.5144831 42.5225079, -7.5145032 42.52246, -7.5146202 42.5222048, -7.5146575 42.5221133, -7.514702 42.522004, -7.5147968 42.5217618, -7.5148915 42.5215437, -7.5150436 42.5212102, -7.5150845 42.5211205, -7.5151977 42.5208846)","['1', '2']",,
"[97047489, 138923573]",True,,"['Praza do Doutor Goyanes', 'Rúa do Doutor Casares']",residential,,,False,171.47299999999998,"LINESTRING (-7.5143171 42.5228842, -7.5142052 42.5228815, -7.5138964 42.5228742, -7.5138594 42.5232457, -7.5138184 42.5235275, -7.5137655 42.523666, -7.5136759 42.5239092, -7.5135662 42.5240701)",,,
"[313838037, 117406742]",False,LU-933,"['Rúa do Cardeal Rodrigo de Castro', 'Avenida de Galicia']",secondary,,,True,150.55100000000002,"LINESTRING (-7.5151977 42.5208846, -7.5148181 42.5206511, -7.5147104 42.5205934, -7.5147937 42.5204988, -7.5149586 42.5203022, -7.5151909 42.520011, -7.5153419 42.5198333)",2,,
"[1229456137, 138923542, 117424887]",True,,"['Praza do Doutor Goyanes', 'Rúa de Santa Clara', 'Ponte Romana']","['living_street', 'residential']",,,False,84.45,"LINESTRING (-7.5153262 42.5230377, -7.5151286 42.5230109, -7.5149018 42.5229775, -7.5144728 42.522907, -7.5143896 42.5228948, -7.5143171 42.5228842)",,,yes
"[496974984, 190361164]",False,,Rúa de Antonio Méndez Casal,living_street,,,True,49.607,"LINESTRING (-7.5153262 42.5230377, -7.5155401 42.5231181, -7.5156059 42.5230153, -7.5156516 42.5229444, -7.5156907 42.522873)",,,
1164735863,False,,Rúa do Doutor Casares,residential,,,False,42.003,"LINESTRING (-7.5108348 42.525823, -7.5104918 42.5261037)",2,,
117424886,True,,Paseo do Malecón,residential,,,False,360.8690000000001,"LINESTRING (-7.5108348 42.525823, -7.5108821 42.525833, -7.5109498 42.5258474, -7.5111209 42.5258838, -7.5114235 42.5259657, -7.511618 42.5259926, -7.5118662 42.5259908, -7.5121227 42.5259516, -7.5123118 42.5259227, -7.5126182 42.5258624, -7.5126573 42.5258484, -7.512879 42.5257693, -7.5129798 42.5257037, -7.5130404 42.5256642, -7.5131538 42.5255375, -7.5133807 42.525185, -7.5134661 42.5250839, -7.513845 42.5246351, -7.5140685 42.5243761, -7.5140842 42.5243578)",1,,
1227203803,False,,Rúa de Santa Clara,residential,20,,True,9.431,"LINESTRING (-7.5151828 42.5247639, -7.515155 42.5248462)",,,
1227203797,True,,Rúa de Santa Clara,residential,20,,False,72.56700000000001,"LINESTRING (-7.5151828 42.5247639, -7.5152088 42.524687, -7.5152468 42.5245437, -7.5152337 42.5243703, -7.5151992 42.5241179)",1,,
72858211,False,LU-664,Rúa María Emilia Casas Baamonde,primary,50,yes,True,33.596999999999994,"LINESTRING (-7.509656 42.5272122, -7.5094146 42.5271285, -7.5092817 42.5270892)",,,
72858346,False,,Rúa de San Pedro,residential,50,,True,27.288,"LINESTRING (-7.5074724 42.5260613, -7.5072076 42.5259125)",,,
72858346,False,,Rúa de San Pedro,residential,50,,False,83.418,"LINESTRING (-7.5074724 42.5260613, -7.5078279 42.5262636, -7.5082781 42.5265198)",,,
174693934,True,,Rúa de Avelino Cachafeiro,residential,,,False,100.343,"LINESTRING (-7.5074724 42.5260613, -7.5075353 42.5260241, -7.5077915 42.5258725, -7.508017 42.5257418, -7.5079328 42.5256044, -7.507781 42.5253936)",,,
1164735863,False,,Rúa do Doutor Casares,residential,,,True,42.003,"LINESTRING (-7.5104918 42.5261037, -7.5108348 42.525823)",2,,
174693933,True,,Rúa Zapardiel,residential,,,False,288.672,"LINESTRING (-7.5104918 42.5261037, -7.5104198 42.5260717, -7.509953 42.5258645, -7.509679 42.5257993, -7.509438 42.525742, -7.5090089 42.525651, -7.5087608 42.5255176, -7.5084778 42.5253387, -7.5081076 42.525149, -7.507818 42.5250066, -7.5076838 42.5249592, -7.5074129 42.5249128)",1,,
"[1227203804, 1164735863]",False,,Rúa do Doutor Casares,residential,,,False,147.79300000000003,"LINESTRING (-7.5104918 42.5261037, -7.5104079 42.5261724, -7.5095941 42.5268385, -7.5094443 42.5269611, -7.5094115 42.5269869, -7.5092817 42.5270892)","['2', '3']",,
174693933,True,,Rúa Zapardiel,residential,,,False,172.29899999999998,"LINESTRING (-7.5074129 42.5249128, -7.5067075 42.5244492, -7.5064071 42.5242436, -7.5062758 42.5241564, -7.5061307 42.5240967, -7.5058979 42.5240638, -7.5058067 42.5240611, -7.5057306 42.5240589)",1,,
69081125,False,LU-662,Rúa de Leopoldo Calvo Sotelo,tertiary,50,yes,False,110.025,"LINESTRING (-7.5057306 42.5240589, -7.5057187 42.5241026, -7.5055077 42.5248792, -7.5054675 42.5250292)",1,,
"[1227804971, 1227804972, 69081125]",False,LU-662,"['Rúa Leopoldo Calvo Sotelo', 'Rúa de Leopoldo Calvo Sotelo']",tertiary,50,yes,True,89.367,"LINESTRING (-7.5057306 42.5240589, -7.5057344 42.5240444, -7.5057466 42.5239978, -7.5057552 42.5239647, -7.5058206 42.5237148, -7.5059403 42.5232702)",1,,yes
174694195,True,,Rúa dos Lagares,residential,20,,False,121.071,"LINESTRING (-7.5059403 42.5232702, -7.5060345 42.5232427, -7.5062165 42.5231894, -7.5064822 42.5230813, -7.5065882 42.5230118, -7.5068397 42.5227726, -7.5069406 42.5226609, -7.50698 42.5225953, -7.5069911 42.5225633)",1,,
"[1227804971, 1227804972, 69081125]",False,LU-662,"['Rúa Leopoldo Calvo Sotelo', 'Rúa de Leopoldo Calvo Sotelo']",tertiary,50,yes,False,89.367,"LINESTRING (-7.5059403 42.5232702, -7.5058206 42.5237148, -7.5057552 42.5239647, -7.5057466 42.5239978, -7.5057344 42.5240444, -7.5057306 42.5240589)",1,,yes
1227804971,False,LU-662,Rúa de Leopoldo Calvo Sotelo,tertiary,50,yes,True,106.595,"LINESTRING (-7.5059403 42.5232702, -7.50597 42.5231599, -7.5060051 42.5230177, -7.5060189 42.5228442, -7.5059806 42.5223171)",1,,
1227425308,False,,Rúa dos Lagares,residential,,,True,9.888,"LINESTRING (-7.5070829 42.5225056, -7.5069911 42.5225633)",,,
174694196,True,,Rúa dos Lagares,residential,20,,False,212.629,"LINESTRING (-7.5070829 42.5225056, -7.5071508 42.5224671, -7.5073298 42.5223657, -7.5075766 42.5222075, -7.5078555 42.5220019, -7.508113 42.5217845, -7.5083705 42.5215986, -7.5086763 42.5214128, -7.5088318 42.5213179, -7.5088649 42.521239, -7.5088693 42.5211659)",1,,
190361192,False,,Rúa Real,residential,,,False,82.922,"LINESTRING (-7.5070829 42.5225056, -7.5070409 42.5224439, -7.5069013 42.5222225, -7.5066978 42.5219041, -7.5066481 42.5218323)",2,,
190361192,False,,Rúa Real,residential,,,True,174.98600000000002,"LINESTRING (-7.5070829 42.5225056, -7.5071693 42.5225758, -7.5079533 42.523038, -7.5081492 42.5231508, -7.5083596 42.5233591, -7.5084388 42.5235006, -7.5085038 42.5235717, -7.5085436 42.5236209)",2,,
1227425308,False,,Rúa dos Lagares,residential,,,False,9.888,"LINESTRING (-7.5069911 42.5225633, -7.5070829 42.5225056)",,,
190361179,False,,Rúa da Florida,residential,,,False,87.612,"LINESTRING (-7.5069911 42.5225633, -7.5069585 42.5225762, -7.5069231 42.5225793, -7.5068909 42.5225755, -7.5068593 42.5225667, -7.5068267 42.5225498, -7.5065692 42.5224263, -7.5062404 42.5222848, -7.5061566 42.5222464, -7.506087 42.5222163, -7.5060673 42.5222078)",,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,65.172,"LINESTRING (-7.5088693 42.5211659, -7.5089984 42.5211295, -7.509095 42.5211001, -7.509601 42.5209366)",,,
69081614,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,153.013,"LINESTRING (-7.5088693 42.5211659, -7.5085674 42.5212575, -7.5078421 42.5214712, -7.507137 42.5216792)",,,
627281934,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,False,97.848,"LINESTRING (-7.5127183 42.5203769, -7.5132764 42.5202254, -7.5136554 42.520122, -7.5138383 42.5200721)",,,
627281934,False,LU-933,Rúa de Roberto Baamonde,secondary,50,yes,True,54.650999999999996,"LINESTRING (-7.5127183 42.5203769, -7.5123821 42.5204537, -7.5120719 42.5204935)",,,
183211845,True,,Rúa de Ricardo Quiroga,living_street,,,False,91.75,"LINESTRING (-7.512207 42.5210466, -7.5121455 42.5211832, -7.5121235 42.5212953, -7.5120075 42.5216439, -7.5119163 42.5218418)",1,,
1227203813,True,,Rúa do Doutor Teixeiro,living_street,,,False,40.558,"LINESTRING (-7.512207 42.5210466, -7.5125345 42.521172, -7.5125986 42.5212518)",1,,
183211845,True,,Rúa de Ricardo Quiroga,living_street,,,False,16.98,"LINESTRING (-7.5118895 42.5219309, -7.5119697 42.5220717)",1,,
190361189,False,,Rúa das Flores,living_street,,,False,151.31400000000002,"LINESTRING (-7.5118895 42.5219309, -7.5114076 42.5217932, -7.5108982 42.5217032, -7.5103539 42.521713, -7.5100934 42.5217272)",,,
417681467,True,,Rúa Bailén,living_street,,,False,29.423,"LINESTRING (-7.5124869 42.5219129, -7.5125507 42.5216525)",,,
183211845,True,,Rúa de Ricardo Quiroga,living_street,,,False,17.54,"LINESTRING (-7.5119697 42.5220717, -7.5121536 42.5221524)",1,,
190361171,False,,Rúa Zapaterías,living_street,,,True,39.304,"LINESTRING (-7.5119697 42.5220717, -7.5119455 42.5221831, -7.5118697 42.5222189, -7.5118406 42.522282, -7.5118522 42.522335, -7.5118736 42.5223866)",,,
