osmid,oneway,ref,highway,maxspeed,reversed,length,name,width,geometry,lanes,access,bridge
262364161,False,,residential,,True,153.369,Camino Conejero,,"LINESTRING (-1.8912105 40.8419321, -1.8907505 40.8418358, -1.8900853 40.8414989, -1.8896615 40.8412392)",,,
262364476,False,CM-210,primary,,True,60.370000000000005,,,"LINESTRING (-1.8912105 40.8419321, -1.8912921 40.8418521, -1.8916626 40.8415105)",2,,
558662219,False,CM-210,primary,,True,72.236,Camino de San Francisco,,"LINESTRING (-1.890688 40.8425013, -1.8908607 40.8423978, -1.8910238 40.8422355, -1.8911182 40.8420861, -1.891132 40.842063, -1.89118 40.8419827)",2,,
1150685685,False,CM-210,primary,,False,31.646,Camino de San Francisco,,"LINESTRING (-1.890688 40.8425013, -1.8905119 40.8425533, -1.8903279 40.8425792)",2,,
1150687808,False,,residential,90,True,60.026,Plaza de San Francisco,6,"LINESTRING (-1.890688 40.8425013, -1.8909455 40.8426388, -1.8910702 40.8427382, -1.8910395 40.8429009)",2,yes,
230687543,False,CM-210,primary,30,False,49.839,Paseo de los Adarves,8,"LINESTRING (-1.8859576 40.8430481, -1.8853773 40.8429577)",,,
230687543,False,CM-210,primary,30,True,58.915,Paseo de los Adarves,8,"LINESTRING (-1.8859576 40.8430481, -1.8862414 40.8430882, -1.8864232 40.8430922, -1.8865025 40.8430798, -1.8866482 40.8430569)",,,
253841535,True,,residential,,False,76.813,Calle del Cuartel,,"LINESTRING (-1.8859576 40.8430481, -1.8859791 40.8429629, -1.8861291 40.8423696)",,,
230687543,False,CM-210,primary,30,True,49.839,Paseo de los Adarves,8,"LINESTRING (-1.8853773 40.8429577, -1.8859576 40.8430481)",,,
230687527,True,,residential,,False,72.473,Calle Antonio López Ayllón,,"LINESTRING (-1.8853773 40.8429577, -1.8854065 40.8428782, -1.885417 40.8428496, -1.885586 40.8423254)",,,
1219352820,False,CM-210,primary,30,False,43.547000000000004,Paseo de los Adarves,8,"LINESTRING (-1.8853773 40.8429577, -1.8852316 40.8429369, -1.8848686 40.8428851)",,,
1219352821,False,,residential,,False,46.443000000000005,Calle Antonio López Ayllón,,"LINESTRING (-1.8853773 40.8429577, -1.8852384 40.8432976, -1.8852006 40.8433525)",,,
232233901,False,,residential,,False,14.244,Calle del Carmen,,"LINESTRING (-1.8851781 40.843385, -1.8850736 40.8434858)",,,
1219352821,False,,residential,,True,4.079,Calle Antonio López Ayllón,,"LINESTRING (-1.8851781 40.843385, -1.8852006 40.8433525)",,,
182091494,True,,residential,,False,183.14499999999998,Calle de San Juan,,"LINESTRING (-1.8851781 40.843385, -1.8836626 40.8429716, -1.8832991 40.842863, -1.8832184 40.8428133, -1.8831985 40.8427615)",,,
230687541,False,,residential,,False,25.917,Calle Hospital,,"LINESTRING (-1.8910395 40.8429009, -1.8907402 40.8428456)",,,
404175513,False,,residential,90,True,26.811999999999998,Calle Hospital,6,"LINESTRING (-1.8910395 40.8429009, -1.8911037 40.8429596, -1.891252 40.8430805)",2,yes,
1150687808,False,,residential,90,False,60.025999999999996,Plaza de San Francisco,6,"LINESTRING (-1.8910395 40.8429009, -1.8910702 40.8427382, -1.8909455 40.8426388, -1.890688 40.8425013)",2,yes,
404174787,False,GU-9059,tertiary,,True,11.007,Avenida de la Constitución,6,"LINESTRING (-1.8830648 40.8406649, -1.8830112 40.8407552)",,,
404174787,False,GU-9059,tertiary,,False,116.224,Avenida de la Constitución,6,"LINESTRING (-1.8830648 40.8406649, -1.8830958 40.8406117, -1.883122 40.8405687, -1.8833207 40.8402429, -1.8833468 40.8400924, -1.8833498 40.8399305, -1.8833217 40.8397497, -1.8833086 40.8396651)",,,
1208010686,True,,residential,,False,9.966999999999999,Calle Colegio,,"LINESTRING (-1.8830648 40.8406649, -1.8830006 40.8406507, -1.8829511 40.8406397)",,,
182091516,False,,residential,,True,56.494,Calle Toledo,,"LINESTRING (-1.8833086 40.8396651, -1.8834158 40.8396789, -1.8834975 40.8396894, -1.8836285 40.8397235, -1.8839129 40.8398664)",,,
404174787,False,GU-9059,tertiary,,True,116.224,Avenida de la Constitución,6,"LINESTRING (-1.8833086 40.8396651, -1.8833217 40.8397497, -1.8833498 40.8399305, -1.8833468 40.8400924, -1.8833207 40.8402429, -1.883122 40.8405687, -1.8830958 40.8406117, -1.8830648 40.8406649)",,,
182091520,True,,residential,,False,9.734,Calle Abajo de Tomasa la Muela,4,"LINESTRING (-1.8895582 40.8440556, -1.8896739 40.8440573)",,,
1220405131,False,,residential,,False,52.303,,,"LINESTRING (-1.8895582 40.8440556, -1.889382 40.8440549, -1.8891323 40.8440791, -1.8890957 40.8439351)",,,
230684701,False,,residential,,True,21.337,Calle Arbollon,,"LINESTRING (-1.8896308 40.8438682, -1.8896739 40.8440573)",,,
182091519,False,,residential,,True,46.62200000000001,Calle Abajo,2,"LINESTRING (-1.8896308 40.8438682, -1.8894466 40.8438615, -1.8892647 40.8438784, -1.889199 40.8438905, -1.8890957 40.8439351)",,,
230684701,False,,residential,,False,31.845,Calle Arbollon,,"LINESTRING (-1.8896308 40.8438682, -1.8896432 40.8437491, -1.8896606 40.8435827)",,,
253841531,False,,residential,,False,77.595,Calle Quemadales,,"LINESTRING (-1.8896308 40.8438682, -1.8892562 40.8437088, -1.8892437 40.8437053, -1.8891092 40.8436677, -1.8888112 40.8435504)",,,
975194921,False,,residential,,True,49.086,Calle Abajo,3,"LINESTRING (-1.8896308 40.8438682, -1.8898974 40.8438959, -1.8899362 40.8438999, -1.8901954 40.84397)",,,
182091521,False,,residential,,True,8.92,Calle San Francisco,,"LINESTRING (-1.8898696 40.8428134, -1.8899695 40.8427865)",,,
182091521,False,,residential,,False,27.790000000000003,Calle San Francisco,,"LINESTRING (-1.8898696 40.8428134, -1.8895802 40.8428292, -1.8895401 40.8428314)",,,
"[230687537, 1204173596]",False,,residential,,"[False, True]",87.922,Calle Armería,,"LINESTRING (-1.8898696 40.8428134, -1.8898065 40.8428568, -1.8897863 40.8429473, -1.8897256 40.8430339, -1.8897478 40.8430931, -1.889963 40.8432133, -1.8899901 40.8432284, -1.8900079 40.8432383, -1.8902075 40.8433498, -1.8902528 40.8433751)",,,
182091516,False,,residential,,True,47.431,Calle Toledo,,"LINESTRING (-1.8839129 40.8398664, -1.8844372 40.8400233)",,,
182091516,False,,residential,,False,56.494,Calle Toledo,,"LINESTRING (-1.8839129 40.8398664, -1.8836285 40.8397235, -1.8834975 40.8396894, -1.8834158 40.8396789, -1.8833086 40.8396651)",,,
230684700,False,,residential,,False,59.336999999999996,Calle Capitán Arenas,,"LINESTRING (-1.8882053 40.8431731, -1.8877526 40.8432609, -1.887522 40.8433056)",,,
230684700,False,,residential,,True,56.757999999999996,Calle Capitán Arenas,,"LINESTRING (-1.8882053 40.8431731, -1.8883974 40.843047, -1.8887949 40.8429435)",,,
"[1202329881, 253841531]",False,,residential,,"[False, True]",77.538,Calle Quemadales,,"LINESTRING (-1.8882053 40.8431731, -1.8883486 40.8432735, -1.8883335 40.8433847, -1.888337 40.8434496, -1.8885032 40.8434907, -1.8888112 40.8435504)",,,
182091495,False,,residential,,False,218.07500000000002,Camino de San Francisco,,"LINESTRING (-1.8931166 40.8414816, -1.892358 40.8418531, -1.8923419 40.841907, -1.8923557 40.8419429, -1.8923161 40.8420194, -1.8919848 40.8423782, -1.891915 40.8426571, -1.8917709 40.8426095, -1.8915921 40.8428342)",,,
182091495,False,,residential,,True,44.894,Camino de San Francisco,,"LINESTRING (-1.8931166 40.8414816, -1.8934439 40.8414394, -1.8936209 40.8413663)",,,
230687542,False,,residential,,False,78.35,Camino de San Francisco,,"LINESTRING (-1.8931166 40.8414816, -1.8928109 40.8413603, -1.8922422 40.8414678)",,,
980089087,False,N-211,trunk,50,False,22.362,Plaza de la Soledad,,"LINESTRING (-1.8914583 40.8481414, -1.891223 40.8480478)",,,
980089088,False,N-211,trunk,50,True,66.379,,,"LINESTRING (-1.8914583 40.8481414, -1.8921566 40.8484195)",2,,
232233907,False,,residential,,True,118.096,,7,"LINESTRING (-1.8914583 40.8481414, -1.8914245 40.8480446, -1.8913993 40.8479287, -1.8913827 40.8478813, -1.8912798 40.8475878, -1.8911908 40.8473338, -1.8911118 40.8471127)",,,
182091521,False,,residential,,False,26.767000000000003,Calle San Francisco,,"LINESTRING (-1.8903279 40.8425792, -1.8902611 40.8426419, -1.890084 40.8427297)",,,
"[262364475, 230687548, 230687543]",False,CM-210,primary,30,False,109.56099999999999,Paseo de los Adarves,8,"LINESTRING (-1.8903279 40.8425792, -1.8902082 40.8425503, -1.8899509 40.8424822, -1.8897364 40.8424432, -1.8894737 40.8424468, -1.8891946 40.8424959, -1.8891446 40.8424998, -1.889061 40.8425062)",2,,yes
1150685685,False,CM-210,primary,,True,31.646,Camino de San Francisco,,"LINESTRING (-1.8903279 40.8425792, -1.8905119 40.8425533, -1.890688 40.8425013)",2,,
182091523,False,,residential,,True,56.584,Calle del Cronista Claro Abanades,,"LINESTRING (-1.8857038 40.8420615, -1.8850859 40.8418604)",,,
1219352819,False,,residential,,False,30.972,Calle Antonio López Ayllón,,"LINESTRING (-1.8857038 40.8420615, -1.885586 40.8423254)",,,
1219352819,False,,residential,,True,55.027,Calle Antonio López Ayllón,,"LINESTRING (-1.8857038 40.8420615, -1.8859396 40.8415999)",,,
232233906,False,,residential,,False,49.871,,,"LINESTRING (-1.8857038 40.8420615, -1.8859514 40.8422049, -1.8861291 40.8423696)",,,
253841558,True,,residential,,False,17.426,Calle del Chorro,,"LINESTRING (-1.8874923 40.8431505, -1.887522 40.8433056)",,,
182091515,False,,residential,,False,108.88499999999999,Calle de Tejedores,3,"LINESTRING (-1.8874923 40.8431505, -1.8868402 40.8432674, -1.8865879 40.843338, -1.8865237 40.8434011, -1.8864367 40.8435784)",,,
182091517,False,,residential,,False,22.349,,,"LINESTRING (-1.8899945 40.8479633, -1.890259 40.8479824)",,,
1204173306,False,,residential,,True,64.874,,,"LINESTRING (-1.8899945 40.8479633, -1.8899663 40.8478946, -1.8900556 40.8477557, -1.8902864 40.8478092, -1.890259 40.8479824)",2,,
182091517,False,,residential,,True,28.739,,,"LINESTRING (-1.8899945 40.8479633, -1.8898739 40.8479651, -1.8898014 40.8480418, -1.8897054 40.8480484)",,,
79499633,False,N-211,trunk,50,False,23.743000000000002,,,"LINESTRING (-1.8840204 40.844841, -1.8839177 40.8448105, -1.8837577 40.8447629)",,,
79499633,False,N-211,trunk,50,True,102.91,,,"LINESTRING (-1.8840204 40.844841, -1.8842136 40.8449098, -1.8843875 40.844963, -1.8844862 40.8449776, -1.8846061 40.8449763, -1.8846723 40.844969, -1.8847549 40.8449459, -1.8848429 40.8449025, -1.8850849 40.8447199)",,,
"[182091508, 1254445276]",False,,residential,,False,67.49600000000001,Calle de San Felipe,,"LINESTRING (-1.8840204 40.844841, -1.8843896 40.8445475, -1.8845502 40.8443863)",,,
182091515,False,,residential,,True,108.88499999999999,Calle de Tejedores,3,"LINESTRING (-1.8864367 40.8435784, -1.8865237 40.8434011, -1.8865879 40.843338, -1.8868402 40.8432674, -1.8874923 40.8431505)",,,
1204530387,False,,residential,,False,55.673,Calle de las tiendas,,"LINESTRING (-1.8864367 40.8435784, -1.8862077 40.8435281, -1.8857994 40.8434434)",,,
230681920,False,,residential,,False,18.318,Calle Larga,4,"LINESTRING (-1.8912427 40.8460777, -1.8913463 40.8459328)",,,
"[230681920, 182091518]",False,,residential,,"[False, True]",52.248,Calle Larga,"['4', '5']","LINESTRING (-1.8912427 40.8460777, -1.8909524 40.8464081, -1.8909015 40.8464703)",,,
230681933,False,,residential,,False,165.377,Travesía de La Soledad,,"LINESTRING (-1.8912427 40.8460777, -1.8913585 40.8460678, -1.8914749 40.8460813, -1.8915657 40.8461357, -1.8916562 40.8468954, -1.8910523 40.8469461)",,,
182091512,False,,residential,,True,17.545,,,"LINESTRING (-1.8907617 40.847862, -1.8907743 40.8480195)",,,
"[230679513, 980089087]",False,N-211,trunk,50,False,96.929,Plaza de la Soledad,,"LINESTRING (-1.8907617 40.847862, -1.8902853 40.8476555, -1.8900444 40.8475464, -1.8898654 40.8474406, -1.8898031 40.847386)",2,,
980089087,False,N-211,trunk,50,True,43.959,Plaza de la Soledad,,"LINESTRING (-1.8907617 40.847862, -1.8908952 40.8479158, -1.891223 40.8480478)",,,
1204535976,True,,residential,,False,45.342,Calle de las tiendas,3,"LINESTRING (-1.8875242 40.8436295, -1.8880544 40.843703)",,,
1204535623,True,,residential,,False,91.66,Calle de las tiendas,3,"LINESTRING (-1.8875242 40.8436295, -1.8870024 40.8436026, -1.8866694 40.8435907, -1.8864367 40.8435784)",1,,
230687543,False,CM-210,primary,30,False,58.915000000000006,Paseo de los Adarves,8,"LINESTRING (-1.8866482 40.8430569, -1.8865025 40.8430798, -1.8864232 40.8430922, -1.8862414 40.8430882, -1.8859576 40.8430481)",,,
230687543,False,CM-210,primary,30,True,69.23,Paseo de los Adarves,8,"LINESTRING (-1.8866482 40.8430569, -1.8873334 40.8428495, -1.8874123 40.8428256)",,,
232233906,False,,residential,,True,81.881,,,"LINESTRING (-1.8866482 40.8430569, -1.8866051 40.8429716, -1.8863772 40.8425201, -1.8862897 40.8424441, -1.8862368 40.8423981)",,,
182091516,False,,residential,,False,11.615,Calle Toledo,,"LINESTRING (-1.8867091 40.8407084, -1.886572 40.840696)",,,
232233895,True,,residential,,False,6.896,Avenida Manrique de Lara,,"LINESTRING (-1.8867091 40.8407084, -1.8866923 40.8406477)",2,,
253841558,True,,residential,,False,36.749,Calle del Chorro,,"LINESTRING (-1.8874123 40.8428256, -1.8874923 40.8431505)",,,
230687543,False,CM-210,primary,30,False,69.23,Paseo de los Adarves,8,"LINESTRING (-1.8874123 40.8428256, -1.8873334 40.8428495, -1.8866482 40.8430569)",,,
230687543,False,CM-210,primary,30,True,89.973,Paseo de los Adarves,8,"LINESTRING (-1.8874123 40.8428256, -1.8877013 40.8427646, -1.8882903 40.8426481, -1.888348 40.8426367, -1.8884458 40.8426173)",,,
232233895,True,,residential,,False,100.261,Avenida Manrique de Lara,,"LINESTRING (-1.8874123 40.8428256, -1.8873979 40.8427735, -1.8871685 40.841943)",2,,
232233906,False,,residential,,False,9.598,,,"LINESTRING (-1.8861291 40.8423696, -1.8862368 40.8423981)",,,
232233906,False,,residential,,True,49.871,,,"LINESTRING (-1.8861291 40.8423696, -1.8859514 40.8422049, -1.8857038 40.8420615)",,,
1219352818,False,,residential,,False,46.702,Calle Rondalla Santa Cecilia,,"LINESTRING (-1.8861291 40.8423696, -1.8858505 40.8423847, -1.885586 40.8423254)",,,
182091517,False,,residential,,True,17.436,,,"LINESTRING (-1.8897054 40.8480484, -1.8895252 40.8479709)",,,
182091517,False,,residential,,False,28.739,,,"LINESTRING (-1.8897054 40.8480484, -1.8898014 40.8480418, -1.8898739 40.8479651, -1.8899945 40.8479633)",,,
230682883,False,,residential,,False,92.616,,,"LINESTRING (-1.8897054 40.8480484, -1.8898363 40.8481089, -1.8899141 40.8482124, -1.8900542 40.8482776, -1.8902464 40.8483117, -1.8906742 40.8483287)",,,
230684700,False,,residential,,True,31.804,Calle Capitán Arenas,,"LINESTRING (-1.8887949 40.8429435, -1.889166 40.8428888)",,,
230684700,False,,residential,,False,56.757999999999996,Calle Capitán Arenas,,"LINESTRING (-1.8887949 40.8429435, -1.8883974 40.843047, -1.8882053 40.8431731)",,,
253841533,False,,residential,,False,69.029,Calle de las Cuatro Esquinas,3,"LINESTRING (-1.8887949 40.8429435, -1.8888595 40.8431391, -1.8888817 40.8433432, -1.8888515 40.843459, -1.8888112 40.8435504)",,,
1219352820,False,CM-210,primary,30,True,25.188,Paseo de los Adarves,8,"LINESTRING (-1.8831985 40.8427615, -1.8833847 40.8427382, -1.8834942 40.8427259)",,,
182091495,False,,residential,,False,39.605000000000004,Camino de San Francisco,,"LINESTRING (-1.8915921 40.8428342, -1.8914384 40.8429455, -1.891252 40.8430805)",,,
182091495,False,,residential,,True,218.07500000000002,Camino de San Francisco,,"LINESTRING (-1.8915921 40.8428342, -1.8917709 40.8426095, -1.891915 40.8426571, -1.8919848 40.8423782, -1.8923161 40.8420194, -1.8923557 40.8419429, -1.8923419 40.841907, -1.892358 40.8418531, -1.8931166 40.8414816)",,,
1070367635,False,,residential,,True,79.83500000000001,,3,"LINESTRING (-1.8915921 40.8428342, -1.891624 40.8426584, -1.8916445 40.8425454, -1.8917046 40.8423476, -1.8917068 40.8421241)",,,
182091505,False,,residential,,True,70.551,Calle Tres Palaciios,3,"LINESTRING (-1.8901954 40.84397, -1.89024 40.8438582, -1.8896606 40.8435827)",,,
975194921,False,,residential,,False,49.086,Calle Abajo,3,"LINESTRING (-1.8901954 40.84397, -1.8899362 40.8438999, -1.8898974 40.8438959, -1.8896308 40.8438682)",,,
619440304,False,,residential,,True,34.289,Calle del Carmen,6,"LINESTRING (-1.8847999 40.8437764, -1.8850352 40.8435246)",,,
182091502,False,,residential,,True,118.66499999999999,Calle de Santa Catalina,,"LINESTRING (-1.8847999 40.8437764, -1.8839825 40.84343, -1.8836863 40.8433243, -1.883554 40.8432771)",,,
619440304,False,,residential,,False,124.685,Calle del Carmen,6,"LINESTRING (-1.8847999 40.8437764, -1.8845951 40.8439898, -1.8840185 40.8445688, -1.8839032 40.8446688)",,,
182091512,False,,residential,,False,17.545,,,"LINESTRING (-1.8907743 40.8480195, -1.8907617 40.847862)",,,
182091512,False,,residential,,True,14.208,,,"LINESTRING (-1.8907743 40.8480195, -1.8907341 40.8481436)",,,
182091517,False,,residential,,True,43.539,,,"LINESTRING (-1.8907743 40.8480195, -1.890259 40.8479824)",,,
230684700,False,,residential,,False,3.108,Calle Capitán Arenas,,"LINESTRING (-1.8892022 40.8428832, -1.889166 40.8428888)",,,
230684697,True,,residential,,False,29.002,Puente Viejo,4,"LINESTRING (-1.8892022 40.8428832, -1.8892973 40.8428686, -1.8895401 40.8428314)",,,yes
230684700,False,,residential,,True,59.336999999999996,Calle Capitán Arenas,,"LINESTRING (-1.887522 40.8433056, -1.8877526 40.8432609, -1.8882053 40.8431731)",,,
253841558,True,,residential,,False,36.055,Calle del Chorro,,"LINESTRING (-1.887522 40.8433056, -1.8875312 40.843576, -1.8875242 40.8436295)",,,
182091505,False,,residential,,False,27.843,Calle Tres Palaciios,3,"LINESTRING (-1.8893838 40.8434454, -1.8896606 40.8435827)",,,
232233907,False,,residential,,False,19.189,,7,"LINESTRING (-1.8910523 40.8469461, -1.8911118 40.8471127)",,,
230681933,False,,residential,,True,165.37699999999998,Travesía de La Soledad,,"LINESTRING (-1.8910523 40.8469461, -1.8916562 40.8468954, -1.8915657 40.8461357, -1.8914749 40.8460813, -1.8913585 40.8460678, -1.8912427 40.8460777)",,,
232233907,False,,residential,,True,54.495000000000005,,7,"LINESTRING (-1.8910523 40.8469461, -1.891014 40.8468387, -1.8909172 40.8465677, -1.8909015 40.8464703)",,,
182091518,False,,residential,,True,119.16499999999999,,5,"LINESTRING (-1.8902225 40.8473967, -1.8902483 40.8473356, -1.8903835 40.8470153, -1.8904828 40.8469071, -1.8906034 40.8467758, -1.8909015 40.8464703)",,,
230681920,False,,residential,,True,18.318,Calle Larga,4,"LINESTRING (-1.8913463 40.8459328, -1.8912427 40.8460777)",,,
230681920,False,,residential,,False,70.959,Calle Larga,4,"LINESTRING (-1.8913463 40.8459328, -1.8914843 40.8457045, -1.891571 40.8455457, -1.8915868 40.8454379, -1.8915556 40.8453337)",,,
"[230681937, 1220404806]",False,,residential,,False,110.025,Calle Samaria,,"LINESTRING (-1.8913463 40.8459328, -1.8912695 40.845776, -1.8912573 40.8455492, -1.8912139 40.8454935, -1.8912078 40.8454857, -1.8910093 40.845326, -1.8909053 40.8452021, -1.890864 40.8450497)",,,
230679513,False,N-211,trunk,50,False,511.715,,,"LINESTRING (-1.8896594 40.8469284, -1.889729 40.8467823, -1.8905684 40.8459184, -1.8906764 40.8457739, -1.890732 40.8456116, -1.8907389 40.8454427, -1.8907052 40.8452789, -1.890683 40.8451954, -1.8906157 40.8450258, -1.8905228 40.8447919, -1.8904371 40.8446622, -1.8902708 40.8445683, -1.8900049 40.8445066, -1.8897098 40.8444667, -1.8894684 40.8444945, -1.888853 40.8446978, -1.88824 40.8449003, -1.8880147 40.8449327, -1.8879002 40.8449159)",2,,
230679513,False,N-211,trunk,50,True,53.53,,,"LINESTRING (-1.8896594 40.8469284, -1.8896588 40.8470928, -1.8896848 40.8471933, -1.8897397 40.8473176, -1.8898031 40.847386)",2,,
1214142263,False,,residential,,False,47.626999999999995,,,"LINESTRING (-1.8896594 40.8469284, -1.8895353 40.8469285, -1.8894206 40.8469285, -1.8891336 40.8470477)",,,
182091518,False,,residential,,False,119.165,,5,"LINESTRING (-1.8909015 40.8464703, -1.8906034 40.8467758, -1.8904828 40.8469071, -1.8903835 40.8470153, -1.8902483 40.8473356, -1.8902225 40.8473967)",,,
"[230681920, 182091518]",False,,residential,,"[False, True]",52.248,Calle Larga,"['4', '5']","LINESTRING (-1.8909015 40.8464703, -1.8909524 40.8464081, -1.8912427 40.8460777)",,,
232233907,False,,residential,,False,54.495,,7,"LINESTRING (-1.8909015 40.8464703, -1.8909172 40.8465677, -1.891014 40.8468387, -1.8910523 40.8469461)",,,
980089088,False,N-211,trunk,50,False,10.313,,,"LINESTRING (-1.8924229 40.8485082, -1.8923107 40.8484708)",2,,
182091512,False,,residential,,False,21.19,,,"LINESTRING (-1.8906742 40.8483287, -1.8907341 40.8481436)",,,
182091512,False,,residential,,True,15.876,,,"LINESTRING (-1.8906742 40.8483287, -1.8906356 40.8484478, -1.8906338 40.8484679)",,,
230682883,False,,residential,,True,92.61600000000001,,,"LINESTRING (-1.8906742 40.8483287, -1.8902464 40.8483117, -1.8900542 40.8482776, -1.8899141 40.8482124, -1.8898363 40.8481089, -1.8897054 40.8480484)",,,
182091517,False,,residential,,False,17.436,,,"LINESTRING (-1.8895252 40.8479709, -1.8897054 40.8480484)",,,
1214142263,False,,residential,,True,47.627,,,"LINESTRING (-1.8891336 40.8470477, -1.8894206 40.8469285, -1.8895353 40.8469285, -1.8896594 40.8469284)",,,
1214142262,False,,residential,,False,101.22699999999999,,,"LINESTRING (-1.8889592 40.8478979, -1.8890619 40.8477843, -1.8890756 40.8477692, -1.8893589 40.8474129, -1.8896435 40.8474113, -1.8898031 40.847386)",,,
230679513,False,N-211,trunk,50,False,53.53,,,"LINESTRING (-1.8898031 40.847386, -1.8897397 40.8473176, -1.8896848 40.8471933, -1.8896588 40.8470928, -1.8896594 40.8469284)",2,,
"[230679513, 980089087]",False,N-211,trunk,50,True,96.929,Plaza de la Soledad,,"LINESTRING (-1.8898031 40.847386, -1.8898654 40.8474406, -1.8900444 40.8475464, -1.8902853 40.8476555, -1.8907617 40.847862)",2,,
1214142262,False,,residential,,True,101.227,,,"LINESTRING (-1.8898031 40.847386, -1.8896435 40.8474113, -1.8893589 40.8474129, -1.8890756 40.8477692, -1.8890619 40.8477843, -1.8889592 40.8478979)",,,
"[230684704, 230684698, 230684699]",False,,residential,,False,74.717,"['Calle Larga', 'Calle Puerta del Baño']","['4', '6']","LINESTRING (-1.8921161 40.8444526, -1.8919621 40.8445613, -1.8917267 40.8447731, -1.8915842 40.8448146, -1.8914357 40.8448579)",,,yes
"[404175513, 1135732391]",False,GU-958,"['residential', 'tertiary']",90,False,129.937,Calle Hospital,6,"LINESTRING (-1.8921161 40.8444526, -1.8919429 40.8441906, -1.8916606 40.8435813, -1.8916192 40.8434988, -1.8915382 40.843371)",2,yes,
232233903,True,,residential,,False,108.023,Calle Abajo,2,"LINESTRING (-1.8911318 40.8445774, -1.891073 40.8444437, -1.8910435 40.8444055, -1.8909269 40.8443375, -1.8908019 40.8442323, -1.8906994 40.8441675, -1.8906039 40.844109, -1.8905304 40.8440794, -1.8904242 40.8440365, -1.8901954 40.84397)",,,
1220405328,False,,residential,,False,42.414,Calle Abajo de Tomasa la Muela,3,"LINESTRING (-1.8911318 40.8445774, -1.8913129 40.8448239, -1.8913841 40.8448383, -1.8914357 40.8448579)",,,
182091521,False,,residential,,True,27.790000000000003,Calle San Francisco,,"LINESTRING (-1.8895401 40.8428314, -1.8895802 40.8428292, -1.8898696 40.8428134)",,,
182091505,False,,residential,,True,27.843,Calle Tres Palaciios,3,"LINESTRING (-1.8896606 40.8435827, -1.8893838 40.8434454)",,,
182091505,False,,residential,,False,70.551,Calle Tres Palaciios,3,"LINESTRING (-1.8896606 40.8435827, -1.89024 40.8438582, -1.8901954 40.84397)",,,
230684701,False,,residential,,True,31.845,Calle Arbollon,,"LINESTRING (-1.8896606 40.8435827, -1.8896432 40.8437491, -1.8896308 40.8438682)",,,
230684703,False,,residential,,False,24.297,Calle Puerta del Baño,6,"LINESTRING (-1.8914357 40.8448579, -1.8915256 40.8450472, -1.8915193 40.8450639)",,,
"[230684704, 230684698, 230684699]",False,,residential,,True,74.717,"['Calle Larga', 'Calle Puerta del Baño']","['4', '6']","LINESTRING (-1.8914357 40.8448579, -1.8915842 40.8448146, -1.8917267 40.8447731, -1.8919621 40.8445613, -1.8921161 40.8444526)",,,yes
1220405328,False,,residential,,True,42.414,Calle Abajo de Tomasa la Muela,3,"LINESTRING (-1.8914357 40.8448579, -1.8913841 40.8448383, -1.8913129 40.8448239, -1.8911318 40.8445774)",,,
182091500,False,,residential,,False,68.354,Calle Rondalla Santa Cecilia,,"LINESTRING (-1.8843975 40.842173, -1.883595 40.8420765)",,,
182091500,False,,residential,,True,53.599,Calle Rondalla Santa Cecilia,,"LINESTRING (-1.8843975 40.842173, -1.8850257 40.8422536)",,,
