osmid,lanes,name,highway,junction,oneway,reversed,length,bridge,maxspeed,geometry,ref,access,tunnel
23377128,,,tertiary,roundabout,True,False,2.277,,,"LINESTRING (-0.4317296 39.439236, -0.4317165 39.4392182)",,,
23377128,,,tertiary,roundabout,True,False,12.808,,,"LINESTRING (-0.43156 39.4392568, -0.4315636 39.4392797, -0.431577 39.4393003, -0.4315986 39.4393162, -0.4316258 39.4393256, -0.4316555 39.4393274)",,,
30722197,,,tertiary_link,,True,False,20.631,,,"LINESTRING (-0.43156 39.4392568, -0.4315443 39.4393058, -0.4315246 39.4393464, -0.4315047 39.4393696, -0.4314816 39.4393878, -0.4314379 39.4394061)",,,
23377137,,Travessia de la Diputació,tertiary,,False,True,101.1,,,"LINESTRING (-0.4321102 39.4392885, -0.4332845 39.4392238)",,,
23377130,,,tertiary,,True,False,34.506,,,"LINESTRING (-0.4321102 39.4392885, -0.4318501 39.4392818, -0.4317907 39.4392737, -0.4317576 39.4392622, -0.4317433 39.4392543, -0.4317296 39.439236)",,,
23377140,2,Carrer de València,tertiary,,False,False,15.619,,,"LINESTRING (-0.4304611 39.4390189, -0.4305109 39.4389886, -0.4305218 39.4389819, -0.430607 39.4389351)",,,
1224481375,,Travessia de la Diputació,tertiary,,False,False,41.27,,,"LINESTRING (-0.4392461 39.4371962, -0.4388751 39.4374321)",,,
23377136,,,tertiary,,True,False,31.445,,,"LINESTRING (-0.4392461 39.4371962, -0.439421 39.4371157, -0.4394465 39.4371114, -0.4395339 39.4370966, -0.4395574 39.4370924, -0.4395797 39.4370885)",,,
1224481375,,Travessia de la Diputació,tertiary,,False,True,41.27,,,"LINESTRING (-0.4388751 39.4374321, -0.4392461 39.4371962)",,,
"[1224481376, 23377137]",,Travessia de la Diputació,tertiary,,False,False,180.453,yes,,"LINESTRING (-0.4388751 39.4374321, -0.4385734 39.4376416, -0.4382514 39.4378652, -0.4379851 39.4380236, -0.4377814 39.4381124, -0.4376675 39.4381526, -0.4372808 39.4382914, -0.437241 39.4383058, -0.4372161 39.4383147, -0.4371528 39.4383368)",,,
23377137,,Travessia de la Diputació,tertiary,,False,False,46.587,,,"LINESTRING (-0.4371528 39.4383368, -0.4369636 39.4384042, -0.4366629 39.4385167)",,,
"[1224481376, 23377137]",,Travessia de la Diputació,tertiary,,False,True,180.45299999999997,yes,,"LINESTRING (-0.4371528 39.4383368, -0.4372161 39.4383147, -0.437241 39.4383058, -0.4372808 39.4382914, -0.4376675 39.4381526, -0.4377814 39.4381124, -0.4379851 39.4380236, -0.4382514 39.4378652, -0.4385734 39.4376416, -0.4388751 39.4374321)",,,
44525559,,Camí del Realenc,unclassified,,False,False,10.524000000000001,,,"LINESTRING (-0.4371528 39.4383368, -0.4371676 39.4383778, -0.4371841 39.4384283)",,,
1085217755,,Carrer del Sol,living_street,,True,False,87.04499999999999,,,"LINESTRING (-0.4371528 39.4383368, -0.4371381 39.4382944, -0.437135 39.4382744, -0.4371167 39.4382541, -0.4369447 39.4381295, -0.4369401 39.4381113, -0.436936 39.4380949, -0.4369397 39.4380532, -0.4370015 39.4379005, -0.4370052 39.4378915, -0.4370051 39.437876, -0.4369957 39.4378592, -0.43695 39.4378306, -0.4368908 39.4377994, -0.4367284 39.4377621)",,,
23377137,,Travessia de la Diputació,tertiary,,False,False,101.1,,,"LINESTRING (-0.4332845 39.4392238, -0.4321102 39.4392885)",,,
23377137,,Travessia de la Diputació,tertiary,,False,True,304.251,,,"LINESTRING (-0.4332845 39.4392238, -0.4339744 39.439186, -0.4343346 39.4391655, -0.4346521 39.4391289, -0.4350583 39.4390578, -0.4355113 39.4389338, -0.4366629 39.4385167)",,,
23377139,,Carrer Projecte 3,tertiary,,False,False,43.841,,,"LINESTRING (-0.4315208 39.4388988, -0.4313317 39.4386962, -0.4313089 39.4386712, -0.4312561 39.4385648)",,,
1172858727,,,tertiary_link,,True,False,37.021,,,"LINESTRING (-0.4315208 39.4388988, -0.4315509 39.4389494, -0.431575 39.4389992, -0.4315923 39.4390394, -0.4316009 39.439081, -0.4315976 39.439126, -0.4315961 39.4391505, -0.4315918 39.4391817, -0.4315779 39.4392188)",,,
23377140,2,Carrer de València,tertiary,,False,True,69.301,,,"LINESTRING (-0.4312561 39.4385648, -0.430607 39.4389351)",,,
23377139,,Carrer Projecte 3,tertiary,,False,True,43.841,,,"LINESTRING (-0.4312561 39.4385648, -0.4313089 39.4386712, -0.4313317 39.4386962, -0.4315208 39.4388988)",,,
23377140,2,Carrer de València,tertiary,,False,False,133.64600000000002,,,"LINESTRING (-0.4312561 39.4385648, -0.4313538 39.4385084, -0.432114 39.4380717, -0.4324267 39.437892, -0.4325018 39.4378445)",,,
37294191,,Carrer d'Alacant,residential,,True,False,79.837,,,"LINESTRING (-0.4312561 39.4385648, -0.4312251 39.4385137, -0.4312169 39.4385001, -0.4311996 39.4384754, -0.4311626 39.4384226, -0.4310389 39.4382894, -0.4307364 39.4379715)",,,
23377140,2,Carrer de València,tertiary,,False,False,69.301,,,"LINESTRING (-0.430607 39.4389351, -0.4312561 39.4385648)",,,
23377140,2,Carrer de València,tertiary,,False,True,15.619,,,"LINESTRING (-0.430607 39.4389351, -0.4305218 39.4389819, -0.4305109 39.4389886, -0.4304611 39.4390189)",,,
1224593654,2,Carrer de València,tertiary,,False,True,83.754,,,"LINESTRING (-0.433129 39.4372677, -0.4325018 39.4378445)",,,
44500760,,Carrer de Josep Segrelles,residential,,True,False,38.147000000000006,,,"LINESTRING (-0.433129 39.4372677, -0.4332203 39.4372913, -0.4334999 39.4373682, -0.4335478 39.437382)",,,
1224593654,2,Carrer de València,tertiary,,False,False,37.981,,,"LINESTRING (-0.433129 39.4372677, -0.4332443 39.4371626, -0.4332635 39.4371451, -0.4334149 39.4370071)",,,
44500777,,Carrer de les Corts Valencianes,residential,,True,False,61.95,,,"LINESTRING (-0.4334149 39.4370071, -0.4335144 39.4370356, -0.433761 39.4371061, -0.4340947 39.4371933)",,,
1224593654,2,Carrer de València,tertiary,,False,False,32.521,,,"LINESTRING (-0.4334149 39.4370071, -0.4335073 39.4369139, -0.433677 39.4367978)",,,
1224593654,2,Carrer de València,tertiary,,False,True,37.981,,,"LINESTRING (-0.4334149 39.4370071, -0.4332635 39.4371451, -0.4332443 39.4371626, -0.433129 39.4372677)",,,
1224593654,2,Carrer de València,tertiary,,False,True,7.9,,,"LINESTRING (-0.4337512 39.4367558, -0.433677 39.4367978)",,,
44500771,,Carrer del Sol,residential,,False,False,236.46199999999996,,,"LINESTRING (-0.4337512 39.4367558, -0.4337986 39.4367832, -0.4338364 39.4367976, -0.4344642 39.4369609, -0.4348801 39.4370711, -0.4355042 39.4373091, -0.4356735 39.4373736, -0.4360282 39.4375005, -0.4361734 39.4375591, -0.4362536 39.4376177)",,,
"[751697721, 1224593654]",2,"['Carrer de València', 'Pont Vell']",tertiary,,False,False,54.062,yes,,"LINESTRING (-0.4337512 39.4367558, -0.433778 39.4367406, -0.434264 39.4364738)",,,
751697721,2,Pont Vell,tertiary,,False,True,3.469,yes,,"LINESTRING (-0.4342969 39.4364557, -0.434264 39.4364738)",,,
1247759608,2,Pont Vell,tertiary,,True,False,11.908,yes,,"LINESTRING (-0.4342969 39.4364557, -0.4344059 39.4363895)",,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,14.093,,30,"LINESTRING (-0.4344231 39.4363051, -0.4345872 39.4363041)",CV-4062,,
1226271483,2,Carrer de la Senyera,residential,,False,False,5.766,,30,"LINESTRING (-0.4344231 39.4363051, -0.434356 39.4363032)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,57.918,,30,"LINESTRING (-0.439242 39.436958, -0.4386098 39.4371394)",CV-4062,,
23377142,1,,residential,,True,False,22.105999999999998,,30,"LINESTRING (-0.439242 39.436958, -0.4393473 39.4369529, -0.4393971 39.4369603, -0.4394289 39.4369636, -0.4394974 39.4369707)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,57.918,,30,"LINESTRING (-0.4386098 39.4371394, -0.439242 39.436958)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,32.215,,30,"LINESTRING (-0.4386098 39.4371394, -0.4384886 39.4371546, -0.4383967 39.4371662, -0.4382375 39.437168)",CV-4062,,
1227598537,,,tertiary,,True,False,47.485,,,"LINESTRING (-0.4386098 39.4371394, -0.4387572 39.4371603, -0.4388342 39.4372055, -0.4388866 39.4372936, -0.4388923 39.4373213, -0.4388861 39.4373686, -0.4388751 39.4374321)",,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,60.449,,30,"LINESTRING (-0.4382375 39.437168, -0.4378519 39.4371284, -0.4375553 39.4370467)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,32.215,,30,"LINESTRING (-0.4382375 39.437168, -0.4383967 39.4371662, -0.4384886 39.4371546, -0.4386098 39.4371394)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,57.274,,30,"LINESTRING (-0.4375553 39.4370467, -0.4369263 39.4368755)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,60.449,,30,"LINESTRING (-0.4375553 39.4370467, -0.4378519 39.4371284, -0.4382375 39.437168)",CV-4062,,
1227598554,,Carrer de José Martí Ros,residential,,True,False,55.272,,,"LINESTRING (-0.4375553 39.4370467, -0.4375807 39.4369832, -0.4377356 39.4366092, -0.4377526 39.4365736)",,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,55.808,,30,"LINESTRING (-0.4369263 39.4368755, -0.4363183 39.4366983)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,57.274,,30,"LINESTRING (-0.4369263 39.4368755, -0.4375553 39.4370467)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,55.808,,30,"LINESTRING (-0.4363183 39.4366983, -0.4369263 39.4368755)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,61.172000000000004,,30,"LINESTRING (-0.4363183 39.4366983, -0.4359421 39.4365956, -0.4356474 39.4365135)",CV-4062,,
44499467,,Carrer de Colón,residential,,True,False,49.43,,,"LINESTRING (-0.4363183 39.4366983, -0.436342 39.4366401, -0.4364912 39.4362743)",,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,41.994,,30,"LINESTRING (-0.4356474 39.4365135, -0.43524 39.4364097, -0.4351836 39.4363939)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,61.172000000000004,,30,"LINESTRING (-0.4356474 39.4365135, -0.4359421 39.4365956, -0.4363183 39.4366983)",CV-4062,,
462551297,,Carrer de Sant Francesc,living_street,,False,False,101.145,,,"LINESTRING (-0.4356474 39.4365135, -0.4356679 39.4364611, -0.435977 39.4356715, -0.4359882 39.4356428)",,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,False,14.093,,30,"LINESTRING (-0.4345872 39.4363041, -0.4344231 39.4363051)",CV-4062,,
23377143,2,Avinguda de Ricardo Capella,residential,,False,True,52.733000000000004,,30,"LINESTRING (-0.4345872 39.4363041, -0.4348035 39.4363035, -0.435088 39.4363708, -0.4351276 39.436381, -0.4351836 39.4363939)",CV-4062,,
44457404,,Avinguda de Sanchis Guarner,residential,,True,False,12.05,,,"LINESTRING (-0.4338586 39.4359259, -0.4338957 39.4359638, -0.4339342 39.4360169)",,,
1226580463,,,residential,,True,False,10.817,,,"LINESTRING (-0.4338586 39.4359259, -0.433901 39.4359234, -0.4339305 39.4359161, -0.4339735 39.4358929)",,,
"[1226680666, 1226271484]",1,Carrer de la Senyera,residential,,True,False,64.814,,30,"LINESTRING (-0.434267 39.4354067, -0.4343032 39.4353511, -0.4344436 39.4351352, -0.4344753 39.4350541, -0.4344748 39.4349689, -0.4344586 39.4349236, -0.4344411 39.434901, -0.4344073 39.4348765)",CV-4062,,
1226680664,,Carrer del Marqués del Túria,residential,,True,False,54.568,,,"LINESTRING (-0.434267 39.4354067, -0.4342088 39.4353863, -0.4338576 39.4352611, -0.4337507 39.4352234, -0.4336897 39.4352017)",,,
1226680666,1,Carrer de la Senyera,residential,,True,False,41.077999999999996,,30,"LINESTRING (-0.4344073 39.4348765, -0.4340584 39.4347541, -0.4340293 39.4347454, -0.433971 39.4347252)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,False,71.232,,30,"LINESTRING (-0.433971 39.4347252, -0.433919 39.4347076, -0.4333468 39.4345119, -0.4333198 39.4345027, -0.4332125 39.434466)",CV-4062,,
44459087,,Carrer de la Verge del Pilar,residential,,True,False,113.923,,,"LINESTRING (-0.433971 39.4347252, -0.4340076 39.4346563, -0.4344538 39.4338162, -0.4344744 39.4337773)",,,
23377144,2,Carrer de la Senyera,residential,,False,False,2.818,,30,"LINESTRING (-0.4332125 39.434466, -0.4331824 39.4344559)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,True,71.232,,30,"LINESTRING (-0.4332125 39.434466, -0.4333198 39.4345027, -0.4333468 39.4345119, -0.433919 39.4347076, -0.433971 39.4347252)",CV-4062,,
44457300,,Avinguda de Santa Maria del Puig,residential,,True,False,59.741,,,"LINESTRING (-0.4332125 39.434466, -0.4332492 39.4343969, -0.4334439 39.43403, -0.4334764 39.4339689)",,,
23377144,2,Carrer de la Senyera,residential,,False,True,2.88,,30,"LINESTRING (-0.4331518 39.4344453, -0.4331824 39.4344559)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,False,68.178,,30,"LINESTRING (-0.4331518 39.4344453, -0.4330598 39.4344134, -0.4330308 39.4344036, -0.4325079 39.4342263, -0.4324245 39.4341996)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,False,98.957,,30,"LINESTRING (-0.4324245 39.4341996, -0.4323488 39.4341739, -0.4314203 39.433859, -0.4313695 39.4338418)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,True,68.178,,30,"LINESTRING (-0.4324245 39.4341996, -0.4325079 39.4342263, -0.4330308 39.4344036, -0.4330598 39.4344134, -0.4331518 39.4344453)",CV-4062,,
44457347,,Carrer de Sant Vicent,residential,,True,False,60.027,,,"LINESTRING (-0.4324245 39.4341996, -0.432465 39.4341275, -0.4326796 39.4337457, -0.4327028 39.4337044)",,,
23377144,2,Carrer de la Senyera,residential,,False,False,8.995,,30,"LINESTRING (-0.4311987 39.433782, -0.4311024 39.4337502)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,True,16.105,,30,"LINESTRING (-0.4311987 39.433782, -0.4313695 39.4338418)",CV-4062,,
44457400,,Avinguda de la Generalitat Valenciana,residential,,True,False,61.245,,,"LINESTRING (-0.4311987 39.433782, -0.4312322 39.4337211, -0.4314605 39.4333228, -0.4314857 39.4332778)",,,
23377144,2,Carrer de la Senyera,residential,,False,True,8.995,,30,"LINESTRING (-0.4311024 39.4337502, -0.4311987 39.433782)",CV-4062,,
44457399,,Avinguda de la Generalitat Valenciana,residential,,True,False,58.36,,,"LINESTRING (-0.4311024 39.4337502, -0.4310739 39.4337985, -0.4308232 39.4342287)",,,
30722196,1,,trunk_link,,True,False,410.893,,70,"LINESTRING (-0.4362093 39.4395115, -0.4350207 39.4393931, -0.4337558 39.4393418, -0.4326071 39.4393601, -0.4314379 39.4394061)",,,
30722201,3,Autovia de Torrent,trunk,,True,False,140.719,,100,"LINESTRING (-0.4378351 39.4396691, -0.4377597 39.4396634, -0.4373081 39.4396225, -0.4368938 39.4395787, -0.4364263 39.4395316, -0.4362093 39.4395115)",CV-36,,
1257821910,2,Autovia de Torrent,trunk,,True,False,357.916,,100,"LINESTRING (-0.4351407 39.4395585, -0.4356438 39.4395878, -0.4364402 39.4396436, -0.4377251 39.4397801, -0.4384784 39.4398043, -0.4392901 39.4397731)",CV-36,,
30722196,1,,trunk_link,,True,False,102.71400000000001,,70,"LINESTRING (-0.4314379 39.4394061, -0.4311026 39.439425, -0.4304935 39.4394344, -0.4304555 39.4394307, -0.4303704 39.4394223, -0.4302513 39.4393892)",,,
1224593654,2,Carrer de València,tertiary,,False,False,83.754,,,"LINESTRING (-0.4325018 39.4378445, -0.433129 39.4372677)",,,
23377140,2,Carrer de València,tertiary,,False,True,133.646,,,"LINESTRING (-0.4325018 39.4378445, -0.4324267 39.437892, -0.432114 39.4380717, -0.4313538 39.4385084, -0.4312561 39.4385648)",,,
1224593659,,Carrer de Juan de Juanes,residential,,True,False,71.794,,,"LINESTRING (-0.4325018 39.4378445, -0.4324514 39.4378105, -0.4324143 39.4377855, -0.4321933 39.4376363, -0.4321022 39.4375748, -0.4320828 39.4375617, -0.432023 39.4375215, -0.4318293 39.4374822)",,,
37294192,,Carrer de l'Alqueria de Raga,residential,,False,True,132.141,,,"LINESTRING (-0.4302932 39.4374132, -0.4305687 39.4374256, -0.4318293 39.4374822)",,,
37338842,,Carrer de Lluís de Santàngel,residential,,True,False,80.413,,,"LINESTRING (-0.4302932 39.4374132, -0.430295 39.4373298, -0.430296 39.4372826, -0.43034 39.436761, -0.4303459 39.4366913)",,,
37294192,,Carrer de l'Alqueria de Raga,residential,,False,False,132.141,,,"LINESTRING (-0.4318293 39.4374822, -0.4305687 39.4374256, -0.4302932 39.4374132)",,,
37338856,,Carrer d'Azorín,residential,,False,False,80.04299999999999,,,"LINESTRING (-0.4318293 39.4374822, -0.4318441 39.4373175, -0.4318865 39.4368515, -0.4318885 39.4368266, -0.4318941 39.4367641)",,,
37294191,,Carrer d'Alacant,residential,,True,False,73.36800000000001,,,"LINESTRING (-0.4307364 39.4379715, -0.4303949 39.437598, -0.4303783 39.4375799, -0.4303236 39.4375013, -0.4302932 39.4374132)",,,
37338721,,Carrer de la Partida del Mal Pas,residential,,False,False,71.537,,,"LINESTRING (-0.4307364 39.4379715, -0.4306765 39.4380047, -0.4306455 39.4380223, -0.4304092 39.4381529, -0.430153 39.4382959, -0.4301277 39.4383111, -0.4301057 39.4383244, -0.4300627 39.4383498)",,,
37294189,,Carrer de la Creu,residential,,True,False,80.206,,,"LINESTRING (-0.4300627 39.4383498, -0.4301132 39.4384039, -0.4304931 39.4388005, -0.4305194 39.4388281, -0.4305413 39.438851, -0.4305586 39.4388691, -0.4305795 39.4388923, -0.430607 39.4389351)",,,
37338721,,Carrer de la Partida del Mal Pas,residential,,False,True,71.53699999999999,,,"LINESTRING (-0.4300627 39.4383498, -0.4301057 39.4383244, -0.4301277 39.4383111, -0.430153 39.4382959, -0.4304092 39.4381529, -0.4306455 39.4380223, -0.4306765 39.4380047, -0.4307364 39.4379715)",,,
1224593658,,Carrer de la Séquia de Montcada,residential,,False,False,42.746,,,"LINESTRING (-0.4303973 39.4358578, -0.4304678 39.4358601, -0.4308946 39.435874)",,,
37338842,,Carrer de Lluís de Santàngel,residential,,True,False,92.78599999999999,,,"LINESTRING (-0.4303459 39.4366913, -0.4303493 39.4366366, -0.430394 39.4359104, -0.4303973 39.4358578)",,,
37338855,,Carrer del Pintor Sorolla,residential,,False,True,133.204,,,"LINESTRING (-0.4303459 39.4366913, -0.4304216 39.4366948, -0.4318132 39.4367603, -0.4318941 39.4367641)",,,
37338855,,Carrer del Pintor Sorolla,residential,,False,False,133.20399999999998,,,"LINESTRING (-0.4318941 39.4367641, -0.4318132 39.4367603, -0.4304216 39.4366948, -0.4303459 39.4366913)",,,
37338856,,Carrer d'Azorín,residential,,False,False,58.577,,,"LINESTRING (-0.4318941 39.4367641, -0.4318994 39.4367005, -0.4319011 39.4366805, -0.431938 39.4362384)",,,
37338856,,Carrer d'Azorín,residential,,False,True,80.043,,,"LINESTRING (-0.4318941 39.4367641, -0.4318885 39.4368266, -0.4318865 39.4368515, -0.4318441 39.4373175, -0.4318293 39.4374822)",,,
1224593656,,Carrer del Pintor Sorolla,residential,,False,False,76.82300000000001,,,"LINESTRING (-0.4318941 39.4367641, -0.4319669 39.4367691, -0.4327852 39.4368247)",,,
44220416,2,Avinguda del Nou d’Octubre,residential,,False,True,7.899,,30,"LINESTRING (-0.4320967 39.432159, -0.4320074 39.432142)",,,
44459089,2,Carrer del Doctor Gómez Ferrer,residential,,False,False,177.55700000000002,,30,"LINESTRING (-0.4320967 39.432159, -0.4340336 39.4325586, -0.434094 39.4325713)",,,
44457257,,Carrer de Lluís Vives,residential,,True,False,9.654,,,"LINESTRING (-0.431382 39.4332443, -0.4314857 39.4332778)",,,
44457399,,Avinguda de la Generalitat Valenciana,residential,,True,False,61.169999999999995,,,"LINESTRING (-0.431382 39.4332443, -0.4313548 39.4332909, -0.4311372 39.4336842, -0.4311269 39.4337062, -0.4311024 39.4337502)",,,
44457300,,Avinguda de Santa Maria del Puig,residential,,True,False,53.882,,,"LINESTRING (-0.4334764 39.4339689, -0.4336773 39.4335902, -0.4336988 39.4335504, -0.4337149 39.4335207)",,,
44457258,,Carrer del Marqués del Túria,residential,,True,False,70.89099999999999,,,"LINESTRING (-0.4329022 39.4349342, -0.4328459 39.4349152, -0.4326446 39.4348467, -0.4323534 39.4347493, -0.4322231 39.4347054, -0.4321471 39.4346768)",,,
44457326,,Carrer del Tenor Salvador Alejos,residential,,False,True,58.376999999999995,,,"LINESTRING (-0.4329022 39.4349342, -0.4329245 39.4348936, -0.4331376 39.4345331, -0.4331493 39.4345134, -0.4331824 39.4344559)",,,
44457258,,Carrer del Marqués del Túria,residential,,True,False,98.288,,,"LINESTRING (-0.4321471 39.4346768, -0.4311354 39.4343332, -0.4310994 39.4343211)",,,
44457347,,Carrer de Sant Vicent,residential,,True,False,58.166000000000004,,,"LINESTRING (-0.4321471 39.4346768, -0.4321695 39.4346383, -0.4323922 39.4342551, -0.432406 39.4342321, -0.4324245 39.4341996)",,,
1259347366,,Carrer Marqués del Túria,residential,,False,False,9.611,,,"LINESTRING (-0.4308232 39.4342287, -0.430927 39.434261)",,,
44457399,,Avinguda de la Generalitat Valenciana,residential,,True,False,57.888999999999996,,,"LINESTRING (-0.4308232 39.4342287, -0.4305858 39.4346596, -0.4305729 39.4346826, -0.4305577 39.4347072)",,,
44457404,,Avinguda de Sanchis Guarner,residential,,True,False,27.924,,,"LINESTRING (-0.4326949 39.4354229, -0.4329865 39.435534)",,,
44459089,2,Carrer del Doctor Gómez Ferrer,residential,,False,True,177.55700000000002,,30,"LINESTRING (-0.434094 39.4325713, -0.4340336 39.4325586, -0.4320967 39.432159)",,,
1254165121,,Avinguda de Santa Maria del Puig,residential,,True,False,61.149,,,"LINESTRING (-0.434094 39.4325713, -0.4341039 39.4325924, -0.4340994 39.4326342, -0.4340914 39.4326496, -0.4338933 39.4330315, -0.4338656 39.4330849)",,,
1254165122,,Carrer Ramón y Cajal,residential,,False,True,5.991,,,"LINESTRING (-0.4339288 39.4331077, -0.4338656 39.4330849)",,,
"[1224357859, 1254165119]",,Avinguda de Santa Maria del Puig,residential,,True,False,65.078,,,"LINESTRING (-0.4339288 39.4331077, -0.4339567 39.4330525, -0.4341509 39.4326691, -0.4341655 39.4326402, -0.4341718 39.4326186, -0.4341709 39.4325894, -0.43416 39.4325586)",,,
1254165120,,Carrer de Ramón y Cajal,residential,,True,False,71.429,,,"LINESTRING (-0.4339288 39.4331077, -0.4340299 39.4331396, -0.4346235 39.4333303, -0.4346423 39.4333361, -0.4346972 39.4333535)",,,
23377144,2,Carrer de la Senyera,residential,,False,False,2.88,,30,"LINESTRING (-0.4331824 39.4344559, -0.4331518 39.4344453)",CV-4062,,
23377144,2,Carrer de la Senyera,residential,,False,True,2.818,,30,"LINESTRING (-0.4331824 39.4344559, -0.4332125 39.434466)",CV-4062,,
44457326,,Carrer del Tenor Salvador Alejos,residential,,False,False,58.376999999999995,,,"LINESTRING (-0.4331824 39.4344559, -0.4331493 39.4345134, -0.4331376 39.4345331, -0.4329245 39.4348936, -0.4329022 39.4349342)",,,
44457347,,Carrer de Sant Vicent,residential,,True,False,50.593,,,"LINESTRING (-0.4329463 39.4332811, -0.4329807 39.4332194, -0.4331386 39.4329371, -0.4331541 39.432909, -0.4331796 39.4328633)",,,
44457393,,Carrer de Sant Antoni Abat,residential,,True,False,98.481,,,"LINESTRING (-0.4329463 39.4332811, -0.4328962 39.4332654, -0.431912 39.4329568, -0.4318836 39.4329484)",,,
44457378,,Carrer de Ramón y Cajal,residential,,True,False,63.861000000000004,,,"LINESTRING (-0.4331796 39.4328633, -0.4337322 39.4330417, -0.4337758 39.4330559, -0.4338656 39.4330849)",,,
44457378,,Carrer de Ramón y Cajal,residential,,True,False,7.868,,,"LINESTRING (-0.4318511 39.4324294, -0.4319332 39.4324608)",,,
44457399,,Avinguda de la Generalitat Valenciana,residential,,True,False,53.01,,,"LINESTRING (-0.4318511 39.4324294, -0.4316074 39.4328674)",,,
44459087,,Carrer de la Verge del Pilar,residential,,True,False,72.248,,,"LINESTRING (-0.4346972 39.4333535, -0.4347173 39.4333162, -0.43498 39.4328278, -0.434993 39.4328031, -0.4350197 39.4327534)",,,
1254165120,,Carrer de Ramón y Cajal,residential,,True,False,55.193000000000005,,,"LINESTRING (-0.4346972 39.4333535, -0.4347509 39.4333709, -0.4352178 39.4335218, -0.4352419 39.4335295, -0.4352901 39.433545)",,,
