osmid,oneway,lanes,ref,name,highway,access,reversed,length,geometry,maxspeed,width,tunnel,junction
265827327,True,1,,Calle Cantarranas,residential,,False,34.388999999999996,"LINESTRING (-3.0028955 37.9132938, -3.0028421 37.9133493, -3.0027837 37.9134065, -3.0026886 37.9135156, -3.0026592 37.9135401)",20,3,,
272236695,False,2,A-319,Calle Hilario Marcos,secondary,,False,26.792,"LINESTRING (-3.0028955 37.9132938, -3.0028609 37.9132381, -3.0027877 37.9131205, -3.0027649 37.9130761)",60,,,
272236695,False,2,A-319,Calle Hilario Marcos,secondary,,True,300.82199999999995,"LINESTRING (-3.0028955 37.9132938, -3.0029779 37.913344, -3.0034433 37.9137743, -3.0036267 37.9139459, -3.0041247 37.9142183, -3.0042197 37.9142852, -3.0043083 37.9143576, -3.0043849 37.9144215, -3.0044809 37.9145143, -3.0045355 37.9145839, -3.0045815 37.914657, -3.0046122 37.9147332, -3.0046218 37.9148308, -3.0046169 37.9149598, -3.0045994 37.9152459, -3.0046439 37.915432)",60,,,
272245194,False,1,,Calle Nubla,living_street,,False,15.205,"LINESTRING (-3.0025053 37.9106293, -3.002545 37.9105887, -3.0025933 37.9105703, -3.0026376 37.910545)",10,3,,
272618360,True,1,,Plaza de la Corredera,living_street,,False,37.996,"LINESTRING (-3.0025053 37.9106293, -3.0023142 37.9107569, -3.0022352 37.9108215, -3.0021883 37.9108614)",,3,,
272240958,True,1,Living_Street,Calle Gómez Calderón,residential,,False,84.56299999999999,"LINESTRING (-3.0016372 37.9098704, -3.0017422 37.9100606, -3.0018352 37.910204, -3.0019846 37.9104908, -3.0019944 37.9105123, -3.0019982 37.910525, -3.0020074 37.9105704)",20,2,,
272263905,False,,,Calle José Salcedo Cano,residential,,True,8.248999999999999,"LINESTRING (-3.0016372 37.9098704, -3.0015914 37.9098502, -3.0015505 37.9098444)",,,,
129237185,False,2,,Calle de la Hoz,residential,,False,43.777,"LINESTRING (-3.0000913 37.9087794, -3.0000679 37.9087168, -3.0000482 37.908647, -3.0000208 37.908586, -2.9999719 37.9084731, -2.9999553 37.9084014)",,,,
272263912,False,2,,Plaza de Santa María,residential,,False,65.724,"LINESTRING (-3.0000913 37.9087794, -3.0000672 37.9088029, -3.0000448 37.9088232, -3.0000344 37.9088751, -3.0000776 37.9090445, -3.0001434 37.9091164, -3.000268 37.9091867, -3.0003896 37.9092113)",,,,
272255981,False,1,,Calle Cronista Medardo Láinez,living_street,,False,43.503,"LINESTRING (-3.0024035 37.9097972, -3.002429 37.9097764, -3.0025967 37.9097014, -3.0028311 37.9096015)",10,2.5,,
272245194,False,1,,Calle Nubla,living_street,,True,57.261,"LINESTRING (-3.002622 37.9100306, -3.0026387 37.9102448, -3.0026332 37.9103882, -3.0026376 37.91046, -3.0026376 37.910545)",10,3,,
272245196,True,1,Living_Street,Calle Nubla,residential,,False,12.474,"LINESTRING (-3.002622 37.9100306, -3.0025542 37.9099586, -3.0025373 37.9099405)",10,,,
272087356,False,1,Living_Street,Callejón de la Tercia,living_street,,False,58.003,"LINESTRING (-3.0026376 37.910545, -3.0027892 37.9105045, -3.0029834 37.9108516, -3.0029912 37.9108663)",10,3,,
272245194,False,1,,Calle Nubla,living_street,,False,57.260999999999996,"LINESTRING (-3.0026376 37.910545, -3.0026376 37.91046, -3.0026332 37.9103882, -3.0026387 37.9102448, -3.002622 37.9100306)",10,3,,
272245194,False,1,,Calle Nubla,living_street,,True,15.205,"LINESTRING (-3.0026376 37.910545, -3.0025933 37.9105703, -3.002545 37.9105887, -3.0025053 37.9106293)",10,3,,
"[274789673, 272244644, 272244645]",False,"['1', '2']",Living_Street,"['Calle Nueva', 'Plaza de Andalucía', 'Placeta Consuelo Mendieta']",residential,,"[False, True]",142.96199999999996,"LINESTRING (-3.003545 37.9105713, -3.003648 37.9110205, -3.0035946 37.9110871, -3.0035757 37.9111597, -3.0035882 37.9111937, -3.0036157 37.9112817, -3.0036315 37.9113434, -3.0036285 37.9114924, -3.0036392 37.911765, -3.003636 37.9118305)",10,"['4', '3']",,
272264670,False,,,Calle de Moreno Tallada,residential,,False,40.5,"LINESTRING (-3.0034062 37.9151785, -3.0035647 37.9153012, -3.0037306 37.9154376)",,,,
272126049,False,,A-319,Calle José Martínez Falero,secondary,,False,27.806,"LINESTRING (-3.0037306 37.9154376, -3.0036612 37.9156816)",,,,
272264661,False,2,A-319,Calle Amigo Félix Rodríguez de la Fuente,secondary,,True,77.773,"LINESTRING (-3.0037306 37.9154376, -3.0038019 37.9152243, -3.0038114 37.9151131, -3.003757 37.9149799, -3.0036911 37.9148736, -3.0036194 37.9147803)",20,5,no,
272264670,False,,,Calle de Moreno Tallada,residential,,True,40.5,"LINESTRING (-3.0037306 37.9154376, -3.0035647 37.9153012, -3.0034062 37.9151785)",,,,
270535490,False,2,,Avenida Cronista Lorenzo Polaino,residential,,True,11.97,"LINESTRING (-3.0033487 37.9128986, -3.00344 37.9128186)",,,,
270535490,False,2,,Avenida Cronista Lorenzo Polaino,residential,,False,54.961999999999996,"LINESTRING (-3.0033487 37.9128986, -3.0031466 37.9129499, -3.0031065 37.9129613, -3.0030223 37.9129853, -3.0028893 37.9130311, -3.0028413 37.9130465, -3.0027649 37.9130761)",,,,
272251973,True,1,,Calle Poeta Antonio Machado,residential,,False,56.993,"LINESTRING (-3.0033487 37.9128986, -3.0034365 37.9129205, -3.0038546 37.9131768, -3.0038766 37.9131906)",,,,
114730502,False,2,,Camino de La Iruela,living_street,,False,7.366,"LINESTRING (-3.0004462 37.9136908, -3.0004223 37.9137543)",,6,,
270565416,False,,,Calle Doctor Agustín Salcedo,residential,,False,16.244999999999997,"LINESTRING (-3.0004462 37.9136908, -3.0005448 37.9137465, -3.0006003 37.9137715)",,,,
272087345,False,2,,Calle de los Posteles,living_street,,True,56.81,"LINESTRING (-3.0004462 37.9136908, -3.0004472 37.9136549, -3.0004607 37.9135071, -3.000476 37.9134347, -3.0005332 37.9132614, -3.0005561 37.9131893)",,3.5,,
272236695,False,2,A-319,Calle Hilario Marcos,secondary,,False,10.745,"LINESTRING (-3.0027649 37.9130761, -3.0027037 37.9129924)",60,,,
270535490,False,2,,Avenida Cronista Lorenzo Polaino,residential,,True,54.961999999999996,"LINESTRING (-3.0027649 37.9130761, -3.0028413 37.9130465, -3.0028893 37.9130311, -3.0030223 37.9129853, -3.0031065 37.9129613, -3.0031466 37.9129499, -3.0033487 37.9128986)",,,,
272236695,False,2,A-319,Calle Hilario Marcos,secondary,,True,26.792,"LINESTRING (-3.0027649 37.9130761, -3.0027877 37.9131205, -3.0028609 37.9132381, -3.0028955 37.9132938)",60,,,
129914876,False,,,Calle Esparterías,residential,,True,65.28,"LINESTRING (-3.0066955 37.9151668, -3.0066415 37.9151514, -3.0059944 37.9153328)",,,,
272251967,False,2,A-319,Avenida del Guadalquivir,secondary,,False,265.695,"LINESTRING (-3.0066955 37.9151668, -3.0066489 37.9153473, -3.0066244 37.9154597, -3.0066106 37.9155553, -3.0066066 37.9156318, -3.006606 37.9157078, -3.0066156 37.9158211, -3.0066244 37.9159005, -3.0066444 37.9160023, -3.0066689 37.916127, -3.0067045 37.9162429, -3.006752 37.9163766, -3.0067915 37.9164607, -3.0068549 37.9165669, -3.0069157 37.9166732, -3.0069538 37.9167539, -3.0069761 37.91681, -3.0069872 37.9168575, -3.0069894 37.9169049, -3.0069783 37.9169435, -3.0069513 37.9169916, -3.0069123 37.9170289, -3.0068647 37.9170616, -3.0068091 37.9170892, -3.0067386 37.9171088, -3.0066316 37.9171359, -3.0065346 37.9171604, -3.0063833 37.9172048)",,,,
272251967,False,2,A-319,Avenida del Guadalquivir,secondary,,True,70.152,"LINESTRING (-3.0066955 37.9151668, -3.0067179 37.9150506, -3.0067687 37.9148668, -3.0068169 37.9147059, -3.0068554 37.9145489)",,,,
129914875,False,2,,Calle Tejares Bajos,residential,,False,90.81299999999999,"LINESTRING (-3.0053338 37.9150232, -3.0052491 37.9150308, -3.0051272 37.9150439, -3.0049556 37.915081, -3.0049411 37.9151133, -3.0049265 37.9151751, -3.0048284 37.9151854, -3.0047839 37.9152844, -3.0047764 37.915409, -3.0046439 37.915432)",30,,,
129914875,False,2,,Calle Tejares Bajos,residential,,True,80.81099999999999,"LINESTRING (-3.0053338 37.9150232, -3.0058693 37.9151531, -3.0059773 37.9151861, -3.0060657 37.9152691, -3.0059944 37.9153328)",30,,,
272243514,False,2,,Calle Maestro Francisco Yuste,residential,,True,72.469,"LINESTRING (-3.0053338 37.9150232, -3.0054299 37.9145594, -3.0054214 37.914433, -3.0053897 37.9143838)",30,,,
129914875,False,2,,Calle Tejares Bajos,residential,,False,80.81099999999999,"LINESTRING (-3.0059944 37.9153328, -3.0060657 37.9152691, -3.0059773 37.9151861, -3.0058693 37.9151531, -3.0053338 37.9150232)",30,,,
129914876,False,,,Calle Esparterías,residential,,False,65.28,"LINESTRING (-3.0059944 37.9153328, -3.0066415 37.9151514, -3.0066955 37.9151668)",,,,
129914876,False,,,Calle Esparterías,residential,,True,45.521,"LINESTRING (-3.0059944 37.9153328, -3.0058 37.9154216, -3.0055912 37.9155852)",,,,
129912673,True,1,,Calle Mariano Foronda,living_street,,False,112.192,"LINESTRING (-3.0017688 37.9113271, -3.0021487 37.9115763, -3.0021943 37.911643, -3.0022238 37.9116863, -3.0023419 37.9118429, -3.0024599 37.9120164, -3.0025248 37.9121195)",,3,,
272087346,False,2,,Calle del Carmen,living_street,,False,33.183,"LINESTRING (-3.0017688 37.9113271, -3.0016867 37.9114391, -3.0015783 37.9115849)",,2.5,,
130010841,False,1,,Calle Doctor Muñoz,residential,,True,14.486,"LINESTRING (-3.0026866 37.9127107, -3.0026725 37.9128405)",,4,,
"[274779541, 274779542, 272239511]",True,1,,"['Plaza de la Corredera', 'Calle Doctor Muñoz']","['residential', 'living_street']",,False,236.73000000000002,"LINESTRING (-3.0026866 37.9127107, -3.002713 37.9126466, -3.0027232 37.9126235, -3.0027265 37.9126041, -3.0027576 37.9125006, -3.0027739 37.9124396, -3.0028125 37.9122726, -3.0028169 37.9122335, -3.0028265 37.9121473, -3.0028326 37.9120472, -3.0028173 37.9118515, -3.0027767 37.911629, -3.0027159 37.9113903, -3.0027135 37.9113724, -3.0027134 37.9113257, -3.0027152 37.9112919, -3.0027196 37.9111807, -3.0026554 37.9109301, -3.00262 37.910859, -3.0025488 37.9107165, -3.0025053 37.9106293)",,"['4', '3']",,
129914094,False,,,Calle de la Fuente Nueva,residential,,False,18.325,"LINESTRING (-3.0001007 37.9112847, -2.9999413 37.9113912)",,,,
129913322,True,,,Calle de la Fuente Nueva,residential,,False,78.55100000000002,"LINESTRING (-3.0001007 37.9112847, -3.0002133 37.9111876, -3.0003015 37.9111342, -3.0003206 37.9111059, -3.0003285 37.9110389, -3.0003122 37.9109666, -3.0002841 37.9109211, -3.0004024 37.9108262, -3.0004777 37.9107099)",,,,
"[129914093, 129914094]",False,1,,"['Paseo del Solar', 'Calle de la Fuente Nueva']",residential,,True,124.705,"LINESTRING (-2.999105 37.9105306, -2.9992124 37.9107063, -2.9993355 37.9108675, -2.999358 37.9109255, -2.9993866 37.9110376, -2.9994101 37.9110906, -2.9994708 37.9111712, -2.9996497 37.9113841, -2.9997516 37.9114474, -2.999822 37.9114489)",20,3.5,,
129914094,False,,,Calle de la Fuente Nueva,residential,,True,12.276,"LINESTRING (-2.999822 37.9114489, -2.9999413 37.9113912)",,,,
"[129914093, 129914094]",False,1,,"['Paseo del Solar', 'Calle de la Fuente Nueva']",residential,,False,124.70500000000001,"LINESTRING (-2.999822 37.9114489, -2.9997516 37.9114474, -2.9996497 37.9113841, -2.9994708 37.9111712, -2.9994101 37.9110906, -2.9993866 37.9110376, -2.999358 37.9109255, -2.9993355 37.9108675, -2.9992124 37.9107063, -2.999105 37.9105306)",20,3.5,,
129913322,True,,,Calle de la Fuente Nueva,residential,,False,23.149,"LINESTRING (-3.0013148 37.9099281, -3.0014282 37.9099106, -3.0015505 37.9098444)",,,,
272263905,False,,,Calle José Salcedo Cano,residential,,False,8.248999999999999,"LINESTRING (-3.0015505 37.9098444, -3.0015914 37.9098502, -3.0016372 37.9098704)",,,,
272263905,False,,,Calle José Salcedo Cano,residential,,True,131.408,"LINESTRING (-3.0015505 37.9098444, -3.0014161 37.9098172, -3.0012484 37.9097799, -3.0010536 37.9097497, -3.0009178 37.9097083, -3.0008764 37.9096695, -3.0007674 37.9095768, -3.0005854 37.9094738, -3.0005048 37.9094107, -3.0004862 37.9093762, -3.0004711 37.909362, -3.0003896 37.9092113)",,,,
272087344,False,1,,Calle de Juan Domingo,living_street,,False,112.012,"LINESTRING (-3.0011704 37.9122003, -3.001275 37.9122906, -3.0013744 37.9123892, -3.001775 37.9123372, -3.001877 37.9123058, -3.0019851 37.9122982, -3.0019961 37.9123714, -3.0020147 37.9124335, -3.0021784 37.9124374)",,,,
"[272087352, 272087343]",True,1,,"['Calle San Juan', 'Plaza Mauricio Martínez']",living_street,,False,118.182,"LINESTRING (-3.0011704 37.9122003, -3.0009753 37.9125443, -3.0008768 37.9126846, -3.000696 37.9129074, -3.0006654 37.9129478, -3.0006045 37.9130754, -3.0005744 37.9131493)",,"['3.5', '2.90']",,
129914094,False,,,Calle de la Fuente Nueva,residential,,False,12.276,"LINESTRING (-2.9999413 37.9113912, -2.999822 37.9114489)",,,,
129914094,False,,,Calle de la Fuente Nueva,residential,,True,18.325,"LINESTRING (-2.9999413 37.9113912, -3.0001007 37.9112847)",,,,
129913884,True,1,,Calle de Mercedes Gómez,living_street,,False,89.48299999999999,"LINESTRING (-2.9999413 37.9113912, -3.0002049 37.9117067, -3.0003139 37.9117864, -3.0003484 37.9118116, -3.0005685 37.9119104, -3.0006534 37.9119387)",,3,,
270534380,False,2,,Calle La Pileta,living_street,,True,20.347,"LINESTRING (-3.0003428 37.9131395, -3.0005744 37.9131493)",,3,,
129914528,True,1,,Calle Llana,living_street,,False,119.416,"LINESTRING (-3.0003428 37.9131395, -3.0002306 37.9127549, -3.0001107 37.9124605, -2.9999206 37.9121222)",,3,,
270534380,False,2,,Calle La Pileta,living_street,,False,40.686,"LINESTRING (-3.0003428 37.9131395, -3.0000715 37.913158, -2.9998848 37.9131915)",,3,,
272241427,True,1,,Calle del Herrón,living_street,,False,44.662000000000006,"LINESTRING (-2.9997446 37.911841, -2.9997634 37.9118104, -2.9997765 37.9117783, -2.9997874 37.9117515, -2.9998145 37.9116597, -2.9998243 37.9116149, -2.999826 37.9115664, -2.999822 37.9114489)",,3,,
115013102,False,2,A-319,Calle Amigo Félix Rodríguez de la Fuente,secondary,,False,134.933,"LINESTRING (-3.0030741 37.9136487, -3.0032462 37.9141019, -3.0034808 37.914564, -3.0035026 37.914607, -3.0036194 37.9147803)",,,,
115013102,False,2,A-319,Calle Amigo Félix Rodríguez de la Fuente,secondary,,True,42.46,"LINESTRING (-3.0030741 37.9136487, -3.0029646 37.9134317, -3.0028955 37.9132938)",,,,
114730502,False,2,,Camino de La Iruela,living_street,,True,22.497,"LINESTRING (-3.0003159 37.9145547, -3.0003956 37.9143624)",,6,,
270534375,False,,,Camino de La Iruela,residential,,False,45.43,"LINESTRING (-3.0003159 37.9145547, -3.0001451 37.9149404)",,,,
270534377,False,2,,Calle Ingeniero Estanislao de Simón,living_street,,False,101.42999999999999,"LINESTRING (-3.0003159 37.9145547, -3.0002697 37.9145242, -2.9994504 37.9139499)",,6,,
129920677,False,,,Avenida de Ximenez de Rada,residential,,False,14.379,"LINESTRING (-3.0015494 37.915454, -3.0015518 37.9155833)",,,,
270534369,False,,,,residential,,True,38.277,"LINESTRING (-3.0015494 37.915454, -3.0011148 37.9154847)",,,,
"[129920677, 270534367]",False,,,Avenida de Ximenez de Rada,residential,,"[False, True]",114.18,"LINESTRING (-3.0015494 37.915454, -3.0015635 37.9153239, -3.001541 37.9151199, -3.0011354 37.9145997, -3.0010818 37.9145309)",,,,
270534368,False,,,Calle de San Isicio,residential,,False,160.65300000000002,"LINESTRING (-3.0015494 37.915454, -3.001331 37.9152049, -3.0009776 37.9147335, -3.0009394 37.9147049, -3.0005342 37.9144159, -3.0003956 37.9143624)",,,,
272126049,False,,A-319,Calle José Martínez Falero,secondary,,True,91.358,"LINESTRING (-3.0029574 37.916677, -3.0029566 37.9166278, -3.0029705 37.9165636, -3.00298 37.9165298, -3.0030282 37.9164582, -3.0030578 37.9164283, -3.0032007 37.9163141, -3.0033455 37.916193, -3.0035498 37.9160336)",,,,
129237185,False,2,,Calle de la Hoz,residential,,True,43.776999999999994,"LINESTRING (-2.9999553 37.9084014, -2.9999719 37.9084731, -3.0000208 37.908586, -3.0000482 37.908647, -3.0000679 37.9087168, -3.0000913 37.9087794)",,,,
129920006,False,,,Calle del Río Cerezuelo,residential,,False,50.241,"LINESTRING (-3.0047671 37.9119189, -3.0047886 37.9118442, -3.004807 37.9118183, -3.0051016 37.911644, -3.0051541 37.9116078)",,,,
270533338,False,2,,Calle Cruz de Orea,residential,,True,76.52999999999999,"LINESTRING (-3.0047671 37.9119189, -3.004854 37.9119805, -3.0048886 37.9120074, -3.0052996 37.9122721, -3.0054075 37.9123822)",,,,
270535490,False,2,,Avenida Cronista Lorenzo Polaino,residential,,False,28.74,"LINESTRING (-3.0047671 37.9119189, -3.0047228 37.9119975, -3.0046655 37.9120644, -3.0045835 37.9121294)",,,,
270535491,True,,,Calle Cruz de Orea,residential,,False,118.54700000000001,"LINESTRING (-3.0047671 37.9119189, -3.0046641 37.9118707, -3.004405 37.9117442, -3.0042478 37.9115998, -3.00419 37.911466, -3.0041689 37.911384, -3.0041622 37.9113538, -3.0041519 37.911312, -3.0041386 37.9112664, -3.0041348 37.9112339, -3.0041104 37.9111215, -3.0040988 37.9110732)",,,,
270533338,False,2,,Calle Cruz de Orea,residential,,True,21.364,"LINESTRING (-3.0063618 37.9137278, -3.0064637 37.9139023)",,,,
"[263356266, 264584303]",False,2,,"['Calle Maestra Ángeles Lorente', 'Calle Miguel Salas Caballero']",residential,,False,261.301,"LINESTRING (-3.0063618 37.9137278, -3.0063479 37.9141023, -3.0063269 37.9146666, -3.0058936 37.9146574, -3.0059026 37.9141121, -3.0057236 37.914107, -3.0053897 37.9143838)",30,6,,
270533338,False,2,,Calle Cruz de Orea,residential,,False,104.12800000000001,"LINESTRING (-3.0063618 37.9137278, -3.0059655 37.9131538, -3.0057941 37.9129054)",,,,
272264667,True,,,Calle de Moreno Tallada,residential,,False,97.27000000000001,"LINESTRING (-3.0024528 37.91475, -3.0028578 37.9148701, -3.0029879 37.9149194, -3.0034062 37.9151785)",,,,
270533338,False,2,,Calle Cruz de Orea,residential,,False,79.70899999999999,"LINESTRING (-3.0068554 37.9145489, -3.0067306 37.9143564, -3.0065907 37.9141282, -3.0064895 37.9139464, -3.0064637 37.9139023)",,,,
272251967,False,2,A-319,Avenida del Guadalquivir,secondary,,False,70.152,"LINESTRING (-3.0068554 37.9145489, -3.0068169 37.9147059, -3.0067687 37.9148668, -3.0067179 37.9150506, -3.0066955 37.9151668)",,,,
272251967,False,2,A-319,Avenida del Guadalquivir,secondary,,True,55.70299999999999,"LINESTRING (-3.0068554 37.9145489, -3.0068692 37.9144834, -3.0069064 37.914369, -3.006916 37.9143254, -3.0069356 37.9142809, -3.0069583 37.9142428, -3.0070135 37.914195, -3.0071296 37.9141201)",,,,
272251969,False,1,,Calle Clara Campoamor,residential,,False,4.721,"LINESTRING (-3.006613 37.9134839, -3.006626 37.9134427)",,,,
272251969,False,1,,Calle Clara Campoamor,residential,,True,48.332,"LINESTRING (-3.006613 37.9134839, -3.0064637 37.9139023)",,,,
270533339,False,1,,Calle Alcaldesa Jordera de la Hoz,residential,,False,69.105,"LINESTRING (-3.006613 37.9134839, -3.0062968 37.9130091, -3.006253 37.9129313)",,,,
270533338,False,2,,Calle Cruz de Orea,residential,,False,67.36,"LINESTRING (-3.0057941 37.9129054, -3.0057503 37.9128373, -3.0055589 37.9125887, -3.0054075 37.9123822)",,,,
270533338,False,2,,Calle Cruz de Orea,residential,,True,104.12800000000001,"LINESTRING (-3.0057941 37.9129054, -3.0059655 37.9131538, -3.0063618 37.9137278)",,,,
270533340,False,2,,Calle Alcalde Cesareo Plaza,residential,,True,218.75600000000003,"LINESTRING (-3.0057941 37.9129054, -3.0059969 37.9127366, -3.0062863 37.9125092, -3.0063325 37.9124399, -3.0063678 37.9123645, -3.006389 37.9121461, -3.0063406 37.911886, -3.0061372 37.9118566, -3.0060312 37.9117074, -3.0061102 37.9115111, -3.0061699 37.9112842)",,,,
270533341,False,2,,Calle 1C,residential,,True,59.903,"LINESTRING (-3.0082164 37.9143179, -3.0082065 37.9141674, -3.0080494 37.9139015, -3.0080455 37.9138069)",,,,
270533343,False,2,,Calle 2,residential,,False,79.60600000000001,"LINESTRING (-3.0082164 37.9143179, -3.0081148 37.9143519, -3.0074345 37.9146796)",,,,
274479181,False,2,,Calle 1B,residential,,False,81.777,"LINESTRING (-3.0082164 37.9143179, -3.008184 37.9144664, -3.0080287 37.9149036, -3.0079585 37.915022)",,,,
270533342,False,2,,Camino del Cubo,residential,,False,34.28,"LINESTRING (-3.0079585 37.915022, -3.0080426 37.9150089, -3.0081628 37.9149842, -3.0083215 37.9149158)",,,,
270533342,False,2,,Camino del Cubo,residential,,True,68.257,"LINESTRING (-3.0079585 37.915022, -3.0078089 37.9150449, -3.0077608 37.9150593, -3.0076725 37.9150837, -3.007632 37.9151082, -3.0075425 37.9151637, -3.0074511 37.915249, -3.007328 37.9153463)",,,,
274479180,False,2,,Calle 1A,residential,,False,110.01999999999998,"LINESTRING (-3.0079585 37.915022, -3.0079226 37.9150697, -3.007917 37.9151359, -3.0078972 37.9158254, -3.0078754 37.9160025)",,,,
274479181,False,2,,Calle 1B,residential,,True,81.777,"LINESTRING (-3.0079585 37.915022, -3.0080287 37.9149036, -3.008184 37.9144664, -3.0082164 37.9143179)",,,,
263312866,False,2,A-6204,Carretera de Santo Tomé,tertiary,yes,True,87.44899999999998,"LINESTRING (-3.0078754 37.9160025, -3.0077189 37.9158273, -3.0076105 37.9156888, -3.0075563 37.9156201, -3.007411 37.915436, -3.007348 37.915376, -3.007328 37.9153463)",,,,
274479180,False,2,,Calle 1A,residential,,True,110.01999999999998,"LINESTRING (-3.0078754 37.9160025, -3.0078972 37.9158254, -3.007917 37.9151359, -3.0079226 37.9150697, -3.0079585 37.915022)",,,,
263312866,False,2,A-6204,Carretera de Santo Tomé,tertiary,yes,False,87.449,"LINESTRING (-3.007328 37.9153463, -3.007348 37.915376, -3.007411 37.915436, -3.0075563 37.9156201, -3.0076105 37.9156888, -3.0077189 37.9158273, -3.0078754 37.9160025)",,,,
263312866,False,2,A-6204,Carretera de Santo Tomé,tertiary,yes,True,12.244,"LINESTRING (-3.007328 37.9153463, -3.007288 37.915287, -3.0072629 37.9152489)",,,,
270533342,False,2,,Camino del Cubo,residential,,False,68.25699999999999,"LINESTRING (-3.007328 37.9153463, -3.0074511 37.915249, -3.0075425 37.9151637, -3.007632 37.9151082, -3.0076725 37.9150837, -3.0077608 37.9150593, -3.0078089 37.9150449, -3.0079585 37.915022)",,,,
270533342,False,2,,Camino del Cubo,residential,,True,34.28,"LINESTRING (-3.0083215 37.9149158, -3.0081628 37.9149842, -3.0080426 37.9150089, -3.0079585 37.915022)",,,,
270533343,False,2,,Calle 2,residential,,True,79.60600000000001,"LINESTRING (-3.0074345 37.9146796, -3.0081148 37.9143519, -3.0082164 37.9143179)",,,,
274404578,False,1,,Calle Huerta de Santa Lucía,residential,,True,142.35399999999998,"LINESTRING (-3.0069 37.9155845, -3.0068997 37.9157004, -3.006911 37.9157852, -3.0069388 37.9159038, -3.0069894 37.9160755, -3.0071625 37.9165568, -3.0072418 37.916649, -3.0074471 37.9165959)",,,,
263312866,False,2,A-6204,Carretera de Santo Tomé,tertiary,yes,False,12.244,"LINESTRING (-3.0072629 37.9152489, -3.007288 37.915287, -3.007328 37.9153463)",,,,
263312866,False,2,A-6204,Carretera de Santo Tomé,tertiary,yes,True,131.38400000000001,"LINESTRING (-3.0072629 37.9152489, -3.007232 37.915202, -3.00718 37.91512, -3.007132 37.915039, -3.0071096 37.9149943, -3.007092 37.914959, -3.007063 37.914879, -3.007046 37.914798, -3.007044 37.914714, -3.007083 37.914558, -3.007141 37.914426, -3.007164 37.914367, -3.0071728 37.9143116, -3.0071742 37.9142729, -3.007157 37.9141861, -3.0071296 37.9141201)",,,,
