osmid,ref,name,highway,oneway,reversed,length,geometry,junction,lanes
37342245,M-619,Calle de la Primavera,primary,False,True,19.789,"LINESTRING (-4.027745 40.6556932, -4.0279714 40.6557398)",,
37342245,M-619,Calle de la Primavera,primary,False,False,107.87799999999999,"LINESTRING (-4.027745 40.6556932, -4.0269867 40.6556416, -4.0264708 40.6556109)",,
37342245,M-619,Calle de la Primavera,primary,False,True,22.793999999999997,"LINESTRING (-4.0257084 40.6555902, -4.0258129 40.6555899, -4.0259786 40.6555911)",,
179061268,M-619,Calle de la Primavera,primary,True,False,149.167,"LINESTRING (-4.0257084 40.6555902, -4.025349 40.6555968, -4.0252495 40.6556087, -4.0250909 40.6556334, -4.0248251 40.6556817, -4.0247458 40.6556961, -4.0245336 40.6557298, -4.0244042 40.6557486, -4.0242647 40.6557613, -4.0239632 40.6557774)",,
200002802,,Calle de la Puerta de Abajo,tertiary,False,False,103.22500000000001,"LINESTRING (-4.0200498 40.6602927, -4.020496 40.6603695, -4.0208799 40.6604549, -4.0210819 40.6605232, -4.0212136 40.6605692)",,
35375056,,Avenida del Ebro,residential,False,False,86.876,"LINESTRING (-4.0213044 40.6606697, -4.0212844 40.6607108, -4.0212507 40.6607801, -4.0211492 40.6610105, -4.0210049 40.6614167)",,
35375057,,,tertiary,True,False,24.352000000000004,"LINESTRING (-4.0213044 40.6606697, -4.0213594 40.660683, -4.0214171 40.6606816, -4.0214709 40.6606657, -4.0215146 40.6606371, -4.0215432 40.660599)",roundabout,
27632945,,Calle Real,residential,True,False,38.956,"LINESTRING (-4.0240726 40.660001, -4.0239554 40.6599537, -4.0237968 40.6598564, -4.0237293 40.6597765)",,
29383619,,Calle de Collado Mediano,residential,True,False,38.289,"LINESTRING (-4.0240726 40.660001, -4.024012 40.6601203, -4.0239735 40.6602048, -4.0239036 40.6603203)",,
29386872,,Calle Pozo Nuevo,residential,False,True,29.495999999999995,"LINESTRING (-4.0275565 40.6594528, -4.0276052 40.6594751, -4.0277726 40.6595473, -4.0278571 40.6595882)",,
539927171,,Travesía de los Berrocales,residential,True,False,85.963,"LINESTRING (-4.0275565 40.6594528, -4.0275594 40.6594105, -4.0275514 40.6586798)",,
539927172,,Calle Pozo Nuevo,residential,True,False,64.77000000000001,"LINESTRING (-4.0275565 40.6594528, -4.0274755 40.6594189, -4.0273079 40.6593562, -4.0269393 40.6592393, -4.0268591 40.6592101)",,
131356635,,Calle del Maestro,tertiary,True,False,99.05099999999999,"LINESTRING (-4.0245575 40.6576967, -4.024542 40.6575874, -4.0245386 40.6575333, -4.024538 40.6573235, -4.0245363 40.6572878, -4.0245761 40.6570876, -4.0245873 40.6570176, -4.0246313 40.6568121)",,
131356626,,Calle Roma,residential,False,True,26.139,"LINESTRING (-4.0235419 40.6563038, -4.0238492 40.656334)",,
131356639,,Calle Doctor Varela,residential,True,False,45.844,"LINESTRING (-4.0235419 40.6563038, -4.0235999 40.6559939, -4.0235798 40.6558958)",,
131356640,,Calle Doctor Varela,tertiary,True,False,157.72199999999998,"LINESTRING (-4.0235419 40.6563038, -4.0235488 40.6573154, -4.0233885 40.6575683, -4.0233177 40.6576825)",,2
131356640,,Calle Doctor Varela,tertiary,True,False,24.468,"LINESTRING (-4.0233177 40.6576825, -4.0232927 40.6578004, -4.0233411 40.6578941)",,2
765230986,,Calle Doctor Varela,residential,True,False,26.682000000000002,"LINESTRING (-4.0233177 40.6576825, -4.0231972 40.6577692, -4.0230815 40.6578419)",,
131356646,,Calle Doctor Varela,tertiary,True,False,28.248,"LINESTRING (-4.0233411 40.6578941, -4.023622 40.6580324)",,
1087865126,,Avenida de los Canteros,tertiary,False,False,6.065,"LINESTRING (-4.0304809 40.6593018, -4.0304185 40.6593289)",,
27621204,,Calle Donantes de Sangre,residential,True,False,128.45999999999998,"LINESTRING (-4.0304809 40.6593018, -4.0304843 40.6592485, -4.0305384 40.6583868, -4.0303859 40.6581774)",,
27621206,,Calle de las Viñas,residential,False,False,119.087,"LINESTRING (-4.0295609 40.6595787, -4.0295539 40.6595373, -4.0293826 40.6585163)",,
1087865126,,Avenida de los Canteros,tertiary,False,False,46.117999999999995,"LINESTRING (-4.0295609 40.6595787, -4.0292943 40.6595902, -4.0290146 40.6595912)",,
1087865126,,Avenida de los Canteros,tertiary,False,True,78.084,"LINESTRING (-4.0295609 40.6595787, -4.0297495 40.6595557, -4.0300445 40.6594774, -4.0304185 40.6593289)",,
29386872,,Calle Pozo Nuevo,residential,False,False,29.496000000000002,"LINESTRING (-4.0278571 40.6595882, -4.0277726 40.6595473, -4.0276052 40.6594751, -4.0275565 40.6594528)",,
1087865126,,Avenida de los Canteros,tertiary,False,False,29.85,"LINESTRING (-4.0278571 40.6595882, -4.0276812 40.6596106, -4.0275115 40.6596446)",,
1087865126,,Avenida de los Canteros,tertiary,False,True,20.979,"LINESTRING (-4.0278571 40.6595882, -4.0280342 40.6595872, -4.0281058 40.6595879)",,
26239544,,Calle Navacerrada,residential,False,False,10.587,"LINESTRING (-4.0302656 40.6599231, -4.0302426 40.6600167)",,
26239544,,Calle Navacerrada,residential,False,True,67.336,"LINESTRING (-4.0302656 40.6599231, -4.0304061 40.6593996, -4.0304185 40.6593289)",,
539927170,,Calle de los Berrocales,residential,True,False,97.38499999999999,"LINESTRING (-4.0268591 40.6592101, -4.0267374 40.6594234, -4.0266659 40.6594875, -4.0260423 40.6597861)",,
539927172,,Calle Pozo Nuevo,residential,True,False,142.56,"LINESTRING (-4.0268591 40.6592101, -4.0268003 40.659185, -4.0255279 40.6585932, -4.0254181 40.6585403)",,
929863612,,Calle de los Berrocales,residential,False,False,14.546,"LINESTRING (-4.0275441 40.6578618, -4.0275197 40.6579913)",,
929863612,,Calle de los Berrocales,residential,False,True,30.074,"LINESTRING (-4.0275441 40.6578618, -4.0276141 40.6575966)",,
27621212,,Calle Cepas,residential,False,False,93.851,"LINESTRING (-4.0275441 40.6578618, -4.026534 40.6577365, -4.0264458 40.6577271)",,
27621212,,Calle Cepas,residential,False,True,104.28299999999999,"LINESTRING (-4.0275441 40.6578618, -4.0282791 40.6579734, -4.0287653 40.6579898)",,
929863612,,Calle de los Berrocales,residential,False,False,30.074,"LINESTRING (-4.0276141 40.6575966, -4.0275441 40.6578618)",,
929863612,,Calle de los Berrocales,residential,False,True,32.046,"LINESTRING (-4.0276141 40.6575966, -4.0277217 40.6574813, -4.0278561 40.6573755)",,
198308011,,Calle Circo,residential,False,True,50.38,"LINESTRING (-4.0284567 40.6564183, -4.0278686 40.6563394)",,
26239575,,Calle de los Berrocales,residential,True,False,45.295,"LINESTRING (-4.0284567 40.6564183, -4.0285314 40.6561303, -4.0285463 40.6561056, -4.0285684 40.656082, -4.0286181 40.6560383)",,
27621174,,Calle Lateral,residential,False,False,51.437,"LINESTRING (-4.0286895 40.6559336, -4.0287075 40.6558487, -4.0287272 40.655756, -4.0289665 40.6555393)",,
37342245,M-619,Calle de la Primavera,primary,False,False,64.42099999999999,"LINESTRING (-4.0286895 40.6559336, -4.0282524 40.655797, -4.0279714 40.6557398)",,
37342245,M-619,Calle de la Primavera,primary,False,True,89.203,"LINESTRING (-4.0286895 40.6559336, -4.0288277 40.655976, -4.0293846 40.6561462, -4.0296686 40.6562366)",,
539927170,,Calle de los Berrocales,residential,True,False,62.84,"LINESTRING (-4.0275197 40.6579913, -4.0272286 40.6585115)",,
929863612,,Calle de los Berrocales,residential,False,True,14.546,"LINESTRING (-4.0275197 40.6579913, -4.0275441 40.6578618)",,
26239577,,Travesía de los Berrocales,residential,True,False,21.662999999999997,"LINESTRING (-4.0275115 40.6596446, -4.0275212 40.6596026, -4.0275458 40.6594943, -4.0275565 40.6594528)",,
1087865126,,Avenida de los Canteros,tertiary,False,False,99.375,"LINESTRING (-4.0275115 40.6596446, -4.0268031 40.6597958, -4.0266935 40.6598071, -4.026396 40.6598397, -4.0263651 40.6598416)",,
