osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,maxspeed,lanes,junction,tunnel
"[49703817, 49703818]",False,,Calle Fuenteminaya,residential,True,93.123,"LINESTRING (-3.6873782 41.6734108, -3.6873952 41.67348, -3.687356 41.6737121, -3.6872937 41.6740111, -3.6872851 41.6740526, -3.6872872 41.6741073, -3.6872923 41.6742411)",yes,,,,
88308592,True,,Calle San Antonio,residential,False,79.3,"LINESTRING (-3.6873782 41.6734108, -3.6871998 41.6733054, -3.686892 41.6730861, -3.6867366 41.6729755, -3.6866768 41.672928)",,,,,
48958341,False,,Calle Fuenteminaya,residential,True,34.414,"LINESTRING (-3.6875504 41.6731294, -3.687454 41.673296, -3.6873782 41.6734108)",,,,,
48958351,False,,Calle Fuenteminaya,residential,False,8.505,"LINESTRING (-3.6887219 41.6756734, -3.6886745 41.6756056)",,,,,
135449226,False,CL-619,,primary,False,15.475000000000001,"LINESTRING (-3.6887219 41.6756734, -3.6886906 41.6756769, -3.6885991 41.6756884, -3.6885376 41.6756936)",,,,,
49042147,False,N-1A,Calle San Francisco,tertiary,False,9.302,"LINESTRING (-3.6859408 41.6746612, -3.6859321 41.6745778)",,,,,
49042147,False,N-1A,Calle San Francisco,tertiary,True,117.807,"LINESTRING (-3.6859408 41.6746612, -3.6858186 41.6753272, -3.6857467 41.6757107)",,,,,
48958351,False,,Calle Fuenteminaya,residential,True,16.228,"LINESTRING (-3.6879631 41.6747138, -3.6880577 41.6748415)",,,,,
192673089,False,,Calle Fuenteminaya,residential,False,25.692,"LINESTRING (-3.6879631 41.6747138, -3.6877153 41.6745755)",,,,,
108395655,False,,Calle Padre Janariz,residential,True,51.915000000000006,"LINESTRING (-3.6879631 41.6747138, -3.6881411 41.6747335, -3.688403 41.6748252, -3.6884372 41.6748282, -3.6885545 41.6748047)",,,,,
48958351,False,,Calle Fuenteminaya,residential,True,30.734,"LINESTRING (-3.6885032 41.6753606, -3.6886745 41.6756056)",,,,,
111759324,False,,Calle Cantares,residential,False,54.749,"LINESTRING (-3.6885032 41.6753606, -3.6890658 41.675104)",,,,,
111759324,False,,Calle Cantares,residential,True,65.117,"LINESTRING (-3.6885032 41.6753606, -3.6877667 41.6755614)",,,,,
48958351,False,,Calle Fuenteminaya,residential,False,68.563,"LINESTRING (-3.6885032 41.6753606, -3.688099 41.6748896, -3.6880577 41.6748415)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,False,66.869,"LINESTRING (-3.6853916 41.6723308, -3.6852137 41.6717443)",,,,,
48958342,True,,Calle de Soria,residential,False,53.509,"LINESTRING (-3.6853916 41.6723308, -3.6851178 41.6723747, -3.6849543 41.6723709, -3.6848551 41.6723422, -3.684769 41.6723136)",,30,,,
49703814,False,N-1A,Calle San Francisco,tertiary,True,49.519000000000005,"LINESTRING (-3.6853916 41.6723308, -3.6854648 41.6725359, -3.6855193 41.6726813, -3.685523 41.6726934, -3.6855439 41.6727613)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,True,66.869,"LINESTRING (-3.6852137 41.6717443, -3.6853916 41.6723308)",,,,,
1025713984,False,N-1A,Plaza Arco Isilla,tertiary,False,32.25,"LINESTRING (-3.6852137 41.6717443, -3.6851251 41.6714657, -3.6851241 41.6714621)",,,,,
48958346,False,,Avenida el Ferial,residential,True,115.80600000000001,"LINESTRING (-3.6855439 41.6727613, -3.6853841 41.6728238, -3.6852659 41.672876, -3.6847973 41.6730955, -3.6843389 41.6732843)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,False,49.519000000000005,"LINESTRING (-3.6855439 41.6727613, -3.685523 41.6726934, -3.6855193 41.6726813, -3.6854648 41.6725359, -3.6853916 41.6723308)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,True,79.548,"LINESTRING (-3.6855439 41.6727613, -3.6855973 41.6729064, -3.685739 41.6734613)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,False,13.447,"LINESTRING (-3.685763 41.6735809, -3.685739 41.6734613)",,,,,
48958349,False,,Calle de Moratín,residential,False,28.884999999999998,"LINESTRING (-3.685763 41.6735809, -3.6855723 41.6736802, -3.6854888 41.6737396)",,,,,
49703814,False,N-1A,Calle San Francisco,tertiary,True,29.659999999999997,"LINESTRING (-3.685763 41.6735809, -3.6857907 41.6736868, -3.6858182 41.6738443)",,,,,
48958349,False,,Calle de Moratín,residential,True,28.884999999999998,"LINESTRING (-3.6854888 41.6737396, -3.6855723 41.6736802, -3.685763 41.6735809)",,,,,
88308567,True,,Calle Moratín,residential,False,112.22999999999999,"LINESTRING (-3.6854888 41.6737396, -3.6848156 41.6737145, -3.6847517 41.6737244, -3.6846795 41.6737501, -3.6842343 41.6739676)",,,,,
49042147,False,N-1A,Calle San Francisco,tertiary,False,10.831,"LINESTRING (-3.6857271 41.675807, -3.6857467 41.6757107)",,,,,
778983968,True,N-1A,Calle San Francisco,tertiary,False,14.376000000000001,"LINESTRING (-3.6857271 41.675807, -3.6856904 41.675868, -3.6856402 41.6759179)",,,,,
48958346,False,,Avenida el Ferial,residential,False,60.404,"LINESTRING (-3.6824363 41.6741256, -3.6830631 41.6738501)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,False,60.717,"LINESTRING (-3.6824363 41.6741256, -3.6828206 41.6745901)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,True,141.348,"LINESTRING (-3.6824363 41.6741256, -3.6822014 41.6738321, -3.6816445 41.6731365, -3.6815629 41.6730346)",,,,,
75484044,True,,Calle Cardenal Cisneros,residential,False,77.754,"LINESTRING (-3.6892102 41.6681955, -3.6892652 41.6681728, -3.6892917 41.6681618, -3.689296 41.66816, -3.6895004 41.66804, -3.6896927 41.6679382, -3.6898192 41.6678692, -3.6899493 41.6678041, -3.6899735 41.667792)",,30,,,
108471636,True,,Calle Burgo de Osma,tertiary,False,151.22600000000003,"LINESTRING (-3.6892102 41.6681955, -3.689355 41.6683737, -3.6895263 41.6685857, -3.689758 41.6688698, -3.6899547 41.6690085, -3.6902795 41.6691632, -3.6903793 41.669196)",,30,,,
49042158,True,,Calle Cervantes,residential,False,63.148,"LINESTRING (-3.690513 41.6671251, -3.6904322 41.6671272, -3.6904067 41.6671278, -3.6898117 41.6671426, -3.6897532 41.6671441)",,30,,,
108528826,True,,Calle San Lázaro,residential,False,161.121,"LINESTRING (-3.690513 41.6671251, -3.6904275 41.6682335, -3.6904172 41.6683647, -3.6904121 41.6684334, -3.6903645 41.6684941, -3.6902865 41.6685295)",,30,,,
49042148,True,,Carretera de la Estación,residential,False,23.682,"LINESTRING (-3.6898407 41.6673468, -3.6897532 41.6671441)",,30,,,
49042159,True,,Calle Mesoneros Eugenio y Seri,residential,False,95.08500000000001,"LINESTRING (-3.6898407 41.6673468, -3.6897756 41.6673658, -3.6897358 41.6673774, -3.6888609 41.6676332, -3.6887746 41.6676582)",,30,1,,
108471636,True,,Calle Burgo de Osma,tertiary,False,10.44,"LINESTRING (-3.6887746 41.6676582, -3.6888346 41.6677407)",,30,,,
49042148,True,,Carretera de la Estación,residential,False,83.664,"LINESTRING (-3.690265 41.6685122, -3.6902009 41.6683541, -3.6899735 41.667792)",,30,,,
108471633,True,,Calle San Ginés,residential,False,96.101,"LINESTRING (-3.690265 41.6685122, -3.6900839 41.668425, -3.6900705 41.6684186, -3.6898164 41.6682962, -3.6894622 41.6682175, -3.6893522 41.6682079, -3.6893005 41.6682034, -3.6892102 41.6681955)",,30,,,
49042161,False,,Avenida Castilla,tertiary,True,88.71400000000001,"LINESTRING (-3.6908077 41.6684102, -3.6907273 41.668724, -3.6905758 41.6690355, -3.6905344 41.6691024, -3.6905314 41.6691063, -3.6904825 41.6691645)",,30,2,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,False,51.931,"LINESTRING (-3.6816331 41.6693243, -3.6810145 41.6692566)",,,,,
195819661,True,,Calle Hospicio,residential,False,63.892,"LINESTRING (-3.6816331 41.6693243, -3.6816867 41.6698975)",,,,,
49047367,True,,Calle Tenerife,residential,False,30.579,"LINESTRING (-3.6810145 41.6692566, -3.6809504 41.6695274)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,True,51.931,"LINESTRING (-3.6810145 41.6692566, -3.6816331 41.6693243)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,False,44.433,"LINESTRING (-3.6810145 41.6692566, -3.6807411 41.6691839, -3.6805102 41.6691233)",,,,,
88010700,True,,Calle Pizarro,residential,False,23.97,"LINESTRING (-3.6806224 41.6707287, -3.6809059 41.670769)",,,,,
49047386,True,,Calle Fernán González,residential,False,82.57600000000001,"LINESTRING (-3.6806224 41.6707287, -3.6805899 41.6707741, -3.6805514 41.670866, -3.6805161 41.6710187, -3.6804951 41.6710336, -3.6804637 41.6710402, -3.6799451 41.6711115)",,,,,
133641976,True,,Calle Hospicio,residential,False,126.637,"LINESTRING (-3.6818099 41.670903, -3.6817988 41.6709704, -3.6817366 41.6716311, -3.6817735 41.6720388)",,,,,
49047366,True,,Calle Vasco Nuñez de Balboa,residential,False,67.048,"LINESTRING (-3.6809059 41.670769, -3.6807734 41.6713638)",,,,,
88010700,True,,Calle Pizarro,residential,False,71.212,"LINESTRING (-3.6809059 41.670769, -3.6817485 41.6708873)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,True,77.78099999999999,"LINESTRING (-3.6792319 41.6687758, -3.6793845 41.6688032, -3.6794674 41.6688182, -3.6798253 41.6689145, -3.6801129 41.6690082)",,,,,
49047386,True,,Calle Fernán González,residential,False,34.609,"LINESTRING (-3.679843 41.6711259, -3.6794316 41.6711753)",,,,,
48958305,True,BU-925,Calle de Carrequemada,secondary,False,118.428,"LINESTRING (-3.6817735 41.6720388, -3.6819797 41.6720121, -3.6825903 41.671904, -3.6831655 41.6718092)",,,,,
1260404880,False,BU-925,Calle Santiago,secondary,False,58.737,"LINESTRING (-3.6817735 41.6720388, -3.681321 41.6721146, -3.6810827 41.6721518)",,30,2,,
49047376,False,,Calle Francisco Maldonado,residential,False,12.543,"LINESTRING (-3.6810827 41.6721518, -3.6811124 41.6722624)",,,,,
1260404879,False,BU-925,Calle Santiago,secondary,False,79.927,"LINESTRING (-3.6810827 41.6721518, -3.6801359 41.6722803)",,30,2,,
1260404880,False,BU-925,Calle Santiago,secondary,True,58.737,"LINESTRING (-3.6810827 41.6721518, -3.681321 41.6721146, -3.6817735 41.6720388)",,30,2,,
49047376,False,,Calle Francisco Maldonado,residential,False,78.53,"LINESTRING (-3.6811499 41.6723993, -3.6815629 41.6730346)",,,,,
49047376,False,,Calle Francisco Maldonado,residential,True,15.538,"LINESTRING (-3.6811499 41.6723993, -3.6811124 41.6722624)",,,,,
109755415,False,,Calle Vasco Nuñez de Balboa,residential,True,20.506,"LINESTRING (-3.6807705 41.6719442, -3.6807307 41.6717622)",,,,,
109755415,False,,Calle Vasco Nuñez de Balboa,residential,False,20.506,"LINESTRING (-3.6807307 41.6717622, -3.6807705 41.6719442)",,,,,
109755415,False,,Calle Vasco Nuñez de Balboa,residential,True,44.903,"LINESTRING (-3.6807307 41.6717622, -3.6807079 41.6716579, -3.6807734 41.6713638)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,False,33.804,"LINESTRING (-3.6828206 41.6745901, -3.6830268 41.6748522)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,True,60.717,"LINESTRING (-3.6828206 41.6745901, -3.6824363 41.6741256)",,,,,
"[88308563, 88308567]",True,,"['Calle Moratín', 'Calle Villalar de los Comuneros']",residential,False,134.55700000000002,"LINESTRING (-3.6828206 41.6745901, -3.6817723 41.6750347, -3.6820048 41.6752911)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,True,39.76,"LINESTRING (-3.683281 41.6751552, -3.6830268 41.6748522)",,,,,
195819663,True,,Calle María Pacheco,residential,False,38.264,"LINESTRING (-3.683281 41.6751552, -3.6836606 41.6749602)",,,,,
1104684414,False,,Calle María Pacheco,residential,True,95.733,"LINESTRING (-3.683281 41.6751552, -3.6825333 41.6755359, -3.6823393 41.675651)",,,,,
111531522,False,BU-925,Calle Santiago,secondary,True,18.379,"LINESTRING (-3.6793476 41.6724019, -3.6795638 41.6723667)",,30,2,,
49047390,True,,Calle Ponce de León,residential,False,40.996,"LINESTRING (-3.6795184 41.6715432, -3.679604 41.6719063)",,,,,
111531522,False,BU-925,Calle Santiago,secondary,False,12.177,"LINESTRING (-3.6797075 41.672345, -3.6795638 41.6723667)",,30,2,,
1260404879,False,BU-925,Calle Santiago,secondary,True,36.302,"LINESTRING (-3.6797075 41.672345, -3.6798898 41.6723175, -3.6801359 41.6722803)",,30,2,,
49047390,True,,Calle Ponce de León,residential,False,41.539,"LINESTRING (-3.6794316 41.6711753, -3.6795184 41.6715432)",,,,,
49047374,True,,Calle Hontanar,residential,False,35.67,"LINESTRING (-3.679604 41.6719063, -3.6800273 41.6718522)",,,,,
49047390,True,,Calle Ponce de León,residential,False,49.533,"LINESTRING (-3.679604 41.6719063, -3.6797075 41.672345)",,,,,
49047368,True,,Calle Valdecarros,residential,False,48.45,"LINESTRING (-3.6801359 41.6722803, -3.6800273 41.6718522)",,,,,
1260404879,False,BU-925,Calle Santiago,secondary,True,79.927,"LINESTRING (-3.6801359 41.6722803, -3.6810827 41.6721518)",,30,2,,
1260404879,False,BU-925,Calle Santiago,secondary,False,36.302,"LINESTRING (-3.6801359 41.6722803, -3.6798898 41.6723175, -3.6797075 41.672345)",,30,2,,
49047368,True,,Calle Valdecarros,residential,False,41.184,"LINESTRING (-3.6800273 41.6718522, -3.679935 41.6714883)",,,,,
49047374,True,,Calle Hontanar,residential,False,59.275,"LINESTRING (-3.6800273 41.6718522, -3.6807307 41.6717622)",,,,,
49047368,True,,Calle Valdecarros,residential,False,41.015,"LINESTRING (-3.679935 41.6714883, -3.679843 41.6711259)",,,,,
109755410,True,,Calle Mirabuenos,residential,False,35.137,"LINESTRING (-3.679935 41.6714883, -3.6795184 41.6715432)",,,,,
49047426,True,,Calle Silverio Velasco,residential,False,52.495,"LINESTRING (-3.6834864 41.6697018, -3.6833164 41.6701565)",,,,,
88308618,True,,Calle Sol de las Moreras,tertiary,False,1.743,"LINESTRING (-3.6834864 41.6697018, -3.6834679 41.6696944)",,,,,
49047426,True,,Calle Silverio Velasco,residential,False,101.168,"LINESTRING (-3.6833164 41.6701565, -3.683137 41.6710564)",,,,,
49047427,True,,Calle Agustina de Aragón,residential,False,138.395,"LINESTRING (-3.6816867 41.6698975, -3.6833164 41.6701565)",,,,,
195819661,True,,Calle Hospicio,residential,False,110.17999999999999,"LINESTRING (-3.6816867 41.6698975, -3.6817461 41.6708484, -3.6817485 41.6708873)",,,,,
49047428,False,,Calle Vela Zanetti,residential,True,59.554,"LINESTRING (-3.6834867 41.6723735, -3.6828703 41.6726471)",,,,,
48958346,False,,Avenida el Ferial,residential,False,3.031,"LINESTRING (-3.6834837 41.6736552, -3.6835154 41.6736417)",,,,,
48958346,False,,Avenida el Ferial,residential,True,41.11,"LINESTRING (-3.6834837 41.6736552, -3.6830631 41.6738501)",,,,,
49047376,False,,Calle Francisco Maldonado,residential,True,78.53,"LINESTRING (-3.6815629 41.6730346, -3.6811499 41.6723993)",,,,,
49047428,False,,Calle Vela Zanetti,residential,False,61.712,"LINESTRING (-3.6815629 41.6730346, -3.6822552 41.6728331)",,,,,
153488000,False,,Calle Francisco Maldonado,residential,False,141.348,"LINESTRING (-3.6815629 41.6730346, -3.6816445 41.6731365, -3.6822014 41.6738321, -3.6824363 41.6741256)",,,,,
49047429,True,,Calle Juan de Padilla,residential,False,29.593,"LINESTRING (-3.684314 41.6746257, -3.684132 41.6743969)",,,,,
195819663,True,,Calle María Pacheco,residential,False,142.83,"LINESTRING (-3.684314 41.6746257, -3.6850118 41.6742663, -3.6851956 41.6741724, -3.6854888 41.6737396)",,,,,
49047429,True,,Calle Juan de Padilla,residential,False,63.748,"LINESTRING (-3.6839005 41.6741366, -3.6834837 41.6736552)",,,,,
88308567,True,,Calle Moratín,residential,False,61.297,"LINESTRING (-3.6839005 41.6741366, -3.6832549 41.6744037)",,,,,
"[49703817, 49703818]",False,,Calle Fuenteminaya,residential,False,93.12300000000002,"LINESTRING (-3.6872923 41.6742411, -3.6872872 41.6741073, -3.6872851 41.6740526, -3.6872937 41.6740111, -3.687356 41.6737121, -3.6873952 41.67348, -3.6873782 41.6734108)",yes,,,,
108395651,True,,Calle Mansilla,residential,False,73.929,"LINESTRING (-3.6872923 41.6742411, -3.6870082 41.6742464, -3.6868871 41.6742987, -3.686561 41.6745474)",,,,,
192673089,False,,Calle Fuenteminaya,residential,True,25.98,"LINESTRING (-3.6872923 41.6742411, -3.6873355 41.6743201, -3.6874073 41.674397, -3.6874617 41.6744334)",,,,,
49047386,True,,Calle Fernán González,residential,False,8.63,"LINESTRING (-3.6799451 41.6711115, -3.679843 41.6711259)",,,,,
67521551,True,,,residential,False,54.16,"LINESTRING (-3.6799451 41.6711115, -3.6799186 41.670956, -3.6799099 41.6708592, -3.6799213 41.670775, -3.6799575 41.6706288)",,,,,
49047428,False,,Calle Vela Zanetti,residential,False,59.554,"LINESTRING (-3.6828703 41.6726471, -3.6834867 41.6723735)",,,,,
49047428,False,,Calle Vela Zanetti,residential,True,55.116,"LINESTRING (-3.6828703 41.6726471, -3.6822552 41.6728331)",,,,,
111759296,False,,Calle Torremilanos,residential,True,61.485,"LINESTRING (-3.6828703 41.6726471, -3.683064 41.672884, -3.6833868 41.672751)",,,,,
107820461,True,,Calle Pizarro,residential,False,56.333,"LINESTRING (-3.6799575 41.6706288, -3.6806224 41.6707287)",,,,,
107820460,False,,Calle Pedrote,residential,False,94.896,"LINESTRING (-3.6842785 41.671078, -3.6836849 41.671081, -3.683137 41.6710564)",,,,,
49042148,True,,Carretera de la Estación,residential,False,50.718,"LINESTRING (-3.6899735 41.667792, -3.6898407 41.6673468)",,30,,,
108395655,False,,Calle Padre Janariz,residential,False,51.915,"LINESTRING (-3.6885545 41.6748047, -3.6884372 41.6748282, -3.688403 41.6748252, -3.6881411 41.6747335, -3.6879631 41.6747138)",,,,,
108395655,False,,Calle Padre Janariz,residential,True,51.905,"LINESTRING (-3.6885545 41.6748047, -3.6887004 41.6747401, -3.6888516 41.6746031, -3.6890083 41.6744903)",,,,,
133641945,False,,,residential,True,54.139,"LINESTRING (-3.6885545 41.6748047, -3.6886501 41.6748817, -3.6890658 41.675104)",,,,,
108395655,False,,Calle Padre Janariz,residential,False,51.905,"LINESTRING (-3.6890083 41.6744903, -3.6888516 41.6746031, -3.6887004 41.6747401, -3.6885545 41.6748047)",,,,,
108395655,False,,Calle Padre Janariz,residential,True,165.471,"LINESTRING (-3.6890083 41.6744903, -3.6894562 41.6742508, -3.6897911 41.6740934, -3.6900284 41.6740056, -3.6907282 41.6737467)",,,,,
156207424,False,,Calle la Presa,residential,True,197.638,"LINESTRING (-3.6890083 41.6744903, -3.688369 41.6738231, -3.6883508 41.6738142, -3.6883291 41.6738125, -3.6883071 41.6738177, -3.6882881 41.6738282, -3.6882408 41.673894, -3.688142 41.6740409, -3.6881097 41.6740778, -3.6880635 41.6741139, -3.6880066 41.6741484, -3.6879066 41.674191, -3.6875993 41.6743467, -3.6875112 41.6743812, -3.6874918 41.6744005, -3.6874617 41.6744334)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,True,35.396,"LINESTRING (-3.6801129 41.6690082, -3.6805102 41.6691233)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,False,77.78099999999999,"LINESTRING (-3.6801129 41.6690082, -3.6798253 41.6689145, -3.6794674 41.6688182, -3.6793845 41.6688032, -3.6792319 41.6687758)",,,,,
107820461,True,,Calle Pizarro,residential,False,18.464,"LINESTRING (-3.6797407 41.6705921, -3.6799575 41.6706288)",,,,,
108528834,True,,Calle de Santa Margarita,residential,False,121.065,"LINESTRING (-3.6797407 41.6705921, -3.6797459 41.6705667, -3.6799924 41.6695197)",,,,,
109755410,True,,Calle Mirabuenos,residential,False,71.0,"LINESTRING (-3.6807734 41.6713638, -3.6806543 41.6713806, -3.679935 41.6714883)",,,,,
109755415,False,,Calle Vasco Nuñez de Balboa,residential,False,44.903,"LINESTRING (-3.6807734 41.6713638, -3.6807079 41.6716579, -3.6807307 41.6717622)",,,,,
49047367,True,,Calle Tenerife,residential,False,131.017,"LINESTRING (-3.6809389 41.6695744, -3.6806224 41.6707287)",,,,,
109887940,True,,Calle Las Palomas,residential,False,41.468,"LINESTRING (-3.6809389 41.6695744, -3.6804472 41.6695098)",,,,,
108528834,True,,Calle de Santa Margarita,residential,False,57.75,"LINESTRING (-3.6799924 41.6695197, -3.6801129 41.6690082)",,,,,
49047373,True,,Calle Santa Catalina,residential,False,140.239,"LINESTRING (-3.6797325 41.6730668, -3.6798782 41.6730492, -3.6811499 41.6723993)",,,,,
109887949,False,,,residential,True,79.114,"LINESTRING (-3.6797325 41.6730668, -3.6796587 41.672776, -3.6795864 41.672491, -3.6795638 41.6723667)",,,,,
109887934,False,,Calle Tenerife,residential,True,56.397,"LINESTRING (-3.6814073 41.6697967, -3.6813257 41.6695841, -3.6809504 41.6695274)",,,,,
117957362,False,,,residential,True,34.678,"LINESTRING (-3.6803927 41.669819, -3.6804472 41.6695098)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,False,35.396,"LINESTRING (-3.6805102 41.6691233, -3.6801129 41.6690082)",,,,,
88010694,False,,Calle Pedro Sanz Abad,tertiary,True,44.433,"LINESTRING (-3.6805102 41.6691233, -3.6807411 41.6691839, -3.6810145 41.6692566)",,,,,
49047376,False,,Calle Francisco Maldonado,residential,False,15.538,"LINESTRING (-3.6811124 41.6722624, -3.6811499 41.6723993)",,,,,
49047376,False,,Calle Francisco Maldonado,residential,True,12.543,"LINESTRING (-3.6811124 41.6722624, -3.6810827 41.6721518)",,,,,
109887948,True,,,residential,False,43.294,"LINESTRING (-3.6804472 41.6695098, -3.6805102 41.6691233)",,,,,
117957362,False,,,residential,False,34.678,"LINESTRING (-3.6804472 41.6695098, -3.6803927 41.669819)",,,,,
111531522,False,BU-925,Calle Santiago,secondary,False,18.379,"LINESTRING (-3.6795638 41.6723667, -3.6793476 41.6724019)",,30,2,,
111531522,False,BU-925,Calle Santiago,secondary,True,12.177,"LINESTRING (-3.6795638 41.6723667, -3.6797075 41.672345)",,30,2,,
109887949,False,,,residential,False,79.114,"LINESTRING (-3.6795638 41.6723667, -3.6795864 41.672491, -3.6796587 41.672776, -3.6797325 41.6730668)",,,,,
49047367,True,,Calle Tenerife,residential,False,5.313,"LINESTRING (-3.6809504 41.6695274, -3.6809389 41.6695744)",,,,,
109887934,False,,Calle Tenerife,residential,False,56.397,"LINESTRING (-3.6809504 41.6695274, -3.6813257 41.6695841, -3.6814073 41.6697967)",,,,,
"[108528827, 164469861]",False,N-1A,Calle Postas,tertiary,False,280.69599999999997,"LINESTRING (-3.6863408 41.6699584, -3.6864734 41.669935, -3.6865546 41.6699206, -3.68681 41.6698836, -3.6873032 41.6698451, -3.6881644 41.6698688, -3.6886757 41.6698902, -3.6889188 41.6699109, -3.6892252 41.6699715, -3.6896695 41.6700816)",,30,,,
1260404885,True,N-1A,,tertiary,False,11.027,"LINESTRING (-3.6863408 41.6699584, -3.6863316 41.6699317, -3.6863095 41.6699097, -3.6862867 41.6698983, -3.6862558 41.6698934)",,,,roundabout,
195819670,False,,Pasaje Primo de Rivera,residential,False,84.233,"LINESTRING (-3.6851867 41.6690073, -3.6852512 41.6696898, -3.6851547 41.6697032)",,,,,
111626528,True,,Pasaje Primo de Rivera,residential,False,34.913,"LINESTRING (-3.6847367 41.6697362, -3.6851547 41.6697032)",,,,,
"[153488009, 111626532]",False,,"['Calle Bajada al Molino', 'Calle San Gregorio']",residential,"[False, True]",193.50099999999998,"LINESTRING (-3.6847367 41.6697362, -3.6846585 41.6694359, -3.6846418 41.6693045, -3.6846285 41.6692493, -3.6845944 41.6691995, -3.6845495 41.6691672, -3.6844876 41.6691609, -3.6841152 41.6691903, -3.6839977 41.6691735, -3.6838691 41.6691795, -3.6837736 41.669242, -3.6834444 41.6692985, -3.6835517 41.6694458, -3.683584 41.6694902, -3.6836264 41.6695484)",,,,,
111626532,False,,Calle Bajada al Molino,residential,True,19.117,"LINESTRING (-3.6847367 41.6697362, -3.6847621 41.6698465, -3.6847585 41.6698655, -3.6847508 41.6699059)",,,,,
111626458,False,,Pasaje Primo de Rivera,residential,True,29.536,"LINESTRING (-3.6851654 41.6699687, -3.6851644 41.6699429, -3.6851547 41.6697032)",,,,,
"[88010699, 159926343]",True,,"['Plaza Jardines de Don Diego', 'Calle Sol de las Moreras']",tertiary,False,37.407,"LINESTRING (-3.6851654 41.6699687, -3.6849314 41.6699813, -3.6848285 41.6699645, -3.6847508 41.6699059)",,,,,
111626458,False,,Pasaje Primo de Rivera,residential,False,29.536,"LINESTRING (-3.6851547 41.6697032, -3.6851644 41.6699429, -3.6851654 41.6699687)",,,,,
195819670,False,,Pasaje Primo de Rivera,residential,True,84.233,"LINESTRING (-3.6851547 41.6697032, -3.6852512 41.6696898, -3.6851867 41.6690073)",,,,,
