osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry
"[568720057, 36905635]",2,TF-414,Paseo las Américas,secondary,False,False,98.252,ES:urban,"LINESTRING (-16.722313 28.3710543, -16.7220568 28.3711679, -16.7217007 28.3713131, -16.721518 28.3713921, -16.7214111 28.3714425)"
568720057,2,TF-414,Paseo las Américas,secondary,False,True,38.155,,"LINESTRING (-16.722313 28.3710543, -16.7223568 28.3710263, -16.7224602 28.3709607, -16.7225345 28.3709024, -16.7226075 28.3708314)"
568720057,2,TF-414,Paseo las Américas,secondary,False,True,13.797,,"LINESTRING (-16.7226075 28.3708314, -16.7226953 28.3707343)"
568720057,2,TF-414,Paseo las Américas,secondary,False,False,38.155,,"LINESTRING (-16.7226075 28.3708314, -16.7225345 28.3709024, -16.7224602 28.3709607, -16.7223568 28.3710263, -16.722313 28.3710543)"
"[25570689, 569096236]",,,Calle de las Granaderas,residential,True,False,99.91699999999999,ES:urban,"LINESTRING (-16.7226075 28.3708314, -16.7224254 28.3707217, -16.7223514 28.3706771, -16.7221408 28.3706701, -16.7220899 28.3706569, -16.7219934 28.3705917, -16.7218177 28.3705201, -16.7217625 28.3705046, -16.7216903 28.3704912)"
25570686,,,Calle Domingo González Luis Arvelo,residential,False,True,6.427,,"LINESTRING (-16.7214111 28.3714425, -16.7213681 28.3713988)"
36905635,2,TF-414,Paseo las Américas,secondary,False,False,56.129999999999995,ES:urban,"LINESTRING (-16.7214111 28.3714425, -16.7213061 28.3715207, -16.7212297 28.3715859, -16.721172 28.3716428, -16.7211342 28.3717099, -16.7210963 28.3718448)"
"[568720057, 36905635]",2,TF-414,Paseo las Américas,secondary,False,True,98.252,ES:urban,"LINESTRING (-16.7214111 28.3714425, -16.721518 28.3713921, -16.7217007 28.3713131, -16.7220568 28.3711679, -16.722313 28.3710543)"
25570529,2,TF-414,Paseo las Américas,secondary,False,True,15.431,ES:urban,"LINESTRING (-16.7210378 28.3720949, -16.7209902 28.3722272)"
36905635,2,TF-414,Paseo las Américas,secondary,False,True,28.393,ES:urban,"LINESTRING (-16.7210378 28.3720949, -16.7210963 28.3718448)"
