osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,access,tunnel
27879095,2,secondary,roundabout,True,False,16.501,"LINESTRING (-3.7622282 40.6610813, -3.7622331 40.6610518, -3.7622262 40.6610226, -3.762208 40.6609964, -3.7621802 40.6609755, -3.7621454 40.6609619)",,,
1036681196,,tertiary,,True,False,23.631999999999998,"LINESTRING (-3.7622282 40.6610813, -3.7623301 40.6610129, -3.762452 40.6609546)",Calle del Olivar,,
130988138,,residential,,True,False,69.246,"LINESTRING (-3.7629719 40.6605802, -3.7630735 40.6606213, -3.7635282 40.6609342, -3.7636136 40.6609599)",Calle Navalaosa,,
130988140,,tertiary,,True,False,67.601,"LINESTRING (-3.7629719 40.6605802, -3.7634096 40.6601818, -3.7634771 40.6601086)",Calle del Olivar,,
1086170815,,tertiary,,False,True,19.45,"LINESTRING (-3.7629719 40.6605802, -3.7628791 40.6606544, -3.7628117 40.660706)",Calle del Olivar,,
299537527,,tertiary,,False,True,11.533,"LINESTRING (-3.7634771 40.6601086, -3.763594 40.6600548)",Calle del Olivar,,
130988144,,residential,,True,False,77.15,"LINESTRING (-3.7634771 40.6601086, -3.7633536 40.6601196, -3.7631551 40.6601839, -3.7629677 40.6602522, -3.7628267 40.6603255, -3.7626993 40.6604381)",Calle del Candil,,
297174539,2,tertiary,,False,True,8.089,"LINESTRING (-3.7668677 40.6621034, -3.7667724 40.6620953)",Avenida de la Libertad,,
1041226344,,residential,,False,False,7.206,"LINESTRING (-3.7668677 40.6621034, -3.7668745 40.662168)",Calle Juan González del Real,,
297174539,2,tertiary,,False,False,49.688,"LINESTRING (-3.7668677 40.6621034, -3.7670264 40.6620833, -3.7672175 40.6620252, -3.7674124 40.6619441)",Avenida de la Libertad,,
23914819,,tertiary,,True,False,20.425,"LINESTRING (-3.7674124 40.6619441, -3.7675663 40.6619627, -3.7676522 40.6619691)",Avenida de la Libertad,,
297174539,2,tertiary,,False,True,49.688,"LINESTRING (-3.7674124 40.6619441, -3.7672175 40.6620252, -3.7670264 40.6620833, -3.7668677 40.6621034)",Avenida de la Libertad,,
69468816,,residential,,True,False,12.251999999999999,"LINESTRING (-3.7717185 40.6582236, -3.7717508 40.6581603, -3.7717721 40.6581212)",Calle del Olivo,,
943346171,,residential,roundabout,True,False,8.831,"LINESTRING (-3.7650684 40.6553384, -3.7650453 40.6553486, -3.7650263 40.6553628, -3.7650054 40.6553847, -3.7649989 40.6553955)",,,
23912289,,residential,roundabout,True,False,12.616,"LINESTRING (-3.7649989 40.6553955, -3.7649927 40.655419, -3.7649911 40.6554413, -3.7649961 40.6554658, -3.765006 40.6554843, -3.7650264 40.6555005)",,,
1037196295,,residential,,True,False,23.431,"LINESTRING (-3.7649989 40.6553955, -3.7648573 40.6554543, -3.7647509 40.65549)",Calle del Ejidillo,,
1037196291,,residential,roundabout,True,False,10.119,"LINESTRING (-3.7650598 40.6555145, -3.7650991 40.6555138, -3.7651265 40.6555083, -3.7651543 40.6554993, -3.765172 40.6554893)",,,
1037196293,,residential,,True,False,15.698,"LINESTRING (-3.765172 40.6554893, -3.7653574 40.6555014)",Calle de Santa Ana,,
69468810,,residential,roundabout,True,False,9.397,"LINESTRING (-3.765172 40.6554893, -3.7651922 40.6554665, -3.7652055 40.6554448, -3.7652114 40.655412)",,,
23912292,,residential,,False,False,37.515,"LINESTRING (-3.7632672 40.6558316, -3.7630187 40.6561114)",Calle del Ejidillo,,
27756237,,residential,,True,False,52.919,"LINESTRING (-3.7632672 40.6558316, -3.7635458 40.656258)",Calle del Alamillo,,
28365960,,residential,,False,False,78.343,"LINESTRING (-3.7632672 40.6558316, -3.7627369 40.6552532)",Calle del Alamillo,,
23912292,,residential,,False,True,61.717999999999996,"LINESTRING (-3.7632672 40.6558316, -3.763341 40.6557667, -3.7636609 40.6555809, -3.7638634 40.6555244)",Calle del Ejidillo,,
23912292,,residential,,False,False,17.137,"LINESTRING (-3.7622952 40.6573845, -3.7622719 40.6575376)",Calle del Ejidillo,,
23912292,,residential,,False,True,25.672,"LINESTRING (-3.7622952 40.6573845, -3.7623185 40.6571543)",Calle del Ejidillo,,
132450331,,residential,,False,False,82.355,"LINESTRING (-3.7622952 40.6573845, -3.7614153 40.6570636)",Calle Muérdago,,
23912292,,residential,,False,True,70.864,"LINESTRING (-3.7621867 40.6581716, -3.7622049 40.6580417, -3.7622719 40.6575376)",Calle del Ejidillo,,
23912775,,residential,,True,False,48.345,"LINESTRING (-3.7621867 40.6581716, -3.7623362 40.6581386, -3.7624972 40.6581126, -3.762607 40.6581013, -3.7627489 40.6580971)",Calle de la Soledad,,
202580360,,residential,,False,True,167.878,"LINESTRING (-3.7621867 40.6581716, -3.7621189 40.6581389, -3.7620502 40.6581137, -3.761375 40.6578598, -3.7613206 40.6578232, -3.7613136 40.6577642, -3.7614153 40.6570636)",Calle de la Jara,,
350455390,,residential,,False,False,43.697,"LINESTRING (-3.7621867 40.6581716, -3.7621158 40.6582325, -3.7620107 40.6583035, -3.7618769 40.6584268, -3.7618389 40.6584617)",Calle de la Soledad,,
350455390,,residential,,False,False,8.986,"LINESTRING (-3.7614561 40.6587358, -3.7613677 40.6587809)",Calle de la Soledad,,
350455390,,residential,,False,True,45.378,"LINESTRING (-3.7614561 40.6587358, -3.761679 40.658634, -3.7618389 40.6584617)",Calle de la Soledad,,
299598371,,tertiary,,False,False,59.992000000000004,"LINESTRING (-3.7610716 40.6589677, -3.7609038 40.6589239, -3.7604122 40.6587662)",Avenida de la Libertad,,
943346170,,tertiary,roundabout,True,False,13.818000000000001,"LINESTRING (-3.7610716 40.6589677, -3.7610644 40.658992, -3.7610654 40.6590168, -3.7610745 40.6590407, -3.7610912 40.659062, -3.7611144 40.6590796)",,,
69468819,,residential,,False,False,71.013,"LINESTRING (-3.7664633 40.6556586, -3.7670805 40.6552243)",Calle Alto de los Leones,,
27756544,,residential,,True,False,80.649,"LINESTRING (-3.7664633 40.6556586, -3.7666714 40.6559688, -3.7667598 40.656031, -3.7671034 40.6561481)",Calle Pico Almanzor,,
69468819,,residential,,False,True,48.56400000000001,"LINESTRING (-3.7664633 40.6556586, -3.7663301 40.6557187, -3.7661789 40.6557507, -3.7660838 40.6557575, -3.7659948 40.6557555, -3.7659157 40.6557527)",Calle Alto de los Leones,,
202580379,,residential,,False,False,7.689,"LINESTRING (-3.7676013 40.6549499, -3.7676912 40.6549385)",Travesía de los Tintes,,
202580379,,residential,,False,True,18.37,"LINESTRING (-3.7676013 40.6549499, -3.7673974 40.6550079)",Travesía de los Tintes,,
1036441820,,residential,,True,False,23.468,"LINESTRING (-3.7676013 40.6549499, -3.7674366 40.6549266, -3.7673343 40.6548946)",Travesía de los Tintes,,
90215532,,residential,,True,False,58.059,"LINESTRING (-3.7652769 40.6584124, -3.7652544 40.6583371, -3.7651985 40.6578942)",Calle Huertas,,
130988142,,residential,,True,False,76.038,"LINESTRING (-3.7652769 40.6584124, -3.7657046 40.6583441, -3.7661473 40.6582378)",Calle del Pilar,,
297174539,2,tertiary,,False,False,12.543,"LINESTRING (-3.7656105 40.6619419, -3.7657483 40.6619843)",Avenida de la Libertad,,
297174539,2,tertiary,,False,True,16.51,"LINESTRING (-3.7656105 40.6619419, -3.7654405 40.6618683)",Avenida de la Libertad,,
94234205,,tertiary,,True,False,19.634999999999998,"LINESTRING (-3.768053 40.662044, -3.7680559 40.6619995, -3.7680335 40.661964, -3.7680029 40.6619331, -3.767951 40.6618961)",Plaza de la Constitución,,
94234307,2,tertiary,,False,False,45.233000000000004,"LINESTRING (-3.768053 40.662044, -3.7681425 40.6623425, -3.7681864 40.6624375)",Calle San Sebastián,,
94234307,2,tertiary,,False,False,44.669,"LINESTRING (-3.7681864 40.6624375, -3.7682624 40.6625179, -3.7683356 40.6626013, -3.7684566 40.6627819)",Calle San Sebastián,,
94234307,2,tertiary,,False,True,45.233000000000004,"LINESTRING (-3.7681864 40.6624375, -3.7681425 40.6623425, -3.768053 40.662044)",Calle San Sebastián,,
298555774,,residential,,False,False,40.524,"LINESTRING (-3.7681864 40.6624375, -3.7681279 40.662503, -3.7681382 40.6625814, -3.7681226 40.6627876)",Calle San Sebastián,,
90709462,,residential,,True,False,77.419,"LINESTRING (-3.7713798 40.6615315, -3.7711736 40.6614808, -3.7709556 40.661408, -3.7708499 40.6613873, -3.7704964 40.661378)",Calle Cruz de San Francisco,,
90709463,,residential,,True,False,72.786,"LINESTRING (-3.7694199 40.6614699, -3.7691169 40.6615583, -3.7689279 40.6616862, -3.7688328 40.6617505, -3.7686766 40.6617664)",Calle de Sogueros,,
304582540,,residential,,True,False,194.922,"LINESTRING (-3.7694199 40.6614699, -3.7693739 40.6614181, -3.7692297 40.6611263, -3.7692216 40.661025, -3.7692225 40.6607145, -3.7691303 40.6601938, -3.7690439 40.6600789, -3.7689083 40.6599557, -3.7688485 40.6598811, -3.76882 40.6598236)",Calle de los Frailes,,
27756219,,residential,,True,False,73.667,"LINESTRING (-3.7684058 40.6617657, -3.7684128 40.6619002, -3.7684482 40.6621093, -3.7684004 40.6624243)",Calle de las Carretas,,
90709463,,residential,,True,False,29.832,"LINESTRING (-3.7684058 40.6617657, -3.7682482 40.6617998, -3.7681366 40.6618338, -3.7680747 40.6618578)",Calle de Sogueros,,
90675185,,residential,,True,False,38.599000000000004,"LINESTRING (-3.7714383 40.6604099, -3.7715534 40.6604208, -3.7718924 40.6604528)",Calle del Tinte,,
192565410,,residential,,True,False,129.04399999999998,"LINESTRING (-3.7714383 40.6604099, -3.7715538 40.6608899, -3.7715992 40.661056, -3.771599 40.661177, -3.771574 40.6613491, -3.7715364 40.6615275, -3.7715247 40.6615542)",Calle de los Carrilejos,,
1037699781,,residential,,True,False,46.436,"LINESTRING (-3.7682234 40.6594472, -3.7683715 40.6595324, -3.7687099 40.6596354)",Calle Marqués de Santillana,,
1037856160,,residential,,True,False,70.716,"LINESTRING (-3.7682234 40.6594472, -3.7681919 40.6596457, -3.76819 40.6599221, -3.7682188 40.6600234, -3.7682441 40.660076)",Calle del Trueno,,
90709467,,residential,,True,False,43.147999999999996,"LINESTRING (-3.7665479 40.6591229, -3.7667402 40.6591344, -3.766974 40.6591456, -3.7670582 40.6591496)",Calle de la Feria,,
906637238,,tertiary,roundabout,True,False,9.465,"LINESTRING (-3.7638095 40.6600108, -3.7638468 40.6600102, -3.7638823 40.6600012, -3.7639131 40.659985)",,,
131628441,2,tertiary,,False,True,223.482,"LINESTRING (-3.7637455 40.6598295, -3.7636425 40.6597706, -3.7625656 40.659434, -3.7614687 40.6590811, -3.7613175 40.6590325)",Avenida de la Libertad,,
906637239,,tertiary,roundabout,True,False,15.216,"LINESTRING (-3.7637455 40.6598295, -3.7637195 40.6598485, -3.7637011 40.659872, -3.7636918 40.6598984, -3.7636923 40.6599258, -3.7637024 40.6599521)",,,
23898559,,tertiary,,False,False,87.084,"LINESTRING (-3.7639131 40.659985, -3.763996 40.6601075, -3.7642387 40.6605288, -3.7643471 40.6606953)",Avenida de la Libertad,,
23914011,,tertiary,roundabout,True,False,14.681999999999999,"LINESTRING (-3.7639131 40.659985, -3.7639397 40.6599588, -3.7639536 40.6599276, -3.7639535 40.6598945, -3.7639392 40.6598634)",,,
23914011,,tertiary,roundabout,True,False,9.027000000000001,"LINESTRING (-3.7639392 40.6598634, -3.763918 40.6598416, -3.76389 40.6598249, -3.7638571 40.6598144)",,,
23914601,,tertiary,,True,False,63.663,"LINESTRING (-3.7639392 40.6598634, -3.7640508 40.6598198, -3.7646071 40.6595968)",Calle del Estanco,,
23914011,,tertiary,roundabout,True,False,9.829,"LINESTRING (-3.7638571 40.6598144, -3.7638185 40.6598111, -3.7637804 40.6598164, -3.7637455 40.6598295)",,,
27756304,,residential,,False,True,79.189,"LINESTRING (-3.7638571 40.6598144, -3.7638798 40.6597656, -3.7641366 40.6591876, -3.7641587 40.65914)",Calle de la Amargura,,
23914242,,residential,,True,False,33.857,"LINESTRING (-3.766498 40.6603165, -3.7661332 40.6604435)",Calle del Socorro,,
23914282,,residential,,True,False,12.406,"LINESTRING (-3.766498 40.6603165, -3.7664568 40.6602094)",Calle Real,,
23914242,,residential,,True,False,61.319,"LINESTRING (-3.7653312 40.6608411, -3.7651211 40.6609929, -3.7648393 40.6611701, -3.7647889 40.6612078)",Calle del Socorro,,
23898559,,tertiary,,False,False,37.672,"LINESTRING (-3.7647889 40.6612078, -3.7649045 40.6613402, -3.7650273 40.6614942)",Avenida de la Libertad,,
23898559,,tertiary,,False,True,68.09100000000001,"LINESTRING (-3.7647889 40.6612078, -3.7647477 40.6611597, -3.7645436 40.6609238, -3.7644164 40.6607768, -3.7643471 40.6606953)",Avenida de la Libertad,,
23914242,,residential,,True,False,66.01,"LINESTRING (-3.7647889 40.6612078, -3.7645878 40.6613112, -3.7643095 40.6613265, -3.7640563 40.6613733)",Calle del Socorro,,
130988138,,residential,,True,False,12.942,"LINESTRING (-3.7640563 40.6613733, -3.7641049 40.6614837)",Calle Navalaosa,,
1041932528,,residential,,False,False,52.476,"LINESTRING (-3.7640563 40.6613733, -3.7635083 40.6615967)",Calle del Socorro,,
1041932528,,residential,,False,True,5.994,"LINESTRING (-3.7628784 40.6618753, -3.7629415 40.6618505)",Calle del Socorro,,
40765530,,secondary,,True,False,106.168,"LINESTRING (-3.7628784 40.6618753, -3.7629587 40.6619838, -3.7631887 40.6623399, -3.7633378 40.6626391, -3.7633775 40.662749)",Calle Valdemilanos,,
1041932529,,residential,,True,False,40.451,"LINESTRING (-3.7628784 40.6618753, -3.7627144 40.6619394, -3.7624654 40.6620595)",Calle del Socorro,,
40762497,,residential,,False,False,45.008,"LINESTRING (-3.7619486 40.6622988, -3.7617156 40.6621425, -3.7616164 40.6620379, -3.7615772 40.6620112)",Calle del Socorro,,
297174539,2,tertiary,,False,False,16.51,"LINESTRING (-3.7654405 40.6618683, -3.7656105 40.6619419)",Avenida de la Libertad,,
23914264,,residential,,True,False,19.457,"LINESTRING (-3.7654405 40.6618683, -3.7654982 40.6617575, -3.7655036 40.6617018)",Calle del Cerrillo,,
