osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,bridge,width
31279983,2,Ronda del Rec,residential,roundabout,True,False,33.337,"LINESTRING (1.6313136 41.5732485, 1.6313352 41.5732198, 1.6313678 41.5731976, 1.631408 41.5731841, 1.6314518 41.5731807, 1.6314948 41.5731878, 1.6315328 41.5732046, 1.6315618 41.5732294, 1.6315794 41.5732613, 1.6315821 41.5732958)",,,,
1251068787,,Ronda del Rec,residential,,True,False,14.705,"LINESTRING (1.6315821 41.5732958, 1.6317195 41.573379)",,,,
31279983,2,Ronda del Rec,residential,roundabout,True,False,9.322,"LINESTRING (1.6315821 41.5732958, 1.6315787 41.5733039, 1.6315649 41.5733357, 1.6315281 41.5733673)",,,,
31279980,2,,residential,roundabout,True,False,14.465,"LINESTRING (1.6330063 41.5737884, 1.6330292 41.5737688, 1.6330592 41.5737557, 1.6330932 41.5737503, 1.6331278 41.5737533, 1.6331593 41.5737643)",,,,
31279984,,Ronda del Rec,residential,,False,True,116.489,"LINESTRING (1.6330063 41.5737884, 1.6324975 41.5735984, 1.6320083 41.5734529, 1.6317195 41.573379)",,,,
1171082792,,Carrer Major,tertiary,,False,False,35.938,"LINESTRING (1.6354479 41.572002, 1.635023 41.5719436)",BV-2230,,,
526108077,,Plaça Major,residential,,True,False,44.034,"LINESTRING (1.6354479 41.572002, 1.6354592 41.5719792, 1.6354874 41.5719224, 1.6355198 41.5717981, 1.635532 41.5717398, 1.6355471 41.5716969, 1.6355684 41.5716174)",,,,
31257396,,Carrer del Migdia,residential,,True,False,47.843,"LINESTRING (1.6355928 41.5709651, 1.6359665 41.5708892, 1.6361478 41.5708523)",,,,
31257401,,Carrer de la Font,residential,,False,False,72.643,"LINESTRING (1.6355928 41.5709651, 1.6358309 41.5707942, 1.6358541 41.5707602, 1.6359954 41.5705535, 1.6360526 41.5704243)",,,,
1171075186,,Carrer de Santa Llùcia,residential,,True,False,39.222,"LINESTRING (1.6405501 41.5700214, 1.6406717 41.5696806)",,,,
1171075188,,Carrer del Migdia,residential,,True,False,77.551,"LINESTRING (1.6405501 41.5700214, 1.6414174 41.5697657)",,,,
222860842,,Carrer del Bisbe Robuster,residential,,True,False,43.027,"LINESTRING (1.6324003 41.5759181, 1.6327423 41.5756278)",,,,
31258821,,Avinguda de Vilanova,residential,,False,False,62.995000000000005,"LINESTRING (1.6326246 41.5743718, 1.6328001 41.5741868, 1.633055 41.5739057)",,,,
31258821,,Avinguda de Vilanova,residential,,False,True,45.772000000000006,"LINESTRING (1.6326246 41.5743718, 1.632441 41.5744792, 1.6321467 41.5745677)",,,,
187027562,,Carrer de la Coral la Llàntia,residential,,True,False,65.271,"LINESTRING (1.6326246 41.5743718, 1.6326356 41.5744207, 1.6326464 41.5744708, 1.6326598 41.574511, 1.6326893 41.5745551, 1.6327322 41.5746013, 1.6327858 41.5746354, 1.6328636 41.5746655, 1.632936 41.5746755, 1.6330123 41.57469, 1.6331421 41.5747362)",,,,
526675015,,Carrer de Cristòfor Colom,residential,,True,False,14.915,"LINESTRING (1.6400398 41.5680894, 1.6398624 41.56807)",,,,
31257421,,Carrer de Sant Isidre,residential,,True,False,119.63,"LINESTRING (1.6362881 41.5711896, 1.6376488 41.5708415)",,,,
31257633,,Carrer de Monistrol,residential,,True,False,37.997,"LINESTRING (1.6362881 41.5711896, 1.6364026 41.5715204)",,,,
