osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,tunnel,width,lanes,access
97251446,,residential,,,True,False,138.945,"LINESTRING (0.0483856 38.6432694, 0.0479272 38.6434728, 0.047706 38.643571, 0.0474592 38.6436851, 0.0474222 38.6437022, 0.0470778 38.6438562, 0.0469942 38.6438854)",Avinguda de Gabriel Miró,,,,
140814897,,residential,,,False,False,91.79,"LINESTRING (0.0423214 38.6445343, 0.0412743 38.6446465)",Carrer de Fora,,,,
93231044,,residential,,,True,False,47.371,"LINESTRING (0.0423214 38.6445343, 0.0424295 38.6445204, 0.0426187 38.6444935, 0.0426377 38.6444908, 0.0427011 38.6444738, 0.042788 38.6444801, 0.0428574 38.6444732)",Carrer de Fora,,,,
93229150,,residential,,,True,False,18.751,"LINESTRING (0.0412743 38.6446465, 0.0413024 38.6448137)",Carrer Petit,,,,
140814897,,residential,,,False,True,91.79,"LINESTRING (0.0412743 38.6446465, 0.0423214 38.6445343)",Carrer de Fora,,,,
93253963,,residential,,,False,False,50.568,"LINESTRING (0.0501314 38.6461681, 0.0500537 38.6457174)",Carrer l'Esport,,,,
376797569,,residential,,,False,True,123.746,"LINESTRING (0.0501314 38.6461681, 0.0499443 38.6461796, 0.049611 38.6462, 0.0487468 38.6462436, 0.0487099 38.6462438)",Avinguda del País Valencià,,,,
93229152,,residential,,,False,False,48.576,"LINESTRING (0.0462273 38.64596, 0.0456681 38.6459695)",Avinguda Puerto de Santa Maria,,,,
92910950,,residential,,,False,True,69.282,"LINESTRING (0.0462273 38.64596, 0.0461737 38.6460116, 0.0460209 38.6461585, 0.0458516 38.6463098, 0.0456885 38.6464169)",Los Almendros,,,,
372338954,,residential,,,True,False,70.438,"LINESTRING (0.0462273 38.64596, 0.0463554 38.6458422, 0.046561 38.6455413, 0.0465766 38.645404)",Los Almendros,,,,
93236372,,residential,,,True,False,26.698,"LINESTRING (0.0466507 38.64486, 0.0469448 38.6447901)",Jazmines,,,,
141038277,,living_street,,,False,False,76.743,"LINESTRING (0.0466507 38.64486, 0.0464448 38.6443296, 0.0463724 38.644206)",Los Almendros,,,,
32401101,,residential,,,True,False,116.91,"LINESTRING (0.0448134 38.6455583, 0.043819 38.6451278, 0.0437654 38.6451033, 0.0436472 38.6450349)",Carrer de la Justícia,,,,
32401110,,residential,,,True,False,105.47499999999998,"LINESTRING (0.0448134 38.6455583, 0.0447091 38.6455887, 0.0442722 38.6456555, 0.0442228 38.645663, 0.0438056 38.6457276, 0.0437495 38.6457369, 0.0436369 38.6457793)",Carrer Benissa,,,,
97289192,,residential,,,True,False,79.111,"LINESTRING (0.045407 38.6452827, 0.0453561 38.6453693, 0.0451318 38.6457512, 0.0450571 38.645864, 0.0450165 38.6459253)",Carrer Murillo,,,,
97290323,,residential,,,True,False,59.983,"LINESTRING (0.045407 38.6452827, 0.0451559 38.6453934, 0.0449847 38.6454762, 0.0448134 38.6455583)",Avinguda de Ifach,,,,
35035514,,residential,,,False,False,35.102,"LINESTRING (0.0411421 38.6405538, 0.0411771 38.6404693, 0.0411115 38.6403827, 0.0410475 38.64027, 0.0410445 38.6402682)",Partida Manzanera,,,,
371491577,,residential,,,False,True,117.457,"LINESTRING (0.0411421 38.6405538, 0.0412619 38.6405735, 0.0413649 38.6405673, 0.0414998 38.6405403, 0.0415903 38.6404539, 0.0417693 38.640251, 0.0418262 38.6401532, 0.0418811 38.640014, 0.0419857 38.6398763)",,,,,
35035514,,residential,,,False,True,35.102000000000004,"LINESTRING (0.0410445 38.6402682, 0.0410475 38.64027, 0.0411115 38.6403827, 0.0411771 38.6404693, 0.0411421 38.6405538)",Partida Manzanera,,,,
35035543,,residential,,,False,True,21.289,"LINESTRING (0.0419857 38.6398763, 0.0420422 38.6400626)",Partida Manzanera,,,,
"[371491576, 35035532, 371491575]",,residential,,,True,False,182.87199999999999,"LINESTRING (0.0419857 38.6398763, 0.0419992 38.6398421, 0.0421192 38.6398042, 0.0423596 38.6399029, 0.0425794 38.6400008, 0.0426836 38.6400725, 0.0427115 38.6401087, 0.0427546 38.6401855, 0.0427772 38.6402246, 0.0428788 38.6403835, 0.0428833 38.6405037, 0.0427769 38.6405915, 0.0426499 38.6406575, 0.0425798 38.6406913, 0.0424435 38.6407741, 0.0423591 38.6408251)",Partida Manzanera,building_passage,,,
371491577,,residential,,,False,False,117.45699999999998,"LINESTRING (0.0419857 38.6398763, 0.0418811 38.640014, 0.0418262 38.6401532, 0.0417693 38.640251, 0.0415903 38.6404539, 0.0414998 38.6405403, 0.0413649 38.6405673, 0.0412619 38.6405735, 0.0411421 38.6405538)",,,,,
35035547,,residential,,,False,False,103.38400000000001,"LINESTRING (0.0434425 38.6432493, 0.0434117 38.6431534, 0.0433146 38.6428511, 0.0432104 38.6425268, 0.0431528 38.6423475)",Mare de Déu del Carme,,,,
324854574,,residential,,,False,False,69.251,"LINESTRING (0.0434425 38.6432493, 0.0432748 38.643245, 0.0430168 38.6432384, 0.0429711 38.643247, 0.0426557 38.6433064)",Avinguda Masnou,,,,
324854574,,residential,,,False,True,197.19699999999997,"LINESTRING (0.0434425 38.6432493, 0.0435101 38.643248, 0.0440124 38.6432387, 0.0440962 38.6432372, 0.0442957 38.6432614, 0.0443238 38.6432661, 0.0444426 38.6432825, 0.0445951 38.6433149, 0.0446131 38.6433204, 0.0450465 38.6434445, 0.0451826 38.6434962, 0.0454359 38.6435903, 0.0455163 38.6436245, 0.0456068 38.643663)",Avinguda Masnou,,,,
35035547,,residential,,,False,True,103.384,"LINESTRING (0.0431528 38.6423475, 0.0432104 38.6425268, 0.0433146 38.6428511, 0.0434117 38.6431534, 0.0434425 38.6432493)",Mare de Déu del Carme,,,,
118626352,,residential,,,False,True,136.878,"LINESTRING (0.0431528 38.6423475, 0.0432477 38.6423284, 0.0443015 38.6421158, 0.0446903 38.6420957)",Calle José María Ruiz Pérez-Águila,,,,
371345869,,residential,,,False,False,85.368,"LINESTRING (0.0431528 38.6423475, 0.0430829 38.6420917, 0.0429568 38.6418328, 0.0428907 38.6417188, 0.0428237 38.6416289)",Avinguda La Manzanera,,,,
371704239,,residential,,,False,True,68.34,"LINESTRING (0.0431528 38.6423475, 0.0429868 38.642359, 0.0428455 38.6423926, 0.0427397 38.6423426, 0.0426733 38.6423284, 0.0424742 38.6422761, 0.0424043 38.6422782)",Maria Jorro,,,,
371345869,,residential,,,False,False,31.689,"LINESTRING (0.0424631 38.6410975, 0.0423985 38.6409613, 0.0423766 38.6408975, 0.0423591 38.6408251)",Avinguda La Manzanera,,,,
371345869,,residential,,,False,True,24.470999999999997,"LINESTRING (0.0424631 38.6410975, 0.0425107 38.6411795, 0.0425845 38.6412645, 0.0426042 38.6412871)",Avinguda La Manzanera,,,,
35035543,,residential,,,False,False,21.289,"LINESTRING (0.0420422 38.6400626, 0.0419857 38.6398763)",Partida Manzanera,,,,
376797571,,residential,,,False,False,8.896,"LINESTRING (0.0482903 38.6461294, 0.0483599 38.6461881)",,,,,
37656559,,residential,,,True,False,19.785,"LINESTRING (0.0482903 38.6461294, 0.0481974 38.6460621, 0.0481179 38.6460133)",,,,,
93041382,,residential,,,True,False,72.104,"LINESTRING (0.0516381 38.6432089, 0.0512255 38.6426462)",La Pinta,,,,
93115636,,residential,,,True,False,21.218000000000004,"LINESTRING (0.0500445 38.6425087, 0.0500808 38.6425587, 0.0501048 38.6425918, 0.0501389 38.6426387, 0.050165 38.6426747)",la Santa María,,,,
97237002,,residential,,,False,False,55.22,"LINESTRING (0.0500445 38.6425087, 0.0497705 38.6426423, 0.0495624 38.6427327, 0.0494971 38.642761)",Avinguda de Gabriel Miró,,,,
97237002,,residential,,,False,True,78.033,"LINESTRING (0.0500445 38.6425087, 0.0501773 38.6424473, 0.0504336 38.6423149, 0.0506793 38.642201, 0.0508012 38.6421667, 0.0508215 38.642161)",Avinguda de Gabriel Miró,,,,
93112547,,residential,,,True,False,84.365,"LINESTRING (0.0506826 38.6433456, 0.0515672 38.643219, 0.0516381 38.6432089)",Pau,,,,
93115636,,residential,,,True,False,101.99600000000001,"LINESTRING (0.0506826 38.6433456, 0.0507297 38.6434126, 0.0510487 38.6438666, 0.0511183 38.6439656, 0.0512477 38.6441497)",la Santa María,,,,
93115636,,residential,,,True,False,80.472,"LINESTRING (0.0512477 38.6441497, 0.051698 38.6447822)",la Santa María,,,,
28370924,,residential,,,True,False,78.22999999999999,"LINESTRING (0.0512477 38.6441497, 0.0508102 38.6442146, 0.050451 38.6442813, 0.0503671 38.6442969)",Carrer del Pintor Sorolla,,,,
93041382,,residential,,,True,False,55.409,"LINESTRING (0.0512255 38.6426462, 0.0509459 38.6422836, 0.0509088 38.6422144)",La Pinta,,,,
93112550,,residential,,,True,False,80.671,"LINESTRING (0.0512255 38.6426462, 0.0511648 38.6426829, 0.0504912 38.6430905)",Joan de Garay,,,,
93112547,,residential,,,True,False,79.809,"LINESTRING (0.0497766 38.6434648, 0.0502402 38.6433966, 0.0506826 38.6433456)",Pau,,,,
93112547,,residential,,,True,False,22.018,"LINESTRING (0.0495291 38.6435077, 0.0497766 38.6434648)",Pau,,,,
93112545,,residential,,,True,False,86.69500000000001,"LINESTRING (0.0495291 38.6435077, 0.0491356 38.6441097, 0.0490752 38.6442021)",Carrer del Doctor Fleming,,,,
93115636,,residential,,,True,False,54.224,"LINESTRING (0.050165 38.6426747, 0.0504912 38.6430905)",la Santa María,,,,
93112545,,residential,,,True,False,81.539,"LINESTRING (0.050165 38.6426747, 0.0501229 38.6426947, 0.0500103 38.6427481, 0.0497293 38.6431878, 0.0496721 38.6432778)",Carrer del Doctor Fleming,,,,
97251446,,residential,,,True,False,44.675,"LINESTRING (0.0493397 38.6428319, 0.0489388 38.6430122, 0.0488943 38.6430329)",Avinguda de Gabriel Miró,,,,
92910954,,residential,,,True,False,43.467,"LINESTRING (0.0490752 38.6442021, 0.0488251 38.6438635)",Calle Corbeta,,,,
93112545,,residential,,,True,False,84.215,"LINESTRING (0.0490752 38.6442021, 0.049044 38.6442516, 0.0488017 38.6446357, 0.048688 38.6448351, 0.048659 38.644886)",Carrer del Doctor Fleming,,,,
"[93112554, 97253543]",,residential,,,False,False,50.352999999999994,"LINESTRING (0.0469942 38.6438854, 0.0470322 38.6439399, 0.0471777 38.6441483, 0.0472118 38.6441898, 0.0472438 38.6442288, 0.0472828 38.6442779)",Málaga,,,,
97251446,,residential,,,True,False,34.691,"LINESTRING (0.0469942 38.6438854, 0.0466897 38.6440271, 0.0466512 38.6440453)",Avinguda de Gabriel Miró,,,,
93112545,,residential,,,True,False,28.421,"LINESTRING (0.0496721 38.6432778, 0.0495291 38.6435077)",Carrer del Doctor Fleming,,,,
97252505,,residential,,,True,False,57.384,"LINESTRING (0.0496721 38.6432778, 0.0493737 38.6428836, 0.0493397 38.6428319)",Blasco Ibáñez,,,,
93112541,,residential,,,True,False,66.429,"LINESTRING (0.0482703 38.6448769, 0.0482194 38.6449298, 0.0479276 38.6452334, 0.0478073 38.6452655, 0.0477439 38.6452824)",Calle Maestro Serrano,,,,
373907051,,residential,,,True,False,63.517,"LINESTRING (0.0482703 38.6448769, 0.047633 38.6447208, 0.0475698 38.6447253)",Avinguda Madrid,,,,
92910954,,residential,,,True,False,25.594,"LINESTRING (0.0488251 38.6438635, 0.0487781 38.6438026, 0.0487645 38.6437849, 0.0486963 38.6436965, 0.0486731 38.6436663)",Calle Corbeta,,,,
373907053,,residential,,,True,False,114.415,"LINESTRING (0.0488251 38.6438635, 0.0487782 38.6439311, 0.0485845 38.6442109, 0.0483052 38.6446633, 0.048232 38.644782)",Calle Maestro Serrano,,,,
97252504,,residential,,,False,True,57.158,"LINESTRING (0.0477041 38.6452653, 0.0475244 38.6448237, 0.0475048 38.6447754)",Málaga,,,,
256013348,,residential,,roundabout,True,False,3.947,"LINESTRING (0.0477041 38.6452653, 0.047725 38.6452736, 0.0477439 38.6452824)",,,,,
373907051,,residential,,,True,False,31.258,"LINESTRING (0.0486159 38.6449554, 0.0484951 38.644928, 0.0482703 38.6448769)",Avinguda Madrid,,,,
93115636,,residential,,,True,False,32.878,"LINESTRING (0.0504912 38.6430905, 0.0506826 38.6433456)",la Santa María,,,,
93112542,,residential,,,True,False,29.851,"LINESTRING (0.0484542 38.6451923, 0.0485771 38.6450123, 0.0486159 38.6449554)",Carrer del Doctor Fleming,,,,
28370924,,residential,,,True,False,95.048,"LINESTRING (0.0503671 38.6442969, 0.0493 38.6444867)",Carrer del Pintor Sorolla,,,,
93112544,,residential,,,True,False,105.788,"LINESTRING (0.0503671 38.6442969, 0.0498248 38.6435328, 0.0497766 38.6434648)",Blasco Ibáñez,,,,
93347908,,residential,,,False,False,136.606,"LINESTRING (0.048688 38.6420711, 0.0486599 38.6420118, 0.0486444 38.641979, 0.0484368 38.6419292, 0.0481308 38.6418793, 0.0477374 38.6418592, 0.0472147 38.6418763)",Cronista Pedro Pastor,,,,
372249980,,residential,,,True,False,104.89,"LINESTRING (0.048688 38.6420711, 0.0487648 38.6420932, 0.0488079 38.6421296, 0.0488824 38.6421926, 0.0494448 38.6427127, 0.0494971 38.642761)",Benidorm,,,,
372450713,,residential,,,True,False,32.01,"LINESTRING (0.0436369 38.6457793, 0.043437 38.6457473, 0.043276 38.6457208)",Avinguda Puerto de Santa Maria,,,,
93229150,,residential,,,True,False,36.91,"LINESTRING (0.0413024 38.6448137, 0.0413383 38.645055, 0.0413537 38.6451432)",Carrer Petit,,,,
1163002385,,residential,,,False,True,20.54,"LINESTRING (0.0413773 38.645327, 0.0413701 38.6452708, 0.0413537 38.6451432)",Carrer Petit,,,,
93229148,,residential,,,True,False,94.746,"LINESTRING (0.043276 38.6457208, 0.0430693 38.6456757, 0.0425368 38.6455596, 0.0423316 38.6455171, 0.0422241 38.6454949)",Avinguda del Nord,,,,
93231048,,residential,,,True,False,82.818,"LINESTRING (0.043276 38.6457208, 0.0433505 38.6455851, 0.0435056 38.6453121, 0.0436148 38.6451035, 0.0436323 38.6450671, 0.0436472 38.6450349)",Carrer de la Font,,,,
93229148,,residential,,,True,False,75.874,"LINESTRING (0.0422241 38.6454949, 0.0413773 38.645327)",Avinguda del Nord,,,,
93229153,,residential,,,False,False,48.533,"LINESTRING (0.0422241 38.6454949, 0.0422062 38.6455505, 0.04211 38.6458496, 0.0421039 38.6458687, 0.0420913 38.6459188)",Carrer del Palmar,,,,
"[28371024, 93232783]",,residential,,,True,False,172.997,"LINESTRING (0.0428574 38.6444732, 0.0429146 38.6444786, 0.0430138 38.6444355, 0.0431074 38.6443572, 0.0432444 38.6442427, 0.0436939 38.6438234, 0.0437014 38.6438164, 0.0436161 38.6436221, 0.0435983 38.6435813, 0.0434739 38.6433307, 0.0434425 38.6432493)",Carrer de la Puríssima,,,,
372557515,,residential,,,True,False,78.811,"LINESTRING (0.0424704 38.6438322, 0.0427806 38.644336, 0.0428053 38.6443801, 0.0428574 38.6444732)",Carrer Ermita,,,,
372557548,,residential,,,True,False,50.493,"LINESTRING (0.0424704 38.6438322, 0.0423336 38.6437775, 0.0420245 38.6435466)",Plaça del Salvador,,,,
324854574,,residential,,,False,False,5.939,"LINESTRING (0.0422643 38.6434195, 0.0422165 38.6434577)",Avinguda Masnou,,,,
93232768,,residential,,,True,False,136.401,"LINESTRING (0.0422643 38.6434195, 0.0422297 38.6433638, 0.042103 38.6431594, 0.0421973 38.6428656, 0.042333 38.6426526, 0.0423741 38.6425944, 0.0424354 38.6425077, 0.0424308 38.6423959, 0.0424043 38.6422782)",Maria Jorro,,,,
324854574,,residential,,,False,True,36.736,"LINESTRING (0.0422643 38.6434195, 0.0423274 38.64338, 0.0424882 38.6433359, 0.0426557 38.6433064)",Avinguda Masnou,,,,
371704239,,residential,,,False,False,68.34,"LINESTRING (0.0424043 38.6422782, 0.0424742 38.6422761, 0.0426733 38.6423284, 0.0427397 38.6423426, 0.0428455 38.6423926, 0.0429868 38.642359, 0.0431528 38.6423475)",Maria Jorro,,,,
93229152,,residential,,,False,True,56.808,"LINESTRING (0.0450165 38.6459253, 0.0452353 38.6459431, 0.0452865 38.6459473, 0.0456681 38.6459695)",Avinguda Puerto de Santa Maria,,,,
372450713,,residential,,,True,False,121.053,"LINESTRING (0.0450165 38.6459253, 0.0448995 38.6459159, 0.0445616 38.6458886, 0.0442547 38.6458611, 0.0439672 38.645836, 0.0438298 38.6458158, 0.0437951 38.6458107, 0.0436369 38.6457793)",Avinguda Puerto de Santa Maria,,,,
93229152,,residential,,,False,True,48.576,"LINESTRING (0.0456681 38.6459695, 0.0462273 38.64596)",Avinguda Puerto de Santa Maria,,,,
93229152,,residential,,,False,False,56.80800000000001,"LINESTRING (0.0456681 38.6459695, 0.0452865 38.6459473, 0.0452353 38.6459431, 0.0450165 38.6459253)",Avinguda Puerto de Santa Maria,,,,
371345869,,residential,,,False,False,24.471,"LINESTRING (0.0426042 38.6412871, 0.0425845 38.6412645, 0.0425107 38.6411795, 0.0424631 38.6410975)",Avinguda La Manzanera,,,,
371345869,,residential,,,False,True,42.568,"LINESTRING (0.0426042 38.6412871, 0.0426163 38.6413071, 0.0427753 38.6415693, 0.0428237 38.6416289)",Avinguda La Manzanera,,,,
371698022,,residential,,,False,True,256.08500000000004,"LINESTRING (0.0426042 38.6412871, 0.042848 38.641143, 0.042887 38.6411294, 0.0430389 38.6410766, 0.0431966 38.6411157, 0.0433776 38.641173, 0.0437209 38.641232, 0.0438213 38.6412397, 0.0439749 38.6412557, 0.0444386 38.6413041, 0.0446194 38.6415805, 0.0447353 38.6418921, 0.0447634 38.642035)",Partida Borumbot,,,,
97251447,,residential,,,False,True,35.97,"LINESTRING (0.045618 38.6426063, 0.0457418 38.642915)",Carrer Navio,,,,
371352329,,residential,,,False,True,15.715,"LINESTRING (0.045618 38.6426063, 0.0457769 38.6425387)",Calle Proyecto 2,,,,
371341370,,residential,,,False,False,92.38499999999999,"LINESTRING (0.045618 38.6426063, 0.0455021 38.6425818, 0.0452887 38.6425638, 0.0451801 38.6425366, 0.0450881 38.6424789, 0.0448183 38.6421529)",Partida Borumbot,,,,
97251447,,residential,,,False,False,35.97,"LINESTRING (0.0457418 38.642915, 0.045618 38.6426063)",Carrer Navio,,,,
97251447,,residential,,,False,True,67.183,"LINESTRING (0.0457418 38.642915, 0.0458577 38.6429957, 0.0462887 38.6432936, 0.0463211 38.6433154)",Carrer Navio,,,,
93347908,,residential,,,False,True,136.606,"LINESTRING (0.0472147 38.6418763, 0.0477374 38.6418592, 0.0481308 38.6418793, 0.0484368 38.6419292, 0.0486444 38.641979, 0.0486599 38.6420118, 0.048688 38.6420711)",Cronista Pedro Pastor,,,,
93347915,,residential,,,True,False,53.033,"LINESTRING (0.0472147 38.6418763, 0.0471196 38.6418939, 0.0469189 38.6419178, 0.0468361 38.6419178, 0.0467015 38.6419346, 0.0466279 38.6419761)",Calle Proyecto 2,,,,
97248377,,residential,,,True,False,204.253,"LINESTRING (0.0472147 38.6418763, 0.0473066 38.6421663, 0.0473004 38.6423324, 0.0472547 38.6423947, 0.0471102 38.6424672, 0.0468082 38.6425411, 0.0465245 38.6426139, 0.0463211 38.6426698, 0.0460856 38.6427895, 0.0458982 38.6428732, 0.0457418 38.642915)",Cronista Pedro Pastor,,3,,
371352329,,residential,,,False,False,15.715,"LINESTRING (0.0457769 38.6425387, 0.045618 38.6426063)",Calle Proyecto 2,,,,
93347910,,residential,,,False,False,149.64000000000001,"LINESTRING (0.0457769 38.6425387, 0.0455338 38.6421505, 0.0452857 38.6416908, 0.0451624 38.641415, 0.0451161 38.6413482, 0.0450634 38.6413263)",Calle Proyecto 5,,,,
371352329,,residential,,,False,True,95.168,"LINESTRING (0.0457769 38.6425387, 0.0458433 38.6425416, 0.045934 38.64254, 0.0460222 38.6425257, 0.0461601 38.6424415, 0.0463268 38.6423746, 0.0463833 38.6423175, 0.0464906 38.6422025, 0.0465834 38.6420541)",Calle Proyecto 2,,,,
93236375,,residential,,,True,False,160.81,"LINESTRING (0.0463211 38.6433154, 0.0464428 38.6432659, 0.0468113 38.6431159, 0.046933 38.6430664, 0.0471315 38.642991, 0.0473873 38.6428753, 0.047654 38.6427107, 0.0478928 38.642562)",Avinguda de València,,,,
93347914,,residential,,,True,False,87.051,"LINESTRING (0.0463211 38.6433154, 0.0464205 38.643387, 0.0465084 38.6434503, 0.0465222 38.6434603, 0.0467249 38.6435842, 0.0467549 38.6436151, 0.046896 38.6437605, 0.0469552 38.6438264, 0.0469942 38.6438854)",Carrer Navio,,,,
97251447,,residential,,,False,False,67.18299999999999,"LINESTRING (0.0463211 38.6433154, 0.0462887 38.6432936, 0.0458577 38.6429957, 0.0457418 38.642915)",Carrer Navio,,,,
93347904,,residential,,,False,True,80.18299999999999,"LINESTRING (0.045797 38.6416774, 0.0458935 38.6417487, 0.0460088 38.6417851, 0.0462258 38.6418431, 0.0466279 38.6419761)",Calle Proyecto 4,,3,,
371352329,,residential,,,False,False,9.495,"LINESTRING (0.0466279 38.6419761, 0.0465834 38.6420541)",Calle Proyecto 2,,,,
93347904,,residential,,,False,False,80.183,"LINESTRING (0.0466279 38.6419761, 0.0462258 38.6418431, 0.0460088 38.6417851, 0.0458935 38.6417487, 0.045797 38.6416774)",Calle Proyecto 4,,3,,
93780551,,residential,,,False,False,227.49200000000002,"LINESTRING (0.0424053 38.6470099, 0.0424899 38.6470051, 0.0425787 38.6470001, 0.0426806 38.6469943, 0.0427933 38.6469879, 0.0428605 38.6469841, 0.0429271 38.6469784, 0.0432305 38.6469525, 0.043333 38.6469535, 0.0433639 38.6469538, 0.0435067 38.6470268, 0.0437858 38.6471773, 0.0438609 38.647194, 0.0439387 38.6472045, 0.0440137 38.6471989, 0.0441345 38.6471898, 0.0442852 38.647181, 0.0443783 38.6471757, 0.0445342 38.6471689, 0.0446868 38.6471607, 0.044797 38.6471584, 0.0448353 38.647157, 0.044927 38.6471536)",,,,,
93780551,,residential,,,False,True,47.405,"LINESTRING (0.0424053 38.6470099, 0.0421825 38.646952, 0.0420045 38.6469057, 0.0418874 38.6468752)",,,,,
93783179,,residential,,,False,False,266.34900000000005,"LINESTRING (0.0424053 38.6470099, 0.0423233 38.6470298, 0.0422925 38.6470373, 0.0418686 38.6471403, 0.0417054 38.6472167, 0.041476 38.6473553, 0.0412478 38.6474931, 0.0409999 38.6476257, 0.0408702 38.6477078, 0.0407294 38.6477771, 0.0404931 38.6478479, 0.0402499 38.6478945, 0.04006 38.6479148, 0.0402811 38.6481818)",,,2,,
96740882,,residential,,,False,True,142.585,"LINESTRING (0.0402826 38.6466071, 0.0404644 38.6466414, 0.0404826 38.6466448, 0.0407058 38.646685, 0.0410875 38.6467538, 0.0411091 38.6467577, 0.0413683 38.646787, 0.0418874 38.6468752)",,,,,
377193682,,residential,,roundabout,True,False,76.73299999999999,"LINESTRING (0.0402826 38.6466071, 0.0402533 38.6466374, 0.0402125 38.6466582, 0.0401652 38.646667, 0.0401168 38.6466627, 0.0400732 38.6466459, 0.0400341 38.6466119, 0.0400159 38.6465685, 0.0400218 38.646523, 0.0400507 38.6464833, 0.0400977 38.6464561, 0.0401548 38.6464461, 0.0402122 38.6464549, 0.0402595 38.6464807, 0.0402898 38.6465191, 0.0402979 38.6465637, 0.0402826 38.6466071)",,,,,
371345869,,residential,,,False,True,31.689,"LINESTRING (0.0423591 38.6408251, 0.0423766 38.6408975, 0.0423985 38.6409613, 0.0424631 38.6410975)",Avinguda La Manzanera,,,,
371491571,,residential,,,True,False,90.68199999999999,"LINESTRING (0.0423591 38.6408251, 0.0423528 38.6407633, 0.0423348 38.64057, 0.0423222 38.6405193, 0.0423009 38.6404586, 0.0422715 38.640397, 0.0422265 38.6403269, 0.042188 38.6402726, 0.0420422 38.6400626)",Avinguda La Manzanera,,,,
93780551,,residential,,,False,False,47.405,"LINESTRING (0.0418874 38.6468752, 0.0420045 38.6469057, 0.0421825 38.646952, 0.0424053 38.6470099)",,,,,
93780559,,residential,,,False,True,85.94300000000001,"LINESTRING (0.0418874 38.6468752, 0.041932 38.6466527, 0.0419708 38.6464592, 0.0420115 38.6462562, 0.0420224 38.6462018, 0.0420405 38.6461116)",,,,,
96740882,,residential,,,False,False,142.58499999999998,"LINESTRING (0.0418874 38.6468752, 0.0413683 38.646787, 0.0411091 38.6467577, 0.0410875 38.6467538, 0.0407058 38.646685, 0.0404826 38.6466448, 0.0404644 38.6466414, 0.0402826 38.6466071)",,,,,
93783193,,residential,,,False,True,31.328,"LINESTRING (0.0410672 38.64863, 0.0407182 38.6487013)",,,,,
93783193,,residential,,,False,False,31.328,"LINESTRING (0.0407182 38.6487013, 0.0410672 38.64863)",,,,,
96740672,,residential,,,False,True,72.142,"LINESTRING (0.0407182 38.6487013, 0.0406661 38.6485601, 0.0406259 38.6484812, 0.0405817 38.6484578, 0.0405285 38.6484422, 0.0405096 38.6484364, 0.0404823 38.648428, 0.0404398 38.6483759, 0.0403739 38.6482942, 0.0402811 38.6481818)",Benicolada-Paralela,,2,,
