osmid,oneway,lanes,name,highway,reversed,length,geometry,access,junction,maxspeed,tunnel
"[661715933, 360607342]",False,,Calle Bretón de los Herreros,residential,True,66.444,"LINESTRING (-3.673672 40.1896741, -3.6737996 40.1896465, -3.6743084 40.1895342, -3.6743288 40.1895217, -3.6744119 40.1894884)",yes,,,
28069692,True,1,Calle Alarcón,residential,False,35.108999999999995,"LINESTRING (-3.6761837 40.1905056, -3.6762036 40.1907401, -3.6762119 40.1908206)",,,,
28069706,True,1,Calle Federico Marín,residential,False,200.45600000000002,"LINESTRING (-3.6761837 40.1905056, -3.6756913 40.1905679, -3.6738847 40.1909085)",yes,,,
161486218,True,,Avenida de Andalucía,tertiary,False,25.48,"LINESTRING (-3.6737948 40.1909238, -3.6737868 40.1909818, -3.6737628 40.1910167, -3.6736759 40.1911301)",yes,,,
161793157,False,,Paseo de la Estación,residential,False,84.833,"LINESTRING (-3.6735737 40.19137, -3.6734468 40.1914006, -3.6727979 40.1915568, -3.6726597 40.1916511)",,,,
894400580,True,,Avenida de Andalucía,tertiary,False,31.237000000000002,"LINESTRING (-3.6735737 40.19137, -3.6736249 40.1914129, -3.6738861 40.1915122)",yes,,,
293509040,False,,Paseo de la Estación,residential,False,70.484,"LINESTRING (-3.6726597 40.1916511, -3.6719475 40.1919764)",,,,
161793157,False,,Paseo de la Estación,residential,True,84.833,"LINESTRING (-3.6726597 40.1916511, -3.6727979 40.1915568, -3.6734468 40.1914006, -3.6735737 40.19137)",,,,
298822734,False,,,residential,True,83.63,"LINESTRING (-3.6726597 40.1916511, -3.6725843 40.1914294, -3.6724364 40.1909187)",,,,
293509040,False,,Paseo de la Estación,residential,True,70.484,"LINESTRING (-3.6719475 40.1919764, -3.6726597 40.1916511)",,,,
894400602,True,,,residential,False,19.92,"LINESTRING (-3.6719475 40.1919764, -3.6718807 40.1919268, -3.671807 40.1919091, -3.6717431 40.191913)",,roundabout,,
28069697,True,,Nicasio Fraile,residential,False,76.623,"LINESTRING (-3.6760462 40.1895554, -3.6754259 40.1890551)",,,,
30559490,False,,Calle Tirso de Molina,residential,True,57.118,"LINESTRING (-3.6760462 40.1895554, -3.6763814 40.1891101)",yes,,,
292760791,False,2,Nicasio Fraile,residential,False,16.925,"LINESTRING (-3.6760462 40.1895554, -3.6761971 40.1896548)",,,,
300617522,False,,Calle Minaya,residential,False,30.616,"LINESTRING (-3.6771761 40.1862405, -3.6768295 40.186316)",yes,,,
161470968,True,,Calle Virgen de la Paloma,residential,False,38.554,"LINESTRING (-3.6743509 40.1864654, -3.6746073 40.1867515)",,,,
161471220,True,,Paseo de Enrique Tierno Galván,residential,False,40.421,"LINESTRING (-3.6743509 40.1864654, -3.6744637 40.1865263, -3.67455 40.1865751, -3.67462 40.1866198, -3.6746728 40.1866465, -3.6747082 40.1866639, -3.674741 40.1866698)",yes,,,
161471221,False,,Paseo de Enrique Tierno Galván,residential,False,86.979,"LINESTRING (-3.6743509 40.1864654, -3.6742846 40.1864504, -3.6742021 40.1864483, -3.6741548 40.1864546, -3.6741148 40.1864599, -3.6739353 40.1865319, -3.6737229 40.1866491, -3.6737129 40.1866547, -3.6734664 40.1867938)",yes,,,
28467497,True,,,residential,False,30.054000000000002,"LINESTRING (-3.6729659 40.1869224, -3.6729328 40.1869027, -3.672894 40.1868907, -3.672838 40.1868882, -3.6727848 40.1869015, -3.6727415 40.1869287, -3.672716 40.1869624, -3.6727065 40.1870006)",,roundabout,,
161470969,True,1,Paseo Párroco Don Lorenzo,residential,False,35.873999999999995,"LINESTRING (-3.6770032 40.1881577, -3.677108 40.1879899, -3.677185 40.1878665)",,,,
161470969,True,1,Paseo Párroco Don Lorenzo,residential,False,13.418,"LINESTRING (-3.6769233 40.1882618, -3.6770032 40.1881577)",,,,
161470967,False,,Paseo Párroco Don Lorenzo,residential,False,63.983000000000004,"LINESTRING (-3.6769233 40.1882618, -3.6767046 40.1884724, -3.6764934 40.1887331)",,,,
28363667,True,,Calle de la Virgen de Begoña,residential,False,149.372,"LINESTRING (-3.6754829 40.1865526, -3.6758208 40.1878709)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,True,39.027,"LINESTRING (-3.6754829 40.1865526, -3.6759316 40.1864772)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,False,44.641000000000005,"LINESTRING (-3.6754829 40.1865526, -3.6753947 40.1865664, -3.6749679 40.1866325)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,False,43.737,"LINESTRING (-3.6768295 40.186316, -3.6763286 40.186407)",yes,,,
300617522,False,,Calle Minaya,residential,True,30.616,"LINESTRING (-3.6768295 40.186316, -3.6771761 40.1862405)",yes,,,
46157929,False,,,unclassified,True,29.983,"LINESTRING (-3.6768295 40.186316, -3.6767601 40.1861029, -3.6767678 40.1860532)",,,,
161470969,True,1,Paseo Párroco Don Lorenzo,residential,False,124.661,"LINESTRING (-3.6771514 40.1874098, -3.6768295 40.186316)",,,,
28363668,True,,Calle Virgen de Loreto,residential,False,39.315,"LINESTRING (-3.6758208 40.1878709, -3.6762428 40.1877257)",,,,
28363669,True,,Calle Virgen del Rocío,residential,False,113.727,"LINESTRING (-3.6771853 40.1876063, -3.6759617 40.1880214)",yes,,,
161470969,True,1,Paseo Párroco Don Lorenzo,residential,False,22.039,"LINESTRING (-3.6771853 40.1876063, -3.6771514 40.1874098)",,,,
28363666,True,,Calle Virgen de la Paloma,residential,False,20.028,"LINESTRING (-3.6759617 40.1880214, -3.6761238 40.1881522)",,,,
161470969,True,1,Paseo Párroco Don Lorenzo,residential,False,29.000999999999998,"LINESTRING (-3.677185 40.1878665, -3.6771961 40.187781, -3.6771853 40.1876063)",,,,
28363671,True,,Calle Virgen del Mar,residential,False,95.578,"LINESTRING (-3.6761238 40.1881522, -3.677185 40.1878665)",,,,
28363666,True,,Calle Virgen de la Paloma,residential,False,80.673,"LINESTRING (-3.6761238 40.1881522, -3.6762735 40.1882329, -3.6763492 40.1882759, -3.6767406 40.1882008, -3.6770032 40.1881577)",,,,
28363672,True,,Calle Virgen de la Almudena,residential,False,133.164,"LINESTRING (-3.6763286 40.186407, -3.6766464 40.1875797)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,True,43.737,"LINESTRING (-3.6763286 40.186407, -3.6768295 40.186316)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,False,34.616,"LINESTRING (-3.6763286 40.186407, -3.6760893 40.1864505, -3.6759316 40.1864772)",yes,,,
28363668,True,,Calle Virgen de Loreto,residential,False,46.874,"LINESTRING (-3.6766464 40.1875797, -3.6771514 40.1874098)",,,,
28363668,True,,Calle Virgen de Loreto,residential,False,37.934,"LINESTRING (-3.6762428 40.1877257, -3.6766464 40.1875797)",,,,
28363674,True,,Calle Virgen de Lourdes,residential,False,141.322,"LINESTRING (-3.6762428 40.1877257, -3.6759316 40.1864772)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,False,39.027,"LINESTRING (-3.6759316 40.1864772, -3.6754829 40.1865526)",yes,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,True,34.616,"LINESTRING (-3.6759316 40.1864772, -3.6760893 40.1864505, -3.6763286 40.186407)",yes,,,
30395082,True,,Calle San Vicente de Paúl,residential,False,79.52499999999999,"LINESTRING (-3.6761471 40.193222, -3.6764808 40.1932064, -3.6770196 40.1931899, -3.6770821 40.193186)",,,30,
193299293,False,,Calle San Vicente de Paúl,residential,False,107.63799999999999,"LINESTRING (-3.6761471 40.193222, -3.6749651 40.1932189, -3.6749411 40.1932188, -3.6748824 40.1932321)",,,40,
28363679,True,1,Calle Doctor Fleming,residential,False,26.984,"LINESTRING (-3.6761477 40.1924795, -3.6761358 40.192722)",,,40,
303646011,False,,Calle Doctor Barraquer,residential,False,33.568,"LINESTRING (-3.6761477 40.1924795, -3.6765372 40.1924284)",,,,
28363679,True,1,Calle Doctor Fleming,residential,False,30.442,"LINESTRING (-3.6759877 40.1920005, -3.6760777 40.1922655)",,,40,
40224699,True,1,Calle de Estrella de Elola,residential,False,30.726,"LINESTRING (-3.6759877 40.1920005, -3.6756332 40.1920555)",,,,
28069499,True,,Paseo de Juncarejo,residential,False,44.145,"LINESTRING (-3.6772539 40.1854777, -3.6771198 40.1853441, -3.6770796 40.1852478, -3.6770953 40.1851208)",,,,
895048133,True,2,,tertiary,False,27.054000000000002,"LINESTRING (-3.6772539 40.1854777, -3.6771806 40.185445, -3.6770978 40.1854309, -3.6770133 40.1854368, -3.676954 40.185455)",,roundabout,,
28467500,True,1,Calle Estribo,residential,False,15.501999999999999,"LINESTRING (-3.6745612 40.1893584, -3.6745065 40.1893534, -3.6743824 40.1893754)",yes,,,
661715933,False,,Calle Bretón de los Herreros,residential,False,9.687000000000001,"LINESTRING (-3.6745612 40.1893584, -3.6745626 40.189393, -3.6745325 40.1894402)",yes,,,
894400581,False,,Avenida de Andalucía,tertiary,False,66.676,"LINESTRING (-3.6731915 40.1893192, -3.6729623 40.1887457)",yes,,,
161486221,False,,Avenida de Andalucía,tertiary,True,125.89500000000001,"LINESTRING (-3.6731915 40.1893192, -3.6732765 40.1895513, -3.6733007 40.1896174, -3.6733046 40.1896281, -3.6733291 40.1896948, -3.6733461 40.1897412, -3.6736081 40.1904057)",yes,,,
28467507,False,,Calle Marquesa de Villa Antonia,residential,True,98.37700000000001,"LINESTRING (-3.6725813 40.1908029, -3.6729976 40.1906938, -3.6732222 40.1905767, -3.6736081 40.1904057)",,,,
257571010,True,1,Calle Caceras,residential,False,233.74399999999997,"LINESTRING (-3.6717904 40.1906334, -3.6716626 40.1906539, -3.6713783 40.1907543, -3.670728 40.191035, -3.6707141 40.1910399, -3.6702088 40.1912174, -3.6697394 40.191367, -3.6695809 40.1914642, -3.6693878 40.1916167)",,,30,
935487458,False,,,unclassified,False,104.75299999999999,"LINESTRING (-3.6717904 40.1906334, -3.6717819 40.1904476, -3.6717778 40.1903589, -3.6716999 40.1901777, -3.6715938 40.1900939, -3.6714982 40.1900209, -3.671208 40.1898912)",,,,
296727828,False,2,Paseo del Prado,residential,False,80.033,"LINESTRING (-3.6697354 40.1923138, -3.6687939 40.1922855)",,,,
28467514,True,,Calle de Gödöllő,residential,False,66.071,"LINESTRING (-3.6697354 40.1923138, -3.6699291 40.1924265, -3.6703571 40.1926709)",,,,
296727828,False,2,Paseo del Prado,residential,False,54.961,"LINESTRING (-3.6672596 40.1921747, -3.6666151 40.1921308)",,,,
296727828,False,2,Paseo del Prado,residential,True,118.49,"LINESTRING (-3.6672596 40.1921747, -3.6686478 40.1922797)",,,,
28467518,False,,Calle Tenerife,residential,False,95.619,"LINESTRING (-3.6672596 40.1921747, -3.667323 40.1922751, -3.6674756 40.1924939, -3.6676435 40.1927213, -3.6677875 40.192934)",,,,
296727828,False,2,Paseo del Prado,residential,False,118.49,"LINESTRING (-3.6686478 40.1922797, -3.6672596 40.1921747)",,,,
296727828,False,2,Paseo del Prado,residential,True,12.426,"LINESTRING (-3.6686478 40.1922797, -3.6687939 40.1922855)",,,,
28467562,True,1,Calle Mallorca,residential,False,56.003,"LINESTRING (-3.6662607 40.1925555, -3.6666151 40.1921308)",,,,
293558872,False,,Calle Formentera,residential,False,24.701,"LINESTRING (-3.6662607 40.1925555, -3.6665113 40.1926682)",,,,
293560835,False,,Calle Hierro,residential,False,28.772,"LINESTRING (-3.66753 40.1931234, -3.6678324 40.1930068)",,,,
293558872,False,,Calle Formentera,residential,True,100.245,"LINESTRING (-3.66753 40.1931234, -3.667183 40.1929701, -3.6670106 40.1928926, -3.6668705 40.1928296, -3.6665113 40.1926682)",,,,
28467518,False,,Calle Tenerife,residential,True,8.948,"LINESTRING (-3.6678324 40.1930068, -3.6677875 40.192934)",,,,
293560835,False,,Calle Hierro,residential,True,28.772,"LINESTRING (-3.6678324 40.1930068, -3.66753 40.1931234)",,,,
296727828,False,2,Paseo del Prado,residential,False,49.635,"LINESTRING (-3.6666151 40.1921308, -3.6660424 40.1920421)",,,,
296727828,False,2,Paseo del Prado,residential,True,54.961,"LINESTRING (-3.6666151 40.1921308, -3.6672596 40.1921747)",,,,
28467573,True,,Calle Portillo,residential,False,31.707,"LINESTRING (-3.6687939 40.1922855, -3.6685897 40.1925242)",,,30,
296727828,False,2,Paseo del Prado,residential,False,12.426,"LINESTRING (-3.6687939 40.1922855, -3.6686478 40.1922797)",,,,
296727828,False,2,Paseo del Prado,residential,True,80.033,"LINESTRING (-3.6687939 40.1922855, -3.6697354 40.1923138)",,,,
28069479,True,1,Calle del Duque de Lerma,residential,False,58.157,"LINESTRING (-3.674283 40.1876003, -3.6746853 40.1880235)",yes,,,
28467577,False,2,Calle Osa Menor,residential,False,47.49,"LINESTRING (-3.674283 40.1876003, -3.6740107 40.1879733)",,,,
28467577,False,2,Calle Osa Menor,residential,True,47.49,"LINESTRING (-3.6740107 40.1879733, -3.674283 40.1876003)",,,,
28467577,False,2,Calle Osa Menor,residential,False,128.482,"LINESTRING (-3.6740107 40.1879733, -3.6741107 40.1880191, -3.6737523 40.1885148, -3.6737267 40.1885502, -3.6735368 40.1886409, -3.6733812 40.1886573, -3.6732232 40.1886675, -3.6731613 40.1886715)",,,,
293558872,False,,Calle Formentera,residential,True,24.701,"LINESTRING (-3.6665113 40.1926682, -3.6662607 40.1925555)",,,,
293558872,False,,Calle Formentera,residential,False,100.245,"LINESTRING (-3.6665113 40.1926682, -3.6668705 40.1928296, -3.6670106 40.1928926, -3.667183 40.1929701, -3.66753 40.1931234)",,,,
28363679,True,1,Calle Doctor Fleming,residential,False,34.014,"LINESTRING (-3.6761329 40.1929163, -3.6761471 40.193222)",,,40,
28508188,True,,Calle Doctor Jiménez Díaz,residential,False,90.758,"LINESTRING (-3.6772013 40.1929049, -3.6761329 40.1929163)",,,,
40224698,True,1,Calle San Antón,residential,False,32.856,"LINESTRING (-3.6772013 40.1929049, -3.6770821 40.193186)",,,,
28069494,False,,,residential,True,590.9010000000001,"LINESTRING (-3.6659985 40.1902033, -3.6660757 40.1901039, -3.6670941 40.1898243, -3.667276 40.1897526, -3.6674459 40.1895849, -3.6679266 40.1889926, -3.6686805 40.1880637, -3.6688623 40.187963, -3.6690424 40.1878991, -3.6713525 40.1872217)",,,,
28508214,True,1,Calle La Palma,residential,False,41.302,"LINESTRING (-3.6660424 40.1920421, -3.6657806 40.1923551)",,,,
296727828,False,2,Paseo del Prado,residential,True,49.635,"LINESTRING (-3.6660424 40.1920421, -3.6666151 40.1921308)",,,,
30394709,True,,Plaza Piña,residential,False,97.94800000000001,"LINESTRING (-3.6754073 40.1911917, -3.6754174 40.1912301, -3.6756208 40.1920082, -3.6756224 40.1920145, -3.6756332 40.1920555)",,,,
30559523,True,1,Calle del Carmen,residential,False,84.844,"LINESTRING (-3.6754073 40.1911917, -3.6754487 40.191174, -3.6754852 40.1911165, -3.6755442 40.1910125, -3.6756182 40.1909658, -3.6762119 40.1908206)",yes,,,
894400576,True,2,,tertiary,False,8.303,"LINESTRING (-3.6770634 40.1858496, -3.6771123 40.1858486, -3.6771601 40.185841)",,roundabout,,
894400566,True,2,,tertiary,False,44.705,"LINESTRING (-3.6771601 40.185841, -3.6772389 40.1858116, -3.6773015 40.1857646, -3.6773416 40.185705, -3.677355 40.1856388, -3.6773404 40.1855727, -3.6772992 40.1855136)",,roundabout,,
28363660,True,,,unclassified,False,34.291,"LINESTRING (-3.6767678 40.1860532, -3.6768834 40.185939, -3.6770634 40.1858496)",,,,
46157929,False,,,unclassified,False,29.983,"LINESTRING (-3.6767678 40.1860532, -3.6767601 40.1861029, -3.6768295 40.186316)",,,,
895048128,True,2,,tertiary,False,19.002000000000002,"LINESTRING (-3.6768454 40.1855317, -3.6768121 40.1855956, -3.6768076 40.1856643, -3.676816 40.185697)",,roundabout,,
40226082,False,,Camino Valdesanchuela,residential,False,37.485,"LINESTRING (-3.6717003 40.1921727, -3.6716801 40.1922582, -3.6717112 40.1925073)",,,,
895068761,True,,,residential,False,9.908999999999999,"LINESTRING (-3.6717003 40.1921727, -3.6717527 40.1921863, -3.671814 40.1921874)",,roundabout,,
30561837,True,,,residential,False,30.78,"LINESTRING (-3.671814 40.1921874, -3.6718717 40.1921727, -3.6719095 40.1921566, -3.6719452 40.1921253, -3.6719698 40.1920801, -3.671974 40.1920434, -3.6719475 40.1919764)",,roundabout,,
28069562,True,,Paseo de la Estación,residential,False,53.211,"LINESTRING (-3.6716063 40.1920647, -3.6715051 40.192156, -3.6712975 40.1922597, -3.6710988 40.192335)",,,,
894400598,True,,,residential,False,10.391,"LINESTRING (-3.6716063 40.1920647, -3.6716242 40.1921117, -3.6716579 40.192148)",,roundabout,,
895068761,True,,,residential,False,4.529,"LINESTRING (-3.6716579 40.192148, -3.6717003 40.1921727)",,roundabout,,
161977175,True,,Paseo de Enrique Tierno Galván,residential,False,25.104,"LINESTRING (-3.6727388 40.1870739, -3.6726903 40.1872966)",yes,,,
894400563,True,,,residential,False,10.945,"LINESTRING (-3.6727388 40.1870739, -3.6727699 40.1870965, -3.6728081 40.1871115, -3.6728503 40.1871177)",,roundabout,,
30561040,True,,,unclassified,False,40.335,"LINESTRING (-3.676816 40.185697, -3.6767694 40.1857907, -3.6767678 40.1860532)",,,,
894400565,True,2,,tertiary,False,28.695,"LINESTRING (-3.676816 40.185697, -3.6768511 40.1857557, -3.6769079 40.1858035, -3.6769809 40.1858358, -3.6770634 40.1858496)",,roundabout,,
895048132,True,2,,tertiary,False,5.545,"LINESTRING (-3.6772992 40.1855136, -3.6772539 40.1854777)",,roundabout,,
894400601,True,,,residential,False,0.78,"LINESTRING (-3.6703571 40.1926709, -3.6703544 40.1926776)",,roundabout,,
894400617,True,,,residential,False,12.984,"LINESTRING (-3.6704382 40.1928049, -3.6704757 40.1928108, -3.6705138 40.1928084, -3.6705495 40.192798, -3.6705799 40.1927804)",,roundabout,,
894400599,True,,,residential,False,3.235,"LINESTRING (-3.6705799 40.1927804, -3.6706027 40.1927571)",,roundabout,,
99900714,False,,Calle de Gödöllő,residential,True,97.159,"LINESTRING (-3.6705799 40.1927804, -3.6714795 40.1929443, -3.6716924 40.1929836)",,,50,
894400601,True,,,residential,False,9.814,"LINESTRING (-3.6704369 40.1926104, -3.6704031 40.1926244, -3.6703757 40.1926451, -3.6703571 40.1926709)",,roundabout,,
118645858,True,,Paseo de Juncarejo,residential,False,39.075,"LINESTRING (-3.6770953 40.1851208, -3.6769718 40.1853983, -3.676954 40.185455)",,,,
298822734,False,,,residential,False,83.63,"LINESTRING (-3.6724364 40.1909187, -3.6725843 40.1914294, -3.6726597 40.1916511)",,,,
116589516,True,,,residential,False,51.824000000000005,"LINESTRING (-3.6717 40.1871335, -3.6716788 40.1870932, -3.6716426 40.1870598, -3.6715948 40.1870364, -3.6715399 40.1870253, -3.6714831 40.1870276, -3.67143 40.1870429, -3.6713876 40.1870682, -3.6713566 40.1871018, -3.6713396 40.1871409, -3.6713382 40.187182, -3.6713525 40.1872217)",,roundabout,,
"[161977212, 161977220, 116589518]",False,,,residential,False,86.776,"LINESTRING (-3.6717 40.1871335, -3.6719759 40.1870919, -3.6725027 40.1870255, -3.6727065 40.1870006)",,,,yes
28467497,True,,,residential,False,8.725999999999999,"LINESTRING (-3.6727065 40.1870006, -3.6727144 40.1870394, -3.6727388 40.1870739)",,roundabout,,
"[161977220, 161977212, 116589518]",False,,,residential,True,86.776,"LINESTRING (-3.6727065 40.1870006, -3.6725027 40.1870255, -3.6719759 40.1870919, -3.6717 40.1871335)",,,,yes
193299293,False,,Calle San Vicente de Paúl,residential,True,107.63799999999999,"LINESTRING (-3.6748824 40.1932321, -3.6749411 40.1932188, -3.6749651 40.1932189, -3.6761471 40.193222)",,,40,
894400603,True,,,tertiary,False,15.581,"LINESTRING (-3.6748824 40.1932321, -3.6748226 40.1931893, -3.6747924 40.1931791, -3.6747608 40.1931738, -3.6747247 40.1931732)",,roundabout,,
161471221,False,,Paseo de Enrique Tierno Galván,residential,True,16.774,"LINESTRING (-3.6733022 40.1868776, -3.6734664 40.1867938)",yes,,,
161977182,True,,Paseo de Enrique Tierno Galván,residential,False,29.462999999999997,"LINESTRING (-3.6733022 40.1868776, -3.673172 40.1869156, -3.673159 40.1869172, -3.6730799 40.186927, -3.6729659 40.1869224)",yes,,,
232922245,True,,Calle de Alberiza,residential,False,94.243,"LINESTRING (-3.6717431 40.191913, -3.6717309 40.1917724, -3.6717026 40.1914468, -3.6716529 40.1911709, -3.6715955 40.191079)",,,30,
894400602,True,,,residential,False,22.177,"LINESTRING (-3.6717431 40.191913, -3.6717044 40.1919245, -3.6716536 40.1919543, -3.6716173 40.1919993, -3.6716063 40.1920647)",,roundabout,,
160537120,True,,Calle de la Luna,residential,False,75.406,"LINESTRING (-3.6747777 40.1900916, -3.6745563 40.1894836, -3.6745325 40.1894402)",yes,,,
292760793,True,1,Calle del Pozo Chico,residential,False,124.257,"LINESTRING (-3.6747777 40.1900916, -3.6751519 40.1899924, -3.6753962 40.189909, -3.675638 40.189797, -3.6760462 40.1895554)",yes,,,
161471220,True,,Paseo de Enrique Tierno Galván,residential,False,19.719,"LINESTRING (-3.674741 40.1866698, -3.6747872 40.1866634, -3.6749679 40.1866325)",yes,,,
160541159,True,,Paseo de Enrique Tierno Galván,residential,False,56.41000000000001,"LINESTRING (-3.6749679 40.1866325, -3.6748328 40.186611, -3.6747088 40.1865731, -3.6745532 40.1864994, -3.6744271 40.1864666, -3.6743509 40.1864654)",,,,
161469011,False,,Paseo de Enrique Tierno Galván,residential,True,44.641000000000005,"LINESTRING (-3.6749679 40.1866325, -3.6753947 40.1865664, -3.6754829 40.1865526)",yes,,,
28069479,True,1,Calle del Duque de Lerma,residential,False,81.521,"LINESTRING (-3.673695 40.1870209, -3.674283 40.1876003)",yes,,,
