osmid,lanes,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed,tunnel
100488290,,ZA-P-1511,Calle de las Eras,tertiary,,False,False,4.827,"LINESTRING (-5.6776902 42.005138, -5.6776485 42.0051684)",,
26336118,,,Calle de las Eras,residential,,True,False,17.254,"LINESTRING (-5.6776902 42.005138, -5.6777146 42.0050976, -5.6777759 42.0049965)",50,
14382952,,,Calle del Hospital de San Juan,residential,,True,False,133.89000000000001,"LINESTRING (-5.6778278 42.0048901, -5.6777896 42.0048749, -5.6774561 42.0047425, -5.6774441 42.0047326, -5.6774341 42.0047025, -5.6774408 42.0046849, -5.6776247 42.0044576, -5.6777788 42.0042788, -5.6778627 42.0041712, -5.6779965 42.0039678)",50,
"[502793962, 520926275, 26385027]",,,"['Calle de los Herreros', 'Calle de San Antón', 'Plaza del sepulcro']",residential,,True,False,138.197,"LINESTRING (-5.6778278 42.0048901, -5.6778855 42.0047818, -5.6779126 42.0047786, -5.6779347 42.004781, -5.6781422 42.0048416, -5.678154 42.004852, -5.6781643 42.0048756, -5.6781761 42.0048851, -5.6783069 42.004914, -5.6783391 42.0049107, -5.6783748 42.0048976, -5.6786221 42.0047822, -5.6788399 42.0045744, -5.6789841 42.0044353, -5.6790344 42.0043868)",50,
15265239,2,,Avenida El Ferial,tertiary,,True,False,43.19,"LINESTRING (-5.6741247 42.0022222, -5.6741808 42.002111, -5.6743023 42.0018569)",,
320432514,2,,Avenida El Ferial,tertiary,,True,False,7.751,"LINESTRING (-5.6762825 41.999002, -5.6763274 41.9989408)",50,
15265238,2,,Avenida El Ferial,tertiary,,True,False,343.89,"LINESTRING (-5.6760713 41.9989165, -5.6757669 41.9993217, -5.6750656 42.0003059, -5.674769 42.0007097, -5.6745421 42.0010421, -5.674209 42.0015546, -5.6741642 42.0016626)",,
26344109,,,Avenida El Ferial,tertiary,,True,False,19.874,"LINESTRING (-5.6760713 41.9989165, -5.676223 41.9989779, -5.6762825 41.999002)",,
320432515,2,,Avenida El Ferial,tertiary,,True,False,120.535,"LINESTRING (-5.6741365 42.001823, -5.6740473 42.0020842, -5.6740268 42.0021617, -5.6739694 42.0024462, -5.6739004 42.0028911)",,
859662300,2,,Avenida El Ferial,tertiary,,True,False,15.377999999999998,"LINESTRING (-5.6741365 42.001823, -5.6741711 42.0018494, -5.6741923 42.001858, -5.6742263 42.0018653, -5.6742608 42.0018632, -5.6743023 42.0018569)",,
15521020,,,Plaza del Grano,residential,,True,False,88.23000000000002,"LINESTRING (-5.6771172 42.0032781, -5.6766527 42.0031969, -5.6765926 42.0031818, -5.6765276 42.0031631, -5.6763545 42.0031025, -5.6763107 42.0030852, -5.6762794 42.0030689, -5.6762677 42.0030547, -5.6762601 42.0030373, -5.6762596 42.0030134, -5.6762631 42.0029398)",50,
37563401,,,Calle Doctor Ledo del Pozo,residential,,True,False,161.618,"LINESTRING (-5.6771172 42.0032781, -5.6770995 42.0033212, -5.6770274 42.0034969, -5.676896 42.0039185, -5.6767594 42.0039968, -5.6767328 42.0040011, -5.6767126 42.0039946, -5.6764169 42.0037788, -5.6762416 42.0037586, -5.6761374 42.0037464, -5.676046 42.0037428, -5.6759909 42.0037439)",50,
15521020,,,Plaza del Grano,residential,,True,False,44.461,"LINESTRING (-5.6772485 42.0029809, -5.6772482 42.0030114, -5.6772932 42.0031249, -5.6773008 42.0031893, -5.6772932 42.0032243, -5.6772655 42.0032553, -5.6772147 42.0032711, -5.6771172 42.0032781)",50,
26479124,,,Calle Santa Cruz,residential,,False,False,6.933,"LINESTRING (-5.6767809 42.002897, -5.6768643 42.0028902)",50,
26479124,,,Calle Santa Cruz,residential,,False,True,43.051,"LINESTRING (-5.6767809 42.002897, -5.6763698 42.00293, -5.6762631 42.0029398)",50,
15521029,,,Calle de Zamora,living_street,,True,False,176.577,"LINESTRING (-5.6781291 42.0022628, -5.6781165 42.002251, -5.6781003 42.0022328, -5.6780742 42.0022184, -5.6779991 42.0021907, -5.6779633 42.0021715, -5.6779504 42.0021569, -5.6779435 42.0021423, -5.6778912 42.0015955, -5.6778479 42.0013083, -5.6778307 42.001227, -5.6778135 42.0011725, -5.6777148 42.0008814, -5.6777004 42.0008499, -5.6776635 42.0007642)",,
15521031,,,Ronda de Madrid,living_street,,True,False,64.815,"LINESTRING (-5.6781291 42.0022628, -5.6781547 42.0022512, -5.6781826 42.0022413, -5.6781973 42.0022329, -5.6782259 42.0021969, -5.6782495 42.0021544, -5.6784471 42.0017438)",50,
508968551,,,Plaza Corrillo de Renueva,living_street,,True,False,5.661,"LINESTRING (-5.6775496 42.0003611, -5.6775367 42.0003111)",,
536509848,,,Plaza Corrillo de Renueva,living_street,,False,True,36.903,"LINESTRING (-5.6775496 42.0003611, -5.677634 42.000687)",,
100488285,,,Ronda de los Pelambres,residential,,True,False,151.803,"LINESTRING (-5.6787524 42.0004732, -5.6787521 42.0004316, -5.6787505 42.0000303, -5.6787449 42.0000033, -5.6787089 41.9999658, -5.6786413 41.9998952, -5.6785756 41.9997384, -5.6785588 41.9996845, -5.6785624 41.9991418)",50,
223443378,,,Calle Salamanca,living_street,,False,False,24.646,"LINESTRING (-5.6787524 42.0004732, -5.6788379 42.0004687, -5.6789761 42.0004583, -5.6790476 42.0004452)",,
422942175,,,Plazuela de San Juan,living_street,,False,False,14.855,"LINESTRING (-5.6780251 42.003949, -5.678051 42.0038168)",,
"[422942174, 26358543]",,,"['Plazuela de San Juan', 'Calle de los Lagares']",living_street,,True,False,98.446,"LINESTRING (-5.6780251 42.003949, -5.6780374 42.0039531, -5.6780616 42.003962, -5.6780663 42.0039639, -5.6781975 42.0040136, -5.678235 42.0040183, -5.6782592 42.004012, -5.6782944 42.0040141, -5.6784409 42.0040579, -5.678591 42.0041255, -5.6789929 42.0043623, -5.6790344 42.0043868)",50,
422942175,,,Plazuela de San Juan,living_street,,False,True,3.3230000000000004,"LINESTRING (-5.6780251 42.003949, -5.6780102 42.0039527, -5.6780019 42.0039619, -5.6779965 42.0039678)",,
712382033,,,Plaza del Grano,residential,,True,False,7.579,"LINESTRING (-5.6772988 42.0029239, -5.6772485 42.0029809)",50,
15521026,2,,Calle Encomienda,living_street,,True,False,80.66499999999999,"LINESTRING (-5.6772988 42.0029239, -5.6773414 42.0029468, -5.6774033 42.0029974, -5.677457 42.0030717, -5.6775039 42.0031499, -5.6775269 42.0032282, -5.6775503 42.0034265, -5.6775571 42.003545, -5.677574 42.0035936)",,
15522808,,,Plaza del Grano,residential,,False,False,10.817,"LINESTRING (-5.6772988 42.0029239, -5.6773243 42.0028986, -5.6773734 42.002844)",50,
724650361,,N-VIa,,trunk,roundabout,True,False,9.014,"LINESTRING (-5.6742621 42.0071493, -5.6741537 42.0071584)",,
37564604,,N-VIa,Avenida Luis Morán,trunk,,True,False,109.55799999999999,"LINESTRING (-5.6742621 42.0071493, -5.6742483 42.0070089, -5.6741994 42.0062706, -5.6741945 42.0061891, -5.6741929 42.0061654)",,
861332087,2,N-VIa,Plaza de la Soledad,trunk,roundabout,True,False,3.171,"LINESTRING (-5.673935 42.0032421, -5.6739156 42.0032175)",,
26333321,,,Calle Santa Cruz,residential,,True,False,21.408,"LINESTRING (-5.673935 42.0032421, -5.6739601 42.0032104, -5.6740044 42.0031904, -5.6741518 42.0031694, -5.6741593 42.0031682)",50,
521053420,,,Calle de la Cuesta del Hospital,tertiary,,False,False,53.775,"LINESTRING (-5.6758975 42.0038709, -5.6757713 42.003822, -5.6756554 42.0037876, -5.6755176 42.0037582, -5.6752833 42.0037185)",50,
521053420,,,Calle de la Cuesta del Hospital,tertiary,,False,True,199.717,"LINESTRING (-5.6758975 42.0038709, -5.6760429 42.0039483, -5.6761454 42.0040191, -5.6762364 42.0041001, -5.6762969 42.0041662, -5.6763624 42.0042627, -5.6764037 42.0043298, -5.6764233 42.0043604, -5.6764631 42.0044239, -5.6766803 42.004732, -5.6767379 42.0048138, -5.6768447 42.0049541, -5.676895 42.0050079, -5.6769554 42.0050596, -5.6770135 42.0050999, -5.677108 42.0051391, -5.6772747 42.0051867, -5.6773804 42.0052041)",50,
26360444,,,Calle Maragatos,residential,,True,False,17.293,"LINESTRING (-5.6773804 42.0052041, -5.6774504 42.0052568, -5.6774737 42.0052845, -5.6774882 42.0053321)",50,
521053420,,,Calle de la Cuesta del Hospital,tertiary,,False,False,199.717,"LINESTRING (-5.6773804 42.0052041, -5.6772747 42.0051867, -5.677108 42.0051391, -5.6770135 42.0050999, -5.6769554 42.0050596, -5.676895 42.0050079, -5.6768447 42.0049541, -5.6767379 42.0048138, -5.6766803 42.004732, -5.6764631 42.0044239, -5.6764233 42.0043604, -5.6764037 42.0043298, -5.6763624 42.0042627, -5.6762969 42.0041662, -5.6762364 42.0041001, -5.6761454 42.0040191, -5.6760429 42.0039483, -5.6758975 42.0038709)",50,
521053420,,,Calle de la Cuesta del Hospital,tertiary,,False,True,10.952,"LINESTRING (-5.6773804 42.0052041, -5.6774442 42.0052103, -5.6775124 42.0052101)",50,
422942179,,,Calle Encomienda,living_street,,False,False,9.865,"LINESTRING (-5.6777507 42.0037094, -5.6777486 42.0036207)",,
"[15521026, 422942172]",2,,"['Plazuela de San Juan', 'Calle Encomienda']",living_street,,True,False,28.656,"LINESTRING (-5.6777507 42.0037094, -5.6778758 42.0037203, -5.6779015 42.003726, -5.6779225 42.0037375, -5.677941 42.0037474, -5.6780171 42.0037881, -5.678051 42.0038168)",,
15521026,2,,Calle Encomienda,living_street,,True,False,21.598,"LINESTRING (-5.677574 42.0035936, -5.677604 42.0036633, -5.6776492 42.0036907, -5.6777507 42.0037094)",,
712356835,,,Calle Encomienda,living_street,,False,False,18.259,"LINESTRING (-5.677574 42.0035936, -5.6776165 42.0036408, -5.6776466 42.0036494, -5.6777079 42.0036427, -5.6777486 42.0036207)",,
422942175,,,Plazuela de San Juan,living_street,,False,False,8.197,"LINESTRING (-5.678051 42.0038168, -5.6781057 42.0037553)",,
422942175,,,Plazuela de San Juan,living_street,,False,True,14.855,"LINESTRING (-5.678051 42.0038168, -5.6780251 42.003949)",,
501453104,,,Plaza Corrillo de Renueva,living_street,,True,False,22.05,"LINESTRING (-5.6778164 42.0003575, -5.6775496 42.0003611)",,
26722949,,,Costanilla de Valladolid,living_street,,True,False,78.80499999999999,"LINESTRING (-5.6778164 42.0003575, -5.6778505 42.0003647, -5.6779352 42.0003825, -5.6781715 42.0004322, -5.6783902 42.0004595, -5.6786646 42.0004736, -5.6787524 42.0004732)",,
26343480,,,Calle Ancha,residential,,True,False,106.65299999999999,"LINESTRING (-5.6780698 41.9994234, -5.6780135 41.9995041, -5.6779753 41.9995852, -5.677947 41.9997855, -5.6779277 41.9999503, -5.6778327 42.000298, -5.6778277 42.0003162, -5.6778164 42.0003575)",50,
724644969,,,Calle Ancha,residential,,False,True,43.149,"LINESTRING (-5.6780698 41.9994234, -5.6781528 41.9993081, -5.6782255 41.999207, -5.6782973 41.9990747)",50,
172680827,,,Calle del Portillo de San Andrés,residential,,True,False,12.877,"LINESTRING (-5.6774608 41.9994113, -5.6774403 41.9992965)",50,
26344098,,,Calle de la Ronda de San Bernardo,residential,,True,False,8.568,"LINESTRING (-5.6774608 41.9994113, -5.6774183 41.9993959, -5.6773986 41.999397, -5.6773655 41.9994087)",50,
26344110,,,Avenida El Ferial,tertiary,,True,False,19.874,"LINESTRING (-5.6763274 41.9989408, -5.6761785 41.9988805, -5.6761162 41.9988553)",,
724387803,,,Calle Escultor Coomonte,residential,,False,True,94.23199999999999,"LINESTRING (-5.6763274 41.9989408, -5.6764272 41.9989788, -5.6764657 41.9989935, -5.676957 41.9991817, -5.6772652 41.9993006, -5.6773174 41.999321, -5.6773409 41.9993292)",50,
26344102,,,Plaza San Francisco,residential,,True,False,31.724,"LINESTRING (-5.6754903 42.0030131, -5.6754876 42.0029603, -5.6754758 42.002728)",50,
26479124,,,Calle Santa Cruz,residential,,False,False,64.378,"LINESTRING (-5.6754903 42.0030131, -5.6756913 42.0029923, -5.675869 42.0029765, -5.6758984 42.0029736, -5.67608 42.0029576, -5.6762631 42.0029398)",50,
100488324,2,,Avenida El Ferial,tertiary,,True,False,5.933,"LINESTRING (-5.6743578 42.0018033, -5.6743611 42.00175)",,
536509847,,,Calle Ciudad de Toro,residential,,True,False,116.922,"LINESTRING (-5.6743578 42.0018033, -5.6744633 42.0018139, -5.6744931 42.0018173, -5.6751818 42.0018971, -5.6752536 42.0019054, -5.6757574 42.0019577)",50,
26344106,,,Calle de Sanabria,residential,,False,False,116.30999999999999,"LINESTRING (-5.6716984 42.0023843, -5.6716849 42.0024077, -5.6716812 42.0024169, -5.671543 42.0026413, -5.6715199 42.002679, -5.671138 42.0033077, -5.6711197 42.0033377)",50,
26353446,2,N-VIa,Avenida Federico Silva,trunk,,True,False,93.363,"LINESTRING (-5.6716984 42.0023843, -5.6718506 42.0024423, -5.6724142 42.0026664, -5.6726657 42.0027664, -5.672696 42.0027785)",,
859662300,2,,Avenida El Ferial,tertiary,,True,False,7.812,"LINESTRING (-5.6741642 42.0016626, -5.6741345 42.0017293)",,
26344108,,,Avenida Vía del Canal,residential,,True,False,183.01000000000002,"LINESTRING (-5.6741642 42.0016626, -5.6740739 42.0016338, -5.6739019 42.0015733, -5.6738744 42.0015816, -5.6738077 42.0016628, -5.6731339 42.0026683, -5.6730516 42.002792, -5.6730385 42.0028104, -5.6730236 42.0028198, -5.6730008 42.0028246)",50,
15265238,2,,Avenida El Ferial,tertiary,,True,False,7.751,"LINESTRING (-5.6761162 41.9988553, -5.6760713 41.9989165)",,
223443376,,,Calle Claudio Rodríguez,living_street,,False,False,125.626,"LINESTRING (-5.6796563 42.0011919, -5.6796328 42.0012013, -5.6796006 42.0012221, -5.678703 42.0017894, -5.678691 42.0017952, -5.6786748 42.0018003, -5.678655 42.0017992, -5.6784471 42.0017438)",,
26353445,2,N-VIa,,trunk,roundabout,True,False,7.345,"LINESTRING (-5.6700262 42.0016251, -5.6699876 42.0015656)",,
26353437,,,Calle de Miguel Delibes,residential,,True,False,13.386,"LINESTRING (-5.6699876 42.0015656, -5.6699786 42.0015341, -5.6699762 42.001506, -5.669971 42.0014719, -5.6699709 42.0014462)",50,
26353445,2,N-VIa,,trunk,roundabout,True,False,12.781,"LINESTRING (-5.6699876 42.0015656, -5.6699138 42.0015277, -5.6698496 42.0015203)",,
26353445,2,N-VIa,,trunk,roundabout,True,False,12.788,"LINESTRING (-5.6697909 42.0015281, -5.6697365 42.0015751, -5.6697128 42.0016251)",,
390328540,,,Calle de Miguel Delibes,residential,,False,True,77.181,"LINESTRING (-5.6703985 42.0008291, -5.6699709 42.0014462)",50,
"[100488362, 687870575]",2,,,residential,roundabout,True,False,68.116,"LINESTRING (-5.6703985 42.0008291, -5.6704771 42.000838, -5.6705439 42.0008335, -5.6706047 42.0008125, -5.6706525 42.0007776, -5.6706818 42.0007328, -5.6706891 42.0006833, -5.6706736 42.0006348, -5.670637 42.0005931, -5.6705836 42.00056, -5.6705187 42.0005476, -5.6704506 42.0005497, -5.6703824 42.000564)",50,
26353445,2,N-VIa,,trunk,roundabout,True,False,7.28,"LINESTRING (-5.6697128 42.0016251, -5.6697197 42.0016853, -5.6697207 42.0016903)",,
26353445,2,N-VIa,,trunk,roundabout,True,False,16.485,"LINESTRING (-5.6697207 42.0016903, -5.6697592 42.001727, -5.6698195 42.0017542, -5.6698858 42.0017559)",,
37523940,,,Calle de Miguel Delibes,residential,,True,False,18.621000000000002,"LINESTRING (-5.6697207 42.0016903, -5.6697167 42.0017852, -5.6696989 42.0018565)",50,
26353445,2,N-VIa,,trunk,roundabout,True,False,13.791,"LINESTRING (-5.6699619 42.0017346, -5.6700014 42.0017037, -5.6700202 42.001667, -5.6700262 42.0016251)",,
26353446,2,N-VIa,Avenida Federico Silva,trunk,,True,False,161.58,"LINESTRING (-5.6699619 42.0017346, -5.6700449 42.0017338, -5.670124 42.0017522, -5.6706117 42.0019468, -5.6711244 42.002157, -5.6712278 42.0021994, -5.6716984 42.0023843)",,
13866233,,,Calle de las Eras,residential,,False,False,26.406,"LINESTRING (-5.6795546 42.0048072, -5.6794251 42.0048754, -5.6792964 42.0049471)",50,
13866233,,,Calle de las Eras,residential,,False,True,25.171,"LINESTRING (-5.6795546 42.0048072, -5.6796283 42.0047646, -5.6797985 42.0046716)",50,
26360444,,,Calle Maragatos,residential,,True,False,43.052,"LINESTRING (-5.6774882 42.0053321, -5.6773735 42.005627, -5.6773887 42.0057064)",50,
26360446,,,Avenida Maragatos,residential,,False,False,154.243,"LINESTRING (-5.6771692 42.0062279, -5.6766597 42.0074572, -5.6766216 42.007554)",50,
26360446,,,Avenida Maragatos,residential,,False,True,49.219,"LINESTRING (-5.6771692 42.0062279, -5.6772997 42.0059381, -5.6773516 42.0058066)",50,
46694605,,,Calle Astorga,residential,,False,False,51.748,"LINESTRING (-5.6771692 42.0062279, -5.6772618 42.0062505, -5.6773042 42.0062607, -5.6777645 42.0063725)",50,
518115214,,,Calle la Viña,residential,,False,True,46.185,"LINESTRING (-5.6778067 42.0077287, -5.6772964 42.0076476, -5.6772785 42.0076487, -5.6772606 42.0076538)",50,
223455979,,,Calle Corta,residential,,True,False,125.747,"LINESTRING (-5.6763235 42.0051367, -5.6762724 42.0052058, -5.6752336 42.005845, -5.675173 42.0058663)",50,
1123124830,,,Calle del Parque,residential,,True,False,71.977,"LINESTRING (-5.6763235 42.0051367, -5.6758079 42.0046402, -5.6757923 42.0046237)",50,
320432517,,N-VIa,,trunk,roundabout,True,False,6.991,"LINESTRING (-5.6741929 42.0061654, -5.6742123 42.0061405, -5.6742125 42.0061064)",,
26384138,,,Plaza Virgen de la Vega,residential,,False,True,61.31399999999999,"LINESTRING (-5.6768545 42.0054024, -5.6768991 42.0054402, -5.6772516 42.0057602, -5.6773516 42.0058066)",50,
26384139,,,Calle Sor Asunción Romo,residential,,False,False,143.94,"LINESTRING (-5.6768545 42.0054024, -5.6767765 42.0054511, -5.676202 42.0058109, -5.6755148 42.0062298)",50,
"[1123124829, 1123124830]",,,"['Plaza Virgen de la Vega', 'Calle del Parque']",residential,,True,False,53.922,"LINESTRING (-5.6768545 42.0054024, -5.6767327 42.0052906, -5.6764115 42.0051764, -5.6763235 42.0051367)",50,
26384139,,,Calle Sor Asunción Romo,residential,,False,False,56.878,"LINESTRING (-5.6755148 42.0062298, -5.6753663 42.0063378, -5.6751701 42.0064805, -5.6751195 42.0065201, -5.6750342 42.0065955)",50,
26384139,,,Calle Sor Asunción Romo,residential,,False,True,143.94,"LINESTRING (-5.6755148 42.0062298, -5.676202 42.0058109, -5.6767765 42.0054511, -5.6768545 42.0054024)",50,
520897902,,,Calle del Parque,residential,,False,False,7.444,"LINESTRING (-5.6743834 42.0059295, -5.6743866 42.0059964)",50,
520897902,,,Calle del Parque,residential,,False,True,278.46400000000006,"LINESTRING (-5.6743834 42.0059295, -5.6743922 42.0058985, -5.6748011 42.0044595, -5.674823 42.0044037, -5.6748572 42.0043571, -5.6748981 42.0043238, -5.6749466 42.0042959, -5.6750032 42.0042743, -5.6750793 42.0042562, -5.6751587 42.0042491, -5.6752356 42.0042492, -5.6753119 42.0042582, -5.6754091 42.0042914, -5.6755004 42.0043435, -5.6757923 42.0046237)",50,
26478813,,,Primera Travesía Cervantes,residential,,True,False,46.992,"LINESTRING (-5.6764043 42.0020481, -5.6764431 42.0020364, -5.6764835 42.0020364, -5.6765358 42.0020442, -5.6769081 42.0021347, -5.6769473 42.0021445)",50,
712395280,,,Calle de Santa Catalina,residential,,True,False,100.039,"LINESTRING (-5.6764043 42.0020481, -5.6765289 42.0017573, -5.6768208 42.0012038)",50,
26478814,,,Calle de Cervantes,residential,,True,False,9.802,"LINESTRING (-5.6769473 42.0021445, -5.6769126 42.0022288)",50,
26478814,,,Calle de Cervantes,residential,,True,False,98.03699999999999,"LINESTRING (-5.6773815 42.0013248, -5.6772191 42.001674, -5.6770298 42.0019935, -5.6769619 42.0021108, -5.6769473 42.0021445)",50,
94435583,,,Segunda Travesía Cervantes,residential,,False,False,48.247,"LINESTRING (-5.6773815 42.0013248, -5.6773477 42.0013174, -5.6769079 42.0012226, -5.6768888 42.0012185, -5.6768208 42.0012038)",50,
712395280,,,Calle de Santa Catalina,residential,,True,False,61.696,"LINESTRING (-5.6768208 42.0012038, -5.6771136 42.0006934)",50,
94435583,,,Segunda Travesía Cervantes,residential,,False,False,56.988,"LINESTRING (-5.6768208 42.0012038, -5.6767753 42.001194, -5.6767422 42.0011868, -5.676264 42.0010837, -5.6762387 42.0010782, -5.6761585 42.0010609)",50,
94435583,,,Segunda Travesía Cervantes,residential,,False,True,48.247,"LINESTRING (-5.6768208 42.0012038, -5.6768888 42.0012185, -5.6769079 42.0012226, -5.6773477 42.0013174, -5.6773815 42.0013248)",50,
26478814,,,Calle de Cervantes,residential,,True,False,59.914,"LINESTRING (-5.6775822 42.0008071, -5.6775489 42.000882, -5.6773815 42.0013248)",50,
26478899,1,,Calle de la Renueva,residential,,True,False,9.139,"LINESTRING (-5.6775822 42.0008071, -5.6776364 42.0008003, -5.6776635 42.0007642)",50,
320432514,2,,Avenida El Ferial,tertiary,,True,False,148.459,"LINESTRING (-5.675438 42.0001804, -5.6759858 41.9994082, -5.6762825 41.999002)",50,
503260547,2,,Calle de la Renueva,residential,,False,True,90.032,"LINESTRING (-5.675438 42.0001804, -5.6755411 42.000212, -5.6755809 42.0002242, -5.6764505 42.0004794)",50,
26478899,1,,Calle de la Renueva,residential,,True,False,40.73400000000001,"LINESTRING (-5.6771136 42.0006934, -5.6774946 42.000786, -5.6775272 42.000794, -5.6775822 42.0008071)",50,
"[859662298, 13237781]",2,N-VIa,Plaza de la Soledad,trunk,roundabout,True,False,12.728,"LINESTRING (-5.6737526 42.0033038, -5.6737584 42.0033289, -5.673765 42.0033495, -5.6737755 42.0033645, -5.673795 42.0033843, -5.6738186 42.003404)",,
393004510,,N-630,,trunk,,True,False,33.689,"LINESTRING (-5.6737526 42.0033038, -5.6737293 42.0033444, -5.6737066 42.0033748, -5.6736426 42.0034737, -5.6736037 42.0035317, -5.6736018 42.0035812)",,
100488356,,,Travesía Pelambres,residential,,True,False,29.086000000000002,"LINESTRING (-5.6785624 41.9991418, -5.678842 41.9990706, -5.6788472 41.9990644, -5.6788718 41.999035)",50,
381980717,,,Travesía Pelambres,residential,,True,False,23.266,"LINESTRING (-5.6785624 41.9991418, -5.6783602 41.9991001, -5.6783484 41.9990967, -5.6782973 41.9990747)",50,
"[708177586, 708177587, 708177583]",,,Calle Canapé,residential,,True,False,43.034,"LINESTRING (-5.679663 41.9999903, -5.6795289 42.0000524, -5.6794625 42.000108, -5.6794271 42.0001561, -5.6793257 42.0002746)",50,
37502557,1,,Calle de Santo Domingo,living_street,,True,False,94.864,"LINESTRING (-5.6790476 42.0004452, -5.6791614 42.000474, -5.679223 42.0005011, -5.6794858 42.0007734, -5.679519 42.0008257, -5.6795317 42.0008836, -5.6795593 42.0009679, -5.6796115 42.0011115, -5.6796211 42.0011339)",,
223443378,,,Calle Salamanca,living_street,,False,True,24.646,"LINESTRING (-5.6790476 42.0004452, -5.6789761 42.0004583, -5.6788379 42.0004687, -5.6787524 42.0004732)",,
172680822,,,Calle Alta de San Juan del Reloj,residential,,False,False,45.852000000000004,"LINESTRING (-5.6793257 42.0002746, -5.6792797 42.0002448, -5.6791923 42.0001215, -5.6790421 41.9999231)",50,
223443380,,,Costanilla de Santo Domingo,residential,,False,False,8.745000000000001,"LINESTRING (-5.6793257 42.0002746, -5.6793745 42.0002745, -5.6794293 42.0002862)",50,
501464750,,,Calle Salamanca,residential,,True,False,29.806,"LINESTRING (-5.6793257 42.0002746, -5.6792945 42.0002962, -5.6790476 42.0004452)",50,
26478899,1,,Calle de la Renueva,residential,,True,False,47.993,"LINESTRING (-5.6765814 42.0005229, -5.6766647 42.0005611, -5.6771136 42.0006934)",50,
