osmid,lanes,ref,highway,oneway,reversed,length,bridge,geometry,name,junction,maxspeed
466909615,1,BV-5001,tertiary,True,False,55.579,,"LINESTRING (2.3254055 41.5862217, 2.3255082 41.5867156)",Carrer Catalunya,,30
155003729,,,residential,False,False,35.242,,"LINESTRING (2.3257497 41.5872132, 2.3261473 41.5871036)",Carrer del Montseny,,
491157651,,,residential,False,True,64.036,,"LINESTRING (2.3257497 41.5872132, 2.3250245 41.5874067)",Carrer del Montseny,,
466909615,1,BV-5001,tertiary,True,False,119.29299999999999,,"LINESTRING (2.3257497 41.5872132, 2.3261799 41.5880731, 2.3262682 41.588213)",Carrer Catalunya,,30
155003729,,,residential,False,True,36.769,,"LINESTRING (2.3265695 41.5870055, 2.3261473 41.5871036)",Carrer del Montseny,,
193448017,,,residential,False,False,48.826,,"LINESTRING (2.3265695 41.5870055, 2.3268662 41.5873844)",Carrer de la Verge de Montserrat,,
491157646,,,residential,False,True,17.122,,"LINESTRING (2.3265695 41.5870055, 2.3264812 41.5868664)",Carrer de la Verge de Montserrat,,
864075431,,,residential,True,False,5.737,,"LINESTRING (2.3262489 41.5866165, 2.3263168 41.5866074)",Carrer d'Espronceda,,
155003728,,,residential,True,False,91.007,,"LINESTRING (2.3262489 41.5866165, 2.3257058 41.586187, 2.3254055 41.5862217)",Carrer de la Verge de Montserrat,,
155004996,,,residential,False,False,40.488,,"LINESTRING (2.3285061 41.5873907, 2.3280659 41.5875462)",Carrer dels Pins,,
491157638,,,residential,False,True,173.71,,"LINESTRING (2.3285061 41.5873907, 2.328667 41.5875792, 2.3291514 41.587898, 2.33011 41.5883656)",Carrer del Girasol,,
491157640,,,residential,False,False,79.206,,"LINESTRING (2.3285061 41.5873907, 2.3284755 41.5872922, 2.3285436 41.587174, 2.3286579 41.5870474, 2.3287383 41.5869431, 2.328785 41.5867367)",Carrer del Girasol,,
155004996,,,residential,False,True,40.488,,"LINESTRING (2.3280659 41.5875462, 2.3285061 41.5873907)",Carrer dels Pins,,
155004995,,,residential,False,True,219.002,,"LINESTRING (2.3280659 41.5875462, 2.3281681 41.5876314, 2.3290978 41.5881468, 2.3298793 41.5885703, 2.33011 41.5883656)",Carrer de les Camèlies,,
491157642,,,residential,False,False,54.608000000000004,,"LINESTRING (2.3280659 41.5875462, 2.3278891 41.5873987, 2.3276899 41.5871464)",Carrer de les Camèlies,,
681408567,,,residential,False,False,62.338,,"LINESTRING (2.3307071 41.5887045, 2.33011 41.5883656)",Carrer del Girasol,,
155004993,,,residential,False,True,130.13,,"LINESTRING (2.3307071 41.5887045, 2.3309056 41.5888609, 2.3309951 41.5889755, 2.3310059 41.5890838, 2.3309308 41.589156, 2.3307913 41.5891962, 2.3305714 41.589136, 2.3303192 41.5890638, 2.3302189 41.5890295, 2.3301806 41.589071)",Carrer del Girasol,,
491157630,,,residential,False,True,64.129,,"LINESTRING (2.3307071 41.5887045, 2.3311024 41.5885662, 2.3314313 41.5885199)",Carrer de la Rocatomba,,
155115644,,,residential,False,False,64.808,,"LINESTRING (2.3268712 41.5865208, 2.3267067 41.5859511)",Carrer de la Verge del Carme,,
491157644,,,residential,False,True,6.861,,"LINESTRING (2.3268712 41.5865208, 2.326894 41.5865801)",Carrer de les Camèlies,,
155004991,,,residential,False,True,164.942,,"LINESTRING (2.3268712 41.5865208, 2.3281869 41.5863153, 2.3288124 41.5862171)",Carrer d'Espronceda,,
155004989,,,residential,False,False,73.477,,"LINESTRING (2.3274868 41.5868891, 2.3283666 41.5868289)",Carrer de les Violetes,,
491157642,,,residential,False,True,33.225,,"LINESTRING (2.3274868 41.5868891, 2.3276899 41.5871464)",Carrer de les Camèlies,,
491157642,,,residential,False,False,61.25,,"LINESTRING (2.3274868 41.5868891, 2.3271167 41.5867607, 2.326894 41.5865801)",Carrer de les Camèlies,,
491157646,,,residential,False,False,17.122,,"LINESTRING (2.3264812 41.5868664, 2.3265695 41.5870055)",Carrer de la Verge de Montserrat,,
491157649,,,residential,False,True,31.88,,"LINESTRING (2.3264812 41.5868664, 2.3263168 41.5866074)",Carrer de la Verge de Montserrat,,
491157630,,,residential,False,False,64.129,,"LINESTRING (2.3314313 41.5885199, 2.3311024 41.5885662, 2.3307071 41.5887045)",Carrer de la Rocatomba,,
491157632,,,residential,False,False,87.739,,"LINESTRING (2.3314313 41.5885199, 2.3309914 41.5882631, 2.3305715 41.5880643)",Carrer de Montblanc,,
155004989,,,residential,False,True,73.477,,"LINESTRING (2.3283666 41.5868289, 2.3274868 41.5868891)",Carrer de les Violetes,,
155004990,,,residential,False,True,87.17099999999999,,"LINESTRING (2.3316979 41.5882573, 2.3310166 41.5877879, 2.3308948 41.5877901)",Carrer de Montblanc,,
155009920,,,residential,True,False,181.828,,"LINESTRING (2.3236566 41.5869291, 2.3240443 41.5885384)",Carrer de Prat de la Riba,,
491157634,,,residential,False,False,50.947,,"LINESTRING (2.3305715 41.5880643, 2.33011 41.5883656)",Carrer de les Camèlies,,
491157636,,,residential,False,True,40.652,,"LINESTRING (2.3305715 41.5880643, 2.3308948 41.5877901)",Carrer de les Camèlies,,
155004990,,,residential,False,False,213.227,,"LINESTRING (2.3305715 41.5880643, 2.3302457 41.58791, 2.3292463 41.5874709, 2.329248 41.5873884, 2.3296342 41.5869993, 2.3297452 41.5869894, 2.329874 41.5870456)",Carrer de Montblanc,,
491157632,,,residential,False,True,87.739,,"LINESTRING (2.3305715 41.5880643, 2.3309914 41.5882631, 2.3314313 41.5885199)",Carrer de Montblanc,,
491157634,,,residential,False,True,50.947,,"LINESTRING (2.33011 41.5883656, 2.3305715 41.5880643)",Carrer de les Camèlies,,
681408567,,,residential,False,True,62.338,,"LINESTRING (2.33011 41.5883656, 2.3307071 41.5887045)",Carrer del Girasol,,
155004995,,,residential,False,False,219.002,,"LINESTRING (2.33011 41.5883656, 2.3298793 41.5885703, 2.3290978 41.5881468, 2.3281681 41.5876314, 2.3280659 41.5875462)",Carrer de les Camèlies,,
491157638,,,residential,False,False,173.71,,"LINESTRING (2.33011 41.5883656, 2.3291514 41.587898, 2.328667 41.5875792, 2.3285061 41.5873907)",Carrer del Girasol,,
155004988,,,residential,True,False,46.821,,"LINESTRING (2.326894 41.5865801, 2.3264812 41.5868664)",Carrer Verge del Carme,,
491157644,,,residential,False,False,6.861,,"LINESTRING (2.326894 41.5865801, 2.3268712 41.5865208)",Carrer de les Camèlies,,
491157642,,,residential,False,True,61.25,,"LINESTRING (2.326894 41.5865801, 2.3271167 41.5867607, 2.3274868 41.5868891)",Carrer de les Camèlies,,
155004990,,,residential,False,False,123.75300000000001,,"LINESTRING (2.329874 41.5870456, 2.3299491 41.587178, 2.3300043 41.5872922, 2.330802 41.5877919, 2.3308948 41.5877901)",Carrer de Montblanc,,
155004990,,,residential,False,True,213.227,,"LINESTRING (2.329874 41.5870456, 2.3297452 41.5869894, 2.3296342 41.5869993, 2.329248 41.5873884, 2.3292463 41.5874709, 2.3302457 41.58791, 2.3305715 41.5880643)",Carrer de Montblanc,,
155115646,,,residential,False,False,209.58100000000002,,"LINESTRING (2.329874 41.5870456, 2.3300884 41.5867687, 2.3301474 41.5866041, 2.3301582 41.5864758, 2.3301445 41.5863596, 2.3300748 41.5863155, 2.3300104 41.5863074, 2.3291896 41.5864358, 2.3290609 41.5864358, 2.3289321 41.5864037, 2.3288761 41.5863233, 2.3288124 41.5862171)",Carrer de Torras i Bages,,
491157640,,,residential,False,True,79.206,,"LINESTRING (2.328785 41.5867367, 2.3287383 41.5869431, 2.3286579 41.5870474, 2.3285436 41.587174, 2.3284755 41.5872922, 2.3285061 41.5873907)",Carrer del Girasol,,
491157636,,,residential,False,False,40.652,,"LINESTRING (2.3308948 41.5877901, 2.3305715 41.5880643)",Carrer de les Camèlies,,
155004990,,,residential,False,False,87.17099999999999,,"LINESTRING (2.3308948 41.5877901, 2.3310166 41.5877879, 2.3316979 41.5882573)",Carrer de Montblanc,,
155004990,,,residential,False,True,123.75300000000001,,"LINESTRING (2.3308948 41.5877901, 2.330802 41.5877919, 2.3300043 41.5872922, 2.3299491 41.587178, 2.329874 41.5870456)",Carrer de Montblanc,,
193448017,,,residential,False,False,28.958,,"LINESTRING (2.3274133 41.5885603, 2.3274587 41.5888185)",Carrer de la Verge de Montserrat,,
155007677,,,residential,False,False,69.381,,"LINESTRING (2.3274133 41.5885603, 2.3278409 41.5885783, 2.328239 41.5886378)",Carrer del Pirineu,,
155007677,,,residential,False,True,43.766000000000005,,"LINESTRING (2.3274133 41.5885603, 2.3270791 41.5885462, 2.3268876 41.5885439)",Carrer del Pirineu,,
193448017,,,residential,False,True,86.878,,"LINESTRING (2.3274133 41.5885603, 2.3274133 41.5885079, 2.3270846 41.5878217)",Carrer de la Verge de Montserrat,,
681408568,,,residential,True,False,63.553,,"LINESTRING (2.3253826 41.5879116, 2.3250245 41.5874067)",Rambla de Mestres i Torrents,,
155007686,1,,living_street,False,False,46.633,,"LINESTRING (2.3259176 41.5888848, 2.3257813 41.588478)",Carrer Major,,20
155007671,,,residential,False,False,50.003,,"LINESTRING (2.3259176 41.5888848, 2.3262798 41.5888831, 2.3265078 41.5888294)",Carrer dels Enamorats,,
155007686,1,,living_street,False,True,120.36200000000002,,"LINESTRING (2.3259176 41.5888848, 2.3259367 41.58902, 2.3259445 41.5893104, 2.3259158 41.589571, 2.3258834 41.5899648)",Carrer Major,,20
155007671,,,residential,False,False,37.942,,"LINESTRING (2.3265078 41.5888294, 2.3269369 41.5887135)",Carrer dels Enamorats,,
155007671,,,residential,False,True,50.003,,"LINESTRING (2.3265078 41.5888294, 2.3262798 41.5888831, 2.3259176 41.5888848)",Carrer dels Enamorats,,
155007688,1,,residential,True,False,42.251999999999995,,"LINESTRING (2.3265078 41.5888294, 2.3266087 41.5890335, 2.3266767 41.5891877)",Carrer de Dalt,,30
155007690,,,residential,False,False,5.025,,"LINESTRING (2.3251416 41.5888317, 2.3251257 41.5887881)",Carrer de Sant Josep,,
566413694,,C-1415c,tertiary,False,False,66.164,,"LINESTRING (2.3251416 41.5888317, 2.3256089 41.588577, 2.3257813 41.588478)",,,
566413697,2,C-1415c,tertiary,False,True,151.435,,"LINESTRING (2.3251416 41.5888317, 2.3249421 41.5889405, 2.324325 41.5893113, 2.32373 41.5896913)",,,
155007690,,,residential,False,True,50.734,,"LINESTRING (2.3249314 41.5883556, 2.3251257 41.5887881)",Carrer de Sant Josep,,
193388188,,,residential,False,False,76.526,,"LINESTRING (2.3249314 41.5883556, 2.3240443 41.5885384)",,,
566413779,,,residential,True,False,64.777,,"LINESTRING (2.3249314 41.5883556, 2.3251094 41.5882988, 2.3253826 41.5879116)",Carrer de Sant Josep,,
491157642,,,residential,False,False,33.225,,"LINESTRING (2.3276899 41.5871464, 2.3274868 41.5868891)",Carrer de les Camèlies,,
155007682,,,residential,False,True,109.294,,"LINESTRING (2.3276899 41.5871464, 2.3271059 41.5873224, 2.327063 41.5873786, 2.3270754 41.5874847, 2.3271979 41.5878129)",Carrer de les Roses,,
491157642,,,residential,False,True,54.608000000000004,,"LINESTRING (2.3276899 41.5871464, 2.3278891 41.5873987, 2.3280659 41.5875462)",Carrer de les Camèlies,,
155007686,1,,living_street,False,False,120.36200000000001,,"LINESTRING (2.3258834 41.5899648, 2.3259158 41.589571, 2.3259445 41.5893104, 2.3259367 41.58902, 2.3259176 41.5888848)",Carrer Major,,20
"[737706682, 155007678, 974089966]",,,"['living_street', 'residential']",False,False,125.376,,"LINESTRING (2.3258834 41.5899648, 2.3258654 41.5900421, 2.3258737 41.5902973, 2.3260399 41.5910813)","[""Carrer de l'Esglèsia"", 'Carrer de Pau Claris']",,
"[155007683, 974089965]",,,"['living_street', 'residential']",False,True,70.715,,"LINESTRING (2.3258834 41.5899648, 2.3261289 41.5899647, 2.3267337 41.5899644)",Carrer de Pau Claris,,
34565572,,C-1415c,tertiary,False,False,6.811,,"LINESTRING (2.3262008 41.5882478, 2.3262682 41.588213)",,,
34565572,,C-1415c,tertiary,False,True,43.271,,"LINESTRING (2.3262008 41.5882478, 2.3257813 41.588478)",,,
155007688,1,,residential,True,False,36.004,,"LINESTRING (2.3262008 41.5882478, 2.3263723 41.5885451)",Carrer de Dalt,,30
155007673,,,residential,False,False,86.148,,"LINESTRING (2.327562 41.5892099, 2.3282003 41.5887348, 2.328239 41.5886378)",Carrer de les Casetes,,
193448017,,,residential,False,False,125.86099999999999,,"LINESTRING (2.327562 41.5892099, 2.3283253 41.5899763, 2.3284712 41.5901147)",Carrer de la Verge de Montserrat,,
193448017,,,residential,False,True,15.597,,"LINESTRING (2.327562 41.5892099, 2.3275136 41.5891601, 2.3275006 41.589082)",Carrer de la Verge de Montserrat,,
155007684,,,residential,False,False,37.777,,"LINESTRING (2.32707 41.5891458, 2.3269665 41.588815)",Carrer de la Verge de Núria,,
155007687,,,residential,False,True,33.039,,"LINESTRING (2.32707 41.5891458, 2.3266767 41.5891877)",Carrer de Jaume I,,
"[155007683, 155007684]",,,residential,False,"[False, True]",127.19800000000001,,"LINESTRING (2.32707 41.5891458, 2.327178 41.5899532, 2.3267337 41.5899644)","['Carrer de la Verge de Núria', 'Carrer de Pau Claris']",,
155007687,,,residential,False,False,36.830999999999996,,"LINESTRING (2.32707 41.5891458, 2.3271328 41.589152, 2.3275006 41.589082)",Carrer de Jaume I,,
155007679,,,residential,False,False,48.12,,"LINESTRING (2.3263355 41.5875568, 2.3268662 41.5873844)",Carrer de Manuel de Falla,,
155003727,,,residential,False,False,52.842,,"LINESTRING (2.3263355 41.5875568, 2.3262741 41.587444, 2.3262691 41.5874348, 2.3261473 41.5871036)",Carrer de Pompeu Fabra,,
155003727,,,residential,False,True,54.846999999999994,,"LINESTRING (2.3263355 41.5875568, 2.3263978 41.5876715, 2.3266252 41.5879221, 2.3266498 41.5879493, 2.3266752 41.5879772)",Carrer de Pompeu Fabra,,
193448017,,,residential,False,True,29.506,,"LINESTRING (2.3275006 41.589082, 2.3274587 41.5888185)",Carrer de la Verge de Montserrat,,
155007687,,,residential,False,True,36.830999999999996,,"LINESTRING (2.3275006 41.589082, 2.3271328 41.589152, 2.32707 41.5891458)",Carrer de Jaume I,,
193448017,,,residential,False,False,15.597,,"LINESTRING (2.3275006 41.589082, 2.3275136 41.5891601, 2.327562 41.5892099)",Carrer de la Verge de Montserrat,,
155007677,,,residential,False,False,42.856,,"LINESTRING (2.3263723 41.5885451, 2.3268876 41.5885439)",Carrer del Pirineu,,
155007688,1,,residential,True,False,33.561,,"LINESTRING (2.3263723 41.5885451, 2.3265078 41.5888294)",Carrer de Dalt,,30
34565576,,,residential,False,False,84.226,,"LINESTRING (2.3251257 41.5887881, 2.324149 41.5889884)",Carrer del Roquerols,,
155007690,,,residential,False,False,50.734,,"LINESTRING (2.3251257 41.5887881, 2.3249314 41.5883556)",Carrer de Sant Josep,,
155007690,,,residential,False,True,5.025,,"LINESTRING (2.3251257 41.5887881, 2.3251416 41.5888317)",Carrer de Sant Josep,,
155007671,,,residential,False,True,37.942,,"LINESTRING (2.3269369 41.5887135, 2.3265078 41.5888294)",Carrer dels Enamorats,,
155007684,,,residential,False,False,19.299,,"LINESTRING (2.3269369 41.5887135, 2.3268876 41.5885439)",Carrer de la Verge de Núria,,
155007684,,,residential,False,True,11.552,,"LINESTRING (2.3269369 41.5887135, 2.3269665 41.588815)",Carrer de la Verge de Núria,,
155007687,,,residential,False,False,33.039,,"LINESTRING (2.3266767 41.5891877, 2.32707 41.5891458)",Carrer de Jaume I,,
155007688,1,,residential,True,False,86.625,,"LINESTRING (2.3266767 41.5891877, 2.3266961 41.5892457, 2.3267337 41.5899644)",Carrer de Dalt,,30
