osmid,lanes,ref,highway,oneway,reversed,length,name,geometry,maxspeed,junction,tunnel
37450741,,,living_street,False,True,53.793,Calle Ortega y Gasset,"LINESTRING (-5.790021 43.6165856, -5.790575 43.6163151)",,,
252703732,,,residential,True,False,73.602,Calle Ramón Pérez de Ayala,"LINESTRING (-5.790021 43.6165856, -5.7899965 43.6165401, -5.7898631 43.6162922, -5.7896892 43.6159688)",,,
299903800,,,residential,False,False,140.73399999999998,Calle España,"LINESTRING (-5.790021 43.6165856, -5.7898982 43.6166542, -5.7886377 43.6172789, -5.7885836 43.6173057)",,,
37450690,,,residential,True,False,88.50300000000001,Calle Ramón de Benita,"LINESTRING (-5.7885836 43.6173057, -5.7886095 43.6173507, -5.7889785 43.6179906, -5.7890071 43.6180402)",,,
299903800,,,residential,False,False,42.861000000000004,Calle España,"LINESTRING (-5.7885836 43.6173057, -5.7885304 43.6173344, -5.7881367 43.617515)",,,
299903800,,,residential,False,True,140.73399999999998,Calle España,"LINESTRING (-5.7885836 43.6173057, -5.7886377 43.6172789, -5.7898982 43.6166542, -5.790021 43.6165856)",,,
266135413,,,living_street,False,False,51.007999999999996,Paseo de la Playa,"LINESTRING (-5.7881367 43.617515, -5.787972 43.6173268, -5.7877771 43.6171377)",,,
267391839,,,living_street,False,True,167.228,Paseo de la Playa,"LINESTRING (-5.7881367 43.617515, -5.7883859 43.6180173, -5.7885139 43.6182654, -5.788531 43.6183018, -5.7885978 43.6184442, -5.7888087 43.6188937, -5.7888378 43.6189298)",,,
299903800,,,residential,False,True,42.861000000000004,Calle España,"LINESTRING (-5.7881367 43.617515, -5.7885304 43.6173344, -5.7885836 43.6173057)",,,
37450744,,,residential,False,False,32.261,Calle Maruja Candela,"LINESTRING (-5.7933088 43.618677, -5.7937091 43.6186631)",,,
37450744,,,residential,False,True,27.911,Calle Maruja Candela,"LINESTRING (-5.7933088 43.618677, -5.7930537 43.618847)",,,
252613094,,,residential,False,False,81.4,Calle La Cuesta,"LINESTRING (-5.7933088 43.618677, -5.7929168 43.6180022)",,,
252568844,1,,residential,True,False,78.00300000000001,Calle San Roque,"LINESTRING (-5.7924376 43.6171095, -5.7924056 43.6170716, -5.791988 43.6165672, -5.791939 43.616508)",,,
252613094,,,residential,False,True,106.5,Calle La Cuesta,"LINESTRING (-5.7924376 43.6171095, -5.792466 43.6171685, -5.7929168 43.6180022)",,,
300061818,2,,residential,False,False,43.768,Avenida del Gayo,"LINESTRING (-5.7924376 43.6171095, -5.7923375 43.6171635, -5.7920094 43.617352)",30,,
300061818,2,,residential,False,True,58.217999999999996,Avenida del Gayo,"LINESTRING (-5.7924376 43.6171095, -5.792496 43.6170758, -5.7928047 43.6169081, -5.7930147 43.616794)",30,,
179898462,1,,residential,True,False,94.31,Calle Hermanos González Blanco,"LINESTRING (-5.791939 43.616508, -5.7918728 43.6165406, -5.791109 43.6169494, -5.7909934 43.6170086)",,,
299903745,,,living_street,True,False,41.413,Calle San Roque,"LINESTRING (-5.791939 43.616508, -5.7919079 43.6164713, -5.7916701 43.6161905)",,,
252568847,,,living_street,False,True,88.687,Travesía Eulogio Varela Hervias,"LINESTRING (-5.7910538 43.6155294, -5.7916701 43.6161905)",,,
267391838,,,living_street,False,True,6.56,Paseo del Muelle,"LINESTRING (-5.7910538 43.6155294, -5.7909874 43.6154952)",,,
252568849,,,living_street,False,False,121.009,Calle La Riba,"LINESTRING (-5.7910538 43.6155294, -5.7908073 43.6156319, -5.7906903 43.6156896, -5.7905957 43.6157283, -5.7904753 43.6157796, -5.7902755 43.6158377, -5.7902541 43.6158422, -5.7900483 43.6158859, -5.7896892 43.6159688)",,,
"[37450768, 300164372, 300164365, 300164382]",,,living_street,False,"[False, True]",120.905,"['Calle La Riba', 'Calle Ramón y Cajal', 'Calle Alejandro Artime']","LINESTRING (-5.7910538 43.6155294, -5.7911997 43.6154772, -5.7913531 43.6154756, -5.7915054 43.6154577, -5.7916092 43.615368, -5.7917187 43.615242, -5.7918445 43.6151072, -5.7919445 43.6150871, -5.7920171 43.6150925, -5.7922784 43.615112)",,,
"[12718628, 300164367]",,AS-238,tertiary,True,False,141.73,"['Calle Mariano Suárez Pola', 'Calle Conde del Real Agrado']","LINESTRING (-5.792872 43.614292, -5.7935994 43.6142566, -5.7936405 43.6142544, -5.7937139 43.6142532, -5.7939509 43.6142474, -5.7940495 43.6142437, -5.7941908 43.6142493, -5.7942858 43.6142545, -5.7944595 43.6142692, -5.7946235 43.6142996)",,,
"[300164376, 300164374, 300164375]",1,,residential,True,False,120.17999999999999,Calle Marcelino Rodríguez del Valle,"LINESTRING (-5.792872 43.614292, -5.7928776 43.6143664, -5.7928839 43.6146893, -5.7928872 43.6149212, -5.7928928 43.6151031, -5.7928883 43.6151627, -5.7928771 43.6152207, -5.7928324 43.6152907, -5.7928054 43.6153222, -5.7927784 43.6153537)",,,
300061821,,,residential,False,False,14.005,Calle Valeriano Fernández Viña,"LINESTRING (-5.7930664 43.6157873, -5.7931294 43.6159047)",,,
179873293,,,residential,False,True,18.5,Calle Valeriano Fernández Viña,"LINESTRING (-5.7930664 43.6157873, -5.7930093 43.6156775, -5.7929904 43.6156304)",,,
"[300061820, 179873301]",,,residential,True,False,94.17000000000002,Calle González Llanos,"LINESTRING (-5.7930664 43.6157873, -5.7931612 43.6157412, -5.7938174 43.6154166, -5.7938496 43.6154007, -5.7940339 43.6153113)",,,
252568837,,,residential,False,False,183.69,Calle Joaquín García Morán,"LINESTRING (-5.7934509 43.6165567, -5.7935533 43.6166584, -5.7942734 43.6169812, -5.7943278 43.6170056, -5.7946503 43.6171592, -5.7947197 43.6172129, -5.7947876 43.617284, -5.7948706 43.6175471, -5.7948861 43.6175815, -5.7949098 43.6176184, -5.7949385 43.6176507, -5.7949944 43.6176619)",,,
300061818,2,,residential,False,False,43.92400000000001,Avenida del Gayo,"LINESTRING (-5.7934509 43.6165567, -5.7933573 43.6166078, -5.793237 43.6166732, -5.7930147 43.616794)",30,,
300061819,2,,residential,False,True,95.604,Avenida del Gayo,"LINESTRING (-5.7934509 43.6165567, -5.7935947 43.6164784, -5.7936145 43.6164676, -5.7941177 43.6161939, -5.7944002 43.6160401)",,,
300061821,,,residential,False,True,76.986,Calle Valeriano Fernández Viña,"LINESTRING (-5.7934509 43.6165567, -5.7934248 43.6165059, -5.793414 43.6164835, -5.7931744 43.6159885, -5.7931294 43.6159047)",,,
37450771,,,living_street,False,True,53.484,,"LINESTRING (-5.7957132 43.6152931, -5.7953972 43.61487)",,,
177591046,2,,residential,False,True,35.439,Avenida del Gayo,"LINESTRING (-5.7957132 43.6152931, -5.7960599 43.6150967)",30,,
177591046,2,,residential,False,False,103.46300000000001,Avenida del Gayo,"LINESTRING (-5.7957132 43.6152931, -5.7956505 43.6153253, -5.7947787 43.6158219, -5.7947024 43.6158676)",30,,
252568841,,,residential,True,False,32.739,Calle Marcos del Torniello,"LINESTRING (-5.7964224 43.6160456, -5.7961874 43.6158053)",,,
252568836,,,residential,True,False,105.56800000000001,Calle Clara Campoamor,"LINESTRING (-5.7964224 43.6160456, -5.7962103 43.6161995, -5.7959277 43.6163919, -5.7956793 43.6165957, -5.7956083 43.6166711, -5.7955396 43.6167438)",,,
252613094,,,residential,False,True,81.4,Calle La Cuesta,"LINESTRING (-5.7929168 43.6180022, -5.7933088 43.618677)",,,
37450776,,,residential,False,False,85.137,Calle Isabel Bosquet,"LINESTRING (-5.7929168 43.6180022, -5.7919952 43.6180925, -5.7918681 43.6180843)",,,
252613094,,,residential,False,False,106.5,Calle La Cuesta,"LINESTRING (-5.7929168 43.6180022, -5.792466 43.6171685, -5.7924376 43.6171095)",,,
37450776,,,residential,False,False,78.74600000000001,Calle Isabel Bosquet,"LINESTRING (-5.7918681 43.6180843, -5.7916748 43.6182082, -5.7916602 43.6182128, -5.7914132 43.6182908, -5.7913059 43.6183579, -5.7910843 43.6184965)",,,
37450776,,,residential,False,True,85.137,Calle Isabel Bosquet,"LINESTRING (-5.7918681 43.6180843, -5.7919952 43.6180925, -5.7929168 43.6180022)",,,
252613095,,,residential,False,True,92.92699999999999,Calleja de San Roque,"LINESTRING (-5.7918681 43.6180843, -5.7921534 43.6177423, -5.7922039 43.617675, -5.7922097 43.6176248, -5.7921887 43.6175891, -5.7921143 43.6174984, -5.7920094 43.617352)",,,
177591050,,,residential,False,False,89.49600000000001,Calle del Fuerte,"LINESTRING (-5.7889282 43.6197415, -5.7890401 43.6196903, -5.7891363 43.6196277, -5.7891751 43.6195706, -5.7891927 43.619538, -5.7892036 43.6195177, -5.7891988 43.6194423, -5.7891954 43.6194368, -5.7890123 43.6191786, -5.7889664 43.6191267, -5.7889569 43.619116, -5.7889206 43.6190748)",,,
65240163,,,residential,False,False,50.936,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946235 43.6142996, -5.7946457 43.6138418)",,,
12718628,,AS-238,tertiary,True,False,10.782,Calle Mariano Suárez Pola,"LINESTRING (-5.7946235 43.6142996, -5.7946884 43.6143115, -5.7947533 43.6143235)",,,
12699047,,AS-238,tertiary,True,False,91.53999999999999,Calle Isla de La Herbosa,"LINESTRING (-5.7930048 43.611617, -5.7922632 43.6117733, -5.7919867 43.6118122, -5.791904 43.6118171)",,,
65240193,,,residential,True,False,120.577,"Calle José R. Gutiérrez ""de La Pintora""","LINESTRING (-5.7930048 43.611617, -5.7930217 43.6117859, -5.7930322 43.6119728, -5.7930451 43.6125805, -5.7930438 43.6127007)",,,
252703873,,,residential,False,True,39.239000000000004,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946361 43.6111339, -5.7946406 43.6111777, -5.7946531 43.6112986, -5.7946724 43.6114858)",,,
1077610728,,AS-238,tertiary,False,True,6.209,Calle Isla de La Herbosa,"LINESTRING (-5.7963946 43.6116016, -5.7964694 43.6116152)",,,
1077610728,,AS-238,tertiary,False,False,139.449,Calle Isla de La Herbosa,"LINESTRING (-5.7963946 43.6116016, -5.7963289 43.6115935, -5.7955571 43.6115127, -5.7948882 43.6114875, -5.7946724 43.6114858)",,,
161720958,2,AS-388,tertiary,False,True,6.449,,"LINESTRING (-5.7919044 43.6118751, -5.791904 43.6118171)",,,
179898429,,AS-239a,tertiary,True,False,111.439,Calle Palacio Valdés,"LINESTRING (-5.7919044 43.6118751, -5.7918969 43.6119359, -5.7918843 43.6119587, -5.7918662 43.6119915, -5.7916982 43.6121651, -5.7913838 43.6124212, -5.7910986 43.6126743)",,,
1080472414,2,,residential,False,False,5.356,Calle Isla del Carmen,"LINESTRING (-5.7967475 43.6133278, -5.7966827 43.6133169)",,,
12699057,1,,residential,True,False,174.898,Calle Madrid,"LINESTRING (-5.7967475 43.6133278, -5.7967478 43.613181, -5.7967488 43.61263, -5.796762 43.6124227, -5.7967802 43.6122953, -5.7967975 43.6121749, -5.7968425 43.6119562, -5.7968791 43.611894, -5.7969227 43.6118396, -5.7969673 43.6117811)",30,,
300164371,2,,residential,False,True,144.94799999999998,Calle Isla del Carmen,"LINESTRING (-5.7967475 43.6133278, -5.7967912 43.6133337, -5.7970025 43.6133641, -5.7971311 43.6133789, -5.7983218 43.6135158, -5.7984441 43.6135304, -5.7985238 43.6135399)",,,
65240188,2,,residential,True,False,39.57,Calle Clarin,"LINESTRING (-5.7976795 43.6117725, -5.7977189 43.6116213, -5.7977706 43.6114228)",,,
179902292,,AS-238,tertiary,False,False,132.953,Calle Isla de La Herbosa,"LINESTRING (-5.7976795 43.6117725, -5.7978159 43.611787, -5.7990033 43.6119516, -5.7990994 43.6119899, -5.7992495 43.6120799)",,,
179902292,,AS-238,tertiary,False,True,34.028,Calle Isla de La Herbosa,"LINESTRING (-5.7976795 43.6117725, -5.7973376 43.6117296, -5.797263 43.6117204)",,,
300164370,2,,residential,True,False,64.35000000000001,Calle Ignacio Artime,"LINESTRING (-5.7977706 43.6114228, -5.7979552 43.6114464, -5.7985577 43.6115235)",,,
179898458,,,residential,False,True,41.188,Calle La Fumienta,"LINESTRING (-5.795924 43.6111847, -5.7956392 43.6111585, -5.7954162 43.6111397)",,,
12699047,,AS-238,tertiary,True,False,135.21,Calle Isla de La Herbosa,"LINESTRING (-5.7946724 43.6114858, -5.7944598 43.6114913, -5.7942404 43.6114969, -5.7938393 43.6115241, -5.7931966 43.6115946, -5.7930048 43.611617)",,,
252703873,,,residential,False,False,39.239,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946724 43.6114858, -5.7946531 43.6112986, -5.7946406 43.6111777, -5.7946361 43.6111339)",,,
1077610728,,AS-238,tertiary,False,True,139.449,Calle Isla de La Herbosa,"LINESTRING (-5.7946724 43.6114858, -5.7948882 43.6114875, -5.7955571 43.6115127, -5.7963289 43.6115935, -5.7963946 43.6116016)",,,
252568837,,,residential,False,True,183.69,Calle Joaquín García Morán,"LINESTRING (-5.7949944 43.6176619, -5.7949385 43.6176507, -5.7949098 43.6176184, -5.7948861 43.6175815, -5.7948706 43.6175471, -5.7947876 43.617284, -5.7947197 43.6172129, -5.7946503 43.6171592, -5.7943278 43.6170056, -5.7942734 43.6169812, -5.7935533 43.6166584, -5.7934509 43.6165567)",,,
161720958,2,AS-388,tertiary,False,False,88.119,,"LINESTRING (-5.7911136 43.6112735, -5.7912596 43.6113338, -5.7915142 43.6114412, -5.7916707 43.6115112, -5.7917897 43.6115858, -5.791849 43.6116542, -5.791884 43.6117241, -5.7918957 43.6117786)",,,
65240159,,,residential,True,False,70.46600000000001,Calle La Fumienta,"LINESTRING (-5.7929317 43.611279, -5.7933734 43.6112174, -5.7937941 43.6111716)",,,
65240193,,,residential,True,False,38.059,"Calle José R. Gutiérrez ""de La Pintora""","LINESTRING (-5.7929317 43.611279, -5.792976 43.6114508, -5.7930048 43.611617)",,,
179898458,,,residential,False,False,41.188,Calle La Fumienta,"LINESTRING (-5.7954162 43.6111397, -5.7956392 43.6111585, -5.795924 43.6111847)",,,
179898459,,,residential,True,False,62.834999999999994,Calle La Fumienta,"LINESTRING (-5.7954162 43.6111397, -5.7950406 43.6111288, -5.7946361 43.6111339)",,,
300164370,2,,residential,True,False,14.644,Calle Ignacio Artime,"LINESTRING (-5.7993538 43.6116242, -5.7995089 43.611693)",,,
65240195,,,residential,True,False,89.96199999999999,Calle Pintor José Andrés Gutiérrez Alonso,"LINESTRING (-5.7985238 43.6135399, -5.7985083 43.6137462, -5.7985362 43.6138637, -5.7985743 43.6139761, -5.7986975 43.6141584, -5.7987381 43.6142334, -5.7987526 43.6142602, -5.7987804 43.6143116)",,,
179902314,,,residential,False,False,173.265,Calle Pintor José Andrés Gutiérrez Alonso,"LINESTRING (-5.7985238 43.6135399, -5.7985673 43.6133655, -5.7987734 43.6128479, -5.7989694 43.6124987, -5.7991854 43.612183, -5.7992495 43.6120799)",,,
300164371,2,,residential,False,False,144.948,Calle Isla del Carmen,"LINESTRING (-5.7985238 43.6135399, -5.7984441 43.6135304, -5.7983218 43.6135158, -5.7971311 43.6133789, -5.7970025 43.6133641, -5.7967912 43.6133337, -5.7967475 43.6133278)",,,
707097201,,AS-238,tertiary,True,False,8.459,Calle La Cruz,"LINESTRING (-5.7987804 43.6143116, -5.7988794 43.6142861)",,,
300164370,2,,residential,True,False,65.064,Calle Ignacio Artime,"LINESTRING (-5.7985577 43.6115235, -5.7991673 43.6116001, -5.7993538 43.6116242)",,,
179898457,,,residential,True,False,165.95,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946567 43.612978, -5.7946659 43.6128234, -5.7946789 43.6119317, -5.7946749 43.6116571, -5.7946747 43.6115674, -5.7946724 43.6114858)",,,
252703729,,,residential,False,True,96.055,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946567 43.612978, -5.794656 43.6130366, -5.7946547 43.6131354, -5.7946535 43.6132314, -5.7946523 43.6133223, -5.7946506 43.6134562, -5.7946473 43.6137134, -5.7946457 43.6138418)",,,
300164366,,,residential,False,False,96.643,Calle Anselmo Vega,"LINESTRING (-5.7946567 43.612978, -5.7943978 43.6129343, -5.7937997 43.6128332, -5.7935117 43.6127845, -5.7934877 43.6127804)",,,
1080472413,2,,residential,False,True,92.902,Calle Isla del Carmen,"LINESTRING (-5.7946567 43.612978, -5.7949131 43.61302, -5.7956456 43.61314, -5.7957822 43.6131624)",,,
65240159,,,residential,True,False,67.924,Calle La Fumienta,"LINESTRING (-5.7937941 43.6111716, -5.7941349 43.6111525, -5.7946361 43.6111339)",,,
65240163,,,residential,False,True,50.936,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946457 43.6138418, -5.7946235 43.6142996)",,,
65240183,,,residential,False,False,59.563,Calle La Polar,"LINESTRING (-5.7946457 43.6138418, -5.7950197 43.6137978, -5.7951009 43.6137905, -5.7952941 43.6137733, -5.7953782 43.6137675)",,,
252703729,,,residential,False,False,96.05499999999999,Calle Ateneo Obrero de Luanco,"LINESTRING (-5.7946457 43.6138418, -5.7946473 43.6137134, -5.7946506 43.6134562, -5.7946523 43.6133223, -5.7946535 43.6132314, -5.7946547 43.6131354, -5.794656 43.6130366, -5.7946567 43.612978)",,,
179902314,,,residential,False,True,47.841,Calle Pintor José Andrés Gutiérrez Alonso,"LINESTRING (-5.7995089 43.611693, -5.7993544 43.6119289, -5.7992949 43.6120071, -5.7992495 43.6120799)",,,
300164373,,,residential,False,True,74.45200000000001,Calle La Teya,"LINESTRING (-5.7957822 43.6131624, -5.7957527 43.6132379, -5.7957284 43.6133163, -5.7956371 43.613597, -5.795593 43.6137047, -5.7955587 43.6137391, -5.7955097 43.6137586, -5.7954724 43.6137611)",,,
1080472413,2,,residential,False,False,92.902,Calle Isla del Carmen,"LINESTRING (-5.7957822 43.6131624, -5.7956456 43.61314, -5.7949131 43.61302, -5.7946567 43.612978)",,,
1080472413,2,,residential,False,True,74.505,Calle Isla del Carmen,"LINESTRING (-5.7957822 43.6131624, -5.7958982 43.6131826, -5.7964591 43.61328, -5.796644 43.6133104, -5.7966827 43.6133169)",,,
177591045,,,residential,True,False,70.81099999999999,Calle Camino de la Fuente Mineral,"LINESTRING (-5.7899238 43.6194803, -5.7898544 43.6194989, -5.7895643 43.6196367, -5.7895543 43.619819, -5.7895677 43.6199683)",,,
252613650,,,residential,False,True,146.291,Carretera a Santa Ana y Cementerio,"LINESTRING (-5.7899238 43.6194803, -5.7899362 43.6194237, -5.7899861 43.6193116, -5.790295 43.6190412, -5.7904398 43.6189428, -5.7910137 43.6185529, -5.791034 43.6185367, -5.7910843 43.6184965)",,,
300061818,2,,residential,False,True,141.51700000000002,Avenida del Gayo,"LINESTRING (-5.7875354 43.6198584, -5.7879026 43.6196461, -5.7882147 43.6194709, -5.7885166 43.6193014, -5.7885544 43.6192813, -5.7888107 43.6191362, -5.7889206 43.6190748)",30,,
707100872,1,,residential,True,False,139.564,Avenida del Gayo,"LINESTRING (-5.7875354 43.6198584, -5.7869056 43.619926, -5.786863 43.6199495, -5.7868117 43.6200014, -5.7868083 43.6200417, -5.7868279 43.6200895, -5.7868953 43.6201251, -5.7869696 43.6201211, -5.7870287 43.620101, -5.7875354 43.6198584)",30,,
177591045,,,residential,True,False,62.905,Calle Camino de la Fuente Mineral,"LINESTRING (-5.7895677 43.6199683, -5.789408 43.6199917, -5.7893008 43.6199849, -5.7891888 43.6199493, -5.7889677 43.619784, -5.7889282 43.6197415)",,,
179898463,,,residential,True,False,19.758999999999997,,"LINESTRING (-5.7929177 43.613572, -5.7928823 43.6136165, -5.7927943 43.6136561, -5.7927659 43.6136824, -5.7927627 43.6137002)",,,
