osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
810762470,False,2,Ronda de San Francisco,tertiary,True,8.719,"LINESTRING (-4.4913109 37.4127621, -4.4912652 37.4128316)",,
355524099,False,2,Calle Ejido Plaza de Toros,tertiary,False,64.96799999999999,"LINESTRING (-4.4913109 37.4127621, -4.4913593 37.4126163, -4.4914636 37.4121908)",,
355459159,False,2,Calle San Francisco,tertiary,True,66.157,"LINESTRING (-4.4862293 37.4116895, -4.4865377 37.4122317)",,
74482690,False,,Calle Antón Gómez,residential,True,82.55799999999999,"LINESTRING (-4.4862293 37.4116895, -4.4861461 37.4117019, -4.4860093 37.41172, -4.4857733 37.4117344, -4.4855037 37.4117429, -4.4852992 37.4117328)",,
355459153,False,,Calle San Francisco,tertiary,False,33.915,"LINESTRING (-4.4862293 37.4116895, -4.4860813 37.4114523, -4.4860645 37.4114143)",,
245084737,True,1,Calle Juan Blázquez,residential,False,61.58,"LINESTRING (-4.4861781 37.411041, -4.4868385 37.4112186)",,
245082559,True,,Calle Juan Jiménez Cuenca,residential,False,130.238,"LINESTRING (-4.4861781 37.411041, -4.4863027 37.4107424, -4.4864636 37.410492, -4.486571 37.4103248, -4.4867691 37.4099703)",,
355459154,True,,,residential,False,33.894999999999996,"LINESTRING (-4.4861781 37.411041, -4.4859492 37.4109916, -4.4859119 37.4109835, -4.4858594 37.4109855, -4.4858336 37.4109972, -4.4858221 37.4110154)",,
245082559,True,,Calle Juan Jiménez Cuenca,residential,False,44.405,"LINESTRING (-4.4870196 37.4095775, -4.4872542 37.4092243)",,
74482684,False,,Calle Muleros,residential,True,96.981,"LINESTRING (-4.4874581 37.4101642, -4.4875558 37.4099444, -4.4876024 37.4098396, -4.4877732 37.4093294)",,
"[355524089, 355524090]",False,,"['Calle Llorente el Ciego', 'Plaza del Llanete de la Virgen de la Estrella']",residential,False,129.555,"LINESTRING (-4.4874581 37.4101642, -4.4873483 37.4103321, -4.4869886 37.4108996, -4.4868385 37.4112186)",,
355524091,True,1,Calle Cabrillana,residential,False,64.887,"LINESTRING (-4.4874581 37.4101642, -4.4872926 37.410117, -4.4869565 37.4100463, -4.4868214 37.4099986, -4.4867691 37.4099703)",,
245084737,True,1,Calle Juan Blázquez,residential,False,20.664,"LINESTRING (-4.4868385 37.4112186, -4.4870598 37.4112789)",,
"[355524089, 355524090]",False,,"['Calle Llorente el Ciego', 'Plaza del Llanete de la Virgen de la Estrella']",residential,True,129.555,"LINESTRING (-4.4868385 37.4112186, -4.4869886 37.4108996, -4.4873483 37.4103321, -4.4874581 37.4101642)",,
355524076,True,1,Calle Juan Blázquez,residential,False,56.932,"LINESTRING (-4.4884418 37.411509, -4.4890848 37.4115451)",,
355524078,False,,Calle Collados,residential,False,76.596,"LINESTRING (-4.4884418 37.411509, -4.4882529 37.4121813)",,
74482686,False,,Calle Pedro Izquierdo,residential,True,100.358,"LINESTRING (-4.4884418 37.411509, -4.488472 37.41141, -4.48873 37.410636)",,
183168317,False,,Calle Alamillos,residential,False,67.558,"LINESTRING (-4.4890848 37.4115451, -4.4890395 37.4121516)",,
