osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction
28491724,Calle de las Arboledas,residential,False,True,43.084,,"LINESTRING (-3.849262 40.1283873, -3.8492917 40.1287741)",,,
28491729,Calle de las Arboledas,residential,False,False,13.028,,"LINESTRING (-3.849262 40.1283873, -3.8491839 40.1282865)",,,
136030012,Calle Higuera,residential,False,False,103.994,,"LINESTRING (-3.849262 40.1283873, -3.8480925 40.1281133)",,,
136030012,Calle Higuera,residential,False,True,49.478,,"LINESTRING (-3.849262 40.1283873, -3.8498435 40.1283696)",,,
47076443,Calle Real,residential,False,False,68.572,30,"LINESTRING (-3.846465 40.1272343, -3.8465439 40.1271697, -3.8467927 40.1269636, -3.8470178 40.1267853)",,,
134467155,,residential,True,False,25.083999999999996,,"LINESTRING (-3.846465 40.1272343, -3.8463882 40.1272167, -3.8462928 40.1271465, -3.8462494 40.1270929)",,,
135309975,,residential,True,False,27.730999999999998,,"LINESTRING (-3.846465 40.1272343, -3.8462358 40.127339, -3.8461773 40.1273458)",,,
136030011,Calle Higuera,residential,False,True,43.678,,"LINESTRING (-3.846465 40.1272343, -3.8465539 40.1273144, -3.8468441 40.1274976)",,,
47076436,Avenida de Castilla La Mancha,primary,True,False,19.978,40,"LINESTRING (-3.8453968 40.1280834, -3.8454321 40.1280086, -3.8454685 40.1279124)",1,N-401a,
199272808,Avenida de Castilla La Mancha,primary,True,False,17.538,30,"LINESTRING (-3.8453968 40.1280834, -3.8454883 40.1280858, -3.8455902 40.1281261)",1,,
47076437,Calle Cubas,residential,True,False,20.253,40,"LINESTRING (-3.8455382 40.1279144, -3.8455922 40.1280918)",1,CM-4008,
934725028,,secondary,True,False,9.896,,"LINESTRING (-3.8455382 40.1279144, -3.8455963 40.1279077, -3.8456512 40.1278943)",,CM-4010,roundabout
28491696,Avenida Castilla-La Mancha,tertiary,True,False,4.861,40,"LINESTRING (-3.8462494 40.1270929, -3.8462228 40.1270542)",1,,
28491724,Calle de las Arboledas,residential,False,False,48.5,,"LINESTRING (-3.849251 40.1292091, -3.849262 40.1291306, -3.8492917 40.1287741)",,,
28491728,Calle Donantes de Sangre,residential,False,False,79.965,,"LINESTRING (-3.849251 40.1292091, -3.849167 40.1292003, -3.8484244 40.1291223, -3.8483192 40.1291112)",,,
28491728,Calle Donantes de Sangre,residential,False,True,51.102999999999994,,"LINESTRING (-3.8457093 40.1278603, -3.8458403 40.127982, -3.8461573 40.1281621)",,,
934725028,,secondary,True,False,9.577,,"LINESTRING (-3.8457093 40.1278603, -3.8457385 40.1278336, -3.8457737 40.1277899)",,CM-4010,roundabout
28491729,Calle de las Arboledas,residential,False,True,37.642,,"LINESTRING (-3.8488454 40.1280683, -3.8491839 40.1282865)",,,
28491729,Calle de las Arboledas,residential,False,False,81.271,,"LINESTRING (-3.8488454 40.1280683, -3.8484923 40.1278198, -3.848168 40.1275534)",,,
183108587,Calle Julián del Sanz,residential,False,True,42.594,,"LINESTRING (-3.8488454 40.1280683, -3.8489285 40.1280147, -3.8489227 40.1277148)",,,
28491729,Calle de las Arboledas,residential,False,True,17.264,,"LINESTRING (-3.8470178 40.1267853, -3.8470592 40.1268538, -3.8471509 40.1268919)",,,
47076443,Calle Real,residential,False,True,68.572,30,"LINESTRING (-3.8470178 40.1267853, -3.8467927 40.1269636, -3.8465439 40.1271697, -3.846465 40.1272343)",,,
58462932,Calle de la Ronda de Cava,residential,True,False,141.017,,"LINESTRING (-3.8470178 40.1267853, -3.8466638 40.1263771, -3.8462909 40.1259629, -3.8461079 40.1257886, -3.8460627 40.1257497)",,,
134467153,Calle Real,residential,True,False,66.874,30,"LINESTRING (-3.8470178 40.1267853, -3.8472909 40.1266092, -3.8475921 40.1263753)",,,
28491745,Calle Encina,residential,False,False,55.572,,"LINESTRING (-3.8480925 40.1281133, -3.8478218 40.1285682)",,,
136030012,Calle Higuera,residential,False,False,31.188,,"LINESTRING (-3.8480925 40.1281133, -3.8477661 40.1279853)",,,
136030012,Calle Higuera,residential,False,True,103.994,,"LINESTRING (-3.8480925 40.1281133, -3.849262 40.1283873)",,,
28491728,Calle Donantes de Sangre,residential,False,True,16.488,,"LINESTRING (-3.8475836 40.1289646, -3.8477478 40.1290435)",,,
28491728,Calle Donantes de Sangre,residential,False,False,51.620999999999995,,"LINESTRING (-3.8475836 40.1289646, -3.8471785 40.1287466, -3.8470945 40.1286902)",,,
28491745,Calle Encina,residential,False,True,48.507999999999996,,"LINESTRING (-3.8475836 40.1289646, -3.847632 40.1288842, -3.8478218 40.1285682)",,,
28491728,Calle Donantes de Sangre,residential,False,False,16.488,,"LINESTRING (-3.8477478 40.1290435, -3.8475836 40.1289646)",,,
28491728,Calle Donantes de Sangre,residential,False,True,49.163,,"LINESTRING (-3.8477478 40.1290435, -3.8478286 40.1290513, -3.8483192 40.1291112)",,,
186376941,Avenida de Castilla La Mancha,primary,False,False,31.961,30,"LINESTRING (-3.8442485 40.1290395, -3.8445015 40.1288269)",2,N-401a,
28523902,,secondary,True,False,37.654,40,"LINESTRING (-3.8451323 40.1274591, -3.8453311 40.1277617)",1,CM-4010,
186376941,Avenida de Castilla La Mancha,primary,False,True,13.324,30,"LINESTRING (-3.8450162 40.128406, -3.8449104 40.1284944)",2,N-401a,
47076436,Avenida de Castilla La Mancha,primary,True,False,49.151,40,"LINESTRING (-3.8450162 40.128406, -3.8451843 40.1283135, -3.8452984 40.1282189, -3.8453968 40.1280834)",1,N-401a,
186376941,Avenida de Castilla La Mancha,primary,False,True,31.961,30,"LINESTRING (-3.8445015 40.1288269, -3.8442485 40.1290395)",2,N-401a,
28523905,Calle Cerezo,residential,False,False,38.542,,"LINESTRING (-3.8445015 40.1288269, -3.844425 40.1287666, -3.8441759 40.1285858)",,,
186376941,Avenida de Castilla La Mancha,primary,False,False,50.751,30,"LINESTRING (-3.8445015 40.1288269, -3.8446528 40.1287023, -3.8449104 40.1284944)",2,N-401a,
28523905,Calle Cerezo,residential,False,False,58.452,,"LINESTRING (-3.8441759 40.1285858, -3.8440755 40.1285077, -3.8439884 40.1280969)",,,
28523905,Calle Cerezo,residential,False,True,38.542,,"LINESTRING (-3.8441759 40.1285858, -3.844425 40.1287666, -3.8445015 40.1288269)",,,
"[665284172, 136030014]","['Calle Laurel', 'Calle Fresno']",residential,False,True,170.6,,"LINESTRING (-3.8441759 40.1285858, -3.8451171 40.1277758, -3.8451443 40.1277115, -3.8450986 40.1276248, -3.8449013 40.1275001, -3.8447916 40.1274578)",,,
"[136030006, 665284175]","['Calle Cerezo', 'Calle Fresno']",residential,True,False,152.543,,"LINESTRING (-3.8447916 40.1274578, -3.8443121 40.1272678, -3.8438882 40.1276312, -3.8439884 40.1280969)",,,
