osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,tunnel
36728912,True,2,,,secondary,40,False,12.995999999999999,"LINESTRING (-5.8768894 39.4583136, -5.8768858 39.4582845, -5.8768688 39.4582584, -5.8768408 39.4582387, -5.8768056 39.4582281)",roundabout,,
36728915,True,1,,,secondary,40,False,23.116,"LINESTRING (-5.8767655 39.4582283, -5.8764969 39.4582428)",,,
36728912,True,2,,,secondary,40,False,14.215,"LINESTRING (-5.8767655 39.4582283, -5.8767274 39.4582409, -5.8766987 39.4582639, -5.876684 39.4582938, -5.8766857 39.4583257)",roundabout,,
36728912,True,2,,,secondary,40,False,10.461,"LINESTRING (-5.8766857 39.4583257, -5.8767029 39.4583541, -5.876733 39.4583752, -5.8767712 39.4583858)",roundabout,,
36728917,True,,,Plaza del Campillo,residential,,False,48.26,"LINESTRING (-5.8776014 39.4586036, -5.8776109 39.4585722, -5.87771 39.458245, -5.8777294 39.458181)",,,
"[46892562, 46892566]",True,1,,"['Calle San Antonio', 'Plaza de San Miguel']",residential,,False,140.618,"LINESTRING (-5.8776014 39.4586036, -5.878564 39.45903, -5.8789499 39.4591419, -5.8790605 39.4591687)",,,
28915557,False,,,Calle de la Encarnación,residential,40,False,49.936,"LINESTRING (-5.8812167 39.4571661, -5.880875 39.4572483, -5.8806629 39.4573033)",,,
28915557,False,,,Calle de la Encarnación,residential,40,True,59.317,"LINESTRING (-5.8812167 39.4571661, -5.8817143 39.4570449, -5.8818741 39.4570021)",,,
46892569,True,1,,Calle de Clodoaldo Naranjo,residential,,False,36.283,"LINESTRING (-5.8807578 39.4592335, -5.8809291 39.459349, -5.8811201 39.4593801)",,,
905930859,True,1,,Calle de Clodoaldo Naranjo,residential,,False,4.397,"LINESTRING (-5.8811201 39.4593801, -5.8811706 39.4593867)",,,
905930860,False,,,Plaza Azobejos,residential,,False,4.957,"LINESTRING (-5.8811201 39.4593801, -5.8811015 39.4594223)",,,
134999218,False,,,Callejón de los Cabreros,residential,,True,91.223,"LINESTRING (-5.8788639 39.4579719, -5.8784896 39.4572041)",,,
36728918,False,,,Calle de la Merced,residential,40,False,100.237,"LINESTRING (-5.8788639 39.4579719, -5.8787904 39.4579929, -5.8786517 39.4580267, -5.8782673 39.4580944, -5.8777294 39.458181)",,,
36728918,False,,,Calle de la Merced,residential,40,True,76.115,"LINESTRING (-5.8788639 39.4579719, -5.8789216 39.4579487, -5.8794077 39.4577394, -5.8796631 39.457685)",,,
46892566,True,1,,Plaza de San Miguel,residential,,False,12.758,"LINESTRING (-5.8790605 39.4591687, -5.8792091 39.4591674)",,,
866772560,True,1,,Calle Tintoreros,residential,,False,134.513,"LINESTRING (-5.8790605 39.4591687, -5.8790392 39.4586912, -5.8788639 39.4579719)",,,
46892567,True,1,,Calle San Miguel,residential,,False,68.503,"LINESTRING (-5.8792091 39.4591674, -5.879707 39.4591851, -5.8800062 39.4591749)",,,
314928656,False,,,Calle Sofragua,residential,,True,101.445,"LINESTRING (-5.8792091 39.4591674, -5.879304 39.4593067, -5.8793919 39.4594425, -5.8795814 39.4596094, -5.8796722 39.4597179, -5.8798659 39.4599207)",,,
69055250,False,,,Calle del Arco Triunfo,residential,,True,63.88900000000001,"LINESTRING (-5.8862713 39.4590336, -5.8862518 39.4590385, -5.8861927 39.4590792, -5.8862129 39.4591535, -5.8861087 39.4591796, -5.8859618 39.459229, -5.8858526 39.4592726, -5.8857111 39.4593184)",,,
50403628,False,,,Calle de Matadero Viejo,residential,,False,89.913,"LINESTRING (-5.884657 39.4581866, -5.8846137 39.4581691, -5.8844307 39.4582384, -5.8840144 39.4583646, -5.8839093 39.4583804, -5.8838111 39.4583928, -5.8836747 39.4584197)",,1.5,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,False,4.838,"LINESTRING (-5.8836747 39.4584197, -5.8836184 39.4584178)",,,
50403628,False,,,Calle de Matadero Viejo,residential,,True,89.91299999999998,"LINESTRING (-5.8836747 39.4584197, -5.8838111 39.4583928, -5.8839093 39.4583804, -5.8840144 39.4583646, -5.8844307 39.4582384, -5.8846137 39.4581691, -5.884657 39.4581866)",,1.5,
69054047,False,,,Calle del Pavo,residential,,True,129.068,"LINESTRING (-5.8836747 39.4584197, -5.8834478 39.4580812, -5.8832676 39.4579434, -5.8830123 39.4577558, -5.8828403 39.4576519, -5.8827343 39.4575965, -5.8826879 39.4575706)",,,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,True,4.838,"LINESTRING (-5.8836184 39.4584178, -5.8836747 39.4584197)",,,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,False,60.543,"LINESTRING (-5.8836184 39.4584178, -5.8831735 39.458621, -5.8830151 39.4586996)",,,
69055249,False,,,Plaza Cementerio,residential,,False,32.725,"LINESTRING (-5.8853336 39.4592776, -5.8857111 39.4593184)",,,
258079107,False,,,,residential,,False,15.274,"LINESTRING (-5.8853336 39.4592776, -5.8854606 39.4591814)",,,
"[69055249, 454646469]",False,,,"['Calle de las Palomas', 'Plaza Cementerio']",residential,,True,49.701,"LINESTRING (-5.8853336 39.4592776, -5.8852332 39.4592632, -5.8850619 39.4592508, -5.8848488 39.459419)",,,
258079107,False,,,,residential,,True,15.274,"LINESTRING (-5.8854606 39.4591814, -5.8853336 39.4592776)",,,
258079109,False,,,Calle de los Naranjos,residential,,False,6.518,"LINESTRING (-5.8850295 39.459866, -5.8850783 39.4598211)",,,
212379129,False,,,Calle de los Naranjos,residential,,False,54.269999999999996,"LINESTRING (-5.8850295 39.459866, -5.8849145 39.4599269, -5.8847528 39.4599913, -5.884667 39.4600158, -5.8844703 39.4600906)",,,
258079102,False,,,Calle Garguera,residential,,True,102.11800000000002,"LINESTRING (-5.8850295 39.459866, -5.8851786 39.4600377, -5.8851819 39.4600701, -5.8851643 39.4601061, -5.8850387 39.4602527, -5.8850107 39.460311, -5.8850899 39.4603351, -5.8851807 39.4603435, -5.8852151 39.460402, -5.8851834 39.4604869, -5.8851457 39.4605969)",,,
258079109,False,,,Calle de los Naranjos,residential,,True,6.518,"LINESTRING (-5.8850783 39.4598211, -5.8850295 39.459866)",,,
"[867923168, 258079109]",False,,,"['Calle de los Naranjos', 'Plaza Cementerio']",residential,,False,78.637,"LINESTRING (-5.8850783 39.4598211, -5.8851396 39.4597642, -5.8851955 39.4596821, -5.8853787 39.4595322, -5.8854581 39.459473, -5.8857111 39.4593184)",,,
258688265,False,,,Calle de la Alberca,residential,,False,48.903,"LINESTRING (-5.8850783 39.4598211, -5.8850431 39.4597786, -5.8849177 39.4597048, -5.8847811 39.4596532, -5.8847118 39.4596061, -5.8846105 39.4595956)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,True,36.099,"LINESTRING (-5.8840953 39.4589855, -5.8838106 39.459089, -5.8837103 39.459115)",,,
69054041,True,,,Cuesta de San Andres,residential,,False,72.577,"LINESTRING (-5.8840953 39.4589855, -5.883832 39.4586119, -5.8837952 39.4585695, -5.8836747 39.4584197)",,,
50403627,True,,,Plazuele de los Descalzos,residential,,False,47.691,"LINESTRING (-5.8843516 39.459379, -5.884533 39.4593329, -5.8847024 39.4593203, -5.8848488 39.459419)",,,
69054041,True,,,Cuesta de San Andres,residential,,False,7.773,"LINESTRING (-5.8843516 39.459379, -5.8843472 39.4593355, -5.8843376 39.4593103)",,,
69054330,False,,,,residential,,False,33.345,"LINESTRING (-5.8843516 39.459379, -5.8844805 39.4594739, -5.8845565 39.4595724, -5.8846105 39.4595956)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,False,36.099,"LINESTRING (-5.8837103 39.459115, -5.8838106 39.459089, -5.8840953 39.4589855)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,True,31.808,"LINESTRING (-5.8837103 39.459115, -5.8835989 39.4591393, -5.8833529 39.4591904)",,,
50403629,True,,,Calle de los Canteros,residential,,False,79.836,"LINESTRING (-5.8837103 39.459115, -5.8836815 39.4589699, -5.8836826 39.4588818, -5.8837266 39.4587513, -5.883684 39.4586595, -5.8836845 39.4586216, -5.8836785 39.4585346, -5.8836184 39.4584178)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,True,13.545,"LINESTRING (-5.8833529 39.4591904, -5.8832017 39.4592252)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,False,31.808,"LINESTRING (-5.8833529 39.4591904, -5.8835989 39.4591393, -5.8837103 39.459115)",,,
50403619,False,,,Travesía del Paso,residential,,True,55.801,"LINESTRING (-5.8833529 39.4591904, -5.8833492 39.4592465, -5.8833125 39.459345, -5.8832214 39.4594036, -5.8831189 39.4594992, -5.8829903 39.4595792)",,,
50403614,False,,,Calle de la Cilla de Guadalupe,residential,,False,28.859,"LINESTRING (-5.8832017 39.4592252, -5.8830607 39.4589896)",,1.5,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,False,13.545,"LINESTRING (-5.8832017 39.4592252, -5.8833529 39.4591904)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,True,49.267999999999994,"LINESTRING (-5.8832017 39.4592252, -5.8830024 39.4592894, -5.8829001 39.4593097, -5.8828051 39.4593126, -5.8826505 39.4592905)",,,
50403606,False,,,Calle Victoria,residential,,False,14.387,"LINESTRING (-5.884392 39.4599423, -5.8842405 39.4599976)",,,
50403610,False,,,Calle de las Palomas,residential,,True,17.808,"LINESTRING (-5.884392 39.4599423, -5.8844703 39.4600906)",,,
50403610,False,,,Calle de las Palomas,residential,,False,44.797,"LINESTRING (-5.884392 39.4599423, -5.8844083 39.4598126, -5.8845464 39.4596273, -5.8846105 39.4595956)",,,
865921166,False,,,Travesía Victoria,residential,,False,25.634,"LINESTRING (-5.8836995 39.460146, -5.8839113 39.4603085)",,,
"[865921156, 50403604]",False,,,"['Calle Altamirano', 'Plaza de Santiago']",residential,,False,59.41900000000001,"LINESTRING (-5.8836995 39.460146, -5.883613 39.4601966, -5.8835184 39.4602085, -5.8834106 39.4603202, -5.8833465 39.4604456, -5.8833388 39.4605292, -5.8833548 39.4605432)",,,
50403604,False,,,Calle Altamirano,residential,,True,75.962,"LINESTRING (-5.8836995 39.460146, -5.8837997 39.4600977, -5.8839376 39.459985, -5.8838911 39.4599464, -5.8840827 39.459838, -5.8842405 39.4599976)",,,
258025812,False,,,Calle de Santa María,residential,,True,51.82,"LINESTRING (-5.8851457 39.4605969, -5.8845481 39.4605313)",,,
258077081,False,,,,residential,,True,33.894,"LINESTRING (-5.8851457 39.4605969, -5.8850603 39.4608945)",,,
258079102,False,,,Calle Garguera,residential,,False,102.11800000000001,"LINESTRING (-5.8851457 39.4605969, -5.8851834 39.4604869, -5.8852151 39.460402, -5.8851807 39.4603435, -5.8850899 39.4603351, -5.8850107 39.460311, -5.8850387 39.4602527, -5.8851643 39.4601061, -5.8851819 39.4600701, -5.8851786 39.4600377, -5.8850295 39.459866)",,,
"[69056651, 866443254]",False,,,"['Calle de Santa María', 'Travesía de Santa María']",residential,,True,83.63699999999999,"LINESTRING (-5.8851457 39.4605969, -5.8853349 39.4606413, -5.8854153 39.4606866, -5.8853303 39.4609919, -5.8853272 39.4611712, -5.8853435 39.4611996)",,,
69057270,False,,,Calle de la Puerta de Coria,residential,,True,13.538,"LINESTRING (-5.8853435 39.4611996, -5.8854766 39.4612649)",,,
"[69056651, 866443254]",False,,,"['Calle de Santa María', 'Travesía de Santa María']",residential,,False,83.637,"LINESTRING (-5.8853435 39.4611996, -5.8853272 39.4611712, -5.8853303 39.4609919, -5.8854153 39.4606866, -5.8853349 39.4606413, -5.8851457 39.4605969)",,,
258025818,False,,,Calle de Terrero,residential,,True,89.824,"LINESTRING (-5.8853435 39.4611996, -5.8852508 39.4612922, -5.8850313 39.4614391, -5.8849553 39.461439, -5.8848358 39.4613265, -5.8847169 39.4611838, -5.8846584 39.4611029)",,,
212379125,False,,,Calle Alhamar,residential,,True,54.128,"LINESTRING (-5.8846584 39.4611029, -5.884633 39.4610579, -5.8845335 39.4609529, -5.8843397 39.4609045, -5.8841568 39.4609561)",,,
258025818,False,,,Calle de Terrero,residential,,False,89.824,"LINESTRING (-5.8846584 39.4611029, -5.8847169 39.4611838, -5.8848358 39.4613265, -5.8849553 39.461439, -5.8850313 39.4614391, -5.8852508 39.4612922, -5.8853435 39.4611996)",,,
258025820,False,,,Calle de la Academia,residential,,True,52.277,"LINESTRING (-5.8846584 39.4611029, -5.8846113 39.4611122, -5.8845584 39.4611311, -5.8844303 39.4611528, -5.8841121 39.4612999)",,,
258025812,False,,,Calle de Santa María,residential,,False,51.82,"LINESTRING (-5.8845481 39.4605313, -5.8851457 39.4605969)",,,
50403610,False,,,Calle de las Palomas,residential,,False,49.489999999999995,"LINESTRING (-5.8845481 39.4605313, -5.8845197 39.4603092, -5.8844703 39.4600906)",,,
212379132,False,,,Calle de Santa María,residential,,True,64.647,"LINESTRING (-5.8845481 39.4605313, -5.8843604 39.4605507, -5.8841382 39.4604809, -5.8840047 39.4604146, -5.8838738 39.460337)",,,
258025819,False,,,Calle Convento de los Jerónimos,residential,,False,38.548,"LINESTRING (-5.8841121 39.4612999, -5.8841368 39.4610081, -5.8841568 39.4609561)",,,
258025820,False,,,Calle de la Academia,residential,,False,52.277,"LINESTRING (-5.8841121 39.4612999, -5.8844303 39.4611528, -5.8845584 39.4611311, -5.8846113 39.4611122, -5.8846584 39.4611029)",,,
"[50403611, 258077972]",False,,,"['Calleja de los Mártires', 'Calle de Terrero']",residential,,True,168.68699999999998,"LINESTRING (-5.8841121 39.4612999, -5.8841164 39.461342, -5.8841141 39.4614156, -5.8841715 39.4615017, -5.8841959 39.4615591, -5.8840745 39.4618088, -5.884013 39.4618896, -5.8839455 39.4619977, -5.8838968 39.4621072, -5.8838513 39.4622124, -5.883845 39.4623017, -5.8837288 39.4623426, -5.883601 39.4623487, -5.8835061 39.4623387, -5.8833829 39.4623217, -5.8833058 39.4622692)",,,
50403608,True,,,Calle del Mirador de las Monjas,residential,,False,28.826999999999998,"LINESTRING (-5.8833058 39.4622692, -5.8831963 39.4621342, -5.8831616 39.4620379)",,,
"[50403611, 258077972]",False,,,"['Calleja de los Mártires', 'Calle de Terrero']",residential,,False,168.687,"LINESTRING (-5.8833058 39.4622692, -5.8833829 39.4623217, -5.8835061 39.4623387, -5.883601 39.4623487, -5.8837288 39.4623426, -5.883845 39.4623017, -5.8838513 39.4622124, -5.8838968 39.4621072, -5.8839455 39.4619977, -5.884013 39.4618896, -5.8840745 39.4618088, -5.8841959 39.4615591, -5.8841715 39.4615017, -5.8841141 39.4614156, -5.8841164 39.461342, -5.8841121 39.4612999)",,,
50403614,False,,,Calle de la Cilla de Guadalupe,residential,,True,34.512,"LINESTRING (-5.8830151 39.4586996, -5.8831045 39.45889, -5.8830959 39.4589465, -5.8830607 39.4589896)",,1.5,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,False,33.285,"LINESTRING (-5.8830151 39.4586996, -5.8828581 39.458793, -5.882827 39.4588237, -5.8828221 39.4588744, -5.8828404 39.4589291)",,,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,True,60.543,"LINESTRING (-5.8830151 39.4586996, -5.8831735 39.458621, -5.8836184 39.4584178)",,,
50403636,True,,,Calle de San Francisco,residential,,False,52.461,"LINESTRING (-5.8819977 39.4584929, -5.8819819 39.4585248, -5.8816692 39.4586981, -5.8815109 39.4587673)",,,
"[865462211, 46892565]",True,2,,"['Plazuela de Juan Pizarro de Aragón', 'Calle Ruiz de Mendoza']",residential,,False,118.995,"LINESTRING (-5.8819977 39.4584929, -5.8821532 39.458359, -5.8823312 39.4581077, -5.8825082 39.4578209, -5.8826879 39.4575706)",,,
118604730,True,,,Calle de la Virgen de la Guía,residential,,False,38.729,"LINESTRING (-5.8815109 39.4587673, -5.8814592 39.4588883, -5.8811879 39.4589584)",,,
"[46892563, 677462788]",True,1,,"['Plaza de San Francisco', 'Calle Sola']",residential,,False,181.129,"LINESTRING (-5.8815109 39.4587673, -5.8814594 39.4586536, -5.881445 39.4585364, -5.8814647 39.4583248, -5.8814654 39.4580991, -5.8812888 39.457383, -5.8812167 39.4571661)",,,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,False,38.697,"LINESTRING (-5.8828404 39.4589291, -5.8825648 39.4590294, -5.8824598 39.4591078)",,,
50403621,False,,,Calle de la Cilla de Guadalupe,residential,,True,33.285,"LINESTRING (-5.8828404 39.4589291, -5.8828221 39.4588744, -5.882827 39.4588237, -5.8828581 39.458793, -5.8830151 39.4586996)",,,
50403641,False,,,Calle de la Cilla de Guadalupe,residential,,False,20.262,"LINESTRING (-5.8828404 39.4589291, -5.8828924 39.4589549, -5.8830607 39.4589896)",,,
50403614,False,,,Calle de la Cilla de Guadalupe,residential,,True,28.859,"LINESTRING (-5.8830607 39.4589896, -5.8832017 39.4592252)",,1.5,
50403614,False,,,Calle de la Cilla de Guadalupe,residential,,False,34.512,"LINESTRING (-5.8830607 39.4589896, -5.8830959 39.4589465, -5.8831045 39.45889, -5.8830151 39.4586996)",,1.5,
50403641,False,,,Calle de la Cilla de Guadalupe,residential,,True,20.262,"LINESTRING (-5.8830607 39.4589896, -5.8828924 39.4589549, -5.8828404 39.4589291)",,,
50403615,False,,,Calle de Cilla de Guadalupe,residential,,False,13.963000000000001,"LINESTRING (-5.8824919 39.4592872, -5.8825827 39.4592754, -5.8826505 39.4592905)",,,
50403639,True,,,Calle de los Romanos,residential,,False,20.155,"LINESTRING (-5.8824919 39.4592872, -5.8824738 39.459161, -5.8824598 39.4591078)",,,
50403619,False,,,Travesía del Paso,residential,,False,55.801,"LINESTRING (-5.8829903 39.4595792, -5.8831189 39.4594992, -5.8832214 39.4594036, -5.8833125 39.459345, -5.8833492 39.4592465, -5.8833529 39.4591904)",,,
118604718,True,,,Cuesta de la Sangre,residential,,False,41.147,"LINESTRING (-5.8829903 39.4595792, -5.8828994 39.459628, -5.8827515 39.4596846, -5.8825729 39.4597599)",,,
"[50403626, 212379119]",True,,,Calle Almenas,residential,,False,129.50599999999997,"LINESTRING (-5.8829903 39.4595792, -5.8830645 39.4596084, -5.8832113 39.4596143, -5.8833569 39.4596074, -5.8834176 39.4595901, -5.8835898 39.4594964, -5.8837113 39.4593716, -5.8837833 39.4593283, -5.8840434 39.4592825, -5.8842148 39.4593002, -5.8842981 39.4593039, -5.8843376 39.4593103)",,,
118604730,True,,,Calle de la Virgen de la Guía,residential,,False,29.871,"LINESTRING (-5.8811879 39.4589584, -5.8811019 39.4589643, -5.8808405 39.4589722)",,,
"[865523882, 865523883]",False,,,"['Plazuela del Licenciado Burgos', 'Travesía La Guía']",residential,,False,47.745000000000005,"LINESTRING (-5.8811879 39.4589584, -5.8811982 39.4591237, -5.8811914 39.4591714, -5.8811706 39.4593867)",,,
50403617,True,1,,Calle Hernando Pizarro,residential,,False,13.143,"LINESTRING (-5.8815088 39.4594815, -5.8816518 39.4595237)",,,
"[46892570, 46892571]",True,1,,"['Calle de los Herreros', 'Plaza de San Francisco']",residential,,False,80.977,"LINESTRING (-5.8815088 39.4594815, -5.8815228 39.459296, -5.8815821 39.4590442, -5.8815707 39.4588764, -5.8815109 39.4587673)",,,
118604723,True,,,Calle de Margarita de Iturralde,residential,,False,28.211,"LINESTRING (-5.8806436 39.4589956, -5.8807375 39.4591916, -5.8807578 39.4592335)",,,
118604730,True,,,Calle de la Virgen de la Guía,residential,,False,17.103,"LINESTRING (-5.8808405 39.4589722, -5.8806436 39.4589956)",,,
50403638,True,,,Calle Chica,residential,,False,181.164,"LINESTRING (-5.8808405 39.4589722, -5.8808031 39.4588697, -5.8807926 39.4587421, -5.8806877 39.4585089, -5.8804068 39.4579806, -5.8801646 39.4574348)",,,
50403617,True,1,,Calle Hernando Pizarro,residential,,False,58.107,"LINESTRING (-5.8817782 39.4598481, -5.88171 39.4599696, -5.8816657 39.4600231, -5.881691 39.4601326, -5.8816892 39.4602259, -5.8816868 39.460348)",,,
118604731,True,,,Calle del Arquillo,residential,,False,61.32000000000001,"LINESTRING (-5.8817782 39.4598481, -5.881933 39.4597981, -5.882136 39.4597199, -5.8823958 39.4595762)",,,
50403617,True,1,,Calle Hernando Pizarro,residential,,False,37.916,"LINESTRING (-5.8816518 39.4595237, -5.8816958 39.4595829, -5.8817782 39.4598481)",,,
50403642,True,,,Calle de los Parra,residential,,False,77.257,"LINESTRING (-5.8816518 39.4595237, -5.8817437 39.459489, -5.8818981 39.4594364, -5.8820714 39.459365, -5.8824919 39.4592872)",,,
28915557,False,,,Calle de la Encarnación,residential,40,False,43.251999999999995,"LINESTRING (-5.8801646 39.4574348, -5.8799449 39.4575213, -5.8798238 39.4575804, -5.8797335 39.457634)",,,
28915557,False,,,Calle de la Encarnación,residential,40,True,45.212999999999994,"LINESTRING (-5.8801646 39.4574348, -5.8802594 39.4574079, -5.8805945 39.457321, -5.8806629 39.4573033)",,,
258025811,False,,,Calle de los Ballesteros,residential,,True,145.54100000000003,"LINESTRING (-5.8829494 39.4606762, -5.8828939 39.460714, -5.8828308 39.4607699, -5.882767 39.4608077, -5.8827071 39.4609117, -5.8825533 39.4609705, -5.8824521 39.460979, -5.882224 39.4610679, -5.8819959 39.4611423, -5.8819032 39.4611639, -5.8818323 39.4611737, -5.8817885 39.461175, -5.8817471 39.461173, -5.8814919 39.4611132)",,,
"[865921155, 258025815]",True,,,"['Plaza de Santiago', 'Calle de los Ballesteros']",residential,,False,37.964,"LINESTRING (-5.8829494 39.4606762, -5.8831196 39.4606049, -5.8832915 39.4605565, -5.8833548 39.4605432)",,,
258025817,True,,,Cuesta de la Sangre,residential,,False,41.158,"LINESTRING (-5.8827853 39.4603285, -5.8828223 39.4604166, -5.8829494 39.4606762)",,,
220179196,True,,,Calle de los Ballesteros,residential,,False,85.07799999999999,"LINESTRING (-5.8814919 39.4611132, -5.881449 39.4611104, -5.8814156 39.4611155, -5.8813816 39.4611257, -5.8813322 39.4611433, -5.8812805 39.4611676, -5.8811723 39.4612183, -5.8810133 39.4613097, -5.8809513 39.4613239, -5.880874 39.4613562, -5.8808097 39.4614092, -5.8807445 39.4614801, -5.8806669 39.461489)",,,
258025811,False,,,Calle de los Ballesteros,residential,,False,145.54100000000003,"LINESTRING (-5.8814919 39.4611132, -5.8817471 39.461173, -5.8817885 39.461175, -5.8818323 39.4611737, -5.8819032 39.4611639, -5.8819959 39.4611423, -5.882224 39.4610679, -5.8824521 39.460979, -5.8825533 39.4609705, -5.8827071 39.4609117, -5.882767 39.4608077, -5.8828308 39.4607699, -5.8828939 39.460714, -5.8829494 39.4606762)",,,
118606186,False,,,Plaza Mayor,residential,,False,20.821,"LINESTRING (-5.8816868 39.460348, -5.8814938 39.4604614)",,,
865921159,False,,,Plaza Mayor,living_street,,False,115.044,"LINESTRING (-5.8816868 39.460348, -5.8817682 39.4603806, -5.8818533 39.4606441, -5.8815997 39.4607176, -5.881504 39.4607453, -5.8814059 39.4607291, -5.88128 39.4607792, -5.8810505 39.4608705, -5.881031 39.4608605)",,,
865921159,False,,,Plaza Mayor,living_street,,True,41.203,"LINESTRING (-5.8816868 39.460348, -5.8814099 39.4603365, -5.8813808 39.4603446, -5.8812107 39.4603265)",,,
118604734,False,,,Plaza Mayor,residential,,True,13.272,"LINESTRING (-5.8809549 39.4609644, -5.881031 39.4608605)",,,
134999233,True,1,,Calle de Mingo Ramos,residential,,False,57.074,"LINESTRING (-5.8809549 39.4609644, -5.8806815 39.4609309, -5.8804746 39.4608788, -5.8803238 39.4608176)",,,
