osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,tunnel
74440549,N-432a,Calle Tejuela,primary,False,False,54.497,"LINESTRING (-3.9253067 37.466089, -3.9253461 37.4655999)",,
74440549,N-432a,Calle Tejuela,primary,False,True,13.212,"LINESTRING (-3.9253067 37.466089, -3.9252957 37.4662075)",,
74432958,,Calle Écija,residential,False,False,57.54,"LINESTRING (-3.9253067 37.466089, -3.9250295 37.4661428, -3.9248116 37.4661824, -3.9246687 37.4661875)",,
74346880,,Calle Real,residential,True,False,47.643,"LINESTRING (-3.9251104 37.4647199, -3.9254598 37.4643933)",,
315710761,N-432a,Calle Tejuela,primary,False,True,3.653,"LINESTRING (-3.9251104 37.4647199, -3.9251312 37.4647483)",,
74440548,N-432a,Carrera de las Mercedes,primary,False,False,42.427,"LINESTRING (-3.9251104 37.4647199, -3.924911 37.4645988, -3.9248606 37.4645766, -3.9247035 37.464521)",,
74426162,,Calle Utrilla,residential,False,False,110.886,"LINESTRING (-3.9244222 37.4644279, -3.9241974 37.4644274, -3.9236905 37.4643444, -3.9231943 37.464238)",,
351147432,N-432a,Carrera de las Mercedes,primary,False,False,50.004,"LINESTRING (-3.9244222 37.4644279, -3.9241997 37.464284, -3.9240135 37.4641185)",,
351147436,N-432a,Carrera de las Mercedes,primary,False,True,26.908,"LINESTRING (-3.9244222 37.4644279, -3.9245095 37.4644537, -3.9247035 37.464521)",,
316344729,N-432a,Avenida de Andalucía,primary,True,False,27.283,"LINESTRING (-3.9225873 37.4624071, -3.9226848 37.4622758, -3.9227257 37.4621887)",,
74342425,,Torre del Farol,residential,False,True,42.722,"LINESTRING (-3.9223938 37.4591037, -3.9228778 37.4591009)",,
74352113,N-432a,Avenida de Andalucía,primary,False,False,53.512,"LINESTRING (-3.9223938 37.4591037, -3.9223029 37.4586279)",,
74352113,N-432a,Avenida de Andalucía,primary,False,True,11.821,"LINESTRING (-3.9223938 37.4591037, -3.9224139 37.4592088)",,
74352113,N-432a,Avenida de Andalucía,primary,False,False,34.868,"LINESTRING (-3.922604 37.4601064, -3.9225353 37.4597976)",,
42203510,N-432a,Calle de Miguel Hernández,primary,True,False,152.049,"LINESTRING (-3.922604 37.4601064, -3.921779 37.4602194, -3.9213765 37.4602732, -3.9209058 37.460336)",,
315710759,A-339,Avenida de Portugal,secondary,False,False,187.82,"LINESTRING (-3.9259134 37.4651959, -3.9262304 37.4651383, -3.928014 37.465347)",2,
315710759,A-339,Avenida de Portugal,secondary,False,True,43.894,"LINESTRING (-3.9259134 37.4651959, -3.9256451 37.4653738, -3.9255304 37.4654477)",2,
315710759,A-339,Avenida de Portugal,secondary,False,True,187.82,"LINESTRING (-3.928014 37.465347, -3.9262304 37.4651383, -3.9259134 37.4651959)",2,
43322657,A-403R1,Avenida de Europa,primary,True,False,14.202,"LINESTRING (-3.9209058 37.460336, -3.9209417 37.4604605)",,
74352130,A-403R1,Avenida de Europa,secondary,False,False,33.973,"LINESTRING (-3.9209058 37.460336, -3.920822 37.4600378)",,
42203447,A-339,Avenida de Portugal,secondary,False,False,3.078,"LINESTRING (-3.9254968 37.4654551, -3.9255304 37.4654477)",2,
42203447,A-339,Avenida de Portugal,secondary,False,True,12.557,"LINESTRING (-3.9254968 37.4654551, -3.9253568 37.4654752)",2,
74433773,,Calle Cruz de Villena,residential,False,False,114.659,"LINESTRING (-3.9254968 37.4654551, -3.9263458 37.4662356)",,
42203447,A-339,Avenida de Portugal,secondary,False,False,12.557,"LINESTRING (-3.9253568 37.4654752, -3.9254968 37.4654551)",2,
74440549,N-432a,Calle Tejuela,primary,False,True,13.898,"LINESTRING (-3.9253568 37.4654752, -3.9253461 37.4655999)",,
315710761,N-432a,Calle Tejuela,primary,False,False,38.324,"LINESTRING (-3.9253568 37.4654752, -3.925342 37.465266, -3.9253099 37.4651333)",,
74352130,A-403R1,Avenida de Europa,secondary,False,False,10.106,"LINESTRING (-3.9202795 37.4586777, -3.9202125 37.458604)",,
74352130,A-403R1,Avenida de Europa,secondary,False,True,9.608,"LINESTRING (-3.9202795 37.4586777, -3.9203342 37.4587524)",,
74346898,,Calle Miguel de Cervantes,residential,True,False,8.503,"LINESTRING (-3.9227257 37.4621887, -3.9228219 37.4621846)",,
316344729,N-432a,Avenida de Andalucía,primary,True,False,24.915,"LINESTRING (-3.9227257 37.4621887, -3.9227376 37.4620895, -3.9227404 37.4619651)",,
74352113,N-432a,Avenida de Andalucía,primary,False,False,36.035,"LINESTRING (-3.9225353 37.4597976, -3.9224655 37.4594783)",,
74352113,N-432a,Avenida de Andalucía,primary,False,True,34.868,"LINESTRING (-3.9225353 37.4597976, -3.922604 37.4601064)",,
74175667,,Isabel la Católica,residential,True,False,122.46600000000001,"LINESTRING (-3.9225353 37.4597976, -3.9230011 37.4597446, -3.923482 37.4597024, -3.9237118 37.459692, -3.9239147 37.4596943)",,
74175175,,San Salvador,residential,False,False,18.232,"LINESTRING (-3.9214135 37.4586064, -3.9213744 37.4584454)",,
74175175,,San Salvador,residential,False,True,35.484,"LINESTRING (-3.9214135 37.4586064, -3.9214816 37.4589209)",,
74352130,A-403R1,Avenida de Europa,secondary,False,True,10.106,"LINESTRING (-3.9202125 37.458604, -3.9202795 37.4586777)",,
74352130,A-403R1,Avenida de Europa,secondary,False,False,26.235,"LINESTRING (-3.9202125 37.458604, -3.9201676 37.4585361, -3.9200565 37.4584035)",,
74175173,,,residential,False,True,33.859,"LINESTRING (-3.9206242 37.4594632, -3.9210015 37.4594082)",,
74352130,A-403R1,Avenida de Europa,secondary,False,False,27.339,"LINESTRING (-3.9206242 37.4594632, -3.9205413 37.4592263)",,
74352130,A-403R1,Avenida de Europa,secondary,False,True,23.03,"LINESTRING (-3.9206242 37.4594632, -3.9206866 37.4596643)",,
74175175,,San Salvador,residential,False,True,18.232,"LINESTRING (-3.9213744 37.4584454, -3.9214135 37.4586064)",,
74175177,,Figueras,residential,True,False,11.897,"LINESTRING (-3.9213744 37.4584454, -3.9212397 37.4584492)",,
74175175,,San Salvador,residential,False,False,35.484,"LINESTRING (-3.9214816 37.4589209, -3.9214135 37.4586064)",,
74175176,,Calle García Lorca,residential,True,False,92.03,"LINESTRING (-3.9214816 37.4589209, -3.9217985 37.4588644, -3.9217325 37.458557, -3.9214135 37.4586064)",,
74175175,,San Salvador,residential,False,True,46.681999999999995,"LINESTRING (-3.9214816 37.4589209, -3.9215628 37.459264, -3.9215793 37.4593335)",,
74175174,,Calle Blas Infante,residential,True,False,73.853,"LINESTRING (-3.9224655 37.4594783, -3.9216429 37.4595998)",,
