osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,width,access,tunnel
73852734,True,1,Paseo do Parrote,residential,30,False,31.305,"LINESTRING (-8.3902262 43.3679244, -8.3903017 43.3679688, -8.3903662 43.3680084, -8.3904102 43.3680397, -8.3904515 43.3680835, -8.3904793 43.3681311)",,,,
549202985,True,1,,secondary,30,False,11.747,"LINESTRING (-8.3925746 43.374443, -8.3925834 43.3744632, -8.3926015 43.3744797, -8.3926266 43.3744903, -8.3926553 43.3744936, -8.3926837 43.3744891)",roundabout,,,
895181895,True,,Rúa San Andrés,living_street,20,False,84.674,"LINESTRING (-8.4020902 43.370503, -8.4019367 43.3705521, -8.4015548 43.370758, -8.4012295 43.3709326)",,,,
219431236,False,,Rúa Hospital,residential,30,False,47.6,"LINESTRING (-8.4020419 43.3728835, -8.4014723 43.3729922)",,,,
331597364,False,,Praza María Auxiliadora,residential,30,True,28.286,"LINESTRING (-8.4020419 43.3728835, -8.4020166 43.3728175, -8.4019666 43.3726835, -8.4019487 43.3726383)",,,,
219431236,False,,Rúa Hospital,residential,30,True,47.6,"LINESTRING (-8.4014723 43.3729922, -8.4020419 43.3728835)",,,,
219431236,False,,Rúa Hospital,residential,30,False,79.275,"LINESTRING (-8.4014723 43.3729922, -8.4013474 43.373015, -8.4008524 43.3731106, -8.4006401 43.3731511, -8.4005237 43.3731733)",,,,
25417149,True,,Praza María Auxiliadora,residential,30,False,103.884,"LINESTRING (-8.4019487 43.3726383, -8.4019188 43.3725451, -8.4019011 43.3725154, -8.4018555 43.372509, -8.4017724 43.3725228, -8.401508 43.3725668, -8.4014549 43.3725876, -8.40144 43.3726283, -8.4014787 43.3726974, -8.4015348 43.3727114, -8.4019487 43.3726383)",,,,
331597364,False,,Praza María Auxiliadora,residential,30,False,28.286,"LINESTRING (-8.4019487 43.3726383, -8.4019666 43.3726835, -8.4020166 43.3728175, -8.4020419 43.3728835)",,,,
219431236,False,,Rúa Hospital,residential,30,True,79.275,"LINESTRING (-8.4005237 43.3731733, -8.4006401 43.3731511, -8.4008524 43.3731106, -8.4013474 43.373015, -8.4014723 43.3729922)",,,,
1203498796,True,,Rúa Zalaeta,residential,30,False,86.47399999999999,"LINESTRING (-8.4005237 43.3731733, -8.4004996 43.3730991, -8.4002853 43.3725001, -8.4002544 43.3724207)",,,,
1203498800,False,,Rúa Hospital,residential,30,False,12.442,"LINESTRING (-8.4005237 43.3731733, -8.4003936 43.3731981, -8.4003748 43.3732017)",,,,
1203498797,False,,Rúa Hospital,residential,30,False,161.77700000000002,"LINESTRING (-8.4003748 43.3732017, -8.4002664 43.3732224, -8.3998604 43.3732999, -8.3985896 43.3735425, -8.3984382 43.3735692)",,,,
1203498800,False,,Rúa Hospital,residential,30,True,12.442,"LINESTRING (-8.4003748 43.3732017, -8.4003936 43.3731981, -8.4005237 43.3731733)",,,,
1203498804,True,,Rúa Zalaeta,residential,30,False,197.704,"LINESTRING (-8.4003748 43.3732017, -8.4004052 43.3732939, -8.4005613 43.3737996, -8.4005931 43.3739033, -8.400842 43.3746891, -8.400916 43.3749356)",,,,
290869012,False,,Rúa San Roque,residential,30,False,42.474000000000004,"LINESTRING (-8.3984382 43.3735692, -8.3981728 43.3735838, -8.3979135 43.3735866)",,,,
301053356,True,,Rúa Tren,residential,30,False,50.902,"LINESTRING (-8.3984382 43.3735692, -8.3984646 43.3736602, -8.3985683 43.3740171)",,,,
1203498797,False,,Rúa Hospital,residential,30,True,161.777,"LINESTRING (-8.3984382 43.3735692, -8.3985896 43.3735425, -8.3998604 43.3732999, -8.4002664 43.3732224, -8.4003748 43.3732017)",,,,
