osmid,name,highway,oneway,reversed,length,geometry,tunnel
97259063,Calle Pintor Adolfo Sánchez,residential,False,False,72.982,"LINESTRING (-1.0965458 38.8721184, -1.0957139 38.8722247)",
97259063,Calle Pintor Adolfo Sánchez,residential,False,True,132.237,"LINESTRING (-1.0965458 38.8721184, -1.0979657 38.8719314, -1.0980515 38.8719183)",
97259086,Calle Tadeo Pereda,residential,False,True,84.614,"LINESTRING (-1.0965458 38.8721184, -1.09652 38.8720661, -1.0964039 38.871367)",
97258961,Calle Niceto Cuenca,residential,False,True,54.442,"LINESTRING (-1.1013534 38.8683663, -1.1019749 38.8684409)",
97258907,Calle Niceto Cuenca,residential,False,True,193.699,"LINESTRING (-1.1013534 38.8683663, -1.101131 38.8683455, -1.1009807 38.8683262, -1.100452 38.8682326, -1.1004004 38.8682198, -1.1003608 38.8682059, -1.1000267 38.868058, -1.0999836 38.8680361, -1.0999578 38.8680186, -1.0999306 38.8679966, -1.0994475 38.8675894)",
163694706,Calle Manuel de Falla,residential,False,False,177.44,"LINESTRING (-1.1013534 38.8683663, -1.1012034 38.8682756, -1.1011552 38.8682418, -1.1011177 38.8682108, -1.0999975 38.8671741)",
97258929,Calle Echegaray,residential,False,False,50.194,"LINESTRING (-1.0990266 38.8639399, -1.0986101 38.8642539)",
97259402,Avenida Ramón y Cajal,residential,False,True,50.716,"LINESTRING (-1.0990266 38.8639399, -1.0994889 38.86422)",
97258888,Calle San Juan de Dios,residential,False,False,69.195,"LINESTRING (-1.1003623 38.8686559, -1.1002437 38.8692713)",
571083277,Calle San Antonio,residential,False,True,132.126,"LINESTRING (-1.1003623 38.8686559, -1.1018663 38.8688576)",
571083277,Calle San Antonio,residential,False,False,193.828,"LINESTRING (-1.1003623 38.8686559, -1.0994768 38.868553, -1.0992897 38.8685351, -1.0991625 38.8685294, -1.0990144 38.868528, -1.0988641 38.8685331, -1.0987403 38.868543, -1.0986361 38.8685542, -1.0985035 38.8685672, -1.0983556 38.8685801, -1.0982435 38.8685849, -1.0981391 38.8685907)",
163686395,Calle San José,residential,False,False,74.814,"LINESTRING (-1.1007585 38.871758, -1.1014922 38.8714025)",
163686395,Calle San José,residential,False,True,68.145,"LINESTRING (-1.1007585 38.871758, -1.1000878 38.8720788)",
"[97259196, 97259036]","['Calle Santa Cruz', 'Calle Mugrón']",residential,False,False,168.563,"LINESTRING (-1.1007585 38.871758, -1.1001495 38.8713332, -1.1001348 38.8713199, -1.1001333 38.871306, -1.1001446 38.8712912, -1.10104 38.8708396)",
97259026,Calle Calvario,residential,False,False,52.948,"LINESTRING (-1.1006634 38.8703975, -1.1011563 38.8701156)",
97259026,Calle Calvario,residential,False,True,86.176,"LINESTRING (-1.1006634 38.8703975, -1.0998516 38.870846)",
97259315,Calle San Pascual,residential,False,False,58.988,"LINESTRING (-1.1006634 38.8703975, -1.10104 38.8708396)",
571076924,Calle San Juan,residential,True,False,12.009999999999998,"LINESTRING (-1.0923361 38.8707961, -1.0923343 38.870808, -1.0923373 38.8708198, -1.0923447 38.8708303, -1.0923559 38.8708386, -1.0923698 38.8708438, -1.0923851 38.8708454, -1.0924003 38.8708434, -1.092414 38.8708379, -1.0924248 38.8708294)",
97258906,Calle las Norias,residential,False,False,45.026,"LINESTRING (-1.0967979 38.864141, -1.0964242 38.8644226)",
97258906,Calle las Norias,residential,False,True,36.876,"LINESTRING (-1.0967979 38.864141, -1.0971102 38.8639155)",
163694696,Calle Pérez Galdós,residential,False,True,59.938,"LINESTRING (-1.0967979 38.864141, -1.0972638 38.8645397)",
97258898,Calle Pablo Picasso,residential,False,False,104.503,"LINESTRING (-1.099844 38.8653887, -1.0989689 38.866036)",
97258898,Calle Pablo Picasso,residential,False,True,75.633,"LINESTRING (-1.099844 38.8653887, -1.1004843 38.864926)",
163694695,Calle la Paz,residential,False,False,55.696,"LINESTRING (-1.099844 38.8653887, -1.099424 38.8650093)",
163694695,Calle la Paz,residential,False,True,82.877,"LINESTRING (-1.099844 38.8653887, -1.1004644 38.8659563)",
97259360,Calle Vitorero,residential,False,True,110.12,"LINESTRING (-1.0972638 38.8645397, -1.0981724 38.8638467)",
163694696,Calle Pérez Galdós,residential,False,False,59.938,"LINESTRING (-1.0972638 38.8645397, -1.0967979 38.864141)",
163694696,Calle Pérez Galdós,residential,False,True,58.915,"LINESTRING (-1.0972638 38.8645397, -1.097723 38.8649307)",
97258974,Calle Aniceto Coloma,residential,False,True,112.243,"LINESTRING (-1.0962018 38.8692532, -1.0962982 38.8692659, -1.0963725 38.8692735, -1.096711 38.8692877, -1.0969012 38.8693118, -1.0970597 38.8693356, -1.0974751 38.8694241)",
97259079,Plaza de la Constitución,residential,False,False,62.471000000000004,"LINESTRING (-1.0962018 38.8692532, -1.0957602 38.8691197, -1.0956969 38.8690845, -1.0956435 38.8690548, -1.0955903 38.8689848)",
163694700,Calle del Campo,residential,False,False,93.513,"LINESTRING (-1.0962018 38.8692532, -1.096256 38.8693085, -1.0963698 38.8694265, -1.0970024 38.8698094)",
571076917,Calle del Campo,residential,False,False,62.462,"LINESTRING (-1.0970024 38.8698094, -1.0974578 38.8702451)",
163694700,Calle del Campo,residential,False,True,93.513,"LINESTRING (-1.0970024 38.8698094, -1.0963698 38.8694265, -1.096256 38.8693085, -1.0962018 38.8692532)",
571076916,Calle Federico García Lorca,residential,False,False,60.016000000000005,"LINESTRING (-1.0970024 38.8698094, -1.097219 38.8696791, -1.0972741 38.8696445, -1.0973272 38.8696001, -1.0973674 38.8695617, -1.0974028 38.8695208, -1.0974431 38.8694713, -1.0974751 38.8694241)",
571083254,Plaza Alfonso X El Sabio,residential,False,False,21.074,"LINESTRING (-1.0965848 38.8686024, -1.0965685 38.8687915)",
97258953,Calle Rambla de la Mancha,residential,False,False,184.391,"LINESTRING (-1.0965848 38.8686024, -1.096479 38.8686014, -1.0963831 38.8685966, -1.0959185 38.8685479, -1.0958553 38.8685429, -1.0957918 38.868552, -1.0957212 38.8685628, -1.0955428 38.8686007, -1.0953966 38.8686397, -1.0953376 38.8686548, -1.0948864 38.86883, -1.0945734 38.8689576)",
97258953,Calle Rambla de la Mancha,residential,False,True,76.344,"LINESTRING (-1.0965848 38.8686024, -1.096811 38.8685838, -1.0968529 38.8685788, -1.0969035 38.868574, -1.0969509 38.8685684, -1.0970328 38.868564, -1.0972038 38.8685619, -1.0972807 38.8685652, -1.0973432 38.86857, -1.0973945 38.8685742, -1.0974623 38.868582)",
97258898,Calle Pablo Picasso,residential,False,False,75.633,"LINESTRING (-1.1004843 38.864926, -1.099844 38.8653887)",
97259402,Avenida Ramón y Cajal,residential,False,False,57.911,"LINESTRING (-1.1004843 38.864926, -1.1000087 38.8645598)",
97259402,Avenida Ramón y Cajal,residential,False,True,82.143,"LINESTRING (-1.1004843 38.864926, -1.1011719 38.865435)",
97258961,Calle Niceto Cuenca,residential,False,False,135.49599999999998,"LINESTRING (-1.1035242 38.8686133, -1.1034481 38.8686032, -1.1019749 38.8684409)",
"[688044115, 202703971]",Calle San Juan,residential,True,False,39.741,"LINESTRING (-1.0925254 38.8706534, -1.0926681 38.8705362, -1.0927085 38.8705081, -1.0927504 38.8704852, -1.0927863 38.8704476, -1.092795 38.8704321, -1.0928017 38.8704082, -1.0928062 38.8703828)",
571076926,Calle San Juan,residential,True,False,18.148,"LINESTRING (-1.0925254 38.8706534, -1.0925631 38.8705848, -1.0925825 38.870549, -1.0925884 38.8705259, -1.0925827 38.8705001)",
97259225,Calle Mendizábal,residential,False,False,166.817,"LINESTRING (-1.0996796 38.8691797, -1.0977769 38.8689429)",
97259346,Calle Aparicio,residential,False,False,71.123,"LINESTRING (-1.0996796 38.8691797, -1.0995091 38.8698054)",
97259225,Calle Mendizábal,residential,False,True,49.903,"LINESTRING (-1.0996796 38.8691797, -1.1000445 38.8692334, -1.1002437 38.8692713)",
97259212,Calle Buen Suceso,residential,False,False,58.634,"LINESTRING (-1.1005099 38.8668293, -1.0999975 38.8671741)",
97259212,Calle Buen Suceso,residential,False,True,59.391,"LINESTRING (-1.1005099 38.8668293, -1.1010381 38.8664885)",
97259241,Calle Felipe V,residential,False,False,198.558,"LINESTRING (-1.1005099 38.8668293, -1.1015933 38.8678295, -1.1020435 38.8681534)",
163694706,Calle Manuel de Falla,residential,False,True,22.145,"LINESTRING (-1.0998336 38.8670212, -1.0999975 38.8671741)",
97259139,Calle San Fausto,residential,False,False,99.651,"LINESTRING (-1.0998336 38.8670212, -1.0997855 38.8670466, -1.0988789 38.8675218)",
"[163694696, 163694706]","['Calle Manuel de Falla', 'Calle Pérez Galdós']",residential,False,False,59.858000000000004,"LINESTRING (-1.0998336 38.8670212, -1.0997463 38.8669288, -1.0998277 38.8668156, -1.099584 38.8665912)",
571076917,Calle del Campo,residential,False,True,62.462,"LINESTRING (-1.0974578 38.8702451, -1.0970024 38.8698094)",
163689054,Calle Pascual María Cuenca,residential,False,False,191.663,"LINESTRING (-1.0974578 38.8702451, -1.0966788 38.8704971, -1.0954017 38.8708839)",
571076917,Calle del Campo,residential,False,False,138.023,"LINESTRING (-1.0974578 38.8702451, -1.0981067 38.8707992, -1.0982063 38.8708776, -1.0985825 38.8711215)",
97259181,Calle Juan Ramón Jiménez,residential,False,False,84.334,"LINESTRING (-1.1011719 38.865435, -1.1004644 38.8659563)",
97259402,Avenida Ramón y Cajal,residential,False,False,82.143,"LINESTRING (-1.1011719 38.865435, -1.1004843 38.864926)",
97259402,Avenida Ramón y Cajal,residential,False,True,89.14999999999999,"LINESTRING (-1.1011719 38.865435, -1.1013549 38.8655754, -1.1013811 38.8655926, -1.10141 38.8656063, -1.1014614 38.865626, -1.1016674 38.8656836, -1.1017625 38.865711, -1.1018277 38.8657363, -1.1018958 38.865768, -1.1019575 38.8658005, -1.1020361 38.8658492)",
97258906,Calle las Norias,residential,False,False,36.876,"LINESTRING (-1.0971102 38.8639155, -1.0967979 38.864141)",
97259367,Calle Méndez Núñez,residential,False,False,71.14,"LINESTRING (-1.1000087 38.8645598, -1.099424 38.8650093)",
97259402,Avenida Ramón y Cajal,residential,False,True,57.911,"LINESTRING (-1.1000087 38.8645598, -1.1004843 38.864926)",
"[97259033, 97259194, 97259020]",,residential,False,True,50.783,"LINESTRING (-1.1000087 38.8645598, -1.1001307 38.8644455, -1.1003153 38.8642826, -1.1003874 38.8642112)",yes
97259402,Avenida Ramón y Cajal,residential,False,False,58.79,"LINESTRING (-1.1000087 38.8645598, -1.0999271 38.8644992, -1.0998324 38.8644357, -1.0994889 38.86422)",
97259014,Calle Industria,residential,False,False,143.245,"LINESTRING (-1.1015821 38.8661371, -1.1026584 38.8671155)",
97259212,Calle Buen Suceso,residential,False,False,61.197,"LINESTRING (-1.1015821 38.8661371, -1.1010381 38.8664885)",
97259212,Calle Buen Suceso,residential,False,True,50.694,"LINESTRING (-1.1015821 38.8661371, -1.1020361 38.8658492)",
97258974,Calle Aniceto Coloma,residential,False,True,81.492,"LINESTRING (-1.0974751 38.8694241, -1.0983893 38.8695987)",
97258974,Calle Aniceto Coloma,residential,False,False,112.243,"LINESTRING (-1.0974751 38.8694241, -1.0970597 38.8693356, -1.0969012 38.8693118, -1.096711 38.8692877, -1.0963725 38.8692735, -1.0962982 38.8692659, -1.0962018 38.8692532)",
163694705,Calle Duque de la Victoria,residential,False,False,59.736999999999995,"LINESTRING (-1.0974751 38.8694241, -1.0975041 38.8693697, -1.0977548 38.8690032, -1.0977713 38.8689709, -1.0977769 38.8689429)",
571076916,Calle Federico García Lorca,residential,False,True,60.016000000000005,"LINESTRING (-1.0974751 38.8694241, -1.0974431 38.8694713, -1.0974028 38.8695208, -1.0973674 38.8695617, -1.0973272 38.8696001, -1.0972741 38.8696445, -1.097219 38.8696791, -1.0970024 38.8698094)",
97259243,Calle la Rosa,residential,False,False,108.944,"LINESTRING (-1.0976057 38.8663826, -1.096767 38.8656522)",
97259243,Calle la Rosa,residential,False,True,52.241,"LINESTRING (-1.0976057 38.8663826, -1.0980002 38.8667381)",
97259367,Calle Méndez Núñez,residential,False,False,57.125,"LINESTRING (-1.0976057 38.8663826, -1.0971326 38.8667407)",
97259367,Calle Méndez Núñez,residential,False,True,70.417,"LINESTRING (-1.0976057 38.8663826, -1.0981874 38.86594)",
97259005,Calle Santa Lucía,residential,False,False,52.77,"LINESTRING (-1.0986791 38.868172, -1.0982304 38.8678508)",
97259212,Calle Buen Suceso,residential,False,False,65.979,"LINESTRING (-1.0986791 38.868172, -1.0981391 38.8685907)",
97259212,Calle Buen Suceso,residential,False,True,92.857,"LINESTRING (-1.0986791 38.868172, -1.0993845 38.8676369, -1.0994475 38.8675894)",
163694697,Calle Corredera,residential,False,False,143.184,"LINESTRING (-1.0940266 38.8657459, -1.0929335 38.8647796)",
163694697,Calle Corredera,residential,False,True,34.966,"LINESTRING (-1.0940266 38.8657459, -1.094302 38.8659759)",
97259117,Calle Santa Teresa,residential,False,False,167.147,"LINESTRING (-1.0940266 38.8657459, -1.0934615 38.8660084, -1.0925132 38.8664639, -1.0924407 38.8664637, -1.0923618 38.8664374)",
97259133,Calle Hernán Cortés,residential,False,False,77.303,"LINESTRING (-1.0966217 38.8671265, -1.0960314 38.8666049)",
97259367,Calle Méndez Núñez,residential,False,False,27.555,"LINESTRING (-1.0966217 38.8671265, -1.0963922 38.8672982)",
97259367,Calle Méndez Núñez,residential,False,True,61.618,"LINESTRING (-1.0966217 38.8671265, -1.0971326 38.8667407)",
97259405,Calle San Juan,residential,True,False,38.089999999999996,"LINESTRING (-1.0925827 38.8705001, -1.0925417 38.8705199, -1.0925153 38.8705411, -1.0924893 38.8705698, -1.0924498 38.8706206, -1.0923452 38.8707822)",
97259246,Calle Valencia,residential,False,True,56.981,"LINESTRING (-1.094 38.8640422, -1.0935136 38.8643874)",
163783462,Calle Santa Lucía,residential,False,False,174.688,"LINESTRING (-1.094 38.8640422, -1.0953563 38.8652053)",
97259139,Calle San Fausto,residential,False,False,67.012,"LINESTRING (-1.0988789 38.8675218, -1.0982304 38.8678508)",
97259139,Calle San Fausto,residential,False,True,99.651,"LINESTRING (-1.0988789 38.8675218, -1.0997855 38.8670466, -1.0998336 38.8670212)",
97259243,Calle la Rosa,residential,False,False,115.68299999999999,"LINESTRING (-1.0988789 38.8675218, -1.0986114 38.8672823, -1.0982059 38.8669265, -1.0980002 38.8667381)",
202703973,Calle del Campo,residential,False,False,42.828,"LINESTRING (-1.0985825 38.8711215, -1.0989595 38.8713709)",
97259023,Calle San Luis,residential,False,False,56.8,"LINESTRING (-1.0985825 38.8711215, -1.0985261 38.8711438, -1.0984346 38.8711602, -1.0983202 38.8711707, -1.0980251 38.8712027, -1.0979401 38.8712119)",
571076917,Calle del Campo,residential,False,True,138.023,"LINESTRING (-1.0985825 38.8711215, -1.0982063 38.8708776, -1.0981067 38.8707992, -1.0974578 38.8702451)",
97259156,Calle Miguel Hernández,residential,False,True,84.198,"LINESTRING (-1.0929335 38.8647796, -1.0921898 38.8652675)",
97259246,Calle Valencia,residential,False,False,66.517,"LINESTRING (-1.0929335 38.8647796, -1.0935136 38.8643874)",
163694697,Calle Corredera,residential,False,True,143.184,"LINESTRING (-1.0929335 38.8647796, -1.0940266 38.8657459)",
97259319,Calle Camilo José Cela,residential,False,True,35.476,"LINESTRING (-1.1018687 38.8719122, -1.1022328 38.8720586)",
97259315,Calle San Pascual,residential,False,True,65.507,"LINESTRING (-1.1018687 38.8719122, -1.1018274 38.8718301, -1.1014922 38.8714025)",
163686049,Avenida de Ayora,residential,False,True,123.18799999999999,"LINESTRING (-1.1018687 38.8719122, -1.1021589 38.8714623, -1.1025297 38.8709313)",
97259112,Calle San Cristóbal,residential,False,True,208.635,"LINESTRING (-1.0963922 38.8672982, -1.0981391 38.8685907)",
97259367,Calle Méndez Núñez,residential,False,False,38.831,"LINESTRING (-1.0963922 38.8672982, -1.0960629 38.8675353)",
97259367,Calle Méndez Núñez,residential,False,True,27.555,"LINESTRING (-1.0963922 38.8672982, -1.0966217 38.8671265)",
97259003,Calle Pedro Leal,residential,False,False,101.31,"LINESTRING (-1.0982619 38.8697419, -1.0991431 38.8703414)",
"[97259176, 97258915]","['Calle Callejita', 'Calle Morería']",residential,False,False,238.378,"LINESTRING (-1.0982619 38.8697419, -1.0977415 38.8700828, -1.0982357 38.8704947, -1.0986055 38.8707902, -1.0992495 38.8711848)",
97259176,Calle Morería,residential,False,True,19.539,"LINESTRING (-1.0982619 38.8697419, -1.098349 38.8696639, -1.0983893 38.8695987)",
97259321,Calle Virgen del Pilar,residential,False,False,106.559,"LINESTRING (-1.0989841 38.8645979, -1.0981035 38.8652674)",
97259321,Calle Virgen del Pilar,residential,False,True,60.629,"LINESTRING (-1.0989841 38.8645979, -1.0994889 38.86422)",
163694695,Calle la Paz,residential,False,False,50.117,"LINESTRING (-1.0989841 38.8645979, -1.0986101 38.8642539)",
163694695,Calle la Paz,residential,False,True,59.525,"LINESTRING (-1.0989841 38.8645979, -1.099424 38.8650093)",
97259225,Calle Mendizábal,residential,False,True,166.817,"LINESTRING (-1.0977769 38.8689429, -1.0996796 38.8691797)",
97259225,Calle Mendizábal,residential,False,False,105.972,"LINESTRING (-1.0977769 38.8689429, -1.0976283 38.8689275, -1.0974837 38.8689109, -1.0972189 38.8688789, -1.0968867 38.8688355, -1.0965685 38.8687915)",
163694705,Calle Duque de la Victoria,residential,False,False,43.03999999999999,"LINESTRING (-1.0977769 38.8689429, -1.0977833 38.8687955, -1.0977813 38.8687584, -1.0977689 38.8687202, -1.097753 38.8686948, -1.0977352 38.868678, -1.0977174 38.8686648, -1.0976824 38.868646, -1.0976136 38.8686173)",
163694705,Calle Duque de la Victoria,residential,False,True,59.736999999999995,"LINESTRING (-1.0977769 38.8689429, -1.0977713 38.8689709, -1.0977548 38.8690032, -1.0975041 38.8693697, -1.0974751 38.8694241)",
163701370,Calle del Buen Suceso,residential,False,True,235.39300000000003,"LINESTRING (-1.1024848 38.8654797, -1.1024246 38.8655143, -1.1023397 38.8654901, -1.1009478 38.8646283, -1.1003874 38.8642112)",
97214888,Calle Corredera,residential,False,False,168.03099999999998,"LINESTRING (-1.0974623 38.868582, -1.0969904 38.8682187, -1.0964742 38.8678453, -1.0962175 38.8676592, -1.0960629 38.8675353)",
97258953,Calle Rambla de la Mancha,residential,False,False,76.344,"LINESTRING (-1.0974623 38.868582, -1.0973945 38.8685742, -1.0973432 38.86857, -1.0972807 38.8685652, -1.0972038 38.8685619, -1.0970328 38.868564, -1.0969509 38.8685684, -1.0969035 38.868574, -1.0968529 38.8685788, -1.096811 38.8685838, -1.0965848 38.8686024)",
97258953,Calle Rambla de la Mancha,residential,False,True,13.674,"LINESTRING (-1.0974623 38.868582, -1.0974881 38.8685879, -1.0976136 38.8686173)",
97214888,Calle Corredera,residential,False,False,59.139,"LINESTRING (-1.0954634 38.8670029, -1.0950166 38.8666006)",
97259334,Calle el Cid,residential,False,True,66.158,"LINESTRING (-1.0954634 38.8670029, -1.0960314 38.8666049)",
97214888,Calle Corredera,residential,False,True,78.732,"LINESTRING (-1.0954634 38.8670029, -1.0958516 38.8673457, -1.0960629 38.8675353)",
