osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,junction,width,bridge
388184135,False,2,residential,,False,116.914,"LINESTRING (-6.3681257 39.4717491, -6.3681942 39.4717669, -6.3682551 39.4718049, -6.3682881 39.4718506, -6.3682982 39.471914, -6.3682881 39.4719623, -6.3678554 39.4725575, -6.3678071 39.4726367)",Calle de Fuente Concejo,,,
"[30319184, 30319185, 30319183]",False,2,secondary,30,False,60.90400000000001,"LINESTRING (-6.3678071 39.4726367, -6.3678998 39.4726626, -6.368014 39.4727007, -6.3681333 39.4727413, -6.3682759 39.4727853, -6.3683819 39.4728072, -6.3684747 39.4728098)",Calle Fuente Concejo,,,yes
"[30419148, 524406167]",False,2,secondary,30,False,178.482,"LINESTRING (-6.3678071 39.4726367, -6.367717 39.4726147, -6.3676321 39.4726061, -6.3675513 39.472618, -6.3674839 39.472662, -6.36742 39.4727767, -6.3673682 39.4729408, -6.3673509 39.4730569, -6.3673494 39.4731798, -6.367369 39.4733176, -6.3674045 39.4734474, -6.3674556 39.4735851, -6.3675028 39.4736874, -6.3675461 39.4737779, -6.3675664 39.4738835, -6.3675509 39.4739571)",Ronda Fuente Rocha,,,
388184135,False,2,residential,,True,116.91399999999997,"LINESTRING (-6.3678071 39.4726367, -6.3678554 39.4725575, -6.3682881 39.4719623, -6.3682982 39.471914, -6.3682881 39.4718506, -6.3682551 39.4718049, -6.3681942 39.4717669, -6.3681257 39.4717491)",Calle de Fuente Concejo,,,
30319545,False,1,residential,,True,43.645,"LINESTRING (-6.3687071 39.4731489, -6.3684779 39.4728823, -6.3684747 39.4728098)",Calle Fuente Concejo,,,
164441130,False,1,residential,,False,31.621,"LINESTRING (-6.3675509 39.4739571, -6.3671924 39.4738916)",Calle Fuente Rocha,,,
524406167,False,2,secondary,30,False,87.84100000000001,"LINESTRING (-6.3675509 39.4739571, -6.3674877 39.4740351, -6.3674106 39.4741169, -6.3672563 39.4742385, -6.3671374 39.4743179, -6.3670042 39.4743683, -6.3668545 39.4744256, -6.3667828 39.474453)",Ronda Fuente Rocha,,,
"[30419148, 524406167]",False,2,secondary,30,True,178.482,"LINESTRING (-6.3675509 39.4739571, -6.3675664 39.4738835, -6.3675461 39.4737779, -6.3675028 39.4736874, -6.3674556 39.4735851, -6.3674045 39.4734474, -6.367369 39.4733176, -6.3673494 39.4731798, -6.3673509 39.4730569, -6.3673682 39.4729408, -6.36742 39.4727767, -6.3674839 39.472662, -6.3675513 39.472618, -6.3676321 39.4726061, -6.367717 39.4726147, -6.3678071 39.4726367)",Ronda Fuente Rocha,,,
1148808415,True,2,secondary,50,False,10.289,"LINESTRING (-6.3773551 39.4717116, -6.3772493 39.4716681)",,,,
"[775818069, 311726639]",True,2,secondary,50,False,29.734,"LINESTRING (-6.3772015 39.4716439, -6.3770586 39.4715663, -6.3770301 39.4715538, -6.3769082 39.4715024)",,,,
1148808416,True,2,secondary,50,False,22.209,"LINESTRING (-6.3772015 39.4716439, -6.3771729 39.4716409, -6.3771444 39.4716446, -6.3771148 39.4716567, -6.3770923 39.4716758, -6.3770794 39.4716997, -6.3770779 39.4717256, -6.3770878 39.4717503, -6.3771079 39.4717709)",,circular,,
30824103,True,1,residential,,False,18.416,"LINESTRING (-6.3761288 39.470941, -6.3759632 39.4710463)",Avenida Virgen de la Montaña,,,
25215917,True,1,secondary,50,False,127.393,"LINESTRING (-6.3761288 39.470941, -6.3760254 39.4708665, -6.3754954 39.4704847, -6.3750437 39.4701594)",Avenida Virgen de la Montaña,,,
25215916,True,1,secondary,50,False,98.62500000000001,"LINESTRING (-6.3759632 39.4710463, -6.3765914 39.4715022, -6.3767502 39.4716178, -6.3768 39.4716541)",Avenida Virgen de la Montaña,,,
"[33504843, 388253111]",False,1,residential,,False,17.482,"LINESTRING (-6.3750437 39.4701594, -6.3749699 39.4702278, -6.374907 39.4702757)",Avenida Virgen de la Montaña,,,
25215916,True,1,secondary,50,False,124.747,"LINESTRING (-6.374907 39.4702757, -6.3753482 39.470597, -6.3758523 39.4709665, -6.3759632 39.4710463)",Avenida Virgen de la Montaña,,,
39408016,False,2,residential,,True,73.17999999999999,"LINESTRING (-6.374907 39.4702757, -6.3748577 39.4703142, -6.3743076 39.4707437)",Calle Periodista Sánchez Asensio,,,
"[33504843, 388253111]",False,1,residential,,True,17.482,"LINESTRING (-6.374907 39.4702757, -6.3749699 39.4702278, -6.3750437 39.4701594)",Avenida Virgen de la Montaña,,,
31901820,True,1,residential,30,False,9.565,"LINESTRING (-6.3750272 39.4779919, -6.3750193 39.4780777)",Calle Santa Gertrudis,,,
31901986,False,1,residential,30,False,15.591000000000001,"LINESTRING (-6.3750272 39.4779919, -6.3749714 39.4779346, -6.3749181 39.4778798)",Calle San José,,,
31901829,True,1,residential,,False,29.485,"LINESTRING (-6.3751696 39.4777343, -6.3754315 39.4775627)",Calle Peña Redonda,,,
31901821,True,1,residential,,False,93.397,"LINESTRING (-6.3751696 39.4777343, -6.3752056 39.4777692, -6.3758474 39.4783914)",Calle Berrocala,,,
31901988,True,1,residential,30,False,10.552,"LINESTRING (-6.3744958 39.4773011, -6.3745104 39.4773266, -6.3745424 39.4773889)",Calle San José,,,
31901986,False,1,residential,30,False,30.885,"LINESTRING (-6.3747181 39.4776313, -6.3745424 39.4773889)",Calle San José,,,
31901986,False,1,residential,30,True,32.53,"LINESTRING (-6.3747181 39.4776313, -6.3749181 39.4778798)",Calle San José,,,
31901828,True,1,residential,,False,63.847,"LINESTRING (-6.3747181 39.4776313, -6.3746485 39.477659, -6.3742696 39.4778101, -6.3740529 39.4778881)",Calle Barrio de Luna,,,
"[31815208, 114201145, 770617785, 31901824]",True,1,"['residential', 'living_street']",,False,468.73499999999984,"LINESTRING (-6.3740529 39.4778881, -6.3739425 39.4776846, -6.3738172 39.4774902, -6.3735492 39.477153, -6.3733116 39.4769235, -6.3732108 39.4767727, -6.373076 39.4764217, -6.3730091 39.4761952, -6.3729985 39.4759576, -6.3729931 39.475823, -6.3730498 39.4758004, -6.373128 39.4758029, -6.3732165 39.4759088, -6.3735454 39.4763192, -6.3736022 39.4763798, -6.3737229 39.4764894, -6.3740186 39.4767581, -6.3740265 39.4767653, -6.3741239 39.4768537, -6.3744057 39.4772199, -6.3744958 39.4773011)","['Plaza de la Concepción', 'Calle Zurbarán', 'Calle Barrio Nuevo']",,,
31901986,False,1,residential,30,False,32.53,"LINESTRING (-6.3749181 39.4778798, -6.3747181 39.4776313)",Calle San José,,,
31901829,True,1,residential,,False,26.976,"LINESTRING (-6.3749181 39.4778798, -6.3749567 39.4778575, -6.3751696 39.4777343)",Calle Peña Redonda,,,
31901986,False,1,residential,30,True,15.591000000000001,"LINESTRING (-6.3749181 39.4778798, -6.3749714 39.4779346, -6.3750272 39.4779919)",Calle San José,,,
388184924,True,1,residential,,False,14.772,"LINESTRING (-6.3766532 39.4767539, -6.3767792 39.4768444)",Plaza del Alcalde Antonio Canales,,,
31901829,True,1,residential,,False,36.966,"LINESTRING (-6.3763302 39.4769738, -6.3766532 39.4767539)",Calle Peña Redonda,,,
31901830,False,1,residential,,False,61.211,"LINESTRING (-6.3763302 39.4769738, -6.3757847 39.4766192)",Calle Diana,,,
31901830,False,1,residential,,True,61.211,"LINESTRING (-6.3757847 39.4766192, -6.3763302 39.4769738)",Calle Diana,,,
31901986,False,1,residential,30,True,30.885,"LINESTRING (-6.3745424 39.4773889, -6.3747181 39.4776313)",Calle San José,,,
"[388184928, 31901980]",True,1,residential,30,False,140.606,"LINESTRING (-6.3745424 39.4773889, -6.3746817 39.4772586, -6.3748939 39.4770313, -6.3750559 39.4768389, -6.3751272 39.4767162, -6.3752154 39.4762699)",Calle Nueva,,4,
388184928,True,1,residential,30,False,22.752000000000002,"LINESTRING (-6.3752565 39.4759121, -6.375206 39.4758496, -6.3751457 39.4757272)",Calle Nueva,,,
35438368,False,2,residential,,False,41.823,"LINESTRING (-6.3751457 39.4757272, -6.374676 39.4756271)",Calle Piedad,,,
388184567,True,1,residential,30,False,24.45,"LINESTRING (-6.3751457 39.4757272, -6.375112 39.4755651, -6.3751005 39.4755101)",Calle Nueva,,,
31901988,True,1,residential,30,False,122.456,"LINESTRING (-6.374111 39.4762436, -6.3741502 39.4762991, -6.3741747 39.4763339, -6.3742681 39.4766153, -6.3743172 39.4767631, -6.3744958 39.4773011)",Calle San José,,,
46350826,False,2,residential,,True,83.97,"LINESTRING (-6.374111 39.4762436, -6.3741603 39.4761899, -6.3744044 39.4759235, -6.3746213 39.4756868, -6.374676 39.4756271)",Calle San Felipe,,,
"[713049144, 33176189]",True,1,living_street,30,False,122.84899999999999,"LINESTRING (-6.3738003 39.4744338, -6.373715 39.4745222, -6.3736601 39.4745886, -6.373552 39.4747839, -6.3734483 39.4750582, -6.3734373 39.4750873, -6.3734218 39.4752252, -6.3734196 39.475273, -6.3734176 39.4753173, -6.3734182 39.4753835, -6.3734248 39.4754255, -6.3734439 39.4754715)","['Calle Parras', 'Plaza Obispo Galarza']",,,
35438366,True,1,residential,30,False,12.59,"LINESTRING (-6.3751005 39.4755101, -6.3750974 39.4753969)",Calle Ceres,,,
38866934,True,1,residential,,False,52.196,"LINESTRING (-6.3751005 39.4755101, -6.3751382 39.4755074, -6.3752898 39.4755008, -6.3756919 39.4755901)",Calle García Holguín,,,
35438366,True,1,residential,30,False,9.78,"LINESTRING (-6.3750809 39.4750164, -6.3751022 39.47493)",Calle Ceres,,,
62250909,True,1,residential,,False,42.858,"LINESTRING (-6.3750809 39.4750164, -6.374673 39.4747941)",Calle Busquet,,,
105494928,False,1,residential,,False,27.964,"LINESTRING (-6.375218 39.4745043, -6.3749239 39.4743961)",Calle Sánchez,,,
35438366,True,1,residential,30,False,118.97999999999999,"LINESTRING (-6.375218 39.4745043, -6.375334 39.4743247, -6.3757995 39.4739826, -6.3758896 39.4739164, -6.3761497 39.4737253)",Calle Ceres,,,
388185642,True,1,residential,30,False,32.254999999999995,"LINESTRING (-6.3761497 39.4737253, -6.3762948 39.473607, -6.3763651 39.473492)",Calle Alfonso IX,,,
35438368,False,2,residential,,True,41.823,"LINESTRING (-6.374676 39.4756271, -6.3751457 39.4757272)",Calle Piedad,,,
35438368,False,2,residential,,False,78.264,"LINESTRING (-6.374676 39.4756271, -6.3744585 39.475569, -6.3738132 39.4753994)",Calle Piedad,,,
46350826,False,2,residential,,False,83.97,"LINESTRING (-6.374676 39.4756271, -6.3746213 39.4756868, -6.3744044 39.4759235, -6.3741603 39.4761899, -6.374111 39.4762436)",Calle San Felipe,,,
107679667,False,1,residential,,False,35.645,"LINESTRING (-6.3755503 39.4746492, -6.3757399 39.474364)",Calle Alfonso IX,,,
35438371,False,2,residential,50,False,16.418,"LINESTRING (-6.3765869 39.4732243, -6.3766241 39.4731563, -6.3766447 39.4730842)",Calle Alfonso IX,,,
38329384,True,1,residential,,False,64.081,"LINESTRING (-6.3765869 39.4732243, -6.3766561 39.4732535, -6.377242 39.4735007)",Calle Lucio Cornelio Balbo,,,
35438373,False,1,residential,,False,47.023,"LINESTRING (-6.3763651 39.473492, -6.3758465 39.4733557)",Calle Casas de Cotallo,,,
388185642,True,1,residential,30,False,35.334,"LINESTRING (-6.3763651 39.473492, -6.3765869 39.4732243)",Calle Alfonso IX,,,
35438373,False,1,residential,,True,47.023,"LINESTRING (-6.3758465 39.4733557, -6.3763651 39.473492)",Calle Casas de Cotallo,,,
37987154,False,2,residential,,False,4.447,"LINESTRING (-6.3659957 39.4726856, -6.3660188 39.4727214)",Carretera de la Montaña,,,
123693605,False,,residential,,True,41.336,"LINESTRING (-6.3659957 39.4726856, -6.3663444 39.4724292)",Calle Marte,,,
38044599,False,,residential,,True,21.471,"LINESTRING (-6.3672318 39.4716727, -6.3674192 39.4718006)",,,,
123693605,False,,residential,,True,21.673,"LINESTRING (-6.3672318 39.4716727, -6.367397 39.4715253)",Calle Marte,,,
123693605,False,,residential,,False,113.74199999999999,"LINESTRING (-6.3672318 39.4716727, -6.3668433 39.4720554, -6.3663444 39.4724292)",Calle Marte,,,
38078369,True,1,residential,,False,39.123,"LINESTRING (-6.3767792 39.4768444, -6.3770619 39.4765684)",Plaza del Alcalde Antonio Canales,,,
38084529,True,1,residential,,False,41.074999999999996,"LINESTRING (-6.3767792 39.4768444, -6.3768095 39.476865, -6.3770932 39.4770466, -6.3771468 39.4770809)",Calle Trabajo,,,
388184922,True,1,residential,,False,69.31800000000001,"LINESTRING (-6.3766024 39.47592, -6.376352 39.4761733, -6.3761125 39.4764156)",Plaza del Alcalde Antonio Canales,,,
38084528,True,1,residential,,False,40.699,"LINESTRING (-6.3761125 39.4764156, -6.3757353 39.4761938)",Calle Reconquista,,,
388184924,True,1,residential,,False,59.739,"LINESTRING (-6.3761125 39.4764156, -6.3766532 39.4767539)",Plaza del Alcalde Antonio Canales,,,
38078369,True,1,residential,,False,30.45,"LINESTRING (-6.3772903 39.4763445, -6.3770132 39.4761735)",Plaza del Alcalde Antonio Canales,,,
38080868,False,1,residential,,True,29.876,"LINESTRING (-6.3772903 39.4763445, -6.3773967 39.4762367, -6.3774916 39.4761255)",Calle García de Paredes,,,
31901821,True,1,residential,,False,6.632,"LINESTRING (-6.3763071 39.4788372, -6.376355 39.478884)",Calle Berrocala,,,
388184918,True,,residential,,False,144.966,"LINESTRING (-6.3773743 39.4778267, -6.3763071 39.4788372)",Calle Juan Caldera,,,
38078369,True,1,residential,,False,31.688,"LINESTRING (-6.3770619 39.4765684, -6.3772903 39.4763445)",Plaza del Alcalde Antonio Canales,,,
38079741,True,,residential,,False,40.301,"LINESTRING (-6.3774187 39.476804, -6.3770619 39.4765684)",Calle Cano de Saavedra,,,
38079986,False,,residential,,False,38.635,"LINESTRING (-6.3774187 39.476804, -6.3771468 39.4770809)",Calle Trajano,,,
31901821,True,1,residential,,False,63.356,"LINESTRING (-6.3758474 39.4783914, -6.3763071 39.4788372)",Calle Berrocala,,,
38079987,True,,residential,,False,41.834,"LINESTRING (-6.3770504 39.475421, -6.3771076 39.4754459, -6.3774239 39.4755833, -6.3774751 39.4756056)",Calle Los Fueros,,,
38866930,True,1,residential,,False,69.142,"LINESTRING (-6.3770504 39.475421, -6.3770121 39.4754715, -6.3766908 39.4758947, -6.3766024 39.47592)",Calle Marqués de Oquendo,,,
38866931,True,1,residential,,False,17.193,"LINESTRING (-6.3761185 39.475015, -6.376019 39.4751492)",Calle Reyes Católicos,,,
38079987,True,,residential,,False,52.511,"LINESTRING (-6.3761185 39.475015, -6.3761658 39.4750356, -6.3765803 39.4752162, -6.3766513 39.4752471)",Calle Los Fueros,,,
38080868,False,1,residential,,False,29.876,"LINESTRING (-6.3774916 39.4761255, -6.3773967 39.4762367, -6.3772903 39.4763445)",Calle García de Paredes,,,
38078369,True,1,residential,,False,45.142,"LINESTRING (-6.3770132 39.4761735, -6.3769455 39.4761317, -6.3766024 39.47592)",Plaza del Alcalde Antonio Canales,,,
38080872,True,,residential,,False,27.127000000000002,"LINESTRING (-6.3770132 39.4761735, -6.3770339 39.4761508, -6.3771284 39.4760471, -6.3771993 39.4759764)",Calle Cayo Norbano Flaco,,,
38080872,True,,residential,,False,18.36,"LINESTRING (-6.3771993 39.4759764, -6.3773058 39.4758332)",Calle Cayo Norbano Flaco,,,
"[38084530, 38084531]",False,1,residential,,"[False, True]",66.287,"LINESTRING (-6.3771993 39.4759764, -6.3774401 39.4760913, -6.3774937 39.4760283, -6.3775461 39.4759666, -6.3773058 39.4758332)","['Calle Pintor Velázquez', 'Calle Pintor Murillo']",,,
38079986,False,,residential,,True,38.635,"LINESTRING (-6.3771468 39.4770809, -6.3774187 39.476804)",Calle Trajano,,,
90401591,True,1,residential,,False,37.749,"LINESTRING (-6.3771468 39.4770809, -6.3770863 39.4771419, -6.3768795 39.4773505)",Calle Trajano,,,
38080872,True,,residential,,False,29.201,"LINESTRING (-6.3773058 39.4758332, -6.3773779 39.475728, -6.3774426 39.4756493, -6.3774751 39.4756056)",Calle Cayo Norbano Flaco,,,
"[38084530, 38084531]",False,1,residential,,"[False, True]",66.287,"LINESTRING (-6.3773058 39.4758332, -6.3775461 39.4759666, -6.3774937 39.4760283, -6.3774401 39.4760913, -6.3771993 39.4759764)","['Calle Pintor Murillo', 'Calle Pintor Velázquez']",,,
52115486,True,1,residential,,False,31.386,"LINESTRING (-6.3745677 39.4724929, -6.3748684 39.4723323)",Plaza Marrón,,,
"[388248843, 38084535]",True,1,"['residential', 'living_street']",30,False,102.917,"LINESTRING (-6.3745677 39.4724929, -6.3745607 39.4725384, -6.3747478 39.4728089, -6.3749581 39.4729618, -6.3751149 39.4731826, -6.3751837 39.4732653)",Calle Clavellinas,,,
38866931,True,1,residential,,False,48.463,"LINESTRING (-6.377242 39.4735007, -6.3772026 39.4735537, -6.3769845 39.4738478, -6.3769614 39.4738789)",Calle Reyes Católicos,,,
388248846,True,2,residential,,False,14.25,"LINESTRING (-6.3765391 39.4729759, -6.3767029 39.4729968)",,,,
388185644,True,,residential,,False,15.215,"LINESTRING (-6.3765391 39.4729759, -6.3765965 39.4730193, -6.3766447 39.4730842)",,,,
537215910,True,,residential,30,False,17.937,"LINESTRING (-6.3765391 39.4729759, -6.3766033 39.4729587, -6.3766399 39.4729273, -6.3766821 39.4728692)",Avenida de España,,,
22358115,True,2,residential,,False,122.82199999999999,"LINESTRING (-6.3766821 39.4728692, -6.3768681 39.4726206, -6.3769042 39.4725724, -6.3769468 39.4725154, -6.3773224 39.4720134, -6.3774008 39.4719141)",Avenida de España,,,
38866934,True,1,residential,,False,12.943,"LINESTRING (-6.3756919 39.4755901, -6.3758377 39.4756198)",Calle García Holguín,,,
38866932,True,1,residential,,False,59.844,"LINESTRING (-6.3763091 39.475716, -6.3763343 39.4756814, -6.3766213 39.4752881, -6.3766513 39.4752471)",Calle San Jorge,,,
38866934,True,1,residential,,False,33.887,"LINESTRING (-6.3763091 39.475716, -6.3765766 39.475902, -6.3766024 39.47592)",Calle García Holguín,,,
38079987,True,,residential,,False,39.336,"LINESTRING (-6.3766513 39.4752471, -6.3766988 39.4752678, -6.3769956 39.4753971, -6.3770504 39.475421)",Calle Los Fueros,,,
38866932,True,1,residential,,False,47.875,"LINESTRING (-6.3766513 39.4752471, -6.3766807 39.4752068, -6.3768816 39.4749315, -6.3769251 39.474872)",Calle San Jorge,,,
38866931,True,1,residential,,False,56.496,"LINESTRING (-6.376019 39.4751492, -6.3759909 39.4751871, -6.3757266 39.4755433, -6.3756919 39.4755901)",Calle Reyes Católicos,,,
38866937,True,1,residential,,False,83.687,"LINESTRING (-6.376019 39.4751492, -6.3759562 39.4751176, -6.3757812 39.4750297, -6.3754449 39.4749763, -6.3751022 39.47493)",Calle Segundo Pérez,,,
107679667,False,1,residential,,True,35.645,"LINESTRING (-6.3757399 39.474364, -6.3755503 39.4746492)",Calle Alfonso IX,,,
107679659,True,1,residential,,False,79.34,"LINESTRING (-6.3757399 39.474364, -6.3760111 39.4739778, -6.3761497 39.4737253)",Calle Alfonso IX,,,
38866930,True,1,residential,,False,47.37400000000001,"LINESTRING (-6.3773274 39.4750525, -6.37729 39.4751023, -6.3770728 39.4753912, -6.3770504 39.475421)",Calle Marqués de Oquendo,,,
38866938,True,1,residential,,False,39.940000000000005,"LINESTRING (-6.3773274 39.4750525, -6.3772691 39.4750264, -6.3769718 39.474893, -6.3769251 39.474872)",Calle Francisco Paniagua,,,
38866932,True,1,residential,,False,46.794,"LINESTRING (-6.3769251 39.474872, -6.3769507 39.4748369, -6.3771578 39.4745534, -6.3771928 39.4745054)",Calle San Jorge,,,
38866938,True,1,residential,,False,52.174,"LINESTRING (-6.3769251 39.474872, -6.3768535 39.4748399, -6.3764412 39.474655, -6.3763995 39.4746363)",Calle Francisco Paniagua,,,
38866931,True,1,residential,,False,48.528,"LINESTRING (-6.3763995 39.4746363, -6.3763657 39.4746818, -6.3761185 39.475015)",Calle Reyes Católicos,,,
38866938,True,1,residential,,False,64.233,"LINESTRING (-6.3763995 39.4746363, -6.3762957 39.4745884, -6.3758184 39.4743911, -6.3757399 39.474364)",Calle Francisco Paniagua,,,
39040271,False,1,residential,,False,46.849000000000004,"LINESTRING (-6.376201 39.4740561, -6.3766149 39.4742427, -6.3766723 39.4742686)",Calle Juana Elguezábal Leguinazábal,,,
38866932,True,1,residential,,False,49.67400000000001,"LINESTRING (-6.3771928 39.4745054, -6.3772225 39.4744647, -6.3774392 39.4741679, -6.3774769 39.4741162)",Calle San Jorge,,,
38866931,True,1,residential,,False,47.116,"LINESTRING (-6.3766723 39.4742686, -6.3766435 39.4743075, -6.3764231 39.4746045, -6.3763995 39.4746363)",Calle Reyes Católicos,,,
39040271,False,1,residential,,True,46.849000000000004,"LINESTRING (-6.3766723 39.4742686, -6.3766149 39.4742427, -6.376201 39.4740561)",Calle Juana Elguezábal Leguinazábal,,,
39040272,True,1,residential,,False,51.858000000000004,"LINESTRING (-6.3766723 39.4742686, -6.376713 39.4742871, -6.3771306 39.4744771, -6.3771928 39.4745054)",Calle Juana Elguezábal Leguinazábal,,,
