osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,junction,name
28343321,True,,,residential,False,110.09700000000001,"LINESTRING (-3.4091239 40.3805538, -3.408997 40.3812457, -3.4090085 40.3812972, -3.4090467 40.3813391, -3.4092512 40.3814448)",,,Calle del Val
404599104,False,,,residential,False,56.917,"LINESTRING (-3.4091239 40.3805538, -3.4089697 40.3804518, -3.4086164 40.3802183)",,,Calle Virgen de las Angustias
404599104,False,,,residential,True,80.655,"LINESTRING (-3.4091239 40.3805538, -3.4095605 40.3807069, -3.4097118 40.3807859, -3.4098513 40.3808921, -3.4099055 40.3809477)",,,Calle Virgen de las Angustias
990574138,False,,,residential,False,73.34100000000001,"LINESTRING (-3.4091239 40.3805538, -3.4090491 40.3805796, -3.4089843 40.3806407, -3.4086893 40.3809554, -3.4086014 40.3810689)",,,Calle Labradores
28343341,True,,,residential,False,3.536,"LINESTRING (-3.4094564 40.3815513, -3.4094723 40.3815219)",,,Calle del Campo
313304396,False,,,residential,True,33.769999999999996,"LINESTRING (-3.4094564 40.3815513, -3.4095762 40.3815975, -3.4096633 40.3816311, -3.4097206 40.3815118)",,,Plaza de Santa Ana
28343338,True,,,residential,False,62.452000000000005,"LINESTRING (-3.411246 40.3859575, -3.4113706 40.3859381, -3.4115786 40.3859057, -3.411884 40.3858679, -3.4119722 40.3858626)",,,Calle Subida Conventos
313304407,True,,,residential,False,55.557,"LINESTRING (-3.411246 40.3859575, -3.411164 40.3859774, -3.4108171 40.3860613, -3.4106146 40.3860898)",,,Avenida de la Cava
28343316,True,,,residential,False,82.10399999999998,"LINESTRING (-3.4102668 40.3836549, -3.4103407 40.3836292, -3.4104544 40.3835896, -3.4107006 40.383492, -3.4111131 40.3832969)",,,Calle Cañitas
28343331,False,,M-217,tertiary,False,32.918,"LINESTRING (-3.4102668 40.3836549, -3.4103298 40.383682, -3.4104647 40.38374, -3.4106052 40.3838005)",,,Avenida de la Constitución
948484407,False,,M-217,tertiary,False,13.716000000000001,"LINESTRING (-3.4102668 40.3836549, -3.4101718 40.3836388, -3.4101078 40.383632)",,,Avenida de la Constitución
313304390,True,,,residential,False,18.019,"LINESTRING (-3.410029 40.3832759, -3.410183 40.3833877)",,,Calle de San Blas
313304384,True,,,residential,False,27.532999999999998,"LINESTRING (-3.410029 40.3832759, -3.4098999 40.3833304, -3.4098478 40.3833304, -3.409803 40.3833131, -3.4097609 40.3832657)",,,Calle Velázquez
28343331,False,,M-217,tertiary,True,5.478,"LINESTRING (-3.4109903 40.383966, -3.4109302 40.3839478)",,,Avenida de la Constitución
404609829,False,,M-217,tertiary,True,11.574,"LINESTRING (-3.4109903 40.383966, -3.4111145 40.3840094)",,,Avenida de la Constitución
404614324,False,,,residential,True,84.571,"LINESTRING (-3.4109903 40.383966, -3.4110321 40.3839124, -3.411182 40.3838315, -3.4114184 40.3837233, -3.411612 40.3836293, -3.4117826 40.3835146)",,,Calle San Lorenzo
170439606,True,,,residential,False,51.336999999999996,"LINESTRING (-3.4104057 40.3841704, -3.4108838 40.3839907, -3.4109302 40.3839478)",,,Calle San Lorenzo
170439606,True,,,residential,False,36.717999999999996,"LINESTRING (-3.4096439 40.3844314, -3.4099854 40.3843143, -3.4100397 40.3842967)",,,Calle San Lorenzo
28343333,True,,,residential,False,41.563,"LINESTRING (-3.4088356 40.3850563, -3.4091244 40.3847541)",,,Calle San Lorenzo
403532533,False,,,residential,False,30.725,"LINESTRING (-3.4088356 40.3850563, -3.4090859 40.3852563)",,,Calle Sevilla
403532533,False,,,residential,False,47.689,"LINESTRING (-3.4090859 40.3852563, -3.4094875 40.3855569)",,,Calle Sevilla
403532533,False,,,residential,True,30.725,"LINESTRING (-3.4090859 40.3852563, -3.4088356 40.3850563)",,,Calle Sevilla
186918789,True,,,residential,False,139.32600000000002,"LINESTRING (-3.4090859 40.3852563, -3.4085795 40.3856146, -3.4085206 40.3856747, -3.4084735 40.38576, -3.4084639 40.3858255, -3.4084639 40.3859213, -3.4085174 40.3862522, -3.4085277 40.3863156)",,,Calle Jaén
403532533,False,,,residential,False,27.127,"LINESTRING (-3.4094875 40.3855569, -3.4098076 40.3855652)",,,Calle Sevilla
403532533,False,,,residential,True,47.689,"LINESTRING (-3.4094875 40.3855569, -3.4090859 40.3852563)",,,Calle Sevilla
403532533,False,,,residential,False,14.694,"LINESTRING (-3.4105086 40.3855895, -3.4106052 40.3855953, -3.4106813 40.3855887)",,,Calle Sevilla
403532533,False,,,residential,True,59.467999999999996,"LINESTRING (-3.4105086 40.3855895, -3.4102939 40.3855825, -3.410159 40.3855709, -3.4098076 40.3855652)",,,Calle Sevilla
404609829,False,,M-217,tertiary,False,33.024,"LINESTRING (-3.4130666 40.3853197, -3.412754 40.3851422)",,,Avenida de la Constitución
404609829,False,,M-217,tertiary,True,37.806,"LINESTRING (-3.4130666 40.3853197, -3.41336 40.3854836, -3.4134288 40.3855183)",,,Avenida de la Constitución
403536559,False,,,residential,True,48.196,"LINESTRING (-3.4085277 40.3863156, -3.4090934 40.3862687)",,,Avenida de la Cava
28343334,False,,,residential,True,135.004,"LINESTRING (-3.4085277 40.3863156, -3.4085373 40.3864017, -3.4085932 40.3869028, -3.4086147 40.3869732, -3.408636 40.3870239, -3.4086679 40.3870718, -3.4089574 40.387459)",,,Avenida del Olivar
403536559,False,,,residential,False,47.828,"LINESTRING (-3.4085277 40.3863156, -3.4081183 40.3863453, -3.4080461 40.3863505, -3.407966 40.3863593)",,,Avenida de la Cava
170439607,True,,,residential,False,114.659,"LINESTRING (-3.4099055 40.3809477, -3.4099037 40.3808985, -3.4098786 40.3802805, -3.4098829 40.3801923, -3.409902 40.3800903, -3.4099359 40.3799199)",,,Camino de Campo Real
404599095,False,,,residential,True,15.328,"LINESTRING (-3.4099055 40.3809477, -3.4099325 40.3810119, -3.4099794 40.3810726)",,,Calle Virgen de las Angustias
404599104,False,,,residential,False,80.655,"LINESTRING (-3.4099055 40.3809477, -3.4098513 40.3808921, -3.4097118 40.3807859, -3.4095605 40.3807069, -3.4091239 40.3805538)",,,Calle Virgen de las Angustias
28343341,True,,,residential,False,36.117,"LINESTRING (-3.4095802 40.3813618, -3.4097897 40.3810789)",,,Calle del Campo
313304379,False,,,residential,False,34.553,"LINESTRING (-3.4095802 40.3813618, -3.4092025 40.3812444)",,,Calle Desengaño
186912444,True,,,residential,False,67.696,"LINESTRING (-3.407639 40.3833856, -3.4075812 40.3831785, -3.4075713 40.383044, -3.4076051 40.3829927, -3.407682 40.3829279, -3.407789 40.3828431)",,,Calle La Fragua
404614323,False,,,residential,False,14.869,"LINESTRING (-3.4110506 40.382312, -3.4110919 40.3823599, -3.4111465 40.382424)",,,Calle Virgen de las Angustias
404614323,False,,,residential,True,8.637,"LINESTRING (-3.4110506 40.382312, -3.4110249 40.3822769, -3.4110039 40.382243)",,,Calle Virgen de las Angustias
404614338,False,,,residential,True,16.231,"LINESTRING (-3.4112916 40.3848218, -3.4111022 40.384844)",,,Calle Tercia
28343322,False,,,residential,True,92.68299999999999,"LINESTRING (-3.4112916 40.3848218, -3.4112815 40.3846902, -3.4112952 40.3845621, -3.4112851 40.3844158, -3.4111758 40.3841555, -3.4111145 40.3840094)",,,Calle Duque de Alba
403536558,True,,,residential,False,60.866,"LINESTRING (-3.4112916 40.3848218, -3.4113929 40.3850293, -3.4114895 40.385205, -3.4116629 40.3851747)",,,Calle del Pardo
404614339,True,,,residential,False,83.955,"LINESTRING (-3.4112916 40.3848218, -3.4112854 40.3848807, -3.4112364 40.3853429, -3.4112311 40.3855751)",,,Calle Duque de Alba
404614338,False,,,residential,False,16.231,"LINESTRING (-3.4111022 40.384844, -3.4112916 40.3848218)",,,Calle Tercia
186918779,True,,,residential,False,98.849,"LINESTRING (-3.4111022 40.384844, -3.4108158 40.3844229, -3.4104981 40.3842869, -3.4104481 40.3842398, -3.4104057 40.3841704)",,,Calle Amor de Dios
186912446,False,,,residential,True,69.981,"LINESTRING (-3.4100836 40.3820227, -3.4105635 40.382535)",,,Calle del Coso
404599093,True,,,residential,False,33.416,"LINESTRING (-3.4100836 40.3820227, -3.4100294 40.3820876, -3.4099836 40.3821156, -3.4099529 40.3821343, -3.4097781 40.382201)",,,Calle de Jesús y María
404614328,True,,,residential,False,8.641,"LINESTRING (-3.4104929 40.3825911, -3.4105635 40.382535)",,,Calle Arganda
28343316,True,,,residential,False,48.870000000000005,"LINESTRING (-3.4111131 40.3832969, -3.4111651 40.383278, -3.4116495 40.3831353)",,,Calle Cañitas
404614325,True,,,residential,False,55.686,"LINESTRING (-3.4111131 40.3832969, -3.4108128 40.3829786, -3.4107564 40.3829238, -3.4107637 40.382885)",,,Calle de Goya
28343350,True,,,residential,False,110.928,"LINESTRING (-3.413443 40.3827691, -3.4130671 40.3827154, -3.4121558 40.3825852)",,,Calle del Sol
672087400,False,,,residential,True,51.519999999999996,"LINESTRING (-3.413443 40.3827691, -3.4136169 40.3827412, -3.4136378 40.3827379, -3.4140383 40.382674)",,,Calle San Lorenzo
404614323,False,,,residential,False,25.271,"LINESTRING (-3.4111465 40.382424, -3.4113209 40.3826084)",,,Calle Virgen de las Angustias
404614323,False,,,residential,True,14.869,"LINESTRING (-3.4111465 40.382424, -3.4110919 40.3823599, -3.4110506 40.382312)",,,Calle Virgen de las Angustias
672087400,False,,,residential,True,57.836,"LINESTRING (-3.4140383 40.382674, -3.4147041 40.3825586)",,,Calle San Lorenzo
672087400,False,,,residential,False,51.519999999999996,"LINESTRING (-3.4140383 40.382674, -3.4136378 40.3827379, -3.4136169 40.3827412, -3.413443 40.3827691)",,,Calle San Lorenzo
404599095,False,,,residential,False,15.328,"LINESTRING (-3.4099794 40.3810726, -3.4099325 40.3810119, -3.4099055 40.3809477)",,,Calle Virgen de las Angustias
404614334,False,,,residential,True,50.979,"LINESTRING (-3.4099794 40.3810726, -3.4100442 40.3810339, -3.4104527 40.3807894)",,,Calle Caballero de Gracia
990571884,False,,,residential,False,22.909,"LINESTRING (-3.4089139 40.3822885, -3.4090324 40.3824737)",,,Calle Carreteros
28343341,True,,,residential,False,61.291,"LINESTRING (-3.4089139 40.3822885, -3.4090884 40.3821567, -3.4091528 40.3821034, -3.4091784 40.3820669, -3.4093026 40.3818353)",,,Calle del Campo
28343368,True,,,residential,False,30.771,"LINESTRING (-3.4091177 40.3830843, -3.4087718 40.3831689)",,,Calle Arenal
403537968,False,,,residential,False,22.682,"LINESTRING (-3.4091177 40.3830843, -3.4091771 40.3832832)",,,Calle Carreteros
28343315,False,,,residential,True,9.751,"LINESTRING (-3.4134781 40.38519, -3.4135478 40.3852598)",,,Calle las Vallas
403532535,True,,,residential,False,235.222,"LINESTRING (-3.4134781 40.38519, -3.41185 40.3835812, -3.4117826 40.3835146)",,,Calle las Vallas
"[404609826, 120186318]",True,,,residential,False,23.023,"LINESTRING (-3.4137395 40.3849741, -3.4137214 40.3850548, -3.4135908 40.3851308)",,,Calle Molino
120186318,True,,,residential,False,71.048,"LINESTRING (-3.4126356 40.3830545, -3.4126964 40.3831292, -3.41289 40.3833672, -3.4129443 40.3834469, -3.412969 40.3835107, -3.4130115 40.3836208)",,,Calle Molino
404597287,True,,,residential,False,75.485,"LINESTRING (-3.4126356 40.3830545, -3.4127358 40.3830077, -3.413067 40.3828901, -3.413142 40.3828634, -3.413443 40.3827691)",,,Calle San Lorenzo
170439609,False,,,residential,False,100.123,"LINESTRING (-3.4151229 40.3804913, -3.414844 40.3806822, -3.4148413 40.381297)",,,Calle de Honduras
103655605,False,,,residential,False,74.987,"LINESTRING (-3.4148527 40.379391, -3.4142562 40.3793845, -3.4141849 40.3793837, -3.4139689 40.3794025)",,,Avenida de Argentina
404614334,False,,,residential,False,36.548,"LINESTRING (-3.4111581 40.3795452, -3.4110336 40.3798599)",,,Calle Caballero de Gracia
"[404599075, 404614335]",False,,,residential,"[False, True]",50.22,"LINESTRING (-3.4111581 40.3795452, -3.4115821 40.379549, -3.4116677 40.3795473, -3.4117509 40.3795457)",,,Calle Antonio Machado
"[186918795, 30295716]",False,,,residential,True,38.84,"LINESTRING (-3.4102369 40.3794849, -3.4101736 40.3795057, -3.4100978 40.3796125, -3.4099926 40.3797685)",,,"['Camino del Val', 'Calle del Val']"
103655602,True,,,residential,False,78.324,"LINESTRING (-3.4102369 40.3794849, -3.4110239 40.3795333, -3.4111581 40.3795452)",,,Calle Antonio Machado
28343373,True,,,residential,False,144.831,"LINESTRING (-3.4147041 40.3825586, -3.41418 40.3813188)",,,Calle de Salvador Dalí
672087400,False,,,residential,False,57.836,"LINESTRING (-3.4147041 40.3825586, -3.4140383 40.382674)",,,Calle San Lorenzo
404609839,False,,,residential,True,113.66499999999999,"LINESTRING (-3.4147041 40.3825586, -3.4147629 40.3826966, -3.415084 40.3834494, -3.4151187 40.3835308)",,,Avenida de Clara Campoamor
30295480,True,,,residential,False,50.114,"LINESTRING (-3.4104527 40.3807894, -3.4107537 40.3811774)",,,Calle Virgen del Rosario
404614334,False,,,residential,True,25.48,"LINESTRING (-3.4104527 40.3807894, -3.4106892 40.3806478)",,,Calle Caballero de Gracia
404614334,False,,,residential,False,50.979,"LINESTRING (-3.4104527 40.3807894, -3.4100442 40.3810339, -3.4099794 40.3810726)",,,Calle Caballero de Gracia
404599083,False,,,residential,True,20.865,"LINESTRING (-3.4109846 40.3814751, -3.4112021 40.381387)",,,Calle de Jesús y María
404599085,True,,,residential,False,36.463,"LINESTRING (-3.4109846 40.3814751, -3.4111321 40.3816769, -3.4111631 40.3817193, -3.411194 40.3817616)",,,Calle Virgen del Rosario
404599087,True,,,residential,False,51.065,"LINESTRING (-3.4104624 40.3817046, -3.4109846 40.3814751)",,,Calle de Jesús y María
404599093,True,,,residential,False,10.638,"LINESTRING (-3.4104624 40.3817046, -3.4103569 40.3817565)",,,Calle de Jesús y María
313304385,True,,,residential,False,38.84,"LINESTRING (-3.4104624 40.3817046, -3.410432 40.3816244, -3.4103914 40.3815471, -3.4103685 40.381501, -3.4102628 40.3813948)",,,Calle Virgen de las Angustias
28343346,True,,,residential,False,35.869,"LINESTRING (-3.4080493 40.3833122, -3.4079063 40.3833533, -3.407639 40.3833856)",,,Calle Montera
186912441,True,,,residential,False,63.413,"LINESTRING (-3.4080493 40.3833122, -3.4082033 40.3831476, -3.4082915 40.3830645, -3.4084865 40.3829443, -3.4085647 40.3829071)",,,Calle Atarre
186918791,True,,,residential,False,56.965,"LINESTRING (-3.4080493 40.3833122, -3.4079812 40.3831783, -3.4079592 40.3831143, -3.4079061 40.3829903, -3.407789 40.3828431)",,,Calle Virgen del Carmen
28343341,True,,,residential,False,9.531,"LINESTRING (-3.4095313 40.381439, -3.4095802 40.3813618)",,,Calle del Campo
30295490,False,,,residential,False,17.962,"LINESTRING (-3.4095313 40.381439, -3.4097206 40.3815118)",,,Calle de San José
404599093,True,,,residential,False,37.577,"LINESTRING (-3.4103569 40.3817565, -3.4100836 40.3820227)",,,Calle de Jesús y María
28343321,True,,,residential,False,20.597,"LINESTRING (-3.4092512 40.3814448, -3.4094723 40.3815219)",,,Calle del Val
30295496,True,,,residential,False,72.049,"LINESTRING (-3.4086927 40.3814849, -3.4087444 40.3815099, -3.4087997 40.3815459, -3.4088615 40.3815951, -3.4090948 40.3816927, -3.4092512 40.3814448)",,,Calle de Madrid
990574136,False,,,residential,False,60.275000000000006,"LINESTRING (-3.4086927 40.3814849, -3.4087622 40.3813569, -3.408834 40.3811844, -3.4088206 40.3811486, -3.4086517 40.381082, -3.4086014 40.3810689)",,,Calle de Madrid
30295508,False,,,residential,False,19.708,"LINESTRING (-3.4082765 40.3821275, -3.4080781 40.3820349)",,,
30295508,False,,,residential,True,24.249,"LINESTRING (-3.4082765 40.3821275, -3.4083145 40.3821535, -3.4084894 40.3822733)",,,
186918781,True,,,residential,False,79.677,"LINESTRING (-3.4082765 40.3821275, -3.4086783 40.3815075, -3.4086927 40.3814849)",,,Calle Cañada
30295508,False,,,residential,False,24.249,"LINESTRING (-3.4084894 40.3822733, -3.4083145 40.3821535, -3.4082765 40.3821275)",,,
186912444,True,,,residential,False,38.915000000000006,"LINESTRING (-3.4084894 40.3822733, -3.4085816 40.3822581, -3.4088391 40.382232, -3.4089139 40.3822885)",,,Calle La Fragua
30295508,False,,,residential,True,19.708,"LINESTRING (-3.4080781 40.3820349, -3.4082765 40.3821275)",,,
990574137,False,,,residential,False,82.91199999999999,"LINESTRING (-3.4080781 40.3820349, -3.4079729 40.382164, -3.4078739 40.3822793, -3.407729 40.3824142, -3.407611 40.3825204, -3.4077218 40.3826352)",,,Calle Labradores
170439608,True,,,residential,False,52.446,"LINESTRING (-3.4138305 40.3822297, -3.4140383 40.382674)",,,Calle de Joan Miró
30295515,False,,,residential,False,74.333,"LINESTRING (-3.4138305 40.3822297, -3.4132377 40.3822666, -3.412957 40.3822929)",,,Calle Luna
28343350,True,,,residential,False,87.348,"LINESTRING (-3.4121558 40.3825852, -3.4119906 40.3825588, -3.4111465 40.382424)",,,Calle del Sol
170439608,True,,,residential,False,64.585,"LINESTRING (-3.4135969 40.3816768, -3.4138305 40.3822297)",,,Calle de Joan Miró
30295533,False,,,residential,False,45.325,"LINESTRING (-3.4128001 40.3819032, -3.412957 40.3822929)",,,Calle Santa Gema
932618104,True,,,residential,False,72.033,"LINESTRING (-3.4128001 40.3819032, -3.4135969 40.3816768)",,,Calle de Alcalá
932618105,False,,,residential,True,22.02,"LINESTRING (-3.4128001 40.3819032, -3.4127157 40.3817159)",,,Calle Santa Gema
932618105,False,,,residential,False,22.02,"LINESTRING (-3.4127157 40.3817159, -3.4128001 40.3819032)",,,Calle Santa Gema
30295533,False,,,residential,True,45.325,"LINESTRING (-3.412957 40.3822929, -3.4128001 40.3819032)",,,Calle Santa Gema
30295515,False,,,residential,True,74.333,"LINESTRING (-3.412957 40.3822929, -3.4132377 40.3822666, -3.4138305 40.3822297)",,,Calle Luna
403532536,True,,,residential,False,83.027,"LINESTRING (-3.412957 40.3822929, -3.4128248 40.3823127, -3.4122405 40.3824076, -3.4121558 40.3825852)",,,Calle Luna
30295535,True,,,residential,False,133.466,"LINESTRING (-3.40892 40.3837999, -3.4087604 40.3838672, -3.4086056 40.3839153, -3.4085311 40.3839314, -3.4084567 40.3839403, -3.4083965 40.3839413, -3.4083137 40.3839297, -3.407782 40.383845, -3.407398 40.3838167)",,,Calle los Baños
"[30295561, 170440859, 948484405, 948484406]",False,,M-217,"['residential', 'tertiary']",False,137.1,"LINESTRING (-3.40892 40.3837999, -3.4088477 40.3839057, -3.4088259 40.3839466, -3.4087716 40.3840488, -3.4086649 40.3842494, -3.4086455 40.3842859, -3.4084749 40.3844975, -3.4083119 40.3845501, -3.4081633 40.3845614, -3.4078922 40.384566)",,,"['Calle Virgen María', 'Calle de la Chorrera']"
"[886668441, 948484405, 45395985, 948484407]",False,,M-217,tertiary,True,104.83200000000001,"LINESTRING (-3.40892 40.3837999, -3.4090391 40.3837257, -3.4093052 40.3836629, -3.4093829 40.383653, -3.4094925 40.3836456, -3.4097476 40.3836362, -3.409995 40.383628, -3.4100328 40.3836267, -3.4100521 40.3836261, -3.4101078 40.383632)",,,"['Calle de la Chorrera', 'Avenida de la Constitución']"
404614337,True,,,residential,False,99.30399999999999,"LINESTRING (-3.407398 40.3838167, -3.4074895 40.3841263, -3.4076276 40.3844323, -3.4076783 40.3844947, -3.4077806 40.3845386, -3.4078922 40.384566)",,,Calle Virgen María
672130435,False,,,residential,False,13.393,"LINESTRING (-3.407398 40.3838167, -3.4073469 40.3838226, -3.4073004 40.383828, -3.4072417 40.3838349)",,,Calle los Baños
672264784,True,,,residential,False,60.031,"LINESTRING (-3.407398 40.3838167, -3.4073804 40.3836646, -3.4074209 40.3835007, -3.4074638 40.3834299, -3.4075142 40.3834061, -3.407639 40.3833856)",,,Calle Virgen María
672130434,False,2,M-300,primary,False,26.61,"LINESTRING (-3.4072417 40.3838349, -3.4072176 40.3835963)",,,
672130435,False,,,residential,True,13.393,"LINESTRING (-3.4072417 40.3838349, -3.4073004 40.383828, -3.4073469 40.3838226, -3.407398 40.3838167)",,,Calle los Baños
"[785181683, 786534054, 24005791]",False,2,M-300,primary,True,110.86800000000001,"LINESTRING (-3.4072417 40.3838349, -3.4072659 40.3840715, -3.4072959 40.3843056, -3.4073248 40.3844967, -3.4073474 40.3846466, -3.4073788 40.3848263)",,,
403536557,False,,,residential,False,4.598,"LINESTRING (-3.4106813 40.3855887, -3.4107033 40.3856265)",,,Calle Manuel Rosales
186918775,True,,,residential,False,56.269000000000005,"LINESTRING (-3.4106813 40.3855887, -3.410597 40.3854382, -3.410367 40.385144)",,,Calle Manuel Rosales
403532533,False,,,residential,True,14.694,"LINESTRING (-3.4106813 40.3855887, -3.4106052 40.3855953, -3.4105086 40.3855895)",,,Calle Sevilla
403536557,False,,,residential,True,4.598,"LINESTRING (-3.4107033 40.3856265, -3.4106813 40.3855887)",,,Calle Manuel Rosales
404614339,True,,,residential,False,42.54,"LINESTRING (-3.4112311 40.3855751, -3.411246 40.3859575)",,,Calle Duque de Alba
186918804,True,,,residential,False,45.067,"LINESTRING (-3.4112311 40.3855751, -3.411204 40.3855777, -3.4107033 40.3856265)",,,Calle Procesiones
28343333,True,,,residential,False,30.303,"LINESTRING (-3.4091244 40.3847541, -3.4093104 40.3845811, -3.4093687 40.3845606)",,,Calle San Lorenzo
403536559,False,,,residential,False,48.196,"LINESTRING (-3.4090934 40.3862687, -3.4085277 40.3863156)",,,Avenida de la Cava
30295582,True,,,residential,False,93.048,"LINESTRING (-3.4090934 40.3862687, -3.4090593 40.3859901, -3.4090944 40.385873, -3.4091715 40.3857889, -3.4094875 40.3855569)",,,Calle Granada
403536559,False,,,residential,True,130.418,"LINESTRING (-3.4090934 40.3862687, -3.4098881 40.3861918, -3.4102756 40.3861364, -3.4106146 40.3860898)",,,Avenida de la Cava
