osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,access,junction
29735582,,Calle de Juan XXIII,residential,False,False,5.7,2,50,"LINESTRING (-0.7928837 37.976842, -0.7929234 37.9768014)",,
29735582,,Calle de Juan XXIII,residential,False,True,72.761,2,50,"LINESTRING (-0.7928837 37.976842, -0.7922572 37.9772713)",,
687821867,,Calle del Calvario,residential,False,False,46.282,,,"LINESTRING (-0.7928837 37.976842, -0.7933071 37.9770907)",,
687821867,,Calle del Calvario,residential,False,True,69.838,,,"LINESTRING (-0.7928837 37.976842, -0.7922526 37.9764586)",,
171606038,,Calle de Almoradí,residential,False,True,48.323,1,,"LINESTRING (-0.7878716 37.9785349, -0.7880847 37.9789357)",,
239573128,,Calle de Rafael Narbona,tertiary,False,True,50.632000000000005,,,"LINESTRING (-0.7878716 37.9785349, -0.7883108 37.9784837, -0.7884437 37.9784722)",,
239573124,,Calle de Almoradí,tertiary,True,False,10.595,1,50,"LINESTRING (-0.787768 37.9784858, -0.7878716 37.9785349)",,
179262313,,Calle Ramón y Cajal,residential,False,True,91.624,,,"LINESTRING (-0.787768 37.9784858, -0.7871883 37.9790692, -0.787164 37.9791499)",,
239573118,,Calle Las Rosas,residential,False,False,79.746,,,"LINESTRING (-0.7857928 37.9775352, -0.7851439 37.9770325)",,
359377335,,Avenida del Mar,tertiary,False,True,29.764,2,50,"LINESTRING (-0.7857928 37.9775352, -0.7860393 37.9773511)",,
239573124,,Calle de Almoradí,tertiary,True,False,54.513,1,50,"LINESTRING (-0.7857928 37.9775352, -0.7859586 37.9776194, -0.7861029 37.9776946, -0.7863215 37.977793)",,
359377335,,Avenida del Mar,tertiary,False,False,45.822,2,50,"LINESTRING (-0.7857928 37.9775352, -0.7855541 37.9777058, -0.785365 37.9777585)",,
229816093,,Calle Juan Manuel Galant,residential,False,True,61.99,,,"LINESTRING (-0.7869447 37.9757563, -0.7876338 37.9756309)",,
242045263,,Calle Juan Manuel Galant,residential,True,False,68.872,,,"LINESTRING (-0.7869447 37.9757563, -0.7862721 37.9760765)",,
122624240,,Calle Torrevieja,residential,False,False,83.572,,,"LINESTRING (-0.7869447 37.9757563, -0.7869958 37.9758693, -0.7869812 37.9759506, -0.7869262 37.976019, -0.7867847 37.9760927, -0.7864289 37.9762756)",,
178950398,,Calle Vicente Blasco Ibáñez,residential,True,False,90.132,,,"LINESTRING (-0.7883164 37.9755342, -0.7883899 37.9763427)",,
178950762,,Calle Miguel Pérez Mateo,residential,False,False,28.86,,,"LINESTRING (-0.7883164 37.9755342, -0.7886385 37.9754804)",,
178950762,,Calle Miguel Pérez Mateo,residential,False,True,60.79,,,"LINESTRING (-0.7883164 37.9755342, -0.7876338 37.9756309)",,
178950762,,Calle Miguel Pérez Mateo,residential,False,True,46.591,,,"LINESTRING (-0.7894664 37.975356, -0.788944 37.9754334)",,
27481230,CV-941,Calle Galant Delgado,secondary,False,False,52.96,,,"LINESTRING (-0.7894664 37.975356, -0.7894797 37.9754161, -0.7895702 37.9758252)",,
27481230,CV-941,Calle Galant Delgado,secondary,False,True,46.674,,,"LINESTRING (-0.7894664 37.975356, -0.7893945 37.9750671, -0.7893646 37.974944)",,
29735614,,Calle Arniches,residential,False,False,55.161,1,50,"LINESTRING (-0.7876217 37.9794283, -0.78825 37.9793997)",,
29735625,,Calle del Montesico Blanco,residential,False,False,4.716,,,"LINESTRING (-0.7876217 37.9794283, -0.7876537 37.9793942)",,
29735625,,Calle del Montesico Blanco,residential,False,True,6.41,,,"LINESTRING (-0.7876217 37.9794283, -0.7875891 37.9794799)",,
239573130,CV-941,Avenida Diecinueve de Abril,residential,False,True,38.425,2,50,"LINESTRING (-0.789009 37.9793436, -0.7889687 37.9789995)",,
709173117,CV-941,Avenida Diecinueve de Abril,residential,False,False,28.679,2,50,"LINESTRING (-0.789009 37.9793436, -0.7890394 37.9796004)",,
709173118,,Calle Arniches,residential,True,False,66.82,1,50,"LINESTRING (-0.789009 37.9793436, -0.7884169 37.9793848, -0.78825 37.9793997)",,
29735485,,Calle Vega Baja,residential,False,False,49.283,,,"LINESTRING (-0.7875891 37.9794799, -0.7876271 37.9799221)",,
29735625,,Calle del Montesico Blanco,residential,False,False,6.41,,,"LINESTRING (-0.7875891 37.9794799, -0.7876217 37.9794283)",,
29735625,,Calle del Montesico Blanco,residential,False,True,64.808,,,"LINESTRING (-0.7875891 37.9794799, -0.7871695 37.9799598)",,
116498754,,Avenida del Prado,residential,False,False,34.226,,,"LINESTRING (-0.7923771 37.9780632, -0.7921159 37.9778344)",,
116498761,,Calle Federico García Lorca,residential,False,False,51.117,,,"LINESTRING (-0.7923771 37.9780632, -0.7919453 37.9783722)",,
116498754,,Avenida del Prado,residential,False,True,48.874,,,"LINESTRING (-0.7923771 37.9780632, -0.7926754 37.9783322, -0.7927395 37.9783971)",,
29735582,,Calle de Juan XXIII,residential,False,False,51.421,2,50,"LINESTRING (-0.7918243 37.9775834, -0.7922572 37.9772713)",,
116498754,,Avenida del Prado,residential,False,True,37.845,,,"LINESTRING (-0.7918243 37.9775834, -0.7921159 37.9778344)",,
29735582,,Calle de Juan XXIII,residential,False,True,97.756,2,50,"LINESTRING (-0.7918243 37.9775834, -0.7913045 37.9779425, -0.790999 37.9781744)",,
178948030,,Avenida del Prado,residential,False,True,92.363,2,50,"LINESTRING (-0.7918243 37.9775834, -0.7914978 37.9774108, -0.7909723 37.9770952)",,
29735508,,Calle de Carmelo Pérez,residential,True,False,37.783,,,"LINESTRING (-0.7918863 37.9801301, -0.7914558 37.9801477)",,
116498755,,Calle Miguel García Galant,residential,False,True,59.704,,,"LINESTRING (-0.7918863 37.9801301, -0.7916402 37.9799166, -0.7914347 37.9797282)",,
709173109,,Calle Miguel Hernández,residential,True,False,33.003,,,"LINESTRING (-0.7900472 37.9778609, -0.7899567 37.9775728)",,
709173107,,Calle José Navarro Roser,residential,True,False,102.701,1,50,"LINESTRING (-0.7900472 37.9778609, -0.7894176 37.9779081, -0.7888801 37.9779427)",,
116498758,,Calle de Pablo Neruda,residential,False,False,52.685,,,"LINESTRING (-0.7912877 37.9784258, -0.7908521 37.9787523)",,
116498758,,Calle de Pablo Neruda,residential,False,True,97.949,,,"LINESTRING (-0.7912877 37.9784258, -0.7921159 37.9778344)",,
178939928,,Avenida de Alicante,residential,False,False,37.706,2,50,"LINESTRING (-0.7912877 37.9784258, -0.790999 37.9781744)",,
178939928,,Avenida de Alicante,residential,False,True,33.919,2,50,"LINESTRING (-0.7912877 37.9784258, -0.7915497 37.9786503)",,
178939928,,Avenida de Alicante,residential,False,True,37.706,2,50,"LINESTRING (-0.790999 37.9781744, -0.7912877 37.9784258)",,
29735582,,Calle de Juan XXIII,residential,False,False,97.756,2,50,"LINESTRING (-0.790999 37.9781744, -0.7913045 37.9779425, -0.7918243 37.9775834)",,
"[171606008, 29735582]",,"['Calle de Rafael Narbona', 'Calle de Juan XXIII']",residential,False,"[False, True]",43.615,2,50,"LINESTRING (-0.790999 37.9781744, -0.7907632 37.9783302, -0.7906343 37.9783406, -0.790574 37.9783427)",,
709173106,,Calle José Ros,residential,False,True,58.854,1,50,"LINESTRING (-0.7904615 37.9778209, -0.790574 37.9783427)",,
709173107,,Calle José Navarro Roser,residential,True,False,36.585,1,50,"LINESTRING (-0.7904615 37.9778209, -0.7900472 37.9778609)",,
"[708826003, 709173108]",,"['Plaza Jaime I', 'Calle José Ros']",residential,True,False,90.905,1,50,"LINESTRING (-0.7904615 37.9778209, -0.7904395 37.9776341, -0.7904955 37.9775825, -0.7906672 37.9775347, -0.7907296 37.9775197, -0.7910002 37.9777197, -0.7910664 37.9777731)",,
116498761,,Calle Federico García Lorca,residential,False,True,46.46,,,"LINESTRING (-0.7915497 37.9786503, -0.7919453 37.9783722)",,
178939928,,Avenida de Alicante,residential,False,False,33.919,2,50,"LINESTRING (-0.7915497 37.9786503, -0.7912877 37.9784258)",,
178939928,,Avenida de Alicante,residential,False,True,52.97,2,50,"LINESTRING (-0.7915497 37.9786503, -0.7918865 37.9789412, -0.7919549 37.9790037)",,
116498761,,Calle Federico García Lorca,residential,False,False,46.46,,,"LINESTRING (-0.7919453 37.9783722, -0.7915497 37.9786503)",,
116498761,,Calle Federico García Lorca,residential,False,True,51.117,,,"LINESTRING (-0.7919453 37.9783722, -0.7923771 37.9780632)",,
116498766,,Calle Rubén Darío,residential,False,True,52.768,,,"LINESTRING (-0.7919453 37.9783722, -0.7922493 37.9786462, -0.7923442 37.9787276)",,
116498755,,Calle Miguel García Galant,residential,False,False,40.882,,,"LINESTRING (-0.790535 37.9789797, -0.7908535 37.9792483)",,
710612328,,Calle de Pablo Neruda,residential,True,False,23.399,,,"LINESTRING (-0.790535 37.9789797, -0.7907136 37.9788233)",,
116498756,,Calle José Ros,residential,True,False,54.823,1,50,"LINESTRING (-0.790574 37.9783427, -0.7907136 37.9788233)",,
171606008,,Calle de Rafael Narbona,residential,False,False,33.99,2,50,"LINESTRING (-0.790574 37.9783427, -0.7901873 37.9783657)",,
709173106,,Calle José Ros,residential,False,False,58.854,1,50,"LINESTRING (-0.790574 37.9783427, -0.7904615 37.9778209)",,
"[171606008, 29735582]",,"['Calle de Juan XXIII', 'Calle de Rafael Narbona']",residential,False,"[False, True]",43.614999999999995,2,50,"LINESTRING (-0.790574 37.9783427, -0.7906343 37.9783406, -0.7907632 37.9783302, -0.790999 37.9781744)",,
27481219,CV-941,Avenida Diecinueve de Abril,residential,False,False,55.145,2,50,"LINESTRING (-0.7888801 37.9779427, -0.7889029 37.9784383)",,
27481219,CV-941,Avenida Diecinueve de Abril,residential,False,True,23.651,2,50,"LINESTRING (-0.7888801 37.9779427, -0.7888811 37.97773)",,
116498758,,Calle de Pablo Neruda,residential,False,True,52.685,,,"LINESTRING (-0.7908521 37.9787523, -0.7912877 37.9784258)",,
710612329,,Calle de Pablo Neruda,residential,False,False,14.481,,,"LINESTRING (-0.7908521 37.9787523, -0.7907136 37.9788233)",,
29735508,,Calle de Carmelo Pérez,residential,True,False,69.908,,,"LINESTRING (-0.7914558 37.9801477, -0.79066 37.98019)",,
116498765,,Calle Pablo Picasso,residential,False,True,53.064,,,"LINESTRING (-0.7914558 37.9801477, -0.7915585 37.980618)",,
708826003,,Plaza Jaime I,residential,True,False,11.192,1,50,"LINESTRING (-0.7910664 37.9777731, -0.7911596 37.9778419)",,
116498752,,Calle José Navarro Roser,residential,True,False,53.287,1,50,"LINESTRING (-0.7910664 37.9777731, -0.7907169 37.9777984, -0.7904615 37.9778209)",,
171605982,,Calle Antonio Machado,residential,False,True,74.145,2,50,"LINESTRING (-0.7922526 37.9764586, -0.7916256 37.9769062)",,
171606074,,Calle del Calvario,residential,False,True,46.33,,,"LINESTRING (-0.7922526 37.9764586, -0.7918199 37.9762193)",,
687821867,,Calle del Calvario,residential,False,False,69.838,,,"LINESTRING (-0.7922526 37.9764586, -0.7928837 37.976842)",,
687821866,,Calle Antonio Machado,residential,True,False,76.622,1,50,"LINESTRING (-0.7922526 37.9764586, -0.7927909 37.9760918, -0.7928535 37.9760509, -0.7929161 37.97601)",,
29735582,,Calle de Juan XXIII,residential,False,False,72.761,2,50,"LINESTRING (-0.7922572 37.9772713, -0.7928837 37.976842)",,
29735582,,Calle de Juan XXIII,residential,False,True,51.421,2,50,"LINESTRING (-0.7922572 37.9772713, -0.7918243 37.9775834)",,
116498753,,Calle de Lope de Vega,residential,False,False,68.65,,,"LINESTRING (-0.7922572 37.9772713, -0.7916256 37.9769062)",,
116498753,,Calle de Lope de Vega,residential,False,True,88.561,,,"LINESTRING (-0.7922572 37.9772713, -0.7930569 37.9777581)",,
709173113,,Calle Padre Jesús,residential,True,False,34.223,,,"LINESTRING (-0.7890676 37.9798394, -0.7894573 37.9798202)",,
709173114,CV-941,Avenida Diecinueve de Abril,residential,False,False,24.77,2,50,"LINESTRING (-0.7890676 37.9798394, -0.7890924 37.9800613)",,
709173117,CV-941,Avenida Diecinueve de Abril,residential,False,True,26.69,2,50,"LINESTRING (-0.7890676 37.9798394, -0.7890394 37.9796004)",,
116498755,,Calle Miguel García Galant,residential,False,True,35.995,,,"LINESTRING (-0.7914347 37.9797282, -0.7911479 37.9794965)",,
116498755,,Calle Miguel García Galant,residential,False,False,59.704,,,"LINESTRING (-0.7914347 37.9797282, -0.7916402 37.9799166, -0.7918863 37.9801301)",,
687821867,,Calle del Calvario,residential,False,True,46.282,,,"LINESTRING (-0.7933071 37.9770907, -0.7928837 37.976842)",,
184153337,,Ronda Oeste,tertiary,False,False,77.396,2,50,"LINESTRING (-0.7933071 37.9770907, -0.7931159 37.9776186, -0.7930569 37.9777581)",,
184153338,,Ronda Oeste,tertiary_link,True,False,38.572,1,40,"LINESTRING (-0.7933071 37.9770907, -0.7933912 37.9769303, -0.793429 37.9768747, -0.7935149 37.9767877)",yes,
29735529,,Calle de Alberto Barberà,residential,False,False,68.425,,,"LINESTRING (-0.7915585 37.980618, -0.7907814 37.980677)",,
116498765,,Calle Pablo Picasso,residential,False,False,53.064,,,"LINESTRING (-0.7915585 37.980618, -0.7914558 37.9801477)",,
29735529,,Calle de Alberto Barberà,residential,False,True,72.846,,,"LINESTRING (-0.7915585 37.980618, -0.7922506 37.9805763, -0.7923872 37.9805679)",,
709173112,,Calle Miguel Hernández,residential,True,False,28.237,1,50,"LINESTRING (-0.7905441 37.9797713, -0.7904748 37.9795233)",,
709173113,,Calle Padre Jesús,residential,True,False,78.211,,,"LINESTRING (-0.7905441 37.9797713, -0.7907379 37.9797587, -0.7914347 37.9797282)",,
193488375,,Calle de Pablo Neruda,residential,True,False,21.557,,,"LINESTRING (-0.7903726 37.9791253, -0.790535 37.9789797)",,
709173112,,Calle Miguel Hernández,residential,True,False,31.661,1,50,"LINESTRING (-0.7903726 37.9791253, -0.7903005 37.9788463)",,
116498763,,Calle Tomás Pérez,residential,True,False,80.344,,,"LINESTRING (-0.7903005 37.9788463, -0.7893869 37.9789053)",,
709173112,,Calle Miguel Hernández,residential,True,False,54.354,1,50,"LINESTRING (-0.7903005 37.9788463, -0.7901873 37.9783657)",,
116498753,,Calle de Lope de Vega,residential,False,False,76.624,,,"LINESTRING (-0.7916256 37.9769062, -0.7909346 37.9764841)",,
116498753,,Calle de Lope de Vega,residential,False,True,68.65,,,"LINESTRING (-0.7916256 37.9769062, -0.7922572 37.9772713)",,
171605982,,Calle Antonio Machado,residential,False,False,74.145,2,50,"LINESTRING (-0.7916256 37.9769062, -0.7922526 37.9764586)",,
171605982,,Calle Antonio Machado,residential,False,True,60.997,2,50,"LINESTRING (-0.7916256 37.9769062, -0.7909723 37.9770952)",,
116498755,,Calle Miguel García Galant,residential,False,False,35.995,,,"LINESTRING (-0.7911479 37.9794965, -0.7914347 37.9797282)",,
116498755,,Calle Miguel García Galant,residential,False,True,37.782,,,"LINESTRING (-0.7911479 37.9794965, -0.7908535 37.9792483)",,
"[116498764, 116498757]",,Calle Rafal,residential,True,False,115.526,,,"LINESTRING (-0.7911479 37.9794965, -0.7913039 37.9793748, -0.7914598 37.979253, -0.7908521 37.9787523)",,
29735625,,Calle del Montesico Blanco,residential,False,False,64.808,,,"LINESTRING (-0.7871695 37.9799598, -0.7875891 37.9794799)",,
29735625,,Calle del Montesico Blanco,residential,False,True,64.229,,,"LINESTRING (-0.7871695 37.9799598, -0.7867435 37.9804298)",,
116498762,,Calle Ruiz Caracena,residential,False,False,40.326,,,"LINESTRING (-0.7871695 37.9799598, -0.7876271 37.9799221)",,
116498753,,Calle de Lope de Vega,residential,False,False,88.561,,,"LINESTRING (-0.7930569 37.9777581, -0.7922572 37.9772713)",,
184153337,,Ronda Oeste,tertiary,False,False,71.992,2,50,"LINESTRING (-0.7930569 37.9777581, -0.7928699 37.9783094, -0.792857 37.9783476, -0.7928405 37.9783825)",,
184153337,,Ronda Oeste,tertiary,False,True,77.396,2,50,"LINESTRING (-0.7930569 37.9777581, -0.7931159 37.9776186, -0.7933071 37.9770907)",,
127621098,,Calle Las Rosas,residential,True,False,28.199,,,"LINESTRING (-0.7849229 37.9768482, -0.7851439 37.9770325)",,
127621099,,Calle Juan Manuel Galant,residential,True,False,81.349,,,"LINESTRING (-0.7849229 37.9768482, -0.7844788 37.9771259, -0.7847194 37.9773383)",,
179263435,,Avenida del Mar,tertiary,False,False,21.528,2,,"LINESTRING (-0.7861858 37.9771957, -0.7860393 37.9773511)",,
269953654,,Plaza de la Constitución,residential,True,False,32.342,,,"LINESTRING (-0.7861858 37.9771957, -0.7861979 37.976905)",,
122624240,,Calle Torrevieja,residential,False,True,84.78,,,"LINESTRING (-0.7856112 37.976719, -0.7864089 37.9762878)",,
184155151,,Calle Torrevieja,residential,False,False,53.785,,,"LINESTRING (-0.7856112 37.976719, -0.7851439 37.9770325)",,
184155156,,Calle Cervantes,residential,True,False,27.464,2,50,"LINESTRING (-0.7856112 37.976719, -0.7854026 37.9765347)",,
184155151,,Calle Torrevieja,residential,False,True,13.506,,,"LINESTRING (-0.7842507 37.9777052, -0.784362 37.9776212)",,
179263162,,Calle García Márquez,residential,False,True,49.91,,,"LINESTRING (-0.7842507 37.9777052, -0.7839161 37.9779472, -0.7838749 37.9780321)",,
359377335,,Avenida del Mar,tertiary,False,True,86.38499999999999,2,50,"LINESTRING (-0.7842507 37.9777052, -0.7851778 37.9777616, -0.7852335 37.9777607)",,
184155151,,Calle Torrevieja,residential,False,False,50.405,,,"LINESTRING (-0.7851439 37.9770325, -0.7847194 37.9773383)",,
184155151,,Calle Torrevieja,residential,False,True,53.785,,,"LINESTRING (-0.7851439 37.9770325, -0.7856112 37.976719)",,
239573118,,Calle Las Rosas,residential,False,True,79.746,,,"LINESTRING (-0.7851439 37.9770325, -0.7857928 37.9775352)",,
116498754,,Avenida del Prado,residential,False,False,37.845,,,"LINESTRING (-0.7921159 37.9778344, -0.7918243 37.9775834)",,
116498754,,Avenida del Prado,residential,False,True,34.226,,,"LINESTRING (-0.7921159 37.9778344, -0.7923771 37.9780632)",,
116498758,,Calle de Pablo Neruda,residential,False,False,97.949,,,"LINESTRING (-0.7921159 37.9778344, -0.7912877 37.9784258)",,
127621101,,Calle Góngora,residential,False,False,46.477,,,"LINESTRING (-0.7876338 37.9756309, -0.7875239 37.975222)",,
178950762,,Calle Miguel Pérez Mateo,residential,False,False,60.79,,,"LINESTRING (-0.7876338 37.9756309, -0.7883164 37.9755342)",,
229816093,,Calle Juan Manuel Galant,residential,False,False,61.99,,,"LINESTRING (-0.7876338 37.9756309, -0.7869447 37.9757563)",,
127621102,,Ronda Sur,residential,True,False,70.631,,,"LINESTRING (-0.7873968 37.9747427, -0.7881887 37.9746252)",,
127621101,,Calle Góngora,residential,False,True,54.449,,,"LINESTRING (-0.7873968 37.9747427, -0.7874404 37.9749137, -0.7875239 37.975222)",,
127621103,,Ronda Sur,residential,True,False,88.857,,,"LINESTRING (-0.7895238 37.9743391, -0.788529 37.9744928)",,
689013358,CV-941,,secondary,False,False,10.897,2,,"LINESTRING (-0.7895238 37.9743391, -0.7894755 37.9744294)",,
689013358,CV-941,,secondary,False,True,133.33,2,,"LINESTRING (-0.7895238 37.9743391, -0.7899867 37.9734563, -0.7901237 37.9732377)",,
184155151,,Calle Torrevieja,residential,False,False,44.394,,,"LINESTRING (-0.7847194 37.9773383, -0.784362 37.9776212)",,
184155151,,Calle Torrevieja,residential,False,True,50.405,,,"LINESTRING (-0.7847194 37.9773383, -0.7851439 37.9770325)",,
239573121,,Calle Los Caños,residential,False,True,65.08800000000001,,,"LINESTRING (-0.7847194 37.9773383, -0.7848009 37.9774053, -0.7852335 37.9777607)",,
127623136,,,tertiary,True,False,2.15,1,40,"LINESTRING (-0.7935149 37.9767877, -0.7935349 37.9767765)",yes,roundabout
127623136,,,tertiary,True,False,21.896,1,40,"LINESTRING (-0.7932775 37.9767873, -0.793319 37.9768035, -0.7933638 37.9768126, -0.7934101 37.9768142, -0.7934557 37.9768082, -0.7935149 37.9767877)",yes,roundabout
128090855,,Ronda Oeste,tertiary_link,True,False,34.099999999999994,1,50,"LINESTRING (-0.7932775 37.9767873, -0.7933129 37.9769068, -0.7933071 37.9770907)",yes,
127623136,,,tertiary,True,False,2.025,1,40,"LINESTRING (-0.793618 37.9766216, -0.7936145 37.9766036)",yes,roundabout
127623136,,,tertiary,True,False,6.468999999999999,1,40,"LINESTRING (-0.7935122 37.9764892, -0.7934792 37.9764762, -0.7934439 37.9764677)",yes,roundabout
