osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,tunnel
167834390,Calle Alcalde Luis Pascual,residential,False,False,78.568,"LINESTRING (-0.9864977 38.7040785, -0.9870414 38.7046435)",,,,,
169117222,Calle de la Zafra,residential,False,False,93.145,"LINESTRING (-0.9864977 38.7040785, -0.9856163 38.7045566)",,,,,
167465967,Calle Alcalde Luis Pascual,residential,False,True,103.457,"LINESTRING (-0.9864977 38.7040785, -0.9864271 38.7040325, -0.9857726 38.7033423)",,,,,
169117222,Calle de la Zafra,residential,False,True,42.461000000000006,"LINESTRING (-0.9864977 38.7040785, -0.9868468 38.7039127, -0.9869273 38.7039088)",,,,,
167580647,Calle del Molino,residential,False,True,108.595,"LINESTRING (-0.9879998 38.7056692, -0.9869613 38.7062142)",,,,,
588726781,Calle Alcalde Luis Pascual,residential,True,False,38.582,"LINESTRING (-0.9879998 38.7056692, -0.9882601 38.7059505)",,,,,
"[827511003, 169125869]",Calle del Molino,residential,False,"[False, True]",122.08900000000001,"LINESTRING (-0.9879998 38.7056692, -0.9883681 38.7054721, -0.9889698 38.7051702, -0.9890223 38.7051489, -0.9890878 38.7051284, -0.989196 38.7050973)",,,,,
167476392,Calle Federico García Lorca,residential,False,True,103.739,"LINESTRING (-0.9839399 38.7043275, -0.9845989 38.7051059)",,,,,
167564126,Calle Echegaray,residential,False,True,45.382,"LINESTRING (-0.9839399 38.7043275, -0.9843707 38.7040961)",,,,,
558581917,Calle Federico García Lorca,residential,False,False,48.413,"LINESTRING (-0.9839399 38.7043275, -0.9836209 38.7039703)",,,,,
167465973,Avenida de Valencia,secondary,False,False,27.029,"LINESTRING (-0.9874541 38.7085881, -0.9876734 38.7085512, -0.9877588 38.7085376)",2,N-344A,,,
167465991,Avenida de Valencia,secondary,True,False,32.502,"LINESTRING (-0.9874541 38.7085881, -0.9873147 38.7085693, -0.9870816 38.7085671)",,N-344A,20,,
167563488,Calle Colón,residential,False,False,163.995,"LINESTRING (-0.9874541 38.7085881, -0.9873667 38.7086582, -0.9860998 38.7096168)",,,,,
914456701,Camino del Palacio,residential,False,True,54.205,"LINESTRING (-0.9874541 38.7085881, -0.9874854 38.7086586, -0.9875135 38.708701, -0.98755 38.7087463, -0.9877734 38.7090046)",,,,,
167563491,Calle José Canalejas,residential,False,False,22.676,"LINESTRING (-0.9834262 38.709418, -0.9832616 38.7095764)",,,,,
167563491,Calle José Canalejas,residential,False,True,13.612,"LINESTRING (-0.9834262 38.709418, -0.9834239 38.7092956)",,,,,
167466007,Calle José Canalejas,residential,False,True,100.09200000000001,"LINESTRING (-0.9834262 38.709418, -0.9836464 38.7095551, -0.983724 38.7095551, -0.9838982 38.7093837, -0.9838004 38.7093088, -0.9834239 38.7092956)",,,,,
167465996,Avenida de Valencia,secondary,True,False,17.004,"LINESTRING (-0.9854753 38.7086427, -0.9856712 38.7086386)",,N-344A,20,,
167476403,Calle Atleta Antonio Amorós,residential,False,False,47.633,"LINESTRING (-0.9849993 38.7037586, -0.9846828 38.7034086)",,,,,
167515058,Calle Atleta Antonio Amorós,residential,False,False,103.635,"LINESTRING (-0.9849993 38.7037586, -0.9856163 38.7045566)",,,,,
167564126,Calle Echegaray,residential,False,False,44.999,"LINESTRING (-0.9849993 38.7037586, -0.9845721 38.703988)",,,,,
167564126,Calle Echegaray,residential,False,True,34.449,"LINESTRING (-0.9849993 38.7037586, -0.9853261 38.7035827)",,,,,
167465970,Calle de la Cruz,residential,False,False,11.155,"LINESTRING (-0.9839403 38.7099976, -0.984044 38.7100569)",,,,,
167465970,Calle de la Cruz,residential,False,True,75.243,"LINESTRING (-0.9839403 38.7099976, -0.9832616 38.7095764)",,,,,
167563493,Calle San Jaime,residential,True,False,77.605,"LINESTRING (-0.9839403 38.7099976, -0.9833975 38.7105523)",,,,,
167582729,Calle Calvario,residential,False,False,23.264,"LINESTRING (-0.9911111 38.7046081, -0.9908771 38.704506)",,,,,
