osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,junction
903073562,False,2,Calle de Leganés,primary,40,yes,True,11.617,"LINESTRING (-3.7949314 40.2841007, -3.7948078 40.2841457)",
1175564807,False,2,Calle del Humilladero,residential,40,yes,False,25.474,"LINESTRING (-3.7949314 40.2841007, -3.7951522 40.2841051, -3.7952293 40.2841197)",
174287334,True,,Arroyada del Tesillo,residential,40,yes,False,66.886,"LINESTRING (-3.7937095 40.2837543, -3.7936588 40.2836952, -3.7935584 40.2836658, -3.7932932 40.2836346, -3.7929736 40.2836217)",
28073562,True,,Calle Honda,residential,40,yes,False,40.519999999999996,"LINESTRING (-3.7931243 40.2816264, -3.7930262 40.2815988, -3.7926845 40.2814845)",
177187625,False,4,Calle de la Comunidad de Madrid,tertiary,40,,False,102.83800000000001,"LINESTRING (-3.795577 40.2786546, -3.7952638 40.2788773, -3.794866 40.2791327, -3.7947542 40.2791975, -3.7947002 40.2792288, -3.7946557 40.2792547)",
315597535,False,4,Calle de la Comunidad de Madrid,tertiary,40,,True,105.552,"LINESTRING (-3.795577 40.2786546, -3.7958978 40.2784032, -3.7962005 40.2782446, -3.7965626 40.2780866)",
28087350,False,2,Calle de Las Eras,residential,40,yes,False,143.043,"LINESTRING (-3.7924267 40.2784531, -3.7924601 40.2785647, -3.7924235 40.2796223, -3.7924181 40.2797362)",
28087355,False,2,Calle de Santa Juana,residential,40,yes,False,94.846,"LINESTRING (-3.7924267 40.2784531, -3.7923662 40.2784535, -3.7922846 40.278454, -3.7914428 40.278459, -3.7913087 40.2784599)",
28087355,False,2,Calle de Santa Juana,residential,40,yes,True,223.46599999999998,"LINESTRING (-3.7924267 40.2784531, -3.7926013 40.2784551, -3.7931463 40.2784614, -3.7933426 40.2784702, -3.7935987 40.2785426, -3.7936475 40.2785555, -3.7939191 40.2786797, -3.7941038 40.2787666, -3.7942935 40.2788558, -3.7944471 40.2790069, -3.7945978 40.279186, -3.7946184 40.2792104, -3.7946557 40.2792547)",
28087359,True,,Travesía de la Arena,residential,40,yes,False,18.07,"LINESTRING (-3.79527 40.2815832, -3.7952593 40.2817455)",
28087358,True,,Calle del Ferial,residential,40,yes,False,44.665,"LINESTRING (-3.7933099 40.2812505, -3.7931243 40.2816264)",
28087356,True,1,Calle de la Telefónica,residential,40,yes,False,118.18200000000002,"LINESTRING (-3.7933099 40.2812505, -3.7941165 40.281421, -3.7945049 40.281475, -3.7946636 40.2814974)",
28087359,True,,Travesía de la Arena,residential,40,yes,False,65.65299999999999,"LINESTRING (-3.795371 40.2802363, -3.7953563 40.2803687, -3.7953292 40.2807811, -3.7953278 40.2808031, -3.7953266 40.2808257)",
60650676,False,4,Calle de Extremadura,secondary,40,yes,False,88.349,"LINESTRING (-3.795371 40.2802363, -3.795476 40.2802147, -3.7957164 40.2801671, -3.7962269 40.2800758, -3.7963844 40.2800542)",
60650676,False,4,Calle de Extremadura,secondary,40,yes,True,68.56700000000001,"LINESTRING (-3.795371 40.2802363, -3.7953346 40.280244, -3.7950797 40.2802926, -3.7945893 40.2803931)",
174287334,True,,Arroyada del Tesillo,residential,40,yes,False,29.394,"LINESTRING (-3.7929736 40.2836217, -3.7926271 40.2836183)",
28087368,True,1,Calle de los Corralones,residential,40,yes,False,80.569,"LINESTRING (-3.7933808 40.2847197, -3.7933553 40.2846658, -3.7932833 40.2845191, -3.7931548 40.2842282, -3.7930647 40.2840365)",
174307928,True,,Calle de los Corralones,residential,,,False,42.37,"LINESTRING (-3.7933808 40.2847197, -3.7932891 40.2847427, -3.7929629 40.2848317, -3.7929092 40.2848452)",
28087368,True,1,Calle de los Corralones,residential,40,yes,False,32.484,"LINESTRING (-3.7936939 40.2848879, -3.7935689 40.2848217, -3.7933808 40.2847197)",
254114947,False,2,Calle de Leganés,primary,40,yes,False,51.925,"LINESTRING (-3.7936939 40.2848879, -3.7939991 40.2846518, -3.7941236 40.2845553)",
254114947,False,2,Calle de Leganés,primary,40,yes,True,52.582,"LINESTRING (-3.7936939 40.2848879, -3.7934286 40.2851537, -3.7933277 40.2852692)",
28087356,True,1,Calle de la Telefónica,residential,40,yes,False,11.593,"LINESTRING (-3.7915229 40.2810881, -3.7916474 40.2810451)",
178490388,False,,Calle Honda,residential,40,yes,False,32.28,"LINESTRING (-3.7915229 40.2810881, -3.7911429 40.2810728)",
28087378,False,,Calle de Humanes,residential,40,yes,True,101.49,"LINESTRING (-3.7907399 40.2811103, -3.7907318 40.2810147, -3.790848 40.2802026)",
178490384,True,,Calle Honda,residential,40,yes,False,40.981,"LINESTRING (-3.7907399 40.2811103, -3.7906205 40.2811615, -3.7905233 40.2812023, -3.7904183 40.2812165, -3.79029 40.2812104)",
178490388,False,,Calle Honda,residential,40,yes,True,34.903999999999996,"LINESTRING (-3.7907399 40.2811103, -3.7908871 40.281073, -3.7909877 40.2810666, -3.7911429 40.2810728)",
28087378,False,,Calle de Humanes,residential,40,yes,False,101.49,"LINESTRING (-3.790848 40.2802026, -3.7907318 40.2810147, -3.7907399 40.2811103)",
28087378,False,,Calle de Humanes,residential,40,yes,True,45.081,"LINESTRING (-3.790848 40.2802026, -3.7909018 40.2798843, -3.7909159 40.2798005)",
28087379,True,,Calle de Casarrubuelos,residential,40,yes,False,69.169,"LINESTRING (-3.790848 40.2802026, -3.7915649 40.2801946, -3.7916276 40.2801939, -3.7916633 40.2801942)",
28087379,True,,Calle de Casarrubuelos,residential,40,yes,False,92.734,"LINESTRING (-3.7916633 40.2801942, -3.7917885 40.2801948, -3.7918448 40.2801879, -3.7927557 40.2801958)",
28087380,True,,Calle de Torrejón,residential,40,yes,False,94.634,"LINESTRING (-3.7916633 40.2801942, -3.7916602 40.2802621, -3.7916525 40.2804295, -3.7916478 40.2809985, -3.7916474 40.2810451)",
28087382,True,,Calle del Lavadero,residential,40,yes,False,46.839999999999996,"LINESTRING (-3.7927557 40.2801958, -3.7927241 40.2800443, -3.7927347 40.2799874, -3.7927685 40.2799566, -3.792842 40.2799258, -3.7929805 40.279915)",
178490412,True,,Calle de Torrejoncillo,residential,40,yes,False,87.768,"LINESTRING (-3.7927557 40.2801958, -3.7931732 40.2804253, -3.7935813 40.2806712)",
28087358,True,,Calle del Ferial,residential,40,yes,False,22.636,"LINESTRING (-3.7935813 40.2806712, -3.7934915 40.2808629)",
28087356,True,1,Calle de la Telefónica,residential,40,yes,False,101.50200000000001,"LINESTRING (-3.7916474 40.2810451, -3.7922827 40.2810306, -3.7927196 40.2811311, -3.7928198 40.2811541)",
28087382,True,,Calle del Lavadero,residential,40,yes,False,74.184,"LINESTRING (-3.7928586 40.2808583, -3.7927632 40.2802557, -3.7927557 40.2801958)",
28087382,True,,Calle del Lavadero,residential,40,yes,False,33.056,"LINESTRING (-3.7928198 40.2811541, -3.7928586 40.2808583)",
28087356,True,1,Calle de la Telefónica,residential,40,yes,False,42.976,"LINESTRING (-3.7928198 40.2811541, -3.7928802 40.281166, -3.7932382 40.2812425, -3.7933099 40.2812505)",
28087382,True,,Calle del Lavadero,residential,40,yes,False,38.49,"LINESTRING (-3.7926845 40.2814845, -3.7928198 40.2811541)",
28073562,True,,Calle Honda,residential,40,yes,False,108.059,"LINESTRING (-3.7926845 40.2814845, -3.7918269 40.2812116, -3.7917883 40.2811993, -3.7915229 40.2810881)",
28087383,True,,Calle de Parla,residential,40,yes,False,35.059,"LINESTRING (-3.7902611 40.2805275, -3.7902818 40.2808424)",
300654370,True,,Calle del Estuche,residential,40,,False,47.934,"LINESTRING (-3.7902994 40.2813803, -3.7907399 40.2811103)",
28087384,True,1,Calle de Griñón,residential,40,yes,False,86.988,"LINESTRING (-3.7892454 40.2806349, -3.7895696 40.2805979, -3.7902031 40.2805334, -3.7902611 40.2805275)",
60650671,True,1,Calle de la Fuente,tertiary,40,yes,False,98.18900000000001,"LINESTRING (-3.7892454 40.2806349, -3.7891641 40.2805664, -3.7889848 40.2804024, -3.7886733 40.2801041, -3.7885765 40.2799974, -3.7885273 40.2799432)",
28087385,False,2,Calle de la Vega,residential,40,yes,True,132.012,"LINESTRING (-3.786784 40.279618, -3.7868673 40.2796387, -3.7875502 40.2798191, -3.7875812 40.2798266, -3.7881407 40.2799701, -3.7882553 40.2800044)",
178490423,False,1,Calle de la Vega,residential,40,yes,False,37.592,"LINESTRING (-3.786784 40.279618, -3.786804 40.2795812, -3.7869157 40.2792954)",
320575922,False,1,Calle de la Vega,residential,40,yes,False,48.827999999999996,"LINESTRING (-3.786784 40.279618, -3.7866232 40.2795752, -3.7866329 40.2795541, -3.7867004 40.279371, -3.786716 40.2792751)",
88735257,True,1,Calle del Pinar,residential,40,yes,False,32.57,"LINESTRING (-3.7878832 40.2808375, -3.7880189 40.2811115)",
179948072,False,,Calle de Miraflores,residential,40,yes,False,5.134,"LINESTRING (-3.7878832 40.2808375, -3.7878242 40.2808478)",
179948072,False,,Calle de Miraflores,residential,40,yes,True,44.09,"LINESTRING (-3.7878832 40.2808375, -3.7880969 40.2807471, -3.7883391 40.2806471)",
28087392,False,2,Calle del Olivar,residential,40,yes,False,33.528,"LINESTRING (-3.787632 40.2808402, -3.7874366 40.2811023)",
95050239,False,,Calle del Paular,residential,40,yes,True,16.326,"LINESTRING (-3.787632 40.2808402, -3.7878242 40.2808478)",
95050239,False,,Calle del Paular,residential,40,yes,False,24.931,"LINESTRING (-3.787632 40.2808402, -3.7873941 40.2807708, -3.7873575 40.2807601)",
88735299,False,,Calle del Paular,residential,40,yes,True,4.726,"LINESTRING (-3.7871113 40.2805991, -3.7870921 40.280639)",
95050239,False,,Calle del Paular,residential,40,yes,False,18.38,"LINESTRING (-3.7871113 40.2805991, -3.7869444 40.2804937)",
95050239,False,,Calle del Paular,residential,40,yes,True,27.518,"LINESTRING (-3.7871113 40.2805991, -3.7872631 40.2806942, -3.7873575 40.2807601)",
174150157,False,2,Calle de la Constitución,secondary,40,,True,20.009,"LINESTRING (-3.7872177 40.2814405, -3.7869899 40.2813938)",
28087392,False,2,Calle del Olivar,residential,40,yes,True,42.138000000000005,"LINESTRING (-3.7872177 40.2814405, -3.7872545 40.2813476, -3.7874366 40.2811023)",
28087395,True,,Calle de Valdemoro,residential,40,yes,False,122.847,"LINESTRING (-3.7881071 40.2824535, -3.7868319 40.2820409, -3.7867737 40.2820224)",
178490408,True,1,Calle de Getafe,residential,40,yes,False,66.412,"LINESTRING (-3.7881071 40.2824535, -3.7883242 40.2824222, -3.7884781 40.2824018, -3.7888769 40.2823447)",
179636506,True,1,Avenida de Francisco Javier Sauquillo,secondary,40,yes,False,4.45,"LINESTRING (-3.7866271 40.2824485, -3.7866081 40.2824858)",
178490408,True,1,Calle de Getafe,residential,40,yes,False,129.767,"LINESTRING (-3.7866271 40.2824485, -3.7866987 40.282469, -3.7871726 40.2825599, -3.7873314 40.2825867, -3.7874865 40.2825874, -3.7876048 40.2825762, -3.7878868 40.2825142, -3.7881071 40.2824535)",
179636506,True,1,Avenida de Francisco Javier Sauquillo,secondary,40,yes,False,48.985,"LINESTRING (-3.7867737 40.2820224, -3.7867284 40.2821538, -3.7866271 40.2824485)",
28087401,True,1,Calle del Doctor Miguel Aguado,residential,40,yes,False,103.67,"LINESTRING (-3.7888769 40.2823447, -3.7888952 40.2824372, -3.7889258 40.2825918, -3.7889377 40.2826522, -3.789025 40.2831657, -3.7890401 40.2832686)",
179636506,True,1,Avenida de Francisco Javier Sauquillo,secondary,40,yes,False,4.551,"LINESTRING (-3.7891029 40.2837326, -3.7891535 40.2837462)",
28087407,True,2,Calle del Plata,residential,40,,False,183.26,"LINESTRING (-3.7891535 40.2837462, -3.7891055 40.283844, -3.7888242 40.284299, -3.788593 40.2846422, -3.7885579 40.2846849, -3.7885167 40.2847547, -3.7883294 40.2850717, -3.7882714 40.285176, -3.7882513 40.285241)",
179636506,True,1,Avenida de Francisco Javier Sauquillo,secondary,40,yes,False,110.12200000000001,"LINESTRING (-3.7891535 40.2837462, -3.7893464 40.2837873, -3.7897614 40.2838828, -3.7902091 40.2839797, -3.7903157 40.2840028, -3.7903938 40.2840342)",
28087363,True,,Calle de Lourdes,residential,40,yes,False,37.852,"LINESTRING (-3.7971784 40.2805068, -3.7975539 40.2806907)",
28087410,True,,Calle de Madrid,residential,40,yes,False,68.315,"LINESTRING (-3.7971784 40.2805068, -3.797224 40.2804491, -3.7975038 40.2801, -3.7975942 40.2799807)",
28087410,True,,Calle de Madrid,residential,40,yes,False,111.936,"LINESTRING (-3.7962359 40.2816349, -3.7965672 40.2811995, -3.7969335 40.280781)",
28087412,True,,Calle del Escorial,residential,40,yes,False,39.126,"LINESTRING (-3.7962359 40.2816349, -3.7962864 40.2816162, -3.7966508 40.2814812)",
123800416,True,,Calle de Batres,residential,40,yes,False,59.721000000000004,"LINESTRING (-3.7952593 40.2817455, -3.7953002 40.2817487, -3.7957241 40.2817865, -3.7957784 40.2817786, -3.7958326 40.2817668, -3.7959468 40.281729)",
28087412,True,,Calle del Escorial,residential,40,yes,False,42.523,"LINESTRING (-3.7973875 40.2815808, -3.7975323 40.2818466, -3.7975542 40.2818887, -3.7975781 40.2819345)",
28087412,True,,Calle del Escorial,residential,40,yes,False,42.021,"LINESTRING (-3.7969897 40.2813556, -3.7970187 40.281372, -3.7973875 40.2815808)",
123800448,True,,Calle de Serranillos,residential,40,yes,False,88.072,"LINESTRING (-3.7969897 40.2813556, -3.7970244 40.2813147, -3.7975262 40.280723, -3.7975539 40.2806907)",
319894108,True,,Calle de Covadonga,residential,40,yes,False,90.75399999999999,"LINESTRING (-3.7979581 40.2808904, -3.7979192 40.2809375, -3.7974291 40.2815305, -3.7973875 40.2815808)",
28087363,True,,Calle de Lourdes,residential,40,yes,False,72.741,"LINESTRING (-3.7964523 40.2801588, -3.7965684 40.2802151, -3.7971784 40.2805068)",
28087414,True,,Travesía de Extremadura,residential,40,yes,False,87.789,"LINESTRING (-3.7964523 40.2801588, -3.7963761 40.2802392, -3.7959181 40.2807216, -3.7958649 40.2808071)",
28087417,True,1,Calle de Ferrocarril,residential,40,yes,False,79.09,"LINESTRING (-3.7976097 40.2829591, -3.7976598 40.28306, -3.7979762 40.283613)",
254114947,False,2,Calle de Leganés,primary,40,yes,False,73.959,"LINESTRING (-3.7941236 40.2845553, -3.7943669 40.2843837, -3.7945765 40.2842632, -3.7946414 40.2842259, -3.7948078 40.2841457)",
254114947,False,2,Calle de Leganés,primary,40,yes,True,51.925,"LINESTRING (-3.7941236 40.2845553, -3.7939991 40.2846518, -3.7936939 40.2848879)",
28087418,True,1,Calle de Pelayos,residential,40,yes,False,105.766,"LINESTRING (-3.795304 40.2847944, -3.7951961 40.284805, -3.7950022 40.2847705, -3.7942759 40.2846413, -3.794194 40.2846129, -3.7941236 40.2845553)",
28087419,True,1,Calle de Oriente,residential,40,yes,False,75.09800000000001,"LINESTRING (-3.795304 40.2847944, -3.7955891 40.2843795, -3.7956858 40.2842384, -3.7957157 40.2841965)",
65864778,True,1,Calle de Pelayos,residential,40,yes,False,82.09,"LINESTRING (-3.795304 40.2847944, -3.7954023 40.2848118, -3.7959674 40.284915, -3.7961441 40.2849485, -3.7962435 40.2849711)",
254114947,False,2,Calle de Leganés,primary,40,yes,True,5.87,"LINESTRING (-3.7933277 40.2852692, -3.7932911 40.285314)",
28087422,True,1,Calle de San Andrés,residential,40,yes,False,139.339,"LINESTRING (-3.7933277 40.2852692, -3.7935078 40.2852961, -3.7949398 40.2855099)",
254114947,False,2,Calle de Leganés,primary,40,yes,False,52.582,"LINESTRING (-3.7933277 40.2852692, -3.7934286 40.2851537, -3.7936939 40.2848879)",
28087419,True,1,Calle de Oriente,residential,40,yes,False,85.737,"LINESTRING (-3.7949398 40.2855099, -3.7949674 40.2854623, -3.7951105 40.2852161, -3.7951267 40.2851884, -3.7952745 40.2849295, -3.795304 40.2847944)",
28087422,True,1,Calle de San Andrés,residential,40,yes,False,96.788,"LINESTRING (-3.7949398 40.2855099, -3.7950446 40.2855268, -3.7959837 40.2856778, -3.7960563 40.2856895)",
28087425,True,1,Calle de Valdemorillo,residential,40,yes,False,24.915,"LINESTRING (-3.7964924 40.2857657, -3.7965619 40.285548)",
28087425,True,1,Calle de Valdemorillo,residential,40,yes,False,98.43100000000001,"LINESTRING (-3.7962713 40.2866331, -3.7962758 40.2865256, -3.7964924 40.2857657)",
312626611,False,2,Calle de Pozuelo,residential,40,yes,False,40.717,"LINESTRING (-3.7962713 40.2866331, -3.7962108 40.2866197, -3.7958102 40.2865313)",
312626611,False,2,Calle de Pozuelo,residential,40,yes,True,54.370999999999995,"LINESTRING (-3.7962713 40.2866331, -3.7965269 40.2866814, -3.796654 40.2867055, -3.7968946 40.2867471)",
