osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction,maxspeed,access,tunnel
209536589,Ronda de la Estación,residential,False,False,96.241,"LINESTRING (-0.0425431 41.2395074, -0.0416188 41.239474, -0.0414164 41.239549)",,,,,,
893620945,Plaza Obispo Cubeles,residential,False,True,40.632999999999996,"LINESTRING (-0.0425431 41.2395074, -0.0425926 41.2395091, -0.0429322 41.2395174, -0.0430286 41.2395124)",,,,,,
220447380,Plaza de Ramón y Cajal,residential,False,False,16.555,"LINESTRING (-0.0412523 41.2379734, -0.0411173 41.2380823)",,,,,,
230417522,Calle del Chorrío,residential,False,False,86.323,"LINESTRING (-0.0398798 41.2386193, -0.0398035 41.2378451)",,,,,,
209536576,Calle Mequinenza,residential,False,False,107.486,"LINESTRING (-0.0398798 41.2386193, -0.0397714 41.2386318, -0.0396615 41.2386619, -0.0394026 41.238778, -0.039276 41.238808, -0.0390344 41.2388246, -0.0388045 41.2388312, -0.0386537 41.2388169)",,,,,,
209536576,Calle Mequinenza,residential,False,True,27.562,"LINESTRING (-0.0398798 41.2386193, -0.0400148 41.2386375, -0.0401983 41.2386812)",,,,,,
230416492,Calle de Mosen Antonio,residential,True,False,205.72899999999996,"LINESTRING (-0.0410369 41.2368495, -0.0410207 41.2367571, -0.0409653 41.2366327, -0.0409305 41.2365547, -0.0407584 41.2361251, -0.0406811 41.2359241, -0.0405723 41.2356779, -0.0405484 41.2355962, -0.0405404 41.235527, -0.0405386 41.2354226, -0.0405358 41.2352568, -0.0405181 41.2351496, -0.0405039 41.2350891, -0.0404798 41.2350611)",,,,,,
891496349,Calle Santa Lucía,residential,True,False,54.31399999999999,"LINESTRING (-0.0410369 41.2368495, -0.0409444 41.2368544, -0.0404552 41.2368154, -0.0403907 41.2368101)",,,,,,
220447377,Calle del Rosario,residential,True,False,175.65200000000002,"LINESTRING (-0.0396708 41.2369337, -0.0399718 41.2371303, -0.040073 41.2371964, -0.040584 41.2375303, -0.0407503 41.2376406, -0.0411969 41.2379366, -0.0412523 41.2379734)",,,,,,
22996270,Avenida de Chiprana,primary,True,False,17.108,"LINESTRING (-0.0447608 41.2365707, -0.0448567 41.2365221, -0.0449308 41.2364851)",A-221,,,,,
43871524,Plaza de Aragón,primary,True,False,13.780000000000001,"LINESTRING (-0.0447608 41.2365707, -0.0447687 41.2365443, -0.0447659 41.2365128, -0.0447501 41.2364773, -0.044729 41.2364544)",A-221,1,roundabout,,,
1022038399,Plaza de Aragón,primary,True,False,10.021,"LINESTRING (-0.0444577 41.2364713, -0.0444372 41.2365058, -0.0444286 41.236531, -0.044426 41.2365538, -0.0444266 41.2365572)",A-221,1,roundabout,,,
231060474,Avenida Joaquín Costa,primary,False,True,12.164,"LINESTRING (-0.0442344 41.2340956, -0.0441316 41.2340182)",A-221,,,40,,
854896583,,residential,True,False,17.9,"LINESTRING (-0.0442344 41.2340956, -0.0443186 41.2339476)",,,,,,
231060474,Avenida Joaquín Costa,primary,False,False,41.093,"LINESTRING (-0.0442344 41.2340956, -0.0443169 41.2342008, -0.0443854 41.234306, -0.0444198 41.2344337)",A-221,,,40,,
112173031,Avenida Joaquín Costa,primary,True,False,24.5,"LINESTRING (-0.0446737 41.2364306, -0.0445846 41.2362207)",A-221,,,,,
893394145,Plaza de Aragón,primary,True,False,19.536,"LINESTRING (-0.0446737 41.2364306, -0.0446131 41.2364266, -0.044554 41.2364294, -0.0445135 41.2364382, -0.0444852 41.2364516, -0.0444577 41.2364713)",A-221,1,roundabout,,,
112173020,Avenida de Chiprana,primary,True,False,17.222,"LINESTRING (-0.0449308 41.2364851, -0.0448377 41.2364731, -0.044729 41.2364544)",A-221,,,,,
1238954018,Avenida Joaquín Costa,primary,False,False,7.112,"LINESTRING (-0.0399207 41.2325983, -0.0399729 41.2326488)",A-221,,,40,,
538392734,Plaza de la Madre Ferrán,residential,True,False,62.228,"LINESTRING (-0.0399207 41.2325983, -0.0394859 41.2329026, -0.0393792 41.2329821)",,,,,,
231060474,Avenida Joaquín Costa,primary,False,False,42.851,"LINESTRING (-0.0433648 41.2338296, -0.0438708 41.2338905)",A-221,,,40,,
220450722,Calle de José María Albareda,residential,False,True,95.338,"LINESTRING (-0.0433648 41.2338296, -0.0433971 41.2336793, -0.0435053 41.2330406, -0.0435156 41.2329798)",,,,,permissive,
230415534,Calle de Isabel la Católica,residential,False,False,61.457,"LINESTRING (-0.0433648 41.2338296, -0.043351 41.2339342, -0.0432755 41.2343237, -0.0432651 41.2343771)",,,,,,
231060474,Avenida Joaquín Costa,primary,False,True,105.92699999999999,"LINESTRING (-0.0433648 41.2338296, -0.0432555 41.2338152, -0.0432074 41.2338088, -0.0425948 41.2337309, -0.0421182 41.2336608)",A-221,,,40,,
230416971,Calle Gaillac,residential,False,True,79.906,"LINESTRING (-0.0444198 41.2344337, -0.0444891 41.2344439, -0.0449546 41.234514, -0.0450155 41.2345159, -0.0450496 41.2345046, -0.0450625 41.2345004, -0.0453077 41.2343731)",,,,,,
231060474,Avenida Joaquín Costa,primary,False,True,41.092999999999996,"LINESTRING (-0.0444198 41.2344337, -0.0443854 41.234306, -0.0443169 41.2342008, -0.0442344 41.2340956)",A-221,,,40,,
854896586,Avenida Joaquín Costa,primary,False,False,91.303,"LINESTRING (-0.0444198 41.2344337, -0.0444164 41.2345158, -0.0443217 41.2348257, -0.0442931 41.2349841, -0.0442912 41.2351144, -0.0443051 41.2352448)",A-221,,,40,,
231060474,Avenida Joaquín Costa,primary,False,False,19.54,"LINESTRING (-0.0438708 41.2338905, -0.0440715 41.2339805)",A-221,,,40,,
231060474,Avenida Joaquín Costa,primary,False,True,42.851,"LINESTRING (-0.0438708 41.2338905, -0.0433648 41.2338296)",A-221,,,40,,
112173026,Avenida Joaquín Costa,primary,True,False,8.075,"LINESTRING (-0.0445319 41.2361195, -0.0445174 41.2361913)",A-221,,,,,
854896586,Avenida Joaquín Costa,primary,False,True,39.596000000000004,"LINESTRING (-0.0445319 41.2361195, -0.0444645 41.2358713, -0.0444372 41.2357706)",A-221,,,40,,
231060474,Avenida Joaquín Costa,primary,False,True,60.559,"LINESTRING (-0.0421182 41.2336608, -0.0414201 41.2335159)",A-221,,,40,,
230416483,Calle Valimaña,residential,True,False,69.161,"LINESTRING (-0.0421182 41.2336608, -0.0421469 41.2337878, -0.042167 41.2338767, -0.0421884 41.2340986, -0.0421884 41.2342791)",,,,,,
231060474,Avenida Joaquín Costa,primary,False,False,105.92699999999999,"LINESTRING (-0.0421182 41.2336608, -0.0425948 41.2337309, -0.0432074 41.2338088, -0.0432555 41.2338152, -0.0433648 41.2338296)",A-221,,,40,,
231060474,Avenida Joaquín Costa,primary,False,False,60.559,"LINESTRING (-0.0414201 41.2335159, -0.0421182 41.2336608)",A-221,,,40,,
231060474,Avenida Joaquín Costa,primary,False,True,108.39099999999999,"LINESTRING (-0.0414201 41.2335159, -0.0413074 41.2334776, -0.040917 41.2333186, -0.0405644 41.2331347, -0.0404421 41.2330607, -0.040347 41.2329809)",A-221,,,40,,
231073013,Calle Teruel,residential,True,False,112.952,"LINESTRING (-0.0414201 41.2335159, -0.0416601 41.2329205, -0.0417321 41.2325306)",,,,,,
209536577,Calle Obispo García,residential,False,False,79.594,"LINESTRING (-0.0446242 41.238141, -0.0439894 41.2386744)",,,,,,
209536577,Calle Obispo García,residential,False,True,22.805,"LINESTRING (-0.0446242 41.238141, -0.0447457 41.2380307, -0.0447995 41.2379839)",,,,,,
230416974,Calle Emilio Jover Aguilar,residential,False,False,48.931000000000004,"LINESTRING (-0.0446242 41.238141, -0.0445658 41.2381026, -0.0441681 41.2378654)",,,,,,
209536577,Calle Obispo García,residential,False,True,31.651,"LINESTRING (-0.0430286 41.2395124, -0.0432596 41.2392869)",,,,,,
893620945,Plaza Obispo Cubeles,residential,False,False,40.633,"LINESTRING (-0.0430286 41.2395124, -0.0429322 41.2395174, -0.0425926 41.2395091, -0.0425431 41.2395074)",,,,,,
893394147,Plaza de Aragón,primary,True,False,19.287,"LINESTRING (-0.0445245 41.2366385, -0.0445695 41.2366417, -0.044617 41.2366406, -0.0446565 41.2366342, -0.0447013 41.2366209, -0.0447394 41.2365973)",A-221,1,roundabout,,,
209536576,Calle Mequinenza,residential,False,False,27.562,"LINESTRING (-0.0401983 41.2386812, -0.0400148 41.2386375, -0.0398798 41.2386193)",,,,,,
209536576,Calle Mequinenza,residential,False,True,35.088,"LINESTRING (-0.0401983 41.2386812, -0.040285 41.2388691, -0.040322 41.2389824)",,,,,,
209536576,Calle Mequinenza,residential,False,False,35.088,"LINESTRING (-0.040322 41.2389824, -0.040285 41.2388691, -0.0401983 41.2386812)",,,,,,
