osmid,ref,highway,junction,oneway,reversed,length,geometry,name,lanes,bridge,maxspeed,access
35545458,,residential,,False,True,154.157,"LINESTRING (-8.76434 42.1081214, -8.7632186 42.1080122, -8.7631401 42.1080039, -8.7624883 42.1079349)",Rúa Jenaro de la Fuente,,,30,
576441088,,residential,,True,False,61.092,"LINESTRING (-8.764341 42.1075123, -8.7643353 42.1069629)",,1,,30,
35545461,,residential,,False,True,179.67700000000002,"LINESTRING (-8.764341 42.1075123, -8.7634925 42.1074191, -8.7633145 42.1074246, -8.7632865 42.1074255, -8.7632202 42.1074449, -8.7630033 42.1075083, -8.7627372 42.1076356, -8.7625226 42.1078012, -8.7624883 42.1079349)",,,,30,
35545545,,residential,,False,False,84.521,"LINESTRING (-8.7610035 42.1072366, -8.7610416 42.1075296, -8.7611233 42.1079914)",,,,30,
35545545,,residential,,False,True,52.929,"LINESTRING (-8.7610035 42.1072366, -8.7609706 42.1070369, -8.760927 42.106764)",,,,30,
258688003,,residential,,False,False,282.648,"LINESTRING (-8.7610035 42.1072366, -8.7613811 42.1072345, -8.7614747 42.1072326, -8.7616901 42.1072281, -8.7620145 42.1072068, -8.7623815 42.1071344, -8.7626542 42.1070508, -8.7628197 42.1069964, -8.7629168 42.1069644, -8.7633122 42.1068606, -8.7643353 42.1069629)",,,,30,
258688003,,residential,,False,True,282.648,"LINESTRING (-8.7643353 42.1069629, -8.7633122 42.1068606, -8.7629168 42.1069644, -8.7628197 42.1069964, -8.7626542 42.1070508, -8.7623815 42.1071344, -8.7620145 42.1072068, -8.7616901 42.1072281, -8.7614747 42.1072326, -8.7613811 42.1072345, -8.7610035 42.1072366)",,,,30,
35545563,,residential,,False,False,265.147,"LINESTRING (-8.7600769 42.1152522, -8.7602767 42.1149699, -8.7603683 42.1147861, -8.760437 42.114506, -8.7604541 42.1139648, -8.7607688 42.1130168, -8.7607905 42.1129514)",Rúa de Eduardo Iglesias,,,40,
35545574,PO-331,primary,roundabout,True,False,9.21,"LINESTRING (-8.7600769 42.1152522, -8.7600277 42.1152327, -8.7599721 42.1152368)",,,,,
205289551,,unclassified,,False,True,73.7,"LINESTRING (-8.7599721 42.1152368, -8.7595478 42.1146535)",,,,,
35545563,,residential,,False,False,60.229,"LINESTRING (-8.7609576 42.112448, -8.7611404 42.1119236)",Rúa de Eduardo Iglesias,,,40,
35545563,,residential,,False,True,57.648,"LINESTRING (-8.7609576 42.112448, -8.7607905 42.1129514)",Rúa de Eduardo Iglesias,,,40,
"[205285548, 205285165]",,"['unclassified', 'residential']",,False,"[False, True]",366.892,"LINESTRING (-8.756323 42.1092964, -8.756538 42.1092552, -8.7566662 42.1092001, -8.756775 42.1091351, -8.7568061 42.1090733, -8.756775 42.1089908, -8.7568438 42.1088532, -8.7569887 42.1087258, -8.7571873 42.1085886, -8.757573 42.108683, -8.7578283 42.1087626, -8.7580277 42.1088852, -8.7595698 42.1099398)",Camiño do Cotro,,,,yes
658873077,EP-2301,tertiary,,False,True,31.815,"LINESTRING (-8.756323 42.1092964, -8.7565799 42.1093544, -8.7566771 42.1094029)",Estrada de Peitieiros,,,,
35545424,,residential,,False,True,125.793,"LINESTRING (-8.760927 42.106764, -8.7601674 42.1067958, -8.7594399 42.106969)",Rúa do Pazo,,,,
35545545,,residential,,False,False,52.929,"LINESTRING (-8.760927 42.106764, -8.7609706 42.1070369, -8.7610035 42.1072366)",,,,30,
466067208,,residential,,True,False,61.599,"LINESTRING (-8.7595698 42.1099398, -8.7591358 42.1103906)",Rúa das Pereiras,1,,30,
"[205285548, 205285165]",,"['residential', 'unclassified']",,False,"[False, True]",366.892,"LINESTRING (-8.7595698 42.1099398, -8.7580277 42.1088852, -8.7578283 42.1087626, -8.757573 42.108683, -8.7571873 42.1085886, -8.7569887 42.1087258, -8.7568438 42.1088532, -8.756775 42.1089908, -8.7568061 42.1090733, -8.756775 42.1091351, -8.7566662 42.1092001, -8.756538 42.1092552, -8.756323 42.1092964)",Camiño do Cotro,,,,yes
205286187,,residential,,True,False,96.38300000000001,"LINESTRING (-8.7595698 42.1099398, -8.7596672 42.1100056, -8.7603463 42.1104347, -8.7604463 42.1105037, -8.7604519 42.110508)",Rúa das Ánimas,,,,
466067208,,residential,,True,False,75.101,"LINESTRING (-8.7601042 42.109393, -8.7595698 42.1099398)",Rúa das Pereiras,1,,30,
205286182,,residential,,False,False,53.133,"LINESTRING (-8.7601778 42.1132684, -8.7604033 42.1128208)",Rúa da Cruz de Mera,,,,
205286183,,residential,,True,False,83.429,"LINESTRING (-8.7599478 42.1108379, -8.7591358 42.1103906)",Rúa da Levada do Beco,,,,
205286257,,residential,,True,False,55.45100000000001,"LINESTRING (-8.7599478 42.1108379, -8.7602729 42.1106251, -8.7604519 42.110508)",Rúa do Emigrante,1,,,
466067208,,residential,,True,False,77.772,"LINESTRING (-8.7591358 42.1103906, -8.758564 42.1109467)",Rúa das Pereiras,1,,30,
205286182,,residential,,False,True,53.133,"LINESTRING (-8.7604033 42.1128208, -8.7601778 42.1132684)",Rúa da Cruz de Mera,,,,
706760632,,residential,,True,False,35.086,"LINESTRING (-8.7604033 42.1128208, -8.7607813 42.1129481, -8.7607905 42.1129514)",Rúa da Cruz de Mera,,,,
205286205,,residential,,False,False,51.79,"LINESTRING (-8.7593919 42.1120427, -8.7600162 42.1119933)",Subida á Igrexa,,,,
91990630,EP-2301,residential,,True,False,60.4,"LINESTRING (-8.7600162 42.1119933, -8.7606298 42.1122897)",Rúa de San Bieito,1,,,
205286205,,residential,,False,True,51.79,"LINESTRING (-8.7600162 42.1119933, -8.7593919 42.1120427)",Subida á Igrexa,,,,
444862198,EP-2301,tertiary,,False,False,104.15,"LINESTRING (-8.7600162 42.1119933, -8.7599471 42.1119599, -8.7592137 42.1113632, -8.759175 42.1113016)",Rúa de San Bieito,,,,
35545563,,residential,,False,True,60.229,"LINESTRING (-8.7611404 42.1119236, -8.7609576 42.112448)",Rúa de Eduardo Iglesias,,,40,
205286204,,residential,,True,False,26.901,"LINESTRING (-8.7611404 42.1119236, -8.7608152 42.1119417)",Rúa de Manuel Losada,,,,
"[91965377, 35545563]",,residential,,False,False,148.87599999999998,"LINESTRING (-8.7611404 42.1119236, -8.7613116 42.1114513, -8.7615265 42.111464, -8.7619438 42.1114921, -8.7624528 42.111525)","['Rúa de Eduardo Iglesias', 'Avenida de Elduayen']",,,40,
205286269,,residential,,True,False,27.29,"LINESTRING (-8.7603562 42.109552, -8.7601042 42.109393)",,,,,
679856576,,residential,,True,False,43.897000000000006,"LINESTRING (-8.7603562 42.109552, -8.7603325 42.1094589, -8.7603337 42.1093546, -8.7603776 42.1091616)",Avenida do Conde de Gondomar,,,,
91965377,,residential,,False,False,35.86,"LINESTRING (-8.7624528 42.111525, -8.7626267 42.1115363, -8.7628852 42.111558)",Avenida de Elduayen,,,,
"[91965377, 35545563]",,residential,,False,True,148.876,"LINESTRING (-8.7624528 42.111525, -8.7619438 42.1114921, -8.7615265 42.111464, -8.7613116 42.1114513, -8.7611404 42.1119236)","['Rúa de Eduardo Iglesias', 'Avenida de Elduayen']",,,40,
205287927,,residential,,False,False,63.5,"LINESTRING (-8.7637856 42.1105863, -8.7638077 42.1105627, -8.7640079 42.1100411)",Rúa Rosalía de Castro,,,20,
"[1005307394, 1005307395]",,residential,,True,False,217.66400000000002,"LINESTRING (-8.7637856 42.1105863, -8.7637511 42.1105844, -8.7634529 42.1105536, -8.7625945 42.1104648, -8.7625267 42.1110471, -8.7624821 42.1113355, -8.7624528 42.111525)","['Rúa de Otero Pedraio', 'Rúa de Rosalía de Castro']",,,40,
205287927,,residential,,False,True,63.5,"LINESTRING (-8.7640079 42.1100411, -8.7638077 42.1105627, -8.7637856 42.1105863)",Rúa Rosalía de Castro,,,20,
1005307396,PO-331,primary,,False,False,45.772999999999996,"LINESTRING (-8.7641272 42.1120102, -8.764359 42.1117881, -8.7644669 42.1116847)",Avenida do Campo da Feira,,,,
1005307396,PO-331,primary,,False,True,56.001000000000005,"LINESTRING (-8.7641272 42.1120102, -8.764052 42.1120827, -8.7637133 42.1124094)",Avenida do Campo da Feira,,,,
205287981,,residential,,True,False,43.16,"LINESTRING (-8.7640098 42.1116323, -8.7640242 42.1117073, -8.7641272 42.1120102)",,,,,
738618756,,residential,,False,False,35.188,"LINESTRING (-8.7640098 42.1116323, -8.764212 42.111647, -8.7643501 42.1116496, -8.7644351 42.1116445)",Avenida de Elduayen,,,,
"[91965377, 738618756, 738618757]",,residential,,False,True,93.137,"LINESTRING (-8.7640098 42.1116323, -8.7637721 42.1116167, -8.7637201 42.1116133, -8.7636444 42.1116072, -8.7635195 42.1116006, -8.7632176 42.1115798, -8.7628852 42.111558)",Avenida de Elduayen,,yes,,
387748078,PO-331,primary,,False,True,8.383,"LINESTRING (-8.7637133 42.1124094, -8.7636523 42.1124697)",Avenida de don Diego Sarmiento de Acuña,,,,
1005307396,PO-331,primary,,False,False,56.001000000000005,"LINESTRING (-8.7637133 42.1124094, -8.764052 42.1120827, -8.7641272 42.1120102)",Avenida do Campo da Feira,,,,
"[1005307397, 35544958, 1005307398]",PO-340,primary,,False,False,221.251,"LINESTRING (-8.7645695 42.1108893, -8.764629 42.1103738, -8.7646458 42.110239, -8.7646695 42.110051, -8.7647 42.1098052, -8.7647157 42.1096793, -8.7647225 42.1095186, -8.7646811 42.1093579, -8.7645799 42.1091818, -8.7643542 42.1089841)","['Avenida Curros Enríquez', 'Avenida de Curros Enríquez']",,yes,,
35544958,PO-340,primary,,False,True,79.172,"LINESTRING (-8.7645695 42.1108893, -8.7645606 42.1109673, -8.7645466 42.1110914, -8.7645161 42.1113598, -8.764505 42.1115995)",Avenida de Curros Enríquez,,,,
"[205288416, 205288415]",,residential,,False,"[False, True]",152.909,"LINESTRING (-8.7645695 42.1108893, -8.7654346 42.1109905, -8.7653569 42.1116546, -8.7653472 42.111713)",,,,,
387748078,PO-331,primary,,False,False,8.383,"LINESTRING (-8.7636523 42.1124697, -8.7637133 42.1124094)",Avenida de don Diego Sarmiento de Acuña,,,,
205288546,,living_street,,False,False,255.87900000000002,"LINESTRING (-8.7636523 42.1124697, -8.7636851 42.1125503, -8.7637118 42.1126107, -8.7637716 42.1127488, -8.7638674 42.1129294, -8.7638796 42.1129671, -8.7638784 42.1130133, -8.7638549 42.1130862, -8.7637834 42.1132584, -8.7636913 42.1134114, -8.7636422 42.1134742, -8.7635122 42.1135921, -8.763435 42.1136671, -8.7633733 42.1137572, -8.7633236 42.113877, -8.7633044 42.1139389, -8.7633131 42.113984, -8.7634155 42.1141832, -8.7634193 42.1142276, -8.7634124 42.1142595, -8.7634227 42.1144023, -8.7634565 42.1146197)",Camiño da Seca,,,,
205288546,,living_street,,False,True,255.87900000000002,"LINESTRING (-8.7634565 42.1146197, -8.7634227 42.1144023, -8.7634124 42.1142595, -8.7634193 42.1142276, -8.7634155 42.1141832, -8.7633131 42.113984, -8.7633044 42.1139389, -8.7633236 42.113877, -8.7633733 42.1137572, -8.763435 42.1136671, -8.7635122 42.1135921, -8.7636422 42.1134742, -8.7636913 42.1134114, -8.7637834 42.1132584, -8.7638549 42.1130862, -8.7638784 42.1130133, -8.7638796 42.1129671, -8.7638674 42.1129294, -8.7637716 42.1127488, -8.7637118 42.1126107, -8.7636851 42.1125503, -8.7636523 42.1124697)",Camiño da Seca,,,,
35545416,PO-340,primary,,False,False,101.961,"LINESTRING (-8.7598907 42.1078212, -8.7598379 42.1077529, -8.7597548 42.107622, -8.759688 42.1074834, -8.7595749 42.107249, -8.7594399 42.106969)",,,,,
35545416,PO-340,primary,,False,True,73.717,"LINESTRING (-8.7598907 42.1078212, -8.7599725 42.1079016, -8.7602309 42.108085, -8.760485 42.1083144)",,,,,
205289551,,unclassified,,False,False,280.34999999999997,"LINESTRING (-8.7561479 42.1101718, -8.7561933 42.1102695, -8.7563238 42.1104464, -8.7564326 42.1106358, -8.7565359 42.11075, -8.756688 42.1109076, -8.7567837 42.1110577, -8.7568494 42.1111782, -8.7569461 42.1114087, -8.7570615 42.1116016, -8.7571582 42.1117464, -8.7572125 42.1118066, -8.7573243 42.1118884, -8.7576324 42.1120725, -8.7576942 42.1121686, -8.7577987 42.1123311)",,,,,
378648776,EP-2302,tertiary,,False,False,9.629999999999999,"LINESTRING (-8.7561479 42.1101718, -8.7560914 42.1101583, -8.7560357 42.1101481)",Estrada de Chaín,2,,30,
378648776,EP-2302,tertiary,,False,True,271.57099999999997,"LINESTRING (-8.7561479 42.1101718, -8.7562406 42.1101989, -8.7584938 42.1110233, -8.7589949 42.1112436, -8.7590876 42.1112665)",Estrada de Chaín,2,,30,
205289551,,unclassified,,False,False,73.7,"LINESTRING (-8.7595478 42.1146535, -8.7599721 42.1152368)",,,,,
205289551,,unclassified,,False,True,72.218,"LINESTRING (-8.7595478 42.1146535, -8.7593919 42.1142055, -8.7592183 42.1140702)",,,,,
205289554,,unclassified,,False,True,97.259,"LINESTRING (-8.7595478 42.1146535, -8.7589574 42.1148143, -8.758473 42.1150078)",,,,,
205289551,,unclassified,,False,False,231.341,"LINESTRING (-8.7577987 42.1123311, -8.7578897 42.112553, -8.7580401 42.1129201, -8.758598 42.1133459, -8.7588609 42.1137916, -8.7592183 42.1140702)",,,,,
205289551,,unclassified,,False,True,280.34999999999997,"LINESTRING (-8.7577987 42.1123311, -8.7576942 42.1121686, -8.7576324 42.1120725, -8.7573243 42.1118884, -8.7572125 42.1118066, -8.7571582 42.1117464, -8.7570615 42.1116016, -8.7569461 42.1114087, -8.7568494 42.1111782, -8.7567837 42.1110577, -8.756688 42.1109076, -8.7565359 42.11075, -8.7564326 42.1106358, -8.7563238 42.1104464, -8.7561933 42.1102695, -8.7561479 42.1101718)",,,,,
205289556,,residential,,False,False,74.261,"LINESTRING (-8.7577987 42.1123311, -8.7571284 42.1126041, -8.7570209 42.1126654)",Camiño do Picoto,,,,
205289556,,residential,,False,True,38.991,"LINESTRING (-8.7566778 42.1129066, -8.7570209 42.1126654)",Camiño do Picoto,,,,
"[205289554, 205289556]",,"['residential', 'unclassified']",,False,False,285.53499999999997,"LINESTRING (-8.7566778 42.1129066, -8.7569299 42.1132448, -8.7573427 42.1136643, -8.7575055 42.1139349, -8.7577936 42.1142357, -8.7580994 42.1143551, -8.758362 42.1146193, -8.7584709 42.1147457, -8.758473 42.1150078)",Camiño do Picoto,,,,
205289554,,unclassified,,False,False,97.259,"LINESTRING (-8.758473 42.1150078, -8.7589574 42.1148143, -8.7595478 42.1146535)",,,,,
"[205289554, 205289556]",,"['unclassified', 'residential']",,False,True,285.535,"LINESTRING (-8.758473 42.1150078, -8.7584709 42.1147457, -8.758362 42.1146193, -8.7580994 42.1143551, -8.7577936 42.1142357, -8.7575055 42.1139349, -8.7573427 42.1136643, -8.7569299 42.1132448, -8.7566778 42.1129066)",Camiño do Picoto,,,,
205289551,,unclassified,,False,False,72.218,"LINESTRING (-8.7592183 42.1140702, -8.7593919 42.1142055, -8.7595478 42.1146535)",,,,,
205289551,,unclassified,,False,True,231.341,"LINESTRING (-8.7592183 42.1140702, -8.7588609 42.1137916, -8.758598 42.1133459, -8.7580401 42.1129201, -8.7578897 42.112553, -8.7577987 42.1123311)",,,,,
"[258563264, 205289555]",,residential,,False,"[False, True]",268.51,"LINESTRING (-8.7592183 42.1140702, -8.7586892 42.1142214, -8.7579912 42.1136905, -8.7570209 42.1126654)",,,,,
205289556,,residential,,False,False,38.991,"LINESTRING (-8.7570209 42.1126654, -8.7566778 42.1129066)",Camiño do Picoto,,,,
"[258563264, 205289555]",,residential,,False,"[False, True]",268.51,"LINESTRING (-8.7570209 42.1126654, -8.7579912 42.1136905, -8.7586892 42.1142214, -8.7592183 42.1140702)",,,,,
205289556,,residential,,False,True,74.261,"LINESTRING (-8.7570209 42.1126654, -8.7571284 42.1126041, -8.7577987 42.1123311)",Camiño do Picoto,,,,
658873077,EP-2301,tertiary,,False,False,232.27700000000002,"LINESTRING (-8.758564 42.1109467, -8.7583853 42.1108465, -8.7582157 42.1107202, -8.7579954 42.1105198, -8.7567196 42.1094241, -8.7566771 42.1094029)",Estrada de Peitieiros,,,,
1010939753,EP-2301,tertiary,,False,True,53.622,"LINESTRING (-8.758564 42.1109467, -8.7589975 42.1111656, -8.7591025 42.1112168)",Estrada de Peitieiros,,,,
"[91965377, 738618756, 738618757]",,residential,,False,False,93.137,"LINESTRING (-8.7628852 42.111558, -8.7632176 42.1115798, -8.7635195 42.1116006, -8.7636444 42.1116072, -8.7637201 42.1116133, -8.7637721 42.1116167, -8.7640098 42.1116323)",Avenida de Elduayen,,yes,,
91965377,,residential,,False,True,35.86,"LINESTRING (-8.7628852 42.111558, -8.7626267 42.1115363, -8.7624528 42.111525)",Avenida de Elduayen,,,,
"[241613513, 205374330]",,residential,,True,False,165.751,"LINESTRING (-8.7628852 42.111558, -8.763265 42.1110996, -8.7633585 42.1111132, -8.7636271 42.1111394, -8.763973 42.110795, -8.7639096 42.1107103, -8.7638444 42.1106395, -8.7637856 42.1105863)",Rúa de Rosalía de Castro,,,40,
35544673,PO-340,primary,,False,True,65.564,"LINESTRING (-8.7653472 42.111713, -8.7652982 42.1117115, -8.7649358 42.111684, -8.7645561 42.1116566)",Avenida do Tranvía,2,,,
"[205288416, 205288415]",,residential,,False,"[False, True]",152.909,"LINESTRING (-8.7653472 42.111713, -8.7653569 42.1116546, -8.7654346 42.1109905, -8.7645695 42.1108893)",,,,,
"[679856576, 205286257]",,residential,,True,False,144.24,"LINESTRING (-8.7604519 42.110508, -8.7605017 42.1104761, -8.7609846 42.1101665, -8.7609095 42.1100961, -8.7607633 42.109968, -8.7604708 42.1097107, -8.7603868 42.1096094, -8.7603562 42.109552)","['Avenida do Conde de Gondomar', 'Rúa do Emigrante']",1,,,
35545563,,residential,,False,False,57.648,"LINESTRING (-8.7607905 42.1129514, -8.7609576 42.112448)",Rúa de Eduardo Iglesias,,,40,
35545563,,residential,,False,True,265.147,"LINESTRING (-8.7607905 42.1129514, -8.7607688 42.1130168, -8.7604541 42.1139648, -8.760437 42.114506, -8.7603683 42.1147861, -8.7602767 42.1149699, -8.7600769 42.1152522)",Rúa de Eduardo Iglesias,,,40,
706760632,,residential,,True,False,41.608,"LINESTRING (-8.7608152 42.1119417, -8.7606298 42.1122897)",Rúa da Cruz de Mera,,,,
706760633,,residential,,True,False,66.158,"LINESTRING (-8.7608152 42.1119417, -8.7600162 42.1119933)",Rúa de Manuel Losada,,,,
91990630,EP-2301,residential,,True,False,32.264,"LINESTRING (-8.7606298 42.1122897, -8.7609576 42.112448)",Rúa de San Bieito,1,,,
706760632,,residential,,True,False,61.941,"LINESTRING (-8.7606298 42.1122897, -8.7604033 42.1128208)",Rúa da Cruz de Mera,,,,
466067208,,residential,,True,False,34.243,"LINESTRING (-8.7603776 42.1091616, -8.7602495 42.109261, -8.7601766 42.1093266, -8.7601042 42.109393)",Rúa das Pereiras,1,,30,
"[466067209, 466067210]",,residential,,False,False,83.256,"LINESTRING (-8.7603776 42.1091616, -8.7604471 42.1090152, -8.7604808 42.1089242, -8.760649 42.1084409)",Avenida Conde de Gondomar,,yes,,
1010939753,EP-2301,tertiary,,False,False,53.622,"LINESTRING (-8.7591025 42.1112168, -8.7589975 42.1111656, -8.758564 42.1109467)",Estrada de Peitieiros,,,,
1010939754,,tertiary,roundabout,True,False,5.883,"LINESTRING (-8.7591025 42.1112168, -8.7590899 42.1112318, -8.7590848 42.111249, -8.7590876 42.1112665)",,,,,
205286257,,residential,,True,False,74.927,"LINESTRING (-8.75922 42.1112314, -8.7592867 42.1112173, -8.7594538 42.1111498, -8.7599478 42.1108379)",Rúa do Emigrante,1,,,
536462557,,tertiary,roundabout,True,False,11.661,"LINESTRING (-8.75922 42.1112314, -8.7592074 42.1112166, -8.759189 42.1112058, -8.7591667 42.1112, -8.7591431 42.1112001, -8.7591209 42.1112059, -8.7591025 42.1112168)",,,,,
444862198,EP-2301,tertiary,,False,True,104.15,"LINESTRING (-8.759175 42.1113016, -8.7592137 42.1113632, -8.7599471 42.1119599, -8.7600162 42.1119933)",Rúa de San Bieito,,,,
536462557,,tertiary,roundabout,True,False,9.711,"LINESTRING (-8.759175 42.1113016, -8.7591961 42.111294, -8.7592127 42.1112816, -8.7592228 42.1112658, -8.7592254 42.1112484, -8.75922 42.1112314)",,,,,
378648776,EP-2302,tertiary,,False,False,271.57099999999997,"LINESTRING (-8.7590876 42.1112665, -8.7589949 42.1112436, -8.7584938 42.1110233, -8.7562406 42.1101989, -8.7561479 42.1101718)",Estrada de Chaín,2,,30,
536462557,,tertiary,roundabout,True,False,9.065,"LINESTRING (-8.7590876 42.1112665, -8.7590971 42.1112812, -8.7591123 42.111293, -8.7591316 42.1113008, -8.7591532 42.1113037, -8.759175 42.1113016)",,,,,
658873077,EP-2301,tertiary,,False,False,31.815,"LINESTRING (-8.7566771 42.1094029, -8.7565799 42.1093544, -8.756323 42.1092964)",Estrada de Peitieiros,,,,
658873077,EP-2301,tertiary,,False,True,232.27700000000002,"LINESTRING (-8.7566771 42.1094029, -8.7567196 42.1094241, -8.7579954 42.1105198, -8.7582157 42.1107202, -8.7583853 42.1108465, -8.758564 42.1109467)",Estrada de Peitieiros,,,,
378648776,EP-2302,tertiary,,False,True,9.629999999999999,"LINESTRING (-8.7560357 42.1101481, -8.7560914 42.1101583, -8.7561479 42.1101718)",Estrada de Chaín,2,,30,
