osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,access,tunnel
197194119,,Calle Presbítero Antonio Peñuela,residential,30,True,False,42.459,"LINESTRING (-3.2119985 39.3877939, -3.2119813 39.3878964, -3.2120264 39.3879861, -3.2121498 39.3880545, -3.2122249 39.3880835)",,,,
552230855,,Calle Salitre,residential,,False,True,24.892,"LINESTRING (-3.2108064 39.387123, -3.2105706 39.387253)",,,,
197180594,,Calle Salitre,residential,30,True,False,75.151,"LINESTRING (-3.2108064 39.387123, -3.2110893 39.3869911, -3.2115416 39.3867574)",,,,
197191855,,Calle Reyes Católicos,residential,30,True,False,48.242000000000004,"LINESTRING (-3.2108064 39.387123, -3.2111122 39.3872398, -3.2113064 39.3873201)",,,,
551934249,,Calle Virgen,residential,,False,True,36.525,"LINESTRING (-3.2046729 39.3889375, -3.2050142 39.3889507, -3.2050974 39.3889537)",,,,
83013325,,Calle Recreo,residential,30,False,False,91.271,"LINESTRING (-3.2071148 39.3860034, -3.2070087 39.3860343, -3.2060827 39.3861935)",,,,
"[83013325, 1067789622]",,Calle Recreo,residential,30,False,True,65.361,"LINESTRING (-3.2071148 39.3860034, -3.2071667 39.3859817, -3.207206 39.3859652, -3.2075382 39.385899, -3.2077876 39.3858448, -3.2078188 39.385838, -3.2078402 39.3858333)",,,,
197197057,2,Calle Carrasola,residential,40,False,False,85.274,"LINESTRING (-3.2071148 39.3860034, -3.2071332 39.386241, -3.2070478 39.3865858, -3.2069571 39.3867492)",,,,
551934248,2,Calle Arroyo Mina,residential,40,False,True,31.894,"LINESTRING (-3.2053039 39.386337, -3.2053958 39.3866149)",,,,
83013325,,Calle Recreo,residential,30,False,False,72.908,"LINESTRING (-3.2053039 39.386337, -3.2048873 39.386406, -3.2044768 39.3864826)",,,,
83013325,,Calle Recreo,residential,30,False,True,68.808,"LINESTRING (-3.2053039 39.386337, -3.205658 39.3862694, -3.2060827 39.3861935)",,,,
551934248,2,Calle Arroyo Mina,residential,40,False,False,54.660000000000004,"LINESTRING (-3.2053039 39.386337, -3.2051168 39.3859134, -3.2050898 39.3858747)",,,,
83014300,,Calle General Polavieja,residential,30,True,False,133.24,"LINESTRING (-3.2068896 39.3888761, -3.2069018 39.3882468, -3.2069632 39.3876799)",,,,
83014315,,Calle Méndez Núñez,residential,30,True,False,166.47899999999998,"LINESTRING (-3.2068896 39.3888761, -3.2078612 39.3884246, -3.2086256 39.3882333)",,,,
197197061,,Plaza de la Justa,residential,30,True,False,13.135,"LINESTRING (-3.2069632 39.3876799, -3.2068384 39.3876117)",,,,
83014377,,Calle Mediodía,residential,30,True,False,16.439,"LINESTRING (-3.2086256 39.3882333, -3.2085512 39.3880971)",,,,
83014377,,Calle Mediodía,residential,30,True,False,28.404999999999998,"LINESTRING (-3.2085512 39.3880971, -3.2084396 39.3879247, -3.2084079 39.387867)",,,,
83014489,,Calle Quijote,residential,30,True,False,25.556,"LINESTRING (-3.2148453 39.3864192, -3.2150531 39.3862548)",,,,
263485472,,,residential,30,True,False,4.296,"LINESTRING (-3.2139644 39.3870941, -3.2139507 39.3871015, -3.2139401 39.3871115, -3.2139334 39.3871232)",roundabout,,,
85652452,,Calle Sandoval,residential,30,True,False,7.551,"LINESTRING (-3.2130999 39.3938239, -3.2130882 39.3937566)",,,,
349813584,,Calle los Ángeles,residential,30,True,False,86.78500000000001,"LINESTRING (-3.2130999 39.3938239, -3.2133156 39.3938187, -3.2137003 39.3938177, -3.2138451 39.3938054, -3.2139908 39.3938098, -3.2141087 39.3938119)",,,,
196765870,2,Calle Tomás Tapia,residential,,False,False,6.461,"LINESTRING (-3.2150622 39.3914211, -3.2149931 39.3913982)",,,,
196765870,2,Calle Tomás Tapia,residential,,False,True,52.257,"LINESTRING (-3.2150622 39.3914211, -3.2156607 39.3915043)",,,,
196765870,2,Calle Tomás Tapia,residential,,False,False,52.257,"LINESTRING (-3.2156607 39.3915043, -3.2150622 39.3914211)",,,,
85652418,2,Calle Dr Creus,residential,40,False,True,25.982,"LINESTRING (-3.2153833 39.3933046, -3.2151234 39.3931852)",,,,
311797444,2,Calle Los Ángeles,residential,40,False,False,35.739,"LINESTRING (-3.2153833 39.3933046, -3.2157783 39.393204)",,,,
311797444,2,Calle Los Ángeles,residential,40,False,True,51.595,"LINESTRING (-3.2153833 39.3933046, -3.2148119 39.3934471)",,,,
366667841,,Calle Dr Creus,residential,30,False,True,35.901,"LINESTRING (-3.2153833 39.3933046, -3.2157602 39.3934439)",,,,
85652497,,Plaza del Arenal,residential,30,True,False,56.802,"LINESTRING (-3.2124517 39.393924, -3.2130102 39.3938377, -3.2130999 39.3938239)",,,,
197194117,,Calle Jesús Romero,residential,30,True,False,94.564,"LINESTRING (-3.211526 39.3887341, -3.2117674 39.3885735, -3.2119265 39.3884043, -3.2122249 39.3880835)",,,,
443681096,,Calle Jesús Romero,residential,30,True,False,52.146,"LINESTRING (-3.211526 39.3887341, -3.2113619 39.3888133, -3.2110114 39.3889826)",,,,
196750828,,Avenida Criptana,residential,,False,False,59.741,"LINESTRING (-3.2043265 39.3936391, -3.2050178 39.3935822)",,,,
85652590,,Calle San Antón,residential,,True,False,36.538,"LINESTRING (-3.2052901 39.3908436, -3.2051132 39.3905448)",,,,
263487772,,,residential,,False,False,35.29,"LINESTRING (-3.2052901 39.3908436, -3.2054503 39.3909024, -3.2056712 39.3909604)",,,,
196758054,,Calle Tribaldos,residential,30,False,False,101.483,"LINESTRING (-3.2061409 39.3915886, -3.2062515 39.3917533, -3.2064902 39.3919295, -3.2069632 39.3922281)",,,,
263476399,,Calle Doctor Policarpo Lizcano,residential,30,True,False,56.938,"LINESTRING (-3.2061409 39.3915886, -3.2062148 39.3914567, -3.2063423 39.3911018)",,,,
182783682,,Plaza Santa Quiteria,residential,30,False,False,35.25,"LINESTRING (-3.2104858 39.3908455, -3.2103571 39.3905445)",,,,
263211608,,Plaza Santa Quiteria,residential,30,True,False,22.889,"LINESTRING (-3.2104858 39.3908455, -3.2104729 39.3910511)",,,,
83013152,1,Calle Rondilla de la Cruz Verde,residential,40,True,False,131.14,"LINESTRING (-3.2134097 39.3913349, -3.2126394 39.392353)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,True,117.354,"LINESTRING (-3.2134097 39.3913349, -3.2139609 39.3923005)",,,,
85652495,,Calle Pintor Lizcano,residential,30,True,False,28.259,"LINESTRING (-3.2044656 39.391465, -3.2044319 39.3917178)",,,,
263476402,,Calle Medallas,residential,,True,False,84.293,"LINESTRING (-3.2044656 39.391465, -3.2052649 39.3910256)",,,,
85652418,2,Calle Dr Creus,residential,40,False,False,90.594,"LINESTRING (-3.2142171 39.392769, -3.2151234 39.3931852)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,False,34.596,"LINESTRING (-3.2142171 39.392769, -3.2140583 39.3924831)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,True,87.528,"LINESTRING (-3.2142171 39.392769, -3.2142425 39.3928161, -3.2145659 39.3935085)",,,,
85652497,,Plaza del Arenal,residential,30,True,False,34.95,"LINESTRING (-3.2120547 39.3939923, -3.2124517 39.393924)",,,,
196750828,,Avenida Criptana,residential,,False,False,10.38,"LINESTRING (-3.2051752 39.3935837, -3.2052832 39.3936255)",,,,
196750828,,Avenida Criptana,residential,,False,True,13.527,"LINESTRING (-3.2051752 39.3935837, -3.2050178 39.3935822)",,,,
196757723,,Calle Horno,residential,30,True,False,12.59,"LINESTRING (-3.2051752 39.3935837, -3.205183 39.3935114, -3.205191 39.3934712)",,,,
311797444,2,Calle Los Ángeles,residential,40,False,False,22.215,"LINESTRING (-3.2145659 39.3935085, -3.2148119 39.3934471)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,False,87.528,"LINESTRING (-3.2145659 39.3935085, -3.2142425 39.3928161, -3.2142171 39.392769)",,,,
456373366,,Calle Los Ángeles,residential,30,True,False,29.788999999999998,"LINESTRING (-3.2145659 39.3935085, -3.2143411 39.3935734, -3.214243 39.3936058)",,,,
263476399,,Calle Doctor Policarpo Lizcano,residential,30,True,False,127.176,"LINESTRING (-3.2066904 39.3904194, -3.2068304 39.3901828, -3.2068873 39.3899094, -3.2068971 39.3893028)",,,,
85652495,,Calle Pintor Lizcano,residential,30,True,False,129.117,"LINESTRING (-3.2043246 39.3919695, -3.2048051 39.3930697)",,,,
83014489,,Calle Quijote,residential,30,True,False,37.081,"LINESTRING (-3.2150531 39.3862548, -3.2153924 39.3860488)",,,,
552230854,,Calle Pozo Cardona,residential,,False,False,17.388,"LINESTRING (-3.2150531 39.3862548, -3.2148638 39.3861996)",,,,
196750828,,Avenida Criptana,residential,,False,True,89.424,"LINESTRING (-3.2062259 39.3939661, -3.2052832 39.3936255)",,,,
196750829,,Calle General Fernández Urrutia,residential,,True,False,7.33,"LINESTRING (-3.2062259 39.3939661, -3.2062656 39.3939827, -3.2063009 39.3939975)",,,,
85652503,,Calle Granada,residential,30,True,False,39.677,"LINESTRING (-3.2158102 39.3918419, -3.2156607 39.3915043)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,False,21.962,"LINESTRING (-3.2140583 39.3924831, -3.2139609 39.3923005)",,,,
85652520,2,Calle Antonio Castillo,residential,40,False,True,34.596,"LINESTRING (-3.2140583 39.3924831, -3.2142171 39.392769)",,,,
85652552,,Calle Enrique Fernández,residential,30,True,False,65.857,"LINESTRING (-3.2140583 39.3924831, -3.2147427 39.3922166)",,,,
85652571,,Calle Torres,residential,30,True,False,99.14,"LINESTRING (-3.2095535 39.3943262, -3.2097483 39.394368, -3.2099307 39.3943804, -3.2101452 39.3943762, -3.2105207 39.3942436, -3.2106356 39.3941804)",,,,
267048339,,Calle Trinidad,residential,30,False,False,22.619,"LINESTRING (-3.2095535 39.3943262, -3.2094752 39.3943182, -3.2093519 39.3942124)",,,,
261086797,,Calle Miguel de Unamuno,residential,30,True,False,20.677,"LINESTRING (-3.2069926 39.3925504, -3.2068255 39.3924166)",,,,
263476398,,Calle General Alcañiz,residential,30,False,False,62.191,"LINESTRING (-3.2069926 39.3925504, -3.2075814 39.3928756)",,,,
263720143,,Avenida de Herencia,residential,,False,True,56.828,"LINESTRING (-3.2152928 39.3886082, -3.2146348 39.3886589)",,,,
263257067,,Calle Fray Indalecio Casero,residential,30,False,True,8.205,"LINESTRING (-3.2049608 39.3902873, -3.2049902 39.3902171)",,,,
263257076,,Calle Trinidad,residential,30,True,False,55.147,"LINESTRING (-3.2100226 39.3924679, -3.2098941 39.3929538)",,,,
85652464,,Calle Antonio Maura,residential,30,True,False,142.486,"LINESTRING (-3.2100226 39.3924679, -3.2109123 39.3929794, -3.211386 39.3931942)",,,,
83013181,,Calle Mosaicos,residential,30,True,False,128.76,"LINESTRING (-3.2139101 39.3859369, -3.2139644 39.3870941)",,,,
267048343,,Calle Mosaicos,residential,40,False,False,25.499,"LINESTRING (-3.2139101 39.3859369, -3.2139548 39.3857102)",,,,
552230854,,Calle Pozo Cardona,residential,,False,True,87.012,"LINESTRING (-3.2139101 39.3859369, -3.2148638 39.3861996)",,,,
263485479,,Calle Pozo Cardona,residential,30,True,False,118.904,"LINESTRING (-3.2139101 39.3859369, -3.2136202 39.3858657, -3.21256 39.3860222)",,,,
196669696,,,residential,30,True,False,4.604,"LINESTRING (-3.21191 39.3933262, -3.211902 39.3933139, -3.2118904 39.3933034, -3.2118758 39.3932954)",roundabout,,,
196764913,,Calle Cardenal Cisneros,residential,30,True,False,4.712,"LINESTRING (-3.2120003 39.3939976, -3.2120547 39.3939923)",,,,
196669693,,Calle Urosas,residential,30,True,False,46.459,"LINESTRING (-3.2146067 39.3939604, -3.2144094 39.3943494)",,,,
85652452,,Calle Sandoval,residential,30,True,False,133.005,"LINESTRING (-3.2144094 39.3943494, -3.2138609 39.394225, -3.213379 39.394118, -3.2131544 39.3939111, -3.2131254 39.3938647, -3.2130999 39.3938239)",,,,
196669920,,Plaza de la Aduana,residential,30,False,False,16.678,"LINESTRING (-3.2117785 39.3933136, -3.2116149 39.3932329)",,,,
196669696,,,residential,30,True,False,10.496000000000002,"LINESTRING (-3.2117785 39.3933136, -3.2117684 39.3933308, -3.211766 39.3933496, -3.2117716 39.393368, -3.2117846 39.3933839, -3.2118036 39.3933958)",roundabout,,,
82883930,2,Calle Rondilla de la Cruz Verde,residential,40,False,True,10.891,"LINESTRING (-3.2118036 39.3933958, -3.2117469 39.3934834)",,,,
196669696,,,residential,30,True,False,2.104,"LINESTRING (-3.2118036 39.3933958, -3.2118266 39.3934023)",roundabout,,,
196669692,,,residential,30,True,False,13.842999999999998,"LINESTRING (-3.2143351 39.3938352, -3.214364 39.3938231, -3.2143824 39.3938098, -3.2144017 39.3937935, -3.2144163 39.3937691, -3.2144275 39.3937397)",roundabout,,,
196669699,,Calle Toledo,residential,30,True,False,28.005,"LINESTRING (-3.2143351 39.3938352, -3.2144216 39.3938479, -3.2144868 39.3938724, -3.2146067 39.3939604)",,,,
196669692,,,residential,30,True,False,19.362000000000002,"LINESTRING (-3.2144245 39.3936894, -3.2143887 39.3936486, -3.2143462 39.3936215, -3.2143175 39.3936113, -3.214243 39.3936058)",roundabout,,,
196669701,1,Calle Los Ángeles,residential,30,True,False,23.903,"LINESTRING (-3.2144245 39.3936894, -3.2144799 39.3935807, -3.2145659 39.3935085)",,,,
196669696,,,residential,30,True,False,9.415,"LINESTRING (-3.2118758 39.3932954, -3.2118589 39.3932902, -3.2118408 39.3932883, -3.2118226 39.3932899, -3.2118055 39.3932949, -3.2117906 39.393303, -3.2117785 39.3933136)",roundabout,,,
196669692,,,residential,30,True,False,5.599,"LINESTRING (-3.2144275 39.3937397, -3.2144245 39.3936894)",roundabout,,,
85652497,,Plaza del Arenal,residential,30,True,False,51.169,"LINESTRING (-3.2118697 39.3935549, -3.2120547 39.3939923)",,,,
85652497,,Plaza del Arenal,residential,30,True,False,17.368,"LINESTRING (-3.2118266 39.3934023, -3.2118697 39.3935549)",,,,
196669696,,,residential,30,True,False,13.376,"LINESTRING (-3.2118266 39.3934023, -3.2118488 39.3934028, -3.2118702 39.3933983, -3.211889 39.3933891, -3.2119034 39.393376, -3.2119121 39.3933602, -3.2119144 39.3933431, -3.21191 39.3933262)",roundabout,,,
263476398,,Calle General Alcañiz,residential,30,False,True,62.191,"LINESTRING (-3.2075814 39.3928756, -3.2069926 39.3925504)",,,,
263491776,,,residential,,False,True,18.419,"LINESTRING (-3.2075814 39.3928756, -3.2077475 39.3927709)",,,,
196755683,,Calle Ferrocarril,residential,30,True,False,161.183,"LINESTRING (-3.2075814 39.3928756, -3.20741 39.3931476, -3.207154 39.3937377, -3.2069393 39.3942354)",,,,
85652495,,Calle Pintor Lizcano,residential,30,True,False,40.182,"LINESTRING (-3.2048051 39.3930697, -3.2049479 39.3934138)",,,,
85652518,,Calle Pineda,residential,,True,False,20.353,"LINESTRING (-3.2052649 39.3910256, -3.2052901 39.3908436)",,,,
85652495,,Calle Pintor Lizcano,residential,30,True,False,29.468,"LINESTRING (-3.2044319 39.3917178, -3.2043246 39.3919695)",,,,
196757740,,Calle Peñas,residential,30,True,False,56.745000000000005,"LINESTRING (-3.2044319 39.3917178, -3.2045912 39.3919668, -3.204779 39.3921485)",,,,
196757729,,Calle Horno,residential,30,True,False,24.894,"LINESTRING (-3.2060557 39.3927259, -3.2063022 39.3926083)",,,,
196757737,,,residential,30,True,False,6.837,"LINESTRING (-3.2060557 39.3927259, -3.2060498 39.3927059, -3.2060365 39.3926882, -3.206017 39.3926743)",roundabout,,,
261086797,,Calle Miguel de Unamuno,residential,30,True,False,117.024,"LINESTRING (-3.2068255 39.3924166, -3.2065646 39.3922179, -3.2059967 39.391859, -3.2058465 39.3916932)",,,,
311797442,,Calle Horno,residential,30,False,True,49.893,"LINESTRING (-3.2068255 39.3924166, -3.2066404 39.3925016, -3.2063022 39.3926083)",,,,
196757740,,Calle Peñas,residential,30,True,False,105.557,"LINESTRING (-3.204779 39.3921485, -3.2049506 39.3923316, -3.2053261 39.392485, -3.2057474 39.3927086)",,,,
196757737,,,residential,30,True,False,11.809,"LINESTRING (-3.2059744 39.3927985, -3.2060012 39.3927936, -3.2060247 39.3927827, -3.2060427 39.3927666, -3.2060534 39.3927471, -3.2060557 39.3927259)",roundabout,,,
196757737,,,residential,30,True,False,12.989,"LINESTRING (-3.206017 39.3926743, -3.2059893 39.3926649, -3.2059592 39.3926632, -3.20593 39.3926695, -3.2059054 39.3926831, -3.2058883 39.3927023)",roundabout,,,
263476399,,Calle Doctor Policarpo Lizcano,residential,30,True,False,12.316,"LINESTRING (-3.2058465 39.3916932, -3.20597 39.391637)",,,,
263476400,,Plaza Ligero,residential,,True,False,41.868,"LINESTRING (-3.2058465 39.3916932, -3.2054051 39.3918526)",,,,
263476400,,Plaza Ligero,residential,,True,False,63.506,"LINESTRING (-3.2054051 39.3918526, -3.2052249 39.3919738, -3.2049502 39.3920872, -3.204779 39.3921485)",,,,
263476401,,Plaza Ligero,residential,,False,False,45.852000000000004,"LINESTRING (-3.2054051 39.3918526, -3.2055647 39.3919397, -3.205542 39.3919951, -3.2056397 39.3921838)",,,,
196757731,,Calle Comadre,residential,30,True,False,90.383,"LINESTRING (-3.2057474 39.3927086, -3.2048051 39.3930697)",,,,
263783766,,,residential,,False,False,12.128,"LINESTRING (-3.2057474 39.3927086, -3.2058883 39.3927023)",,,,
263476399,,Calle Doctor Policarpo Lizcano,residential,30,True,False,15.641,"LINESTRING (-3.20597 39.391637, -3.2061409 39.3915886)",,,,
85652518,,Calle Pineda,residential,,True,False,91.81700000000001,"LINESTRING (-3.20597 39.391637, -3.205487 39.3912952, -3.2052649 39.3910256)",,,,
196757727,,Calle Horno,residential,30,True,False,25.583,"LINESTRING (-3.2063022 39.3926083, -3.206017 39.3926743)",,,,
311797442,,Calle Horno,residential,30,False,False,49.893,"LINESTRING (-3.2063022 39.3926083, -3.2066404 39.3925016, -3.2068255 39.3924166)",,,,
263783766,,,residential,,False,True,12.128,"LINESTRING (-3.2058883 39.3927023, -3.2057474 39.3927086)",,,,
196757737,,,residential,30,True,False,15.594000000000001,"LINESTRING (-3.2058883 39.3927023, -3.2058805 39.3927249, -3.2058831 39.3927482, -3.2058958 39.3927694, -3.2059171 39.3927861, -3.2059444 39.3927961, -3.2059744 39.3927985)",roundabout,,,
196758054,,Calle Tribaldos,residential,30,False,True,25.86,"LINESTRING (-3.2071467 39.3924094, -3.207032 39.3922715, -3.2069632 39.3922281)",,,,
196764246,,Calle Moral,residential,30,True,False,65.48,"LINESTRING (-3.2071467 39.3924094, -3.2075041 39.3926384, -3.2077475 39.3927709)",,,,
83014378,,Calle San Francisco,residential,30,True,False,102.85900000000001,"LINESTRING (-3.2085261 39.3897129, -3.2090754 39.3898492, -3.2096728 39.3899774)",,,,
196758055,,Calle Canalejas,residential,30,True,False,133.48399999999998,"LINESTRING (-3.2085261 39.3897129, -3.2081846 39.3901413, -3.2078805 39.3905926, -3.207785 39.390766)",,,,
196758054,,Calle Tribaldos,residential,30,False,False,25.86,"LINESTRING (-3.2069632 39.3922281, -3.207032 39.3922715, -3.2071467 39.3924094)",,,,
196758054,,Calle Tribaldos,residential,30,False,True,101.48299999999999,"LINESTRING (-3.2069632 39.3922281, -3.2064902 39.3919295, -3.2062515 39.3917533, -3.2061409 39.3915886)",,,,
