osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,ref,tunnel
"[382840505, 322550643, 508246461, 507540703]",False,,"['Calle Nuestra Señora del Rosario', 'Calle San Francisco', 'Calle de San Francisco']",secondary,,False,149.82399999999998,,"LINESTRING (-1.8100655 37.5601951, -1.8100554 37.5602117, -1.8100446 37.560234, -1.8100011 37.5603226, -1.8096258 37.5610714, -1.8096102 37.5611027, -1.8095795 37.5611714, -1.8094978 37.5613669, -1.8094847 37.5614581)",T-340a,
507540703,False,,Calle San Francisco,secondary,,True,103.40700000000001,,"LINESTRING (-1.8100655 37.5601951, -1.8101349 37.5600545, -1.8102275 37.5598604, -1.8102578 37.5598054, -1.8103795 37.5595586, -1.8104035 37.5595239, -1.8105288 37.5593424)",T-340a,
"[713661200, 713661199]",True,,,primary,,False,8.443999999999999,roundabout,"LINESTRING (-1.8070364 37.56349, -1.807058 37.5635239, -1.8070902 37.563552)",,
27997056,False,2,Avenida del Rey Juan Carlos I,primary,50,True,110.42,,"LINESTRING (-1.8048694 37.5658798, -1.8040726 37.5666461)",,
177857325,True,,Avenida del Rey Juan Carlos I,primary,50,False,32.447,,"LINESTRING (-1.8048694 37.5658798, -1.8050303 37.5657586, -1.8051274 37.565672)",,
177857326,True,,Avenida de la Región de Murcia,primary,50,False,104.41199999999999,,"LINESTRING (-1.8070902 37.563552, -1.8070795 37.5636049, -1.8070643 37.5636493, -1.8070393 37.5636921, -1.806965 37.5637687, -1.8065002 37.5642364, -1.8064197 37.5643137)",,
713661199,True,,,primary,,False,18.708,roundabout,"LINESTRING (-1.8070902 37.563552, -1.8071356 37.5635738, -1.8071871 37.563584, -1.80724 37.5635816, -1.8072897 37.5635668)",,
713661200,True,,,primary,,False,2.945,roundabout,"LINESTRING (-1.8070786 37.5633454, -1.8070573 37.5633658)",,
178087010,True,,Calle Orfeón Fernández Caballero,residential,,False,27.265,,"LINESTRING (-1.8070786 37.5633454, -1.8070026 37.5633633, -1.8067821 37.5634153)",,
177857326,True,,Avenida de la Región de Murcia,primary,50,False,24.561,,"LINESTRING (-1.8058994 37.564821, -1.8057252 37.5649934)",,
178081288,True,,,secondary_link,,False,40.269,,"LINESTRING (-1.8058994 37.564821, -1.8058812 37.5648692, -1.8058061 37.5649734, -1.8057014 37.5650605, -1.8056902 37.5650951, -1.805696 37.5651306)",,
178081299,True,,Avenida de la Región de Murcia,secondary,,False,11.765,,"LINESTRING (-1.8073793 37.5634595, -1.8074719 37.5633833)",T-340a,
713661202,True,,,primary,,False,9.754999999999999,roundabout,"LINESTRING (-1.8073793 37.5634595, -1.8073765 37.5634157, -1.8073568 37.5633747)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,4.268,,"LINESTRING (-1.8068516 37.5634773, -1.8068056 37.5634893)",,
394372524,True,,Calle Orfeón Fernández Caballero,secondary,,False,16.35,,"LINESTRING (-1.8068516 37.5634773, -1.8070364 37.56349)",,
394372525,True,,Avenida de la Región de Murcia,primary,,False,26.594,,"LINESTRING (-1.8074099 37.5631216, -1.8072158 37.5633047)",,
177857327,False,2,Avenida de la Región de Murcia,primary,,False,39.052,,"LINESTRING (-1.8074099 37.5631216, -1.8075516 37.5628331, -1.8075699 37.5627941)",,
177857327,False,2,Avenida de la Región de Murcia,primary,,True,36.268,,"LINESTRING (-1.8080405 37.5617929, -1.8078957 37.5620982)",,
178086192,True,,Calle Pintor José Pérez,residential,,False,15.776,,"LINESTRING (-1.8080405 37.5617929, -1.8081877 37.5618736)",,
27997056,False,2,Avenida del Rey Juan Carlos I,primary,50,False,71.342,,"LINESTRING (-1.8035564 37.5671403, -1.8040726 37.5666461)",,
508587827,True,,Avenida del Rey Juan Carlos I,primary,,False,16.772,,"LINESTRING (-1.8035564 37.5671403, -1.8034037 37.5672303)",,
508587702,True,,Avenida del Rey Juan Carlos I,primary,,False,11.875,,"LINESTRING (-1.8032351 37.5674467, -1.803352 37.5673936)",,
178056384,False,,Calle Velázquez,residential,,False,34.023,,"LINESTRING (-1.8059031 37.5678633, -1.8056114 37.5676629)",,
178056405,False,,Calle Nuestra Señora de Fátima,residential,,False,64.965,,"LINESTRING (-1.8075219 37.5654318, -1.8078884 37.5649249)",,
178056405,False,,Calle Nuestra Señora de Fátima,residential,,True,95.55,,"LINESTRING (-1.8075219 37.5654318, -1.8069955 37.566183)",,
178081629,False,,Calle Jacinto Benavente,residential,,False,50.098,,"LINESTRING (-1.8075219 37.5654318, -1.8070067 37.5652415)",,
178056397,False,,Calle Pablo Casals,residential,,False,70.59,,"LINESTRING (-1.8075686 37.5678032, -1.8080159 37.5672766)",,
178056398,False,,Calle Antonio Martínez Garro,residential,,True,40.906,,"LINESTRING (-1.8075686 37.5678032, -1.8072606 37.567528)",,
178056405,False,,Calle Nuestra Señora de Fátima,residential,,True,64.965,,"LINESTRING (-1.8078884 37.5649249, -1.8075219 37.5654318)",,
178082629,True,,Calle Juan Antonio López Alcaraz,residential,,False,28.129,,"LINESTRING (-1.8078884 37.5649249, -1.8076904 37.5647265)",,
178056405,False,,Calle Nuestra Señora de Fátima,residential,,True,118.682,,"LINESTRING (-1.8065062 37.5668653, -1.8056114 37.5676629)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,True,44.155,,"LINESTRING (-1.8065062 37.5668653, -1.806166 37.5665738)",,
178056405,False,,Calle Nuestra Señora de Fátima,residential,,False,87.274,,"LINESTRING (-1.8065062 37.5668653, -1.8065809 37.5667669, -1.8069955 37.566183)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,False,7.037,,"LINESTRING (-1.8065062 37.5668653, -1.8065306 37.5668858, -1.8065434 37.5669194)",,
178056377,False,,Calle Libertad,residential,,True,37.381,,"LINESTRING (-1.8034485 37.5673775, -1.803781 37.5675862)",,
508410468,True,,,primary,,False,10.242,roundabout,"LINESTRING (-1.8034485 37.5673775, -1.8034733 37.5673539, -1.8034859 37.5673249, -1.8034845 37.5672942)",,
178056397,False,,Calle Pablo Casals,residential,,True,70.59,,"LINESTRING (-1.8080159 37.5672766, -1.8075686 37.5678032)",,
178081771,False,,,residential,,True,48.036,,"LINESTRING (-1.8080159 37.5672766, -1.8075406 37.5670652)",,
"[178081771, 178082639]",False,,Calle Alba,residential,,"[False, True]",152.894,,"LINESTRING (-1.8080159 37.5672766, -1.808326 37.5674122, -1.8084084 37.5673488, -1.8087561 37.5670813, -1.8088607 37.5669644, -1.8092009 37.5665723)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,False,44.255,,"LINESTRING (-1.8054922 37.5659929, -1.8058291 37.566288)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,True,48.032,,"LINESTRING (-1.8054922 37.5659929, -1.8051274 37.565672)",,
178057011,False,,Calle Pablo Picasso,residential,,False,136.344,,"LINESTRING (-1.8054922 37.5659929, -1.8044681 37.5669119)",,
178057011,False,,Calle Pablo Picasso,residential,,True,89.797,,"LINESTRING (-1.8054922 37.5659929, -1.8061727 37.5653919)",,
178057006,False,,Calle Francisco Salzillo,residential,,False,50.957,,"LINESTRING (-1.8032977 37.5672601, -1.8028375 37.5669827)",,
508410468,True,,,primary,,False,9.939,roundabout,"LINESTRING (-1.8032977 37.5672601, -1.8032798 37.5672863, -1.8032746 37.5673158, -1.8032827 37.5673449)",,
178057011,False,,Calle Pablo Picasso,residential,,False,96.381,,"LINESTRING (-1.8044681 37.5669119, -1.803781 37.5675862)",,
178057011,False,,Calle Pablo Picasso,residential,,True,136.344,,"LINESTRING (-1.8044681 37.5669119, -1.8054922 37.5659929)",,
508419927,False,,Calle Velázquez,residential,,False,45.702,,"LINESTRING (-1.8044681 37.5669119, -1.8040726 37.5666461)",,
508419927,False,,Calle Velázquez,residential,,True,42.949,,"LINESTRING (-1.8044681 37.5669119, -1.8048387 37.5671627)",,
178082629,True,,Calle Juan Antonio López Alcaraz,residential,,False,32.695,,"LINESTRING (-1.8073721 37.5643943, -1.8071399 37.564165)",,
178057014,False,,Calle Pintor José María Párraga,residential,,False,99.702,,"LINESTRING (-1.8073721 37.5643943, -1.8072018 37.5647166, -1.8070067 37.5652415)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,False,43.493,,"LINESTRING (-1.8058291 37.566288, -1.806166 37.5665738)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,True,44.255,,"LINESTRING (-1.8058291 37.566288, -1.8054922 37.5659929)",,
178057014,False,,Calle Pintor José María Párraga,residential,,False,130.69,,"LINESTRING (-1.8058291 37.566288, -1.8048387 37.5671627)",,
178057014,False,,Calle Pintor José María Párraga,residential,,True,87.79,,"LINESTRING (-1.8058291 37.566288, -1.8064864 37.5656948)",,
178057012,False,,Calle Ramón Robles,residential,,False,85.262,,"LINESTRING (-1.806823 37.566011, -1.806166 37.5665738)",,
178081630,False,,Calle José Caballero Oliver,residential,,False,46.004,,"LINESTRING (-1.806823 37.566011, -1.8064864 37.5656948)",,
178081630,False,,Calle José Caballero Oliver,residential,,True,24.432,,"LINESTRING (-1.806823 37.566011, -1.8069955 37.566183)",,
178057014,False,,Calle Pintor José María Párraga,residential,,False,95.926,,"LINESTRING (-1.8048387 37.5671627, -1.8041117 37.5678047)",,
178057014,False,,Calle Pintor José María Párraga,residential,,True,130.69,,"LINESTRING (-1.8048387 37.5671627, -1.8058291 37.566288)",,
508419927,False,,Calle Velázquez,residential,,False,42.949,,"LINESTRING (-1.8048387 37.5671627, -1.8044681 37.5669119)",,
508419927,False,,Calle Velázquez,residential,,True,44.001,,"LINESTRING (-1.8048387 37.5671627, -1.8052146 37.5674231)",,
178056377,False,,Calle Libertad,residential,,False,37.945,,"LINESTRING (-1.8041117 37.5678047, -1.803781 37.5675862)",,
178057014,False,,Calle Pintor José María Párraga,residential,,True,95.926,,"LINESTRING (-1.8041117 37.5678047, -1.8048387 37.5671627)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,False,44.155,,"LINESTRING (-1.806166 37.5665738, -1.8065062 37.5668653)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,True,43.493,,"LINESTRING (-1.806166 37.5665738, -1.8058291 37.566288)",,
178057012,False,,Calle Ramón Robles,residential,,False,123.7,,"LINESTRING (-1.806166 37.5665738, -1.8052342 37.5674057)",,
178057012,False,,Calle Ramón Robles,residential,,True,85.262,,"LINESTRING (-1.806166 37.5665738, -1.806823 37.566011)",,
178057011,False,,Calle Pablo Picasso,residential,,False,49.955,,"LINESTRING (-1.8069167 37.5647325, -1.8065378 37.5650666)",,
178057014,False,,Calle Pintor José María Párraga,residential,,False,68.145,,"LINESTRING (-1.8070067 37.5652415, -1.8064864 37.5656948)",,
178081629,False,,Calle Jacinto Benavente,residential,,False,45.676,,"LINESTRING (-1.8070067 37.5652415, -1.8065378 37.5650666)",,
178081629,False,,Calle Jacinto Benavente,residential,,True,50.098,,"LINESTRING (-1.8070067 37.5652415, -1.8075219 37.5654318)",,
178057014,False,,Calle Pintor José María Párraga,residential,,True,99.702,,"LINESTRING (-1.8070067 37.5652415, -1.8072018 37.5647166, -1.8073721 37.5643943)",,
178056377,False,,Calle Libertad,residential,,False,37.381,,"LINESTRING (-1.803781 37.5675862, -1.8034485 37.5673775)",,
178056377,False,,Calle Libertad,residential,,True,37.945,,"LINESTRING (-1.803781 37.5675862, -1.8041117 37.5678047)",,
178057011,False,,Calle Pablo Picasso,residential,,True,96.381,,"LINESTRING (-1.803781 37.5675862, -1.8044681 37.5669119)",,
178057006,False,,Calle Francisco Salzillo,residential,,False,47.674,,"LINESTRING (-1.8024044 37.5667204, -1.8019747 37.56646)",,
178057006,False,,Calle Francisco Salzillo,residential,,True,48.04,,"LINESTRING (-1.8024044 37.5667204, -1.8028375 37.5669827)",,
178057522,False,,Calle Villa de Silla,residential,,False,100.738,,"LINESTRING (-1.8024044 37.5667204, -1.8031244 37.5660168)",,
178057006,False,,Calle Francisco Salzillo,residential,,False,48.04,,"LINESTRING (-1.8028375 37.5669827, -1.8024044 37.5667204)",,
178057006,False,,Calle Francisco Salzillo,residential,,True,50.957,,"LINESTRING (-1.8028375 37.5669827, -1.8032977 37.5672601)",,
178078384,False,,Calle Poeta Juan Ramón Jiménez,residential,,False,98.488,,"LINESTRING (-1.8028375 37.5669827, -1.8035448 37.566297)",,
178078384,False,,Calle Poeta Juan Ramón Jiménez,residential,,False,77.661,,"LINESTRING (-1.8035448 37.566297, -1.8041115 37.5657622)",,
178078384,False,,Calle Poeta Juan Ramón Jiménez,residential,,True,98.488,,"LINESTRING (-1.8035448 37.566297, -1.8028375 37.5669827)",,
178078390,False,,Calle Teniente Antonio de Haro,residential,,False,48.412,,"LINESTRING (-1.8035448 37.566297, -1.8031244 37.5660168)",,
178078390,False,,Calle Teniente Antonio de Haro,residential,,True,60.588,,"LINESTRING (-1.8035448 37.566297, -1.8040726 37.5666461)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,False,3.291,,"LINESTRING (-1.8045909 37.5641419, -1.8046211 37.5641245)",,
178087016,False,,Calle Caravaca de la Cruz,residential,,True,11.214,,"LINESTRING (-1.8045909 37.5641419, -1.8045366 37.5640507)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,55.618,,"LINESTRING (-1.8045909 37.5641419, -1.8043773 37.564265, -1.8040967 37.5644524)",,
178078381,False,,Calle Mariano José de Larra,residential,,True,66.184,,"LINESTRING (-1.8043442 37.5651542, -1.8037496 37.5655177)",,
178078392,False,,Calle Hernán Cortés,residential,,False,36.759,,"LINESTRING (-1.8043442 37.5651542, -1.804026 37.5649405)",,
178078392,False,,Calle Hernán Cortés,residential,,True,30.703,,"LINESTRING (-1.8043442 37.5651542, -1.8046162 37.5653267)",,
178057006,False,,Calle Francisco Salzillo,residential,,True,47.674,,"LINESTRING (-1.8019747 37.56646, -1.8024044 37.5667204)",,
178078394,False,,Calle Vicente Medina,residential,,True,102.582,,"LINESTRING (-1.8019747 37.56646, -1.8027186 37.5657505)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,False,29.412,,"LINESTRING (-1.8037414 37.5646828, -1.8039981 37.5645138)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,6.266,,"LINESTRING (-1.8037414 37.5646828, -1.8036865 37.5647186)",,
178078392,False,,Calle Hernán Cortés,residential,,True,38.083,,"LINESTRING (-1.8037414 37.5646828, -1.804026 37.5649405)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,False,15.773,,"LINESTRING (-1.8033206 37.5652154, -1.8034535 37.5653104)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,True,22.003,,"LINESTRING (-1.8033206 37.5652154, -1.8031461 37.5650739)",,
178078394,False,,Calle Vicente Medina,residential,,False,79.722,,"LINESTRING (-1.8033206 37.5652154, -1.8027186 37.5657505)",,
178078392,False,,Calle Hernán Cortés,residential,,False,53.232,,"LINESTRING (-1.8050794 37.5656339, -1.8046162 37.5653267)",,
178081286,True,,Avenida del Rey Juan Carlos I,primary,50,False,33.066,,"LINESTRING (-1.8050794 37.5656339, -1.8049901 37.5657246, -1.8048694 37.5658798)",,
177857326,True,,Avenida de la Región de Murcia,primary,50,False,40.383,,"LINESTRING (-1.8062302 37.5644957, -1.8059429 37.5647786)",,
178078383,False,,Calle Los Guindos,residential,,False,47.879,,"LINESTRING (-1.8062302 37.5644957, -1.8061776 37.5644523, -1.8058328 37.5642023)",,
178078382,False,,Calle Magallanes,residential,,True,65.1,,"LINESTRING (-1.8034535 37.5653104, -1.804026 37.5649405)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,False,27.045,,"LINESTRING (-1.8034535 37.5653104, -1.8036817 37.565473)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,True,15.773,,"LINESTRING (-1.8034535 37.5653104, -1.8033206 37.5652154)",,
178078381,False,,Calle Mariano José de Larra,residential,,False,66.184,,"LINESTRING (-1.8037496 37.5655177, -1.8043442 37.5651542)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,False,41.912,,"LINESTRING (-1.8037496 37.5655177, -1.8041115 37.5657622)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,True,7.78,,"LINESTRING (-1.8037496 37.5655177, -1.8036817 37.565473)",,
178078382,False,,Calle Magallanes,residential,,False,50.305,,"LINESTRING (-1.8048726 37.5643715, -1.8044412 37.5646677)",,
178078393,False,,Calle Colón,residential,,False,53.244,,"LINESTRING (-1.8048726 37.5643715, -1.805324 37.5646897)",,
178078393,False,,Calle Colón,residential,,True,35.295,,"LINESTRING (-1.8048726 37.5643715, -1.8046211 37.5641245)",,
178078378,False,,Calle Núñez de Balboa,residential,,True,46.188,,"LINESTRING (-1.8046162 37.5653267, -1.8049657 37.5650172)",,
178078392,False,,Calle Hernán Cortés,residential,,False,30.703,,"LINESTRING (-1.8046162 37.5653267, -1.8043442 37.5651542)",,
178078392,False,,Calle Hernán Cortés,residential,,True,53.232,,"LINESTRING (-1.8046162 37.5653267, -1.8050794 37.5656339)",,
178078378,False,,Calle Núñez de Balboa,residential,,False,65.935,,"LINESTRING (-1.8046162 37.5653267, -1.8043847 37.5655536, -1.8042105 37.5656752, -1.8041115 37.5657622)",,
178078382,False,,Calle Magallanes,residential,,False,65.1,,"LINESTRING (-1.804026 37.5649405, -1.8034535 37.5653104)",,
178078382,False,,Calle Magallanes,residential,,True,47.533,,"LINESTRING (-1.804026 37.5649405, -1.8044412 37.5646677)",,
178078392,False,,Calle Hernán Cortés,residential,,False,38.083,,"LINESTRING (-1.804026 37.5649405, -1.8037414 37.5646828)",,
178078392,False,,Calle Hernán Cortés,residential,,True,36.759,,"LINESTRING (-1.804026 37.5649405, -1.8043442 37.5651542)",,
178057522,False,,Calle Villa de Silla,residential,,True,77.905,,"LINESTRING (-1.8036817 37.565473, -1.8031244 37.5660168)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,False,7.78,,"LINESTRING (-1.8036817 37.565473, -1.8037496 37.5655177)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,True,27.045,,"LINESTRING (-1.8036817 37.565473, -1.8034535 37.5653104)",,
178078379,False,,Calle Pizarro,residential,,False,60.394,,"LINESTRING (-1.8044412 37.5646677, -1.8049657 37.5650172)",,
178078382,False,,Calle Magallanes,residential,,False,47.533,,"LINESTRING (-1.8044412 37.5646677, -1.804026 37.5649405)",,
178078382,False,,Calle Magallanes,residential,,True,50.305,,"LINESTRING (-1.8044412 37.5646677, -1.8048726 37.5643715)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,False,3.664,,"LINESTRING (-1.8052314 37.5638293, -1.8052716 37.5638209)",,
178087002,False,,Calle Aledo,residential,,True,10.291,,"LINESTRING (-1.8052314 37.5638293, -1.805193 37.5637419)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,63.147,,"LINESTRING (-1.8052314 37.5638293, -1.8051306 37.5638664, -1.8048015 37.5640206, -1.8046211 37.5641245)",,
178078378,False,,Calle Núñez de Balboa,residential,,False,70.345,,"LINESTRING (-1.8058328 37.5642023, -1.805324 37.5646897)",,
178078383,False,,Calle Los Guindos,residential,,False,65.156,,"LINESTRING (-1.8058328 37.5642023, -1.8052716 37.5638209)",,
178078383,False,,Calle Los Guindos,residential,,True,47.879,,"LINESTRING (-1.8058328 37.5642023, -1.8061776 37.5644523, -1.8062302 37.5644957)",,
178078378,False,,Calle Núñez de Balboa,residential,,False,48.203,,"LINESTRING (-1.805324 37.5646897, -1.8049657 37.5650172)",,
178078378,False,,Calle Núñez de Balboa,residential,,True,70.345,,"LINESTRING (-1.805324 37.5646897, -1.8058328 37.5642023)",,
178078393,False,,Calle Colón,residential,,True,53.244,,"LINESTRING (-1.805324 37.5646897, -1.8048726 37.5643715)",,
178078378,False,,Calle Núñez de Balboa,residential,,False,46.188,,"LINESTRING (-1.8049657 37.5650172, -1.8046162 37.5653267)",,
178078378,False,,Calle Núñez de Balboa,residential,,True,48.203,,"LINESTRING (-1.8049657 37.5650172, -1.805324 37.5646897)",,
178078379,False,,Calle Pizarro,residential,,True,60.394,,"LINESTRING (-1.8049657 37.5650172, -1.8044412 37.5646677)",,
178078390,False,,Calle Teniente Antonio de Haro,residential,,False,32.548,,"LINESTRING (-1.8027186 37.5657505, -1.8024344 37.5655636)",,
178078390,False,,Calle Teniente Antonio de Haro,residential,,True,46.434,,"LINESTRING (-1.8027186 37.5657505, -1.8031244 37.5660168)",,
178078394,False,,Calle Vicente Medina,residential,,False,102.582,,"LINESTRING (-1.8027186 37.5657505, -1.8019747 37.56646)",,
178078394,False,,Calle Vicente Medina,residential,,True,79.722,,"LINESTRING (-1.8027186 37.5657505, -1.8033206 37.5652154)",,
178056410,False,,Calle Antonio Martínez Garro,residential,,False,48.032,,"LINESTRING (-1.8051274 37.565672, -1.8054922 37.5659929)",,
178081285,True,,Avenida de la Región de Murcia,primary,50,False,23.354,,"LINESTRING (-1.8051274 37.565672, -1.8052989 37.5655119)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,False,24.616,,"LINESTRING (-1.8031461 37.5650739, -1.8033612 37.5649327)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,12.842,,"LINESTRING (-1.8031461 37.5650739, -1.8030364 37.5651499)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,False,22.003,,"LINESTRING (-1.8031461 37.5650739, -1.8033206 37.5652154)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,False,70.225,,"LINESTRING (-1.8024344 37.5655636, -1.8030364 37.5651499)",,
178078390,False,,Calle Teniente Antonio de Haro,residential,,True,32.548,,"LINESTRING (-1.8024344 37.5655636, -1.8027186 37.5657505)",,
140125843,False,,Calle Orfeón Fernández Caballero,secondary,,True,58.028999999999996,,"LINESTRING (-1.8024344 37.5655636, -1.8021753 37.5657495, -1.801959 37.5659243)",,
178078384,False,,Calle Poeta Juan Ramón Jiménez,residential,,True,77.661,,"LINESTRING (-1.8041115 37.5657622, -1.8035448 37.566297)",,
178078391,False,,Calle Juan Sebastián Elcano,residential,,True,41.912,,"LINESTRING (-1.8041115 37.5657622, -1.8037496 37.5655177)",,
178078378,False,,Calle Núñez de Balboa,residential,,True,65.935,,"LINESTRING (-1.8041115 37.5657622, -1.8042105 37.5656752, -1.8043847 37.5655536, -1.8046162 37.5653267)",,
1167891768,True,,Calle Orfeón Fernández Caballero,tertiary,,False,9.013,,"LINESTRING (-1.807604 37.5633476, -1.8075071 37.5633217)",,
214093262,False,,Calle Orfeón Fernández Caballero,tertiary,,True,49.444,,"LINESTRING (-1.807604 37.5633476, -1.8079189 37.5633708, -1.8081616 37.5633955)",,
178081285,True,,Avenida de la Región de Murcia,primary,50,False,20.564,,"LINESTRING (-1.8063691 37.5644783, -1.8065175 37.5643356)",,
178081290,True,,,secondary_link,,False,51.431,,"LINESTRING (-1.8063691 37.5644783, -1.8062915 37.5645056, -1.8061681 37.5646162, -1.8060743 37.5647161, -1.8060179 37.5647544, -1.8059429 37.5647786)",,
178081289,True,,Calle Pedro García Rubio,secondary,,False,55.309,,"LINESTRING (-1.8052989 37.5655119, -1.8057682 37.5651817)",,
178081285,True,,Avenida de la Región de Murcia,primary,50,False,54.979,,"LINESTRING (-1.8052989 37.5655119, -1.8054756 37.5653419, -1.805696 37.5651306)",,
178081287,False,1,Calle Mayor,secondary,40,False,12.508,,"LINESTRING (-1.8081616 37.5633955, -1.8082661 37.5633194)",,
178081291,False,,Calle Pedro García Rubio,secondary,,False,6.966,,"LINESTRING (-1.8081616 37.5633955, -1.8081046 37.5634389)",,
214093262,False,,Calle Orfeón Fernández Caballero,tertiary,,False,49.444,,"LINESTRING (-1.8081616 37.5633955, -1.8079189 37.5633708, -1.807604 37.5633476)",,
178081285,True,,Avenida de la Región de Murcia,primary,50,False,93.70899999999999,,"LINESTRING (-1.805696 37.5651306, -1.8061676 37.5646786, -1.8063691 37.5644783)",,
178081288,True,,,secondary_link,,False,8.883,,"LINESTRING (-1.805696 37.5651306, -1.8057202 37.5651626, -1.8057682 37.5651817)",,
178081289,True,,Calle Pedro García Rubio,secondary,,False,10.716,,"LINESTRING (-1.8057682 37.5651817, -1.8058591 37.5651177)",,
