osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,junction,maxspeed,tunnel,access
130207369,secondary,True,False,11.056,"LINESTRING (-4.3191817 41.4019639, -4.319061 41.402005)",,SG-205,Calle de San Andrés,,,,
1171109436,residential,True,False,21.025,"LINESTRING (-4.3191817 41.4019639, -4.318988 41.4018429)",1,,Calle de la Barrera,,,,
34415076,secondary,False,False,15.947,"LINESTRING (-4.3117806 41.4011958, -4.3116477 41.4012989)",,SG-223,Avenida de la Plaza de Toros,,,,
100707017,secondary,False,False,14.453,"LINESTRING (-4.3117806 41.4011958, -4.311911 41.4012814)",,SG-205,Calle Nueva,,50,,
279721513,secondary,False,True,16.969,"LINESTRING (-4.3117806 41.4011958, -4.3116268 41.4010959)",2,SG-205,Avenida de Camilo José Cela,,,,
130205679,residential,True,False,23.804000000000002,"LINESTRING (-4.3117806 41.4011958, -4.3118733 41.4011239, -4.3119822 41.4010443)",,,Calle de las Parras,,,,
655798234,residential,False,False,15.442,"LINESTRING (-4.3104324 41.4022983, -4.3105824 41.4023797)",,,,,,,
34415076,secondary,False,False,78.869,"LINESTRING (-4.3104324 41.4022983, -4.3099466 41.4026516, -4.3097589 41.4027961)",,SG-223,Avenida de la Plaza de Toros,,,,
34415076,secondary,False,True,151.986,"LINESTRING (-4.3104324 41.4022983, -4.3105616 41.4021429, -4.3107508 41.4019153, -4.3107989 41.4018575, -4.311438 41.4014484, -4.3114973 41.4014106, -4.3116477 41.4012989)",,SG-223,Avenida de la Plaza de Toros,,,,
1083355499,secondary,True,False,9.489,"LINESTRING (-4.3169056 41.4024596, -4.3167931 41.4024723)",,SG-205,Calle Nueva,,50,,
130177017,residential,False,True,59.402,"LINESTRING (-4.3119231 41.3962444, -4.3126317 41.3961912)",,,Calle de los Astros,,,,
242252151,secondary,False,True,45.981,"LINESTRING (-4.3119231 41.3962444, -4.3117901 41.3958431)",2,SG-342,Carretera de Arévalo,,,,
242252151,secondary,False,False,35.792,"LINESTRING (-4.3119231 41.3962444, -4.3120151 41.3965054, -4.3120317 41.3965558)",2,SG-342,Carretera de Arévalo,,,,
47664467,residential,False,False,178.636,"LINESTRING (-4.315724 41.3965242, -4.3154284 41.396394, -4.3151287 41.3964594, -4.3151015 41.3964654, -4.3147293 41.3967956, -4.3138808 41.3969759)",,,Calle de los Estribos,,,,
40656590,tertiary,False,True,13.231,"LINESTRING (-4.3198459 41.4023829, -4.3197884 41.402272)",2,SG-V-2041,Calle del Henar,,,,
46887804,tertiary,False,False,83.27900000000001,"LINESTRING (-4.3198459 41.4023829, -4.319768 41.4024098, -4.3190927 41.4027701, -4.3190266 41.402809)",,SG-V-2035,Carretera de Bahabón,,,,
813662076,tertiary,False,False,134.989,"LINESTRING (-4.3198459 41.4023829, -4.3199363 41.4025575, -4.3199769 41.4026357, -4.3200866 41.4028158, -4.3203079 41.4031028, -4.320574 41.4033981, -4.3206138 41.4034464)",2,SG-V-2041,Calle del Henar,,,,
46887804,tertiary,False,False,8.373,"LINESTRING (-4.3183877 41.4031915, -4.3183187 41.4032462)",,SG-V-2035,Carretera de Bahabón,,,,
46887804,tertiary,False,True,68.18,"LINESTRING (-4.3183877 41.4031915, -4.3190266 41.402809)",,SG-V-2035,Carretera de Bahabón,,,,
47662963,residential,False,False,16.618,"LINESTRING (-4.3183877 41.4031915, -4.3182853 41.4030633)",,,Calle del Henar,,,,
242260422,residential,False,False,29.813,"LINESTRING (-4.3161974 41.3979815, -4.3158611 41.3980723)",,,Calle de Medina,,,,
242250022,secondary,False,True,29.284,"LINESTRING (-4.3109943 41.3983116, -4.3113173 41.3982084)",2,SG-342,Calle de Gabriel García Márquez,,,,
130178131,residential,True,False,76.46499999999999,"LINESTRING (-4.3109943 41.3983116, -4.3109214 41.3981068, -4.310862 41.397969, -4.3108196 41.3978737, -4.3107361 41.3976864, -4.3107222 41.3976552)",1,,Calle del Cardenal Bartolomé de la Cueva,,,,
242250022,secondary,False,False,75.404,"LINESTRING (-4.3109943 41.3983116, -4.3108959 41.3983468, -4.3102383 41.3985818, -4.3101782 41.3986033)",2,SG-342,Calle de Gabriel García Márquez,,,,
242250022,secondary,False,True,18.492,"LINESTRING (-4.3099806 41.3986787, -4.3101782 41.3986033)",2,SG-342,Calle de Gabriel García Márquez,,,,
279721517,secondary_link,True,False,32.351,"LINESTRING (-4.3099806 41.3986787, -4.3099379 41.3986781, -4.3098951 41.3986753, -4.3098521 41.398671, -4.3098097 41.3986632, -4.3096021 41.3986208)",,SG-342,Calle de Gabriel García Márquez,,,,
655798278,residential,False,True,53.001999999999995,"LINESTRING (-4.3099806 41.3986787, -4.3101845 41.3987799, -4.3104028 41.3989049, -4.3104953 41.3989578)",,,Calle de la Resina,,,,
242250023,secondary_link,True,False,22.819,"LINESTRING (-4.3096021 41.3986208, -4.3095483 41.3986227, -4.3094961 41.3986269, -4.3094479 41.3986377, -4.3094061 41.398657, -4.3093808 41.3986759, -4.3093683 41.3986981)",,SG-342,Calle de Gabriel García Márquez,,,,
813711583,secondary_link,True,False,40.02199999999999,"LINESTRING (-4.3096021 41.3986208, -4.3094843 41.3985926, -4.3092865 41.3985247, -4.3092259 41.3984995, -4.3091653 41.3984742)",1,SG-342,Calle de Gabriel García Márquez,,,,
279721511,secondary,False,False,20.995,"LINESTRING (-4.3093683 41.3986981, -4.3095105 41.3988539)",,SG-205,Avenida de Camilo José Cela,,,,
279721515,secondary,False,True,30.109,"LINESTRING (-4.3093683 41.3986981, -4.3091653 41.3984742)",2,SG-205,Avenida de Camilo José Cela,,,,
813711586,secondary_link,True,False,23.097,"LINESTRING (-4.3093683 41.3986981, -4.3094039 41.3987036, -4.3094484 41.3987057, -4.3094913 41.3987041, -4.309544 41.398699, -4.3096052 41.3986925, -4.3096432 41.3986909)",,SG-342,Calle de Gabriel García Márquez,,,,
130178131,residential,True,False,48.058,"LINESTRING (-4.3101797 41.3968014, -4.3098935 41.3964263)",1,,Calle del Cardenal Bartolomé de la Cueva,,,,
130178121,residential,True,False,48.980999999999995,"LINESTRING (-4.3101797 41.3968014, -4.3104128 41.3966532, -4.3106288 41.3965176)",,,Calle de Juan de Grijalba,,,,
130178125,residential,True,False,121.132,"LINESTRING (-4.3113723 41.3993408, -4.3114082 41.3992136, -4.3114134 41.3991651, -4.3111895 41.3987719, -4.3110151 41.3983712, -4.3109943 41.3983116)",,,Calle de las Huertas,,,,
130205689,residential,True,False,106.513,"LINESTRING (-4.3113723 41.3993408, -4.3113154 41.3993886, -4.3112584 41.3994364, -4.3112464 41.3995601, -4.3112582 41.4002657)",,,Calle de la Concepción,,,,
130205679,residential,True,False,38.192,"LINESTRING (-4.3119121 41.4006706, -4.3118699 41.400483, -4.3118432 41.4003311)",,,Calle de las Parras,,,,
655798279,residential,False,False,59.693,"LINESTRING (-4.3119121 41.4006706, -4.3116321 41.4006992, -4.3111996 41.4006823)",,,,,,,
130205679,residential,True,False,41.963,"LINESTRING (-4.3119822 41.4010443, -4.3119121 41.4006706)",,,Calle de las Parras,,,,
304724854,living_street,True,False,27.109,"LINESTRING (-4.3119822 41.4010443, -4.3122033 41.4009969, -4.3122971 41.4009853)",,,,,,,
274285337,residential,True,False,54.956999999999994,"LINESTRING (-4.3098355 41.4035269, -4.3097577 41.4033893, -4.3097338 41.4031026, -4.3097385 41.4030452)",,,Calle de Valdihuertos,,,,
740658400,residential,True,False,63.482,"LINESTRING (-4.3092229 41.4031934, -4.3093001 41.4032268, -4.3095481 41.4033416, -4.3096127 41.4033696, -4.3097241 41.4034482, -4.3098355 41.4035269)",,,Calle de Valdihuertos,,,,
813662078,secondary,False,True,42.748,"LINESTRING (-4.3092229 41.4031934, -4.3094076 41.4030582, -4.309588 41.4029236)",,SG-223,Avenida de la Plaza de Toros,,,,
47662946,living_street,True,False,163.561,"LINESTRING (-4.3186689 41.4012859, -4.3186868 41.4014324, -4.3186894 41.4014548, -4.3186766 41.4014714, -4.3186518 41.4014897, -4.3186296 41.4014985, -4.3178382 41.4015373, -4.316983 41.4015707)",1,,Calle de la Pelota,,20,,
"[812786819, 812786820, 47662940]",residential,False,"[False, True]",94.333,"LINESTRING (-4.3186689 41.4012859, -4.318918 41.401415, -4.3189547 41.4014341, -4.3192582 41.4015889, -4.319427 41.401675, -4.3194854 41.4017093, -4.3195987 41.4017687)",,,Calle del Palacio,,20,yes,
812786819,residential,False,True,75.84800000000001,"LINESTRING (-4.3186689 41.4012859, -4.318541 41.4012159, -4.3185094 41.4011986, -4.3184559 41.4011748, -4.3184294 41.4011661, -4.3184048 41.401158, -4.3183259 41.4011363, -4.3182582 41.4011203, -4.3182047 41.4011093, -4.3181517 41.4010991, -4.3180477 41.4010867, -4.3178248 41.4010754)",,,Calle del Palacio,,20,,
1171109435,residential,True,False,19.025,"LINESTRING (-4.318988 41.4018429, -4.319061 41.402005)",1,,Calle de la Barrera,,,,
47662965,living_street,False,False,58.897999999999996,"LINESTRING (-4.318988 41.4018429, -4.3189548 41.4017971, -4.3189343 41.4017831, -4.3189115 41.4017758, -4.3188844 41.4017757, -4.3183368 41.4018523)",,,,,,,
1171109437,residential,False,False,42.955,"LINESTRING (-4.318988 41.4018429, -4.3188314 41.4018865, -4.3186886 41.4019154, -4.3184916 41.4019416)",1,,Calle de la Barrera,,,,
47662965,living_street,False,True,58.89799999999999,"LINESTRING (-4.3183368 41.4018523, -4.3188844 41.4017757, -4.3189115 41.4017758, -4.3189343 41.4017831, -4.3189548 41.4017971, -4.318988 41.4018429)",,,,,,,
813662076,tertiary,False,False,18.228,"LINESTRING (-4.3206138 41.4034464, -4.3207288 41.4035858)",2,SG-V-2041,Calle del Henar,,,,
304729315,residential,False,True,78.965,"LINESTRING (-4.3206138 41.4034464, -4.3205567 41.4034749, -4.3198253 41.4038395)",,,Calle de Francisco Ovejero,,,,
813662076,tertiary,False,True,134.989,"LINESTRING (-4.3206138 41.4034464, -4.320574 41.4033981, -4.3203079 41.4031028, -4.3200866 41.4028158, -4.3199769 41.4026357, -4.3199363 41.4025575, -4.3198459 41.4023829)",2,SG-V-2041,Calle del Henar,,,,
813662076,tertiary,False,True,18.228,"LINESTRING (-4.3207288 41.4035858, -4.3206138 41.4034464)",2,SG-V-2041,Calle del Henar,,,,
47662979,residential,False,False,78.866,"LINESTRING (-4.3193517 41.4022931, -4.3185122 41.4026195)",,,Calle de San Basilio,,,,
46887804,tertiary,False,False,68.18,"LINESTRING (-4.3190266 41.402809, -4.3183877 41.4031915)",,SG-V-2035,Carretera de Bahabón,,,,
47662970,residential,False,True,132.543,"LINESTRING (-4.3190266 41.402809, -4.3198253 41.4038395)",,,Calle de Europa,,,,
46887804,tertiary,False,True,83.27900000000001,"LINESTRING (-4.3190266 41.402809, -4.3190927 41.4027701, -4.319768 41.4024098, -4.3198459 41.4023829)",,SG-V-2035,Carretera de Bahabón,,,,
47662979,residential,False,True,78.866,"LINESTRING (-4.3185122 41.4026195, -4.3193517 41.4022931)",,,Calle de San Basilio,,,,
47662980,residential,False,True,43.589,"LINESTRING (-4.3185122 41.4026195, -4.3183635 41.4022437)",,,Calle de la Rogativa,,,,
47662980,residential,False,False,58.116,"LINESTRING (-4.3185122 41.4026195, -4.3185442 41.4027825, -4.3183546 41.4028987, -4.3182996 41.4030516, -4.3182853 41.4030633)",,,Calle de la Rogativa,,,,
47662980,residential,False,False,43.589,"LINESTRING (-4.3183635 41.4022437, -4.3185122 41.4026195)",,,Calle de la Rogativa,,,,
130207369,secondary,True,False,82.497,"LINESTRING (-4.3183635 41.4022437, -4.31813 41.4022936, -4.3173932 41.4023827)",,SG-205,Calle de San Andrés,,,,
46887804,tertiary,False,True,8.373,"LINESTRING (-4.3183187 41.4032462, -4.3183877 41.4031915)",,SG-V-2035,Carretera de Bahabón,,,,
47662967,residential,False,False,124.221,"LINESTRING (-4.3183187 41.4032462, -4.3193015 41.4040856)",,,Calle de Diego de Ledesma,,,,
46887804,tertiary,False,False,43.483999999999995,"LINESTRING (-4.3183187 41.4032462, -4.3182495 41.4032915, -4.318128 41.4033973, -4.3179692 41.4035356)",,SG-V-2035,Carretera de Bahabón,,,,
1001356329,residential,False,False,39.064,"LINESTRING (-4.3175862 41.4027028, -4.3173932 41.4023827)",,,Calle del Henar,,,,
1001356329,residential,False,True,4.539,"LINESTRING (-4.3175862 41.4027028, -4.3176077 41.4027403)",,,Calle del Henar,,,,
304728796,residential,False,False,40.949999999999996,"LINESTRING (-4.3175862 41.4027028, -4.3174535 41.4027705, -4.3174593 41.4029191, -4.3174817 41.4030169)",,,Calle Cilla,,,,
47662967,residential,False,True,124.221,"LINESTRING (-4.3193015 41.4040856, -4.3183187 41.4032462)",,,Calle de Diego de Ledesma,,,,
304729315,residential,False,False,51.55,"LINESTRING (-4.3193015 41.4040856, -4.319438 41.4040208, -4.3198253 41.4038395)",,,Calle de Francisco Ovejero,,,,
47662962,residential,False,True,16.822,"LINESTRING (-4.3183803 41.4041891, -4.3181998 41.4041216)",,,Calle de Agustín Daza,,,,
47662970,residential,False,False,132.543,"LINESTRING (-4.3198253 41.4038395, -4.3190266 41.402809)",,,Calle de Europa,,,,
304729315,residential,False,False,78.965,"LINESTRING (-4.3198253 41.4038395, -4.3205567 41.4034749, -4.3206138 41.4034464)",,,Calle de Francisco Ovejero,,,,
304729315,residential,False,True,51.55,"LINESTRING (-4.3198253 41.4038395, -4.319438 41.4040208, -4.3193015 41.4040856)",,,Calle de Francisco Ovejero,,,,
46887804,tertiary,False,False,53.02499999999999,"LINESTRING (-4.3179692 41.4035356, -4.3176671 41.4037657, -4.3175018 41.4038569)",,SG-V-2035,Carretera de Bahabón,,,,
46887804,tertiary,False,True,43.484,"LINESTRING (-4.3179692 41.4035356, -4.318128 41.4033973, -4.3182495 41.4032915, -4.3183187 41.4032462)",,SG-V-2035,Carretera de Bahabón,,,,
304728796,residential,False,True,71.293,"LINESTRING (-4.3179692 41.4035356, -4.3179156 41.4034848, -4.3177551 41.403333, -4.3176642 41.4032492, -4.3175227 41.4031189, -4.3174817 41.4030169)",,,Calle Cilla,,,,
242260424,residential,False,False,58.973,"LINESTRING (-4.3145856 41.3985933, -4.3145333 41.3991222)",,,Calle de la Trinidad,,,,
242260425,residential,False,True,11.438,"LINESTRING (-4.3145856 41.3985933, -4.3145808 41.3984905)",,,Calle de Santa María de la Cuesta,,,,
242260431,residential,False,True,47.187,"LINESTRING (-4.3145856 41.3985933, -4.3140479 41.3984614)",,,Calle de Segovia,,,,
242260424,residential,False,True,58.973,"LINESTRING (-4.3145333 41.3991222, -4.3145856 41.3985933)",,,Calle de la Trinidad,,,,
242261591,residential,False,False,50.774,"LINESTRING (-4.3145333 41.3991222, -4.3139277 41.399076)",,,Calle de Juan de Rojas,,,,
47664498,residential,False,True,112.923,"LINESTRING (-4.3145333 41.3991222, -4.3147507 41.3991253, -4.3147753 41.3991245, -4.3147974 41.3991223, -4.3148231 41.3991182, -4.315847 41.3989034)",,,Calle del Parque,,,,
130207370,residential,True,False,76.31299999999999,"LINESTRING (-4.3145333 41.3991222, -4.3145125 41.3992981, -4.3144771 41.3993704, -4.3143851 41.399435, -4.3142285 41.3994758, -4.3139513 41.3995256)",1,,Calle de la Trinidad,,,,
47662982,living_street,True,False,63.443,"LINESTRING (-4.3169018 41.4010034, -4.316983 41.4015707)",1,,Travesía de San Gil,,,,
1171109419,residential,False,True,27.6,"LINESTRING (-4.3169018 41.4010034, -4.3168805 41.4007557)",,,Travesía del Arco de Santiago,,,,
1171109426,living_street,True,False,77.55199999999999,"LINESTRING (-4.3169018 41.4010034, -4.316945 41.4010008, -4.3170005 41.4010041, -4.3170958 41.4010123, -4.3174211 41.4010549, -4.3178248 41.4010754)",1,,Calle del Palacio,,20,,
304727078,residential,False,False,63.120000000000005,"LINESTRING (-4.3162636 41.4011863, -4.3160944 41.4010389, -4.3159358 41.4008842, -4.315818 41.4007297)",,,Calle del Arco de Santiago,,,,
1171109426,living_street,True,False,57.323,"LINESTRING (-4.3162636 41.4011863, -4.3163853 41.401127, -4.3169018 41.4010034)",1,,Calle del Palacio,,20,,
1171109419,residential,False,False,27.6,"LINESTRING (-4.3168805 41.4007557, -4.3169018 41.4010034)",,,Travesía del Arco de Santiago,,,,
47662989,residential,False,False,198.572,"LINESTRING (-4.3168805 41.4007557, -4.3169386 41.4006905, -4.3169944 41.4005899, -4.3170858 41.400414, -4.3171531 41.4002937, -4.3171651 41.4002304, -4.3171618 41.40019, -4.3171393 41.4001445, -4.3171248 41.4001279, -4.3171148 41.4001164, -4.3170503 41.4000757, -4.3169729 41.4000391, -4.3168114 41.3999868, -4.3166238 41.3999496, -4.3163354 41.3999377, -4.3159956 41.3999894, -4.3157317 41.4000484)",,,Calle de Las Cuevas,,,,
304727081,residential,True,False,36.32,"LINESTRING (-4.3168746 41.4015802, -4.3164445 41.4016313)",1,,Plaza de San Gil,,,,
152661029,residential,False,True,67.19600000000001,"LINESTRING (-4.3168746 41.4015802, -4.3168928 41.401673, -4.3168786 41.4017026, -4.3168566 41.4017201, -4.3168011 41.4017491, -4.3167639 41.4017617, -4.3167241 41.4017672, -4.3166688 41.4017741, -4.3164788 41.4017795, -4.3164556 41.4017673, -4.3164447 41.4017435, -4.3164445 41.4016313)",,,Plaza de San Gil,,,,
152661029,residential,False,False,67.196,"LINESTRING (-4.3164445 41.4016313, -4.3164447 41.4017435, -4.3164556 41.4017673, -4.3164788 41.4017795, -4.3166688 41.4017741, -4.3167241 41.4017672, -4.3167639 41.4017617, -4.3168011 41.4017491, -4.3168566 41.4017201, -4.3168786 41.4017026, -4.3168928 41.401673, -4.3168746 41.4015802)",,,Plaza de San Gil,,,,
304727077,living_street,True,False,51.803,"LINESTRING (-4.3164445 41.4016313, -4.3164012 41.4015253, -4.3162811 41.4012593, -4.3162636 41.4011863)",1,,,,20,,
304727081,residential,True,False,9.103,"LINESTRING (-4.316983 41.4015707, -4.3168746 41.4015802)",1,,Plaza de San Gil,,,,
312153380,living_street,False,False,65.93299999999999,"LINESTRING (-4.3150152 41.4010128, -4.3154027 41.4012226, -4.3155969 41.4013039, -4.3156796 41.4013309)",,,Calle Duque de Alburquerque,,20,,
312153381,residential,False,True,80.277,"LINESTRING (-4.3150152 41.4010128, -4.3149374 41.4006438, -4.3149657 41.4004553, -4.3150907 41.4003273)",,,Calle Duque de Alburquerque,,,,
655785304,residential,False,True,13.629,"LINESTRING (-4.3150152 41.4010128, -4.3149435 41.4009916, -4.314863 41.401015)",,,Calle Morería,,,,
312153380,living_street,False,True,7.304,"LINESTRING (-4.3157515 41.4013684, -4.3156796 41.4013309)",,,Calle Duque de Alburquerque,,20,,
"[655785302, 304724855]",living_street,True,False,30.052999999999997,"LINESTRING (-4.3157515 41.4013684, -4.3158704 41.4013423, -4.3160946 41.401286)",1,,"['Calle del Palacio', 'Calle del Estudio']",,20,,
312153380,living_street,False,False,7.304,"LINESTRING (-4.3156796 41.4013309, -4.3157515 41.4013684)",,,Calle Duque de Alburquerque,,20,,
312153380,living_street,False,True,65.93299999999999,"LINESTRING (-4.3156796 41.4013309, -4.3155969 41.4013039, -4.3154027 41.4012226, -4.3150152 41.4010128)",,,Calle Duque de Alburquerque,,20,,
1171109427,living_street,False,False,20.267,"LINESTRING (-4.3156796 41.4013309, -4.3157102 41.4012921, -4.3157537 41.401237, -4.3157131 41.4011705)",,,Calle Corralón,,,,
304727080,living_street,False,False,132.574,"LINESTRING (-4.3160946 41.401286, -4.3161084 41.4013391, -4.3160234 41.4014522, -4.3160028 41.4014755, -4.3159821 41.4014934, -4.315959 41.401508, -4.3159274 41.4015248, -4.315875 41.4015503, -4.3158523 41.4015596, -4.3158114 41.401573, -4.3156077 41.4016093, -4.3155695 41.4016217, -4.3155459 41.4016307, -4.3155296 41.4016424, -4.3155246 41.4016545, -4.3155285 41.4016974, -4.3155306 41.4017206, -4.3155459 41.4017313, -4.315564 41.4017358, -4.3155777 41.4017406, -4.3157377 41.4017971, -4.3157718 41.4018188, -4.3157925 41.4018338, -4.3158332 41.4018699, -4.3158667 41.4018968, -4.3160586 41.4020178)",,,Plaza del Estudio,,20,,destination
655785302,living_street,True,False,18.297,"LINESTRING (-4.3160946 41.401286, -4.3161797 41.4012553, -4.3162234 41.4012252, -4.3162636 41.4011863)",,,Calle del Palacio,,20,,
130207370,residential,True,False,49.237,"LINESTRING (-4.3139513 41.3995256, -4.3138527 41.3995418, -4.3138192 41.3995909, -4.3137575 41.3997395, -4.3137428 41.3998954)",1,,Calle de la Trinidad,,,,
242263747,residential,False,True,98.594,"LINESTRING (-4.3139513 41.3995256, -4.314495 41.3995046, -4.3151226 41.3994201)",1,,Calle de los Trinitarios,,,,
47662953,residential,False,True,35.728,"LINESTRING (-4.3138519 41.4009895, -4.3137326 41.4006809)",,,Plaza Mayor,,,,
47662956,residential,True,False,189.056,"LINESTRING (-4.3138519 41.4009895, -4.3136934 41.4010534, -4.3136124 41.4011295, -4.3133972 41.4014403, -4.3134033 41.4017156, -4.3134379 41.4019241, -4.3135054 41.4020291, -4.3136032 41.4020914, -4.3137356 41.4021074, -4.3139021 41.4020353, -4.3141045 41.4019491)",,,Calle de San Julián,,,,
47662953,residential,False,False,35.728,"LINESTRING (-4.3137326 41.4006809, -4.3138519 41.4009895)",,,Plaza Mayor,,,,
47662950,living_street,True,False,101.597,"LINESTRING (-4.3137326 41.4006809, -4.3140189 41.4007528, -4.3142388 41.4008312, -4.3145213 41.4009358, -4.314863 41.401015)",1,,Calle Morería,,20,,
130205692,living_street,True,False,62.158,"LINESTRING (-4.3137326 41.4006809, -4.3134739 41.400539, -4.3130984 41.4003901)",1,,Calle de San Pedro,,20,,
47662952,living_street,True,False,63.631,"LINESTRING (-4.3145525 41.4017935, -4.3146098 41.4018335, -4.3146605 41.4018624, -4.3146984 41.401879, -4.3147436 41.4018943, -4.3151689 41.401989, -4.3152496 41.402006)",1,,Calle de San Esteban,,20,,
304724855,living_street,True,False,13.844999999999999,"LINESTRING (-4.3145525 41.4017935, -4.3146259 41.4017485, -4.3146848 41.4017185)",1,,Calle del Estudio,,20,,
242263737,living_street,True,False,52.437,"LINESTRING (-4.3141045 41.4019491, -4.3140891 41.4018975, -4.3140754 41.4018409, -4.3140268 41.401618, -4.3140169 41.4014829)",,,Calle del Colegio,,20,,
304724856,living_street,False,False,10.626,"LINESTRING (-4.3141045 41.4019491, -4.3141174 41.4019831, -4.3141295 41.4020077, -4.314152 41.4020372)",,,Plaza del Mercado del Pan,,20,,
47662992,residential,True,False,15.790999999999999,"LINESTRING (-4.3168037 41.4025565, -4.3168404 41.4025489, -4.3168647 41.4025413, -4.3168823 41.4025299, -4.3168975 41.4025173, -4.3169063 41.4025019, -4.3169088 41.402487, -4.3169056 41.4024596)",,,Plaza de San Andrés,,,,
274285336,residential,True,False,147.833,"LINESTRING (-4.3168037 41.4025565, -4.3168573 41.402639, -4.3168891 41.4026895, -4.3170864 41.4033307, -4.3171203 41.4035483, -4.317148 41.4037458, -4.3171385 41.4038517)",,,Calle de Cogeces,,,,
998728845,residential,False,False,32.921,"LINESTRING (-4.3168037 41.4025565, -4.3167468 41.4026271, -4.3165919 41.4028063)",,,Calle de San Miguel,,,,
1001356329,residential,False,True,39.064,"LINESTRING (-4.3173932 41.4023827, -4.3175862 41.4027028)",,,Calle del Henar,,,,
130207369,secondary,True,False,41.559,"LINESTRING (-4.3173932 41.4023827, -4.317091 41.4024312, -4.3169056 41.4024596)",,SG-205,Calle de San Andrés,,,,
1171109441,living_street,True,False,129.879,"LINESTRING (-4.3157061 41.4023359, -4.3149871 41.4022936, -4.3144308 41.4021802, -4.3142029 41.4020871)",1,,Calle de la Magdalena,,20,,
47662993,residential,False,False,34.455,"LINESTRING (-4.3170194 41.4039215, -4.3169728 41.4039085, -4.3169382 41.4038988, -4.3166226 41.4038362)",,,Calle de Puerto Rico,,,,
47662995,tertiary,True,False,9.228,"LINESTRING (-4.3170194 41.4039215, -4.3170092 41.4039587, -4.3170103 41.4040037)",,SG-V-2035,,roundabout,,,
46887804,tertiary,False,True,8.939,"LINESTRING (-4.3174008 41.4038838, -4.3175018 41.4038569)",,SG-V-2035,Carretera de Bahabón,,,,
925537885,tertiary,True,False,23.509,"LINESTRING (-4.3174008 41.4038838, -4.3173746 41.4038661, -4.3173437 41.4038492, -4.3172829 41.4038387, -4.3172107 41.4038405, -4.3171385 41.4038517)",,SG-V-2035,,roundabout,,,
925537885,tertiary,True,False,6.187,"LINESTRING (-4.3171385 41.4038517, -4.3170717 41.4038759)",,SG-V-2035,,roundabout,,,
47662995,tertiary,True,False,23.441000000000003,"LINESTRING (-4.3170103 41.4040037, -4.3170357 41.4040522, -4.3170707 41.4040834, -4.3171379 41.4041057, -4.3172212 41.4041121)",,SG-V-2035,,roundabout,,,
47662994,residential,False,False,14.928,"LINESTRING (-4.3157731 41.4038397, -4.3156006 41.4038039)",,,Calle de Modesto Fraile,,,,
47662993,residential,False,False,82.542,"LINESTRING (-4.3157731 41.4038397, -4.3154357 41.4038894, -4.314802 41.4039828)",,,Calle de Puerto Rico,,,,
47662993,residential,False,True,48.908,"LINESTRING (-4.3157731 41.4038397, -4.3161626 41.4038056, -4.3163561 41.4038185)",,,Calle de Puerto Rico,,,,
47662994,residential,False,True,15.512,"LINESTRING (-4.313747 41.4032517, -4.3139138 41.4033134)",,,Calle de Modesto Fraile,,,,
