osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,access,maxspeed,junction,width
"[969360490, 154266111]",True,1,,"['Avinguda de Gandia', 'Plaça Valgamediós']",living_street,False,78.51600000000002,"LINESTRING (0.10149 38.8398211, 0.1015377 38.8397897, 0.1015712 38.8397677, 0.1018519 38.8395894, 0.1020393 38.839466, 0.1021346 38.8394064, 0.1021898 38.8393723)",,30,,
195912961,False,,,Avinguda de Gandia,living_street,True,84.174,"LINESTRING (0.10149 38.8398211, 0.1013524 38.8399227, 0.1007842 38.8403415)",,,,
23783548,True,,,Carrer Estrella,living_street,False,19.033,"LINESTRING (0.1021898 38.8393723, 0.1022434 38.8392063)",,,,
23783555,True,,,Carrer del Pare Pere,living_street,False,127.43900000000001,"LINESTRING (0.1022434 38.8392063, 0.1022717 38.8392113, 0.1022922 38.8392135, 0.102316 38.8392126, 0.1036817 38.8391324, 0.1037099 38.8391307)",,,,
969360488,True,,,Carrer Estrella,living_street,False,25.602,"LINESTRING (0.1022434 38.8392063, 0.1022496 38.839183, 0.102309 38.8389818)",,,,
984992196,False,,,Glorieta del País Valencià,living_street,False,14.353,"LINESTRING (0.1062827 38.839689, 0.1063592 38.8395745)",,,,
"[984992196, 984992197]",False,,,Glorieta del País Valencià,"['living_street', 'residential']",True,29.973,"LINESTRING (0.1062827 38.839689, 0.1062795 38.8397032, 0.106278 38.83971, 0.1062777 38.8397312, 0.1062812 38.8397497, 0.1062876 38.8397665, 0.1062969 38.8397825, 0.1063064 38.8397982, 0.1063177 38.8398168, 0.1063297 38.8398353, 0.1063512 38.8398585, 0.1063778 38.8398783, 0.1064086 38.839894, 0.1064425 38.8399051)",,,,
25049725,True,,,Avinguda del Llibre del Repartiment,residential,False,143.28,"LINESTRING (0.1055128 38.8450554, 0.1055809 38.8450126, 0.1058474 38.8447434, 0.1058883 38.8447086, 0.1059298 38.8446802, 0.1059769 38.8446542, 0.1060131 38.8446366, 0.1068223 38.8443052)",,,,
195912967,False,2,,Avinguda Miguel Hernández,secondary,True,141.548,"LINESTRING (0.1055128 38.8450554, 0.1054205 38.8450041, 0.1042849 38.8443609, 0.1041904 38.8443073)",,,,
25097246,True,1,,Carrer Patricio Ferràndiz,tertiary,False,42.964,"LINESTRING (0.1046187 38.8365222, 0.1047393 38.8365861, 0.1050254 38.8367434)",,,,
38154822,False,2,,Carrer Sagunt,residential,True,83.167,"LINESTRING (0.1046187 38.8365222, 0.1045349 38.8366167, 0.1043331 38.8368473, 0.1040741 38.8371382)",,,,
28258315,False,,,Carrer del Llavador,residential,True,77.836,"LINESTRING (0.1035005 38.8422161, 0.1034503 38.8422684, 0.1029742 38.8427835)",,,,
188225486,True,,,Ronda de les Muralles,residential,False,150.387,"LINESTRING (0.1035005 38.8422161, 0.1047382 38.8429092, 0.10491 38.843006)",,,,
97693532,True,1,,Carrer Abu-S-Salt,residential,False,132.031,"LINESTRING (0.1105903 38.8367371, 0.1103723 38.8368048, 0.1095545 38.8370206, 0.1092832 38.8370826, 0.1091535 38.8371304)",,30,,
28258315,False,,,Carrer del Llavador,residential,False,71.472,"LINESTRING (0.1021164 38.8431228, 0.10222 38.8430828, 0.1028561 38.8428378)",,,,
195912967,False,2,,Avinguda Miguel Hernández,secondary,False,77.644,"LINESTRING (0.1021164 38.8431228, 0.1022314 38.8431895, 0.1028374 38.8435378)",,,,
195912967,False,2,,Avinguda Miguel Hernández,secondary,True,56.625,"LINESTRING (0.1021164 38.8431228, 0.1020038 38.8430595, 0.1015916 38.8428191)",,,,
"[1061673657, 1061673715]",False,,,Carrer del Llavador,residential,True,87.083,"LINESTRING (0.1021164 38.8431228, 0.1020066 38.8431788, 0.1016988 38.8433357, 0.1012721 38.8435481)",,,,
28258315,False,,,Carrer del Llavador,residential,True,11.877,"LINESTRING (0.1029742 38.8427835, 0.1028561 38.8428378)",,,,
28258315,False,,,Carrer del Llavador,residential,False,77.836,"LINESTRING (0.1029742 38.8427835, 0.1034503 38.8422684, 0.1035005 38.8422161)",,,,
131634298,True,1,,Carrer Pego,residential,False,132.115,"LINESTRING (0.1029742 38.8427835, 0.1041117 38.8434161, 0.1042157 38.8434739)",,,,
"[978586909, 112457117]",False,,,Carrer Sant Andreu,residential,True,72.159,"LINESTRING (0.1029742 38.8427835, 0.1028931 38.8427496, 0.1026324 38.8425965, 0.1028734 38.8423337)",,,,
28258316,True,,,,residential,False,20.278,"LINESTRING (0.1023947 38.8416006, 0.1023886 38.8416178, 0.102375 38.8416388, 0.1023431 38.8416651, 0.1022985 38.841682, 0.1022691 38.8416854, 0.1022326 38.8416826, 0.1022145 38.8416793)",yes,,roundabout,
188225486,True,,,Ronda de les Muralles,residential,False,117.715,"LINESTRING (0.1023947 38.8416006, 0.1025135 38.8416697, 0.103154 38.8420235, 0.1035005 38.8422161)",,,,
195912967,False,2,,Avinguda Miguel Hernández,secondary,False,79.752,"LINESTRING (0.1008504 38.8423935, 0.100966 38.8424599, 0.1015916 38.8428191)",,,,
261119812,False,,,Carrer de Miraflor,residential,True,66.884,"LINESTRING (0.1008504 38.8423935, 0.10094 38.8423492, 0.1014302 38.8421067, 0.1015023 38.842071)",,,,
28258316,True,,,,residential,False,6.656000000000001,"LINESTRING (0.1023113 38.8414851, 0.1023427 38.8414985, 0.1023716 38.8415212)",yes,,roundabout,
"[34766689, 1061738382]",False,,,Carrer dels Furs,residential,True,165.57399999999998,"LINESTRING (0.1005833 38.8439347, 0.1006064 38.8439499, 0.1006722 38.8439982, 0.1010815 38.8442358, 0.1015302 38.8444885, 0.1019659 38.8447393, 0.1020317 38.8447775, 0.1021143 38.8448256)",,,,
966297904,False,,,Carrer del Llavador,residential,False,73.541,"LINESTRING (0.1005833 38.8439347, 0.1007658 38.8438386, 0.1012721 38.8435481)",,,,
1061738382,False,,,Carrer dels Furs,residential,True,68.175,"LINESTRING (0.1021143 38.8448256, 0.1027563 38.8451804)",,,,
34766690,False,,,Carrer Mira-Rosa,residential,False,73.46600000000001,"LINESTRING (0.1021143 38.8448256, 0.102258 38.8447332, 0.1027169 38.8444381, 0.1027685 38.844405)",,,,
"[34766689, 1061738382]",False,,,Carrer dels Furs,residential,False,165.57399999999998,"LINESTRING (0.1021143 38.8448256, 0.1020317 38.8447775, 0.1019659 38.8447393, 0.1015302 38.8444885, 0.1010815 38.8442358, 0.1006722 38.8439982, 0.1006064 38.8439499, 0.1005833 38.8439347)",,,,
1061738382,False,,,Carrer dels Furs,residential,False,68.175,"LINESTRING (0.1027563 38.8451804, 0.1021143 38.8448256)",,,,
595824442,False,,,Avinguda d'Europa,residential,True,157.648,"LINESTRING (0.1027563 38.8451804, 0.1028834 38.8451011, 0.103324 38.8448295, 0.1040017 38.8444234, 0.104096 38.8443669, 0.1041904 38.8443073)",,,,
97693866,False,,,Ronda de les Muralles,living_street,True,82.963,"LINESTRING (0.1084591 38.8439141, 0.1084649 38.8439097, 0.1090414 38.8433874, 0.1090804 38.8433464)",,,,
981853778,True,,,Ronda de les Muralles,living_street,False,31.249000000000002,"LINESTRING (0.1084591 38.8439141, 0.1084353 38.8439512, 0.1084081 38.8439868, 0.1083746 38.844024, 0.1083374 38.844059, 0.1083073 38.8440799, 0.1082803 38.8440986, 0.1082345 38.8441303)",,,,
"[1031037460, 37635615]",True,,,Carrer de Fora Mur,living_street,False,140.87099999999998,"LINESTRING (0.1090788 38.8432452, 0.1089058 38.8423341, 0.1088422 38.8420711, 0.1088194 38.8419949)",,20,,
97693866,False,,,Ronda de les Muralles,living_street,False,11.302,"LINESTRING (0.1090788 38.8432452, 0.1090831 38.8432796, 0.1090853 38.8433105, 0.1090838 38.8433286, 0.1090804 38.8433464)",,,,
"[131636845, 175291842, 1006948645]",True,1,,"['Carrer Calderon', 'Carrer Colon']",living_street,False,133.813,"LINESTRING (0.1118491 38.8409594, 0.1117437 38.8409196, 0.1111396 38.8406955, 0.1107949 38.8405676, 0.1105891 38.8404912, 0.1105202 38.8404657, 0.1104811 38.8404512, 0.1104546 38.8404413)",,20,,
"[1054244921, 1054244922, 97693867]",True,1,,Carrer del Temple de Sant Telm,living_street,False,179.71,"LINESTRING (0.1118491 38.8409594, 0.1118084 38.840994, 0.111546 38.841216, 0.1114829 38.841263, 0.1114007 38.8413282, 0.1107592 38.8418587, 0.1105019 38.8420668, 0.1104213 38.8421319)",,20,,
111722140,True,,,Carrer de la Mar,living_street,False,113.38799999999999,"LINESTRING (0.1101676 38.8423478, 0.1100808 38.8423149, 0.1090904 38.8419145, 0.1090041 38.8418803)",,20,,
1023722721,True,1,,Carrer del Temple de Sant Telm,living_street,False,137.293,"LINESTRING (0.1101676 38.8423478, 0.1101289 38.84238, 0.1101133 38.8423929, 0.1092232 38.8431262, 0.1090788 38.8432452)",,30,,
85608843,True,,,Carrer Carlos Sentí,living_street,False,113.21,"LINESTRING (0.1084335 38.8408311, 0.1084588 38.8407856, 0.1086298 38.8404779, 0.1086633 38.8404195, 0.1086988 38.8403523, 0.1089328 38.8399392, 0.1089593 38.8398991)",,,,
991136906,True,,,Carrer Magallanes,living_street,False,117.543,"LINESTRING (0.1084335 38.8408311, 0.1084955 38.8408466, 0.1096536 38.8411365, 0.1097256 38.8411545)",,,,
85609938,True,1,,Carrer Pedreguer,residential,False,14.435,"LINESTRING (0.1060996 38.836701, 0.1061821 38.8365882)",,,,
85609938,True,1,,Carrer Pedreguer,residential,False,57.483,"LINESTRING (0.105767 38.8371483, 0.1058303 38.8370682, 0.1060343 38.8367882, 0.1060996 38.836701)",,,,
"[993517672, 1029880105]",True,1,,Carrer Patricio Ferràndiz,secondary,False,94.833,"LINESTRING (0.105767 38.8371483, 0.1059108 38.8372226, 0.1059572 38.8372476, 0.1062554 38.8374081, 0.1066726 38.8376276)",,,,
111722147,True,1,,Carrer Sertori,residential,False,32.766999999999996,"LINESTRING (0.1074569 38.836346, 0.1073991 38.8364405, 0.1073156 38.836577, 0.1072941 38.836612)",,,,
1053645253,False,2,,Avinguda del Marquesat,residential,False,104.954,"LINESTRING (0.1074569 38.836346, 0.1075882 38.8364115, 0.1083339 38.8368053, 0.1083705 38.8368253, 0.1084185 38.8368306, 0.1084796 38.8368374)",,,,
38154822,False,2,,Carrer Sagunt,residential,False,12.529,"LINESTRING (0.1037689 38.8375475, 0.103819 38.8374418)",,,,
38154822,False,2,,Carrer Sagunt,residential,True,7.257,"LINESTRING (0.1037689 38.8375475, 0.1037749 38.8376126)",,,,
38155151,True,2,,Avinguda d'Alacant,secondary,False,54.187999999999995,"LINESTRING (0.1037689 38.8375475, 0.1040266 38.8375337, 0.1041444 38.8375288, 0.1042783 38.8375307, 0.1043936 38.837535)",,,,
38154822,False,2,,Carrer Sagunt,residential,False,83.167,"LINESTRING (0.1040741 38.8371382, 0.1043331 38.8368473, 0.1045349 38.8366167, 0.1046187 38.8365222)",,,,
38154822,False,2,,Carrer Sagunt,residential,True,40.408,"LINESTRING (0.1040741 38.8371382, 0.103866 38.8373713, 0.1038383 38.8374104, 0.103819 38.8374418)",,,,
38154822,False,2,,Carrer Sagunt,residential,False,7.257,"LINESTRING (0.1037749 38.8376126, 0.1037689 38.8375475)",,,,
38155148,True,2,,Avinguda d'Alacant,secondary,False,139.618,"LINESTRING (0.1037749 38.8376126, 0.1036947 38.837619, 0.1036217 38.8376276, 0.1035296 38.83764, 0.1033601 38.8376662, 0.1032326 38.8376922, 0.103096 38.8377226, 0.1029457 38.8377613, 0.1027958 38.8378028, 0.1026101 38.8378634, 0.1025526 38.8378822, 0.1022451 38.8379883)",,,,
38155151,True,2,,Avinguda d'Alacant,secondary,False,51.010000000000005,"LINESTRING (0.1049003 38.8375933, 0.105245 38.837665, 0.1052863 38.8376746, 0.1053226 38.8376736, 0.1053501 38.8376681, 0.1053974 38.8376538, 0.1054559 38.837619)",,,,
977096746,False,2,,Avinguda del Montgó,secondary,True,10.998,"LINESTRING (0.10263 38.8368296, 0.1026699 38.8367357)",,,,
977096744,False,3,,Avinguda del Montgó,secondary,False,19.636000000000003,"LINESTRING (0.10263 38.8368296, 0.1025993 38.8369022, 0.1025582 38.8369971)",,,,
38155152,True,1,,Carrer Amparo Merle,residential,False,65.406,"LINESTRING (0.1032582 38.8371539, 0.103169 38.8371018, 0.1027532 38.8368839, 0.1026853 38.8368489, 0.1026672 38.8368394, 0.10263 38.8368296)",,,,
38155154,True,1,,Carrer del Verger,residential,False,81.38699999999999,"LINESTRING (0.1032582 38.8371539, 0.1032119 38.837203, 0.1031757 38.837242, 0.1025542 38.8373848, 0.1024645 38.8373862, 0.1024044 38.8373744)",,,,
38154822,False,2,,Carrer Sagunt,residential,True,12.529,"LINESTRING (0.103819 38.8374418, 0.1037689 38.8375475)",,,,
38154822,False,2,,Carrer Sagunt,residential,False,40.408,"LINESTRING (0.103819 38.8374418, 0.1038383 38.8374104, 0.103866 38.8373713, 0.1040741 38.8371382)",,,,
38155152,True,1,,Carrer Amparo Merle,residential,False,58.187,"LINESTRING (0.103819 38.8374418, 0.1037111 38.8373917, 0.1033777 38.8372167, 0.1032582 38.8371539)",,,,
23720889,False,2,,Avinguda del Montgó,secondary,False,31.572,"LINESTRING (0.1027914 38.836468, 0.1026699 38.8367357)",,,,
38155153,True,1,,Carrer Senija,residential,False,76.369,"LINESTRING (0.1027914 38.836468, 0.1028335 38.8364757, 0.10292 38.8365161, 0.1035248 38.836845)",,,,
38155153,True,1,,Carrer Senija,residential,False,57.675,"LINESTRING (0.1035248 38.836845, 0.1039765 38.8370861, 0.1040741 38.8371382)",,,,
38155155,True,1,,Carrer de la Setla,residential,False,41.388999999999996,"LINESTRING (0.1035248 38.836845, 0.1034736 38.8369036, 0.1033055 38.8370989, 0.1032582 38.8371539)",,,,
977096745,False,2,,Avinguda del Montgó,secondary,False,55.391,"LINESTRING (0.1024044 38.8373744, 0.1022822 38.8376683, 0.1022131 38.8378497)",,,,
"[977096744, 1029154820, 1029154822]",False,"['2', '3']",,Avinguda del Montgó,secondary,True,44.019999999999996,"LINESTRING (0.1024044 38.8373744, 0.102468 38.8372129, 0.1025088 38.8371138, 0.1025328 38.8370581, 0.1025582 38.8369971)",,,,
41278579,True,1,,Avinguda de Ramón Ortega,residential,False,13.406,"LINESTRING (0.1008688 38.8376602, 0.100731 38.8377151)",,,,
41278570,True,2,,,residential,False,19.535999999999998,"LINESTRING (0.1008688 38.8376602, 0.1008425 38.8376562, 0.1008109 38.8376481, 0.100764 38.8376302, 0.100714 38.8376048, 0.1006773 38.8375744)",,,roundabout,
41278570,True,2,,,residential,False,11.449000000000002,"LINESTRING (0.100582 38.8374501, 0.1005754 38.8374205, 0.1005784 38.8373975, 0.1005844 38.8373691, 0.1005927 38.8373491)",,,roundabout,
41278570,True,2,,,residential,False,16.177,"LINESTRING (0.1006773 38.8375744, 0.1006285 38.8375215, 0.1005998 38.8374849, 0.100582 38.8374501)",,,roundabout,
41278570,True,2,,,residential,False,21.893,"LINESTRING (0.100958 38.8374407, 0.1009736 38.8374884, 0.1009822 38.8375326, 0.1009805 38.8375661, 0.1009689 38.8375981, 0.1009445 38.8376289)",,,roundabout,
41278576,True,1,,Avinguda de Ramón Ortega,residential,False,26.560000000000002,"LINESTRING (0.100958 38.8374407, 0.1010377 38.8374748, 0.1010755 38.8374887, 0.1011132 38.837496, 0.1011508 38.8374994, 0.1012479 38.837503)",,,,
41278567,True,2,,,residential,False,13.745999999999999,"LINESTRING (0.1011465 38.836434, 0.1011153 38.8364387, 0.1010836 38.8364374, 0.1010533 38.83643, 0.1010262 38.8364171, 0.101004 38.8363995)",,,roundabout,
"[993174856, 1113339513, 1113339514, 41278571]",True,2,,Carrer de José Moncho Ferrer,residential,False,102.03399999999999,"LINESTRING (0.1011465 38.836434, 0.1011002 38.8365323, 0.1010152 38.8367318, 0.1010016 38.8367627, 0.1009928 38.8367827, 0.100845 38.837119, 0.1008227 38.8371814, 0.1008197 38.8372023, 0.1008189 38.8372111, 0.1008202 38.8372481, 0.1008281 38.8373096)",,,,
41278570,True,2,,,residential,False,18.572000000000003,"LINESTRING (0.1008281 38.8373096, 0.1008871 38.8373525, 0.1009253 38.8373961, 0.100958 38.8374407)",,,roundabout,
41278567,True,2,,,residential,False,9.312999999999999,"LINESTRING (0.1012245 38.8363795, 0.1012054 38.8364031, 0.1011787 38.8364218, 0.1011465 38.836434)",,,roundabout,
976310614,False,2,,Carrer Nou d’Octubre,residential,False,63.714999999999996,"LINESTRING (0.1012245 38.8363795, 0.1013552 38.8364104, 0.1019274 38.8365485)",,40,,
23720889,False,2,,Avinguda del Montgó,secondary,True,31.572,"LINESTRING (0.1026699 38.8367357, 0.1027914 38.836468)",,,,
977096746,False,2,,Avinguda del Montgó,secondary,False,10.998,"LINESTRING (0.1026699 38.8367357, 0.10263 38.8368296)",,,,
41278573,True,1,,Carrer Nou d’Octubre,residential,False,67.595,"LINESTRING (0.1026699 38.8367357, 0.1025446 38.8367041, 0.1020934 38.8365904, 0.1019274 38.8365485)",,,,
976310614,False,2,,Carrer Nou d’Octubre,residential,True,63.714999999999996,"LINESTRING (0.1019274 38.8365485, 0.1013552 38.8364104, 0.1012245 38.8363795)",,40,,
41278575,False,2,,Avinguda de Ramón Ortega,residential,False,91.991,"LINESTRING (0.1025582 38.8369971, 0.1022777 38.8371054, 0.1016066 38.8373645)",,40,,
"[977096744, 1029154820, 1029154822]",False,"['2', '3']",,Avinguda del Montgó,secondary,False,44.019999999999996,"LINESTRING (0.1025582 38.8369971, 0.1025328 38.8370581, 0.1025088 38.8371138, 0.102468 38.8372129, 0.1024044 38.8373744)",,,,
977096744,False,3,,Avinguda del Montgó,secondary,True,19.636000000000003,"LINESTRING (0.1025582 38.8369971, 0.1025993 38.8369022, 0.10263 38.8368296)",,,,
41278580,True,2,,Avinguda de Ramón Ortega,residential,False,23.384999999999998,"LINESTRING (0.1005885 38.8377718, 0.1006375 38.8376877, 0.1006578 38.8376477, 0.1006669 38.8376217, 0.1006773 38.8375744)",,,,
41278575,False,2,,Avinguda de Ramón Ortega,residential,False,34.678,"LINESTRING (0.1016066 38.8373645, 0.1014021 38.8374415, 0.1012479 38.837503)",,40,,
41278575,False,2,,Avinguda de Ramón Ortega,residential,True,91.991,"LINESTRING (0.1016066 38.8373645, 0.1022777 38.8371054, 0.1025582 38.8369971)",,40,,
38155151,True,2,,Avinguda d'Alacant,secondary,False,56.821,"LINESTRING (0.1016455 38.8381472, 0.102067 38.8379863, 0.1022366 38.8379256)",,,,
41278586,True,1,,Carrer Francisca Moreno,residential,False,79.47900000000001,"LINESTRING (0.1016455 38.8381472, 0.1016117 38.8380921, 0.1012925 38.8375752, 0.1012479 38.837503)",,,,
41278577,True,1,,Avinguda de Ramón Ortega,residential,False,29.775,"LINESTRING (0.1012479 38.837503, 0.1009445 38.8376289)",,40,,
41278575,False,2,,Avinguda de Ramón Ortega,residential,True,34.678,"LINESTRING (0.1012479 38.837503, 0.1014021 38.8374415, 0.1016066 38.8373645)",,40,,
41278579,True,1,,Avinguda de Ramón Ortega,residential,False,13.859,"LINESTRING (0.100731 38.8377151, 0.1005885 38.8377718)",,,,
41278587,True,1,,Carrer Gata de Gorgos,residential,False,9.731,"LINESTRING (0.100731 38.8377151, 0.1007822 38.837793)",,,,
38155151,True,2,,Avinguda d'Alacant,secondary,False,49.72,"LINESTRING (0.1011389 38.8383575, 0.1016455 38.8381472)",,,,
43068192,False,,,Carrer Sant Francesc,residential,False,50.491,"LINESTRING (0.1057435 38.84169, 0.1057006 38.8416785, 0.1053666 38.8415914, 0.1051913 38.8415444)",,20,,4.1
111621284,False,,,Carrer Diana,residential,False,59.928,"LINESTRING (0.1078821 38.8383008, 0.1078893 38.8382623, 0.1079024 38.8381977, 0.1080384 38.8378483, 0.1080701 38.8377833)",,,,
175291845,True,1,,Carrer Patricio Ferràndiz,secondary,False,160.30599999999998,"LINESTRING (0.1078821 38.8383008, 0.1080255 38.8383753, 0.1080679 38.8383973, 0.1092972 38.8390609, 0.1094049 38.8391202)",,,,
"[175291843, 1029880103]",False,"['2', '3']",,Carrer Diana,secondary,True,69.621,"LINESTRING (0.1078821 38.8383008, 0.1078681 38.8384033, 0.1078618 38.8384352, 0.1078594 38.8384472, 0.1078301 38.8385296, 0.1078067 38.8385805, 0.1077814 38.8386377, 0.1077547 38.8387013, 0.1077284 38.8387614, 0.1077051 38.8388138, 0.1076801 38.8388632, 0.1076706 38.8388826, 0.107662 38.8389002)",,,,
111621284,False,,,Carrer Diana,residential,False,15.166,"LINESTRING (0.1080701 38.8377833, 0.1081262 38.8376541)",,,,
23720870,True,1,,Passeig del Saladar,residential,False,99.4,"LINESTRING (0.1080701 38.8377833, 0.1079572 38.8377211, 0.1071356 38.8372644)",,,,
111621284,False,,,Carrer Diana,residential,True,59.928,"LINESTRING (0.1080701 38.8377833, 0.1080384 38.8378483, 0.1079024 38.8381977, 0.1078893 38.8382623, 0.1078821 38.8383008)",,,,
111621284,False,,,Carrer Diana,residential,True,15.166,"LINESTRING (0.1081262 38.8376541, 0.1080701 38.8377833)",,,,
111621284,False,,,Carrer Diana,residential,False,41.382,"LINESTRING (0.1081262 38.8376541, 0.1081706 38.8375485, 0.1082775 38.8373011)",,,,
112623771,True,1,,Passeig del Saladar,residential,False,170.96200000000002,"LINESTRING (0.1081262 38.8376541, 0.1082483 38.8377258, 0.109602 38.8384674, 0.1097389 38.8385405)",,,,
97694253,True,1,,Carrer Diana,tertiary,False,25.673,"LINESTRING (0.1074722 38.8393512, 0.107558 38.8391302)",,20,,
97694254,True,1,,Carrer Germans Ferchen,living_street,False,58.510000000000005,"LINESTRING (0.1052557 38.8385383, 0.1052927 38.8384886, 0.1055402 38.8381563, 0.1055681 38.8381189, 0.1055895 38.8380811)",,,,
973018868,True,,,Carrer Historiador Palau,living_street,False,69.239,"LINESTRING (0.1052557 38.8385383, 0.105316 38.8385608, 0.1059341 38.8387912, 0.1059768 38.8388071)",,,,
43068454,True,,,Carrer Montcada,living_street,False,134.28699999999998,"LINESTRING (0.102309 38.8389818, 0.1023683 38.8389853, 0.1037523 38.8387781, 0.1038318 38.8387636)",,,,
74328039,True,,,Carrer de la Independència,living_street,False,137.736,"LINESTRING (0.102309 38.8389818, 0.1022184 38.8389825, 0.1021947 38.8389827, 0.1021587 38.8389797, 0.1021351 38.8389724, 0.1009011 38.83859, 0.1008334 38.8385483)",,,,
74328040,True,1,,Carrer Germans Gavilà Ferrer,living_street,False,31.637,"LINESTRING (0.102309 38.8389818, 0.1022004 38.838881, 0.1022018 38.8388066, 0.1022039 38.8387281)",,,,
167367677,False,,,Carrer del Pintor Llorens,residential,True,12.8,"LINESTRING (0.1116863 38.8395961, 0.1116122 38.8396957)",,,,
965770347,False,2,,Carrer del Pintor Llorens,residential,True,28.349,"LINESTRING (0.1116863 38.8395961, 0.1117207 38.8395466, 0.1117456 38.8395109, 0.1118456 38.8393734)",,,,
131634292,False,,,Avinguda d'Alcoi,residential,False,75.799,"LINESTRING (0.1004833 38.8405535, 0.1006451 38.8406234, 0.1012102 38.840932)",,,,
"[195912961, 1066385077]",False,,,Avinguda de Gandia,"['residential', 'living_street']",False,35.142,"LINESTRING (0.1004833 38.8405535, 0.100575 38.84049, 0.1006066 38.8404682, 0.1007842 38.8403415)",,,,
1016424260,False,,,Carrer Carlos Sentí,residential,True,74.727,"LINESTRING (0.1105247 38.8371366, 0.110253 38.8375993, 0.1102138 38.8376662, 0.110168 38.8377485)",,,,
43068454,True,,,Carrer Montcada,living_street,False,41.072,"LINESTRING (0.1038318 38.8387636, 0.1042966 38.8386904)",,,,
131554090,True,2,,Plaça Arxiduc Carles I,secondary,False,13.396,"LINESTRING (0.1056961 38.8379285, 0.1055645 38.8378652)",,,,
112325885,True,,,Carrer Germans Ferchen,living_street,False,19.318,"LINESTRING (0.1055895 38.8380811, 0.1056525 38.8379915, 0.105673 38.8379619, 0.1056961 38.8379285)",,,,
"[131636842, 154266110]",True,,,"['Carrer de la Barbacana', ""Carrer Forn d'Algarra""]",living_street,False,183.35000000000005,"LINESTRING (0.1055895 38.8380811, 0.1055094 38.8381117, 0.1046663 38.8383526, 0.1045253 38.8383848, 0.1043959 38.8384127, 0.1043032 38.8384273, 0.1040944 38.838468, 0.1039498 38.8384802, 0.1039286 38.838488, 0.1039137 38.8385016, 0.1039071 38.8385187, 0.1038436 38.8386966, 0.1038318 38.8387636)",,,,
111621287,False,2,,Carrer Carlos Sentí,residential,False,43.099,"LINESTRING (0.1097389 38.8385405, 0.1097932 38.8384408, 0.1099345 38.8381841)",,,,
111621287,False,2,,Carrer Carlos Sentí,residential,True,14.071000000000002,"LINESTRING (0.1097389 38.8385405, 0.1097026 38.8385999, 0.1096736 38.8386563)",,,,
