osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,tunnel,lanes
"[1002317449, 1001801203, 721947604, 73502806]",,Carrer Sant Francesc,residential,False,False,168.118,"LINESTRING (-0.1218832 38.6508248, -0.121946 38.6508103, -0.1220019 38.6507969, -0.1220514 38.6507901, -0.1223994 38.6507735, -0.1224303 38.6507686, -0.1224552 38.6507617, -0.122736 38.6506666, -0.1227559 38.6506613, -0.1227735 38.6506596, -0.1229012 38.6506532, -0.1232805 38.6506303, -0.1232953 38.6506188, -0.1235599 38.6506015, -0.1235993 38.6506037, -0.1236259 38.6506092, -0.1237644 38.650651)",,,,
"[71225660, 1001771094, 1001771095]",,Camí Falset,residential,False,False,53.417,"LINESTRING (-0.1191556 38.6498615, -0.1191852 38.6498376, -0.1192115 38.6498163, -0.1195146 38.6495707, -0.1195826 38.6495157)",,,,
"[654466710, 1001771103]",,Carrer de Cervantes,residential,True,False,52.690000000000005,"LINESTRING (-0.1191556 38.6498615, -0.1192028 38.6498885, -0.1196448 38.6501418)",,,,
"[1001771104, 1001771105, 1001771106, 654466710]",,Carrer de Cervantes,residential,True,False,95.455,"LINESTRING (-0.1196448 38.6501418, -0.119691 38.6501679, -0.1201684 38.650441, -0.1204006 38.6505739, -0.1205278 38.6506529)",,,,
654481473,CV-755,Carrer Colom,secondary,False,False,76.99199999999999,"LINESTRING (-0.1209605 38.6493211, -0.1214301 38.6497767, -0.1214568 38.6498002, -0.1214865 38.6498162, -0.1215413 38.6498378)",,,,
654481473,CV-755,Carrer Colom,secondary,False,True,89.71000000000001,"LINESTRING (-0.1209605 38.6493211, -0.1209187 38.6492811, -0.1205876 38.6489544, -0.12049 38.6488576, -0.1203165 38.6486903)",,,,
"[1001771076, 1001771077, 1001771078, 1001771079, 73502801]",CV-715,Carretera d'Alacant,secondary,False,False,70.224,"LINESTRING (-0.1216032 38.6481614, -0.1215993 38.6481201, -0.1215878 38.6479976, -0.1215796 38.6479096, -0.1215759 38.6478704, -0.1215612 38.6477137, -0.1215534 38.647658, -0.1215441 38.6475316)",,,,
"[1001771080, 1001771081, 1001771082, 1001771083, 1001771086, 73502801, 1001801206]",CV-715,Carretera d'Alacant,secondary,False,True,163.17,"LINESTRING (-0.1216032 38.6481614, -0.1216127 38.648229, -0.1216265 38.6484096, -0.1216352 38.6485026, -0.1216397 38.6485509, -0.1216599 38.6487762, -0.1216893 38.6490791, -0.1216954 38.6491513, -0.12171 38.6493338, -0.121719 38.6494336, -0.1217351 38.6496251)",,,,
"[1001771122, 1001771123, 71225662]",,Carrer Abdet,residential,True,False,66.554,"LINESTRING (-0.1216032 38.6481614, -0.1215215 38.6481672, -0.1213214 38.6481777, -0.1212688 38.6481826, -0.121227 38.6481854, -0.1211934 38.6481903, -0.1211557 38.6482009, -0.1211344 38.648208, -0.1211125 38.648218, -0.1210567 38.6482476, -0.1209931 38.6482845, -0.1209421 38.6483139, -0.1208962 38.648339)",,,,
654481473,CV-755,Carrer Colom,secondary,False,False,89.71,"LINESTRING (-0.1203165 38.6486903, -0.12049 38.6488576, -0.1205876 38.6489544, -0.1209187 38.6492811, -0.1209605 38.6493211)",,,,
654481473,CV-755,Carrer Colom,secondary,False,True,76.57000000000002,"LINESTRING (-0.1203165 38.6486903, -0.1202776 38.6486532, -0.1200441 38.6484282, -0.1199699 38.6483577, -0.1199146 38.6483073, -0.1198605 38.6482612, -0.1198297 38.6482364, -0.1198051 38.6482173, -0.1197411 38.6481694)",,,,
"[1001771129, 1001771127]",,Carrer Abdet,residential,True,False,31.007,"LINESTRING (-0.1208962 38.648339, -0.1207791 38.6484115, -0.1206505 38.6484924, -0.1206163 38.6485121)",,,,
71225664,,Carrer Candid Guardiola,residential,False,True,35.341,"LINESTRING (-0.1205935 38.6478213, -0.12042 38.6475338)",,,,
"[71225665, 1001771070, 1001771071]",,Carrer Sant Isidre,residential,False,True,88.626,"LINESTRING (-0.1205935 38.6478213, -0.1208561 38.6477426, -0.1210946 38.6476712, -0.1211567 38.6476514, -0.1211996 38.6476357, -0.1212955 38.6476069, -0.1213159 38.6476006, -0.1214295 38.6475657, -0.1215441 38.6475316)",,,,
"[703308313, 1001771124, 1001771125]",,Carrer Candid Guardiola,residential,True,False,63.30199999999999,"LINESTRING (-0.1205935 38.6478213, -0.1206156 38.6478666, -0.1206753 38.6479609, -0.1207779 38.6481321, -0.1208805 38.6483112, -0.1208962 38.648339)",,,,
"[1001771064, 1001771065, 703308314]",,Carrer Sant Isidre,residential,False,False,48.584,"LINESTRING (-0.1205935 38.6478213, -0.120511 38.6478457, -0.1201281 38.6479659, -0.1200738 38.647983)",,,,
71225664,,Carrer Candid Guardiola,residential,False,False,35.341,"LINESTRING (-0.12042 38.6475338, -0.1205935 38.6478213)",,,,
"[1001771075, 185748572, 1001558495]",,Carrer Germanies,residential,False,"[False, True]",48.175999999999995,"LINESTRING (-0.1215441 38.6475316, -0.1217559 38.6474796, -0.1219607 38.6474225, -0.1220311 38.6474011, -0.1220687 38.6473911)",,,,
"[71225665, 1001771070, 1001771071]",,Carrer Sant Isidre,residential,False,False,88.626,"LINESTRING (-0.1215441 38.6475316, -0.1214295 38.6475657, -0.1213159 38.6476006, -0.1212955 38.6476069, -0.1211996 38.6476357, -0.1211567 38.6476514, -0.1210946 38.6476712, -0.1208561 38.6477426, -0.1205935 38.6478213)",,,,
"[1001771076, 1001771077, 1001771078, 1001771079, 73502801]",CV-715,Carretera d'Alacant,secondary,False,True,70.224,"LINESTRING (-0.1215441 38.6475316, -0.1215534 38.647658, -0.1215612 38.6477137, -0.1215759 38.6478704, -0.1215796 38.6479096, -0.1215878 38.6479976, -0.1215993 38.6481201, -0.1216032 38.6481614)",,,,
"[1001771064, 1001771065, 703308314]",,Carrer Sant Isidre,residential,False,True,48.584,"LINESTRING (-0.1200738 38.647983, -0.1201281 38.6479659, -0.120511 38.6478457, -0.1205935 38.6478213)",,,,
"[723285093, 1001771066, 1001771067, 1001771068, 1001771069]",,Carrer Sant Isidre,residential,False,False,35.774,"LINESTRING (-0.1200738 38.647983, -0.1200181 38.6479993, -0.1199471 38.6480429, -0.1199336 38.6480499, -0.1199095 38.648066, -0.1197986 38.6481341, -0.1197411 38.6481694)",,,,
"[1001771128, 1001771126, 1001771127]",,Carrer Abdet,residential,True,False,32.723,"LINESTRING (-0.1206163 38.6485121, -0.1205794 38.6485343, -0.1203715 38.64866, -0.1203165 38.6486903)",,,,
"[71225667, 1001771130, 1001771131, 1001771132, 1001771133]",,Carrer Adsubia,residential,True,False,75.443,"LINESTRING (-0.1206163 38.6485121, -0.1205264 38.6484238, -0.1202609 38.6481777, -0.1202086 38.6481285, -0.1201161 38.6480374, -0.1200738 38.647983)",,,,
"[1002317449, 1001801203, 721947604, 73502806]",,Carrer Sant Francesc,residential,False,True,168.11800000000002,"LINESTRING (-0.1237644 38.650651, -0.1236259 38.6506092, -0.1235993 38.6506037, -0.1235599 38.6506015, -0.1232953 38.6506188, -0.1232805 38.6506303, -0.1229012 38.6506532, -0.1227735 38.6506596, -0.1227559 38.6506613, -0.122736 38.6506666, -0.1224552 38.6507617, -0.1224303 38.6507686, -0.1223994 38.6507735, -0.1220514 38.6507901, -0.1220019 38.6507969, -0.121946 38.6508103, -0.1218832 38.6508248)",,,,
"[1001771193, 648569268]",,Carrer Costera Molí,residential,True,False,27.417,"LINESTRING (-0.1237644 38.650651, -0.1238 38.6505071, -0.1238301 38.6504099)",,,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,8.361999999999998,"LINESTRING (-0.1216322 38.6499628, -0.1216638 38.649967, -0.1216959 38.6499653, -0.1217264 38.6499576)",50,roundabout,,
654466709,CV-715,Carretera de Bolulla,secondary,False,True,89.946,"LINESTRING (-0.1216322 38.6499628, -0.121616 38.6499792, -0.1216006 38.6499901, -0.1215689 38.6500055, -0.1211767 38.6501745, -0.1208475 38.6503049, -0.1208034 38.650325, -0.120771 38.6503422, -0.1207359 38.6503627)",,,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,7.764,"LINESTRING (-0.121764 38.649789, -0.1217273 38.649769, -0.1216843 38.6497596)",50,roundabout,,
722454739,,,secondary,False,True,18.453,"LINESTRING (-0.121764 38.649789, -0.1217487 38.6496621, -0.1217351 38.6496251)",,,,
73502804,CV-755,,secondary,True,False,5.935,"LINESTRING (-0.1217264 38.6499576, -0.1217894 38.6499783)",,,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,10.57,"LINESTRING (-0.1217264 38.6499576, -0.1217602 38.64994, -0.1217857 38.6499154, -0.1218005 38.6498859)",50,roundabout,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,16.471999999999998,"LINESTRING (-0.1216843 38.6497596, -0.1216464 38.6497608, -0.1216104 38.6497702, -0.1215794 38.6497872, -0.1215557 38.6498104, -0.1215413 38.6498378)",50,roundabout,,
1001771087,CV-715,Carretera d'Alacant,secondary,False,False,15.664000000000001,"LINESTRING (-0.1216843 38.6497596, -0.1217055 38.6497199, -0.1217185 38.649663, -0.1217351 38.6496251)",,,,
"[71225659, 1001771102]",,Carrer Rafael Couchhoud,residential,True,False,59.46,"LINESTRING (-0.1201769 38.6498053, -0.120112 38.6498446, -0.1196448 38.6501418)",,,,
"[1001771097, 654195233]",,Carrer Ramón y Cajal,residential,False,False,59.759,"LINESTRING (-0.1201769 38.6498053, -0.1198444 38.6494826, -0.1197455 38.6493866)",,,,
"[1001771098, 654195235]",,Carrer Rafael Couchhoud,residential,True,False,86.773,"LINESTRING (-0.1201769 38.6498053, -0.1209033 38.6493571, -0.1209605 38.6493211)",,,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,11.671,"LINESTRING (-0.1218005 38.6498859, -0.1218028 38.6498509, -0.1217902 38.6498174, -0.121764 38.649789)",50,roundabout,,
73502800,CV-755,Plaça Quatre Carreretes,secondary,True,False,17.576999999999998,"LINESTRING (-0.1215413 38.6498378, -0.1215375 38.6498693, -0.121546 38.6499002, -0.121566 38.6499276, -0.1215956 38.6499492, -0.1216322 38.6499628)",50,roundabout,,
654481473,CV-755,Carrer Colom,secondary,False,True,76.99199999999999,"LINESTRING (-0.1215413 38.6498378, -0.1214865 38.6498162, -0.1214568 38.6498002, -0.1214301 38.6497767, -0.1209605 38.6493211)",,,,
104718659,,,residential,True,False,45.528000000000006,"LINESTRING (-0.1162614 38.6509169, -0.1162487 38.6508882, -0.1162252 38.6508652, -0.1161922 38.6508556, -0.1161482 38.6508516, -0.1159998 38.6508586, -0.1157838 38.6508893)",,,,
703183673,CV-715,,secondary,False,False,266.22299999999996,"LINESTRING (-0.1162614 38.6509169, -0.1164353 38.6509271, -0.1166029 38.6509415, -0.116785 38.6509578, -0.1171931 38.6509934, -0.1174714 38.6510124, -0.117579 38.6510165, -0.1176749 38.6510158, -0.1178014 38.6510112, -0.1179655 38.6509992, -0.1182633 38.6509675, -0.1185235 38.6509415, -0.1187557 38.6509223, -0.1188628 38.6509218, -0.1189478 38.6509265, -0.1190251 38.6509372, -0.1190888 38.6509515, -0.119155 38.6509688, -0.1192347 38.6509979, -0.1192907 38.6510205)",,,,
703183673,CV-715,,secondary,False,True,47.796,"LINESTRING (-0.1162614 38.6509169, -0.1161798 38.6509187, -0.1160556 38.6509273, -0.1159551 38.6509357, -0.1158552 38.6509559, -0.1157868 38.6509699, -0.1157208 38.6509859)",,,,
"[1002317450, 24973102]",CV-755,Carrer Colom,secondary,False,False,459.4359999999999,"LINESTRING (-0.1132377 38.6462265, -0.1134563 38.646469, -0.1135384 38.6465455, -0.1135961 38.6465906, -0.1136667 38.646634, -0.1137764 38.6466833, -0.1138804 38.64671, -0.1139769 38.6467246, -0.1140854 38.6467344, -0.1148659 38.6467661, -0.1150536 38.6467826, -0.1152237 38.6468041, -0.1156102 38.6468677, -0.1160655 38.6470115, -0.1165729 38.6471892, -0.1175916 38.64756, -0.1178126 38.6476402, -0.1178696 38.647657, -0.1179197 38.6476716, -0.1180173 38.6476915)",,,,
703183679,,,residential,False,True,724.3900000000001,"LINESTRING (-0.1132377 38.6462265, -0.1130064 38.6463809, -0.112824 38.6464731, -0.1127329 38.6465193, -0.1126471 38.6465539, -0.112568 38.6465727, -0.1124915 38.6465863, -0.1124164 38.6465989, -0.1123252 38.6466199, -0.1122649 38.646644, -0.1122354 38.6466764, -0.1122233 38.6467267, -0.11223 38.6467833, -0.1122582 38.6468545, -0.1122931 38.6469289, -0.1123722 38.647086, -0.1124218 38.6471614, -0.1124807 38.6472189, -0.1125452 38.6472755, -0.1126176 38.6473248, -0.112686 38.6473562, -0.112745 38.6473761, -0.1128523 38.6474044, -0.1129207 38.647418, -0.112981 38.6474473, -0.113028 38.647507, -0.1130642 38.6475793, -0.1131351 38.6477551, -0.113246 38.6480284, -0.1132553 38.6480618, -0.1132603 38.6480936, -0.1132594 38.6481351, -0.1132528 38.6481802, -0.1132317 38.6482237, -0.1131808 38.6482796, -0.1131203 38.648356, -0.1130271 38.6484774, -0.1129358 38.6485989, -0.1128506 38.6487053, -0.1128196 38.6487529, -0.1128107 38.648781, -0.1128166 38.6488121, -0.1128328 38.6488413, -0.1128645 38.6488752, -0.1128989 38.6489009, -0.1129802 38.6489495, -0.1130058 38.648966, -0.1131049 38.6490555, -0.113169 38.6491175, -0.1132354 38.6491811, -0.1132959 38.6492323, -0.1133334 38.6492625, -0.1135453 38.6494274, -0.1136162 38.649474, -0.1136845 38.6495186, -0.1137143 38.6495417, -0.1137441 38.6495698, -0.1137837 38.6496112, -0.1138306 38.649661, -0.1138899 38.6497275, -0.1139229 38.6497568, -0.113953 38.6497806, -0.1139839 38.6497977, -0.1140355 38.6498173, -0.1143596 38.6498768, -0.1144639 38.6499041, -0.1145557 38.6499313, -0.1146293 38.6499613, -0.1146723 38.6499836, -0.1147146 38.6500073, -0.114774 38.6500451, -0.1148289 38.6500803, -0.1148735 38.6501147, -0.1149392 38.6501679, -0.1150711 38.6502785, -0.1151274 38.6503179, -0.1152174 38.6503767, -0.1153046 38.6504335, -0.1153687 38.6504773, -0.1154201 38.6505215, -0.1154611 38.6505589, -0.1155083 38.6506019, -0.1155327 38.650627, -0.1155546 38.6506527, -0.1155804 38.6506895, -0.1156039 38.6507348, -0.1156251 38.6508002)",,,,
703183677,,,residential,True,False,17.159,"LINESTRING (-0.1157838 38.6508893, -0.1157048 38.6508575, -0.1156695 38.6508369, -0.1156251 38.6508002)",,,,
703183678,,,residential,True,False,19.363,"LINESTRING (-0.1157838 38.6508893, -0.115728 38.6508952, -0.1156938 38.6509001, -0.1156654 38.6509048, -0.1156334 38.6509135, -0.1155697 38.6509342)",,,,
703183672,,,residential,True,False,15.801,"LINESTRING (-0.1156251 38.6508002, -0.1156156 38.6508504, -0.115605 38.6508769, -0.1155697 38.6509342)",,,,
703183679,,,residential,False,False,724.3900000000001,"LINESTRING (-0.1156251 38.6508002, -0.1156039 38.6507348, -0.1155804 38.6506895, -0.1155546 38.6506527, -0.1155327 38.650627, -0.1155083 38.6506019, -0.1154611 38.6505589, -0.1154201 38.6505215, -0.1153687 38.6504773, -0.1153046 38.6504335, -0.1152174 38.6503767, -0.1151274 38.6503179, -0.1150711 38.6502785, -0.1149392 38.6501679, -0.1148735 38.6501147, -0.1148289 38.6500803, -0.114774 38.6500451, -0.1147146 38.6500073, -0.1146723 38.6499836, -0.1146293 38.6499613, -0.1145557 38.6499313, -0.1144639 38.6499041, -0.1143596 38.6498768, -0.1140355 38.6498173, -0.1139839 38.6497977, -0.113953 38.6497806, -0.1139229 38.6497568, -0.1138899 38.6497275, -0.1138306 38.649661, -0.1137837 38.6496112, -0.1137441 38.6495698, -0.1137143 38.6495417, -0.1136845 38.6495186, -0.1136162 38.649474, -0.1135453 38.6494274, -0.1133334 38.6492625, -0.1132959 38.6492323, -0.1132354 38.6491811, -0.113169 38.6491175, -0.1131049 38.6490555, -0.1130058 38.648966, -0.1129802 38.6489495, -0.1128989 38.6489009, -0.1128645 38.6488752, -0.1128328 38.6488413, -0.1128166 38.6488121, -0.1128107 38.648781, -0.1128196 38.6487529, -0.1128506 38.6487053, -0.1129358 38.6485989, -0.1130271 38.6484774, -0.1131203 38.648356, -0.1131808 38.6482796, -0.1132317 38.6482237, -0.1132528 38.6481802, -0.1132594 38.6481351, -0.1132603 38.6480936, -0.1132553 38.6480618, -0.113246 38.6480284, -0.1131351 38.6477551, -0.1130642 38.6475793, -0.113028 38.647507, -0.112981 38.6474473, -0.1129207 38.647418, -0.1128523 38.6474044, -0.112745 38.6473761, -0.112686 38.6473562, -0.1126176 38.6473248, -0.1125452 38.6472755, -0.1124807 38.6472189, -0.1124218 38.6471614, -0.1123722 38.647086, -0.1122931 38.6469289, -0.1122582 38.6468545, -0.11223 38.6467833, -0.1122233 38.6467267, -0.1122354 38.6466764, -0.1122649 38.646644, -0.1123252 38.6466199, -0.1124164 38.6465989, -0.1124915 38.6465863, -0.112568 38.6465727, -0.1126471 38.6465539, -0.1127329 38.6465193, -0.112824 38.6464731, -0.1130064 38.6463809, -0.1132377 38.6462265)",,,,
703183673,CV-715,,secondary,False,True,23.376,"LINESTRING (-0.1157208 38.6509859, -0.1154637 38.6510482)",,,,
703183673,CV-715,,secondary,False,False,47.79599999999999,"LINESTRING (-0.1157208 38.6509859, -0.1157868 38.6509699, -0.1158552 38.6509559, -0.1159551 38.6509357, -0.1160556 38.6509273, -0.1161798 38.6509187, -0.1162614 38.6509169)",,,,
703183675,,Camí de la Casilla,residential,True,False,35.721000000000004,"LINESTRING (-0.1157208 38.6509859, -0.1157784 38.651022, -0.1158275 38.6510443, -0.1158686 38.6510568, -0.1160959 38.6511081)",,,,
703183672,,,residential,True,False,17.192,"LINESTRING (-0.1155697 38.6509342, -0.1154927 38.650983, -0.1154556 38.6510142, -0.1154637 38.6510482)",,,,
"[1001771112, 1002266828, 1001771111]",,Carrer Aixarà,residential,False,True,79.563,"LINESTRING (-0.1239831 38.6500406, -0.124012 38.6499817, -0.1242584 38.649482, -0.1242879 38.6494241, -0.1243124 38.6493729)",,,,
1001771206,CV-755,Carretera d'Alcoi,secondary,False,True,191.439,"LINESTRING (-0.1239831 38.6500406, -0.123837 38.6500404, -0.1236488 38.6500409, -0.1230469 38.6500512, -0.1228116 38.6500567, -0.1223997 38.650062, -0.1223397 38.6500611, -0.1222931 38.6500573, -0.1222441 38.650052, -0.121892 38.6499977, -0.1217894 38.6499783)",,,,
185748571,,Carrer dels Colors,residential,False,True,118.458,"LINESTRING (-0.1229257 38.6522792, -0.1229601 38.6525155, -0.1229672 38.6525251, -0.1229774 38.6525292, -0.1229923 38.6525307, -0.1230663 38.6525204, -0.1231028 38.6525166, -0.1231443 38.6525133, -0.1231805 38.6525125, -0.1232199 38.652513, -0.1232552 38.6525149, -0.1232813 38.6525181, -0.12331 38.6525225, -0.1233336 38.6525269, -0.1233752 38.6525381, -0.1234225 38.6525537, -0.1234605 38.6525737, -0.1236275 38.6526606, -0.1236948 38.6526955, -0.1238764 38.6527864, -0.1239066 38.6528016)",,,,
"[703186168, 722876134]",,"['Carrer Molina', 'Carrer Santa Bárbara']",residential,False,False,63.739000000000004,"LINESTRING (-0.1229257 38.6522792, -0.1229716 38.6522736, -0.1230784 38.6522603, -0.1231659 38.6522494, -0.1232333 38.6522412, -0.1233833 38.6522203, -0.1234325 38.6522126, -0.1234681 38.6522041, -0.12349 38.6521956, -0.1234979 38.6521897, -0.1235039 38.6521835, -0.1235095 38.6521763, -0.1235156 38.6521654, -0.1235228 38.6521399, -0.1235293 38.6521197, -0.1235348 38.6521068, -0.1235375 38.6521025, -0.1235413 38.6520968, -0.1235475 38.6520907, -0.1235544 38.6520855)",,,,
703186168,,Carrer Molina,residential,False,True,26.588,"LINESTRING (-0.1229257 38.6522792, -0.1228998 38.6522839, -0.1226243 38.6523211)",,,,
"[1001771112, 1002266828, 1001771111]",,Carrer Aixarà,residential,False,False,79.563,"LINESTRING (-0.1243124 38.6493729, -0.1242879 38.6494241, -0.1242584 38.649482, -0.124012 38.6499817, -0.1239831 38.6500406)",,,,
"[1001771111, 185748584, 1001771120, 1001771121, 648569267, 185748539]",,"['Carrer Aixarà', ""Carrer L'Ofra"", 'Carrer Enric Valor']",residential,False,"[False, True]",233.374,"LINESTRING (-0.1243124 38.6493729, -0.1244069 38.6491911, -0.1244275 38.6491489, -0.1244419 38.649121, -0.1244564 38.6491096, -0.1244783 38.6491039, -0.1245105 38.6491097, -0.1252433 38.6493337, -0.1252771 38.6493484, -0.1253104 38.6493758, -0.1253237 38.6494033, -0.1253312 38.6494258, -0.1253369 38.6494493, -0.1253384 38.649485, -0.1253341 38.6495319, -0.1253287 38.6495618, -0.1253198 38.64959, -0.1253001 38.6496182, -0.1252754 38.6496358, -0.1252589 38.6496434, -0.1252382 38.6496481, -0.1252155 38.6496508, -0.1251934 38.649647, -0.1243714 38.6493916, -0.1243124 38.6493729)",,,,
"[1001771111, 185748584, 1001771120, 1001771121, 648569267, 185748539]",,"['Carrer Aixarà', ""Carrer L'Ofra"", 'Carrer Enric Valor']",residential,False,"[False, True]",233.374,"LINESTRING (-0.1243124 38.6493729, -0.1243714 38.6493916, -0.1251934 38.649647, -0.1252155 38.6496508, -0.1252382 38.6496481, -0.1252589 38.6496434, -0.1252754 38.6496358, -0.1253001 38.6496182, -0.1253198 38.64959, -0.1253287 38.6495618, -0.1253341 38.6495319, -0.1253384 38.649485, -0.1253369 38.6494493, -0.1253312 38.6494258, -0.1253237 38.6494033, -0.1253104 38.6493758, -0.1252771 38.6493484, -0.1252433 38.6493337, -0.1245105 38.6491097, -0.1244783 38.6491039, -0.1244564 38.6491096, -0.1244419 38.649121, -0.1244275 38.6491489, -0.1244069 38.6491911, -0.1243124 38.6493729)",,,,
"[1001771194, 1001771195, 648569268]",,Carrer Costera Molí,residential,True,False,43.959,"LINESTRING (-0.1238301 38.6504099, -0.123843 38.6503667, -0.1239087 38.6501436, -0.123924 38.650092, -0.1239831 38.6500406)",,,,
"[1001771152, 1001771150, 1001771151]",,"['Carrer General Alvárez Entrena', 'Carrer la Pau']",residential,False,False,30.242,"LINESTRING (-0.1196241 38.6525322, -0.1196446 38.6525531, -0.1198156 38.6527217, -0.11984 38.6527456)",,,,
"[1001771148, 1001771149, 1001771150]",,"['Carrer General Alvárez Entrena', 'Carrer la Pau']",residential,False,True,29.101,"LINESTRING (-0.1196241 38.6525322, -0.1196044 38.6525122, -0.1194374 38.6523473, -0.1194166 38.6523267)",,,,
