osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,junction
49852431,True,Calle Doctor Marañón,residential,30,False,32.763,"LINESTRING (-1.1324894 37.9901402, -1.1322046 37.9902036, -1.1321364 37.9902333)",,,
386266506,False,Calle Doctor Marañón,residential,30,True,62.518,"LINESTRING (-1.1324894 37.9901402, -1.1328995 37.990156, -1.1331659 37.9901662, -1.1332003 37.9901576)",,,
49837058,True,Calle Escultor Roque López,residential,30,False,89.253,"LINESTRING (-1.1321364 37.9902333, -1.1317875 37.9909874)",,,
49839609,True,Calle Doctor Marañón,residential,30,False,43.896,"LINESTRING (-1.1321364 37.9902333, -1.1317137 37.9901056, -1.1316785 37.9900955, -1.1316684 37.9900926)",,,
99942366,True,Plaza Emilio Díez de Revenga,primary,,False,9.621,"LINESTRING (-1.1350865 37.9912751, -1.1350927 37.9912958, -1.135102 37.9913235, -1.1351156 37.9913585)",2,,
"[1175394177, 23067346]",True,Avenida General Primo de Rivera,primary,,False,84.584,"LINESTRING (-1.1350865 37.9912751, -1.1349997 37.9912747, -1.1349391 37.9912754, -1.134866 37.9912782, -1.1348292 37.9912815, -1.1347921 37.9912876, -1.134208 37.9914122, -1.1341457 37.9914255)","['2', '3']",,
208732321,True,Plaza Emilio Díez de Revenga,primary,,False,23.147,"LINESTRING (-1.1351571 37.9910817, -1.1351223 37.9911193, -1.1350999 37.9911583, -1.1350857 37.9911966, -1.1350823 37.9912162, -1.1350815 37.9912399, -1.1350865 37.9912751)",4,,
1267365816,False,Avenida de la Libertad,residential,30,False,41.902,"LINESTRING (-1.1351571 37.9910817, -1.1350472 37.9910135, -1.1349971 37.9909824, -1.134884 37.9909121, -1.1347815 37.9908485)",,yes,
208732323,True,Plaza Emilio Díez de Revenga,primary,,False,57.935,"LINESTRING (-1.1357243 37.9911163, -1.1356915 37.9910811, -1.1356521 37.9910505, -1.135607 37.991025, -1.1355575 37.9910055, -1.1355047 37.9909922, -1.13545 37.9909857, -1.1353946 37.9909859, -1.1353399 37.990993, -1.1352873 37.9910068, -1.1352382 37.9910269, -1.1351935 37.9910527, -1.1351571 37.9910817)",3,,
492413596,False,Calle Isaac Albéniz,residential,,True,36.516999999999996,"LINESTRING (-1.1357243 37.9911163, -1.1358144 37.9910781, -1.1358588 37.9910604, -1.1360974 37.9909702)",4,,
50004336,True,Plaza Emilio Díez de Revenga,primary,,False,58.897,"LINESTRING (-1.1357548 37.9913277, -1.1357067 37.9913205, -1.1356623 37.9913146, -1.135599 37.9913083, -1.1351519 37.9912772, -1.1350865 37.9912751)",2,,
260936883,True,Plaza Emilio Díez de Revenga,primary,,False,24.445999999999998,"LINESTRING (-1.1357548 37.9913277, -1.1357641 37.9912984, -1.1357711 37.991268, -1.1357712 37.9912469, -1.1357705 37.9912223, -1.1357634 37.9911881, -1.1357498 37.9911551, -1.1357243 37.9911163)",4,,
156468765,True,Plaza Emilio Díez de Revenga,primary,,False,9.751999999999999,"LINESTRING (-1.1357032 37.9914049, -1.1357114 37.9913964, -1.1357306 37.9913722, -1.1357464 37.9913464, -1.1357548 37.9913277)",2,,
23067374,True,Calle Pasos de Santiago,residential,30,False,48.334,"LINESTRING (-1.1356006 37.9887148, -1.135616 37.988812, -1.1356682 37.9891462)",,,
270315702,True,Calle Antonio González-Conejero Martínez,residential,,False,16.791999999999998,"LINESTRING (-1.1356006 37.9887148, -1.1357199 37.9886347, -1.135743 37.9886141)",,,
23067664,False,Avenida Rector José Loustau,residential,,True,62.811,"LINESTRING (-1.1252739 37.9903919, -1.1253498 37.9909536)",,,
1170958034,False,Avenida Rector José Loustau,residential,,False,25.743,"LINESTRING (-1.1252739 37.9903919, -1.1252427 37.9901617)",,,
55166941,False,Calle Greco,residential,,False,101.04899999999999,"LINESTRING (-1.1252739 37.9903919, -1.1254967 37.9903872, -1.1264259 37.9903533)",2,,
1193088972,False,Calle Doctor José Tapia Sanz,residential,,False,25.401,"LINESTRING (-1.1274799 37.9897881, -1.1271963 37.9897409)",,,
49811273,True,Calle Teniente General Gutiérrez Mellado,residential,30,False,216.24099999999999,"LINESTRING (-1.1274799 37.9897881, -1.1279817 37.9897417, -1.1280586 37.9897329, -1.1284495 37.9896881, -1.1285293 37.9896789, -1.1286963 37.9896598, -1.1288503 37.9896421, -1.1292751 37.9895934, -1.1298534 37.9895273, -1.1299236 37.9895195)",,,
475680339,False,Calle Puerta Nueva,residential,,True,59.156,"LINESTRING (-1.1274799 37.9897881, -1.127484 37.9898274, -1.1274905 37.9899129, -1.1275028 37.9903197)",,,
845768373,True,Avenida de los Pinos,secondary,,False,45.945,"LINESTRING (-1.1354224 37.9964409, -1.1353841 37.996431, -1.1352526 37.9963971, -1.1351326 37.9963502, -1.1350569 37.9963102, -1.1349614 37.9962522)",2,,
1170958034,False,Avenida Rector José Loustau,residential,,True,24.109,"LINESTRING (-1.1251444 37.9894343, -1.1251735 37.9896499)",,,
561748076,False,Calle Doctor José Tapia Sanz,residential,,True,90.52,"LINESTRING (-1.1251444 37.9894343, -1.1252209 37.9894313, -1.1253626 37.9894424, -1.1261609 37.9895675)",,,
27893491,True,Avenida Juan Carlos I,primary,,False,11.53,"LINESTRING (-1.1352145 37.9968392, -1.1351972 37.9968087, -1.1351829 37.9967753, -1.1351699 37.9967418)",,,
27893076,True,,primary,,False,34.882999999999996,"LINESTRING (-1.1343953 37.9965655, -1.1344197 37.9966067, -1.1344553 37.9966472, -1.1345052 37.9966861, -1.1345753 37.9967212, -1.1346953 37.9967477)",,,roundabout
462956367,True,,primary,,False,9.7,"LINESTRING (-1.1350624 37.9965939, -1.1350899 37.9965094)",,,roundabout
845363420,True,Avenida de los Pinos,secondary,,False,4.785,"LINESTRING (-1.1350624 37.9965939, -1.135117 37.9965933)",2,,
27893207,True,Avenida Abenarabi,secondary,,False,25.528,"LINESTRING (-1.1345796 37.9962082, -1.1345152 37.9962109, -1.1344213 37.9962149, -1.1342887 37.9962206)",,,
393287836,True,,primary,,False,23.509,"LINESTRING (-1.1345796 37.9962082, -1.1345357 37.9962311, -1.1345253 37.9962365, -1.1344823 37.9962644, -1.1344767 37.9962697, -1.1344331 37.9963108, -1.1343998 37.99636)",,,roundabout
260467410,True,,primary,,False,23.323,"LINESTRING (-1.1343998 37.99636, -1.1343735 37.9964505, -1.1343769 37.9965094, -1.1343953 37.9965655)",,,roundabout
261080738,True,,primary,,False,20.671,"LINESTRING (-1.1349614 37.9962522, -1.1349105 37.9962238, -1.1348484 37.9962013, -1.1347451 37.9961857)",,,roundabout
260449916,True,,primary,,False,14.777000000000001,"LINESTRING (-1.1347451 37.9961857, -1.1346549 37.9961919, -1.1345796 37.9962082)",,,roundabout
1106138365,True,Avenida Juan Carlos I,primary,,False,122.927,"LINESTRING (-1.1347451 37.9961857, -1.1346423 37.9961424, -1.1345586 37.9961047, -1.1344776 37.9960566, -1.1344105 37.9960071, -1.1341902 37.9957899, -1.133784 37.9953964)",3,,
166462549,True,Avenida Abenarabi,secondary,,False,94.83500000000001,"LINESTRING (-1.1339855 37.9962617, -1.1339193 37.9962734, -1.1338984 37.9962771, -1.1338487 37.9962859, -1.1334797 37.9963633, -1.1332384 37.9964177, -1.1329407 37.9964836)",,,
27893489,True,Avenida Juan Carlos I,primary,,False,69.55799999999999,"LINESTRING (-1.132391 37.9938705, -1.1323711 37.9938163, -1.1323504 37.9937717, -1.1323234 37.9937334, -1.1322873 37.9936923, -1.1319509 37.9933565)",2,,
27893489,True,Avenida Juan Carlos I,primary,,False,18.108,"LINESTRING (-1.1319509 37.9933565, -1.1318186 37.9932314)",2,,
507089464,True,Calle Río Argos,residential,,False,19.899,"LINESTRING (-1.1319509 37.9933565, -1.1319851 37.9933232, -1.1320936 37.9932173)",,,
27893490,True,Avenida Juan Carlos I,primary_link,,False,38.525,"LINESTRING (-1.1320469 37.9940723, -1.1321792 37.9940344, -1.132216 37.9940115, -1.1323053 37.9939559, -1.132391 37.9938705)",,,
166825177,True,Avenida Juan Carlos I,primary,,False,116.364,"LINESTRING (-1.1320469 37.9940723, -1.1323063 37.9942349, -1.1329428 37.9948391)",3,,
28043561,False,Calle Isaac Albéniz,residential,,True,13.055,"LINESTRING (-1.1360974 37.9909702, -1.1362317 37.9909194)",3,,
492413596,False,Calle Isaac Albéniz,residential,,False,36.516999999999996,"LINESTRING (-1.1360974 37.9909702, -1.1358588 37.9910604, -1.1358144 37.9910781, -1.1357243 37.9911163)",4,,
23067374,True,Calle Pasos de Santiago,residential,30,False,15.067999999999998,"LINESTRING (-1.1359512 37.9903792, -1.1359831 37.9904754, -1.1359947 37.9905103)",,,
28043586,False,Calle Poeta Cano Pato,residential,30,False,72.783,"LINESTRING (-1.1359512 37.9903792, -1.1358863 37.9903894, -1.1351999 37.9904975, -1.1351367 37.9905072)",,,
28043586,False,Calle Poeta Cano Pato,residential,30,True,72.783,"LINESTRING (-1.1351367 37.9905072, -1.1351999 37.9904975, -1.1358863 37.9903894, -1.1359512 37.9903792)",,,
28043597,False,Calle Condestable,residential,30,False,49.084,"LINESTRING (-1.1351367 37.9905072, -1.1348782 37.9907557, -1.1348483 37.9907845, -1.1347815 37.9908485)",,,
49925639,False,Calle Condestable,residential,30,False,183.858,"LINESTRING (-1.1351367 37.9905072, -1.1350761 37.9902656, -1.1350654 37.9902229, -1.1349831 37.9898944, -1.134969 37.9898383, -1.1349555 37.9897844, -1.1348709 37.9894469, -1.134824 37.9892599, -1.1347521 37.9889733, -1.1347425 37.9889348, -1.13473 37.9888851)",,,
