osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,bridge,width,access,tunnel
202883202,,residential,20,,False,True,91.922,"LINESTRING (-4.9958695 41.5004407, -4.9958063 41.5005605, -4.9957526 41.5007298, -4.9957337 41.5007894, -4.9956592 41.5010461, -4.9956029 41.5012415)",,Calle Santa Rita,,,,
206289792,,residential,,,True,False,37.267,"LINESTRING (-4.9958695 41.5004407, -4.996052 41.5005159, -4.9962869 41.5005497)",,Calle Soga,,,,
206289790,,residential,,,True,False,24.22,"LINESTRING (-4.9979227 41.5015742, -4.9976825 41.501697)",,Calle San Pedro,,,,
50952607,,residential,,,False,False,82.404,"LINESTRING (-4.9979227 41.5015742, -4.9980485 41.5016418, -4.9986335 41.5019083, -4.9987681 41.5019578)",,Calle Hospital de Mater-Dei,,,,
50952627,,residential,,,False,True,14.244,"LINESTRING (-4.9945818 41.5013595, -4.9945318 41.501237)",,Avenida de Santa Teresa,,,,
50952627,,residential,,,False,False,138.09199999999998,"LINESTRING (-4.9945818 41.5013595, -4.99461 41.5014869, -4.9947673 41.502196, -4.994812 41.5023973, -4.9948461 41.5025513, -4.9948535 41.5025846)",,Avenida de Santa Teresa,,,,
305963361,,residential,,,False,True,82.174,"LINESTRING (-4.9945818 41.5013595, -4.9949254 41.5013514, -4.9952634 41.5013674, -4.99556 41.5014183)",,Calle Cartagena,,,,
206289794,,residential,,,True,False,56.107,"LINESTRING (-4.995519 41.5025059, -4.9948535 41.5025846)",,Calle Villamarciel,,,,
"[413713770, 413713772]",,residential,20,,False,False,122.79400000000001,"LINESTRING (-4.995519 41.5025059, -4.9954704 41.5024311, -4.9954728 41.5018057, -4.9954765 41.5017577, -4.9955054 41.5015429, -4.9955134 41.5015064, -4.99556 41.5014183)",,"['Calle de Santiago', 'Corro Santander']",,,,
413713770,,residential,20,,False,True,29.279,"LINESTRING (-4.995519 41.5025059, -4.9955504 41.5026654, -4.9955703 41.5027664)",,Calle de Santiago,,,,
50952606,,residential,,,False,True,68.84,"LINESTRING (-4.9955703 41.5027664, -4.9956045 41.5028438, -4.9958298 41.5033542)",,Calle Dominicos,,,,
413713770,,residential,20,,False,False,29.279,"LINESTRING (-4.9955703 41.5027664, -4.9955504 41.5026654, -4.995519 41.5025059)",,Calle de Santiago,,,,
413713776,2,trunk,40,,False,False,53.974999999999994,"LINESTRING (-4.9955703 41.5027664, -4.995305 41.5027575, -4.9949324 41.5028225)",N-620,Avenida de Valladolid,,,,
413713776,2,trunk,40,,False,True,145.62599999999998,"LINESTRING (-4.9955703 41.5027664, -4.995723 41.5027695, -4.9960874 41.5027918, -4.9963724 41.5028092, -4.9973126 41.5028757)",N-620,Avenida de Valladolid,,,,
50952606,,residential,,,False,False,68.84,"LINESTRING (-4.9958298 41.5033542, -4.9956045 41.5028438, -4.9955703 41.5027664)",,Calle Dominicos,,,,
50952606,,residential,,,False,True,49.442,"LINESTRING (-4.9958298 41.5033542, -4.9960599 41.5037529, -4.9960652 41.5037624)",,Calle Dominicos,,,,
741067933,,residential,,,True,False,59.328,"LINESTRING (-4.9958298 41.5033542, -4.9955216 41.5035691, -4.9953722 41.5037564)",,Calle Huertas,,,,
286852524,,tertiary,30,roundabout,True,False,3.592,"LINESTRING (-4.9981706 41.5040561, -4.9981529 41.5040469, -4.9981328 41.504041)",,,,,,
286852525,,tertiary,30,,False,False,185.073,"LINESTRING (-4.9981706 41.5040561, -4.9983264 41.5039764, -4.9986826 41.5037256, -4.998914 41.5035916, -4.9993073 41.5034339, -4.999847 41.5032649, -5.0000654 41.5032385)",,Carretera de Matilla,,,,
50952606,,residential,,,False,False,7.188,"LINESTRING (-4.9963438 41.5042639, -4.9963107 41.5042042)",,Calle Dominicos,,,,
50952606,,residential,,,False,True,19.279,"LINESTRING (-4.9963438 41.5042639, -4.9964423 41.5044208)",,Calle Dominicos,,,,
206302911,,residential,,,False,False,79.646,"LINESTRING (-4.9963438 41.5042639, -4.9955635 41.5046781)",,Calle Hortelanos,,,,
50952630,,residential,,,False,False,72.236,"LINESTRING (-4.9962411 41.5050837, -4.9955635 41.5046781)",,Calle Pedroso,,,,
50952630,,residential,,,False,False,65.445,"LINESTRING (-4.9955635 41.5046781, -4.9949925 41.5042737)",,Calle Pedroso,,,,
50952630,,residential,,,False,True,72.236,"LINESTRING (-4.9955635 41.5046781, -4.9962411 41.5050837)",,Calle Pedroso,,,,
206302911,,residential,,,False,False,45.037,"LINESTRING (-4.9955635 41.5046781, -4.9952647 41.5050157)",,Calle Hortelanos,,,,
206302911,,residential,,,False,True,79.646,"LINESTRING (-4.9955635 41.5046781, -4.9963438 41.5042639)",,Calle Hortelanos,,,,
50952630,,residential,,,False,True,65.445,"LINESTRING (-4.9949925 41.5042737, -4.9955635 41.5046781)",,Calle Pedroso,,,,
741067933,,residential,,,True,False,52.333,"LINESTRING (-4.9949925 41.5042737, -4.9946931 41.5046875)",,Calle Huertas,,,,
50952627,,residential,,,False,False,14.244,"LINESTRING (-4.9945318 41.501237, -4.9945818 41.5013595)",,Avenida de Santa Teresa,,,,
97499202,,residential,,roundabout,True,False,24.621000000000006,"LINESTRING (-4.9945318 41.501237, -4.9945635 41.5012306, -4.9945909 41.501217, -4.9946111 41.5011976, -4.9946221 41.5011744, -4.9946228 41.5011498, -4.9946132 41.5011263, -4.9945941 41.5011063, -4.9945675 41.5010918, -4.9945362 41.5010844)",,,,,,
"[206289788, 287772114, 50952604]",,residential,,,False,"[False, True]",255.33999999999997,"LINESTRING (-4.9945362 41.5010844, -4.9946441 41.5009261, -4.9946875 41.500718, -4.9947101 41.5006205, -4.994899 41.5001314, -4.995155 41.4996834, -4.9953733 41.4994159, -4.9956576 41.4994661, -4.9956244 41.4996612, -4.9955979 41.4997424)",,"['Avenida de Santa Teresa', 'Calle Riberas']",,,,
42431842,1,trunk_link,,,True,False,49.421,"LINESTRING (-5.0000606 41.4966413, -4.9999657 41.4967234, -4.9999006 41.4967776, -4.9998099 41.4968232, -4.9995953 41.4969067)",VA-405,,,,,
42431850,2,trunk,40,roundabout,True,False,28.148000000000003,"LINESTRING (-5.0000606 41.4966413, -5.000053 41.4967044, -5.0000658 41.4967669, -5.000098 41.4968254, -5.000148 41.4968764)",,,,,,
103528486,2,residential,30,,False,True,21.262,"LINESTRING (-5.0042586 41.5020054, -5.0043336 41.5018602, -5.0043518 41.5018274)",,Calle Dimas Rodríguez,,,,
359851834,1,residential,30,,True,False,98.053,"LINESTRING (-5.0042586 41.5020054, -5.0041762 41.5020749, -5.0040653 41.5021873, -5.0039041 41.5023506, -5.00367 41.5025196, -5.0034266 41.5026078)",,Avenida de Burgos-Portugal,,,,
381956688,,residential,,,True,False,122.49799999999999,"LINESTRING (-5.0042586 41.5020054, -5.0042706 41.502112, -5.0043058 41.5022078, -5.0043519 41.5023379, -5.0044362 41.5025653, -5.0046483 41.5030654)",,Calle Valdehuertos,,,permissive,
50952613,,living_street,,,False,True,24.633,"LINESTRING (-5.0058977 41.5033942, -5.0058343 41.5033327, -5.0057583 41.5032006)",,,,,,
125419006,,residential,,,False,True,86.30799999999999,"LINESTRING (-5.0058977 41.5033942, -5.0058224 41.5034006, -5.0054207 41.5032475, -5.0049576 41.5034073)",,Avenida de Zamora,,,,
50952614,,residential,,,False,False,44.396,"LINESTRING (-5.0049576 41.5034073, -5.0047447 41.5031199, -5.0047092 41.5030545)",,Calle Vista Alegre,,,,
50952614,,residential,,,False,True,33.141,"LINESTRING (-5.0049576 41.5034073, -5.0050703 41.5035593, -5.0051677 41.5036598)",,Calle Vista Alegre,,,,
125419006,,residential,,,False,False,86.30799999999999,"LINESTRING (-5.0049576 41.5034073, -5.0054207 41.5032475, -5.0058224 41.5034006, -5.0058977 41.5033942)",,Avenida de Zamora,,,,
146666953,,residential,,,False,False,22.472,"LINESTRING (-4.9973543 41.5044162, -4.9970986 41.5044808)",,Calle Rueda,,,,
304494921,,residential,,,True,False,34.831,"LINESTRING (-4.9973543 41.5044162, -4.9977004 41.5045921)",,Calle Villalar de los Comuneros,,,,
146666953,,residential,,,False,True,22.472,"LINESTRING (-4.9970986 41.5044808, -4.9973543 41.5044162)",,Calle Rueda,,,,
146666953,,residential,,,False,False,47.967,"LINESTRING (-4.9970986 41.5044808, -4.9968552 41.5045454, -4.9965563 41.5046262)",,Calle Rueda,,,,
146666999,,residential,,,False,False,74.565,"LINESTRING (-4.9970986 41.5044808, -4.9969753 41.5042593, -4.9964423 41.5044208)",,Calle Lepanto,,,,
50952606,,residential,,,False,False,24.734,"LINESTRING (-4.9965563 41.5046262, -4.9964423 41.5044208)",,Calle Dominicos,,,,
146666953,,residential,,,False,True,47.967,"LINESTRING (-4.9965563 41.5046262, -4.9968552 41.5045454, -4.9970986 41.5044808)",,Calle Rueda,,,,
50952606,,residential,,,False,False,19.279,"LINESTRING (-4.9964423 41.5044208, -4.9963438 41.5042639)",,Calle Dominicos,,,,
50952606,,residential,,,False,True,24.734,"LINESTRING (-4.9964423 41.5044208, -4.9965563 41.5046262)",,Calle Dominicos,,,,
146666999,,residential,,,False,True,74.565,"LINESTRING (-4.9964423 41.5044208, -4.9969753 41.5042593, -4.9970986 41.5044808)",,Calle Lepanto,,,,
146667135,,residential,,,False,False,25.687,"LINESTRING (-4.9971892 41.5038185, -4.9974967 41.5038367)",,Calle Bercero,,,,
304494918,,residential,,,False,False,36.594,"LINESTRING (-4.9971892 41.5038185, -4.9972311 41.5034909)",,Plaza de Castilla y León,,,,
304494918,,residential,,,False,True,17.281,"LINESTRING (-4.9971892 41.5038185, -4.9971694 41.5039732)",,Plaza de Castilla y León,,,,
304494920,,residential,,,False,False,37.31,"LINESTRING (-4.9972684 41.5032096, -4.9973126 41.5028757)",,Calle Pollos,,,,
304494920,,residential,,,False,True,25.097,"LINESTRING (-4.9972684 41.5032096, -4.9972386 41.5034342)",,Calle Pollos,,,,
149922026,,residential,,,False,True,50.464,"LINESTRING (-4.9972684 41.5032096, -4.9975728 41.5032316, -4.9975405 41.5034551)",,Calle Goya,,,,
146667135,,residential,,,False,True,25.687,"LINESTRING (-4.9974967 41.5038367, -4.9971892 41.5038185)",,Calle Bercero,,,,
149922026,,residential,,,False,False,42.589,"LINESTRING (-4.9974967 41.5038367, -4.9975405 41.5034551)",,Calle Goya,,,,
146667135,,residential,,,False,False,56.051,"LINESTRING (-4.9974967 41.5038367, -4.9979778 41.503859, -4.9981685 41.5038679)",,Calle Bercero,,,,
149922021,,residential,,,False,False,78.889,"LINESTRING (-4.9963715 41.5029602, -4.9963283 41.5034494, -4.9964397 41.5036521)",,Calle La Seca,,,,
149922021,,residential,,,False,True,53.084,"LINESTRING (-4.9966822 41.5040936, -4.9964397 41.5036521)",,Calle La Seca,,,,
304494919,,residential,,,False,False,33.291,"LINESTRING (-4.9966822 41.5040936, -4.9963107 41.5042042)",,Calle Serrada,,,,
304494919,,residential,,,False,True,32.067,"LINESTRING (-4.9966822 41.5040936, -4.9970214 41.5039925, -4.99704 41.503987)",,Calle Serrada,,,,
206302914,,residential,,,False,False,41.457,"LINESTRING (-4.9982803 41.5029365, -4.9983404 41.5025664)",,Calle los Castillos,,,,
"[413713776, 202879862]",2,trunk,40,,False,False,80.86999999999999,"LINESTRING (-4.9982803 41.5029365, -4.9981876 41.5029307, -4.9977847 41.5029055, -4.9973746 41.5028796, -4.9973126 41.5028757)",N-620,Avenida de Valladolid,,,,
202879862,2,trunk,40,,False,True,156.436,"LINESTRING (-4.9982803 41.5029365, -4.9983954 41.5029437, -4.9990942 41.5029874, -4.9999943 41.5030437, -5.0001523 41.5030536)",N-620,Avenida de Valladolid,,,,
206302914,,residential,,,False,True,103.98400000000001,"LINESTRING (-4.9982803 41.5029365, -4.9982702 41.5030208, -4.9982146 41.503484, -4.9982081 41.5035378, -4.9981685 41.5038679)",,Calle los Castillos,,,,
50952607,,residential,,,False,True,82.404,"LINESTRING (-4.9987681 41.5019578, -4.9986335 41.5019083, -4.9980485 41.5016418, -4.9979227 41.5015742)",,Calle Hospital de Mater-Dei,,,,
1125097533,,residential,,,False,False,59.952,"LINESTRING (-4.9987681 41.5019578, -4.9990111 41.5020373, -4.999187 41.5021305, -4.9994188 41.5021749)",,Calle Hospital de Mater-Dei,,,,
206302914,,residential,,,False,True,41.457,"LINESTRING (-4.9983404 41.5025664, -4.9982803 41.5029365)",,Calle los Castillos,,,,
206289794,,residential,,,True,False,235.167,"LINESTRING (-4.9983404 41.5025664, -4.9980616 41.5025637, -4.9976528 41.5025472, -4.997441 41.5025272, -4.995519 41.5025059)",,Calle Villamarciel,,,,
1125097532,,residential,,,True,False,76.739,"LINESTRING (-4.9983404 41.5025664, -4.9983674 41.5025196, -4.9985884 41.5022511, -4.9986621 41.5021598, -4.9987681 41.5019578)",,Calle los Castillos,,,,
50952627,,residential,,,False,False,17.19,"LINESTRING (-4.9948535 41.5025846, -4.9948875 41.5027028, -4.9948971 41.5027357)",,Avenida de Santa Teresa,,,,
50952627,,residential,,,False,True,138.09199999999998,"LINESTRING (-4.9948535 41.5025846, -4.9948461 41.5025513, -4.994812 41.5023973, -4.9947673 41.502196, -4.99461 41.5014869, -4.9945818 41.5013595)",,Avenida de Santa Teresa,,,,
148029021,,residential,,,True,False,110.572,"LINESTRING (-4.9975154 41.501804, -4.997741 41.5020065, -4.9979128 41.5022127, -4.9981172 41.5023095, -4.9983404 41.5025664)",,Calle Colegial,,,,
206289793,,residential,,,True,False,185.016,"LINESTRING (-4.9975154 41.501804, -4.9973284 41.5019002, -4.9970685 41.502022, -4.9967108 41.5021247, -4.996168 41.502286, -4.9956119 41.5024393, -4.995519 41.5025059)",,Calle Valverde,,,,
206289796,,residential,,,False,False,27.984,"LINESTRING (-4.9975154 41.501804, -4.9974682 41.5016869, -4.9973271 41.5016123)",,Plaza de Roma,,,,
206289796,,residential,,,False,False,29.311,"LINESTRING (-4.9974868 41.5014779, -4.9976825 41.501697)",,Plaza de Roma,,,,
206289796,,residential,,,False,True,20.005,"LINESTRING (-4.9974868 41.5014779, -4.9973271 41.5016123)",,Plaza de Roma,,,,
"[305963364, 149922022]",,residential,,,False,True,137.397,"LINESTRING (-4.9974868 41.5014779, -4.9974762 41.5014154, -4.9975547 41.5013428, -4.9976854 41.5012728, -4.9978517 41.5012268, -4.9977569 41.5010636, -4.9977044 41.500931, -4.9976286 41.5007775, -4.9975169 41.5004416)",,"['Calle del Sol', 'Calle Roma']",,,,
206289796,,residential,,,False,False,20.005,"LINESTRING (-4.9973271 41.5016123, -4.9974868 41.5014779)",,Plaza de Roma,,,,
206289796,,residential,,,False,True,27.984,"LINESTRING (-4.9973271 41.5016123, -4.9974682 41.5016869, -4.9975154 41.501804)",,Plaza de Roma,,,,
206289790,,residential,,,True,False,18.309,"LINESTRING (-4.9976825 41.501697, -4.9975154 41.501804)",,Calle San Pedro,,,,
206289796,,residential,,,False,True,29.311,"LINESTRING (-4.9976825 41.501697, -4.9974868 41.5014779)",,Plaza de Roma,,,,
206289792,,residential,,,True,False,32.609,"LINESTRING (-4.9971336 41.5005015, -4.9975169 41.5004416)",,Calle Soga,,,,
417050362,,residential,,,False,False,32.831,"LINESTRING (-4.9971336 41.5005015, -4.9972504 41.5007835)",,Calleja Soga,,,,
202883202,,residential,20,,False,True,19.981,"LINESTRING (-4.9956029 41.5012415, -4.99556 41.5014183)",,Calle Santa Rita,,,,
148029017,,residential,,,True,False,90.45500000000001,"LINESTRING (-4.9956029 41.5012415, -4.995924 41.5012693, -4.9961654 41.5012446, -4.9964664 41.501249, -4.9966843 41.501258)",,Calle San Francisco,,,,
202883202,,residential,20,,False,False,91.922,"LINESTRING (-4.9956029 41.5012415, -4.9956592 41.5010461, -4.9957337 41.5007894, -4.9957526 41.5007298, -4.9958063 41.5005605, -4.9958695 41.5004407)",,Calle Santa Rita,,,,
305963362,,residential,,,False,False,199.804,"LINESTRING (-4.9956029 41.5012415, -4.9955579 41.5012214, -4.9948825 41.5011203, -4.9948664 41.5008512, -4.994904 41.5006242, -4.9949657 41.5004414, -4.9952312 41.4999231)",,Calle San Francisco,,,,
206289792,,residential,,,True,False,50.866,"LINESTRING (-4.9965332 41.5005855, -4.9971336 41.5005015)",,Calle Soga,,,,
148029022,,residential,,,True,False,87.107,"LINESTRING (-4.9965332 41.5005855, -4.9968156 41.5012053, -4.9967865 41.5012522, -4.9966843 41.501258)",,Calle Herreros,,,,
148029018,,residential,,,True,False,69.087,"LINESTRING (-4.9966843 41.501258, -4.9969309 41.5014808, -4.9970453 41.5015393, -4.9972498 41.5016137, -4.9973271 41.5016123)",,Calle Eleuterio Fernández Torres,,,,
84482020,2,trunk,30,,False,False,58.437,"LINESTRING (-5.002196 41.5032524, -5.0025561 41.503302, -5.0028891 41.5033331)",N-620,Avenida de Valladolid,,,,
84482020,2,trunk,30,,False,True,73.045,"LINESTRING (-5.002196 41.5032524, -5.0014343 41.5031589, -5.0013304 41.5031462)",N-620,Avenida de Valladolid,,,,
146665724,,unclassified,,,False,False,86.203,"LINESTRING (-5.002196 41.5032524, -5.0021875 41.5032949, -5.0021743 41.5033916, -5.002174 41.503575, -5.0022001 41.5037447, -5.0022257 41.5038818, -5.0022283 41.5038955, -5.0022456 41.5040234)",,Calle Velilla,,,,
24397041,,secondary,40,,False,False,78.091,"LINESTRING (-4.9998201 41.5038344, -4.999553 41.5045076)",VA-515,Avenida de León,,7,,
24397041,,secondary,40,,False,True,69.354,"LINESTRING (-4.9998201 41.5038344, -4.9998549 41.5037332, -5.0000654 41.5032385)",VA-515,Avenida de León,,7,,
146667135,,residential,,,False,True,56.051,"LINESTRING (-4.9981685 41.5038679, -4.9979778 41.503859, -4.9974967 41.5038367)",,Calle Bercero,,,,
206302914,,residential,,,False,False,103.98400000000001,"LINESTRING (-4.9981685 41.5038679, -4.9982081 41.5035378, -4.9982146 41.503484, -4.9982702 41.5030208, -4.9982803 41.5029365)",,Calle los Castillos,,,,
206302914,,residential,,,False,True,19.595,"LINESTRING (-4.9981685 41.5038679, -4.9981654 41.503946, -4.9981328 41.504041)",,Calle los Castillos,,,,
431503070,,residential,,,False,False,80.422,"LINESTRING (-5.0008917 41.5039642, -5.000767 41.5046814)",,Calle Guillén de Rohán,,,,
446481968,,residential,,,False,True,59.811,"LINESTRING (-5.0008917 41.5039642, -5.0010063 41.5034332)",,Calle Guillén de Rohán,,,,
146905748,,residential,,,True,False,91.146,"LINESTRING (-5.0008917 41.5039642, -5.0007898 41.5039825, -5.0004303 41.5039285, -4.9999274 41.5038483, -4.9998201 41.5038344)",,Calle Gutiérrez Mellado,,,permissive,
431503071,,residential,,,False,False,112.93799999999999,"LINESTRING (-5.0008917 41.5039642, -5.0010233 41.50397, -5.0022456 41.5040234)",,Calle Gutiérrez Mellado,,,,
146665724,,unclassified,,,False,False,81.402,"LINESTRING (-5.0022456 41.5040234, -5.0022791 41.5042761, -5.0023442 41.5046545, -5.0023597 41.5047504)",,Calle Velilla,,,,
146665724,,unclassified,,,False,True,86.203,"LINESTRING (-5.0022456 41.5040234, -5.0022283 41.5038955, -5.0022257 41.5038818, -5.0022001 41.5037447, -5.002174 41.503575, -5.0021743 41.5033916, -5.0021875 41.5032949, -5.002196 41.5032524)",,Calle Velilla,,,,
431503071,,residential,,,False,True,112.93799999999999,"LINESTRING (-5.0022456 41.5040234, -5.0010233 41.50397, -5.0008917 41.5039642)",,Calle Gutiérrez Mellado,,,,
50952627,,residential,,,False,False,10.089,"LINESTRING (-4.9948971 41.5027357, -4.9949324 41.5028225)",,Avenida de Santa Teresa,,,,
50952627,,residential,,,False,True,17.19,"LINESTRING (-4.9948971 41.5027357, -4.9948875 41.5027028, -4.9948535 41.5025846)",,Avenida de Santa Teresa,,,,
42431853,1,trunk,,,True,False,10.37,"LINESTRING (-5.0049703 41.5022258, -5.0048918 41.5021534)",N-6,Avenida de Portugal,,,,
202879854,,residential,,,True,False,12.086,"LINESTRING (-5.0049703 41.5022258, -5.0050215 41.5021241)",,Calle Colaboradores,,,,
50952616,,residential,,,False,True,57.711,"LINESTRING (-5.0037008 41.5035702, -5.0037225 41.5036782, -5.0037593 41.5037151, -5.003986 41.503935, -5.0040676 41.5039954)",,Plaza la Chana,,,,
443246834,,residential,,,True,False,18.837,"LINESTRING (-5.0037008 41.5035702, -5.0036511 41.5035273, -5.0035974 41.5034885, -5.0035429 41.5034491)",,Plaza la Chana,,,,
202879855,,residential,,,False,False,16.43,"LINESTRING (-5.0058286 41.501252, -5.0058921 41.5013919)",,Calle Ciudad Real,,,,
202879859,,residential,,,False,True,39.034,"LINESTRING (-5.0058286 41.501252, -5.006146 41.5009937)",,Calle Guadalajara,,,,
202879855,,residential,,,False,True,62.647000000000006,"LINESTRING (-5.0058286 41.501252, -5.0053626 41.5010028, -5.0052164 41.5009246)",,Calle Ciudad Real,,,,
256289103,1,trunk_link,30,,True,False,12.154,"LINESTRING (-5.00374 41.5032786, -5.0035943 41.5032849)",N-620,Avenida de Zamora,,,,
202879856,2,trunk,30,,False,False,79.3,"LINESTRING (-5.00374 41.5032786, -5.0040249 41.5032216, -5.0046483 41.5030654)",N-620,Avenida de Zamora,,,,
202879858,,residential,,,False,False,34.64,"LINESTRING (-5.006146 41.5009937, -5.0060723 41.5006871)",,Calle Duero,,,,
202879859,,residential,,,False,False,39.034,"LINESTRING (-5.006146 41.5009937, -5.0058286 41.501252)",,Calle Guadalajara,,,,
202879858,,residential,,,False,True,39.176,"LINESTRING (-5.006146 41.5009937, -5.0061986 41.5012757, -5.0062721 41.5013149)",,Calle Duero,,,,
202879858,,residential,,,False,True,34.64,"LINESTRING (-5.0060723 41.5006871, -5.006146 41.5009937)",,Calle Duero,,,,
206302909,,tertiary,,,False,False,67.67999999999999,"LINESTRING (-5.0060723 41.5006871, -5.0056271 41.5007361, -5.005298 41.5008503)",,Avenida Torrecilla de la Abadesa,,,,
382294747,,residential,,,False,False,32.516,"LINESTRING (-5.0063651 41.5020402, -5.005976 41.5020645)",,Calle Colaboradores,,,,
382294751,,residential,,,False,True,9.39,"LINESTRING (-5.0063651 41.5020402, -5.0064774 41.5020326)",,Calle Colaboradores,,,,
382294755,,residential,,,False,True,24.974,"LINESTRING (-5.0063651 41.5020402, -5.0063452 41.5018161)",,Calle 10 de Febrero,,,,
287772111,2,tertiary,,,False,True,10.698,"LINESTRING (-5.0052164 41.5009246, -5.005298 41.5008503)",,Avenida Torrecilla de la Abadesa,,,,
202879855,,residential,,,False,False,62.647000000000006,"LINESTRING (-5.0052164 41.5009246, -5.0053626 41.5010028, -5.0058286 41.501252)",,Calle Ciudad Real,,,,
287772111,2,tertiary,,,False,False,97.256,"LINESTRING (-5.0052164 41.5009246, -5.0045514 41.5015229, -5.0045072 41.5016132)",,Avenida Torrecilla de la Abadesa,,,,
202879864,2,trunk,30,roundabout,True,False,8.838000000000001,"LINESTRING (-5.0033876 41.5033094, -5.0033328 41.5033161, -5.0032882 41.503334)",N-620,,,,,
202879864,2,trunk,30,roundabout,True,False,8.134,"LINESTRING (-5.0035429 41.5034491, -5.0035444 41.5034175, -5.0035295 41.5033775)",N-620,,,,,
202879864,2,trunk,30,roundabout,True,False,1.128,"LINESTRING (-5.0035295 41.5033775, -5.0035221 41.503369)",N-620,,,,,
202879861,1,trunk_link,30,,True,False,21.046,"LINESTRING (-5.0035295 41.5033775, -5.0036157 41.5033167, -5.00374 41.5032786)",N-620,Avenida de Zamora,,,,
202879863,,residential,,,False,False,76.57400000000001,"LINESTRING (-5.0035943 41.5032849, -5.0034456 41.5026845, -5.0034266 41.5026078)",,Calle Pozo de la Nieve,,,,
256289103,1,trunk_link,30,,True,False,17.53,"LINESTRING (-5.0035943 41.5032849, -5.0035138 41.5033029, -5.0033876 41.5033094)",N-620,Avenida de Zamora,,,,
202879864,2,trunk,30,roundabout,True,False,13.319,"LINESTRING (-5.0032882 41.503334, -5.0032507 41.5033646, -5.003231 41.5033982, -5.0032262 41.5034396)",N-620,,,,,
202879867,1,trunk_link,30,,True,False,33.301,"LINESTRING (-5.0032882 41.503334, -5.0031956 41.503328, -5.0030642 41.5033246, -5.0028891 41.5033331)",N-620,Avenida de Valladolid,,,,
202879864,2,trunk,30,roundabout,True,False,28.923,"LINESTRING (-5.0032262 41.5034396, -5.0032469 41.5034886, -5.003264 41.5035039, -5.0032824 41.5035205, -5.0033304 41.5035414, -5.0033939 41.5035485, -5.0034479 41.5035391, -5.0034888 41.5035202)",N-620,,,,,
202879857,,residential,,,True,False,18.823999999999998,"LINESTRING (-5.0034888 41.5035202, -5.0035654 41.5035244, -5.00363 41.5035405, -5.0037008 41.5035702)",,Plaza la Chana,,,,
202879864,2,trunk,30,roundabout,True,False,9.239,"LINESTRING (-5.0034888 41.5035202, -5.0035242 41.5034882, -5.0035429 41.5034491)",N-620,,,,,
359851834,1,residential,30,,True,False,11.354,"LINESTRING (-5.0034266 41.5026078, -5.0032973 41.5026402)",,Avenida de Burgos-Portugal,,,,
202879863,,residential,,,False,True,76.57400000000001,"LINESTRING (-5.0034266 41.5026078, -5.0034456 41.5026845, -5.0035943 41.5032849)",,Calle Pozo de la Nieve,,,,
202879860,,residential,,,False,True,56.062,"LINESTRING (-5.0063452 41.5018161, -5.0062721 41.5013149)",,Calle 10 de Febrero,,,,
382294755,,residential,,,False,False,24.974,"LINESTRING (-5.0063452 41.5018161, -5.0063651 41.5020402)",,Calle 10 de Febrero,,,,
202882230,,residential,,,False,False,75.115,"LINESTRING (-5.005976 41.5020645, -5.0058921 41.5013919)",,Calle los 159,,,,
382294747,,residential,,,False,False,40.087,"LINESTRING (-5.005976 41.5020645, -5.0054963 41.5020945)",,Calle Colaboradores,,,,
382294747,,residential,,,False,True,32.516,"LINESTRING (-5.005976 41.5020645, -5.0063651 41.5020402)",,Calle Colaboradores,,,,
202882237,,residential,,,False,True,162.901,"LINESTRING (-5.0038211 41.5003281, -5.0057535 41.5001009)",,Calle Cuenca,,,,
206302915,,residential,,,False,False,22.631,"LINESTRING (-5.0038211 41.5003281, -5.0038834 41.5005262)",,Calle Murcia,,,,
"[202882233, 206302915]",,residential,,,False,True,118.062,"LINESTRING (-5.0038211 41.5003281, -5.0037686 41.5001612, -5.0045947 41.5000386, -5.0049386 41.5000066)",,Calle Murcia,,,,
202882232,,residential,,,False,True,23.173,"LINESTRING (-5.0057535 41.5001009, -5.0057057 41.5003062)",,Calle Lérida,,,,
202882237,,residential,,,False,False,162.901,"LINESTRING (-5.0057535 41.5001009, -5.0038211 41.5003281)",,Calle Cuenca,,,,
202882232,,residential,,,False,False,75.86699999999999,"LINESTRING (-5.0057535 41.5001009, -5.0059814 41.4998518, -5.0062255 41.4995183)",,Calle Lérida,,,,
50952611,,residential,,,False,False,13.982,"LINESTRING (-5.0036697 41.5006563, -5.0038304 41.5006199)",,Calle San Vicente,,,,
287772176,2,trunk,30,,False,False,109.381,"LINESTRING (-5.0036697 41.5006563, -5.0037889 41.5008246, -5.0039266 41.5010172, -5.0042294 41.5014119, -5.0042763 41.501473, -5.0043089 41.5015155)",N-6,Avenida de Portugal,,,,
"[287772179, 413713765]",2,trunk,20,,False,True,87.538,"LINESTRING (-5.0036697 41.5006563, -5.00362 41.5005938, -5.0035878 41.5005441, -5.0033934 41.5002742, -5.0033715 41.5002437, -5.003311 41.5001596, -5.0031701 41.4999638)",N-6,Avenida de Portugal,,,,
202882238,,residential,,,False,False,110.566,"LINESTRING (-5.0054 41.5006158, -5.0052733 41.500583, -5.0048522 41.5005951, -5.0047101 41.5006332, -5.0041951 41.5005529, -5.0041107 41.5005199)",,Calle Albacete,,,,
381966005,,residential,,,False,False,27.443,"LINESTRING (-5.0054 41.5006158, -5.0053484 41.5007196, -5.005298 41.5008503)",,Calle Barcelona,,,,
