osmid,oneway,name,highway,reversed,length,junction,geometry,bridge,lanes,ref,maxspeed
10075044,True,Calle Marqués de Cáceres,residential,False,126.249,,"LINESTRING (-0.5307609 39.5674704, -0.5310742 39.566361)",,,,
1207102475,True,Calle Virgen del Carmen,residential,False,34.132,,"LINESTRING (-0.5307609 39.5674704, -0.5303896 39.5673595)",,,,
10075029,True,,secondary,False,14.600999999999999,roundabout,"LINESTRING (-0.5323278 39.5620163, -0.5323665 39.5619899, -0.5323833 39.5619489, -0.5323651 39.5619025)",,,,
75453454,False,Calle Romeral,residential,False,48.150000000000006,,"LINESTRING (-0.5323278 39.5620163, -0.5323567 39.5620457, -0.5326708 39.5623592)",,,,
10075022,True,Calle General Pastor,residential,False,70.27,,"LINESTRING (-0.5298259 39.5656428, -0.530371 39.5651708)",,,,
10075076,True,Carrer Ave Maria,residential,False,40.874,,"LINESTRING (-0.5298259 39.5656428, -0.5294717 39.5653967)",,,,
838557284,True,,secondary,False,8.179,roundabout,"LINESTRING (-0.5247414 39.5682874, -0.524694 39.5682833, -0.524647 39.5682897)",,,CV-375,
10075038,True,,secondary,False,19.595,roundabout,"LINESTRING (-0.5265928 39.5672112, -0.5265849 39.5671528, -0.5265524 39.5670997, -0.5264989 39.5670578)",,,CV-375,
10075069,True,Avinguda del Camp del Túria,secondary,False,42.564,,"LINESTRING (-0.5265928 39.5672112, -0.5266959 39.5671028, -0.5269381 39.566939)",,1,CV-375,
10075038,True,,secondary,False,9.215,roundabout,"LINESTRING (-0.5262183 39.5670665, -0.5261818 39.5670969, -0.5261556 39.5671331)",,,CV-375,
10075043,True,Avenida de las Cortes Valencianas,secondary,False,49.31699999999999,,"LINESTRING (-0.528645 39.5646422, -0.528787 39.5644957, -0.5288082 39.564481, -0.5290386 39.5643216)",,1,,30
10075055,True,,secondary,False,14.937000000000001,roundabout,"LINESTRING (-0.528645 39.5646422, -0.5286182 39.5645945, -0.5285762 39.5645686, -0.5285247 39.5645588)",,,,
10075055,True,,secondary,False,10.223,roundabout,"LINESTRING (-0.5284636 39.5645695, -0.5284204 39.5645978, -0.5283969 39.5646425)",,,,
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,True,49.378,,"LINESTRING (-0.5284636 39.5645695, -0.5283679 39.5644753, -0.5281237 39.5642111)",,2,,
10075010,True,Carrer de València,residential,False,46.276,,"LINESTRING (-0.531394 39.564259, -0.5310347 39.5639484)",,,,
34066791,False,Calle General Pastor,residential,False,138.509,,"LINESTRING (-0.531394 39.564259, -0.532474 39.5633325)",,,,
34066791,False,Calle General Pastor,residential,True,11.437,,"LINESTRING (-0.531394 39.564259, -0.531293 39.5643262)",,,,
10075029,True,,secondary,False,1.575,roundabout,"LINESTRING (-0.5322875 39.5618696, -0.5322696 39.5618728)",,,,
10075038,True,,secondary,False,3.67,roundabout,"LINESTRING (-0.5265861 39.5672438, -0.5265928 39.5672112)",,,CV-375,
10075055,True,,secondary,False,5.371,roundabout,"LINESTRING (-0.5285247 39.5645588, -0.5284636 39.5645695)",,,,
10075028,True,,secondary,False,14.926,roundabout,"LINESTRING (-0.5286037 39.5670075, -0.5286235 39.5669776, -0.5286305 39.5669445, -0.528624 39.5669113, -0.5286045 39.5668813)",,2,CV-375,
35052703,True,Avinguda de la Constitució,residential,False,20.01,,"LINESTRING (-0.5264832 39.5673502, -0.5267085 39.5673973)",,,,
10075038,True,,secondary,False,15.091000000000001,roundabout,"LINESTRING (-0.5264832 39.5673502, -0.5265291 39.5673221, -0.5265642 39.5672858, -0.5265861 39.5672438)",,,CV-375,
10075040,True,Avinguda del Camp del Túria,secondary,False,105.563,,"LINESTRING (-0.5274528 39.566505, -0.5266473 39.5670629, -0.5266068 39.5670596, -0.5264989 39.5670578)",,1,CV-375,
10075055,True,,secondary,False,11.748999999999999,roundabout,"LINESTRING (-0.5285913 39.564735, -0.5286346 39.5646957, -0.528645 39.5646422)",,,,
10075022,True,Calle General Pastor,residential,False,75.596,,"LINESTRING (-0.5307226 39.5648447, -0.531293 39.5643262)",,,,
10075021,True,,secondary,False,11.573,roundabout,"LINESTRING (-0.5328477 39.5616416, -0.5329143 39.5616499, -0.5329811 39.5616422)",,,,
10075031,True,Calle Virgen del Carmen,residential,False,46.71,,"LINESTRING (-0.5298724 39.5672525, -0.5303723 39.5674197)",,,,
34066770,True,Calle Santa Ana,residential,False,33.222,,"LINESTRING (-0.5298724 39.5672525, -0.5296801 39.5675119)",,,,
10075029,True,,secondary,False,7.788,roundabout,"LINESTRING (-0.5323651 39.5619025, -0.5323375 39.561882, -0.5322875 39.5618696)",,,,
10075059,True,Avenida de las Cortes Valencianas,secondary,False,51.182,,"LINESTRING (-0.5323651 39.5619025, -0.5324131 39.5618677, -0.5324666 39.5618335, -0.5324926 39.561817, -0.5326934 39.5616888, -0.5327108 39.5616777, -0.5328477 39.5616416)",,2,,
33655694,True,Calle Molino,residential,False,57.057,,"LINESTRING (-0.5310742 39.566361, -0.5317397 39.5663507)",,1,,30
10075044,True,Calle Marqués de Cáceres,residential,False,172.018,,"LINESTRING (-0.5310742 39.566361, -0.5307771 39.5649075, -0.5307226 39.5648447)",,,,
100973098,True,Avinguda de la Pobla de Vallbona,secondary,False,17.791,,"LINESTRING (-0.5284812 39.5670515, -0.5286247 39.5671671)",,,CV-375,
10075028,True,,secondary,False,12.033999999999999,roundabout,"LINESTRING (-0.5284812 39.5670515, -0.5285277 39.5670479, -0.5285702 39.5670327, -0.5286037 39.5670075)",,2,CV-375,
10075029,True,,secondary,False,4.723,roundabout,"LINESTRING (-0.5322015 39.5619015, -0.5321826 39.5619414)",,,,
10075022,True,Calle General Pastor,residential,False,47.151,,"LINESTRING (-0.530371 39.5651708, -0.5307226 39.5648447)",,,,
10075034,True,Carrer Major,residential,False,135.413,,"LINESTRING (-0.530371 39.5651708, -0.5303905 39.565212, -0.5304104 39.5652539, -0.5306547 39.5663674)",,1,,30
10075020,True,Carrer del Crist del Consol,residential,False,35.033,,"LINESTRING (-0.5291712 39.5666182, -0.5291205 39.566516, -0.5290427 39.5663193)",,,,
"[33655700, 33655693]",True,"['Plaza de la Iglesia', 'Calle Virgen del Carmen']",residential,False,14.057,,"LINESTRING (-0.5291712 39.5666182, -0.5291996 39.5666814, -0.5292429 39.5667307)",,,,
10075021,True,,secondary,False,6.391,roundabout,"LINESTRING (-0.5327128 39.5614188, -0.5326972 39.561475)",,,,
10075021,True,,secondary,False,18.942999999999998,roundabout,"LINESTRING (-0.5329811 39.5616422, -0.5330466 39.5616163, -0.5330973 39.5615751, -0.5331273 39.5615232)",,,,
10075027,True,Carrer de Ferran el Catòlic,secondary,False,85.518,,"LINESTRING (-0.5329811 39.5616422, -0.5330638 39.5616868, -0.5332202 39.5617614, -0.5332254 39.561764, -0.5332401 39.5617713, -0.5336703 39.5619846, -0.5336907 39.5619947, -0.5338241 39.562053)",,,,
10075031,True,Calle Virgen del Carmen,residential,False,32.705,,"LINESTRING (-0.5303723 39.5674197, -0.5307293 39.5675235)",,,,
10075060,False,Calle Virgen del Carmen,residential,False,6.856,,"LINESTRING (-0.5303723 39.5674197, -0.5303896 39.5673595)",,,,
10075011,True,Avenida de las Cortes Valencianas,secondary,False,177.608,,"LINESTRING (-0.5264646 39.5670421, -0.526451 39.5669482, -0.5264315 39.56684, -0.5264523 39.566716, -0.5264978 39.5664518, -0.5264986 39.5664498, -0.5266176 39.5661607, -0.5267577 39.5660052, -0.5272384 39.5656588)",,,,
10075038,True,,secondary,False,22.438000000000002,roundabout,"LINESTRING (-0.5264646 39.5670421, -0.5264022 39.5670269, -0.5263367 39.5670261, -0.5262737 39.5670397, -0.5262183 39.5670665)",,,CV-375,
10075029,True,,secondary,False,9.274000000000001,roundabout,"LINESTRING (-0.5321826 39.5619414, -0.5321948 39.5619843, -0.5322301 39.5620129)",,,,
10075054,True,Avenida de las Cortes Valencianas,secondary,False,85.411,,"LINESTRING (-0.5321826 39.5619414, -0.5320096 39.5620662, -0.5319964 39.5620757, -0.5314512 39.562463)",,1,,30
10075055,True,,secondary,False,9.907,roundabout,"LINESTRING (-0.5284798 39.5647463, -0.5285357 39.564751, -0.5285913 39.564735)",,,,
10075038,True,,secondary,False,22.658,roundabout,"LINESTRING (-0.5262329 39.5673423, -0.5262916 39.5673657, -0.5263565 39.5673752, -0.5264222 39.5673699, -0.5264832 39.5673502)",,,CV-375,
10075013,False,Calle Virgen del Carmen,residential,False,6.496,,"LINESTRING (-0.5307293 39.5675235, -0.5307609 39.5674704)",,,,
34066776,True,Calle Virgen del Carmen,residential,False,23.536,,"LINESTRING (-0.5307293 39.5675235, -0.5309744 39.5676189)",,,,
838557284,True,,secondary,False,3.34,roundabout,"LINESTRING (-0.5245329 39.5683919, -0.524531 39.5684219)",,,CV-375,
33655694,True,Calle Molino,residential,False,35.966,,"LINESTRING (-0.5306547 39.5663674, -0.5310742 39.566361)",,1,,30
"[33655692, 34066775]",True,"['Calle Molino', 'Carrer de la Puríssima']","['living_street', 'residential']",False,130.865,,"LINESTRING (-0.5306547 39.5663674, -0.5303992 39.566353, -0.5300544 39.5663336, -0.5298259 39.5656428)",,1,,20
10075076,True,Carrer Ave Maria,residential,False,47.296,,"LINESTRING (-0.5294717 39.5653967, -0.5290626 39.5651113)",,,,
"[10075052, 35052695]",True,"['Carrer de Benissanó', 'Carrer de Francisco Alcayde']",residential,False,67.75399999999999,,"LINESTRING (-0.5294717 39.5653967, -0.5293808 39.5654875, -0.5293391 39.5655133, -0.5291385 39.5655635, -0.5290185 39.5655933, -0.5288264 39.5656403, -0.5287787 39.5656509)",,,,
10075018,True,Carrer Abadia,residential,False,61.797000000000004,,"LINESTRING (-0.5286045 39.5668813, -0.5286489 39.5667591, -0.5287222 39.5667224, -0.5291712 39.5666182)",,,,
10075028,True,,secondary,False,17.176000000000002,roundabout,"LINESTRING (-0.5286045 39.5668813, -0.5285768 39.566859, -0.528542 39.5668437, -0.528503 39.5668366, -0.528463 39.5668383, -0.5284252 39.5668487)",,2,CV-375,
33264494,False,Carrer de Joan XXIII,residential,False,151.746,,"LINESTRING (-0.5267988 39.5626156, -0.5268695 39.5625793, -0.5282727 39.5618598)",,,,
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,False,160.963,,"LINESTRING (-0.5267988 39.5626156, -0.527297 39.5632545, -0.5276848 39.5637519, -0.5277805 39.5638488)",,2,,
661124107,False,Avenida de las Delicias,tertiary,True,69.352,,"LINESTRING (-0.5267988 39.5626156, -0.5265013 39.5624546, -0.5261367 39.5622572)",,,,
33655206,False,Plaza de la Estación,residential,False,17.463,,"LINESTRING (-0.5356941 39.5615826, -0.5356051 39.5616141, -0.5355032 39.561636)",,,,
33655208,False,Calle Padre Damián,residential,True,17.881,,"LINESTRING (-0.5356941 39.5615826, -0.5357303 39.5616702, -0.5357575 39.5617358)",,,,
33655213,False,Plaza de la Estación,residential,False,13.15,,"LINESTRING (-0.5353127 39.5619759, -0.5353794 39.5620824)",,,,
33655218,False,Plaza de la Estación,residential,True,17.854,,"LINESTRING (-0.5353127 39.5619759, -0.5352828 39.5621348)",,,,
33655218,False,Plaza de la Estación,residential,False,59.494,,"LINESTRING (-0.5353127 39.5619759, -0.5352535 39.5618561, -0.5353799 39.561822, -0.5357575 39.5617358)",,,,
33655204,False,Calle del Padre Damián,residential,False,68.798,,"LINESTRING (-0.5357575 39.5617358, -0.5358764 39.5618324, -0.5359418 39.5619647, -0.5360385 39.5621854, -0.5360671 39.5622942)",,,,
33655208,False,Calle Padre Damián,residential,False,17.881,,"LINESTRING (-0.5357575 39.5617358, -0.5357303 39.5616702, -0.5356941 39.5615826)",,,,
33655218,False,Plaza de la Estación,residential,True,59.49400000000001,,"LINESTRING (-0.5357575 39.5617358, -0.5353799 39.561822, -0.5352535 39.5618561, -0.5353127 39.5619759)",,,,
33655204,False,Calle del Padre Damián,residential,True,68.798,,"LINESTRING (-0.5360671 39.5622942, -0.5360385 39.5621854, -0.5359418 39.5619647, -0.5358764 39.5618324, -0.5357575 39.5617358)",,,,
33655212,False,Calle del Padre Damián,residential,False,37.976,,"LINESTRING (-0.5360671 39.5622942, -0.5359222 39.5623893, -0.5356751 39.5624301)",,,,
"[801864468, 33655206]",False,Plaza de la Estación,residential,False,83.58599999999998,,"LINESTRING (-0.5355032 39.561636, -0.5354108 39.5614004, -0.5352494 39.5614432, -0.5353488 39.5616786, -0.5355032 39.561636)",,,,
"[801864468, 33655206]",False,Plaza de la Estación,residential,True,83.586,,"LINESTRING (-0.5355032 39.561636, -0.5353488 39.5616786, -0.5352494 39.5614432, -0.5354108 39.5614004, -0.5355032 39.561636)",,,,
33655206,False,Plaza de la Estación,residential,True,17.463,,"LINESTRING (-0.5355032 39.561636, -0.5356051 39.5616141, -0.5356941 39.5615826)",,,,
33655213,False,Plaza de la Estación,residential,True,13.15,,"LINESTRING (-0.5353794 39.5620824, -0.5353127 39.5619759)",,,,
33655218,False,Plaza de la Estación,residential,False,17.854,,"LINESTRING (-0.5352828 39.5621348, -0.5353127 39.5619759)",,,,
"[33655219, 33655221]",False,Avenida Ribarroja del Turia,secondary,True,26.433,,"LINESTRING (-0.5352828 39.5621348, -0.5353351 39.5621523, -0.5354732 39.5623142)",,,,
"[9281530, 33655220]",False,Avenida Ribarroja del Turia,secondary,False,93.727,,"LINESTRING (-0.5352828 39.5621348, -0.535189 39.562114, -0.5345316 39.5619681, -0.5343165 39.5619771, -0.5342738 39.561984, -0.5342223 39.5619923)",yes,,,
584869859,True,Carrer Major,residential,False,50.131,,"LINESTRING (-0.5305382 39.5668092, -0.5306547 39.5663674)",,,,
661124107,False,Avenida de las Delicias,tertiary,False,74.671,,"LINESTRING (-0.5254272 39.5618677, -0.5255024 39.561912, -0.5261367 39.5622572)",,,,
34037826,False,Carrer de Bonaire,residential,True,211.431,,"LINESTRING (-0.5282727 39.5618598, -0.5296451 39.5634397)",,,,
33264494,False,Carrer de Joan XXIII,residential,True,151.746,,"LINESTRING (-0.5282727 39.5618598, -0.5268695 39.5625793, -0.5267988 39.5626156)",,,,
33264498,False,Calle Armonía,residential,False,82.916,,"LINESTRING (-0.5261367 39.5622572, -0.5269311 39.5618318)",,,,
661124107,False,Avenida de las Delicias,tertiary,False,69.352,,"LINESTRING (-0.5261367 39.5622572, -0.5265013 39.5624546, -0.5267988 39.5626156)",,,,
661124107,False,Avenida de las Delicias,tertiary,True,74.671,,"LINESTRING (-0.5261367 39.5622572, -0.5255024 39.561912, -0.5254272 39.5618677)",,,,
33264498,False,Calle Armonía,residential,True,82.916,,"LINESTRING (-0.5269311 39.5618318, -0.5261367 39.5622572)",,,,
34037820,True,Calle Romeral,residential,False,13.991,,"LINESTRING (-0.5321279 39.5617892, -0.5322015 39.5619015)",,,,
34037821,False,Calle Romeral,residential,False,15.309,,"LINESTRING (-0.5321279 39.5617892, -0.532027 39.5616756)",,,,
34037826,False,Carrer de Bonaire,residential,False,16.161,,"LINESTRING (-0.5298267 39.5636558, -0.5297273 39.5635323)",,,,
10075054,True,Avenida de las Cortes Valencianas,secondary,False,150.59799999999998,,"LINESTRING (-0.5298267 39.5636558, -0.5296502 39.5637865, -0.5296372 39.5637961, -0.528771 39.5644371, -0.5287426 39.5644581, -0.5285247 39.5645588)",,1,,30
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,True,49.885,,"LINESTRING (-0.5281237 39.5642111, -0.5277805 39.5638488)",,2,,
34037827,False,Carrer Marines,residential,False,124.978,,"LINESTRING (-0.5281237 39.5642111, -0.528174 39.5641849, -0.5293441 39.5635962)",,,,
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,False,49.378,,"LINESTRING (-0.5281237 39.5642111, -0.5283679 39.5644753, -0.5284636 39.5645695)",,2,,
34037826,False,Carrer de Bonaire,residential,False,211.431,,"LINESTRING (-0.5296451 39.5634397, -0.5282727 39.5618598)",,,,
34037826,False,Carrer de Bonaire,residential,True,12.477,,"LINESTRING (-0.5296451 39.5634397, -0.5297273 39.5635323)",,,,
34037827,False,Carrer Marines,residential,True,31.122,,"LINESTRING (-0.5296451 39.5634397, -0.5293441 39.5635962)",,,,
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,False,49.885,,"LINESTRING (-0.5277805 39.5638488, -0.5281237 39.5642111)",,2,,
"[34037828, 34037830]",False,"['Carrer de Victoria Kent', 'Carrer dels Gesmils']",residential,"[False, True]",201.154,,"LINESTRING (-0.5277805 39.5638488, -0.5278271 39.5638133, -0.5288277 39.5630517, -0.5293441 39.5635962)",,,,
34226180,False,Avinguda de l'Alcalde Enrique Daries,tertiary,True,160.96300000000002,,"LINESTRING (-0.5277805 39.5638488, -0.5276848 39.5637519, -0.527297 39.5632545, -0.5267988 39.5626156)",,2,,
34037827,False,Carrer Marines,residential,False,31.122,,"LINESTRING (-0.5293441 39.5635962, -0.5296451 39.5634397)",,,,
34037827,False,Carrer Marines,residential,True,124.978,,"LINESTRING (-0.5293441 39.5635962, -0.528174 39.5641849, -0.5281237 39.5642111)",,,,
"[34037828, 34037830]",False,"['Carrer de Victoria Kent', 'Carrer dels Gesmils']",residential,"[False, True]",201.154,,"LINESTRING (-0.5293441 39.5635962, -0.5288277 39.5630517, -0.5278271 39.5638133, -0.5277805 39.5638488)",,,,
34066770,True,Calle Santa Ana,residential,False,28.904,,"LINESTRING (-0.5296341 39.5675712, -0.5294065 39.567763)",,,,
35052722,False,Calle de las Nieves,residential,False,94.197,,"LINESTRING (-0.5296341 39.5675712, -0.528893 39.5669457)",,,,
660911418,False,Avinguda de la Pobla de Vallbona,secondary,False,66.377,,"LINESTRING (-0.5294065 39.567763, -0.5288729 39.5673304)",,2,CV-375,
"[35052723, 35052724]",False,"['Calle de las Nieves', 'Calle Virgen del Carmen']",residential,False,128.683,,"LINESTRING (-0.5309744 39.5676189, -0.5309617 39.5676567, -0.5309221 39.5677743, -0.5303406 39.5676891, -0.5299314 39.5675989, -0.5296801 39.5675119)",,2,,
863256673,True,Calle Virgen del Carmen,residential,False,70.14699999999999,,"LINESTRING (-0.5309744 39.5676189, -0.5316231 39.5676342, -0.5316231 39.5676761, -0.5317381 39.5676761)",,,,
34066781,True,Carrer de València,residential,False,4.661,,"LINESTRING (-0.5317381 39.5676761, -0.5317364 39.567718)",,1,,30
34066781,True,Carrer de València,residential,False,18.814,,"LINESTRING (-0.5317381 39.5675069, -0.5317381 39.5676761)",,1,,30
34066773,True,Calle Virgen del Carmen,residential,False,63.897,,"LINESTRING (-0.5317381 39.5675069, -0.5314087 39.5675069, -0.531278 39.5675605, -0.53101 39.5675605)",,1,,30
863256674,True,Calle Virgen del Carmen,residential,False,23.586,,"LINESTRING (-0.53101 39.5675605, -0.5307609 39.5674704)",,,,
863256672,True,,residential,False,7.917,,"LINESTRING (-0.53101 39.5675605, -0.5309733 39.5675854, -0.5309744 39.5676189)",,1,,30
34066774,True,Carrer de Sant Antoni,residential,False,127.924,,"LINESTRING (-0.5317364 39.567718, -0.5332288 39.5677176)",,,,
34066781,True,Carrer de València,residential,False,19.181,,"LINESTRING (-0.5317364 39.567718, -0.5317364 39.5678905)",,1,,30
34066774,True,Carrer de Sant Antoni,residential,False,129.124,,"LINESTRING (-0.5332288 39.5677176, -0.5347352 39.5677166)",,,,
34066803,False,Calle Virgen de Sales,residential,False,27.198999999999998,,"LINESTRING (-0.5332288 39.5677176, -0.5332297 39.5676899, -0.5332286 39.567473)",,,,
34066803,False,Calle Virgen de Sales,residential,True,23.54,,"LINESTRING (-0.5332288 39.5677176, -0.5332283 39.5679088, -0.5332283 39.5679293)",,,,
34066801,False,Calle de la Huerta,residential,False,25.92,,"LINESTRING (-0.5347352 39.5677166, -0.5347355 39.5676872, -0.5347373 39.5674835)",,,,
34066801,False,Calle de la Huerta,residential,True,24.108,,"LINESTRING (-0.5347352 39.5677166, -0.534737 39.5679061, -0.5347373 39.5679334)",,,,
34066801,False,Calle de la Huerta,residential,False,81.074,,"LINESTRING (-0.5347373 39.569152, -0.5347425 39.5684229)",,,,
660988902,False,,residential,True,168.65300000000002,,"LINESTRING (-0.5347373 39.569152, -0.5346019 39.5691328, -0.5342603 39.5689952, -0.5341144 39.5689365, -0.5338985 39.5688351, -0.5336236 39.568665, -0.5332572 39.5684359, -0.5331168 39.5683231)",,,,
