osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,lanes,junction,access,width
481807228,False,avinguda de Lluís Companys,primary,False,24.259,C-31,50,"LINESTRING (3.1248197 42.0437016, 3.1245741 42.0435819)",2,,,
481807228,False,avinguda de Lluís Companys,primary,True,70.829,C-31,50,"LINESTRING (3.1248197 42.0437016, 3.1255275 42.0440614)",2,,,
357222414,True,,primary,False,19.164,C-31,40,"LINESTRING (3.1239739 42.0433008, 3.1237532 42.0432475)",1,,,
481807228,False,avinguda de Lluís Companys,primary,True,33.556,C-31,50,"LINESTRING (3.1239739 42.0433008, 3.1243151 42.0434647)",2,,,
36893682,True,,primary,False,7.516,C-31,40,"LINESTRING (3.1237532 42.0432475, 3.1237147 42.0432655, 3.1236702 42.0432726)",1,roundabout,,
36893683,True,carrer del Roser,residential,False,72.122,,,"LINESTRING (3.1235559 42.0431238, 3.1235802 42.0429845, 3.1236695 42.0424807)",,,,
809884137,True,,primary,False,20.397,C-31,40,"LINESTRING (3.1235559 42.0431238, 3.1235833 42.043101, 3.1236189 42.0430856, 3.1236592 42.0430793, 3.1237001 42.0430826, 3.1237376 42.0430952, 3.1237679 42.0431159)",1,roundabout,,
126794492,True,Carrer de Figueres,residential,False,17.402,,,"LINESTRING (3.1238839 42.0415727, 3.1237524 42.0416119, 3.123689 42.0416322)",,,,
126794494,False,Plaça Quintana i Combis,residential,False,10.145,,,"LINESTRING (3.1238839 42.0415727, 3.1239422 42.0415243, 3.1239658 42.0415047)",,,,
126794494,False,Plaça Quintana i Combis,residential,True,34.842,,,"LINESTRING (3.1241082 42.0409536, 3.1240278 42.0412612)",,,,
126807849,True,Carrer del Riu Ter,residential,False,51.627,,,"LINESTRING (3.1241082 42.0409536, 3.1240489 42.0409233, 3.1235931 42.0406905)",,,,
809884138,False,Plaça Quintana i Combis,residential,False,43.507999999999996,,,"LINESTRING (3.1241082 42.0409536, 3.1241204 42.0408041, 3.1241228 42.0405626)",,,,
180857984,False,Passeig Vicenç Bou,residential,False,59.238,,30,"LINESTRING (3.1246132 42.0390716, 3.1252329 42.0388033)",,,,
207556938,False,Passeig Vicenç Bou,residential,True,13.537,,,"LINESTRING (3.1246132 42.0390716, 3.1245314 42.0391771)",,,,
180857984,False,Passeig Vicenç Bou,residential,True,59.238,,30,"LINESTRING (3.1252329 42.0388033, 3.1246132 42.0390716)",,,,
180857984,False,Passeig Vicenç Bou,residential,False,84.88499999999999,,30,"LINESTRING (3.1252329 42.0388033, 3.1252336 42.0388035, 3.1261449 42.0384516)",,,,
388149189,False,carrer de Migjorn,residential,False,60.65299999999999,,,"LINESTRING (3.1252329 42.0388033, 3.1251243 42.0386359, 3.1250078 42.0384735, 3.1249026 42.0383346, 3.1248924 42.0383202)",,,,
180857984,False,Passeig Vicenç Bou,residential,False,50.516,,30,"LINESTRING (3.1261449 42.0384516, 3.1267536 42.0384067)",,,,
394471830,False,Passeig Vicenç Bou,residential,False,14.913,,,"LINESTRING (3.1261449 42.0384516, 3.1261671 42.0385847)",,,,
180857984,False,Passeig Vicenç Bou,residential,True,84.88499999999999,,30,"LINESTRING (3.1261449 42.0384516, 3.1252336 42.0388035, 3.1252329 42.0388033)",,,,
180857984,False,Passeig Vicenç Bou,residential,True,50.516,,30,"LINESTRING (3.1267536 42.0384067, 3.1261449 42.0384516)",,,,
180857984,False,Passeig Vicenç Bou,residential,False,74.152,,30,"LINESTRING (3.1267536 42.0384067, 3.127456 42.0383814, 3.127649 42.0383625)",,,,
311170573,False,carrer del Doctor Molinas,residential,True,119.676,,30,"LINESTRING (3.1267536 42.0384067, 3.1267355 42.0376494, 3.1268435 42.0376105, 3.1271171 42.0375034)",,,,
30587397,True,Passeig de Catalunya,primary,False,15.889,C-31,50,"LINESTRING (3.1277324 42.0386229, 3.1277254 42.0384801)",1,,,
140047272,False,Passeig de Catalunya,residential,False,13.81,,,"LINESTRING (3.1277324 42.0386229, 3.1278994 42.0386165)",,,,
688011641,True,,primary,False,3.9989999999999997,C-31,40,"LINESTRING (3.1277254 42.0384801, 3.1277025 42.0384742, 3.1276819 42.0384648)",1,roundabout,,
180857984,False,Passeig Vicenç Bou,residential,True,74.152,,30,"LINESTRING (3.127649 42.0383625, 3.127456 42.0383814, 3.1267536 42.0384067)",,,,
809866892,True,,primary,False,4.771,C-31,40,"LINESTRING (3.127649 42.0383625, 3.1276647 42.0383445, 3.127686 42.03833)",1,roundabout,,
42448309,True,,primary,False,21.069,C-31,40,"LINESTRING (3.127686 42.03833, 3.1277248 42.0383171, 3.1277673 42.0383157, 3.1278074 42.0383261, 3.1278395 42.0383469, 3.1278589 42.038375, 3.127863 42.0384064)",1,roundabout,,
265706230,False,,primary,True,71.512,C-31,50,"LINESTRING (3.127686 42.03833, 3.1276125 42.0381925, 3.1275718 42.0381355, 3.1273441 42.0378166, 3.1273023 42.0377542)",2,,,
42448308,True,Passeig de Catalunya,primary,False,20.439,C-31,50,"LINESTRING (3.1278397 42.0384499, 3.1278955 42.0384913, 3.1278994 42.0386165)",,,,
"[816603676, 42448309]",True,,primary,False,10.545000000000002,C-31,40,"LINESTRING (3.1278397 42.0384499, 3.1278167 42.0384664, 3.1277885 42.0384774, 3.1277572 42.0384821, 3.1277254 42.0384801)",1,roundabout,,
591143652,False,,secondary,False,85.782,GI-641,50,"LINESTRING (3.1290741 42.0423262, 3.1300933 42.0421771)",,,,
30589836,True,,secondary_link,False,84.03699999999999,GI-641,40,"LINESTRING (3.1290741 42.0423262, 3.1286091 42.0424131, 3.1283174 42.0424743, 3.1282807 42.042482, 3.1281004 42.0425408)",,,,
42448309,True,,primary,False,5.257999999999999,C-31,40,"LINESTRING (3.127863 42.0384064, 3.1278555 42.0384294, 3.1278397 42.0384499)",1,roundabout,,
195944962,False,Passeig Vicenç Bou,residential,True,65.773,,50,"LINESTRING (3.127863 42.0384064, 3.1280205 42.0384023, 3.1281115 42.038412, 3.1286528 42.03847)",2,,yes,
36893678,False,carrer del Garbí,residential,False,57.102,,30,"LINESTRING (3.1300866 42.0417324, 3.1300794 42.0412189)",,,,
36893678,False,carrer del Garbí,residential,True,49.456,,30,"LINESTRING (3.1300866 42.0417324, 3.1300869 42.0417906, 3.1300884 42.0420536, 3.1300933 42.0421771)",,,,
281274733,False,Carrer d'Enric Morera,residential,False,124.62100000000001,,,"LINESTRING (3.1300866 42.0417324, 3.1301462 42.041728, 3.1307225 42.0416858, 3.1308488 42.0416766, 3.131068 42.041721, 3.1313743 42.0418881, 3.1313934 42.0419266, 3.1314214 42.0419828)",,,,
591143652,False,,secondary,True,85.782,GI-641,50,"LINESTRING (3.1300933 42.0421771, 3.1290741 42.0423262)",,,,
36893678,False,carrer del Garbí,residential,False,49.456,,30,"LINESTRING (3.1300933 42.0421771, 3.1300884 42.0420536, 3.1300869 42.0417906, 3.1300866 42.0417324)",,,,
483942349,False,carrer del Garbí,residential,True,77.48,,,"LINESTRING (3.1300933 42.0421771, 3.1300934 42.0422444, 3.1300943 42.0428739)",,,,
"[30589825, 591143651, 591143652]",False,,secondary,False,111.781,GI-641,50,"LINESTRING (3.1300933 42.0421771, 3.1302383 42.0421559, 3.1302785 42.04215, 3.1306795 42.0420914, 3.1314214 42.0419828)",2,,,
481807228,False,avinguda de Lluís Companys,primary,False,33.556,C-31,50,"LINESTRING (3.1243151 42.0434647, 3.1239739 42.0433008)",2,,,
481807228,False,avinguda de Lluís Companys,primary,True,25.045,C-31,50,"LINESTRING (3.1243151 42.0434647, 3.1245741 42.0435819)",2,,,
451649725,True,Carrer del Doctor Pericot,residential,False,90.659,,30,"LINESTRING (3.1300943 42.0428739, 3.1311719 42.042718)",,,,
265204644,False,carrer del Garbí,residential,True,95.72800000000001,,30,"LINESTRING (3.1300943 42.0428739, 3.1300943 42.0428939, 3.1300949 42.0437348)",,,,
483942349,False,carrer del Garbí,residential,False,77.48,,,"LINESTRING (3.1300943 42.0428739, 3.1300934 42.0422444, 3.1300933 42.0421771)",,,,
36893675,False,Carrer d'Alfons Mercader,residential,False,53.261,,,"LINESTRING (3.1300949 42.0437348, 3.1294678 42.0438468)",,,,
36893675,False,Carrer d'Alfons Mercader,residential,True,93.858,,,"LINESTRING (3.1300949 42.0437348, 3.1312123 42.0435803)",,,,
265204644,False,carrer del Garbí,residential,True,78.137,,30,"LINESTRING (3.1300949 42.0437348, 3.1300969 42.0444375)",,,,
265204644,False,carrer del Garbí,residential,False,95.72800000000001,,30,"LINESTRING (3.1300949 42.0437348, 3.1300943 42.0428939, 3.1300943 42.0428739)",,,,
36893675,False,Carrer d'Alfons Mercader,residential,False,93.858,,,"LINESTRING (3.1312123 42.0435803, 3.1300949 42.0437348)",,,,
481807221,False,Carrer d'Àngel Guimerà,residential,True,39.53,,30,"LINESTRING (3.1312123 42.0435803, 3.1312378 42.0439353)",,,,
481807221,False,Carrer d'Àngel Guimerà,residential,False,95.942,,30,"LINESTRING (3.1312123 42.0435803, 3.1311729 42.0427403, 3.1311719 42.042718)",,,,
481807222,False,Carrer d'Àngel Guimerà,residential,False,36.884,,,"LINESTRING (3.131329 42.0453918, 3.1313132 42.0450603)",,,,
108158806,True,Carretera de Sant Jordi,primary,False,24.638,C-31,40,"LINESTRING (3.1235686 42.0432405, 3.1232716 42.0432616)",1,,,
591257115,True,,primary,False,10.342,C-31,40,"LINESTRING (3.1235686 42.0432405, 3.1235461 42.0432144, 3.1235359 42.0431843, 3.123539 42.0431534)",1,roundabout,,
36893682,True,,primary,False,9.379999999999999,C-31,40,"LINESTRING (3.1236702 42.0432726, 3.1236325 42.0432695, 3.1235977 42.0432584, 3.1235686 42.0432405)",1,roundabout,,
108158803,True,Carrer del Roser,residential,False,58.181,,,"LINESTRING (3.1236702 42.0432726, 3.1235703 42.0433169, 3.1235013 42.0433759, 3.1234563 42.0434452, 3.1233963 42.0437234)",,,,
669764287,False,Carretera de Sant Jordi,primary,False,80.52,C-31,50,"LINESTRING (3.1217403 42.0438227, 3.1226126 42.0434991)",,,,
126793857,True,Carrer de Víctor Català,residential,False,81.592,,,"LINESTRING (3.1217403 42.0438227, 3.1216957 42.0437524, 3.1213192 42.0431589)",,,,
126794493,False,Carrer de Víctor Català,residential,False,59.15,,,"LINESTRING (3.1217403 42.0438227, 3.1218049 42.0438884, 3.1221314 42.0442682)",,,,
669764287,False,Carretera de Sant Jordi,primary,True,84.496,C-31,50,"LINESTRING (3.1217403 42.0438227, 3.1215518 42.0438919, 3.1210975 42.0440512, 3.1208233 42.0441595)",,,,
207556936,False,Carrer de Víctor Català,residential,True,54.692,,,"LINESTRING (3.1225211 42.0446659, 3.1221314 42.0442682)",,,,
36893684,False,Carrer de Josep Carner,residential,False,143.75,,,"LINESTRING (3.1225211 42.0446659, 3.1223407 42.0447558, 3.1218115 42.0450197, 3.1216122 42.0451138, 3.1214459 42.0451923, 3.1212643 42.0452822, 3.1210689 42.0453787)",,,,
178841678,False,Carrer de Josep Carner,residential,False,97.947,,,"LINESTRING (3.1225211 42.0446659, 3.122743 42.0444606, 3.1228428 42.0443433, 3.1231229 42.043912)",,,,
36893684,False,Carrer de Josep Carner,residential,True,143.75,,,"LINESTRING (3.1210689 42.0453787, 3.1212643 42.0452822, 3.1214459 42.0451923, 3.1216122 42.0451138, 3.1218115 42.0450197, 3.1223407 42.0447558, 3.1225211 42.0446659)",,,,
195944967,True,,residential,False,16.391,,,"LINESTRING (3.1311856 42.0385891, 3.1311873 42.0386441, 3.1311534 42.0386815, 3.131095 42.0387004)",,roundabout,,
481807235,False,Passeig Vicenç Bou,residential,True,45.086999999999996,,50,"LINESTRING (3.1311856 42.0385891, 3.1314068 42.0385425, 3.1314527 42.0385513, 3.1316468 42.0385884, 3.1317136 42.0385986)",2,,yes,
170957929,True,Carrer de Montgrí,residential,False,116.845,,,"LINESTRING (3.1286528 42.03847, 3.1286533 42.0385461, 3.12866 42.0394753, 3.1286602 42.0395022, 3.1286603 42.0395208)",,,,
195944962,False,Passeig Vicenç Bou,residential,False,65.773,,50,"LINESTRING (3.1286528 42.03847, 3.1281115 42.038412, 3.1280205 42.0384023, 3.127863 42.0384064)",2,,yes,
195944962,False,Passeig Vicenç Bou,residential,True,56.141,,50,"LINESTRING (3.1286528 42.03847, 3.1293053 42.0385048, 3.1293309 42.0385056)",2,,yes,
140047294,False,Carrer de Montgrí,residential,True,59.211,,30,"LINESTRING (3.1288209 42.0451486, 3.1288197 42.0446161)",,,,
74244109,False,Carrer Santa Margarida,residential,False,55.733000000000004,,,"LINESTRING (3.1288209 42.0451486, 3.1289286 42.045167, 3.1291453 42.0451354, 3.129483 42.0450884)",,,,
128199051,False,Carrer Santa Margarida,residential,True,32.73,,,"LINESTRING (3.1288209 42.0451486, 3.1286747 42.0451372, 3.1285128 42.0451378, 3.1284263 42.0451474)",,,,
481807222,False,Carrer d'Àngel Guimerà,residential,True,24.923,,,"LINESTRING (3.1313025 42.0448363, 3.1313132 42.0450603)",,,,
481807223,False,Carrer d'Àngel Guimerà,residential,False,30.628,,,"LINESTRING (3.1313025 42.0448363, 3.1312815 42.0445613)",,,,
483942347,False,Carrer Santa Margarida,residential,False,50.937,,,"LINESTRING (3.1313025 42.0448363, 3.1319099 42.0447564)",,,,
483942347,False,Carrer Santa Margarida,residential,True,100.453,,,"LINESTRING (3.1313025 42.0448363, 3.1301112 42.0450192)",,,,
481807230,True,Carrer del Garbi,residential,False,32.73,,,"LINESTRING (3.1301112 42.0450192, 3.1301043 42.0447249)",,,,
483942347,False,Carrer Santa Margarida,residential,False,100.453,,,"LINESTRING (3.1301112 42.0450192, 3.1313025 42.0448363)",,,,
74244109,False,Carrer Santa Margarida,residential,True,52.444,,,"LINESTRING (3.1301112 42.0450192, 3.1296685 42.0450657, 3.129483 42.0450884)",,,,
172833441,False,carrer de Santa Caterina,residential,False,147.31,,,"LINESTRING (3.1270696 42.0448729, 3.1288197 42.0446161)",,,,
140047318,False,Cami de Les Dunes,residential,False,113.575,,,"LINESTRING (3.1270696 42.0448729, 3.1270967 42.0449156, 3.1271228 42.0449566, 3.1272612 42.04503, 3.1275901 42.0450839, 3.1279578 42.0451026, 3.1283199 42.0451759)",,,,
172833441,False,carrer de Santa Caterina,residential,True,38.797,,,"LINESTRING (3.1270696 42.0448729, 3.1269575 42.0448878, 3.1266071 42.0449343)",,,,
451649731,False,Carrer de Fàtima,residential,True,79.746,,30,"LINESTRING (3.1270696 42.0448729, 3.1270899 42.0448002, 3.1272659 42.0441707)",,,,
128199051,False,Carrer Santa Margarida,residential,True,9.34,,,"LINESTRING (3.1284263 42.0451474, 3.1283199 42.0451759)",,,,
128199051,False,Carrer Santa Margarida,residential,False,32.730000000000004,,,"LINESTRING (3.1284263 42.0451474, 3.1285128 42.0451378, 3.1286747 42.0451372, 3.1288209 42.0451486)",,,,
36893675,False,Carrer d'Alfons Mercader,residential,True,128.31,,,"LINESTRING (3.1272659 42.0441707, 3.1287953 42.0439669)",,,,
451649731,False,Carrer de Fàtima,residential,False,79.746,,30,"LINESTRING (3.1272659 42.0441707, 3.1270899 42.0448002, 3.1270696 42.0448729)",,,,
451649731,False,Carrer de Fàtima,residential,True,103.84400000000001,,30,"LINESTRING (3.1272659 42.0441707, 3.127521 42.043305, 3.1275347 42.0432584)",,,,
669764287,False,Carretera de Sant Jordi,primary,False,48.93,C-31,50,"LINESTRING (3.1226126 42.0434991, 3.1231477 42.0433101)",,,,
669764287,False,Carretera de Sant Jordi,primary,True,80.52,C-31,50,"LINESTRING (3.1226126 42.0434991, 3.1217403 42.0438227)",,,,
128222220,True,Carretera de Sant Jordi,primary,False,25.146,C-31,40,"LINESTRING (3.1232716 42.0432616, 3.123539 42.0431534)",1,,,
669764287,False,Carretera de Sant Jordi,primary,True,11.566,C-31,50,"LINESTRING (3.1232716 42.0432616, 3.1231477 42.0433101)",,,,
108158808,True,,primary,False,20.698,C-31,40,"LINESTRING (3.1237957 42.0431699, 3.1239739 42.0433008)",1,,,
591257116,True,,primary,False,9.597999999999999,C-31,40,"LINESTRING (3.1237957 42.0431699, 3.1237923 42.0431986, 3.1237777 42.0432252, 3.1237532 42.0432475)",1,roundabout,,
809884137,True,,primary,False,6.501,C-31,40,"LINESTRING (3.1237679 42.0431159, 3.1237873 42.0431414, 3.1237957 42.0431699)",1,roundabout,,
126798168,False,Carrer Tramuntana,residential,False,32.23,,,"LINESTRING (3.1232686 42.0441809, 3.1231229 42.043912)",,,,
108158803,True,Carrer del Roser,residential,False,76.498,,,"LINESTRING (3.1232686 42.0441809, 3.1233282 42.0443214, 3.1233619 42.0444009, 3.1235468 42.0448371)",,,,
128199051,False,Carrer Santa Margarida,residential,False,9.34,,,"LINESTRING (3.1283199 42.0451759, 3.1284263 42.0451474)",,,,
669764285,False,Carrer Santa Margarida,residential,False,8.392,,,"LINESTRING (3.1283199 42.0451759, 3.1282311 42.0452126)",,,,
140047318,False,Cami de Les Dunes,residential,True,113.575,,,"LINESTRING (3.1283199 42.0451759, 3.1279578 42.0451026, 3.1275901 42.0450839, 3.1272612 42.04503, 3.1271228 42.0449566, 3.1270967 42.0449156, 3.1270696 42.0448729)",,,,
125128556,True,carrer de Santa Caterina,residential,False,100.359,,,"LINESTRING (3.1249403 42.0451566, 3.123814 42.0453097, 3.1237872 42.0453133, 3.1237448 42.0453191)",,,,
481807218,True,Carrer de Bellavista,residential,False,55.979,,,"LINESTRING (3.1249403 42.0451566, 3.1249121 42.0450672, 3.1247609 42.0446712)",,,,
669764285,False,Carrer Santa Margarida,residential,True,8.392,,,"LINESTRING (3.1282311 42.0452126, 3.1283199 42.0451759)",,,,
30587397,True,Passeig de Catalunya,primary,False,22.063,C-31,50,"LINESTRING (3.1278077 42.0406206, 3.1278045 42.0404222)",1,,,
140047274,False,Passeig de Catalunya,residential,True,11.846,,,"LINESTRING (3.1278077 42.0406206, 3.1278776 42.0406224, 3.1279511 42.0406226)",,,,
126808395,True,Carrer Girona,residential,False,97.161,,,"LINESTRING (3.1241228 42.0405626, 3.1240862 42.0405529, 3.1240495 42.0405431, 3.123604 42.0403281, 3.1233884 42.0402127, 3.123275 42.0401551, 3.1231374 42.0400885)",,,,
809884138,False,Plaça Quintana i Combis,residential,False,67.09100000000001,,,"LINESTRING (3.1241228 42.0405626, 3.1241388 42.040451, 3.1241532 42.0403507, 3.1242408 42.0399659)",,,,
809884138,False,Plaça Quintana i Combis,residential,True,43.507999999999996,,,"LINESTRING (3.1241228 42.0405626, 3.1241204 42.0408041, 3.1241082 42.0409536)",,,,
30587397,True,Passeig de Catalunya,primary,False,39.235,C-31,50,"LINESTRING (3.1278159 42.0412066, 3.127808 42.0408538)",1,,,
140047277,False,Passeig de Catalunya,residential,True,12.628,,,"LINESTRING (3.1278159 42.0412066, 3.1278926 42.0412075, 3.1279688 42.0412083)",,,,
30587397,True,Passeig de Catalunya,primary,False,35.01,C-31,50,"LINESTRING (3.1277457 42.0389376, 3.1277324 42.0386229)",1,,,
126787369,True,Carrer Sant Ramon,living_street,False,39.327,,,"LINESTRING (3.1277457 42.0389376, 3.1272697 42.038927)",,,,
394471830,False,Passeig Vicenç Bou,residential,True,14.913,,,"LINESTRING (3.1261671 42.0385847, 3.1261449 42.0384516)",,,,
140047307,False,Passeig Vicenç Bou,residential,False,140.695,,,"LINESTRING (3.1261671 42.0385847, 3.125584 42.0388081, 3.1252126 42.0389576, 3.1246609 42.0391759)",,,,
140047307,False,Passeig Vicenç Bou,residential,True,93.053,,,"LINESTRING (3.1261671 42.0385847, 3.1267022 42.0385424, 3.1272877 42.0384972)",,,,
126793857,True,Carrer de Víctor Català,residential,False,65.183,,,"LINESTRING (3.1210261 42.0426914, 3.120686 42.0421624)",,,,
458743092,False,Carrer de Víctor Català,residential,False,23.606,,,"LINESTRING (3.1205593 42.0419721, 3.120686 42.0421624)",,,,
128222221,True,Carrer del Mar,residential,False,36.701,,,"LINESTRING (3.1247097 42.0432976, 3.1251149 42.043162)",,,,
392834759,True,Carrer del Mar,residential,False,33.538,,,"LINESTRING (3.1247097 42.0432976, 3.1245947 42.04354, 3.1245741 42.0435819)",,,,
435112357,False,Carrer del Pintor Gimeno,residential,False,10.57,,,"LINESTRING (3.1247097 42.0432976, 3.1247203 42.0432323, 3.1247097 42.0432041)",,,,
400723750,True,Carrer del Pintor Gimeno,residential,False,75.221,,20,"LINESTRING (3.1243805 42.0424402, 3.1241795 42.0417804)",,,,
435112357,False,Carrer del Pintor Gimeno,residential,True,1.803,,,"LINESTRING (3.1243805 42.0424402, 3.1243869 42.0424557)",,,,
481807228,False,avinguda de Lluís Companys,primary,False,25.045,C-31,50,"LINESTRING (3.1245741 42.0435819, 3.1243151 42.0434647)",2,,,
481807228,False,avinguda de Lluís Companys,primary,True,24.259,C-31,50,"LINESTRING (3.1245741 42.0435819, 3.1248197 42.0437016)",2,,,
126794492,True,Carrer de Figueres,residential,False,82.08200000000001,,,"LINESTRING (3.1233976 42.0417728, 3.1229714 42.0419466, 3.1227565 42.042039, 3.1226476 42.0420778, 3.1225982 42.0420999, 3.122524 42.042124)",,,,
126798006,True,Carrer Sant Antoni,residential,False,172.26,,,"LINESTRING (3.1233976 42.0417728, 3.1232409 42.042542, 3.1231477 42.0433101)",,,,
669764287,False,Carretera de Sant Jordi,primary,False,11.566,C-31,50,"LINESTRING (3.1231477 42.0433101, 3.1232716 42.0432616)",,,,
669764287,False,Carretera de Sant Jordi,primary,True,48.93,C-31,50,"LINESTRING (3.1231477 42.0433101, 3.1226126 42.0434991)",,,,
126798170,True,Carrer Tramuntana,residential,False,64.58,,,"LINESTRING (3.122524 42.042124, 3.1225296 42.0421962, 3.1225693 42.0427038)",,,,
207556930,True,Carrer de Figueres,residential,False,138.89800000000002,,,"LINESTRING (3.122524 42.042124, 3.1224642 42.0421455, 3.1217683 42.0423959, 3.1213923 42.0425387, 3.1210261 42.0426914)",,,,
126798169,False,Carrer Tramuntana,residential,False,27.77,,,"LINESTRING (3.1220627 42.0413998, 3.1222089 42.0416247)",,,,
388102615,False,carreró de l'Edat del Coure,living_street,True,65.75699999999999,,,"LINESTRING (3.1230367 42.0413193, 3.123083 42.041367, 3.1233337 42.0414407, 3.1235 42.0415039, 3.1235768 42.041533, 3.123689 42.0416322)",,,,
458743093,True,Carrer Migdia,residential,False,83.666,,,"LINESTRING (3.1230367 42.0413193, 3.1235774 42.0407083, 3.1235931 42.0406905)",,,,
126807849,True,Carrer del Riu Ter,residential,False,63.88,,,"LINESTRING (3.1235931 42.0406905, 3.1234788 42.0406325, 3.1229546 42.0403662)",,,,
126798169,False,Carrer Tramuntana,residential,True,27.77,,,"LINESTRING (3.1222089 42.0416247, 3.1220627 42.0413998)",,,,
361035080,True,Carrer Tramuntana,residential,False,61.315,,,"LINESTRING (3.1222089 42.0416247, 3.1222296 42.0416575, 3.122524 42.042124)",,,,
458743093,True,Carrer Migdia,residential,False,76.33,,,"LINESTRING (3.1222089 42.0416247, 3.1230156 42.0413271, 3.1230367 42.0413193)",,,,
126807748,True,Carrer Migdia,residential,False,139.25,,,"LINESTRING (3.120686 42.0421624, 3.1222089 42.0416247)",,,,
458743092,False,Carrer de Víctor Català,residential,True,23.606,,,"LINESTRING (3.120686 42.0421624, 3.1205593 42.0419721)",,,,
126807798,False,Carrer Sant Andreu,residential,False,81.249,,,"LINESTRING (3.1203905 42.0435033, 3.1208233 42.0441595)",,,,
126807812,True,Carrer Pep Ventura,residential,False,85.72,,,"LINESTRING (3.1203905 42.0435033, 3.1213192 42.0431589)",,,,
126798170,True,Carrer Tramuntana,residential,False,88.52000000000001,,,"LINESTRING (3.1225693 42.0427038, 3.1226142 42.0434327, 3.1226126 42.0434991)",,,,
126793857,True,Carrer de Víctor Català,residential,False,57.342,,,"LINESTRING (3.1213192 42.0431589, 3.1210261 42.0426914)",,,,
