osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,lanes,maxspeed,tunnel,access,junction
138003410,True,Carrer Pau Casanovas,residential,False,10.429,"LINESTRING (2.0059026 41.3901227, 2.0059207 41.3902155)",,,,,,,
138003411,True,Carrer La Corunya,residential,False,113.322,"LINESTRING (2.0045458 41.3901725, 2.0046443 41.3901689, 2.0058433 41.3901249, 2.0059026 41.3901227)",,,,,,,
183750711,False,Carrer de Francesc Ferrer i Oller,residential,False,26.509,"LINESTRING (2.0045458 41.3901725, 2.0044997 41.3903157, 2.0044872 41.3903545, 2.004439 41.3903907)",,,,,,,
191554823,False,Carrer de Francesc Ferrer i Oller,residential,True,31.999,"LINESTRING (2.0045458 41.3901725, 2.0046064 41.3900126, 2.0046401 41.3899239, 2.0046216 41.3898981)",,,,,,,
138001802,True,Carrer de Sant Joan Bosco,residential,False,89.696,"LINESTRING (2.0089047 41.3928318, 2.0089963 41.3926989, 2.0093984 41.3921152)",,,,,,,
277004913,True,Carrer del Mestre Ramón Camps,residential,False,96.03900000000002,"LINESTRING (2.0089047 41.3928318, 2.0089297 41.3927102, 2.0089542 41.3925807, 2.0091757 41.3922342, 2.0092198 41.3921445, 2.0092247 41.3921021, 2.0092002 41.3920581, 2.0091572 41.3920349)",,,,,,,
164951258,False,Carrer del Mestre Ramón Camps,residential,False,19.194,"LINESTRING (2.0091572 41.3920349, 2.0090882 41.392023, 2.008933 41.3919961)",yes,,,,,,
138024379,True,Carrer del Mestre Ramón Camps,residential,False,53.952,"LINESTRING (2.0061801 41.3915661, 2.005793 41.3915061, 2.0057076 41.3914925, 2.0055511 41.3914553)",,,,,,,
448180276,True,Carrer de Francesc Ferrer i Oller,residential,False,7.733,"LINESTRING (2.004026 41.3913214, 2.0039729 41.3912644)",,,,,,,
191554808,True,Carrer del Mestre Ramón Camps,residential,False,100.76,"LINESTRING (2.0042103 41.391213, 2.0051865 41.3913413, 2.0052842 41.3913495, 2.0054008 41.3913337)",,,,,,,
137320714,True,Carrer Prat de la Riba,residential,False,32.775,"LINESTRING (2.0133573 41.3901112, 2.0133519 41.3898554, 2.0133464 41.3898167)",,BV-2002,,,,,
137320720,True,Carrer Prat de la Riba,residential,False,26.499,"LINESTRING (2.0133573 41.3901112, 2.0133187 41.3899731, 2.0132621 41.3899624, 2.0131999 41.3899884)",,BV-2002,,,,,
584709819,True,,primary,False,26.147,"LINESTRING (2.0133573 41.3901112, 2.013411 41.3899497, 2.013434 41.3898832)",,BV-2002,1,40,,,
183830730,True,Carrer de Sant Miquel,tertiary,False,32.97,"LINESTRING (2.0092369 41.3933617, 2.0092468 41.3932853, 2.0092806 41.3932066, 2.0093522 41.3930805)",,,,30,,,
183830740,True,Carrer de Sant Joan Bosco,residential,False,74.80699999999999,"LINESTRING (2.0092369 41.3933617, 2.0091807 41.3933584, 2.0091603 41.3933531, 2.0091329 41.3933396, 2.0090552 41.39329, 2.0089217 41.393202, 2.0088991 41.3931849, 2.0088851 41.3931572, 2.0088816 41.393126, 2.0088825 41.3930767, 2.0088894 41.3929664, 2.0089047 41.3928318)",,,,,,,
182182487,False,Carrer d'Antoni Mampel,tertiary,True,41.676,"LINESTRING (2.0076084 41.3976687, 2.0075098 41.3976311, 2.0071587 41.3975054)",,,,50,,,
183016726,True,Carrer de Mossèn Jacint Verdaguer,tertiary,False,87.44300000000001,"LINESTRING (2.0076084 41.3976687, 2.0076473 41.397595, 2.0077264 41.3974245, 2.007856 41.3971377, 2.0079212 41.3970002, 2.0079469 41.3969248)",,,,30,,,
137982204,True,Carrer del Ribot,residential,False,45.932,"LINESTRING (2.0099033 41.3922714, 2.0098243 41.3922578, 2.0097561 41.3922507, 2.0093984 41.3921152)",,,,,,,
"[289758131, 289758132, 289758133, 289758134]",True,Carrer de Sant Miquel,tertiary,False,121.8,"LINESTRING (2.0099033 41.3922714, 2.0099421 41.3921872, 2.0099545 41.391965, 2.0099545 41.3918463, 2.0099387 41.3916436, 2.009925 41.3915585, 2.0098914 41.3914846, 2.009811 41.3913461, 2.0098093 41.3912692, 2.0098415 41.3912031)",,,,30,,,
172919170,False,Carrer d'Àngel Guimerà,tertiary,False,5.985,"LINESTRING (2.0110455 41.3962566, 2.0109843 41.3962285)",,,,,,,
123602136,True,Carrer de Sant Miquel,tertiary,False,43.147,"LINESTRING (2.0092074 41.3943947, 2.0092135 41.3940067)",,,,30,,,
"[313887914, 288989339, 181598858]",True,"['Plaça de la Vila', 'Carrer de Mossèn Jacint Verdaguer']",residential,False,111.86100000000002,"LINESTRING (2.0092074 41.3943947, 2.0094302 41.3940509, 2.0095261 41.3938989, 2.009543 41.393872, 2.0095892 41.3937987, 2.0096513 41.3937, 2.0096993 41.393608, 2.0097532 41.393587, 2.0097758 41.3935812, 2.0098306 41.3935816, 2.0098709 41.3935927)",,,,,,,
"[142958189, 137001855]",True,Plaça de la Vila,residential,False,83.34199999999998,"LINESTRING (2.0098709 41.3935927, 2.0099163 41.393579, 2.009956 41.3935676, 2.0100055 41.3935533, 2.0100356 41.3935253, 2.0101547 41.3933413, 2.0101864 41.3932923, 2.0102369 41.3932417, 2.0101036 41.3932065, 2.0099464 41.3931649, 2.0098794 41.3931521)",,,,,,,
