osmid,oneway,name,highway,reversed,length,geometry,ref,junction
184486866,False,Calle Mayor,residential,True,48.753,"LINESTRING (-0.7973264 38.1058264, -0.7968859 38.1060949)",,
724605433,False,Calle Isla de Tabarca,residential,False,61.377,"LINESTRING (-0.7973264 38.1058264, -0.7969667 38.1054122, -0.7969333 38.1053693)",,
184020642,False,Calle Manolete,residential,True,59.795,"LINESTRING (-0.7969333 38.1053693, -0.7968747 38.105445, -0.7968371 38.1054872, -0.7967865 38.1055972, -0.7967628 38.1056544, -0.7967191 38.1056983, -0.7965725 38.1058158)",,
724605433,False,Calle Isla de Tabarca,residential,True,61.377,"LINESTRING (-0.7969333 38.1053693, -0.7969667 38.1054122, -0.7973264 38.1058264)",,
177644540,False,Calle Guardamar,residential,True,54.278,"LINESTRING (-0.7962842 38.105576, -0.7958854 38.1052021)",,
186238067,True,Calle Guardamar,residential,False,36.706,"LINESTRING (-0.7962842 38.105576, -0.7965725 38.1058158)",,
186238065,False,Avenida Manuel de Torres,secondary,False,101.28200000000001,"LINESTRING (-0.7962842 38.105576, -0.7961231 38.1057005, -0.7954583 38.1062142)",CV-9141,
42992842,False,Calle Doctor Waskman,residential,False,17.404,"LINESTRING (-0.7946593 38.106055, -0.7945762 38.1059128)",,
42992842,False,Calle Doctor Waskman,residential,True,15.188,"LINESTRING (-0.7946593 38.106055, -0.7947318 38.1061791)",,
42992827,True,Calle Azarbe del Calvario,residential,False,95.78,"LINESTRING (-0.7933582 38.105888, -0.7943732 38.1055654)",,
42992849,True,Calle Los Chopos,residential,False,81.268,"LINESTRING (-0.7933582 38.105888, -0.7937047 38.1052099)",,
42992827,True,Calle Azarbe del Calvario,residential,False,18.101,"LINESTRING (-0.7931664 38.105949, -0.7933582 38.105888)",,
42992832,True,Calle Doctor Fleming,residential,False,60.684,"LINESTRING (-0.7931664 38.105949, -0.7935748 38.1063901)",,
177632852,True,Calle Gregorio Martínez,residential,False,45.22,"LINESTRING (-0.7921742 38.1059508, -0.7917645 38.1061987)",,
168562952,True,Calle Gloria Fuertes,residential,False,62.849000000000004,"LINESTRING (-0.7921742 38.1059508, -0.7920162 38.1057807, -0.7917503 38.1054945)",,
42992859,True,Calle Valencia,residential,False,53.775,"LINESTRING (-0.7966279 38.108278, -0.7962523 38.1078952)",,
186220754,False,Calle Santo Cristo,residential,False,39.29,"LINESTRING (-0.7966279 38.108278, -0.7962591 38.1084796)",,
