osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access,junction,bridge,width
24846427,,,Avinguda d'Eduard Corbella,residential,False,True,56.921,"LINESTRING (2.3567253 41.6424788, 2.3560418 41.642445)",,,,,
230296460,,,,residential,True,False,27.64,"LINESTRING (2.3567253 41.6424788, 2.3567894 41.6424516, 2.3570483 41.6424537)",,,roundabout,,
24846506,,,Avinguda d'Adolf Agustí,residential,False,False,26.931,"LINESTRING (2.3601222 41.6424855, 2.3603301 41.6426713)",,,,,
230296463,,,Avinguda d'Eduard Corbella,residential,False,False,55.708,"LINESTRING (2.3601222 41.6424855, 2.3607926 41.6424838)",,,,,
230296463,,,Avinguda d'Eduard Corbella,residential,False,True,61.492,"LINESTRING (2.3601222 41.6424855, 2.3593822 41.642488)",,,,,
230296463,,,Avinguda d'Eduard Corbella,residential,False,False,25.798,"LINESTRING (2.3607926 41.6424838, 2.361103 41.6424882)",,,,,
230296463,,,Avinguda d'Eduard Corbella,residential,False,True,55.708,"LINESTRING (2.3607926 41.6424838, 2.3601222 41.6424855)",,,,,
"[129566625, 222473450]",,,"['Carrer de Ramon Llull', 'Plaça de Joan Alsina']",residential,True,False,124.84,"LINESTRING (2.3607926 41.6424838, 2.3608305 41.6416828, 2.3604007 41.6416797)",,,,,
28319490,,,Avinguda de l'Onze de Setembre,residential,False,False,70.443,"LINESTRING (2.3523997 41.636597, 2.3522988 41.637226)",30,,,,
"[35899082, 35899083, 775944878]",2,C-251,"['Avinguda del Rei En Jaume', 'Carrer de la Riera']",tertiary,False,False,48.263000000000005,"LINESTRING (2.3523997 41.636597, 2.3524812 41.6366036, 2.3528054 41.6366202, 2.3529784 41.6366327)",50,,,yes,
28319491,,,Avinguda Montells,residential,False,True,131.817,"LINESTRING (2.3537063 41.6426388, 2.3535518 41.6426709, 2.3530494 41.6427752, 2.3525049 41.6428883, 2.3521779 41.6429562)",,,,,
"[35899090, 35899091]",,,"['Avinguda del Mestre Pau Casals', 'Avinguda Montells']",residential,False,False,40.046,"LINESTRING (2.3537063 41.6426388, 2.3541117 41.6425573, 2.3541718 41.6425456)",,,,yes,
"[28319490, 226346815]",,,Avinguda de l'Onze de Setembre,residential,False,True,615.55,"LINESTRING (2.3537063 41.6426388, 2.3536802 41.6425845, 2.3536604 41.6425268, 2.3531029 41.6409036, 2.3529865 41.6405648, 2.3526798 41.6396328, 2.3526097 41.6394353, 2.3523923 41.6386913, 2.352365 41.6383238, 2.352338 41.6379609, 2.352334 41.6379069, 2.3523224 41.6377519, 2.3522954 41.6373038, 2.3522988 41.637226)",30,,,,
35899091,,,Avinguda del Mestre Pau Casals,residential,False,True,11.051,"LINESTRING (2.3552649 41.6423845, 2.3551336 41.6424003)",,,,,
196824530,,,Carrer de Trias de Bes,residential,True,False,107.014,"LINESTRING (2.3552649 41.6423845, 2.3552655 41.6414221)",,,,,
35899091,,,Avinguda del Mestre Pau Casals,residential,False,False,47.926,"LINESTRING (2.3552649 41.6423845, 2.355531 41.6423913, 2.3558367 41.6424319)",,,,,
28319490,,,Avinguda de l'Onze de Setembre,residential,False,True,70.443,"LINESTRING (2.3522988 41.637226, 2.3523997 41.636597)",30,,,,
158850702,,,Carrer de Ponent,residential,False,False,49.183,"LINESTRING (2.3522988 41.637226, 2.3517117 41.6371702)",30,,,,
"[28319490, 226346815]",,,Avinguda de l'Onze de Setembre,residential,False,False,615.5500000000001,"LINESTRING (2.3522988 41.637226, 2.3522954 41.6373038, 2.3523224 41.6377519, 2.352334 41.6379069, 2.352338 41.6379609, 2.352365 41.6383238, 2.3523923 41.6386913, 2.3526097 41.6394353, 2.3526798 41.6396328, 2.3529865 41.6405648, 2.3531029 41.6409036, 2.3536604 41.6425268, 2.3536802 41.6425845, 2.3537063 41.6426388)",30,,,,
"[35899084, 35899085, 35899086]",,,Passeig de Pau Gesa,residential,True,False,50.755,"LINESTRING (2.3522988 41.637226, 2.352398 41.63723, 2.3528127 41.6372442, 2.3529084 41.637252)",30,,,yes,
35899099,,,Passeig de la Riera,residential,False,False,28.791,"LINESTRING (2.3529084 41.637252, 2.3529376 41.636994)",,,,,
1074500669,,,Passeig de la Riera,residential,False,True,42.149,"LINESTRING (2.3529084 41.637252, 2.3528765 41.6376303)",30,,,,
226346814,,,Passeig de Pau Gesa,residential,True,False,78.527,"LINESTRING (2.3529084 41.637252, 2.3533144 41.6372754, 2.3538494 41.6373158)",,,,,
173738048,,,Carrer de Marià Borrell,residential,True,False,29.83,"LINESTRING (2.3538494 41.6373158, 2.3538782 41.6370484)",30,,,,
226346814,,,Passeig de Pau Gesa,residential,True,False,45.565,"LINESTRING (2.3538494 41.6373158, 2.3543948 41.6373578)",,,,,
71925737,,,Carrer de Jacint Verdaguer,residential,True,False,61.402,"LINESTRING (2.3543948 41.6373578, 2.3543106 41.6379064)",30,,,,
226346814,,,Passeig de Pau Gesa,residential,True,False,54.911,"LINESTRING (2.3543948 41.6373578, 2.3550524 41.637406)",,,,,
173739516,,,Carrer del Dr. Robert,residential,True,False,68.72,"LINESTRING (2.3550524 41.637406, 2.3551102 41.6367895)",,,,,
173739990,,,Carrer del Dr. Robert,residential,True,False,72.231,"LINESTRING (2.3550524 41.637406, 2.3549678 41.6380525)",,,,,
718156138,,,Passeig de Pau Gesa,residential,True,False,35.97,"LINESTRING (2.3554836 41.6374341, 2.3550524 41.637406)",,,,,
390989426,,,Carrer de St. Antoni,living_street,True,False,67.402,"LINESTRING (2.3560373 41.6374667, 2.3561073 41.6368628)",10,,,,
718156138,,,Passeig de Pau Gesa,residential,True,False,46.157,"LINESTRING (2.3560373 41.6374667, 2.3554836 41.6374341)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,7.189,"LINESTRING (2.3531853 41.6394411, 2.3532717 41.6394379)",,,,,
226058466,,,Passeig del Mestre Alexandri,residential,False,True,119.29,"LINESTRING (2.3531853 41.6394411, 2.3535257 41.6404833)",,,,,
35899091,,,Avinguda del Mestre Pau Casals,residential,False,False,20.595,"LINESTRING (2.3541718 41.6425456, 2.3544117 41.6424991)",,,,,
"[35899090, 35899091]",,,"['Avinguda del Mestre Pau Casals', 'Avinguda Montells']",residential,False,True,40.046,"LINESTRING (2.3541718 41.6425456, 2.3541117 41.6425573, 2.3537063 41.6426388)",,,,yes,
35899091,,,Avinguda del Mestre Pau Casals,residential,False,True,20.595,"LINESTRING (2.3544117 41.6424991, 2.3541718 41.6425456)",,,,,
35899091,,,Avinguda del Mestre Pau Casals,residential,False,False,61.033,"LINESTRING (2.3544117 41.6424991, 2.3545749 41.6424675, 2.3551336 41.6424003)",,,,,
173734727,,,Carrer Sant Josep Oriol,residential,True,False,50.555,"LINESTRING (2.3552655 41.6414221, 2.3558738 41.6414295)",,,,,
196824530,,,Carrer de Trias de Bes,residential,True,False,109.408,"LINESTRING (2.3552655 41.6414221, 2.3552761 41.6404382)",,,,,
121017915,,,Carrer del Doctor Reig,residential,True,False,45.436,"LINESTRING (2.3552761 41.6404382, 2.3547294 41.6404317)",,,,,
196824530,,,Carrer de Trias de Bes,residential,True,False,107.081,"LINESTRING (2.3552761 41.6404382, 2.3553081 41.6394755)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,50.562,"LINESTRING (2.3553081 41.6394755, 2.3559157 41.6394994)",,,,,
173738045,,,Carrer del Dr. Ferran,residential,True,False,46.532,"LINESTRING (2.3553081 41.6394755, 2.3552007 41.6390648)",,,,,
173738050,1,,Carrer de Josep Vilaseca,residential,True,False,39.621,"LINESTRING (2.3542208 41.6380796, 2.3537607 41.6379862)",,,,,
173738048,,,Carrer de Marià Borrell,residential,True,False,19.754,"LINESTRING (2.3537607 41.6379862, 2.3537949 41.6378104)",30,,,,
173738050,1,,Carrer de Josep Vilaseca,residential,True,False,77.403,"LINESTRING (2.3537607 41.6379862, 2.3528619 41.6378036)",,,,,
1074500670,2,,Passeig de la Riera,residential,False,False,19.308,"LINESTRING (2.3528619 41.6378036, 2.3528765 41.6376303)",,,,,
35899100,1,,Passeig de la Riera,residential,True,False,187.343,"LINESTRING (2.3528619 41.6378036, 2.3528135 41.6382873, 2.3528024 41.6384723, 2.3528212 41.6386341, 2.3529336 41.6389219, 2.3531334 41.6393482, 2.3531853 41.6394411)",,,,,
35899099,,,Passeig de la Riera,residential,False,True,40.318,"LINESTRING (2.3529784 41.6366327, 2.3529376 41.636994)",,,,,
"[35899082, 35899083, 775944878]",2,C-251,"['Avinguda del Rei En Jaume', 'Carrer de la Riera']",tertiary,False,True,48.263000000000005,"LINESTRING (2.3529784 41.6366327, 2.3528054 41.6366202, 2.3524812 41.6366036, 2.3523997 41.636597)",50,,,yes,
1239067173,2,C-251,Avinguda del Rei En Jaume,tertiary,False,False,78.721,"LINESTRING (2.3529784 41.6366327, 2.3532386 41.6366518, 2.3539211 41.636702)",50,,,,
35899102,,,Carrer Molí dels Lledó,residential,True,False,63.044,"LINESTRING (2.3537621 41.6394493, 2.3539463 41.6388993)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,83.575,"LINESTRING (2.3537621 41.6394493, 2.3540204 41.6394533, 2.3547676 41.6394649)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,44.931,"LINESTRING (2.3547676 41.6394649, 2.3553081 41.6394755)",,,,,
173734725,,,Carrer de Santiago Rusiñol,residential,True,False,107.55,"LINESTRING (2.3547676 41.6394649, 2.3547294 41.6404317)",,,,,
71925707,,,Passeig dels Pinetons,residential,True,False,111.82900000000001,"LINESTRING (2.3547676 41.6394649, 2.3541882 41.6401599, 2.3540315 41.6403055)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,49.025,"LINESTRING (2.3566079 41.6394882, 2.3571976 41.6395009)",,,,,
623408987,,,Carrer de Cervantes,living_street,True,False,66.335,"LINESTRING (2.3566079 41.6394882, 2.3566267 41.6388918)",,no,,,
71925790,,,Carrer de la Garriga,residential,True,False,107.216,"LINESTRING (2.3574032 41.6395053, 2.3573702 41.6404692)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,18.766,"LINESTRING (2.3574032 41.6395053, 2.3576058 41.6395024, 2.3576287 41.6394997)",,,,,
1239067172,,,Carrer Dr. Daurella,residential,True,False,39.901,"LINESTRING (2.3543106 41.6379064, 2.3547718 41.6380062)",30,,,,
71925737,,,Carrer de Jacint Verdaguer,residential,True,False,68.713,"LINESTRING (2.3544727 41.6367426, 2.3543948 41.6373578)",30,,,,
342600942,2,C-251,Avinguda del Rei En Jaume,tertiary,False,False,53.235,"LINESTRING (2.3544727 41.6367426, 2.3551102 41.6367895)",50,,,,
1239067173,2,C-251,Avinguda del Rei En Jaume,tertiary,False,True,46.062,"LINESTRING (2.3544727 41.6367426, 2.3539211 41.636702)",50,,,,
24846427,,,Avinguda d'Eduard Corbella,residential,False,False,56.921,"LINESTRING (2.3560418 41.642445, 2.3567253 41.6424788)",,,,,
24846427,,,Avinguda d'Eduard Corbella,residential,False,True,17.105,"LINESTRING (2.3560418 41.642445, 2.3558367 41.6424319)",,,,,
53690656,,,Carrer de la Diagonal Esteller,residential,True,False,122.871,"LINESTRING (2.3560418 41.642445, 2.3561524 41.6423704, 2.357144 41.6417084)",,,,,
53690656,,,Carrer de la Diagonal Esteller,residential,True,False,40.932,"LINESTRING (2.357144 41.6417084, 2.357496 41.6414509)",,,,,
53690654,,,Carrer del Progrés,residential,True,False,112.461,"LINESTRING (2.3580466 41.642462, 2.357144 41.6417084)",,,,,
234408946,,,Avinguda d'Eduard Corbella,residential,False,True,82.961,"LINESTRING (2.3580466 41.642462, 2.3570483 41.6424537)",,,,,
234408946,,,Avinguda d'Eduard Corbella,residential,False,False,20.347,"LINESTRING (2.3580466 41.642462, 2.3582509 41.642466, 2.3582914 41.6424662)",,,,,
68866316,,,Avinguda del General Moragues,residential,False,True,11.661,"LINESTRING (2.3519092 41.6427983, 2.3519763 41.6428904)",,,,,
68866316,,,Avinguda del General Moragues,residential,False,False,62.197,"LINESTRING (2.3519092 41.6427983, 2.3518686 41.6426966, 2.3518627 41.6422434)",,,,,
28319491,,,Avinguda Montells,residential,False,False,131.81699999999998,"LINESTRING (2.3521779 41.6429562, 2.3525049 41.6428883, 2.3530494 41.6427752, 2.3535518 41.6426709, 2.3537063 41.6426388)",,,,,
1239067167,1,,,residential,True,False,13.774000000000001,"LINESTRING (2.3519243 41.6429999, 2.35192 41.6429564, 2.3519269 41.6429369, 2.3519477 41.6429099, 2.3519763 41.6428904)",,,roundabout,,
68866316,,,Avinguda del General Moragues,residential,False,True,62.197,"LINESTRING (2.3518627 41.6422434, 2.3518686 41.6426966, 2.3519092 41.6427983)",,,,,
68866316,,,Avinguda del General Moragues,residential,False,False,11.661,"LINESTRING (2.3519763 41.6428904, 2.3519092 41.6427983)",,,,,
1239067167,1,,,residential,True,False,21.491,"LINESTRING (2.3519763 41.6428904, 2.3520265 41.6428753, 2.3520897 41.6428787, 2.3521368 41.6428992, 2.3521779 41.6429562)",,,roundabout,,
226058466,,,Passeig del Mestre Alexandri,residential,False,False,119.29,"LINESTRING (2.3535257 41.6404833, 2.3531853 41.6394411)",,,,,
71925790,,,Carrer de la Garriga,residential,True,False,109.351,"LINESTRING (2.3573702 41.6404692, 2.3573367 41.6414523)",,,,,
121017915,,,Carrer del Doctor Reig,residential,True,False,64.493,"LINESTRING (2.3573702 41.6404692, 2.3565943 41.6404561)",,,,,
53690656,,,Carrer de la Diagonal Esteller,residential,True,False,89.74,"LINESTRING (2.357496 41.6414509, 2.358292 41.6409055)",,,,,
173734727,,,Carrer Sant Josep Oriol,residential,True,False,65.429,"LINESTRING (2.357496 41.6414509, 2.3582381 41.6414622, 2.3582832 41.6414629)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,False,21.828,"LINESTRING (2.3594053 41.6414763, 2.3594049 41.6416726)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,True,102.64999999999999,"LINESTRING (2.3594053 41.6414763, 2.3594056 41.6413053, 2.3594177 41.6405858, 2.3594183 41.6405532)",,,,,
173734727,,,Carrer Sant Josep Oriol,residential,True,False,48.267,"LINESTRING (2.3558738 41.6414295, 2.3564545 41.6414393)",,,,,
208346333,,BV-5108,Carretera de Cànoves,tertiary,True,False,111.505,"LINESTRING (2.3558738 41.6414295, 2.3558367 41.6424319)",,,,,
71925749,,,Carrer Dr. Daurella,residential,True,False,78.905,"LINESTRING (2.3528765 41.6376303, 2.3537949 41.6378104)",30,,,,
1074500669,,,Passeig de la Riera,residential,False,False,42.149,"LINESTRING (2.3528765 41.6376303, 2.3529084 41.637252)",30,,,,
1074500670,2,,Passeig de la Riera,residential,False,True,19.308,"LINESTRING (2.3528765 41.6376303, 2.3528619 41.6378036)",,,,,
129566629,,,Carrer de Dolors Granés,residential,True,False,82.916,"LINESTRING (2.3594183 41.6405532, 2.3604117 41.6406231)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,False,102.64999999999999,"LINESTRING (2.3594183 41.6405532, 2.3594177 41.6405858, 2.3594056 41.6413053, 2.3594053 41.6414763)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,True,7.117,"LINESTRING (2.3594183 41.6405532, 2.3594181 41.6405215, 2.3594184 41.6404892)",,,,,
71925749,,,Carrer Dr. Daurella,residential,True,False,44.165,"LINESTRING (2.3537949 41.6378104, 2.3543106 41.6379064)",30,,,,
173738048,,,Carrer de Marià Borrell,residential,True,False,55.183,"LINESTRING (2.3537949 41.6378104, 2.3538494 41.6373158)",30,,,,
173734727,,,Carrer Sant Josep Oriol,residential,True,False,13.238,"LINESTRING (2.3573367 41.6414523, 2.357496 41.6414509)",,,,,
121017765,,,Carrer d'Acàcies,residential,True,False,111.621,"LINESTRING (2.3582832 41.6414629, 2.3582787 41.6418365, 2.3582805 41.6424016, 2.3582914 41.6424662)",,,,,
173734727,,,Carrer Sant Josep Oriol,residential,True,False,93.25699999999999,"LINESTRING (2.3582832 41.6414629, 2.3583254 41.6414636, 2.3594053 41.6414763)",,,,,
120953254,1,,Carrer d'Enric Morera,residential,True,False,95.454,"LINESTRING (2.3589894 41.6343607, 2.3601014 41.6345756)",50,,,,
120953273,1,,Avinguda de Catalunya,residential,False,True,55.876000000000005,"LINESTRING (2.3589894 41.6343607, 2.3589845 41.6343938, 2.3589785 41.6344542, 2.3589805 41.6345206, 2.3589994 41.6346608, 2.3590301 41.6348608)",50,,,,
120953254,1,,Carrer d'Enric Morera,residential,True,False,74.772,"LINESTRING (2.3601014 41.6345756, 2.3609766 41.6347315)",50,,,,
120953260,1,,Carrer de Manuel Raspall,residential,True,False,92.035,"LINESTRING (2.3601014 41.6345756, 2.3598374 41.6353443, 2.3598261 41.6353773)",50,,,,
342601320,,BV-5103,Carretera de Dosrius,tertiary,False,True,34.826,"LINESTRING (2.3609766 41.6347315, 2.3609284 41.6348659, 2.3608923 41.6349756, 2.3608727 41.6350349)",,,,,
120953283,1,,Avinguda del Ferrocarril,residential,True,False,22.525,"LINESTRING (2.3615113 41.6348496, 2.3612551 41.6347835)",50,,,,
120953288,1,,Carrer de Mataró,residential,True,False,24.389,"LINESTRING (2.36116 41.634991, 2.3612551 41.6347835)",30,,,,
222631267,1,,Avinguda del Ferrocarril,residential,True,False,33.16,"LINESTRING (2.36116 41.634991, 2.361451 41.6348739, 2.3615113 41.6348496)",50,,,,
1239067175,,BV-5103,Carretera de Dosrius,tertiary,False,True,63.492,"LINESTRING (2.3608727 41.6350349, 2.3606904 41.6355894)",,,,,
120953303,1,,Avinguda del Ferrocarril,residential,True,False,95.37,"LINESTRING (2.3608727 41.6350349, 2.3607499 41.6350479, 2.3604776 41.6351452, 2.3601478 41.6352627, 2.3598261 41.6353773)",50,,,,
342601320,,BV-5103,Carretera de Dosrius,tertiary,False,False,34.826,"LINESTRING (2.3608727 41.6350349, 2.3608923 41.6349756, 2.3609284 41.6348659, 2.3609766 41.6347315)",,,,,
"[1239067176, 120953295]",1,,Avinguda del Ferrocarril,residential,True,False,26.056,"LINESTRING (2.3608727 41.6350349, 2.3609323 41.6350458, 2.3609618 41.6350498, 2.3609837 41.6350528, 2.3610414 41.6350446, 2.3611163 41.6350224, 2.36116 41.634991)",50,,,,
120953303,1,,Avinguda del Ferrocarril,residential,True,False,62.589,"LINESTRING (2.3598261 41.6353773, 2.3595889 41.6354608, 2.359331 41.635551, 2.3591426 41.6356136)",50,,,,
120953269,1,,Avinguda del Ferrocarril,residential,False,False,51.583,"LINESTRING (2.3591426 41.6356136, 2.3586874 41.6357712, 2.3585813 41.6358115)",50,,,,5.7
120953273,1,,Avinguda de Catalunya,residential,False,False,84.24000000000001,"LINESTRING (2.3591426 41.6356136, 2.3591396 41.6355821, 2.359133 41.6355133, 2.3590907 41.6352555, 2.3590301 41.6348608)",50,,,,
120953269,1,,Avinguda del Ferrocarril,residential,False,True,51.583,"LINESTRING (2.3585813 41.6358115, 2.3586874 41.6357712, 2.3591426 41.6356136)",50,,,,5.7
"[1049247976, 120953276]",1,,Avinguda del Ferrocarril,residential,True,False,476.51000000000005,"LINESTRING (2.3585813 41.6358115, 2.3585265 41.6358223, 2.3584904 41.6358382, 2.3583456 41.6358823, 2.3582034 41.6359204, 2.358013 41.6359685, 2.3577903 41.6360166, 2.3575137 41.6360618, 2.3573404 41.6360868, 2.35707 41.6361162, 2.3567684 41.6361429, 2.3564779 41.6361673, 2.3564573 41.636169, 2.3563926 41.6361763, 2.3560951 41.6362016, 2.355725 41.6362371, 2.3554515 41.6362552, 2.3552181 41.6362692, 2.3549549 41.6362809, 2.3545144 41.6362984, 2.3543019 41.6362853, 2.3540153 41.6362503, 2.3537892 41.6362285, 2.3536547 41.6362212, 2.3534169 41.636227, 2.35322 41.6362329, 2.3530504 41.6362314, 2.3529276 41.6362343)",,yes,,,
388883560,,,Avinguda del Ferrocarril,residential,False,False,100.03299999999999,"LINESTRING (2.3529276 41.6362343, 2.3528711 41.6362824, 2.3527869 41.6364938, 2.3527675 41.636544, 2.3527171 41.6367195, 2.3527132 41.6368549, 2.3527463 41.6369409, 2.3528321 41.6369875, 2.3529376 41.636994)",,yes,,,
35899099,,,Passeig de la Riera,residential,False,False,40.318,"LINESTRING (2.3529376 41.636994, 2.3529784 41.6366327)",,,,,
35899099,,,Passeig de la Riera,residential,False,True,28.791,"LINESTRING (2.3529376 41.636994, 2.3529084 41.637252)",,,,,
388883560,,,Avinguda del Ferrocarril,residential,False,True,100.033,"LINESTRING (2.3529376 41.636994, 2.3528321 41.6369875, 2.3527463 41.6369409, 2.3527132 41.6368549, 2.3527171 41.6367195, 2.3527675 41.636544, 2.3527869 41.6364938, 2.3528711 41.6362824, 2.3529276 41.6362343)",,yes,,,
222629233,,,Carrer d'Esteve Barangé,residential,True,False,60.596,"LINESTRING (2.3605565 41.6371768, 2.3606132 41.6366335)",,,,,
342601558,2,C-251,Avinguda del Rei En Jaume,tertiary,False,False,96.895,"LINESTRING (2.3605565 41.6371768, 2.3617178 41.6372546)",50,,,,
342601558,2,C-251,Avinguda del Rei En Jaume,tertiary,False,True,92.966,"LINESTRING (2.3605565 41.6371768, 2.3594423 41.6371021)",50,,,,
342601558,2,C-251,Avinguda del Rei En Jaume,tertiary,False,True,96.895,"LINESTRING (2.3617178 41.6372546, 2.3605565 41.6371768)",50,,,,
129566619,,,Carrer de la Mare de Déu del Pilar,residential,True,False,63.611000000000004,"LINESTRING (2.3617178 41.6372546, 2.3617156 41.6373331, 2.3616541 41.6378245)",,,,,
"[718156137, 173739989]",,,Carrer de Baix,"['living_street', 'residential']",True,False,83.54599999999999,"LINESTRING (2.3559476 41.6382206, 2.3558251 41.6381979, 2.3553356 41.6381176, 2.3549678 41.6380525)",20,no,,,
390989426,,,Carrer de St. Antoni,living_street,True,False,84.161,"LINESTRING (2.3559476 41.6382206, 2.3559551 41.6381536, 2.3559736 41.637985, 2.3560373 41.6374667)",10,,,,
"[965100241, 254769618]",,BV-5108,"[""Plaça de l'Església"", ""Plaça d'Anselm Clavé""]",living_street,False,True,38.285,"LINESTRING (2.3559476 41.6382206, 2.355936 41.6382521, 2.3558838 41.6383761, 2.3558685 41.6384534, 2.3558442 41.6385553)",,,,,
187644984,,,Carrer de Mas Riera Valentí,residential,True,False,97.184,"LINESTRING (2.3582645 41.6394475, 2.3589137 41.6394993, 2.3594275 41.6395393)",,,,,
35899101,,,Carrer Lluís Llibre,residential,True,False,17.092,"LINESTRING (2.3571976 41.6395009, 2.3574032 41.6395053)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,False,40.554,"LINESTRING (2.3594275 41.6395393, 2.359424 41.639904)",,,,,
28319493,2,BV-5103,Avinguda d'Àngel Guimerà,tertiary,False,True,41.853,"LINESTRING (2.3594275 41.6395393, 2.359428 41.6392528, 2.3594282 41.6391629)",,,,,
225376600,,,Carrer de Montseny,residential,True,False,65.712,"LINESTRING (2.3582108 41.6400371, 2.3582645 41.6394475)",,,,,
121017836,,,Carrer Diagonal Pujades,residential,True,False,76.92399999999999,"LINESTRING (2.3582108 41.6400371, 2.3576514 41.6395285, 2.3576287 41.6394997)",,,,,
35899102,,,Carrer Molí dels Lledó,residential,True,False,97.802,"LINESTRING (2.3540315 41.6403055, 2.3537621 41.6394493)",,,,,
71925707,,,Passeig dels Pinetons,residential,True,False,48.44499999999999,"LINESTRING (2.3540315 41.6403055, 2.3539362 41.640394, 2.3538989 41.6404151, 2.3535257 41.6404833)",,,,,
"[173734725, 173734727]",,,"['Carrer Sant Josep Oriol', 'Carrer de Santiago Rusiñol']",residential,True,False,156.413,"LINESTRING (2.3547294 41.6404317, 2.3546909 41.6414083, 2.3552655 41.6414221)",,,,,
121017915,,,Carrer del Doctor Reig,residential,True,False,50.97,"LINESTRING (2.3558894 41.6404448, 2.3552761 41.6404382)",,,,,
208346333,,BV-5108,Carretera de Cànoves,tertiary,True,False,109.501,"LINESTRING (2.3558894 41.6404448, 2.3558738 41.6414295)",,,,,
121017915,,,Carrer del Doctor Reig,residential,True,False,49.197,"LINESTRING (2.3564813 41.6404541, 2.3558894 41.6404448)",,,,,
