osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed
"[1257002218, 1257002212]",secondary,roundabout,True,False,12.181000000000001,"LINESTRING (-5.4925395 36.1828177, -5.4924954 36.1828232, -5.4924558 36.1828398, -5.4924238 36.182867)",,
146724431,tertiary,,False,False,18.04,"LINESTRING (-5.4893941 36.1819479, -5.4894776 36.1818386, -5.4894929 36.1818071)",Avenida de Carlos Cano,
"[1257002222, 1257002223]",secondary,roundabout,True,False,16.037,"LINESTRING (-5.4893941 36.1819479, -5.4893629 36.1819383, -5.4893298 36.181935, -5.4892967 36.1819381, -5.4892602 36.1819499, -5.4892292 36.1819694)",Rotonda del Toro,
146724432,secondary,roundabout,True,False,10.22,"LINESTRING (-5.4926729 36.1829513, -5.4926754 36.1829207, -5.4926675 36.1828908, -5.4926497 36.1828637)",,
146724449,secondary,,False,False,38.032000000000004,"LINESTRING (-5.4926729 36.1829513, -5.4930004 36.1830314, -5.4930784 36.1830506)",Paseo de Coca,
344732737,residential,,False,False,85.99000000000001,"LINESTRING (-5.498827 36.1818777, -5.4987749 36.1818474, -5.4980496 36.1814257)",Calle Oscar Arias,
344732740,residential,,False,True,190.675,"LINESTRING (-5.498827 36.1818777, -5.4987715 36.1819417, -5.4976025 36.183279)",Calle José Ramos-Horta,
810247698,residential,,False,False,9.408,"LINESTRING (-5.4902787 36.1841171, -5.4903735 36.1841532)",Calle Cervantes,
146820289,residential,,False,False,40.472,"LINESTRING (-5.4902787 36.1841171, -5.4902723 36.1841527, -5.4901599 36.1844679)",Avenida del Alcalde Juan Rodríguez,
146820289,residential,,False,True,42.198,"LINESTRING (-5.4902787 36.1841171, -5.49028 36.1840703, -5.4902222 36.1837409)",Avenida del Alcalde Juan Rodríguez,
146821100,residential,,True,False,39.79,"LINESTRING (-5.4897318 36.1858776, -5.4898689 36.1862179)",Avenida del Alcalde Juan Rodríguez,
80260672,residential,,False,False,27.701999999999998,"LINESTRING (-5.4897318 36.1858776, -5.4895393 36.1859178, -5.4894303 36.1859287)",Calle de Cataluña,
146820289,residential,,False,True,73.397,"LINESTRING (-5.4897318 36.1858776, -5.4897453 36.1857372, -5.4898897 36.1852312)",Avenida del Alcalde Juan Rodríguez,
225077884,residential,,True,False,16.793,"LINESTRING (-5.4942714 36.1864281, -5.4942612 36.1862773)",Calle de Zamora,
809990686,residential,,False,False,38.196,"LINESTRING (-5.4942714 36.1864281, -5.4938458 36.1864268)",Calle San Isidro,
146821100,residential,,True,False,87.80199999999999,"LINESTRING (-5.4942714 36.1864281, -5.4946616 36.1863786, -5.4947714 36.1863508, -5.4951934 36.186187)",Avenida del Alcalde Juan Rodríguez,
80250462,residential,,False,True,29.526,"LINESTRING (-5.4962858 36.1858753, -5.4963426 36.1860015, -5.4964302 36.1861121)",Calle Carrasca,
146821100,residential,,True,False,89.99600000000001,"LINESTRING (-5.4962858 36.1858753, -5.4965718 36.1858158, -5.497201 36.1855548)",Avenida del Alcalde Juan Rodríguez,
146821100,residential,,True,False,37.282,"LINESTRING (-5.4977956 36.18546, -5.4979237 36.1854432, -5.4980564 36.1854171, -5.4980993 36.1854041, -5.4981972 36.1853777)",Avenida del Alcalde Juan Rodríguez,
809944260,secondary,,True,False,18.032,"LINESTRING (-5.4984593 36.185301, -5.4984072 36.1852776, -5.4983669 36.1852579, -5.498328 36.1852365, -5.4982903 36.1852137)",Carretera Jerez Los Barrios,
809956099,residential,,True,False,51.176,"LINESTRING (-5.4979741 36.1881774, -5.4976871 36.1877797)",Calle Carrasca,
146821099,residential,,False,False,188.989,"LINESTRING (-5.4979741 36.1881774, -5.4970743 36.1886207, -5.4961766 36.1890629)",Calle Jaramago,
