osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,ref,bridge,junction,tunnel
4359175,Juan Gisasola kalea,residential,False,False,60.90199999999999,"LINESTRING (-2.4719926 43.1819785, -2.4719193 43.1819354, -2.4718416 43.181888, -2.4717681 43.1818396, -2.4717156 43.1817752, -2.4716964 43.1817337, -2.4716922 43.1816892, -2.4717034 43.1816444, -2.4717331 43.1816009, -2.4718056 43.181547)",,,,,,,
4359175,Juan Gisasola kalea,residential,False,True,253.00600000000003,"LINESTRING (-2.4719926 43.1819785, -2.4721337 43.1820449, -2.4722765 43.1821211, -2.4725399 43.1825466, -2.4726625 43.1827377, -2.4726995 43.1827944, -2.4729828 43.1831942, -2.4731356 43.1833835, -2.4731978 43.1834728, -2.473203 43.1834784, -2.4732446 43.1835537, -2.473283 43.1836197, -2.4734299 43.1838697, -2.4734737 43.183945)",,,,,,,
4360616,Txantxazelai kalea,residential,False,False,39.363,"LINESTRING (-2.4719926 43.1819785, -2.4719264 43.1820226, -2.4717454 43.1821214, -2.4716912 43.1821572, -2.4716637 43.1821766, -2.4716362 43.1822141)",,,,,,,
4360668,,residential,True,False,21.969,"LINESTRING (-2.4783477 43.18336, -2.4783231 43.1834272, -2.4783276 43.1834674, -2.478354 43.1835037, -2.4784081 43.1835285)",,,,,,,
24356699,,residential,True,False,36.896,"LINESTRING (-2.4783477 43.18336, -2.4781209 43.1835073, -2.4780079 43.1835807)",,,,,,,
4363299,San Andres pasealekua,residential,True,False,37.537,"LINESTRING (-2.4746731 43.18409, -2.4747539 43.1844224)",1,,,,,,
44716564,Egogain kalea,residential,True,False,21.406,"LINESTRING (-2.4746731 43.18409, -2.4744243 43.1841544)",1,,,,,,
44716563,Untzaga plaza,residential,True,False,49.315,"LINESTRING (-2.4737311 43.1843468, -2.4737027 43.1843054, -2.4735283 43.1840282, -2.4734737 43.183945)",2,,,,,,
12112693,Untzaga plaza,residential,True,False,31.994999999999997,"LINESTRING (-2.4738649 43.1846175, -2.4738346 43.184556, -2.4737311 43.1843468)",2,,,,,,
904178986,San Andres pasealekua,tertiary,True,False,60.879,"LINESTRING (-2.4738649 43.1846175, -2.4742267 43.1845269, -2.4745821 43.1844564)",1,50,,,,,
12112692,Untzaga plaza,tertiary,True,False,60.039,"LINESTRING (-2.4734737 43.183945, -2.4727835 43.1841406)",,,,,,,
4359175,Juan Gisasola kalea,residential,False,False,253.00600000000003,"LINESTRING (-2.4734737 43.183945, -2.4734299 43.1838697, -2.473283 43.1836197, -2.4732446 43.1835537, -2.473203 43.1834784, -2.4731978 43.1834728, -2.4731356 43.1833835, -2.4729828 43.1831942, -2.4726995 43.1827944, -2.4726625 43.1827377, -2.4725399 43.1825466, -2.4722765 43.1821211, -2.4721337 43.1820449, -2.4719926 43.1819785)",,,,,,,
"[4252017, 4252015]","['Plaza Barria', 'Fermin Calbeton kalea']",tertiary,True,False,216.75200000000004,"LINESTRING (-2.4727835 43.1841406, -2.4727347 43.1841561, -2.4725714 43.1842081, -2.4723994 43.1842676, -2.4720503 43.1844528, -2.4712867 43.1850203, -2.4710899 43.185074, -2.4709396 43.1851099, -2.4707042 43.1851418, -2.4705828 43.185149)",,,,,,,
194142488,Untzaga plaza,residential,True,False,82.011,"LINESTRING (-2.4727835 43.1841406, -2.4728412 43.1842432, -2.4729884 43.1845051, -2.4730316 43.1845819, -2.4731373 43.1847572, -2.4731713 43.1848217)",,30,3,,,,
"[4252032, 44903132]",San Juan kalea,tertiary,True,False,101.043,"LINESTRING (-2.4721559 43.1853443, -2.4721663 43.1853352, -2.4724729 43.1851708, -2.4726881 43.1850503, -2.4730921 43.1848441, -2.4731713 43.1848217)",,,,,,,
4275224,Ardantza kalea,residential,False,True,120.94600000000001,"LINESTRING (-2.4721559 43.1853443, -2.4721467 43.1856393, -2.4721395 43.1858674, -2.4721382 43.1859102, -2.4720898 43.1860061, -2.4720166 43.1860777, -2.4718741 43.1861783, -2.4717341 43.1862284, -2.4716457 43.1862601)",,,,,,,
778483807,Isasi kalea,tertiary,True,False,30.236,"LINESTRING (-2.4738325 43.1838709, -2.4734737 43.183945)",1,30,,,,,
4360503,Zezenbide kalea,residential,False,False,124.61999999999998,"LINESTRING (-2.4738325 43.1838709, -2.4738052 43.1836878, -2.4737653 43.1836192, -2.4737418 43.1835788, -2.473712 43.1835279, -2.4736858 43.1834817, -2.4736099 43.1833672, -2.4735943 43.1833382, -2.473598 43.1833273, -2.4736116 43.1833149, -2.4736348 43.1833173, -2.4736514 43.183327, -2.4736783 43.1833655, -2.4737314 43.1834259, -2.4737791 43.1834642, -2.4738313 43.1834726, -2.4738773 43.1834652, -2.4739165 43.1834443, -2.4739424 43.1834147, -2.473958 43.183372, -2.4739616 43.1833346, -2.4739688 43.183292, -2.4739796 43.1832329)",,,,,,,
44582671,San Kristobal kalea,residential,True,False,8.392,"LINESTRING (-2.4731086 43.1816104, -2.4731466 43.1816806)",,,,,,,
8156870,Fray Martin Mallea kalea,residential,True,False,175.794,"LINESTRING (-2.4744142 43.1812125, -2.4742385 43.1811615, -2.4740457 43.1811275, -2.4738699 43.1811388, -2.4736666 43.1811571, -2.473495 43.1811724, -2.4733468 43.1811763, -2.4732221 43.181144, -2.4731698 43.1810902, -2.473096 43.1809934, -2.4730464 43.1809328, -2.4729673 43.1808232, -2.4729519 43.1807939, -2.472909 43.1807519, -2.4728817 43.1807197, -2.4728023 43.1807011, -2.4727124 43.1807118, -2.4726318 43.1807493)",,,,,,,
8363348,Fray Martin Mallea kalea,residential,True,False,114.745,"LINESTRING (-2.4744142 43.1812125, -2.4742333 43.1812656, -2.4737565 43.1814167, -2.4731398 43.1815999, -2.4731086 43.1816104)",,,,,,,
4281391,Juan Antonio Mogel kalea,residential,False,True,43.272000000000006,"LINESTRING (-2.4752534 43.1809744, -2.4750323 43.1811218, -2.4748508 43.1812296)",,,,,,,
8363348,Fray Martin Mallea kalea,residential,True,False,74.81,"LINESTRING (-2.4752534 43.1809744, -2.4751428 43.1809605, -2.4750104 43.1810096, -2.4747488 43.1811275, -2.4744142 43.1812125)",,,,,,,
4281391,Juan Antonio Mogel kalea,residential,False,False,43.272000000000006,"LINESTRING (-2.4748508 43.1812296, -2.4750323 43.1811218, -2.4752534 43.1809744)",,,,,,,
4281391,Juan Antonio Mogel kalea,residential,False,True,111.417,"LINESTRING (-2.4748508 43.1812296, -2.4745843 43.1813486, -2.4743008 43.1815017, -2.4742116 43.1815278, -2.4739218 43.1816128, -2.4736431 43.1816945)",,,,,,,
8108809,Juan Antonio Mogel kalea,residential,False,False,137.957,"LINESTRING (-2.4748508 43.1812296, -2.4746524 43.1816208, -2.4746213 43.181645, -2.4745503 43.1817002, -2.4736261 43.1819383)",,,,,,,
8108809,Juan Antonio Mogel kalea,residential,False,True,137.957,"LINESTRING (-2.4736261 43.1819383, -2.4745503 43.1817002, -2.4746213 43.181645, -2.4746524 43.1816208, -2.4748508 43.1812296)",,,,,,,
4281391,Juan Antonio Mogel kalea,residential,False,False,111.417,"LINESTRING (-2.4736431 43.1816945, -2.4739218 43.1816128, -2.4742116 43.1815278, -2.4743008 43.1815017, -2.4745843 43.1813486, -2.4748508 43.1812296)",,,,,,,
4281375,San Kristobal kalea,residential,True,False,161.77700000000002,"LINESTRING (-2.4710614 43.1799357, -2.4712109 43.1799286, -2.4714007 43.180014, -2.4715809 43.1802227, -2.4718561 43.180403, -2.4720634 43.1805097, -2.4722542 43.1805933, -2.4725544 43.1806966, -2.4726318 43.1807493)",,,,,,,
4969627,Ubitxa kalea,residential,False,True,30.220999999999997,"LINESTRING (-2.4710614 43.1799357, -2.470977 43.1800514, -2.4709466 43.1801267, -2.4709354 43.1801884)",,,,,,,
4281396,Polonia Etxeberria kalea,residential,True,False,70.434,"LINESTRING (-2.4705221 43.1810447, -2.470578 43.181369, -2.4706345 43.1816728)",,,,,,,
4956565,Polonia Etxeberria kalea,residential,True,False,103.18299999999999,"LINESTRING (-2.4705221 43.1810447, -2.4703252 43.1810967, -2.4702527 43.1811785, -2.470256 43.1813508, -2.4702971 43.181587, -2.4703222 43.1818538)",,,,,,,
4287794,Urki kalea,residential,True,False,9.35,"LINESTRING (-2.4706586 43.1827694, -2.4706787 43.1828522)",,,,,,,
4956565,Polonia Etxeberria kalea,residential,True,False,58.631,"LINESTRING (-2.4703222 43.1818538, -2.470292 43.1819944, -2.4702864 43.1820204, -2.4702195 43.1821594, -2.4701354 43.1822527, -2.4700599 43.1823358)",,,,,,,
4956582,Polonia Etxeberria kalea,residential,False,False,62.224000000000004,"LINESTRING (-2.4703222 43.1818538, -2.4704085 43.1819146, -2.470481 43.1820027, -2.4705173 43.182215, -2.4705576 43.1823676)",,,,,,,
4969627,Ubitxa kalea,residential,False,False,24.159,"LINESTRING (-2.4716638 43.1811596, -2.4716812 43.1809427)",,,,,,,
4969537,Ubitxa kalea,residential,False,False,133.87699999999998,"LINESTRING (-2.4716638 43.1811596, -2.4716074 43.181179, -2.4715165 43.1812202, -2.4714323 43.1813052, -2.4713829 43.1814031, -2.4713361 43.1815156, -2.4713346 43.1816978, -2.4713887 43.1818559, -2.4714963 43.1820673, -2.4715587 43.1821668, -2.4716362 43.1822141)",,,,,,,
4969627,Ubitxa kalea,residential,False,True,44.706999999999994,"LINESTRING (-2.4716638 43.1811596, -2.4717039 43.1813259, -2.4717929 43.181517, -2.4718056 43.181547)",,,,,,,
4360616,Txantxazelai kalea,residential,False,False,128.161,"LINESTRING (-2.4716362 43.1822141, -2.4718611 43.1826524, -2.4720225 43.1828864, -2.4720906 43.1830361, -2.4721352 43.1831993, -2.4721144 43.1832629, -2.4720959 43.1832932)",,,,,,,
4360616,Txantxazelai kalea,residential,False,True,39.363,"LINESTRING (-2.4716362 43.1822141, -2.4716637 43.1821766, -2.4716912 43.1821572, -2.4717454 43.1821214, -2.4719264 43.1820226, -2.4719926 43.1819785)",,,,,,,
4969537,Ubitxa kalea,residential,False,True,133.877,"LINESTRING (-2.4716362 43.1822141, -2.4715587 43.1821668, -2.4714963 43.1820673, -2.4713887 43.1818559, -2.4713346 43.1816978, -2.4713361 43.1815156, -2.4713829 43.1814031, -2.4714323 43.1813052, -2.4715165 43.1812202, -2.4716074 43.181179, -2.4716638 43.1811596)",,,,,,,
4359090,Egigurentarren kalea,residential,False,False,39.509,"LINESTRING (-2.4739766 43.1829215, -2.4739442 43.1829884, -2.4739196 43.1830266, -2.4738275 43.1830793, -2.473642 43.1831586)",,,,,,,
4359090,Egigurentarren kalea,residential,False,True,99.203,"LINESTRING (-2.4739766 43.1829215, -2.474176 43.1828881, -2.4743592 43.1828632, -2.4744485 43.182851, -2.4746896 43.1828182, -2.4747226 43.1828137, -2.4751776 43.1827517)",,,,,,,
13066575,Egigurentarren kalea,residential,False,False,92.07100000000001,"LINESTRING (-2.4739766 43.1829215, -2.4739006 43.1826478, -2.473883 43.1826278, -2.4738252 43.1825778, -2.4737401 43.1825225, -2.4736451 43.1824965, -2.4735402 43.1824855, -2.4733576 43.1824926, -2.4732371 43.1825195)",,,,,,,
4359090,Egigurentarren kalea,residential,False,True,39.509,"LINESTRING (-2.473642 43.1831586, -2.4738275 43.1830793, -2.4739196 43.1830266, -2.4739442 43.1829884, -2.4739766 43.1829215)",,,,,,,
4360424,Makazkua kalea,residential,False,False,71.18599999999999,"LINESTRING (-2.4756039 43.1837064, -2.4755819 43.1835779, -2.4755309 43.1835603, -2.4754789 43.183542, -2.4753838 43.1835056, -2.4752001 43.1834375, -2.4751453 43.1834402, -2.474928 43.1834511)",,,,,,,
778483807,Isasi kalea,tertiary,True,False,144.821,"LINESTRING (-2.4756039 43.1837064, -2.4748771 43.1837594, -2.4746218 43.1837846, -2.4743386 43.1838153, -2.4739075 43.1838627, -2.4738325 43.1838709)",1,30,,,,,
4360424,Makazkua kalea,residential,False,True,71.186,"LINESTRING (-2.474928 43.1834511, -2.4751453 43.1834402, -2.4752001 43.1834375, -2.4753838 43.1835056, -2.4754789 43.183542, -2.4755309 43.1835603, -2.4755819 43.1835779, -2.4756039 43.1837064)",,,,,,,
583253472,,trunk,True,False,89.001,"LINESTRING (-2.4725576 43.1879595, -2.4724471 43.1879467, -2.4721482 43.187916, -2.471791 43.187882, -2.4714686 43.1878599)",,,,N-634,,,
4275225,,tertiary,True,False,42.394999999999996,"LINESTRING (-2.4722554 43.1880024, -2.472303 43.1879762, -2.4723584 43.1879715, -2.4726695 43.1880064, -2.4727141 43.1879988, -2.4727553 43.1879824)",2,,,GI-3950,,,
583253217,,trunk,True,False,64.49700000000001,"LINESTRING (-2.4722554 43.1880024, -2.472349 43.1880182, -2.4727016 43.1880727, -2.4729538 43.1880999, -2.4730376 43.1881049)",,,,,,,
4275226,Arraterako bidea,residential,True,False,205.60100000000003,"LINESTRING (-2.4732538 43.1868622, -2.4732896 43.1867482, -2.4733007 43.1866162, -2.4732924 43.1864064, -2.473234 43.1862895, -2.4730705 43.1861149, -2.4730525 43.1860672, -2.4730409 43.1860191, -2.473052 43.1859681, -2.4730664 43.1859227, -2.4731655 43.1858269, -2.4732211 43.1857731, -2.4736323 43.1854578, -2.4738118 43.1853234, -2.4738573 43.1852894)",1,,,,,,
"[422874330, 422874331]",,tertiary,False,True,100.81899999999999,"LINESTRING (-2.4732538 43.1868622, -2.4731828 43.1869729, -2.473089 43.1870919, -2.4730074 43.1872304, -2.4729333 43.18739, -2.4728911 43.1875033, -2.4728447 43.1876389, -2.4728267 43.1877085)",2,,,GI-3950,,,
"[25806724, 539188213, 25806725]",Arraterako bidea,tertiary,False,False,262.32400000000007,"LINESTRING (-2.4732538 43.1868622, -2.4733309 43.1868876, -2.473432 43.1869384, -2.4735108 43.1870156, -2.4735496 43.1871085, -2.4735888 43.1872339, -2.4735893 43.1875823, -2.4735013 43.1879922, -2.473426 43.1882105, -2.4732707 43.1883298, -2.4731539 43.1883666, -2.4730616 43.1883861, -2.4729418 43.1883933, -2.4728386 43.1883836, -2.4727431 43.1883618, -2.4726385 43.1883194, -2.4725227 43.1882532, -2.4723857 43.1881562)",2,,,GI-3950,yes,,
"[25805988, 25805989]",,tertiary,False,False,263.409,"LINESTRING (-2.4723857 43.1881562, -2.4719081 43.1877709, -2.471802 43.187695, -2.471626 43.1875962, -2.4714972 43.1875462, -2.4713026 43.1874971, -2.4710204 43.187441, -2.4704866 43.1873879, -2.4701824 43.1873718, -2.4698929 43.1873867, -2.4696397 43.1874174, -2.4695113 43.1874362)",2,,,GI-3950,yes,,
"[539188213, 25806724, 25806725]",Arraterako bidea,tertiary,False,True,262.324,"LINESTRING (-2.4723857 43.1881562, -2.4725227 43.1882532, -2.4726385 43.1883194, -2.4727431 43.1883618, -2.4728386 43.1883836, -2.4729418 43.1883933, -2.4730616 43.1883861, -2.4731539 43.1883666, -2.4732707 43.1883298, -2.473426 43.1882105, -2.4735013 43.1879922, -2.4735893 43.1875823, -2.4735888 43.1872339, -2.4735496 43.1871085, -2.4735108 43.1870156, -2.473432 43.1869384, -2.4733309 43.1868876, -2.4732538 43.1868622)",2,,,GI-3950,yes,,
193199245,Abontza bidea,residential,False,False,101.79,"LINESTRING (-2.4767995 43.1848054, -2.4768243 43.1849127, -2.4768976 43.1850488, -2.4769676 43.1851751, -2.4770508 43.1853232, -2.4771208 43.1854714, -2.4772174 43.1855831, -2.477314 43.1856098)",,,,,,,
193199247,Legarre kalea,residential,False,False,84.679,"LINESTRING (-2.4767995 43.1848054, -2.4770698 43.1848182, -2.477206 43.1848374, -2.477417 43.1848835, -2.4776305 43.1849446, -2.4777798 43.1850245)",,,,,,,
"[4360664, 44903133, 4252047]","['Errebal kalea', 'Julian Etxeberria kalea']",tertiary,True,False,160.515,"LINESTRING (-2.4682897 43.185751, -2.4684712 43.1857764, -2.4688538 43.1858313, -2.4690593 43.1858555, -2.4693969 43.1859099, -2.4696179 43.1859413, -2.469716 43.1859639, -2.4698079 43.1860064, -2.4699347 43.1860948, -2.4701326 43.1861923)",1,,4,,,,
66503629,San Agustin kalea,residential,True,False,75.527,"LINESTRING (-2.4682897 43.185751, -2.4682939 43.1857016, -2.4683415 43.1851482, -2.468348 43.1850731)",,,,,,,
24662432,Txantxazelai kalea,residential,True,False,140.473,"LINESTRING (-2.471973 43.1834013, -2.4718408 43.1834803, -2.4714663 43.1836542, -2.4713695 43.1836934, -2.4710795 43.1837971, -2.4705746 43.1839485, -2.4704913 43.1840287)",,,,,,,
4255662,Migel Aginaga kalea,residential,False,False,11.017,"LINESTRING (-2.4706078 43.1840797, -2.4704913 43.1840287)",,,,,,,
4956540,Elgeta kalea,residential,False,False,38.39,"LINESTRING (-2.4706078 43.1840797, -2.4706593 43.1844229)",,,,,,,
4255662,Migel Aginaga kalea,residential,False,True,66.80399999999999,"LINESTRING (-2.4706078 43.1840797, -2.4710785 43.1843094, -2.4711167 43.1843281, -2.4711588 43.184375, -2.4711851 43.1844325, -2.4711817 43.18447)",,,,,,,
4255661,Eibarko Txikito kalea,residential,False,False,66.824,"LINESTRING (-2.4711817 43.18447, -2.4713034 43.1844435, -2.4714467 43.1843718, -2.4718138 43.1841292, -2.4718353 43.1841162)",,,,,,,
4255662,Migel Aginaga kalea,residential,False,False,66.804,"LINESTRING (-2.4711817 43.18447, -2.4711851 43.1844325, -2.4711588 43.184375, -2.4711167 43.1843281, -2.4710785 43.1843094, -2.4706078 43.1840797)",,,,,,,
4359098,Bista eder kalea,residential,False,False,91.94,"LINESTRING (-2.4711817 43.18447, -2.4711223 43.1844878, -2.4710234 43.1844948, -2.4707061 43.1845213, -2.470061 43.1845851)",,,,,,,
4252019,Ifarkale,residential,True,False,19.08,"LINESTRING (-2.470061 43.1845851, -2.4701765 43.1847346)",,,,,,,
4359098,Bista eder kalea,residential,False,True,91.93999999999998,"LINESTRING (-2.470061 43.1845851, -2.4707061 43.1845213, -2.4710234 43.1844948, -2.4711223 43.1844878, -2.4711817 43.18447)",,,,,,,
4252020,Bidebarrieta kalea,tertiary,True,False,47.132000000000005,"LINESTRING (-2.4705828 43.185149, -2.470274 43.1851643, -2.4700023 43.1851586)",,,,,,,
4252020,Bidebarrieta kalea,tertiary,True,False,55.163,"LINESTRING (-2.4690262 43.1851127, -2.4686045 43.1850885, -2.468348 43.1850731)",,,,,,,
4360663,Julian Etxeberria kalea,residential,True,False,145.90300000000002,"LINESTRING (-2.4690262 43.1851127, -2.4690214 43.1851749, -2.4690302 43.185236, -2.4691122 43.1853181, -2.4693543 43.1855102, -2.4696938 43.1857976, -2.4699625 43.1860274, -2.4701155 43.1861195)",,,,,,,
4255662,Migel Aginaga kalea,residential,False,True,13.291,"LINESTRING (-2.4703433 43.1839773, -2.4704913 43.1840287)",,,,,,,
1163801951,Migel Aginaga kalea,residential,True,False,29.783,"LINESTRING (-2.4703433 43.1839773, -2.4700481 43.1838179)",,,,,,,
1163801951,Migel Aginaga kalea,residential,True,False,42.675,"LINESTRING (-2.4700481 43.1838179, -2.4699282 43.1837586, -2.4697725 43.1837542, -2.4697094 43.1837307, -2.4696888 43.1836768, -2.4696683 43.1836219)",,,,,,,
"[1017765458, 4255686]","['Txantxazelai kalea', 'Armagin kalea']",residential,True,False,198.41199999999998,"LINESTRING (-2.4696683 43.1836219, -2.4697094 43.1836045, -2.4698264 43.1835714, -2.469916 43.1835943, -2.4699813 43.1836408, -2.4704654 43.1837148, -2.4705583 43.1837099, -2.4705959 43.1836988, -2.470825 43.1836403, -2.4710578 43.1835675, -2.471493 43.1833866, -2.4717159 43.1832816, -2.4718779 43.1832696, -2.471896 43.1832909)",,,,,,,
8137296,Mutiola kalea,residential,True,False,28.714999999999996,"LINESTRING (-2.4696683 43.1836219, -2.469555 43.1835764, -2.4694403 43.1835706, -2.4693332 43.1835884)",,,,,,,
"[4255755, 4360661]","['Mutiola kalea', 'Sansaburu kalea']",residential,True,False,108.799,"LINESTRING (-2.4693332 43.1835884, -2.4693628 43.1837931, -2.4693812 43.1839234, -2.4690379 43.1839588, -2.4690296 43.1839147, -2.4690399 43.1838318, -2.4690761 43.1836629, -2.4691255 43.1835803)",,,,,,,
194141272,Mutiola kalea,residential,True,False,17.106,"LINESTRING (-2.4693332 43.1835884, -2.4692236 43.183597, -2.4691255 43.1835803)",,,,,,,
