osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width
33821926,True,,Plaza de Santa Brígida,residential,30,False,56.759,"LINESTRING (-4.727805 41.6564278, -4.7277537 41.6563966, -4.7272725 41.656108)",,
60418540,True,1,Calle de San Ignacio,residential,30,False,95.80099999999999,"LINESTRING (-4.727805 41.6564278, -4.7278393 41.6563956, -4.7281272 41.6561255, -4.7284813 41.655818, -4.7285425 41.6557657)",,
771777598,True,2,Plaza de San Pablo,residential,50,False,12.061,"LINESTRING (-4.7250323 41.6565174, -4.724911 41.6564578)",,
33821937,True,1,Calle del León,living_street,20,False,104.338,"LINESTRING (-4.7250323 41.6565174, -4.7251816 41.6564142, -4.725864 41.6559446, -4.7259815 41.6559133)",,
175937030,True,2,Calle de las Angustias,residential,50,False,64.453,"LINESTRING (-4.7235484 41.6554076, -4.7235348 41.6552389, -4.7235348 41.6550396, -4.7235296 41.6548283)",,
61192732,True,,Calle de San Diego,living_street,20,False,109.76400000000001,"LINESTRING (-4.7259815 41.6559133, -4.7260883 41.6559975, -4.7268994 41.6564765, -4.7269223 41.6564844, -4.7270194 41.6565177)",,
771866346,True,1,Calle del León,residential,30,False,110.46799999999999,"LINESTRING (-4.7259815 41.6559133, -4.7269339 41.6553155, -4.7269418 41.6553106, -4.7270006 41.6552752)",,
175937030,True,2,Calle de las Angustias,residential,50,False,29.894,"LINESTRING (-4.7235296 41.6548283, -4.7235902 41.6545633)",,
889070549,True,2,Calle Bajada de la Libertad,residential,30,False,10.855,"LINESTRING (-4.7247417 41.6532161, -4.7246951 41.6533073)",,
"[36866584, 993359037]",True,1,"['Plaza de Portugalete', 'Plaza de la Libertad']",living_street,20,False,45.897999999999996,"LINESTRING (-4.7247417 41.6532161, -4.7247 41.6531921, -4.7245888 41.6531355, -4.7245025 41.6529525, -4.7244702 41.6528774)",,
75140633,True,1,Calle de la Torrecilla,residential,30,False,84.019,"LINESTRING (-4.7232044 41.6562614, -4.7232512 41.6561894, -4.7235927 41.655634, -4.7236286 41.6555755)",,
"[146405843, 1086291750]",True,"['1', '2']",Plaza del Poniente,residential,30,False,119.033,"LINESTRING (-4.7308607 41.6526626, -4.7313074 41.6526966, -4.7314441 41.6527051, -4.7320755 41.6527588, -4.7321412 41.652764, -4.7322853 41.6527758)",,
60576032,True,2,Plaza de España,residential,30,False,62.918000000000006,"LINESTRING (-4.7245238 41.6491708, -4.7245943 41.649137, -4.7246383 41.6491067, -4.7246463 41.6490995, -4.7246522 41.6490926, -4.7246568 41.6490842, -4.7246626 41.6490727, -4.7246761 41.6490366, -4.7246776 41.6490304, -4.724679 41.6490227, -4.7246786 41.6489747, -4.7246709 41.6489058, -4.7246704 41.6489005, -4.7246714 41.6488936, -4.7246736 41.6488869, -4.7246775 41.6488798, -4.7247034 41.6488457, -4.7247194 41.6488279, -4.7247294 41.6488203, -4.7247408 41.6488129, -4.724751 41.6488071, -4.7247627 41.6488025, -4.7247813 41.6487974, -4.7248191 41.6487885, -4.7249161 41.6487607)",,
146412151,True,1,Plaza de España,residential,30,False,49.45,"LINESTRING (-4.7245238 41.6491708, -4.7245367 41.649118, -4.7245356 41.64908, -4.7245029 41.6488413, -4.7244954 41.6488049, -4.7244753 41.64877, -4.7244549 41.6487349)",,
33821257,True,1,Calle de Jorge Guillén,residential,30,False,165.00900000000001,"LINESTRING (-4.7308086 41.6550307, -4.730818 41.654963, -4.7310009 41.6536492, -4.731006 41.6536129, -4.7310141 41.6535547)",,
1231583814,True,1,Calle de la Encarnación,residential,30,False,95.47800000000001,"LINESTRING (-4.7308086 41.6550307, -4.7317521 41.6551039, -4.7318013 41.6551066, -4.7319473 41.6550769)",,
175937031,True,1,Calle Echegaray,residential,30,False,48.976,"LINESTRING (-4.7242638 41.6536652, -4.7242499 41.6536647, -4.7241925 41.6536623, -4.7240383 41.6536619, -4.7238058 41.6536715, -4.7236749 41.6536761)",,
175941547,True,2,Calle de las Angustias,residential,50,False,27.343,"LINESTRING (-4.7243086 41.6538504, -4.7244634 41.6536334)",,
61192146,True,1,Calle Echegaray,residential,30,False,21.347,"LINESTRING (-4.7243086 41.6538504, -4.724311 41.6537624, -4.7242856 41.6536953, -4.7242638 41.6536652)",,
371457321,True,3,Paseo de Isabel la Católica,secondary,50,False,97.11,"LINESTRING (-4.7319473 41.6550769, -4.7319265 41.6551883, -4.7319194 41.6552265, -4.7318893 41.6554568, -4.731838 41.6558437, -4.7318245 41.6559453)",,
371457322,True,,Calle de la Encarnación,residential,50,False,10.993,"LINESTRING (-4.7319473 41.6550769, -4.7319682 41.6550717, -4.7319896 41.6550653, -4.7320103 41.6550562, -4.7320294 41.6550463, -4.7320608 41.6550278)",,
60440560,True,1,Plaza de España,tertiary,30,False,38.693000000000005,"LINESTRING (-4.7249161 41.6487607, -4.7248738 41.648757, -4.7248137 41.6487555, -4.7247876 41.6487563, -4.7247221 41.6487583, -4.7246109 41.6487615, -4.7244549 41.6487349)",,
"[1068669041, 146413075, 303877771, 1249004653]",False,3,Plaza de España,tertiary,30,False,86.692,"LINESTRING (-4.7249161 41.6487607, -4.7251818 41.6487408, -4.7252896 41.6487327, -4.7254919 41.6487162, -4.7256347 41.6487064, -4.725732 41.6486917, -4.7257934 41.6486784, -4.7259453 41.6486462)",,
"[146413074, 891474140, 146412149, 1053957239]",True,"['1', '2', '3']","['Calle de María de Molina', 'Calle de los Doctrinos']",residential,30,False,353.39900000000006,"LINESTRING (-4.7298185 41.6481224, -4.72989 41.6481145, -4.7299614 41.6481136, -4.7299916 41.6481155, -4.730025 41.6481244, -4.7300543 41.6481392, -4.7300643 41.6481788, -4.7302778 41.6490555, -4.7302852 41.6490873, -4.7303116 41.6491957, -4.731357 41.6493629, -4.7323663 41.6495243, -4.7326437 41.6495687, -4.7327015 41.6495777, -4.7328251 41.6496008)",,
804882792,True,1,Calle de San Ildefonso,residential,30,False,14.125,"LINESTRING (-4.7326294 41.6484498, -4.7326803 41.648571)",,
4579832,True,2,Calle de San Ildefonso,secondary,50,False,118.51599999999999,"LINESTRING (-4.7326294 41.6484498, -4.7325331 41.6483854, -4.7324878 41.6483551, -4.732102 41.6480971, -4.7318993 41.6479573, -4.7316016 41.6477518, -4.7315741 41.6477328)",,
626415950,True,1,Paseo de Isabel la Católica,secondary,30,False,16.063,"LINESTRING (-4.7322493 41.6537569, -4.7322647 41.6536129)",,
107747961,False,4,Calle Doctrinos,residential,30,True,8.482,"LINESTRING (-4.7329255 41.6496146, -4.7328251 41.6496008)",,
4579832,True,2,Calle de San Ildefonso,secondary,50,False,143.059,"LINESTRING (-4.7329255 41.6496146, -4.732973 41.6494647, -4.7329869 41.6494207, -4.7330606 41.649148, -4.7330692 41.6490414, -4.7330499 41.6489296, -4.7330123 41.6488202, -4.7330044 41.6487858, -4.7329847 41.648749, -4.7329427 41.6487014, -4.7327999 41.6485639, -4.7326294 41.6484498)",,
305384992,True,2,Puente del Poniente,tertiary,30,False,20.999,"LINESTRING (-4.7325172 41.6536056, -4.7324189 41.6536063, -4.7322985 41.6536115, -4.7322647 41.6536129)",,
305384993,True,1,Puente del Poniente,tertiary,30,False,25.682,"LINESTRING (-4.7325172 41.6536056, -4.7324264 41.6535738, -4.7324196 41.6535721, -4.7323847 41.6535571, -4.7323634 41.653544, -4.732351 41.6535328, -4.7323386 41.6535189, -4.7323227 41.6534993, -4.7323148 41.6534913, -4.7322856 41.6534628)",,
"[693937731, 693937732, 1086291749]",True,1,Paseo de Isabel la Católica,secondary,30,False,86.923,"LINESTRING (-4.7322856 41.6534628, -4.7322931 41.653407, -4.7323218 41.6532199, -4.7323595 41.6529612, -4.7323659 41.6529253, -4.7323854 41.6527885, -4.7324001 41.6526858)",,
771406596,True,1,Calle del Perú,residential,30,False,9.786,"LINESTRING (-4.7256636 41.6481542, -4.7257803 41.6481423)",no,
"[626407846, 771406598]",True,2,Plaza de Madrid,tertiary,50,False,12.8,"LINESTRING (-4.7256636 41.6481542, -4.7257141 41.6481893, -4.7257708 41.6482367)",,
"[626641133, 33820813]",True,3,"['Plaza Madrid', 'Plaza de Madrid']",tertiary,50,False,47.906000000000006,"LINESTRING (-4.7257708 41.6482367, -4.7257801 41.6482457, -4.7257929 41.6482645, -4.7258138 41.6483171, -4.7258799 41.6484923, -4.7258999 41.6485391, -4.7259453 41.6486462)",,
771406600,True,2,Plaza de Madrid,tertiary,50,False,10.527,"LINESTRING (-4.7257803 41.6481423, -4.7257738 41.648207, -4.7257708 41.6482367)",,
1064205916,True,2,Paseo de Isabel la Católica,secondary,50,False,50.885,"LINESTRING (-4.7322642 41.6529334, -4.7322013 41.6533886)",,
626415952,True,1,Paseo de Isabel la Católica,secondary,30,False,45.11,"LINESTRING (-4.7322642 41.6529334, -4.7322371 41.6529572, -4.7322308 41.6529647, -4.7322256 41.6529738, -4.7322189 41.652988, -4.7322137 41.6530021, -4.7322007 41.6530673, -4.7321911 41.6531298, -4.7321784 41.6532214, -4.7321723 41.6532656, -4.7321686 41.6532958, -4.7321649 41.653326)",,
"[1064205915, 729957228, 1178347327]",True,2,Plaza del Poniente,residential,30,False,82.243,"LINESTRING (-4.7319992 41.6536189, -4.7319176 41.6536206, -4.7318966 41.653621, -4.7318595 41.6536211, -4.7317306 41.6536147, -4.7311724 41.6535684, -4.7310732 41.6535598, -4.7310141 41.6535547)",,
1069435549,True,1,Paseo de Isabel la Católica,secondary,30,False,7.589,"LINESTRING (-4.7321649 41.653326, -4.7322013 41.6533886)",,
1064205918,True,1,Paseo de Isabel la Católica,secondary,30,False,38.137,"LINESTRING (-4.7321649 41.653326, -4.7321507 41.6534205, -4.7321458 41.6534535, -4.7321409 41.6534868, -4.7321337 41.6535194, -4.7321312 41.6535276, -4.7321263 41.6535358, -4.7321147 41.6535527, -4.7321124 41.653556, -4.7321067 41.6535626, -4.7320971 41.6535725, -4.7320783 41.6535881, -4.7320685 41.6535938, -4.7320567 41.6535994, -4.732044 41.6536048, -4.7320324 41.6536086, -4.7319992 41.6536189)",,
626415954,True,1,Paseo de Isabel la Católica,secondary,50,False,59.05,"LINESTRING (-4.7318245 41.6559453, -4.7317989 41.6559581, -4.7317792 41.655971, -4.7317705 41.6559885, -4.7317619 41.6560134, -4.7317458 41.6561176, -4.7317211 41.656305, -4.7317199 41.656314, -4.7317162 41.6563574, -4.7317083 41.6563999, -4.7316927 41.6564541)",,7
