osmid,name,highway,width,oneway,reversed,length,geometry,lanes,ref,tunnel,junction,access
81725903,Calle Juan Relinque,tertiary,3,True,False,106.49700000000001,"LINESTRING (-5.966914 36.2524627, -5.9666351 36.25213, -5.9665456 36.2520145, -5.9662894 36.2517277, -5.9662427 36.2516729)",,,,,
1124932970,Calle Sagasta,residential,,False,True,8.265,"LINESTRING (-5.9661558 36.2523444, -5.9662035 36.2522808)",,,,,
123482089,Calle Sagasta,residential,,True,False,74.48,"LINESTRING (-5.9661558 36.2523444, -5.9661218 36.2524149, -5.966048 36.2525251, -5.9659864 36.2526455, -5.9659469 36.252763, -5.9659784 36.2528556, -5.9660199 36.2529718)",1,,,,
1087774546,Callejón de Palomina,residential,,False,True,37.522000000000006,"LINESTRING (-5.9661558 36.2523444, -5.9660119 36.2522469, -5.9658404 36.2521227)",1,,,,
123482089,Calle Sagasta,residential,,True,False,23.099,"LINESTRING (-5.9660199 36.2529718, -5.9660599 36.2530825, -5.9661128 36.2531645)",1,,,,
123482082,Calle San Juan,residential,,True,False,72.599,"LINESTRING (-5.9625078 36.2528421, -5.9626298 36.2529856, -5.9627464 36.2530862, -5.9628376 36.2531781, -5.9628906 36.2532386, -5.962915 36.2532872, -5.9629094 36.2533111, -5.9628344 36.2533514)",,,,,
253097890,Calle Misericordia,residential,,False,True,92.27799999999999,"LINESTRING (-5.9625078 36.2528421, -5.9623979 36.2528045, -5.9622992 36.2527525, -5.9621714 36.2526991, -5.9619885 36.2526297, -5.9618309 36.2525499, -5.9617098 36.2524859, -5.9616058 36.2524466)",,,,,
"[1089713112, 1089713113, 1091930142]",Calle José Castrillón,residential,,False,True,35.809,"LINESTRING (-5.9628344 36.2533514, -5.9630392 36.2535688, -5.9630638 36.2535863, -5.9630793 36.2536051)",,,building_passage,,
1091930145,Plaza de España,residential,,True,False,9.456,"LINESTRING (-5.9628344 36.2533514, -5.9627949 36.2533731, -5.9627485 36.2534007)",,,,,
1091930146,Plaza de España,residential,,True,False,37.811,"LINESTRING (-5.9626954 36.2533882, -5.962628 36.2534526, -5.9625587 36.2537022)",,,,,
1089713095,Avenida de Buenavista,tertiary,,False,False,69.577,"LINESTRING (-5.9694332 36.2494405, -5.9701644 36.2492312)",2,,,,
1089713095,Avenida de Buenavista,tertiary,,False,True,48.27,"LINESTRING (-5.9694332 36.2494405, -5.9689212 36.2495745)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,58.412,"LINESTRING (-5.9694332 36.2494405, -5.9695611 36.2498979, -5.9695737 36.2499534)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,70.895,"LINESTRING (-5.9694332 36.2494405, -5.9694013 36.2493755, -5.9693884 36.2493276, -5.9693853 36.2492808, -5.9692521 36.2488214)",2,,,,
1089963231,Calle San Ambrosio,residential,,False,True,22.062,"LINESTRING (-5.9672477 36.2528361, -5.9674831 36.2527784)",,,,,
"[1088082716, 81725903]","['Calle Juan Relinque', 'Calle Rivas de Neira']",tertiary,3,True,False,52.306,"LINESTRING (-5.9672477 36.2528361, -5.9671611 36.2527518, -5.9670005 36.2526375, -5.966914 36.2524627)",,,,,
253097890,Calle Misericordia,residential,,False,False,92.278,"LINESTRING (-5.9616058 36.2524466, -5.9617098 36.2524859, -5.9618309 36.2525499, -5.9619885 36.2526297, -5.9621714 36.2526991, -5.9622992 36.2527525, -5.9623979 36.2528045, -5.9625078 36.2528421)",,,,,
123571772,Calle Juan Bueno,residential,,True,False,199.355,"LINESTRING (-5.9652921 36.2536565, -5.965218 36.2535759, -5.9650939 36.2534976, -5.9649384 36.2533404, -5.9647219 36.2530939, -5.9645265 36.2528218, -5.9643163 36.2526237, -5.9642512 36.2524854, -5.9642121 36.2524326, -5.9641338 36.25234, -5.9640512 36.2522899, -5.9639584 36.2522557)",,,,,
"[123571778, 1121520235, 1089932788]","['Calle Teniente Castrillón', 'Calle Plazuela', 'Calle Juan Bueno']",residential,,True,False,45.848,"LINESTRING (-5.9652921 36.2536565, -5.9653235 36.2536941, -5.9653919 36.2537539, -5.9654251 36.2537783, -5.9654623 36.2538059, -5.9654763 36.2538206, -5.9655386 36.2538873, -5.9655717 36.2539227, -5.9655581 36.253984)",,,,,
123482085,Calle San Ambrosio,residential,,False,True,22.707,"LINESTRING (-5.9686544 36.2525831, -5.9689044 36.2525506)",,,,,
123571785,Calle Torero Juan Conde,residential,,False,False,53.712,"LINESTRING (-5.9686544 36.2525831, -5.9685013 36.2521161)",,,,,
123482085,Calle San Ambrosio,residential,,False,False,27.874,"LINESTRING (-5.9686544 36.2525831, -5.968383 36.252625, -5.9683491 36.2526303)",,,,,
123482083,Calle Altozano,residential,,True,False,69.357,"LINESTRING (-5.9660157 36.2537027, -5.9659745 36.2537016, -5.9658592 36.2536999, -5.9655741 36.2536585, -5.9653508 36.2535992, -5.9652921 36.2536565)",,,,,
1089963231,Calle San Ambrosio,residential,,False,False,22.062,"LINESTRING (-5.9674831 36.2527784, -5.9672477 36.2528361)",,,,,
123482085,Calle San Ambrosio,residential,,False,True,79.46300000000001,"LINESTRING (-5.9674831 36.2527784, -5.9675278 36.2527698, -5.967881 36.2526942, -5.9681588 36.2526541, -5.9682787 36.2526394, -5.9683491 36.2526303)",,,,,
1089779226,Calle Cobarrubias,residential,,True,False,48.17,"LINESTRING (-5.9674831 36.2527784, -5.9675104 36.2529129, -5.9675115 36.25302, -5.9675034 36.2532097)",,,,,
123482085,Calle San Ambrosio,residential,,False,False,16.933,"LINESTRING (-5.9690899 36.2525221, -5.9689044 36.2525506)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,98.95299999999999,"LINESTRING (-5.9690899 36.2525221, -5.9691118 36.252614, -5.9691325 36.2527768, -5.9691341 36.2529191, -5.9691022 36.2530505, -5.969061 36.2531278, -5.9690094 36.2532067, -5.968876 36.2533549)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,55.955,"LINESTRING (-5.9690899 36.2525221, -5.9690718 36.2524539, -5.9690414 36.2523622, -5.9689515 36.2520896, -5.9689373 36.2520343)",2,,,,
123482082,Calle San Juan,residential,,True,False,46.751999999999995,"LINESTRING (-5.9621716 36.2525241, -5.9624536 36.2527614, -5.9625078 36.2528421)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,30.283,"LINESTRING (-5.967998 36.2542204, -5.9679922 36.254285, -5.9680075 36.2543508, -5.9680463 36.2544879)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,125.312,"LINESTRING (-5.967998 36.2542204, -5.9680343 36.254136, -5.9681535 36.2539841, -5.9683402 36.2538059, -5.9685446 36.2536368, -5.968876 36.2533549)",2,,,,
123482083,Calle Altozano,residential,,True,False,32.784,"LINESTRING (-5.9663806 36.2536899, -5.9661681 36.2537039, -5.9660157 36.2537027)",,,,,
123482093,Calle Manuel Torres,residential,,False,True,114.72900000000001,"LINESTRING (-5.9663806 36.2536899, -5.9664664 36.2536778, -5.9667576 36.2535133, -5.9672398 36.2533381, -5.9675034 36.2532097)",,,,,
123482093,Calle Manuel Torres,residential,,False,False,114.729,"LINESTRING (-5.9675034 36.2532097, -5.9672398 36.2533381, -5.9667576 36.2535133, -5.9664664 36.2536778, -5.9663806 36.2536899)",,,,,
"[123482074, 1089779226]","['Calle Cobarrubias', 'Calle Clarina']",residential,,True,False,124.18499999999999,"LINESTRING (-5.9675034 36.2532097, -5.9676247 36.2536226, -5.9676605 36.2537498, -5.9676866 36.2538421, -5.9677251 36.2539244, -5.9677663 36.2539927, -5.9678306 36.254099, -5.9678926 36.2541685, -5.9679502 36.2541969, -5.967998 36.2542204)",,,,,
123482099,Plaza del Padre Caro,residential,,False,False,13.022,"LINESTRING (-5.96196 36.2540759, -5.9619592 36.2540222, -5.9619819 36.2539615)",,,,,
"[81725882, 123482099, 1159731534]","['Plaza del Padre Caro', 'Calle del Retiro']",residential,3,False,True,235.391,"LINESTRING (-5.96196 36.2540759, -5.9619679 36.2542109, -5.9619994 36.2542713, -5.9628562 36.2545079, -5.9633662 36.2546796, -5.9636775 36.2547901, -5.9642101 36.2549709)",,,,,
"[1089713112, 1089713113, 1091930142]",Calle José Castrillón,residential,,False,False,35.809,"LINESTRING (-5.9630793 36.2536051, -5.9630638 36.2535863, -5.9630392 36.2535688, -5.9628344 36.2533514)",,,building_passage,,
1089913380,Calle El Molinero,residential,,False,False,12.617999999999999,"LINESTRING (-5.9681538 36.2514755, -5.9681612 36.2514874, -5.9681904 36.2515342, -5.968201 36.2515812)",,,,,
1176622369,Calle Barbate,residential,,False,True,26.110999999999997,"LINESTRING (-5.9681538 36.2514755, -5.9682585 36.2513921, -5.968361 36.2513105)",,,,,
335084689,Calle Perla de Cádiz,residential,,True,False,111.04,"LINESTRING (-5.968361 36.2513105, -5.9674439 36.2506395)",,,,,
1176622369,Calle Barbate,residential,,False,True,31.985,"LINESTRING (-5.968361 36.2513105, -5.9686216 36.2511141)",,,,,
375291533,Calle Perla de Cádiz,residential,,False,False,75.59,"LINESTRING (-5.968361 36.2513105, -5.9686378 36.2515769, -5.9688471 36.2517798, -5.9689318 36.2517809)",,,,,
1176622369,Calle Barbate,residential,,False,False,26.110999999999997,"LINESTRING (-5.968361 36.2513105, -5.9682585 36.2513921, -5.9681538 36.2514755)",,,,,
124095741,Calle Alcalá de los Gazules,residential,,False,False,31.033,"LINESTRING (-5.9674439 36.2506395, -5.9676767 36.250433)",,,,,
124095741,Calle Alcalá de los Gazules,residential,,False,True,28.692,"LINESTRING (-5.9674439 36.2506395, -5.9672289 36.2508306)",,,,,
335084688,Calle Perla de Cádiz,residential,,True,False,31.845,"LINESTRING (-5.9674439 36.2506395, -5.9671772 36.2504504)",,,,,
123571794,Calle Miralles,residential,,False,False,64.62400000000001,"LINESTRING (-5.9662427 36.2516729, -5.9662146 36.2516935, -5.9659299 36.251903, -5.9659007 36.2519363, -5.9658682 36.2519775, -5.9658414 36.2520225, -5.96584 36.2520831, -5.9658404 36.2521227)",,,,,
422248702,Avenida de San Miguel,tertiary,3,False,False,148.907,"LINESTRING (-5.9662427 36.2516729, -5.9662267 36.2516541, -5.9662115 36.2516366, -5.9661238 36.2515589, -5.9656905 36.2511978, -5.9655952 36.2510821, -5.9655339 36.2509479, -5.965487 36.250767, -5.9654778 36.2506741, -5.9654842 36.2505467)",,,,,
124095741,Calle Alcalá de los Gazules,residential,,False,True,51.552,"LINESTRING (-5.9677946 36.2499855, -5.9677545 36.2502234, -5.967732 36.250357, -5.9676975 36.2504135, -5.9676767 36.250433)",,,,,
371863247,Calle Alcalá de los Gazules,residential,,True,False,35.349000000000004,"LINESTRING (-5.9677946 36.2499855, -5.967812 36.2499315, -5.9678309 36.2497185, -5.967821 36.2496706)",,,,,
1149630066,Calle del Chorrillo,residential,,False,False,11.306000000000001,"LINESTRING (-5.9677946 36.2499855, -5.96775 36.2499805, -5.9676695 36.2499729)",2,,,,
"[123571800, 713636486, 713636487]",Calle Santiago,residential,,False,True,153.59700000000004,"LINESTRING (-5.96687 36.2512579, -5.9665735 36.251083, -5.9664486 36.2510593, -5.9663236 36.2510058, -5.9661952 36.2508887, -5.965989 36.2507654, -5.9659544 36.2507285, -5.9659101 36.2506955, -5.9658461 36.2506095, -5.9657997 36.2505734, -5.9657216 36.2505562, -5.9656085 36.2505512, -5.9654842 36.2505467)",,,building_passage,,
1176622369,Calle Barbate,residential,,False,False,31.985,"LINESTRING (-5.9686216 36.2511141, -5.968361 36.2513105)",,,,,
123571775,Calle Conil,residential,,False,False,33.255,"LINESTRING (-5.9686216 36.2511141, -5.9685239 36.2510286, -5.968357 36.2509049)",,,,,
123571775,Calle Conil,residential,,False,True,53.840999999999994,"LINESTRING (-5.9686216 36.2511141, -5.9687131 36.2512, -5.9688399 36.2513263, -5.9689436 36.2514002, -5.9690553 36.2514358)",,,,,
1176622369,Calle Barbate,residential,,False,True,36.912,"LINESTRING (-5.9686216 36.2511141, -5.9686765 36.2510616, -5.9688832 36.2508578)",,,,,
123571775,Calle Conil,residential,,False,False,53.841,"LINESTRING (-5.9690553 36.2514358, -5.9689436 36.2514002, -5.9688399 36.2513263, -5.9687131 36.2512, -5.9686216 36.2511141)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,40.14,"LINESTRING (-5.9690553 36.2514358, -5.9690007 36.2515437, -5.9689608 36.251646, -5.968939 36.2517213, -5.9689318 36.2517809)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,49.306,"LINESTRING (-5.9690553 36.2514358, -5.9692859 36.2511107, -5.9693304 36.2510519)",2,,,,
375291533,Calle Perla de Cádiz,residential,,False,True,75.59,"LINESTRING (-5.9689318 36.2517809, -5.9688471 36.2517798, -5.9686378 36.2515769, -5.968361 36.2513105)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,28.211000000000002,"LINESTRING (-5.9689318 36.2517809, -5.968927 36.2518881, -5.9689373 36.2520343)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,40.14,"LINESTRING (-5.9689318 36.2517809, -5.968939 36.2517213, -5.9689608 36.251646, -5.9690007 36.2515437, -5.9690553 36.2514358)",2,,,,
123571817,Calle Barbate,residential,,True,False,104.65499999999999,"LINESTRING (-5.9690743 36.2499653, -5.9690837 36.2500488, -5.9691196 36.2504399, -5.9691054 36.2505303, -5.9690734 36.2505904, -5.9689846 36.2507306, -5.9688832 36.2508578)",,,,,
123572855,Calle del Chorrillo,residential,,True,False,31.355,"LINESTRING (-5.9690743 36.2499653, -5.9688291 36.2499892, -5.9687279 36.2500032)",,,,,
124095741,Calle Alcalá de los Gazules,residential,,False,False,28.692,"LINESTRING (-5.9672289 36.2508306, -5.9674439 36.2506395)",,,,,
375291529,Calle El Molinero,residential,,True,False,109.64,"LINESTRING (-5.9672289 36.2508306, -5.9681117 36.2514462, -5.9681538 36.2514755)",,,,,
1089713095,Avenida de Buenavista,tertiary,,False,False,48.27,"LINESTRING (-5.9689212 36.2495745, -5.9694332 36.2494405)",2,,,,
1089713095,Avenida de Buenavista,tertiary,,False,True,9.52,"LINESTRING (-5.9689212 36.2495745, -5.9688194 36.2495988)",2,,,,
123571817,Calle Barbate,residential,,True,False,45.572,"LINESTRING (-5.9689212 36.2495745, -5.9689458 36.2496373, -5.9690743 36.2499653)",,,,,
123571775,Calle Conil,residential,,False,False,80.46700000000001,"LINESTRING (-5.968357 36.2509049, -5.9683079 36.2508708, -5.9677324 36.2504716, -5.9677023 36.2504508, -5.9676767 36.250433)",,,,,
123571775,Calle Conil,residential,,False,True,33.255,"LINESTRING (-5.968357 36.2509049, -5.9685239 36.2510286, -5.9686216 36.2511141)",,,,,
123572857,Plaza de la Janda,residential,,True,False,112.88099999999999,"LINESTRING (-5.968357 36.2509049, -5.9685231 36.2507468, -5.9686881 36.2505896, -5.9687497 36.250506, -5.9687635 36.2504282, -5.9687569 36.2502661, -5.9687291 36.2500301, -5.9687279 36.2500032)",,,,,
123572855,Calle del Chorrillo,residential,,True,False,83.982,"LINESTRING (-5.9687279 36.2500032, -5.9686775 36.2500103, -5.9685685 36.250016, -5.968427 36.2500208, -5.9682907 36.2500208, -5.968178 36.2500176, -5.9680679 36.2500084, -5.9677946 36.2499855)",,,,,
123572855,Calle del Chorrillo,residential,,True,False,44.893,"LINESTRING (-5.9695737 36.2499534, -5.9694584 36.2499453, -5.9691094 36.2499635, -5.9690743 36.2499653)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,130.127,"LINESTRING (-5.9695737 36.2499534, -5.969586 36.2500095, -5.9696424 36.2502698, -5.9696613 36.250453, -5.9696507 36.2505567, -5.9696357 36.250604, -5.9696266 36.2506247, -5.9695948 36.2506896, -5.9695607 36.2507421, -5.969514 36.2508121, -5.9693677 36.2510028, -5.9693304 36.2510519)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,58.412,"LINESTRING (-5.9695737 36.2499534, -5.9695611 36.2498979, -5.9694332 36.2494405)",2,,,,
1089581127,Calle Blas Infante,residential,,False,True,32.472,"LINESTRING (-5.9695737 36.2499534, -5.969665 36.2499599, -5.9699196 36.2498863)",,,,,
1089713095,Avenida de Buenavista,tertiary,,False,True,62.125,"LINESTRING (-5.9722086 36.248425, -5.9716551 36.248761)",2,,,,
123694763,Calle José María Pemán,residential,,False,True,146.138,"LINESTRING (-5.9722086 36.248425, -5.9722293 36.2484811, -5.9721077 36.2489623, -5.9719194 36.2497117)",,,,,
123694759,Calle Ventozano,residential,,False,True,36.659,"LINESTRING (-5.9708605 36.2514516, -5.9708802 36.251405, -5.9709236 36.2513516, -5.9709862 36.2512959, -5.9711038 36.251191)",,,,,
123694774,Avenida Rey Juan Carlos I,residential,,False,False,205.578,"LINESTRING (-5.9708605 36.2514516, -5.9708682 36.2515099, -5.9709036 36.2515671, -5.9709958 36.251637, -5.9710153 36.2516521, -5.971025 36.2516778, -5.9710229 36.2517012, -5.9710087 36.2517258, -5.9700698 36.2530495)",,,,,
713651463,Calle Ventozano,residential,,True,False,187.46999999999997,"LINESTRING (-5.9708605 36.2514516, -5.9708156 36.251439, -5.9707682 36.2514373, -5.9707221 36.2514464, -5.9706878 36.251468, -5.9706017 36.2515452, -5.9700667 36.2520366, -5.9693242 36.2524529, -5.9692733 36.2524796)",,,,,
123694779,Calle Ereta,residential,,False,True,47.224000000000004,"LINESTRING (-5.9692733 36.2524796, -5.9693567 36.2525336, -5.9696273 36.2527923)",,,,,
713651463,Calle Ventozano,residential,,True,False,17.195,"LINESTRING (-5.9692733 36.2524796, -5.9691528 36.252515, -5.9690899 36.2525221)",,,,,
123694763,Calle José María Pemán,residential,,False,False,146.138,"LINESTRING (-5.9719194 36.2497117, -5.9721077 36.2489623, -5.9722293 36.2484811, -5.9722086 36.248425)",,,,,
123694763,Calle José María Pemán,residential,,False,True,116.396,"LINESTRING (-5.9719194 36.2497117, -5.9717716 36.2503262, -5.9717489 36.2504354, -5.971694 36.2506255, -5.9716616 36.2507374)",,,,,
124096749,Calle los Olivos,residential,,False,False,37.528999999999996,"LINESTRING (-5.9719194 36.2497117, -5.971578 36.2495996, -5.9715318 36.2495844)",,,,,
123694766,Calle de Alarifes,residential,,True,False,171.35400000000007,"LINESTRING (-5.9693304 36.2510519, -5.9694038 36.2510885, -5.9696969 36.2512349, -5.9699113 36.251343, -5.9700038 36.2513595, -5.9701081 36.2513535, -5.9702141 36.251339, -5.970443 36.251289, -5.9705923 36.2512516, -5.9708542 36.2511878, -5.970933 36.2511766, -5.9710079 36.2511742, -5.9711038 36.251191)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,49.306,"LINESTRING (-5.9693304 36.2510519, -5.9692859 36.2511107, -5.9690553 36.2514358)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,130.12699999999998,"LINESTRING (-5.9693304 36.2510519, -5.9693677 36.2510028, -5.969514 36.2508121, -5.9695607 36.2507421, -5.9695948 36.2506896, -5.9696266 36.2506247, -5.9696357 36.250604, -5.9696507 36.2505567, -5.9696613 36.250453, -5.9696424 36.2502698, -5.969586 36.2500095, -5.9695737 36.2499534)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,40.212,"LINESTRING (-5.9680463 36.2544879, -5.9680559 36.2546526, -5.9680474 36.2547661, -5.9680442 36.2548491)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,30.283,"LINESTRING (-5.9680463 36.2544879, -5.9680075 36.2543508, -5.9679922 36.254285, -5.967998 36.2542204)",2,,,,
1147363788,,unclassified,,False,False,66.326,"LINESTRING (-5.9680463 36.2544879, -5.9681508 36.25449, -5.9682739 36.254553, -5.9684261 36.2544225, -5.9684506 36.2544474, -5.9684836 36.2544277, -5.9685389 36.2544165, -5.9685911 36.2544199, -5.9686677 36.2544285)",,,,,
123694771,Calle Miramundo,residential,,True,False,301.7099999999999,"LINESTRING (-5.970743 36.2532647, -5.9707878 36.253266, -5.9708119 36.2532646, -5.9708349 36.2532554, -5.9708563 36.2532462, -5.9708745 36.2532292, -5.9710516 36.2529319, -5.9710657 36.2529088, -5.9711482 36.2526859, -5.9713625 36.2521067, -5.9714269 36.2518944, -5.9716399 36.2512018, -5.9716799 36.2510212, -5.9716922 36.2508507, -5.9716616 36.2507374)",,,,,
123694779,Calle Ereta,residential,,False,False,64.943,"LINESTRING (-5.970743 36.2532647, -5.9705456 36.2532064, -5.9703998 36.253158, -5.970106 36.2530614, -5.9700698 36.2530495)",,,,,
123694767,,residential,,True,False,31.203,"LINESTRING (-5.9701582 36.2498691, -5.9701393 36.2498339, -5.9701051 36.2498073, -5.9700607 36.2497935, -5.9700196 36.2497935, -5.9699809 36.2498046, -5.9699491 36.2498256, -5.9699279 36.2498539, -5.9699196 36.2498863)",,,,roundabout,
124096746,Calle Granados,residential,,False,True,7.552,"LINESTRING (-5.9712042 36.2503177, -5.9712063 36.2502498)",,,,,
1089581128,Calle Blas Infante,residential,,True,False,58.212,"LINESTRING (-5.9712042 36.2503177, -5.9710106 36.2501354, -5.970861 36.2499925, -5.9708023 36.249962, -5.970754 36.2499522)",,,,,
123694759,Calle Ventozano,residential,,False,False,71.108,"LINESTRING (-5.9716616 36.2507374, -5.9715592 36.2508059, -5.9714376 36.2509138, -5.9711623 36.2511425, -5.9711038 36.251191)",,,,,
123694763,Calle José María Pemán,residential,,False,False,116.39599999999999,"LINESTRING (-5.9716616 36.2507374, -5.971694 36.2506255, -5.9717489 36.2504354, -5.9717716 36.2503262, -5.9719194 36.2497117)",,,,,
123694759,Calle Ventozano,residential,,False,False,36.659,"LINESTRING (-5.9711038 36.251191, -5.9709862 36.2512959, -5.9709236 36.2513516, -5.9708802 36.251405, -5.9708605 36.2514516)",,,,,
123694759,Calle Ventozano,residential,,False,True,71.108,"LINESTRING (-5.9711038 36.251191, -5.9711623 36.2511425, -5.9714376 36.2509138, -5.9715592 36.2508059, -5.9716616 36.2507374)",,,,,
692982794,Avenida de Andalucía,tertiary,,False,False,125.31199999999998,"LINESTRING (-5.968876 36.2533549, -5.9685446 36.2536368, -5.9683402 36.2538059, -5.9681535 36.2539841, -5.9680343 36.254136, -5.967998 36.2542204)",2,,,,
692982794,Avenida de Andalucía,tertiary,,False,True,98.953,"LINESTRING (-5.968876 36.2533549, -5.9690094 36.2532067, -5.969061 36.2531278, -5.9691022 36.2530505, -5.9691341 36.2529191, -5.9691325 36.2527768, -5.9691118 36.252614, -5.9690899 36.2525221)",2,,,,
1177979971,Calle 13 Rosas,residential,,True,False,77.833,"LINESTRING (-5.968876 36.2533549, -5.9689048 36.253384, -5.9689166 36.2534076, -5.9689231 36.2534634, -5.9688444 36.2539065, -5.9688442 36.2539375, -5.9688554 36.2539687, -5.9688783 36.2539987, -5.9689101 36.2540224)",,,,,
123694779,Calle Ereta,residential,,False,False,20.68,"LINESTRING (-5.9700698 36.2530495, -5.9698605 36.2529714)",,,,,
123694774,Avenida Rey Juan Carlos I,residential,,False,True,205.57800000000003,"LINESTRING (-5.9700698 36.2530495, -5.9710087 36.2517258, -5.9710229 36.2517012, -5.971025 36.2516778, -5.9710153 36.2516521, -5.9709958 36.251637, -5.9709036 36.2515671, -5.9708682 36.2515099, -5.9708605 36.2514516)",,,,,
123694779,Calle Ereta,residential,,False,True,64.943,"LINESTRING (-5.9700698 36.2530495, -5.970106 36.2530614, -5.9703998 36.253158, -5.9705456 36.2532064, -5.970743 36.2532647)",,,,,
371873423,Avenida Rey Juan Carlos I,residential,,True,False,39.716,"LINESTRING (-5.9700698 36.2530495, -5.9699621 36.2532488, -5.9699317 36.2533171, -5.9699241 36.2533495, -5.9699339 36.2533828)",,,,,
