osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction
25680629,False,2,PO-315,Rúa de Pazos Fontenla,secondary,True,116.43199999999999,"LINESTRING (-8.78081 42.3265645, -8.7809843 42.3265784, -8.7811479 42.3265471, -8.7818333 42.3263889, -8.7820489 42.3263387, -8.7821716 42.3263119)",,
973317632,False,2,PO-551,Avenida da Barca,primary,False,36.295,"LINESTRING (-8.78081 42.3265645, -8.7809727 42.3263409, -8.7810242 42.3262792)",50,
1097718844,False,,PO-551,Avenida de Marín,primary,True,54.027,"LINESTRING (-8.78081 42.3265645, -8.7807384 42.3266496, -8.7805656 42.3268551, -8.7804656 42.3269783)",,
25680632,True,,,Rúa Matilde Bares,residential,False,150.735,"LINESTRING (-8.7826512 42.3276202, -8.7823734 42.3268331, -8.782329 42.3267183, -8.7821716 42.3263119)",,
"[1097718838, 1097718839]",False,,,Avenida de Montero Ríos,residential,False,91.268,"LINESTRING (-8.7826512 42.3276202, -8.7827237 42.3276011, -8.7834196 42.3274181, -8.783581 42.3273752, -8.7836972 42.3273451)",30,
25680629,False,2,PO-315,Rúa de Pazos Fontenla,secondary,False,116.432,"LINESTRING (-8.7821716 42.3263119, -8.7820489 42.3263387, -8.7818333 42.3263889, -8.7811479 42.3265471, -8.7809843 42.3265784, -8.78081 42.3265645)",,
25680629,False,2,PO-315,Rúa de Pazos Fontenla,secondary,True,90.291,"LINESTRING (-8.7821716 42.3263119, -8.7828277 42.3261614, -8.7830531 42.3261104, -8.7832205 42.3260711)",,
25680629,False,2,PO-315,Rúa de Pazos Fontenla,secondary,False,90.291,"LINESTRING (-8.7832205 42.3260711, -8.7830531 42.3261104, -8.7828277 42.3261614, -8.7821716 42.3263119)",,
"[1097714184, 1097710961, 25680629]",False,2,PO-315,Rúa de Pazos Fontenla,secondary,True,175.24099999999999,"LINESTRING (-8.7832205 42.3260711, -8.7833744 42.3260391, -8.7837123 42.3259609, -8.7841917 42.3258484, -8.7850759 42.3256504, -8.7852588 42.3256101)",,
25680633,False,,,Rúa de Alfonso Rodríguez Castelao,residential,False,139.424,"LINESTRING (-8.7832205 42.3260711, -8.7831749 42.3259491, -8.7828753 42.3251519, -8.7827931 42.3249305, -8.7827647 42.3248634)",30,
66504256,True,,,Rúa de Alfonso Rodríguez Castelao,residential,False,146.99,"LINESTRING (-8.7832205 42.3260711, -8.7832591 42.3261615, -8.7834835 42.326768, -8.7836652 42.3272582, -8.7836972 42.3273451)",30,
25680633,False,,,Rúa de Alfonso Rodríguez Castelao,residential,False,98.449,"LINESTRING (-8.7827647 42.3248634, -8.7825362 42.3242392, -8.782453 42.324062, -8.782407 42.3240238)",30,
25680633,False,,,Rúa de Alfonso Rodríguez Castelao,residential,True,139.424,"LINESTRING (-8.7827647 42.3248634, -8.7827931 42.3249305, -8.7828753 42.3251519, -8.7831749 42.3259491, -8.7832205 42.3260711)",30,
"[62119249, 1211005364]",False,,,Rúa Canibelos,residential,False,103.975,"LINESTRING (-8.7827647 42.3248634, -8.7828368 42.3248329, -8.7832835 42.3244674, -8.7834398 42.3243405, -8.7834906 42.3242717, -8.7835566 42.3241501)",,
62114536,False,,,Ramal dos Galos,residential,False,129.535,"LINESTRING (-8.7835566 42.3241501, -8.7834764 42.3241161, -8.7834216 42.3240447, -8.7832232 42.3235941, -8.7831196 42.323359, -8.7830226 42.3231312, -8.7829586 42.3231041)",,
62252345,False,,,Rúa Ramón Bares,residential,True,95.375,"LINESTRING (-8.7835566 42.3241501, -8.7836124 42.3240335, -8.7836805 42.3238661, -8.7837773 42.3237173, -8.7839164 42.3235835, -8.7841266 42.3234203)",,
"[62119249, 1211005364]",False,,,Rúa Canibelos,residential,True,103.97500000000001,"LINESTRING (-8.7835566 42.3241501, -8.7834906 42.3242717, -8.7834398 42.3243405, -8.7832835 42.3244674, -8.7828368 42.3248329, -8.7827647 42.3248634)",,
973317632,False,2,PO-551,Avenida da Barca,primary,True,195.041,"LINESTRING (-8.782407 42.3240238, -8.7814509 42.3256291)",50,
25680633,False,,,Rúa de Alfonso Rodríguez Castelao,residential,True,98.449,"LINESTRING (-8.782407 42.3240238, -8.782453 42.324062, -8.7825362 42.3242392, -8.7827647 42.3248634)",30,
53837437,False,,EP-1304,Estrada de Cela,tertiary,False,171.647,"LINESTRING (-8.782407 42.3240238, -8.7820821 42.3239232, -8.7817998 42.3238265, -8.7815667 42.3237738, -8.7813484 42.3237673, -8.7805816 42.3237992, -8.7804808 42.323813, -8.7803951 42.3238372)",,
973317633,False,2,PO-551,Avenida de Cangas,primary,False,57.706999999999994,"LINESTRING (-8.782407 42.3240238, -8.7824857 42.3238944, -8.782691 42.3235492)",50,
62114536,False,,,Ramal dos Galos,residential,True,129.535,"LINESTRING (-8.7829586 42.3231041, -8.7830226 42.3231312, -8.7831196 42.323359, -8.7832232 42.3235941, -8.7834216 42.3240447, -8.7834764 42.3241161, -8.7835566 42.3241501)",,
973317633,False,2,PO-551,Avenida de Cangas,primary,True,54.165,"LINESTRING (-8.7829586 42.3231041, -8.7828114 42.3233451, -8.782745 42.3234606, -8.782691 42.3235492)",50,
738618770,False,,,Rúa Alcalde Johan Carballeira,residential,False,53.346,"LINESTRING (-8.7864154 42.3253647, -8.7863679 42.3252277, -8.7862366 42.3249036)",,
738618770,False,,,Rúa Alcalde Johan Carballeira,residential,True,161.674,"LINESTRING (-8.7864154 42.3253647, -8.7864369 42.3255107, -8.7864953 42.3259615, -8.7865192 42.3261255, -8.7865423 42.3263343, -8.7865862 42.3267065, -8.7865984 42.3268123)",,
1097710961,False,,PO-315,,secondary,False,99.002,"LINESTRING (-8.7864154 42.3253647, -8.7862348 42.3253897, -8.7855945 42.3255342, -8.7852588 42.3256101)",,
"[1097710961, 1097710962, 1097710954]",False,,PO-315,,secondary,True,157.75100000000003,"LINESTRING (-8.7864154 42.3253647, -8.7865832 42.3253742, -8.7872166 42.3254096, -8.7873268 42.3254157, -8.7874436 42.3254222, -8.7875329 42.3254273, -8.7882135 42.3254615, -8.7883292 42.3254679)",,
52090875,False,,EP-1303,Rúa Alexandre Bóveda,tertiary,False,126.251,"LINESTRING (-8.7909245 42.3236183, -8.7908146 42.3239732, -8.7906389 42.3244561, -8.7905664 42.324722)",,
53838409,True,,,Rúa Alexandre Boveda,residential,False,38.834,"LINESTRING (-8.7902231 42.3255851, -8.7901802 42.3259329)",,
1097710954,False,,PO-315,,secondary,False,60.463,"LINESTRING (-8.7902231 42.3255851, -8.7894898 42.3255434)",,
1097710954,False,,PO-315,,secondary,True,3.481,"LINESTRING (-8.7902231 42.3255851, -8.7902653 42.3255877)",,
53837437,False,,EP-1304,Estrada de Cela,tertiary,True,171.647,"LINESTRING (-8.7803951 42.3238372, -8.7804808 42.323813, -8.7805816 42.3237992, -8.7813484 42.3237673, -8.7815667 42.3237738, -8.7817998 42.3238265, -8.7820821 42.3239232, -8.782407 42.3240238)",,
62334518,False,,,,living_street,True,90.008,"LINESTRING (-8.7803951 42.3238372, -8.7803524 42.323779, -8.7804474 42.3235634, -8.7806111 42.3232847, -8.7806589 42.323075)",,
1097710954,False,,PO-315,,secondary,False,47.989,"LINESTRING (-8.7917665 42.3256711, -8.7911844 42.3256388)",,
430525293,False,,,,living_street,True,68.438,"LINESTRING (-8.7917665 42.3256711, -8.7918085 42.3255756, -8.7917841 42.3255335, -8.7917129 42.325511, -8.7916416 42.3254778, -8.7915106 42.3254138, -8.7911947 42.3254081)",,
1097710954,False,,PO-315,,secondary,True,95.782,"LINESTRING (-8.7883292 42.3254679, -8.7894898 42.3255434)",,
"[1097710961, 1097710954, 1097710962]",False,,PO-315,,secondary,False,157.751,"LINESTRING (-8.7883292 42.3254679, -8.7882135 42.3254615, -8.7875329 42.3254273, -8.7874436 42.3254222, -8.7873268 42.3254157, -8.7872166 42.3254096, -8.7865832 42.3253742, -8.7864154 42.3253647)",,
53838411,True,,,Rúa Rosalía de Castro,residential,False,118.53,"LINESTRING (-8.7882565 42.3265325, -8.7882604 42.326443, -8.7882672 42.3263397, -8.7883217 42.3255729, -8.7883261 42.325511, -8.7883292 42.3254679)",30,
72235450,True,,,Avenida de Montero Ríos,residential,False,151.498,"LINESTRING (-8.7882565 42.3265325, -8.7883223 42.3265323, -8.7888367 42.3265527, -8.7891591 42.3265788, -8.7900911 42.3266544)",30,
"[1097718836, 53838413]",True,,,Avenida de Montero Ríos,residential,False,125.02000000000001,"LINESTRING (-8.7900911 42.3266544, -8.7908562 42.3267133, -8.791183 42.3267353, -8.7916046 42.3267639)",30,
