osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,access,width
32695532,1,,Plaza de los Fueros,residential,30,True,False,93.886,,"LINESTRING (-1.2807901 42.5754263, -1.2808571 42.5754246, -1.2808814 42.5754248, -1.2811781 42.5754039, -1.2812417 42.5754071, -1.2812739 42.5755767, -1.281288 42.57568, -1.2813173 42.5758268, -1.2813045 42.5758737, -1.2812726 42.5759053)",,,
106334048,2,,Avenida de Aragón,tertiary,,False,False,25.179000000000002,,"LINESTRING (-1.2807901 42.5754263, -1.2808123 42.5755166, -1.2808248 42.5755787, -1.2808298 42.5756505)",,,
106334048,2,,Avenida de Aragón,tertiary,,False,True,139.062,,"LINESTRING (-1.2807901 42.5754263, -1.2807783 42.5753797, -1.2806719 42.5749651, -1.2806526 42.5748282, -1.2806341 42.5741847)",,,
354014969,1,,Plaza de los Fueros,tertiary,,True,False,46.014,,"LINESTRING (-1.2812726 42.5759053, -1.2808298 42.5756505)",,,
106334059,,,Paseo Cantolagua,residential,30,False,True,60.06699999999999,,"LINESTRING (-1.2848145 42.5724212, -1.2849553 42.572377, -1.2849837 42.5723681, -1.2850617 42.5723276, -1.2850719 42.5722628, -1.2850185 42.572194, -1.2849156 42.5721754, -1.2847686 42.572204)",,,
118698324,2,,Paseo Cantolagua,residential,30,False,True,45.872,,"LINESTRING (-1.2848145 42.5724212, -1.2848677 42.5725369, -1.284987 42.5727579, -1.2850098 42.5728077)",,,
848021112,,,Paseo Cantolagua,living_street,,False,False,148.30700000000002,,"LINESTRING (-1.2848145 42.5724212, -1.2847034 42.5724531, -1.2841049 42.5726251, -1.2835019 42.5727984, -1.2833134 42.5728526, -1.2831273 42.5729061)",,,
118698324,2,,Paseo Cantolagua,residential,30,False,False,45.872,,"LINESTRING (-1.2850098 42.5728077, -1.284987 42.5727579, -1.2848677 42.5725369, -1.2848145 42.5724212)",,,
42045186,,,Calle Jenaro Vallejos,residential,30,True,False,56.878,,"LINESTRING (-1.282851 42.5749291, -1.2823851 42.5753085)",,,
108446441,,,Calle Santiago,residential,30,False,False,36.946000000000005,,"LINESTRING (-1.282851 42.5749291, -1.2830066 42.5749954, -1.2830551 42.5751222, -1.283063 42.5751901)",,,
108446446,,,Calle Estudio,residential,30,False,True,105.181,,"LINESTRING (-1.282851 42.5749291, -1.2826913 42.5748776, -1.2825909 42.574558, -1.2824193 42.5740851)",,,
108446454,,,Calle Fermina de Ripalda,residential,30,True,False,145.17999999999998,,"LINESTRING (-1.282851 42.5749291, -1.2830025 42.5748629, -1.2831293 42.5748359, -1.2832977 42.5748446, -1.2838501 42.5749267, -1.2839489 42.5749453, -1.284091 42.5749659, -1.2844566 42.5749745, -1.2845015 42.5749755, -1.2845764 42.5749783)",,,
22820990,,NA-8603,Calle de Enrique Labrit,tertiary,30,False,True,14.841000000000001,,"LINESTRING (-1.2845764 42.5749783, -1.2845635 42.5749084, -1.2845448 42.574847)",,,
108446446,,,Calle Estudio,residential,30,False,True,20.226,,"LINESTRING (-1.2824193 42.5740851, -1.2822986 42.5739264)",,,
108446457,,,Calle Caballeros,residential,30,True,False,52.136,,"LINESTRING (-1.2824193 42.5740851, -1.2830012 42.5738948)",,,
108446446,,,Calle Estudio,residential,30,False,False,105.181,,"LINESTRING (-1.2824193 42.5740851, -1.2825909 42.574558, -1.2826913 42.5748776, -1.282851 42.5749291)",,,
42045188,,,Calle Isidoro Gil de Jaz,residential,30,False,False,121.095,,"LINESTRING (-1.2830501 42.5756148, -1.2844458 42.5759749)",,,
108446441,,,Calle Santiago,residential,30,False,True,22.198,,"LINESTRING (-1.2830501 42.5756148, -1.2830549 42.5754152)",,,
108446441,,,Calle Santiago,residential,30,False,False,82.875,,"LINESTRING (-1.2830501 42.5756148, -1.2830317 42.5758034, -1.2829355 42.5763551)",,,
42045188,,,Calle Isidoro Gil de Jaz,residential,30,False,True,121.095,,"LINESTRING (-1.2844458 42.5759749, -1.2830501 42.5756148)",,,
108446458,,NA-8603,"Calle Alfonso I ""El Batallador""",tertiary,30,True,False,3.921,,"LINESTRING (-1.2844458 42.5759749, -1.2844557 42.5759404)",,,
848021050,,,Paseo de la Almadia,living_street,,False,False,100.68799999999999,,"LINESTRING (-1.2856724 42.5766375, -1.2856474 42.5758169, -1.2856395 42.5757324)",,,
108446441,,,Calle Santiago,residential,30,False,True,82.875,,"LINESTRING (-1.2829355 42.5763551, -1.2830317 42.5758034, -1.2830501 42.5756148)",,,
42045194,,,Calle de San Sebastián,residential,30,False,True,42.547,,"LINESTRING (-1.2821408 42.5736055, -1.282101 42.5735517, -1.2819216 42.5733356, -1.2818734 42.5732775)",,,
106334052,,,Calle Sancho Garces,residential,30,False,False,66.428,,"LINESTRING (-1.2821408 42.5736055, -1.2821826 42.5735841, -1.2822127 42.5735447, -1.2823632 42.5732978, -1.2825239 42.5731715, -1.2825898 42.5731197)",,,
180633338,1,,Plaza Portal Penalta,residential,,True,False,12.216,,"LINESTRING (-1.2821408 42.5736055, -1.2820581 42.5736168, -1.2819941 42.5736255)",,,
106334137,,,Calle Leyre,residential,,False,True,46.825,,"LINESTRING (-1.2807477 42.5771471, -1.280193 42.5772495)",,,
970669386,,,Calle Leyre,residential,,False,False,31.201,,"LINESTRING (-1.2807477 42.5771471, -1.2811176 42.5770797)",,,
106334173,,,Calle Nuestra Señora de Rocamador,residential,30,False,False,258.546,,"LINESTRING (-1.2807477 42.5771471, -1.2811992 42.578664, -1.2812679 42.57875, -1.2818479 42.5792069, -1.2818915 42.5792413)",,,
23608304,2,,Avenida Principe de Viana,tertiary,,False,False,14.212,,"LINESTRING (-1.2821403 42.5771904, -1.2823061 42.5772282)",,,
23608304,2,,Avenida Principe de Viana,tertiary,,False,True,69.782,,"LINESTRING (-1.2821403 42.5771904, -1.2818592 42.5771308, -1.2814489 42.5770212, -1.2813288 42.5770008)",,,
106334091,,,Calle Roncesvalles,residential,,False,True,65.137,,"LINESTRING (-1.2821403 42.5771904, -1.2821171 42.5772269, -1.2819603 42.5774205, -1.2819034 42.5774538, -1.281771 42.5775312, -1.2816552 42.5775731, -1.2815978 42.5775938)",,,
42045194,,,Calle de San Sebastián,residential,30,False,True,10.89,,"LINESTRING (-1.281605 42.5729043, -1.2815504 42.572815)",,,
42045194,,,Calle de San Sebastián,residential,30,False,False,46.958,,"LINESTRING (-1.281605 42.5729043, -1.2817407 42.5730929, -1.2818734 42.5732775)",,,
106334034,2,,Travesía San Sebastián,residential,30,False,True,88.908,,"LINESTRING (-1.281605 42.5729043, -1.2811463 42.5730428, -1.2806614 42.5731893, -1.2805958 42.5731937)",,,
106334066,2,,Plaza 18 de Julio,residential,30,False,True,13.825,,"LINESTRING (-1.2821499 42.5728082, -1.2822717 42.5728943)",,,
154721579,,,Calle San Babil,residential,30,False,False,37.007999999999996,,"LINESTRING (-1.2828784 42.5791768, -1.2826705 42.5793518, -1.2825808 42.5794273)",,,
154721579,,,Calle San Babil,residential,30,False,True,77.028,,"LINESTRING (-1.2828784 42.5791768, -1.2830948 42.578981, -1.2834722 42.5786395)",,,
"[106334122, 887875611]",,,Calle Roncesvalles,residential,,False,True,110.214,,"LINESTRING (-1.2828784 42.5791768, -1.2828182 42.5791324, -1.2824604 42.5788353, -1.2821189 42.5785518, -1.2819969 42.5784287)",,,
106334133,,,Travesía Balate,residential,30,False,True,39.851,,"LINESTRING (-1.2820641 42.5739654, -1.2815851 42.5740288)",,,
106334039,1,,Plaza Portal Penalta,residential,,True,False,19.718,,"LINESTRING (-1.2820641 42.5739654, -1.2821674 42.5739431, -1.2822986 42.5739264)",,,
22820990,,NA-8603,Calle de Enrique Labrit,tertiary,30,False,False,46.126,,"LINESTRING (-1.2836975 42.5737015, -1.2837698 42.573802, -1.2839611 42.5740681)",,,
22820990,,NA-8603,Calle de Enrique Labrit,tertiary,30,False,True,100.02499999999999,,"LINESTRING (-1.2836975 42.5737015, -1.2836625 42.5736514, -1.2835805 42.573533, -1.283524 42.5734515, -1.2834972 42.5734129, -1.283485 42.5733953, -1.2834621 42.5733643, -1.2833875 42.5732632, -1.2833514 42.5732142, -1.2831499 42.5729413, -1.2831273 42.5729061)",,,
106334029,,,Rincón Del Peregrino,residential,30,False,False,84.382,,"LINESTRING (-1.2836975 42.5737015, -1.2837484 42.5736876, -1.2839073 42.5736441, -1.2839913 42.5736211, -1.2841846 42.5735683, -1.2843418 42.5735253, -1.2844883 42.5734852, -1.2845286 42.5736196)",,,
42045186,,,Calle Jenaro Vallejos,residential,30,True,False,102.46199999999999,,"LINESTRING (-1.2823851 42.5753085, -1.2822568 42.5753724, -1.282189 42.5754061, -1.2820133 42.5755738, -1.2819074 42.575755, -1.2818895 42.5758384, -1.2818491 42.5760903)",,,
106334147,,,Plaza Sta. Catalina,residential,,False,True,57.088,,"LINESTRING (-1.2823851 42.5753085, -1.2825294 42.5753473, -1.2825798 42.5753608, -1.2826701 42.5753958, -1.2827607 42.5754112, -1.2829407 42.5754207, -1.2830549 42.5754152)",,,
848021047,,,Calle Mayor,living_street,,False,False,30.238,,"LINESTRING (-1.2818491 42.5760903, -1.2815103 42.5759821)",,no,
180633324,,,Calle de San Miguel,living_street,,True,False,151.173,,"LINESTRING (-1.2818491 42.5760903, -1.2815926 42.5766668, -1.2815744 42.57675, -1.2817893 42.5768332, -1.2824304 42.5769638)",,,
154721579,,,Calle San Babil,residential,30,False,False,12.465,,"LINESTRING (-1.2835572 42.5785465, -1.2834722 42.5786395)",,,
180633323,1,,Calle San Babil,residential,30,True,False,117.275,,"LINESTRING (-1.2835572 42.5785465, -1.2835019 42.5783813, -1.2834768 42.578315, -1.2833959 42.5781047, -1.2835108 42.5775648, -1.2835343 42.5775172)",,,
106334060,,,Calle Juan Francés de Iribarren,residential,,False,True,141.035,,"LINESTRING (-1.2800481 42.5723578, -1.2801065 42.5724638, -1.2801027 42.5728493, -1.2801511 42.5730229, -1.2802159 42.5736122)",,,
106334072,,,Calle Amadores,residential,30,False,True,125.94,,"LINESTRING (-1.283063 42.5751901, -1.2831938 42.5751985, -1.2832602 42.5752088, -1.2845701 42.5754129)",,,
108446441,,,Calle Santiago,residential,30,False,False,25.041,,"LINESTRING (-1.283063 42.5751901, -1.2830604 42.5753107, -1.2830549 42.5754152)",,,
108446441,,,Calle Santiago,residential,30,False,True,36.946,,"LINESTRING (-1.283063 42.5751901, -1.2830551 42.5751222, -1.2830066 42.5749954, -1.282851 42.5749291)",,,
106334173,,,Calle Nuestra Señora de Rocamador,residential,30,False,True,57.379000000000005,,"LINESTRING (-1.2823797 42.5796102, -1.2823232 42.5795641, -1.2821601 42.5794614, -1.2818915 42.5792413)",,,
154721579,,,Calle San Babil,residential,30,False,True,26.169,,"LINESTRING (-1.2823797 42.5796102, -1.2825293 42.5794758, -1.2825808 42.5794273)",,,
106334138,,,Calle Baratiñones,residential,,False,False,163.861,,"LINESTRING (-1.2840887 42.5724341, -1.2840515 42.5723715, -1.2836661 42.5717461, -1.2832945 42.5711611, -1.2832544 42.5710947)",,,
118761458,,,Calle la Celada,residential,30,False,False,88.896,,"LINESTRING (-1.2840887 42.5724341, -1.2840058 42.5724631, -1.283241 42.5727244, -1.283104 42.5727707)",,,
118761458,,,Calle la Celada,residential,30,False,True,61.272999999999996,,"LINESTRING (-1.2840887 42.5724341, -1.2846974 42.5722276, -1.2847686 42.572204)",,,
106334181,,,Camino del Río,unclassified,,False,True,318.036,,"LINESTRING (-1.2874236 42.5732531, -1.2874014 42.5733489, -1.2873158 42.5737173, -1.2873247 42.5737947, -1.2873359 42.5738927, -1.287485 42.5744983, -1.2874963 42.5745441, -1.2875336 42.574728, -1.2875848 42.5749805, -1.2876068 42.5750895, -1.2876315 42.5752111, -1.287635 42.5753616, -1.2876146 42.5754847, -1.2874711 42.5756326, -1.2872833 42.5758459, -1.2872458 42.5759447, -1.2872593 42.5760076)",,,
106334091,,,Calle Roncesvalles,residential,,False,True,26.146,,"LINESTRING (-1.2815978 42.5775938, -1.2812811 42.5776239)",,,
106334122,,,Calle Roncesvalles,residential,,False,False,46.88,,"LINESTRING (-1.2815978 42.5775938, -1.2817431 42.5780016)",,,
106334091,,,Calle Roncesvalles,residential,,False,False,65.137,,"LINESTRING (-1.2815978 42.5775938, -1.2816552 42.5775731, -1.281771 42.5775312, -1.2819034 42.5774538, -1.2819603 42.5774205, -1.2821171 42.5772269, -1.2821403 42.5771904)",,,
106334122,,,Calle Roncesvalles,residential,,False,True,13.126,,"LINESTRING (-1.2819969 42.5784287, -1.2818586 42.578369)",,,
106334083,,,Calle Roncesvalles,residential,,False,False,54.737,,"LINESTRING (-1.2819969 42.5784287, -1.2820088 42.5782914, -1.2818088 42.5780343, -1.2817431 42.5780016)",,,
"[106334122, 887875611]",,,Calle Roncesvalles,residential,,False,False,110.214,,"LINESTRING (-1.2819969 42.5784287, -1.2821189 42.5785518, -1.2824604 42.5788353, -1.2828182 42.5791324, -1.2828784 42.5791768)",,,
106334038,,,Calle Juan Francés de Iribarren,residential,,False,True,79.315,,"LINESTRING (-1.2791615 42.5753206, -1.2792831 42.5752832, -1.2799195 42.5749918, -1.2800055 42.5749801)",,,
106334115,,,Calle Juan Francés de Iribarren,residential,,False,False,110.616,,"LINESTRING (-1.2791615 42.5753206, -1.2791888 42.5752147, -1.2793166 42.5750648, -1.2796987 42.574842, -1.2797185 42.5747844, -1.2796493 42.5744972)",,,
106334115,,,Calle Juan Francés de Iribarren,residential,,False,True,47.312,,"LINESTRING (-1.2791615 42.5753206, -1.2791491 42.5754065, -1.2793053 42.5757255)",,,
106334034,2,,Travesía San Sebastián,residential,30,False,False,88.90799999999999,,"LINESTRING (-1.2805958 42.5731937, -1.2806614 42.5731893, -1.2811463 42.5730428, -1.281605 42.5729043)",,,
106334048,2,,Avenida de Aragón,tertiary,,False,False,46.096000000000004,,"LINESTRING (-1.2805958 42.5731937, -1.2805969 42.5733035, -1.2806133 42.573608)",,,
106334048,2,,Avenida de Aragón,tertiary,,False,True,169.54399999999998,,"LINESTRING (-1.2805958 42.5731937, -1.2805547 42.5718108, -1.2805572 42.5716693)",,,
106334162,1,,Plaza San Salvador,residential,,True,False,112.67700000000002,,"LINESTRING (-1.2846928 42.5748184, -1.2847279 42.5748165, -1.285266 42.5747872, -1.2853251 42.5747529, -1.2852898 42.5746974, -1.2851879 42.5746641, -1.2850458 42.5746706, -1.284912 42.5746917, -1.2847044 42.5747417, -1.2846724 42.5747495)",,,
848021050,,,Paseo de la Almadia,living_street,,False,True,92.341,,"LINESTRING (-1.2855624 42.5749039, -1.2856395 42.5757324)",,,
106334066,2,,Plaza 18 de Julio,residential,30,False,False,13.825,,"LINESTRING (-1.2822717 42.5728943, -1.2821499 42.5728082)",,,
106334057,,,Plaza Magarita de Navarra,residential,,False,False,53.873999999999995,,"LINESTRING (-1.2822717 42.5728943, -1.2822017 42.5729655, -1.2821727 42.572995, -1.282121 42.5730477, -1.2820636 42.5731062, -1.2819606 42.573211, -1.281919 42.5732533, -1.2818734 42.5732775)",,,
106334066,2,,Plaza 18 de Julio,residential,30,False,True,36.149,,"LINESTRING (-1.2822717 42.5728943, -1.282343 42.5729448, -1.2825218 42.5730715, -1.2825898 42.5731197)",,,
"[154163424, 154163445]",,,Paseo de la Almadia,residential,30,False,False,171.394,,"LINESTRING (-1.282615 42.5799649, -1.2835335 42.5789251, -1.2835266 42.5786842, -1.2834722 42.5786395)",,,
106334093,,,Calle Antonio Eslava,residential,,False,True,35.081,,"LINESTRING (-1.2819941 42.5736255, -1.2819331 42.5736351, -1.281749 42.5736642, -1.2816002 42.5736877, -1.2815752 42.5736916)",,,
180633338,1,,Plaza Portal Penalta,residential,,True,False,38.665,,"LINESTRING (-1.2819941 42.5736255, -1.28198 42.5736791, -1.2820372 42.5738959, -1.2820641 42.5739654)",,,
106334029,,,Rincón Del Peregrino,residential,30,False,True,84.382,,"LINESTRING (-1.2845286 42.5736196, -1.2844883 42.5734852, -1.2843418 42.5735253, -1.2841846 42.5735683, -1.2839913 42.5736211, -1.2839073 42.5736441, -1.2837484 42.5736876, -1.2836975 42.5737015)",,,
22820995,2,NA-8603,Calle de la Magdalena,tertiary,,False,False,49.417,,"LINESTRING (-1.2816309 42.5720113, -1.2820706 42.5723157)",,,
22820995,2,NA-8603,Calle de la Magdalena,tertiary,,False,True,39.223,,"LINESTRING (-1.2816309 42.5720113, -1.2812859 42.5717666)",,,
106334080,,,Calle Vadoluengo,residential,,False,False,43.329,,"LINESTRING (-1.2816309 42.5720113, -1.2816618 42.5719747, -1.2816216 42.5716294)",,,
22820990,,NA-8603,Calle de Enrique Labrit,tertiary,30,False,True,7.486,,"LINESTRING (-1.2845448 42.574847, -1.2844998 42.5747884)",,,
22820990,,NA-8603,Calle de Enrique Labrit,tertiary,30,False,False,14.841000000000001,,"LINESTRING (-1.2845448 42.574847, -1.2845635 42.5749084, -1.2845764 42.5749783)",,,
106334162,1,,Plaza San Salvador,residential,,True,False,12.661999999999999,,"LINESTRING (-1.2845448 42.574847, -1.2846081 42.5748263, -1.2846928 42.5748184)",,,
106334115,,,Calle Juan Francés de Iribarren,residential,,False,False,23.653,,"LINESTRING (-1.2796493 42.5744972, -1.2796041 42.5742871)",,,
106334037,,,Calle Juan Francés de Iribarren,residential,,False,True,469.21199999999993,,"LINESTRING (-1.2796493 42.5744972, -1.2791142 42.5745617, -1.2789458 42.574554, -1.2787897 42.5745165, -1.2781792 42.574284, -1.2780792 42.574231, -1.2780371 42.5741587, -1.2780231 42.5740515, -1.2780687 42.5739752, -1.2790177 42.5736497, -1.2791704 42.573558, -1.2792686 42.5734624, -1.2793125 42.5733655, -1.2793686 42.5729805, -1.2794177 42.5729172, -1.2794844 42.5728901, -1.2795651 42.5728901, -1.2796317 42.5729237, -1.2797844 42.5734676, -1.2798458 42.5735399, -1.2799229 42.573589, -1.2800335 42.5736148, -1.2802159 42.5736122)",,,
106334115,,,Calle Juan Francés de Iribarren,residential,,False,True,110.616,,"LINESTRING (-1.2796493 42.5744972, -1.2797185 42.5747844, -1.2796987 42.574842, -1.2793166 42.5750648, -1.2791888 42.5752147, -1.2791615 42.5753206)",,,
106334119,2,,Calle Ongay,residential,,False,False,77.28,,"LINESTRING (-1.2832544 42.5710947, -1.2831757 42.5711198, -1.2824996 42.5713444, -1.2823916 42.5713761)",,,
106334138,,,Calle Baratiñones,residential,,False,True,163.86100000000002,,"LINESTRING (-1.2832544 42.5710947, -1.2832945 42.5711611, -1.2836661 42.5717461, -1.2840515 42.5723715, -1.2840887 42.5724341)",,,
106334069,,,Calle Antonio Eslava,residential,30,False,True,49.370999999999995,,"LINESTRING (-1.2814039 42.5732659, -1.2815267 42.5735712, -1.2815752 42.5736916)",,,
106334122,,,Calle Roncesvalles,residential,,False,True,46.88,,"LINESTRING (-1.2817431 42.5780016, -1.2815978 42.5775938)",,,
