osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,maxspeed,junction
146235837,True,Calle Poeta Diego Jesús Jiménez,residential,False,36.361000000000004,"LINESTRING (-2.1363657 40.0704264, -2.1362598 40.0704358, -2.1359408 40.070461)",,,,
85375028,False,Calle García Hurtado Mendoza,secondary,False,41.658,"LINESTRING (-2.1369977 40.0702315, -2.1366211 40.0700605, -2.1365775 40.0700393)",,,,
103975857,False,Calle Fermín Caballero,secondary,False,26.36,"LINESTRING (-2.1358262 40.0690495, -2.1357331 40.0688234)",,,,
600436502,True,Calle Ramón y Cajal,residential,False,17.573,"LINESTRING (-2.1358262 40.0690495, -2.1356297 40.0690981)",1,,,
103975857,False,Calle Fermín Caballero,secondary,True,92.737,"LINESTRING (-2.1358262 40.0690495, -2.1358628 40.0691564, -2.1358798 40.069202, -2.1361019 40.0696744, -2.1361328 40.0697637, -2.1361656 40.0698414)",,,,
103975857,False,Calle Fermín Caballero,secondary,False,31.396,"LINESTRING (-2.1357331 40.0688234, -2.1356256 40.0685533)",,,,
103975857,False,Calle Fermín Caballero,secondary,True,26.36,"LINESTRING (-2.1357331 40.0688234, -2.1358262 40.0690495)",,,,
600436501,True,Calle Ramón y Cajal,residential,False,31.787,"LINESTRING (-2.1357331 40.0688234, -2.1356297 40.0690981)",1,,,
101785576,True,,residential,False,29.351,"LINESTRING (-2.1357331 40.0688234, -2.1357596 40.0686673, -2.1357552 40.0685608)",,,,
182496057,False,Paseo de San Antonio,residential,True,38.706,"LINESTRING (-2.1371566 40.0638943, -2.1370591 40.0642343)",,,,
101785656,False,Calle Jose de Villaviciosa,residential,False,28.076999999999998,"LINESTRING (-2.1371566 40.0638943, -2.1369809 40.0638702, -2.1368322 40.0638483)",,,,
101785586,False,Calle Álvaro de Luna,residential,True,8.42,"LINESTRING (-2.1365162 40.0624355, -2.1364935 40.0625092)",,,,
443245844,True,,residential,False,60.46,"LINESTRING (-2.1365162 40.0624355, -2.1366702 40.0619047)",,,,
154679576,True,Calle Ramón y Cajal,residential,False,148.39700000000002,"LINESTRING (-2.1356297 40.0690981, -2.1356081 40.0691556, -2.135355 40.0698281, -2.1351269 40.0703106, -2.1350994 40.0703687)",1,,,
101785560,True,,residential,False,32.011,"LINESTRING (-2.1320974 40.066396, -2.1324703 40.0664339)",,,,
1120557654,False,Calle de Cañete,residential,False,34.757,"LINESTRING (-2.1320974 40.066396, -2.1318234 40.0661642)",,,,
85374971,False,Calle del Río Villavilla,residential,True,50.644,"LINESTRING (-2.126016 40.0635107, -2.1265159 40.0632636)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,False,100.029,"LINESTRING (-2.126016 40.0635107, -2.1261221 40.0637222, -2.1262393 40.0639559, -2.1264373 40.0643505)",,,,
101785630,True,Calle Pedro Mercedes,residential,False,16.257,"LINESTRING (-2.1321282 40.0678341, -2.132291 40.0677576)",,,,
85375006,True,Calle de Fausto Culebras,residential,False,152.63,"LINESTRING (-2.1321282 40.0678341, -2.1322277 40.0679491, -2.132397 40.0681467, -2.1324307 40.0681859, -2.1324875 40.0683013, -2.1328479 40.0690822)",,,,
85374971,False,Calle del Río Villavilla,residential,False,58.746,"LINESTRING (-2.1270958 40.062977, -2.1265159 40.0632636)",,,,
85374971,False,Calle del Río Villavilla,residential,True,12.25,"LINESTRING (-2.1270958 40.062977, -2.1272138 40.0629139)",,,,
100501693,True,Avenida de la Música Española,tertiary,False,121.012,"LINESTRING (-2.1270958 40.062977, -2.1271649 40.0631103, -2.1275525 40.0638589, -2.1276198 40.0639887)",2,,,
85374942,True,Subida Cerro Molina,residential,False,35.446,"LINESTRING (-2.1337263 40.070162, -2.1341177 40.0702711)",,,,
85375013,True,Calle Santiago López,residential,False,91.977,"LINESTRING (-2.1341177 40.0702711, -2.1339525 40.0698831, -2.1337736 40.069487)",,,,
300230091,False,Subida Cerro Molina,residential,False,47.449,"LINESTRING (-2.1341177 40.0702711, -2.1341706 40.0703014, -2.1344298 40.0703266, -2.13466 40.0703303)",,,,
148792173,False,Calle de Santa Teresa A,residential,True,42.276,"LINESTRING (-2.132134 40.0695649, -2.1320454 40.0696399, -2.1319339 40.0697305, -2.1317947 40.0698426)",,,,
148792174,True,Calle del Periodista Ricardo Ortega,residential,False,44.715,"LINESTRING (-2.132134 40.0695649, -2.1321561 40.0695472, -2.1322063 40.0694903, -2.1322945 40.0693924, -2.1323274 40.0693393, -2.132355 40.0692931, -2.1323568 40.0692126)",,,,
85417199,False,Calle del Río San Martín,residential,True,10.81,"LINESTRING (-2.1276198 40.0639887, -2.1277405 40.0639584)",,,,
298602524,True,Avenida de la Música Española,tertiary,False,110.46499999999999,"LINESTRING (-2.1276198 40.0639887, -2.1279883 40.0647369, -2.1279949 40.0647504, -2.1280234 40.0649285)",,,,
100501749,True,Calle del Río Villora,tertiary,False,11.49,"LINESTRING (-2.1262548 40.0619701, -2.126363 40.0619083)",,,,
100501693,True,Avenida de la Música Española,tertiary,False,132.883,"LINESTRING (-2.1262548 40.0619701, -2.1263547 40.0620897, -2.1269824 40.0628412, -2.1270958 40.062977)",2,,,
85417175,True,,residential,False,71.08200000000001,"LINESTRING (-2.1371447 40.0693426, -2.1369301 40.0691951, -2.1368857 40.06896, -2.1368301 40.0687841)",,,,
101785594,False,Calle de Nuestra Señora del Buen Suceso,residential,True,44.234,"LINESTRING (-2.1328479 40.0690822, -2.1323568 40.0692126)",,,,
101785706,True,Calle Fausto Culebras,residential,False,66.289,"LINESTRING (-2.1328479 40.0690822, -2.1328733 40.0691402, -2.1330836 40.0695708, -2.1331307 40.0696369)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,True,53.364,"LINESTRING (-2.1270932 40.0657158, -2.1269127 40.0652562)",,,,
100501682,True,Calle del Río Gritos,tertiary,False,148.164,"LINESTRING (-2.1270932 40.0657158, -2.126975 40.0659309, -2.1269702 40.0659441, -2.1268776 40.0661972, -2.1267105 40.0666518, -2.1266804 40.0667314, -2.1265831 40.0669883)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,False,108.532,"LINESTRING (-2.1264373 40.0643505, -2.1269127 40.0652562)",,,,
298602525,True,Calle del Río San Martín,residential,False,51.294,"LINESTRING (-2.1264373 40.0643505, -2.126997 40.0641793)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,True,100.029,"LINESTRING (-2.1264373 40.0643505, -2.1262393 40.0639559, -2.1261221 40.0637222, -2.126016 40.0635107)",,,,
101785640,False,Calle de Santa Teresa A,residential,True,8.125,"LINESTRING (-2.1316609 40.0699549, -2.1316331 40.0700248)",,,,
101785697,False,,residential,True,6.206,"LINESTRING (-2.1316609 40.0699549, -2.1315882 40.0699593)",,,,
148792173,False,Calle de Santa Teresa A,residential,False,16.898,"LINESTRING (-2.1316609 40.0699549, -2.1317947 40.0698426)",,,,
827472552,False,Calle Fermín Caballero,secondary,False,7.529,"LINESTRING (-2.1355595 40.0684142, -2.1355326 40.0683497)",,,,
827472552,False,Calle Fermín Caballero,secondary,True,3.709,"LINESTRING (-2.1355595 40.0684142, -2.1355756 40.0684452)",,,,
85417227,False,Calle de Teruel,residential,True,78.668,"LINESTRING (-2.1355595 40.0684142, -2.1354174 40.0684561, -2.1346882 40.0686505)",,,,
85374926,True,Calle de Cañete,residential,False,16.14,"LINESTRING (-2.1324011 40.0666949, -2.1322847 40.0665803)",,,,
148792170,False,Travesía Camino Cañete,residential,True,96.878,"LINESTRING (-2.1324011 40.0666949, -2.1314247 40.0671429)",,,,
85417181,False,Calle del Río Turia,residential,False,44.39,"LINESTRING (-2.1287892 40.0633823, -2.1288899 40.0629906)",,,,
85417230,False,Calle de Joaquín Turina,residential,True,26.53,"LINESTRING (-2.1287892 40.0633823, -2.1288522 40.0635702, -2.1288667 40.0636134)",,,,
85375006,True,Calle de Fausto Culebras,residential,False,36.12,"LINESTRING (-2.1314247 40.0671429, -2.1316888 40.0673972)",,,,
148792170,False,Travesía Camino Cañete,residential,False,96.878,"LINESTRING (-2.1314247 40.0671429, -2.1324011 40.0666949)",,,,
148792170,False,Travesía Camino Cañete,residential,True,43.492,"LINESTRING (-2.1314247 40.0671429, -2.1310519 40.0673234, -2.1309947 40.0673542)",,,,
85417158,True,Calle de Nuestra Señora del Buen Suceso,residential,False,30.865,"LINESTRING (-2.1334879 40.0688819, -2.133155 40.0689921)",,,,
148792155,False,Calle de Santiago López,residential,False,122.51599999999999,"LINESTRING (-2.1334879 40.0688819, -2.1332327 40.0683557, -2.1329273 40.0678683)",,,,
85374971,False,Calle del Río Villavilla,residential,False,97.69200000000001,"LINESTRING (-2.1281558 40.0624118, -2.1276735 40.0626689, -2.1272138 40.0629139)",,,,
85374971,False,Calle del Río Villavilla,residential,True,60.774,"LINESTRING (-2.1281558 40.0624118, -2.1284095 40.0622791, -2.1284209 40.0622731, -2.1287468 40.062105)",,,,
298602526,True,Calle de Joaquín Turina,residential,False,120.62799999999999,"LINESTRING (-2.1281558 40.0624118, -2.1285528 40.0630202, -2.1285646 40.0630383, -2.1287892 40.0633823)",,,,
85417199,False,Calle del Río San Martín,residential,False,103.233,"LINESTRING (-2.1288667 40.0636134, -2.1282972 40.0637879, -2.1277405 40.0639584)",,,,
85417230,False,Calle de Joaquín Turina,residential,False,26.53,"LINESTRING (-2.1288667 40.0636134, -2.1288522 40.0635702, -2.1287892 40.0633823)",,,,
85417230,False,Calle de Joaquín Turina,residential,True,72.344,"LINESTRING (-2.1288667 40.0636134, -2.1288892 40.0636841, -2.129068 40.0642455)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,False,53.364,"LINESTRING (-2.1269127 40.0652562, -2.1270932 40.0657158)",,,,
100501701,False,Calle de Joaquín Rodrigo,residential,True,108.532,"LINESTRING (-2.1269127 40.0652562, -2.1264373 40.0643505)",,,,
100501670,False,Avenida del Mediterráneo,tertiary,True,26.249,"LINESTRING (-2.1305289 40.0639627, -2.1306011 40.0641922)",4,,,
85417220,False,Calle del Río Guadaroyo,residential,True,128.239,"LINESTRING (-2.1305289 40.0639627, -2.1297592 40.0641117, -2.129068 40.0642455)",,,,
100501670,False,Avenida del Mediterráneo,tertiary,False,132.677,"LINESTRING (-2.1305289 40.0639627, -2.1303965 40.0635177, -2.1303579 40.0633881, -2.1303352 40.0633118, -2.1301827 40.0627993)",4,,,
101621664,False,,residential,False,51.882,"LINESTRING (-2.1309947 40.0673542, -2.1305038 40.0676309)",,,,
148792170,False,Travesía Camino Cañete,residential,False,43.492,"LINESTRING (-2.1309947 40.0673542, -2.1310519 40.0673234, -2.1314247 40.0671429)",,,,
85417228,True,Calle de Dalmacio García Izcara,residential,False,90.38,"LINESTRING (-2.1368301 40.0687841, -2.1358262 40.0690495)",,,,
85417175,True,,residential,False,29.195,"LINESTRING (-2.1368301 40.0687841, -2.136823 40.0687261, -2.1367604 40.0685275)",,,,
85417220,False,Calle del Río Guadaroyo,residential,False,128.239,"LINESTRING (-2.129068 40.0642455, -2.1297592 40.0641117, -2.1305289 40.0639627)",,,,
