osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry,access,tunnel
"[31689057, 203948142]",True,,,Avenida de las Fronteras,secondary,50,False,117.092,,"LINESTRING (-3.4839546 40.4611436, -3.4839396 40.4609805, -3.483924 40.4608577, -3.4838962 40.4606884, -3.4837935 40.460098)",,
21423820,True,,,Carretera de Loeches,tertiary,,False,12.639,,"LINESTRING (-3.4752932 40.4568572, -3.4753504 40.4567522)",,
22292966,True,,,,tertiary,50,False,11.726,,"LINESTRING (-3.4752932 40.4568572, -3.4752379 40.4567605)",,
665201592,True,2,N-II,Avenida de la Constitución,primary,50,False,10.295,,"LINESTRING (-3.4752932 40.4568572, -3.4754019 40.4568156)",,
"[223922010, 168658540, 206453519]",True,2,N-II,Avenida de la Constitución,primary,50,False,208.62,,"LINESTRING (-3.4808363 40.455648, -3.4811152 40.4556261, -3.4816646 40.4555761, -3.482624 40.4554929, -3.4830556 40.4554593, -3.4831895 40.4554486, -3.483287 40.4554421)",,
164115324,True,2,N-II,Plaza de España,primary,50,False,9.883,roundabout,"LINESTRING (-3.4795931 40.4557935, -3.4796382 40.4558187, -3.4796983 40.455826)",,
"[204612803, 162617958]",True,2,N-II,Plaza de España,primary,50,False,29.180999999999997,roundabout,"LINESTRING (-3.4796983 40.455826, -3.4797775 40.4558191, -3.4798673 40.4558079, -3.4800385 40.4557835)",,
"[22934981, 164115326]",True,,,Plaza de España,residential,,False,37.391,,"LINESTRING (-3.4800385 40.4557835, -3.4800556 40.4558779, -3.480084 40.4560215, -3.4801035 40.4561161)",,
162617956,True,2,N-II,Plaza de España,primary,50,False,12.472999999999999,roundabout,"LINESTRING (-3.4800385 40.4557835, -3.4801041 40.4557583, -3.4801455 40.4557117)",,
140267493,True,,,Calle de Londres,residential,,False,165.73600000000002,,"LINESTRING (-3.4734931 40.4600908, -3.4740381 40.4600122, -3.4752463 40.4598448, -3.4753435 40.4598322, -3.4754211 40.4598322)",,
1155221621,True,,,,tertiary,50,False,13.067999999999998,roundabout,"LINESTRING (-3.4754308 40.4597263, -3.4754011 40.4597583, -3.4753975 40.4597974, -3.4754211 40.4598322)",,
203938582,True,2,,Plaza de La Habana,tertiary,50,False,13.197,roundabout,"LINESTRING (-3.476074 40.4630618, -3.4760344 40.4630333, -3.4759899 40.4630187, -3.475937 40.463016)",,
"[141638781, 23628263]",True,2,,Avenida de la Virgen de Loreto,tertiary,50,False,105.266,,"LINESTRING (-3.475937 40.463016, -3.4758643 40.4628958, -3.4758448 40.4628181, -3.4758057 40.4623926, -3.4757823 40.4622028, -3.4757777 40.4621303, -3.4757736 40.4620849)",,
203938583,True,2,,Plaza de La Habana,tertiary,50,False,12.166,roundabout,"LINESTRING (-3.475937 40.463016, -3.4758885 40.4630268, -3.4758501 40.4630475, -3.4758225 40.4630757)",,
165120608,True,2,,Plaza de La Habana,tertiary,50,False,10.916,roundabout,"LINESTRING (-3.4758225 40.4630757, -3.475809 40.4631035, -3.4758063 40.4631405, -3.4758165 40.463171)",,
205832297,True,2,,Plaza de La Habana,tertiary,50,False,15.403,roundabout,"LINESTRING (-3.4758165 40.463171, -3.4758383 40.4631992, -3.4758714 40.4632221, -3.475917 40.4632377, -3.4759611 40.4632411)",,
205832298,True,2,,Plaza de La Habana,tertiary,50,False,18.368,roundabout,"LINESTRING (-3.4759611 40.4632411, -3.4760127 40.463232, -3.4760569 40.4632096, -3.4760898 40.4631738, -3.4761022 40.4631341)",,
22934819,True,,,Calle de Madrid,tertiary,50,False,18.795,,"LINESTRING (-3.4761022 40.4631341, -3.476201 40.463082, -3.4762901 40.4630443)",,
31558186,True,2,,Plaza de La Habana,tertiary,50,False,8.507000000000001,roundabout,"LINESTRING (-3.4761022 40.4631341, -3.4760971 40.4630985, -3.476074 40.4630618)",,
817174154,True,,,,tertiary,50,False,7.968,roundabout,"LINESTRING (-3.4794928 40.4625946, -3.4795205 40.4625832, -3.4795372 40.462563, -3.4795388 40.4625392)",,
22934149,True,,,Calle de Madrid,tertiary,50,False,8.282,,"LINESTRING (-3.4762901 40.4630443, -3.4761922 40.4630444)",,
817174153,False,2,,Calle de Madrid,tertiary,50,False,26.229,,"LINESTRING (-3.4762901 40.4630443, -3.4764582 40.4630021, -3.4765847 40.4629708)",,
24642242,True,,,Calle de Ajalvir,residential,,False,12.658,,"LINESTRING (-3.4802272 40.462431, -3.4801632 40.4623281)",,
125631242,True,,,Calle de la Campiña,residential,,False,197.79600000000002,,"LINESTRING (-3.4802272 40.462431, -3.4802765 40.4625541, -3.4803162 40.4626519, -3.4804012 40.4626719, -3.4816427 40.4623857, -3.481708 40.4623881, -3.4817532 40.4624255, -3.4818748 40.4627146, -3.4819091 40.4627997)",,
257039691,False,,,Calle de Madrid,tertiary,50,False,132.631,,"LINESTRING (-3.4802272 40.462431, -3.4804833 40.4623904, -3.4815471 40.4621449, -3.4817369 40.4621127)",,
"[257039690, 257039691, 556508799]",False,,,Calle de Madrid,tertiary,50,True,59.47,,"LINESTRING (-3.4802272 40.462431, -3.4800888 40.4624523, -3.4799382 40.4624756, -3.4795388 40.4625392)",,
676419650,True,,,,tertiary,50,False,8.407,roundabout,"LINESTRING (-3.4817747 40.4620502, -3.4817476 40.4620647, -3.4817338 40.4620876, -3.4817369 40.4621127)",,
24435641,True,,,Calle del Cristo,residential,,False,96.383,,"LINESTRING (-3.4825211 40.4617808, -3.4824869 40.4617142, -3.4821671 40.4610742, -3.482105 40.4609742)",,
676419652,True,,,,tertiary,50,False,9.689,roundabout,"LINESTRING (-3.4825211 40.4617808, -3.482491 40.4617986, -3.4824762 40.4618254, -3.4824803 40.4618543)",,
31587514,True,2,,Calle de Madrid,tertiary,50,False,28.255,,"LINESTRING (-3.4833855 40.4613974, -3.483673 40.4612681)",,
372807894,False,,,Calle de Madrid,tertiary,50,True,79.324,,"LINESTRING (-3.4833855 40.4613974, -3.4831506 40.4615378, -3.4830008 40.4616206, -3.4827248 40.4617467, -3.4826135 40.4618004)",,
31587514,True,2,,Calle de Madrid,tertiary,50,False,21.634,,"LINESTRING (-3.483673 40.4612681, -3.4837865 40.4612288, -3.4839174 40.4612246)",,
817173745,True,,,,residential,,False,28.918999999999997,,"LINESTRING (-3.483673 40.4612681, -3.4837775 40.4612609, -3.4838593 40.4612772, -3.4838924 40.4613142, -3.4839416 40.4613747)",,
22292826,True,,,Avenida de las Fronteras,secondary,50,False,9.541,,"LINESTRING (-3.4839174 40.4612246, -3.4839546 40.4611436)",,
31587592,False,,,Avenida de las Fronteras,secondary,50,False,16.815,,"LINESTRING (-3.4839174 40.4612246, -3.4839416 40.4613747)",,
23345942,True,,,Calle de Manuel Sandoval,tertiary,,False,35.583,,"LINESTRING (-3.4839174 40.4612246, -3.484056 40.4612808, -3.4842909 40.4613717)",,
29376368,False,,,Calle de Mónaco,residential,,False,61.055,,"LINESTRING (-3.4737265 40.461219, -3.4736991 40.4611227, -3.4736491 40.4609162, -3.4736558 40.4608787, -3.473613 40.4606786)",,
203938579,False,2,,Calle de la Veredilla,residential,,True,33.743,,"LINESTRING (-3.4737265 40.461219, -3.473846 40.4611917, -3.4741091 40.4611333)",,
551720764,False,2,,Calle de Mónaco,residential,,False,51.339999999999996,,"LINESTRING (-3.4737265 40.461219, -3.473741 40.4613292, -3.4737844 40.4616786)",,
203938579,False,2,,Calle de la Veredilla,residential,,False,31.359,,"LINESTRING (-3.474559 40.4610445, -3.4741985 40.4611101)",,
203938579,False,2,,Calle de la Veredilla,residential,,True,8.975,,"LINESTRING (-3.474559 40.4610445, -3.4746622 40.4610258)",,
22934709,True,2,,,tertiary,50,False,8.581,roundabout,"LINESTRING (-3.475683 40.4609332, -3.4757042 40.4609131, -3.4757164 40.4608892, -3.4757186 40.4608635)",,
23628086,True,2,,Calle de Granados,residential,,False,58.11,,"LINESTRING (-3.4764007 40.4609246, -3.4758677 40.4608752, -3.4757704 40.4608686, -3.4757186 40.4608635)",,
24424149,True,,,Calle de Granados,residential,,False,38.192,,"LINESTRING (-3.476993 40.460679, -3.4767497 40.4608906, -3.4766959 40.4609376)",,
22934588,False,,,Avenida de la Virgen de Loreto,tertiary,50,False,8.681,,"LINESTRING (-3.4752708 40.4576646, -3.4753732 40.4576597)",,
1155221625,True,,,Avenida de la Virgen de Loreto,tertiary,50,False,58.328,,"LINESTRING (-3.4752708 40.4576646, -3.4752898 40.4578537, -3.4753183 40.4581879)",,
1155221623,True,,,,tertiary,50,False,3.532,roundabout,"LINESTRING (-3.4753408 40.4588747, -3.4753696 40.4588977)",,
24424147,True,,,Calle de la Ronda del Saliente,residential,,False,49.081999999999994,,"LINESTRING (-3.4765338 40.4594782, -3.4765611 40.4595545, -3.4766194 40.4596273, -3.4768911 40.4598118)",,
24424178,True,,,Calle de la Virgen de la Paloma,living_street,,False,155.74,,"LINESTRING (-3.4765338 40.4594782, -3.4766556 40.4594681, -3.4783641 40.4593288)",,
32109671,False,,,Calle de la Ronda del Saliente,residential,,True,101.346,,"LINESTRING (-3.4765338 40.4594782, -3.4765052 40.4594004, -3.4763752 40.4590156, -3.4762338 40.4586555, -3.4762122 40.4586004)",,
24424167,False,,,Calle de la Iglesia,living_street,,False,84.88,,"LINESTRING (-3.4783641 40.4593288, -3.4781923 40.4590029, -3.4781799 40.4589585, -3.4781957 40.4589278, -3.4782709 40.4589088, -3.4786229 40.4588531)",,
24424167,False,,,Calle de la Iglesia,living_street,,True,26.154000000000003,,"LINESTRING (-3.4783641 40.4593288, -3.478446 40.4594871, -3.4784772 40.4595477)",,
22935017,True,,,Calle de Cardoso,residential,,False,48.692,,"LINESTRING (-3.4784772 40.4595477, -3.4779665 40.4597496)",,
24424167,False,,,Calle de la Iglesia,living_street,,False,26.154000000000003,,"LINESTRING (-3.4784772 40.4595477, -3.478446 40.4594871, -3.4783641 40.4593288)",,
1155221626,True,,,Calle de los Curas,residential,,False,31.325,,"LINESTRING (-3.4790901 40.459928, -3.4790046 40.4596539)",,
1155221627,False,,,Calle de los Curas,residential,,True,4.881,,"LINESTRING (-3.4790901 40.459928, -3.479104 40.4599706)",,
24634046,True,,,Travesía de los Curas,residential,,False,101.623,,"LINESTRING (-3.4791973 40.4603805, -3.4780293 40.4605938)",,
32545436,True,,,Calle de los Curas,residential,,False,46.257,,"LINESTRING (-3.4791973 40.4603805, -3.479104 40.4599706)",,
22935009,True,,,Calle de la Cruz,residential,,False,106.71300000000001,,"LINESTRING (-3.4792788 40.4612467, -3.4793735 40.4612609, -3.4800445 40.4612514, -3.4801816 40.4612473, -3.4805371 40.4612676)",,
32545436,True,,,Calle de los Curas,residential,,False,96.79299999999999,,"LINESTRING (-3.4792788 40.4612467, -3.4792849 40.4611189, -3.4792672 40.4607356, -3.4792055 40.4604197, -3.4791973 40.4603805)",,
817174728,False,,,Calle de los Curas,residential,,True,83.696,,"LINESTRING (-3.4792788 40.4612467, -3.4792783 40.4613296, -3.4792754 40.4615342, -3.4792821 40.4617865, -3.4792957 40.4619305, -3.479305 40.4619986)",,
22935009,True,,,Calle de la Cruz,residential,,False,49.68,,"LINESTRING (-3.4805371 40.4612676, -3.4811203 40.4613198)",,
24535923,True,,,Calle de la Libertad,residential,,False,18.714,,"LINESTRING (-3.4811203 40.4613198, -3.4812656 40.4614467)",,
24535923,True,,,Calle de la Libertad,residential,,False,79.826,,"LINESTRING (-3.4812656 40.4614467, -3.4817354 40.4619851, -3.4817747 40.4620502)",,
24642287,True,,,Calle de las Cabilas,residential,,False,141.0,,"LINESTRING (-3.4812656 40.4614467, -3.4808422 40.4618887, -3.4807086 40.4619639, -3.4803673 40.4622676, -3.4802272 40.462431)",,
1155221621,True,,,,tertiary,50,False,10.937,roundabout,"LINESTRING (-3.4755673 40.4598264, -3.4755821 40.4598045, -3.4755865 40.4597802, -3.4755799 40.4597561, -3.4755631 40.4597351)",,
22934447,False,2,,Calle de las Viñas,residential,,True,51.804,,"LINESTRING (-3.4756247 40.4620516, -3.4755757 40.4620605, -3.4754994 40.4620805, -3.4750742 40.462252)",,
1155221617,True,2,,Avenida de la Virgen de Loreto,tertiary,50,False,5.907,,"LINESTRING (-3.4756247 40.4620516, -3.4756362 40.4620767, -3.47566 40.4620961)",,
165113724,False,,,Calle del Olivar,residential,,True,36.656,,"LINESTRING (-3.4750742 40.462252, -3.475266 40.4625476)",,
22934447,False,2,,Calle de las Viñas,residential,,False,51.804,,"LINESTRING (-3.4750742 40.462252, -3.4754994 40.4620805, -3.4755757 40.4620605, -3.4756247 40.4620516)",,
22934447,False,2,,Calle de las Viñas,residential,,True,99.39699999999999,,"LINESTRING (-3.4750742 40.462252, -3.4741306 40.4626275, -3.4740327 40.4626657)",,
22934447,False,2,,Calle de las Viñas,residential,,False,99.39699999999999,,"LINESTRING (-3.4740327 40.4626657, -3.4741306 40.4626275, -3.4750742 40.462252)",,
165113734,False,,,Travesía de las Viñas,residential,,False,35.465,,"LINESTRING (-3.4740327 40.4626657, -3.4740682 40.4627166, -3.4742293 40.4629474)",,
788302433,False,2,,Calle de la Hortensia,residential,,False,54.294000000000004,,"LINESTRING (-3.4757646 40.4619421, -3.4758684 40.461936, -3.476272 40.4619018, -3.4763826 40.4618476)",,
1155221618,True,2,,Avenida de la Virgen de Loreto,tertiary,50,False,112.533,,"LINESTRING (-3.4757646 40.4619421, -3.4757548 40.4618571, -3.4756758 40.4610595, -3.4756737 40.4609808, -3.475683 40.4609332)",,
788302433,False,2,,Calle de la Hortensia,residential,,True,54.294000000000004,,"LINESTRING (-3.4763826 40.4618476, -3.476272 40.4619018, -3.4758684 40.461936, -3.4757646 40.4619421)",,
817477478,True,,,Calle de Ciudad Real,residential,,False,69.875,,"LINESTRING (-3.4763826 40.4618476, -3.4765188 40.461397, -3.4765834 40.4612384)",,
817477479,False,2,,Calle de la Hortensia,residential,,False,33.548,,"LINESTRING (-3.4763826 40.4618476, -3.4765693 40.4617966, -3.4767627 40.4617637)",,
32304917,False,,,Calle de la Hortensia,residential,,True,25.712,,"LINESTRING (-3.4772982 40.4616821, -3.4770002 40.4617275)",,
817477480,False,,,Calle de la Hortensia,residential,,False,7.231,,"LINESTRING (-3.4772982 40.4616821, -3.477382 40.4616693)",,
23006065,True,,,Calle de Zamora,residential,,False,32.69,,"LINESTRING (-3.4776963 40.4616214, -3.4777739 40.4619094)",,
817477481,False,,,Calle de la Hortensia,residential,,False,5.565,,"LINESTRING (-3.4776963 40.4616214, -3.4777608 40.4616116)",,
817477481,False,,,Calle de la Hortensia,residential,,True,27.118000000000002,,"LINESTRING (-3.4776963 40.4616214, -3.4775707 40.4616405, -3.477382 40.4616693)",,
817477481,False,,,Calle de la Hortensia,residential,,False,26.084,,"LINESTRING (-3.4785141 40.4614968, -3.4788164 40.4614507)",,
817477481,False,,,Calle de la Hortensia,residential,,True,34.427,,"LINESTRING (-3.4785141 40.4614968, -3.4781151 40.4615576)",,
24634024,True,,,Calle de los Nardos,residential,,False,42.478,,"LINESTRING (-3.4785141 40.4614968, -3.4784422 40.4611916, -3.4784361 40.4611198)",,
24634045,True,,,Calle de la Cruz,residential,,False,5.373,,"LINESTRING (-3.4783737 40.4611108, -3.4784361 40.4611198)",,
32305119,True,,,Calle de la Cruz,residential,,False,29.365,,"LINESTRING (-3.4783737 40.4611108, -3.4780365 40.4611734)",,
22934484,True,2,,Calle de Granados,residential,,False,28.971000000000004,,"LINESTRING (-3.4774989 40.4602232, -3.4776264 40.4601935, -3.4778296 40.460156)",,
24424149,True,,,Calle de Granados,residential,,False,16.421,,"LINESTRING (-3.4774989 40.4602232, -3.4774096 40.4602988, -3.4773688 40.4603328)",,
23005818,True,,,Calle de la Ronda del Saliente,residential,,False,20.379,,"LINESTRING (-3.4778296 40.460156, -3.4779124 40.4603281)",,
539494043,True,,,Calle de Granados,residential,,False,109.615,,"LINESTRING (-3.4778296 40.460156, -3.4790901 40.459928)",,
24535923,True,,,Calle de la Libertad,residential,,False,107.87799999999999,,"LINESTRING (-3.4803024 40.45988, -3.4803456 40.459959, -3.4805515 40.4603201, -3.480617 40.4604349, -3.4807064 40.4605864, -3.4808132 40.4607689)",,
24535923,True,,,Calle de la Libertad,residential,,False,66.539,,"LINESTRING (-3.4808132 40.4607689, -3.4811203 40.4613198)",,
24874044,True,,,Calle de la Huerta,residential,,False,87.25,,"LINESTRING (-3.4808132 40.4607689, -3.4817277 40.4604062)",,
24435648,True,,,Calle de la Ronda del Poniente,residential,,False,111.62,,"LINESTRING (-3.4816954 40.4570945, -3.4809638 40.4563684, -3.4809405 40.4562813)",,
31587628,True,,,Calle de San Isidro,residential,,False,77.233,,"LINESTRING (-3.4816954 40.4570945, -3.4812834 40.4573427, -3.4809729 40.4575189)",,
24874115,True,,,Calle de la Cancana,residential,,False,148.155,,"LINESTRING (-3.4809729 40.4575189, -3.4805803 40.45691, -3.4801527 40.4563425)",,
31587628,True,,,Calle de San Isidro,residential,,False,70.13900000000001,,"LINESTRING (-3.4809729 40.4575189, -3.4807606 40.4576217, -3.4806343 40.4576685, -3.480247 40.4578223)",,
22934966,True,,,Calle del Cristo,residential,,False,136.208,,"LINESTRING (-3.480247 40.4578223, -3.4805743 40.4586025, -3.4807655 40.4589815)",,
"[31587628, 23987484]",True,,,"['Plaza Mayor', 'Calle de San Isidro']",residential,,False,120.93200000000002,,"LINESTRING (-3.480247 40.4578223, -3.4798749 40.457974, -3.4794623 40.4581024, -3.4789126 40.4581893)",,
22934858,True,,,Calle Pesquera,residential,,False,74.652,,"LINESTRING (-3.4789126 40.4581893, -3.4787184 40.4575344)",,
24424207,True,,,Calle de la Soledad,living_street,,False,35.821,,"LINESTRING (-3.4789126 40.4581893, -3.478491 40.4582189)",,
24424207,True,,,Calle de la Soledad,living_street,,False,39.494,,"LINESTRING (-3.478491 40.4582189, -3.4780304 40.4582766)",,
22935027,True,,,Calle de la Virgen del Pilar,residential,50,False,70.548,,"LINESTRING (-3.4780304 40.4582766, -3.477887 40.4576516)",,
24424207,True,,,Calle de la Soledad,living_street,,False,52.247,,"LINESTRING (-3.4780304 40.4582766, -3.4774226 40.4583597)",,
32299157,True,,,Calle de la Soledad,living_street,,False,106.602,,"LINESTRING (-3.4774226 40.4583597, -3.4767773 40.4584259, -3.476176 40.4584986)",,
23987485,True,,,Calle de la Ronda del Saliente,residential,,False,9.896,,"LINESTRING (-3.476176 40.4584986, -3.4761422 40.4584134)",,
32109671,False,,,Calle de la Ronda del Saliente,residential,,False,11.727,,"LINESTRING (-3.476176 40.4584986, -3.4762122 40.4586004)",,
22941020,True,,,Calle de la Ronda del Saliente,residential,,False,90.104,,"LINESTRING (-3.4757156 40.457179, -3.475903 40.457154, -3.4759376 40.4571792, -3.4760771 40.4577993)",,
24424144,True,,,Calle de la Ronda del Saliente,residential,,False,32.528999999999996,,"LINESTRING (-3.4757156 40.457179, -3.4754256 40.4571947, -3.4753321 40.4571998)",,
625141957,True,,,Avenida de la Virgen de Loreto,tertiary,50,False,38.248000000000005,,"LINESTRING (-3.4753321 40.4571998, -3.4753164 40.4570273, -3.4753132 40.4569886, -3.4752932 40.4568572)",,
22934588,False,,,Avenida de la Virgen de Loreto,tertiary,50,True,8.681,,"LINESTRING (-3.4753732 40.4576597, -3.4752708 40.4576646)",,
625141957,True,,,Avenida de la Virgen de Loreto,tertiary,50,False,51.257,,"LINESTRING (-3.4753732 40.4576597, -3.4753321 40.4571998)",,
1155221624,True,,,Avenida de la Virgen de Loreto,tertiary,50,False,108.841,,"LINESTRING (-3.4754597 40.4586363, -3.4754569 40.4586071, -3.4754213 40.458178, -3.4753903 40.4578468, -3.4753732 40.4576597)",,
32109671,False,,,Calle de la Ronda del Saliente,residential,,True,11.727,,"LINESTRING (-3.4762122 40.4586004, -3.476176 40.4584986)",,
22934593,True,,,Callejón de Protección Civil,living_street,,False,63.794,,"LINESTRING (-3.4762122 40.4586004, -3.4755516 40.4586302, -3.4754597 40.4586363)",,
32109671,False,,,Calle de la Ronda del Saliente,residential,,False,101.346,,"LINESTRING (-3.4762122 40.4586004, -3.4762338 40.4586555, -3.4763752 40.4590156, -3.4765052 40.4594004, -3.4765338 40.4594782)",,
24424147,True,,,Calle de la Ronda del Saliente,residential,,False,47.129,,"LINESTRING (-3.4768911 40.4598118, -3.4773101 40.4600911)",,
817174153,False,2,,Calle de Madrid,tertiary,50,False,45.815,,"LINESTRING (-3.4776252 40.4628139, -3.4781566 40.4627345)",,
817174153,False,2,,Calle de Madrid,tertiary,50,True,89.79499999999999,,"LINESTRING (-3.4776252 40.4628139, -3.477506 40.4628321, -3.4768404 40.4629238, -3.4767098 40.4629425, -3.4765847 40.4629708)",,
"[31587639, 22934983]",True,,,Calle de Juan XXIII,residential,,False,189.61500000000004,,"LINESTRING (-3.4809405 40.4562813, -3.4812851 40.4562308, -3.4829311 40.4560801, -3.4829931 40.4561017, -3.4830582 40.4561378, -3.4831106 40.4561873)",,
24435648,True,,,Calle de la Ronda del Poniente,residential,,False,70.969,,"LINESTRING (-3.4809405 40.4562813, -3.4808479 40.4557184, -3.4808395 40.4556676, -3.4808363 40.455648)",,
22934858,True,,,Calle Pesquera,residential,,False,60.317,,"LINESTRING (-3.4787184 40.4575344, -3.4785636 40.4570049)",,
24535877,True,,,Calle de las Calderas,residential,,False,28.65,,"LINESTRING (-3.4785636 40.4570049, -3.4782255 40.4569906)",,
22934858,True,,,Calle Pesquera,residential,,False,116.088,,"LINESTRING (-3.4785636 40.4570049, -3.4785458 40.4568055, -3.4785572 40.4567035, -3.4786071 40.4565259, -3.4786756 40.4561992, -3.4786757 40.4560976, -3.4786566 40.4559707)",,
22934858,True,,,Calle Pesquera,residential,,False,6.663,,"LINESTRING (-3.4786566 40.4559707, -3.4785955 40.4559329)",,
677131321,True,2,N-II,Avenida de la Constitución,primary,50,False,6.308,,"LINESTRING (-3.4786566 40.4559707, -3.4787228 40.4559446)",,
22934966,True,,,Calle del Cristo,residential,,False,190.23499999999999,,"LINESTRING (-3.479791 40.4561509, -3.4797822 40.4562072, -3.4798187 40.4564115, -3.4800111 40.457048, -3.480247 40.4578223)",,
"[162617957, 558119342]",True,,,"['Calle del Cristo', 'Plaza de España']",residential,,False,37.290000000000006,,"LINESTRING (-3.479791 40.4561509, -3.4797589 40.4561094, -3.4797254 40.4559721, -3.4797153 40.4559179, -3.4796983 40.455826)",,
22935025,True,,,Calle de San Felipe,residential,50,False,68.503,,"LINESTRING (-3.4782255 40.4569906, -3.4783969 40.4575927)",,
24535877,True,,,Calle de las Calderas,residential,,False,29.932,,"LINESTRING (-3.4782255 40.4569906, -3.4778718 40.4569961)",,
24535877,True,,,Calle de las Calderas,residential,,False,76.053,,"LINESTRING (-3.4778718 40.4569961, -3.4773641 40.457055, -3.4769868 40.4571145)",,
31558582,True,,,Calle de Jabonería,residential,,False,69.668,,"LINESTRING (-3.4769868 40.4571145, -3.4772047 40.4577187)",,
31558582,True,,,Calle de Jabonería,residential,,False,65.54899999999999,,"LINESTRING (-3.4767673 40.45655, -3.4768059 40.4566148, -3.4768937 40.4568453, -3.4769868 40.4571145)",,
31558583,True,2,N-II,Avenida de la Constitución,primary,50,False,172.88500000000002,,"LINESTRING (-3.4767673 40.45655, -3.4768908 40.456519, -3.4772547 40.4564328, -3.4776917 40.4563111, -3.478143 40.4561676, -3.4785154 40.4560462, -3.4786566 40.4559707)",,
31558582,True,,,Calle de Jabonería,residential,,False,73.622,,"LINESTRING (-3.4772047 40.4577187, -3.4774226 40.4583597)",,
24574957,True,,,Calle de Cervantes,residential,50,False,58.313,,"LINESTRING (-3.4772047 40.4577187, -3.4776311 40.4576614, -3.477887 40.4576516)",,
24574951,True,,,Calle del INTA,residential,,False,71.894,,"LINESTRING (-3.4758839 40.4578118, -3.4758533 40.4577496, -3.4757156 40.457179)",,
24574957,True,,,Calle de Cervantes,residential,50,False,21.73,,"LINESTRING (-3.4780571 40.4576468, -3.4783088 40.4576079)",,
22935033,True,,,Calle de San Alberto,residential,50,False,74.24,,"LINESTRING (-3.4780571 40.4576468, -3.478061 40.4576026, -3.4778718 40.4569961)",,
22935021,True,,,Calle de Ramón y Cajal,residential,50,False,69.667,,"LINESTRING (-3.4783088 40.4576079, -3.478491 40.4582189)",,
24574957,True,,,Calle de Cervantes,residential,50,False,7.643,,"LINESTRING (-3.4783088 40.4576079, -3.4783969 40.4575927)",,
22934966,True,,,Calle del Cristo,residential,,False,72.756,,"LINESTRING (-3.4807655 40.4589815, -3.4811411 40.4595701)",,
24535915,True,,,Calle de las Fraguas,residential,,False,69.164,,"LINESTRING (-3.4811411 40.4595701, -3.4818797 40.4593035)",,
23005816,True,,,Calle de las Fraguas,residential,,False,78.88499999999999,,"LINESTRING (-3.4811411 40.4595701, -3.4803957 40.4598471, -3.4803295 40.4598698, -3.4803024 40.45988)",,
24435641,True,,,Calle del Cristo,residential,,False,87.88,,"LINESTRING (-3.4816419 40.4602625, -3.4811411 40.4595701)",,
24874042,True,,,Travesía del Cristo,residential,,False,58.781,,"LINESTRING (-3.4816419 40.4602625, -3.4822758 40.4600461)",,
24435641,True,,,Calle del Cristo,residential,,False,70.767,,"LINESTRING (-3.482105 40.4609742, -3.4817277 40.4604062)",,
32302482,True,,,Calle de la Cruz,residential,,False,91.92999999999999,,"LINESTRING (-3.482105 40.4609742, -3.4820343 40.4609847, -3.4811203 40.4613198)",,
