osmid,bridge,lanes,ref,highway,oneway,reversed,length,name,maxspeed,geometry,access,tunnel,junction
"[46927696, 46927690]",yes,2,CL-510,primary,False,False,277.05800000000005,Calle Puerta del Río,50,"LINESTRING (-5.5193335 40.8259034, -5.5189485 40.8258707, -5.5187386 40.8258479, -5.5185507 40.8258196, -5.5184019 40.8257972, -5.5182537 40.825771, -5.5179114 40.8256921, -5.5172297 40.8255295, -5.5167182 40.8254111, -5.5164504 40.8253538, -5.516205 40.8253039, -5.5161482 40.8252954)",,,
46927698,,1,CL-510,primary,True,False,24.25,,,"LINESTRING (-5.5193335 40.8259034, -5.5195513 40.8259231, -5.5196194 40.8259308)",,,
859428075,,2,CL-510,primary,False,True,10.927,Calle Puerta del Río,50,"LINESTRING (-5.5160297 40.8252552, -5.5161482 40.8252954)",,,
24978879,,1,,residential,True,False,15.106,Calle Caídos por la Patria,30,"LINESTRING (-5.5160297 40.8252552, -5.5159841 40.8252822, -5.5159378 40.8253089, -5.5158909 40.8253412)",,,
859428075,,2,CL-510,primary,False,False,18.826999999999998,Calle Puerta del Río,50,"LINESTRING (-5.5160297 40.8252552, -5.5159842 40.8252023, -5.5159334 40.8251033)",,,
46828539,,2,CL-510,primary,False,False,11.682,Calle Sol Alta,50,"LINESTRING (-5.515975 40.8247314, -5.515926 40.8246331)",,,
334487171,,1,CL-510,primary,True,False,57.426,Avenida Juan Pablo II,50,"LINESTRING (-5.515975 40.8247314, -5.5160082 40.8246762, -5.5160102 40.8246467, -5.5160057 40.8245751, -5.5159489 40.824446, -5.5158431 40.8242427)",,,
859428075,,2,CL-510,primary,False,True,41.623999999999995,Calle Puerta del Río,50,"LINESTRING (-5.515975 40.8247314, -5.5159613 40.8248317, -5.5159359 40.8249282, -5.5159334 40.8251033)",,,
334457547,,1,,residential,True,False,48.643,Calle Barco,30,"LINESTRING (-5.5142192 40.8259686, -5.5140711 40.825949, -5.5140608 40.8259525, -5.5138518 40.826024, -5.513776 40.8260416, -5.5136767 40.8260734)",,,
334464076,,2,,residential,False,False,126.379,Calle Padre Cámara,50,"LINESTRING (-5.5142192 40.8259686, -5.5143466 40.8259178, -5.5150398 40.8257041, -5.5155699 40.8255176, -5.5155924 40.8255096)",,,
334457548,,,,residential,True,False,41.042,Calle Colón,30,"LINESTRING (-5.5136767 40.8260734, -5.5132805 40.8262887)",,,
24978880,,,,residential,False,False,54.71,Cuesta del Duque,30,"LINESTRING (-5.5136767 40.8260734, -5.5133828 40.8257067, -5.513306 40.825682)",,,
334457548,,,,residential,True,False,33.342,Calle Colón,30,"LINESTRING (-5.5131868 40.8263475, -5.5129563 40.8265914)",,,
74100376,,,,residential,False,False,63.141000000000005,Calle Paloma,50,"LINESTRING (-5.5131868 40.8263475, -5.5129042 40.8262361, -5.5128267 40.8261951, -5.5127062 40.8260888, -5.5125989 40.8260072)",,,
24978880,,,,residential,False,False,36.653999999999996,Cuesta del Duque,30,"LINESTRING (-5.513306 40.825682, -5.5131867 40.8254282, -5.5131646 40.8253703)",,,
24978880,,,,residential,False,True,54.71,Cuesta del Duque,30,"LINESTRING (-5.513306 40.825682, -5.5133828 40.8257067, -5.5136767 40.8260734)",,,
46828544,,,,residential,False,False,15.953,Calle Los García,50,"LINESTRING (-5.513306 40.825682, -5.513236 40.8257197, -5.5131324 40.8257228)",,,
24978880,,,,residential,False,False,20.525,Cuesta del Duque,30,"LINESTRING (-5.5131646 40.8253703, -5.51311 40.8251904)",,,
24978880,,,,residential,False,True,36.653999999999996,Cuesta del Duque,30,"LINESTRING (-5.5131646 40.8253703, -5.5131867 40.8254282, -5.513306 40.825682)",,,
86350353,,,,residential,False,True,93.77999999999999,Calle del Pez,30,"LINESTRING (-5.5131646 40.8253703, -5.5132183 40.8253833, -5.5133309 40.8253841, -5.5134511 40.8254026, -5.5136621 40.8254651, -5.5137511 40.8254801, -5.5138548 40.8254875, -5.51396 40.8254857, -5.5140126 40.8254844, -5.5142556 40.82549)",,,
334476610,,,,residential,False,False,77.0,Calle Pajes,30,"LINESTRING (-5.5131646 40.8253703, -5.513117 40.8253579, -5.512901 40.8253786, -5.5125835 40.8254088, -5.5125216 40.8254145, -5.5123073 40.8254252, -5.5122622 40.825409)",,,
24978880,,,,residential,False,True,73.50900000000001,Cuesta del Duque,30,"LINESTRING (-5.5129397 40.824542, -5.5129609 40.8246226, -5.5130981 40.8251438, -5.51311 40.8251904)",,,
74100385,,,,residential,False,False,15.378,Calle del Castillo,50,"LINESTRING (-5.5129397 40.824542, -5.5130282 40.8245436, -5.5131165 40.8245685)",,,
74100385,,,,residential,False,True,69.763,Calle del Castillo,50,"LINESTRING (-5.5129397 40.824542, -5.5125774 40.8246172, -5.5124794 40.8246825, -5.5123006 40.8247001, -5.5121582 40.824705)",,,
341725540,,,,residential,False,True,46.63,Subida al Castillo,30,"LINESTRING (-5.5131165 40.8245685, -5.5135762 40.8248027)",,,
74100385,,,,residential,False,True,15.378,Calle del Castillo,50,"LINESTRING (-5.5131165 40.8245685, -5.5130282 40.8245436, -5.5129397 40.824542)",,,
334476618,,,,residential,False,False,74.37,Subida al Castillo,50,"LINESTRING (-5.5131165 40.8245685, -5.5129099 40.8240868, -5.5128531 40.8239302)",,,
46828541,,,,residential,False,False,58.714,Calle Cerillas,30,"LINESTRING (-5.5135677 40.823599, -5.5134053 40.8237806, -5.5133826 40.8237982, -5.5133299 40.8238195, -5.5130266 40.823886)",,,
46828541,,,,residential,False,True,7.069000000000001,Calle Cerillas,30,"LINESTRING (-5.5135677 40.823599, -5.5135291 40.8235807, -5.5134935 40.8235697)",,,
86350354,,,,residential,False,True,9.651,Paseo del Terrero,30,"LINESTRING (-5.5135677 40.823599, -5.513633 40.823629, -5.5136657 40.8236441)",,,
86350349,,,,residential,False,True,90.019,Calle Cuesta del Castillo Primera,30,"LINESTRING (-5.5150023 40.8241432, -5.5149841 40.8240592, -5.5149176 40.8239411, -5.514896 40.8239037, -5.5148564 40.8238714, -5.5147672 40.8238266, -5.5142713 40.8236163)",,,
86350354,,,,residential,False,False,125.966,Paseo del Terrero,30,"LINESTRING (-5.5150023 40.8241432, -5.5148965 40.8241337, -5.5137238 40.8236671, -5.5136657 40.8236441)",,,
334982685,,,,residential,False,True,30.915,Calle Terrero,30,"LINESTRING (-5.5150023 40.8241432, -5.5150137 40.8242015, -5.5149307 40.8244114)",,,
334487174,,,,residential,False,False,84.357,Subida al Terrero,30,"LINESTRING (-5.5144507 40.8247479, -5.5144044 40.8248545, -5.514388 40.8248922, -5.5143331 40.8251163, -5.5143012 40.8253115, -5.51428 40.8254228, -5.5142556 40.82549)",,,
334982685,,,,residential,False,False,55.606,Calle Terrero,30,"LINESTRING (-5.5144507 40.8247479, -5.514527 40.8247063, -5.5149184 40.8244419, -5.5149307 40.8244114)",,,
341726650,,,,residential,True,False,56.028,Calle Santa María,30,"LINESTRING (-5.5144507 40.8247479, -5.5143005 40.8248315, -5.5139657 40.8250478, -5.5139405 40.8250705)",,,
86350353,,,,residential,False,False,93.77999999999999,Calle del Pez,30,"LINESTRING (-5.5142556 40.82549, -5.5140126 40.8254844, -5.51396 40.8254857, -5.5138548 40.8254875, -5.5137511 40.8254801, -5.5136621 40.8254651, -5.5134511 40.8254026, -5.5133309 40.8253841, -5.5132183 40.8253833, -5.5131646 40.8253703)",,,
"[334466628, 334466630]",,,,residential,False,False,69.559,"['Calle Búho', 'Calle Tentenecio']",30,"LINESTRING (-5.5142556 40.82549, -5.5143386 40.8254465, -5.5144842 40.8253503, -5.5145455 40.8252659, -5.5146286 40.8251626, -5.5146606 40.8251237, -5.5148416 40.8251519)",,,
334487174,,,,residential,False,True,84.357,Subida al Terrero,30,"LINESTRING (-5.5142556 40.82549, -5.51428 40.8254228, -5.5143012 40.8253115, -5.5143331 40.8251163, -5.514388 40.8248922, -5.5144044 40.8248545, -5.5144507 40.8247479)",,,
46927699,,2,SA-114,secondary,False,True,15.413,,,"LINESTRING (-5.5197669 40.8258033, -5.5198301 40.8259334)",,,
272689103,,2,SA-114,secondary,False,False,29.816000000000003,,,"LINESTRING (-5.5197669 40.8258033, -5.5197389 40.8256733, -5.5197467 40.825537)",,,
46927700,,1,SA-114,secondary,True,False,44.272999999999996,,40,"LINESTRING (-5.5197467 40.825537, -5.5196584 40.8256851, -5.5195805 40.8257811, -5.5194622 40.8258655)",,,
272689103,,2,SA-114,secondary,False,True,29.816000000000003,,,"LINESTRING (-5.5197467 40.825537, -5.5197389 40.8256733, -5.5197669 40.8258033)",,,
74100453,,2,,tertiary,False,True,41.867000000000004,Calle Cuatropea,50,"LINESTRING (-5.5121651 40.8234312, -5.5121252 40.823375, -5.5121019 40.8233003, -5.5121071 40.8232457, -5.5121252 40.8232052, -5.5121734 40.8231646, -5.5122608 40.823113)",,,
"[343401905, 810247982, 810247983]",,2,SA-114,secondary,False,False,93.02699999999999,Calle Sol Alta,40,"LINESTRING (-5.5121651 40.8234312, -5.5119451 40.8235788, -5.5117687 40.8236971, -5.5115551 40.8238158, -5.5112917 40.8239407)",,,
"[343401905, 1249081755]",,2,SA-114,secondary,False,True,455.796,Calle Sol Alta,"['40', '50']","LINESTRING (-5.5121651 40.8234312, -5.5128961 40.822953, -5.5130678 40.8228566, -5.5131701 40.8228146, -5.5132936 40.8227761, -5.5134546 40.8227472, -5.5136683 40.8227219, -5.5138746 40.8227171, -5.5140396 40.8227272, -5.5141847 40.8227626, -5.5143934 40.822845, -5.5145657 40.8229422, -5.514696 40.8230388, -5.5148326 40.8231641, -5.5150395 40.8233815, -5.515148 40.8235034, -5.5152784 40.8236563, -5.515479 40.823961, -5.5157941 40.8244423, -5.5158136 40.8244694, -5.5158315 40.8244943, -5.5159136 40.8246081, -5.515926 40.8246331)",,,
810247982,,2,SA-114,secondary,False,False,65.987,Calle Sol Alta,40,"LINESTRING (-5.5112917 40.8239407, -5.5105619 40.8241579)",,,
334986714,,,,residential,False,True,53.582,Calle Patronato Santa Teresa,30,"LINESTRING (-5.5112917 40.8239407, -5.5113644 40.8239777, -5.5113909 40.8239912, -5.5114306 40.8240003, -5.5114898 40.8239981, -5.5117606 40.823942, -5.5118904 40.823912)",,,
"[343401905, 810247982, 810247983]",,2,SA-114,secondary,False,True,93.027,Calle Sol Alta,40,"LINESTRING (-5.5112917 40.8239407, -5.5115551 40.8238158, -5.5117687 40.8236971, -5.5119451 40.8235788, -5.5121651 40.8234312)",,,
41669091,,2,DSA-151,tertiary,False,False,69.63,Calle Matadero,50,"LINESTRING (-5.5086313 40.8247896, -5.5086011 40.8249394, -5.5085781 40.8250916, -5.5085744 40.8252259, -5.5085961 40.8253395, -5.508609 40.8254112)",,,
41669091,,2,DSA-151,tertiary,False,True,76.66399999999999,Calle Matadero,50,"LINESTRING (-5.5086313 40.8247896, -5.5086907 40.8246146, -5.5087715 40.8244475, -5.5088383 40.8242886, -5.508847 40.8242299, -5.5088411 40.8241683, -5.5088203 40.824128)",,,
