osmid,ref,highway,oneway,reversed,length,geometry,name,bridge,junction,lanes,width,tunnel
45588535,,residential,True,False,27.636000000000003,"LINESTRING (-2.4181143 43.0341567, -2.4181311 43.0341227, -2.418135 43.0340866, -2.4181257 43.034051, -2.4181038 43.0340185, -2.4180726 43.0339925, -2.4180334 43.0339732, -2.4179888 43.0339617)",,,roundabout,1,2.5,
"[46612091, 86324252]",,residential,False,False,53.958,"LINESTRING (-2.4181143 43.0341567, -2.4184005 43.0342308, -2.4187389 43.0343211)",,yes,,,,
548729861,GI-2630,secondary,False,True,5.79,"LINESTRING (-2.4168407 43.0320469, -2.4168788 43.0320909)",,,,,,
46612089,GI-2630,secondary,False,False,411.281,"LINESTRING (-2.4168407 43.0320469, -2.4167744 43.0319869, -2.4165564 43.0317897, -2.4163706 43.0316387, -2.4160423 43.0314391, -2.4157033 43.0312522, -2.4150216 43.0308799, -2.4143343 43.0305117, -2.4139915 43.0303138, -2.4138287 43.0302113, -2.4136779 43.0300941, -2.4135333 43.0299746, -2.4134007 43.0298431, -2.4132701 43.029702, -2.4131719 43.0295512)",,,,,,
211770446,,unclassified,False,True,185.09799999999996,"LINESTRING (-2.4168407 43.0320469, -2.4169106 43.0319968, -2.4169194 43.0319599, -2.4169193 43.031854, -2.4169243 43.0317711, -2.4169387 43.0316683, -2.4169534 43.0315835, -2.4169583 43.0315084, -2.4169538 43.0314814, -2.4169433 43.031443, -2.4169254 43.0314061, -2.4169144 43.0313891, -2.4165085 43.0309918, -2.4163168 43.0307883, -2.4162633 43.0307408, -2.4162194 43.030712, -2.416171 43.0306872, -2.416119 43.0306668, -2.4160625 43.0306503)",Garagaltza Auzoa,,,,,
"[45438257, 46773410]",,residential,True,False,266.621,"LINESTRING (-2.4093833 43.0361804, -2.4094745 43.0362267, -2.4096398 43.0362461, -2.4097363 43.0362115, -2.4098085 43.0361563, -2.4100137 43.0358133, -2.410342 43.0352846, -2.4106981 43.0346583, -2.4108928 43.0343289, -2.4109217 43.0342866)",,,,,,
46773979,,residential,False,False,42.870999999999995,"LINESTRING (-2.41041 43.0337551, -2.4102049 43.0338924, -2.4100324 43.034024)",,,,,,
1262295976,,residential,True,False,38.81,"LINESTRING (-2.41041 43.0337551, -2.4102877 43.0339226, -2.4102026 43.0340691)",Moiua kalea,,,,,
"[49022008, 49022297]",,living_street,False,False,137.988,"LINESTRING (-2.4134154 43.0336411, -2.4134671 43.0337422, -2.4136139 43.0339532, -2.4138269 43.0342889, -2.4138517 43.0343065, -2.413879 43.0343131, -2.413931 43.0343114, -2.4139997 43.0343079, -2.4140466 43.0343035, -2.4141391 43.0342947, -2.4145297 43.0342509)","['San Anton Kalea', 'Kale Zaharra']",,,,,
49022008,,living_street,False,True,28.006,"LINESTRING (-2.4134154 43.0336411, -2.4133914 43.0335518, -2.4133206 43.0333995)",San Anton Kalea,,,,,
48866044,,residential,False,False,33.804,"LINESTRING (-2.4110718 43.0312789, -2.4108547 43.0315382)",Patrue kalea,,,,,
48866672,,residential,True,False,64.858,"LINESTRING (-2.4110718 43.0312789, -2.4111338 43.0313656, -2.4113402 43.0315082, -2.4116416 43.0316775)",Atzeko kalea,,,,,
48866673,,residential,False,False,50.592000000000006,"LINESTRING (-2.4110718 43.0312789, -2.4109153 43.0311382, -2.4107585 43.0309974, -2.4107173 43.0309649, -2.4106835 43.030924)",Arantzazuko Ama kalea,,,,,
48866044,,residential,False,True,33.804,"LINESTRING (-2.4108547 43.0315382, -2.4110718 43.0312789)",Patrue kalea,,,,,
45985616,,residential,False,True,23.777,"LINESTRING (-2.4107042 43.0324139, -2.410429 43.0323414)",Euskadi etorbidea,,,,,
"[45985616, 549870569]",,residential,False,False,10.791,"LINESTRING (-2.4107042 43.0324139, -2.4107699 43.0324568, -2.4107912 43.0324855)","['Euskadi etorbidea', 'Santa Marina plaza']",,,,,
48866043,,residential,False,True,99.72999999999999,"LINESTRING (-2.4107042 43.0324139, -2.4106854 43.0321643, -2.4106896 43.0321235, -2.4107062 43.0319609, -2.4107763 43.0317339, -2.410888 43.0315733, -2.4108753 43.0315447)",Patrue kalea,,,,,
23365804,GI-2630,secondary,True,False,12.530999999999999,"LINESTRING (-2.4105684 43.0298584, -2.4105761 43.0298308, -2.4105753 43.0298027, -2.4105659 43.0297753, -2.4105484 43.0297502)",,,roundabout,,,
48866673,,residential,False,True,43.166,"LINESTRING (-2.4105684 43.0298584, -2.4106157 43.0298976, -2.4106668 43.0299378, -2.4107179 43.029989, -2.4107724 43.030203)",Arantzazuko Ama kalea,,,,,
50754485,,living_street,False,False,20.746,"LINESTRING (-2.4106835 43.030924, -2.4104289 43.0309372)",,,,,,
48866673,,residential,False,False,81.294,"LINESTRING (-2.4106835 43.030924, -2.4106679 43.0309011, -2.4106611 43.0308735, -2.4106554 43.0308222, -2.410663 43.0307516, -2.4106819 43.0306824, -2.4107236 43.0305191, -2.4107672 43.0303004, -2.4107724 43.030203)",Arantzazuko Ama kalea,,,,,
48866673,,residential,False,True,50.592,"LINESTRING (-2.4106835 43.030924, -2.4107173 43.0309649, -2.4107585 43.0309974, -2.4109153 43.0311382, -2.4110718 43.0312789)",Arantzazuko Ama kalea,,,,,
49022463,,living_street,False,True,85.492,"LINESTRING (-2.4155784 43.0342595, -2.4150435 43.0342283, -2.4149157 43.0342266, -2.4145297 43.0342509)",Aita Mortara kalea,,,,,
49300651,,residential,True,False,21.84,"LINESTRING (-2.4170433 43.033656, -2.417046 43.0336949, -2.41704 43.0337303, -2.4170194 43.0337622, -2.4169891 43.0337826, -2.4169503 43.0338012, -2.4169202 43.0338059)",,,,,,
548729864,,residential,False,False,12.96,"LINESTRING (-2.4170433 43.033656, -2.4170763 43.0337011, -2.4171113 43.0337613)",San Juan Kalea,,,,,
548729865,,residential,False,True,66.60499999999999,"LINESTRING (-2.4170433 43.033656, -2.4169951 43.0335903, -2.4168711 43.0334299, -2.4167334 43.0332519, -2.4166114 43.0331496)",San Juan Kalea,,,,,
548729863,,residential,False,False,11.529,"LINESTRING (-2.4171113 43.0337613, -2.4171726 43.0338548)",San Juan Kalea,,,,,
548729864,,residential,False,True,12.96,"LINESTRING (-2.4171113 43.0337613, -2.4170763 43.0337011, -2.4170433 43.033656)",San Juan Kalea,,,,,
45105683,,residential,True,False,46.275,"LINESTRING (-2.4172447 43.033964, -2.4175219 43.034022, -2.4177685 43.0341205)",Unibertsitate Kalea,,,,,
49300650,,residential,False,True,13.494,"LINESTRING (-2.4172447 43.033964, -2.4172048 43.0339092, -2.4171726 43.0338548)",San Juan Kalea,,,,,
49300655,,residential,False,True,181.651,"LINESTRING (-2.4165667 43.033058, -2.4164861 43.0328967, -2.4161953 43.0326443, -2.4160026 43.0324733, -2.4158184 43.0323741, -2.41561 43.0322731, -2.4154112 43.0322049, -2.4152258 43.032173, -2.4149737 43.0321615, -2.4148703 43.032169)",Bidebarrieta kalea,,,,,
49300656,,residential,True,False,11.522000000000002,"LINESTRING (-2.4165667 43.033058, -2.4165431 43.0330584, -2.4165208 43.0330641, -2.416502 43.0330746, -2.4164887 43.0330889, -2.4164821 43.0331054, -2.4164828 43.0331227)",,,roundabout,,,
49300653,,residential,False,True,190.599,"LINESTRING (-2.4164828 43.0331227, -2.4163946 43.0331122, -2.4163359 43.0330916, -2.415965 43.0329251, -2.4154197 43.032871, -2.4150149 43.0328445, -2.4148141 43.0328212, -2.414417 43.0327752, -2.4143147 43.0327721, -2.4142256 43.0327848)",San Juan Kalea,,,,,
49300656,,residential,True,False,13.366999999999999,"LINESTRING (-2.4164828 43.0331227, -2.4164909 43.0331388, -2.4165053 43.0331524, -2.4165248 43.033162, -2.4165474 43.0331667, -2.4165709 43.0331661, -2.4165929 43.0331602, -2.4166114 43.0331496)",,,roundabout,,,
49300656,,residential,True,False,4.979,"LINESTRING (-2.4166114 43.0331496, -2.4166231 43.0331374, -2.4166299 43.0331233, -2.4166312 43.0331084)",,,roundabout,,,
548729865,,residential,False,False,66.60499999999999,"LINESTRING (-2.4166114 43.0331496, -2.4167334 43.0332519, -2.4168711 43.0334299, -2.4169951 43.0335903, -2.4170433 43.033656)",San Juan Kalea,,,,,
"[1259729056, 45439429, 1259729054, 1259729055]",,residential,False,False,118.32000000000001,"LINESTRING (-2.4166312 43.0331084, -2.4168188 43.0330422, -2.4168905 43.0330003, -2.4169765 43.0329409, -2.4170339 43.0328867, -2.4171642 43.0327805, -2.4172616 43.0326874, -2.4173592 43.0325941, -2.4173951 43.0325598, -2.4174499 43.0325074, -2.4175556 43.0323886, -2.4175933 43.0323336)",,,,,,yes
49300656,,residential,True,False,8.259,"LINESTRING (-2.4166312 43.0331084, -2.4166252 43.0330904, -2.4166112 43.0330749, -2.4165909 43.0330637, -2.4165667 43.033058)",,,roundabout,,,
49300653,,residential,False,False,190.599,"LINESTRING (-2.4142256 43.0327848, -2.4143147 43.0327721, -2.414417 43.0327752, -2.4148141 43.0328212, -2.4150149 43.0328445, -2.4154197 43.032871, -2.415965 43.0329251, -2.4163359 43.0330916, -2.4163946 43.0331122, -2.4164828 43.0331227)",San Juan Kalea,,,,,
49327111,,residential,True,False,180.792,"LINESTRING (-2.4128347 43.0304663, -2.412287 43.0301793, -2.4118507 43.029948, -2.4115986 43.029816, -2.4114908 43.0297576, -2.4114278 43.0297133, -2.4113732 43.0296513, -2.4113247 43.0295804, -2.4112581 43.0294528, -2.4112314 43.0294325, -2.4111902 43.0294192)",Bidebarrieta kalea,,,,,
49336454,,residential,True,False,58.486,"LINESTRING (-2.4128347 43.0304663, -2.4125907 43.030692, -2.4123886 43.030879)",Montxon Kalea,,,,,
49328060,,residential,False,False,119.392,"LINESTRING (-2.4111902 43.0294192, -2.4112242 43.0294041, -2.4112436 43.0293828, -2.411252 43.0293474, -2.4112726 43.0292163, -2.41131 43.0289474, -2.4113126 43.0289284, -2.4113393 43.028737, -2.4113526 43.0286688, -2.4113708 43.0286414, -2.4114035 43.0286236, -2.4114387 43.0286219, -2.4115138 43.0286254, -2.4117308 43.0286414)",Auzabarri kalea,,,,,
49328060,,residential,False,True,58.944,"LINESTRING (-2.4111902 43.0294192, -2.4111333 43.0294289, -2.4110242 43.0294457, -2.4108751 43.0294661, -2.4107334 43.0294821, -2.4106214 43.0294879, -2.4104758 43.029469)",Auzabarri kalea,,,,,
49328060,,residential,False,False,77.398,"LINESTRING (-2.4117308 43.0286414, -2.4120179 43.0286626, -2.4120797 43.0286759, -2.4121052 43.0286945, -2.412121 43.0287175, -2.4121197 43.0287512, -2.4120878 43.0290007, -2.4120749 43.0291019)",Auzabarri kalea,,,,,
49328060,,residential,False,True,119.39200000000001,"LINESTRING (-2.4117308 43.0286414, -2.4115138 43.0286254, -2.4114387 43.0286219, -2.4114035 43.0286236, -2.4113708 43.0286414, -2.4113526 43.0286688, -2.4113393 43.028737, -2.4113126 43.0289284, -2.41131 43.0289474, -2.4112726 43.0292163, -2.411252 43.0293474, -2.4112436 43.0293828, -2.4112242 43.0294041, -2.4111902 43.0294192)",Auzabarri kalea,,,,,
49328062,,residential,False,False,73.108,"LINESTRING (-2.4117308 43.0286414, -2.411683 43.0289675, -2.4116399 43.0292955)",Auzabarri kalea,,,,,
49328060,,residential,False,True,77.398,"LINESTRING (-2.4120749 43.0291019, -2.4120878 43.0290007, -2.4121197 43.0287512, -2.412121 43.0287175, -2.4121052 43.0286945, -2.4120797 43.0286759, -2.4120179 43.0286626, -2.4117308 43.0286414)",Auzabarri kalea,,,,,
49341957,,residential,True,False,24.13,"LINESTRING (-2.4120749 43.0291019, -2.4120601 43.029102, -2.412046 43.0291054, -2.412034 43.0291119, -2.4120254 43.0291207, -2.4120209 43.0291311, -2.412021 43.0291419, -2.4120257 43.0291522, -2.4120346 43.029161, -2.4120466 43.0291673, -2.4120608 43.0291706, -2.4120773 43.0291702, -2.4120926 43.0291658, -2.412105 43.0291579, -2.4121128 43.0291473, -2.4121153 43.0291354, -2.412112 43.0291236, -2.4121034 43.0291133, -2.4120905 43.0291058, -2.4120749 43.0291019)",Auzabarri kalea,,,,,
49328062,,residential,False,True,73.108,"LINESTRING (-2.4116399 43.0292955, -2.411683 43.0289675, -2.4117308 43.0286414)",Auzabarri kalea,,,,,
49328060,,residential,False,False,58.944,"LINESTRING (-2.4104758 43.029469, -2.4106214 43.0294879, -2.4107334 43.0294821, -2.4108751 43.0294661, -2.4110242 43.0294457, -2.4111333 43.0294289, -2.4111902 43.0294192)",Auzabarri kalea,,,,,
211771500,,unclassified,False,False,74.63799999999999,"LINESTRING (-2.4104758 43.029469, -2.4103402 43.0294321, -2.4102459 43.0293966, -2.4100139 43.0292875, -2.4098105 43.0292024, -2.4096753 43.0291437)",Roke Azkune kalea,,,,,
277895322,,residential,True,False,28.177,"LINESTRING (-2.4104758 43.029469, -2.4104154 43.0295754, -2.4103859 43.0296354, -2.4103418 43.0297025)",Arantzazuko Ama kalea,,,,,
459786902,,residential,False,True,59.888,"LINESTRING (-2.4104758 43.029469, -2.4104793 43.0293888, -2.4104646 43.0293014, -2.4104472 43.0292211, -2.4103747 43.0289534, -2.4103693 43.0289378)",Arantzazuko Ama kalea,,,,,
23365800,GI-2630,secondary,True,False,20.096,"LINESTRING (-2.4126385 43.0292378, -2.4126412 43.0292855, -2.4126608 43.029331, -2.4126915 43.0293673, -2.4127329 43.0293973)",,,roundabout,,,
441625404,GI-2630,secondary,True,False,30.127,"LINESTRING (-2.4126385 43.0292378, -2.4124326 43.0293267, -2.4123084 43.0293583)",Kalegoiena kalea,,,,,
49337486,,living_street,False,False,11.257,"LINESTRING (-2.4114226 43.0304731, -2.4113433 43.0305561)",,,,,,
49337355,,residential,True,False,90.661,"LINESTRING (-2.4114226 43.0304731, -2.4116056 43.0305435, -2.4119676 43.0306841, -2.4122805 43.0308221, -2.4123886 43.030879)",Ultzegin Kalea,,,,,
49337356,,residential,False,True,60.89,"LINESTRING (-2.4114226 43.0304731, -2.4109212 43.0302805, -2.4107724 43.030203)",Ultzegin Kalea,,,,,
49337487,,living_street,False,True,17.928,"LINESTRING (-2.4111511 43.030477, -2.4113433 43.0305561)",,,,,,
49337486,,living_street,False,True,11.257,"LINESTRING (-2.4113433 43.0305561, -2.4114226 43.0304731)",,,,,,
49337487,,living_street,False,False,17.928,"LINESTRING (-2.4113433 43.0305561, -2.4111511 43.030477)",,,,,,
49337486,,living_street,False,False,43.188,"LINESTRING (-2.4113433 43.0305561, -2.411239 43.0306941, -2.4112435 43.0307118, -2.4112556 43.030724, -2.4112769 43.0307351, -2.4113617 43.0307649, -2.4114556 43.0308115, -2.4114662 43.0308225, -2.4114677 43.0308358)",,,,,,
49337486,,living_street,False,True,43.188,"LINESTRING (-2.4114677 43.0308358, -2.4114662 43.0308225, -2.4114556 43.0308115, -2.4113617 43.0307649, -2.4112769 43.0307351, -2.4112556 43.030724, -2.4112435 43.0307118, -2.411239 43.0306941, -2.4113433 43.0305561)",,,,,,
45588535,,residential,True,False,16.163,"LINESTRING (-2.4179888 43.0339617, -2.4179392 43.033959, -2.4178904 43.033966, -2.4178459 43.0339822, -2.417809 43.0340065)",,,roundabout,1,2.5,
"[49342521, 1164082581]",,living_street,False,True,99.692,"LINESTRING (-2.4112882 43.0283645, -2.4112337 43.0284285, -2.4111178 43.0285375, -2.4110965 43.0286275, -2.4107627 43.0287019, -2.4105095 43.0287538, -2.410421 43.0287713, -2.4103979 43.0287758, -2.4103179 43.028789)",,,,,,
460414613,GI-2630,secondary,True,False,22.7,"LINESTRING (-2.4080225 43.0312987, -2.4079468 43.0314952)",,,,,,
1262297707,GI-2630,secondary,False,True,89.724,"LINESTRING (-2.4080225 43.0312987, -2.408035 43.0312352, -2.4080586 43.0311731, -2.4080957 43.0311188, -2.4083001 43.0309222, -2.4085113 43.0307338, -2.4086172 43.030633)",Aita Lizarralde kalea,,,,,
50376289,,living_street,False,True,13.809,"LINESTRING (-2.4093101 43.0313265, -2.4092867 43.0313346, -2.4092734 43.031347, -2.4092602 43.0313595, -2.4092545 43.0313789, -2.4092545 43.0313941, -2.4092657 43.0314319)",,,,,,
50376288,,living_street,False,True,35.573,"LINESTRING (-2.4090409 43.0312047, -2.4090803 43.0312003, -2.4091125 43.0312017, -2.4091409 43.0312114, -2.4091731 43.0312266, -2.4091939 43.0312487, -2.4092072 43.0312958, -2.4092166 43.0313456, -2.4092337 43.0314358)",,,,,,
45425047,,residential,True,False,84.278,"LINESTRING (-2.4092337 43.0314358, -2.4082108 43.0315598)",Lazarraga kalea,,,,,
50376288,,living_street,False,False,35.573,"LINESTRING (-2.4092337 43.0314358, -2.4092166 43.0313456, -2.4092072 43.0312958, -2.4091939 43.0312487, -2.4091731 43.0312266, -2.4091409 43.0312114, -2.4091125 43.0312017, -2.4090803 43.0312003, -2.4090409 43.0312047)",,,,,,
45425047,,residential,True,False,2.637,"LINESTRING (-2.4092657 43.0314319, -2.4092337 43.0314358)",Lazarraga kalea,,,,,
50376289,,living_street,False,False,13.809000000000001,"LINESTRING (-2.4092657 43.0314319, -2.4092545 43.0313941, -2.4092545 43.0313789, -2.4092602 43.0313595, -2.4092734 43.031347, -2.4092867 43.0313346, -2.4093101 43.0313265)",,,,,,
"[45669269, 45425047]",,residential,True,False,64.945,"LINESTRING (-2.4094838 43.0316655, -2.4095632 43.0315865, -2.4096536 43.0314803, -2.4096551 43.0314216, -2.4096094 43.0313882, -2.409381 43.0314179, -2.4092657 43.0314319)","['Maria Irizar kalea', 'Lazarraga kalea']",,,,,
50380156,,living_street,False,False,24.118,"LINESTRING (-2.4094838 43.0316655, -2.409442 43.0316432, -2.4094174 43.0316308, -2.4093946 43.0316252, -2.4093624 43.0316252, -2.4093265 43.031628, -2.4092791 43.0316322, -2.4092413 43.0316363, -2.4092053 43.0316418)",,,,,,
50380156,,living_street,False,True,24.117999999999995,"LINESTRING (-2.4092053 43.0316418, -2.4092413 43.0316363, -2.4092791 43.0316322, -2.4093265 43.031628, -2.4093624 43.0316252, -2.4093946 43.0316252, -2.4094174 43.0316308, -2.409442 43.0316432, -2.4094838 43.0316655)",,,,,,
50754485,,living_street,False,True,20.746,"LINESTRING (-2.4104289 43.0309372, -2.4106835 43.030924)",,,,,,
"[211770768, 211770766]",,unclassified,False,"[False, True]",311.385,"LINESTRING (-2.4169084 43.0347181, -2.4170245 43.034737, -2.4171213 43.0348046, -2.4172829 43.0349929, -2.4173933 43.0351148, -2.4176017 43.0353447, -2.4181573 43.0359484, -2.4183081 43.0361078, -2.4184365 43.0362066, -2.4185907 43.0362867, -2.4187594 43.0363462, -2.4189459 43.036383, -2.4190326 43.0364276, -2.4191049 43.0364751, -2.4191556 43.0365375, -2.419155 43.0365977, -2.4191255 43.0366591, -2.4190737 43.0366965, -2.4190101 43.0367219, -2.418952 43.0367358)",Ibarra Zelaia,,,,,
492710641,,residential,True,False,42.378,"LINESTRING (-2.4169084 43.0347181, -2.4169335 43.0346887, -2.4169448 43.0346551, -2.4169411 43.0346206, -2.4169227 43.0345886, -2.4168915 43.0345625, -2.4168507 43.0345449, -2.4168044 43.0345376, -2.4167572 43.0345412, -2.416714 43.0345555, -2.4166792 43.034579, -2.4166562 43.0346093)",,,roundabout,,,
"[211770767, 211770762, 211770759]",,unclassified,False,False,286.729,"LINESTRING (-2.4167847 43.0347549, -2.4168342 43.0349126, -2.4169407 43.0350561, -2.4172593 43.0354716, -2.4172971 43.0355208, -2.4178214 43.0359239, -2.4181374 43.0361905, -2.418334 43.0363349, -2.4185788 43.036476, -2.4187307 43.0365569, -2.4188484 43.0366319, -2.4189114 43.0366884, -2.418952 43.0367358)",Ibarra Zelaia,,,,,
492710641,,residential,True,False,11.208,"LINESTRING (-2.4167847 43.0347549, -2.4168305 43.0347523, -2.4168731 43.0347396, -2.4169084 43.0347181)",,,roundabout,,,
91793663,,residential,True,False,66.059,"LINESTRING (-2.4179266 43.0333985, -2.4180676 43.0336805, -2.4180813 43.0337471, -2.4180612 43.033836, -2.4179888 43.0339617)",,,,,,
"[264810899, 548729862]",GI-2630,secondary,False,False,168.564,"LINESTRING (-2.4179266 43.0333985, -2.4178786 43.0333393, -2.4173119 43.0326408, -2.4172041 43.0324914, -2.417097 43.0323429, -2.4168788 43.0320909)",,,,,,
"[1031333322, 1031333323, 548729860]",GI-2630,secondary,False,True,188.93299999999996,"LINESTRING (-2.4179266 43.0333985, -2.4180979 43.0336175, -2.4183992 43.0340029, -2.4186327 43.0343893, -2.4186956 43.0345362, -2.4187318 43.0346208, -2.4187444 43.0346502, -2.4188435 43.0349487)",,,,,,
45588532,,residential,True,False,21.223,"LINESTRING (-2.4171726 43.0338548, -2.4169202 43.0338059)",Unibertsitate Kalea,,,,2,
548729863,,residential,False,True,11.529,"LINESTRING (-2.4171726 43.0338548, -2.4171113 43.0337613)",San Juan Kalea,,,,,
49300650,,residential,False,False,13.494,"LINESTRING (-2.4171726 43.0338548, -2.4172048 43.0339092, -2.4172447 43.033964)",San Juan Kalea,,,,,
"[211771498, 211771499, 277896405]",,unclassified,False,True,71.669,"LINESTRING (-2.4093268 43.0296876, -2.4097076 43.0298514, -2.4096544 43.0299306, -2.4096452 43.0299531, -2.4096429 43.0300048, -2.4096585 43.0300654, -2.4096763 43.0301157, -2.4096801 43.0301601)",Roke Azkune kalea,yes,,,,
211770446,,unclassified,False,False,185.09799999999996,"LINESTRING (-2.4160625 43.0306503, -2.416119 43.0306668, -2.416171 43.0306872, -2.4162194 43.030712, -2.4162633 43.0307408, -2.4163168 43.0307883, -2.4165085 43.0309918, -2.4169144 43.0313891, -2.4169254 43.0314061, -2.4169433 43.031443, -2.4169538 43.0314814, -2.4169583 43.0315084, -2.4169534 43.0315835, -2.4169387 43.0316683, -2.4169243 43.0317711, -2.4169193 43.031854, -2.4169194 43.0319599, -2.4169106 43.0319968, -2.4168407 43.0320469)",Garagaltza Auzoa,,,,,
211770939,GI-2630,secondary,False,True,4.772,"LINESTRING (-2.4076407 43.0316671, -2.4076986 43.03166)",Lazarraga kalea,,,,,
"[211770769, 529410130, 211770933, 211770943]",,unclassified,False,"[False, True]",492.297,"LINESTRING (-2.4076407 43.0316671, -2.4076491 43.0317004, -2.4076741 43.0318922, -2.407664 43.0319158, -2.4076486 43.0319521, -2.407596 43.0320165, -2.4074147 43.0321735, -2.4072479 43.0323071, -2.4068348 43.0326596, -2.4067516 43.0327936, -2.4067313 43.0328718, -2.4067276 43.0329092, -2.4067407 43.0329514, -2.4068534 43.033049, -2.4069175 43.0330789, -2.4070909 43.0331869, -2.4071468 43.0332733, -2.407164 43.0333464, -2.4071539 43.0334998, -2.4071391 43.0337323, -2.4074072 43.033805, -2.4082291 43.0339192, -2.4086059 43.0339758, -2.4088144 43.0340108, -2.409011 43.0340499, -2.4090604 43.03407, -2.4090884 43.0340874, -2.4091313 43.0341291, -2.4091319 43.0341319, -2.409172 43.0341776, -2.4091962 43.0342251, -2.4092055 43.0342856, -2.4092194 43.0343759, -2.409258 43.0344928, -2.4092702 43.0345843)","['J. Moiua kalea', 'Lazarraga kalea']",,,,,
211918641,,unclassified,False,True,277.848,"LINESTRING (-2.4196774 43.0324918, -2.4195051 43.0325297, -2.4193789 43.0325437, -2.4191904 43.0325531, -2.4191011 43.0325672, -2.4190878 43.0325678, -2.4190609 43.0325678, -2.4190341 43.0325656, -2.4190082 43.0325617, -2.4189829 43.032556, -2.4189434 43.0325421, -2.4189049 43.0325192, -2.4188846 43.0325034, -2.4188587 43.0324785, -2.418835 43.0324509, -2.4188142 43.0324214, -2.4187914 43.0323831, -2.4187664 43.0323337, -2.4187512 43.032297, -2.4187376 43.0322546, -2.4187238 43.0321951, -2.4187204 43.0321704, -2.4187205 43.0319435, -2.4187145 43.0318531, -2.4187078 43.0317785, -2.4186947 43.0317543, -2.4186751 43.0317397, -2.4186464 43.0317267, -2.4186124 43.0317201, -2.4185771 43.0317211, -2.4185424 43.0317285, -2.4185185 43.031741, -2.4184969 43.0317589, -2.418482 43.0317793, -2.4184679 43.0318077, -2.4184589 43.0318298, -2.4184308 43.0319173, -2.4184033 43.0319795, -2.4183822 43.0320134, -2.4183608 43.0320378, -2.4183527 43.0320476, -2.4182896 43.0321045, -2.4182703 43.0321184, -2.4182167 43.0321481, -2.4181482 43.0321796, -2.4179764 43.0322406, -2.4178909 43.0322568, -2.4177659 43.0322894, -2.417658 43.0323228, -2.4175933 43.0323336)",Garagaltza Auzoa,,,,,
211770783,,unclassified,False,True,177.19299999999998,"LINESTRING (-2.4095383 43.0336679, -2.4086831 43.0330409, -2.4086455 43.0330073, -2.4086204 43.0329766, -2.4086006 43.0329433, -2.4085918 43.0329226, -2.4085864 43.0329014, -2.4085844 43.0328812, -2.4085875 43.0328555, -2.408597 43.0328299, -2.4086161 43.0328006, -2.4086398 43.0327732, -2.4086752 43.0327384, -2.4088966 43.0325405, -2.4089531 43.0324783, -2.4089821 43.0324464)",Kurtzebide kalea,,,,,
46773979,,residential,False,True,87.883,"LINESTRING (-2.4092702 43.0345843, -2.409359 43.0345254, -2.4097043 43.0342761, -2.409989 43.0340571, -2.4100324 43.034024)",,,,,,
"[211770769, 529410130, 211770933, 211770943]",,unclassified,False,"[False, True]",492.297,"LINESTRING (-2.4092702 43.0345843, -2.409258 43.0344928, -2.4092194 43.0343759, -2.4092055 43.0342856, -2.4091962 43.0342251, -2.409172 43.0341776, -2.4091319 43.0341319, -2.4091313 43.0341291, -2.4090884 43.0340874, -2.4090604 43.03407, -2.409011 43.0340499, -2.4088144 43.0340108, -2.4086059 43.0339758, -2.4082291 43.0339192, -2.4074072 43.033805, -2.4071391 43.0337323, -2.4071539 43.0334998, -2.407164 43.0333464, -2.4071468 43.0332733, -2.4070909 43.0331869, -2.4069175 43.0330789, -2.4068534 43.033049, -2.4067407 43.0329514, -2.4067276 43.0329092, -2.4067313 43.0328718, -2.4067516 43.0327936, -2.4068348 43.0326596, -2.4072479 43.0323071, -2.4074147 43.0321735, -2.407596 43.0320165, -2.4076486 43.0319521, -2.407664 43.0319158, -2.4076741 43.0318922, -2.4076491 43.0317004, -2.4076407 43.0316671)","['J. Moiua kalea', 'Lazarraga kalea']",,,,,
"[211770785, 211770770]",,unclassified,False,"[False, True]",213.98700000000002,"LINESTRING (-2.4092702 43.0345843, -2.4089597 43.0348317, -2.4089064 43.0348702, -2.4086132 43.0350742, -2.4085499 43.03512, -2.4084055 43.0352381, -2.4083811 43.0352643, -2.4082799 43.0353721, -2.4079902 43.0356376, -2.4077542 43.035867, -2.4076519 43.0359865, -2.4075841 43.036055)","['Larraña auzoa', 'J. Moiua kalea']",,,,,
211769820,,residential,False,True,25.802,"LINESTRING (-2.4146186 43.0347102, -2.4143109 43.0347673)",Aita Madina kalea,,,,,
45426130,,residential,True,False,56.887,"LINESTRING (-2.4146186 43.0347102, -2.4146568 43.0348282, -2.4148235 43.0351089, -2.4148925 43.0351765)",Aita Madina kalea,,,,,
211769820,,residential,False,False,25.802,"LINESTRING (-2.4143109 43.0347673, -2.4146186 43.0347102)",Aita Madina kalea,,,,,
"[211770776, 45397476]",,residential,False,"[False, True]",96.70599999999999,"LINESTRING (-2.4150179 43.0358, -2.4148247 43.0355789, -2.4145549 43.0353333, -2.4148925 43.0351765)","['Lizaur kalea', 'Kale Zaharra']",,,,,
211770782,,residential,False,False,80.497,"LINESTRING (-2.4150179 43.0358, -2.4147922 43.0358872, -2.4142043 43.0362098)",Kanpantxo Kalea,,,,,
