osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,bridge,tunnel
10234994,True,,Rúa Xeneral Rubín,tertiary,,False,10.567999999999998,"LINESTRING (-8.6098429 42.2863284, -8.6098558 42.286312, -8.6098607 42.2862933, -8.6098572 42.2862745, -8.6098457 42.2862575, -8.6098273 42.2862442)",,roundabout,,
10234994,True,,Rúa Xeneral Rubín,tertiary,,False,14.793999999999999,"LINESTRING (-8.6098273 42.2862442, -8.6098041 42.2862361, -8.6097785 42.286234, -8.6097535 42.2862381, -8.6097316 42.286248, -8.6097152 42.2862627, -8.6097061 42.2862805, -8.6097054 42.2862995)",,roundabout,,
"[10234995, 244665204]",True,,Rúa Alfonso XII,residential,30,False,182.464,"LINESTRING (-8.6090249 42.2819486, -8.6090894 42.2820555, -8.6091045 42.2821009, -8.6091117 42.2821924, -8.6090919 42.2822968, -8.609075 42.2823859, -8.6090597 42.2824809, -8.6090253 42.2826658, -8.6089714 42.2829446, -8.6089318 42.283166, -8.6088804 42.2834443, -8.6088653 42.2835252, -8.6088584 42.2835651)",,,,
1216342653,True,1,Praza de Ribadavia,tertiary,30,False,20.982,"LINESTRING (-8.6090249 42.2819486, -8.6090539 42.2819649, -8.6090885 42.2819734, -8.6091249 42.2819731, -8.6091593 42.2819643, -8.609188 42.2819477, -8.609208 42.2819251, -8.6092171 42.281899)",,roundabout,,
10234997,True,1,Praza de Ribadavia,tertiary,30,False,6.216,"LINESTRING (-8.6091296 42.281811, -8.6090918 42.2818098, -8.6090557 42.2818179)",,roundabout,,
10893020,False,2,Avenida Santa Mariña,trunk,50,True,78.438,"LINESTRING (-8.6109774 42.2833389, -8.6107805 42.2840291)",N-550,,,
"[165629569, 1110089261]",True,1,Avenida Santa Mariña,"['trunk_link', 'trunk']",50,False,147.988,"LINESTRING (-8.6109774 42.2833389, -8.6112994 42.2827971, -8.6115554 42.2825306, -8.6119187 42.2822897, -8.6119768 42.282262)",N-550,,,
23942377,True,1,,trunk_link,50,False,110.208,"LINESTRING (-8.6119768 42.282262, -8.6122268 42.2821934, -8.6124819 42.282144, -8.6126031 42.2821361, -8.6127446 42.2821373, -8.612865 42.2821627, -8.6129732 42.2822002, -8.6130446 42.2822429, -8.6131037 42.2822917, -8.6131727 42.2823653)",,,,
"[690472081, 1110089261]",True,1,,trunk_link,"['40', '50']",False,202.61900000000003,"LINESTRING (-8.6119768 42.282262, -8.612113 42.2821897, -8.6122901 42.2821272, -8.6124787 42.2820851, -8.6126551 42.2820631, -8.613031 42.2820293, -8.613301 42.281971, -8.6133888 42.2819064, -8.6134299 42.2818274, -8.6134305 42.2817389, -8.6133694 42.281622, -8.6132796 42.2815303, -8.6131419 42.2813804, -8.6131138 42.2813099, -8.6131049 42.2812821)",N-550,,,
186287935,True,1,,trunk,50,False,52.558,"LINESTRING (-8.6129112 42.2806585, -8.6129777 42.2811286)",N-552,,,
165629574,False,2,,trunk,50,False,7.908,"LINESTRING (-8.613278 42.2828721, -8.6132934 42.2829423)",N-552,,,
23967736,True,1,,trunk,50,False,46.054,"LINESTRING (-8.613278 42.2828721, -8.61327 42.2825667, -8.6132671 42.282458)",N-552,,,
165629574,False,2,,trunk,50,True,7.908,"LINESTRING (-8.6132934 42.2829423, -8.613278 42.2828721)",N-552,,,
992273217,False,,Subida á Estación,residential,,True,54.571,"LINESTRING (-8.6132934 42.2829423, -8.613149 42.28294, -8.612831 42.2829694, -8.6126422 42.2830146)",,,,
"[30650417, 23942386, 1216342654]",False,2,Estrada de Vigo,trunk,50,False,120.262,"LINESTRING (-8.6132934 42.2829423, -8.6133141 42.2830377, -8.6133524 42.2831287, -8.6133989 42.2832013, -8.6134626 42.2832687, -8.6135472 42.2833394, -8.6136429 42.2834013, -8.6137344 42.2834432, -8.6138392 42.28348, -8.6139723 42.2835226, -8.6141224 42.2835535, -8.6142008 42.2835657, -8.6143242 42.283566)",N-552,,yes,
186287915,True,1,Avenida Santa Mariña,trunk,50,False,198.922,"LINESTRING (-8.6123415 42.2819389, -8.6121851 42.2820034, -8.6119866 42.2821099, -8.611586 42.2823826, -8.611363 42.2825939, -8.6112023 42.2827858, -8.6110741 42.2830451, -8.6109774 42.2833389)",N-550,,,
127616622,False,2,Rúa Picota,residential,,True,18.653,"LINESTRING (-8.6087643 42.2882005, -8.6086659 42.2881581, -8.6086561 42.2881538, -8.6085717 42.2881121)",,,,
244665391,False,2,,trunk,50,True,29.380000000000003,"LINESTRING (-8.6087643 42.2882005, -8.6087187 42.2883328, -8.608681 42.2884574)",N-550,,,
244665394,False,2,Avenida Santa Mariña,trunk,50,False,89.61800000000001,"LINESTRING (-8.6087643 42.2882005, -8.6088013 42.2881305, -8.6088856 42.2880194, -8.6091717 42.2876727, -8.609313 42.2875055)",N-550,,,
186290995,False,,Rúa Pai Crespo,residential,,True,15.871,"LINESTRING (-8.6087839 42.2818838, -8.6089105 42.2817761)",,,,
1108162689,True,1,Rúa Xoán Manuel Pereira,tertiary,40,False,18.496,"LINESTRING (-8.6087839 42.2818838, -8.6089316 42.2818845, -8.6089366 42.2818867, -8.6089981 42.2819134)",PO-250,,,
"[149675121, 1108162690]",False,2,Rúa Xoán Manuel Pereira,tertiary,40,False,74.341,"LINESTRING (-8.6087839 42.2818838, -8.6087699 42.2818923, -8.6086926 42.281939, -8.608638 42.2819681, -8.6085437 42.2820133, -8.6084417 42.2820534, -8.6083126 42.2821063, -8.6081915 42.2821523, -8.6080837 42.2821911, -8.6080055 42.2822193)",PO-250,,,
149675121,False,2,Rúa Xoán Manuel Pereira,tertiary,40,False,48.887,"LINESTRING (-8.6080055 42.2822193, -8.6078993 42.2822409, -8.6077909 42.2822544, -8.6076062 42.2822692, -8.6075081 42.2822884, -8.6074292 42.2823154)",PO-250,,,
"[149675121, 1108162690]",False,2,Rúa Xoán Manuel Pereira,tertiary,40,True,74.341,"LINESTRING (-8.6080055 42.2822193, -8.6080837 42.2821911, -8.6081915 42.2821523, -8.6083126 42.2821063, -8.6084417 42.2820534, -8.6085437 42.2820133, -8.608638 42.2819681, -8.6086926 42.281939, -8.6087699 42.2818923, -8.6087839 42.2818838)",PO-250,,,
10234993,True,,,residential,30,False,4.141,"LINESTRING (-8.6107915 42.2809184, -8.6107613 42.2809238, -8.610745 42.2809314)",,roundabout,,
10234993,True,,,residential,30,False,12.791,"LINESTRING (-8.6107279 42.2810348, -8.6107522 42.2810491, -8.6107815 42.2810569, -8.6108126 42.2810571, -8.6108421 42.2810499, -8.6108668 42.2810359)",,roundabout,,
1108162685,True,1,Paseo da Xunqueira,residential,30,False,66.481,"LINESTRING (-8.6107279 42.2810348, -8.6106913 42.281098, -8.6106794 42.2811207, -8.6106081 42.2812561, -8.6105038 42.2814482, -8.6104137 42.2815853)",,,,
186287942,False,,Avenida Ernestira Otero,residential,30,False,19.303,"LINESTRING (-8.6108473 42.2812089, -8.6108498 42.2811866, -8.6108668 42.2810359)",,,,
186287942,False,,Avenida Ernestira Otero,residential,30,True,71.034,"LINESTRING (-8.6108473 42.2812089, -8.6108176 42.2813337, -8.6108151 42.2814064, -8.6108231 42.2814411, -8.6108815 42.2815861, -8.6109262 42.2816772, -8.6109784 42.2817482, -8.6110249 42.281815)",,,,
1203475018,False,,Avenida Ernestina Otero,residential,30,True,91.907,"LINESTRING (-8.6108473 42.2812089, -8.6108878 42.2812489, -8.6111153 42.2814739, -8.6112508 42.2816166, -8.611363 42.2817311, -8.6113925 42.2818303, -8.6114266 42.2819043)",,,,
"[1110040885, 1110040884, 1108162685, 1108162687]",True,1,Paseo da Xunqueira,residential,30,False,36.005,"LINESTRING (-8.6104137 42.2815853, -8.6103287 42.281715, -8.6102585 42.2818056, -8.61025 42.2818167, -8.6102085 42.2818711)",,,yes,
1110040886,False,2,Paseo da Xunqueira,residential,30,False,18.088,"LINESTRING (-8.6102085 42.2818711, -8.6101083 42.2820159)",,,,
125663757,True,1,Rúa II República,residential,30,False,23.424999999999997,"LINESTRING (-8.6102085 42.2818711, -8.6101257 42.2818739, -8.6100094 42.2818779, -8.609924 42.2818795)",,,,
10234997,True,1,Praza de Ribadavia,tertiary,30,False,1.868,"LINESTRING (-8.6092171 42.281899, -8.6092167 42.2818822)",,roundabout,,
127178172,True,1,Rúa Alfonso XII,residential,30,False,30.391000000000002,"LINESTRING (-8.6092049 42.2835478, -8.6089445 42.2835274, -8.6089285 42.2835261, -8.6088797 42.2835414, -8.6088584 42.2835651)",,,,
"[125663747, 131992707, 131992708, 1223222812]",False,2,,residential,30,True,36.421,"LINESTRING (-8.6092049 42.2835478, -8.6092586 42.2835614, -8.6093069 42.2835814, -8.6093739 42.2836204, -8.6093855 42.2836263, -8.6095292 42.2837027, -8.6095461 42.2837119, -8.6095731 42.2837264)",,,yes,
127178166,True,,Rúa Alfonso XII,residential,30,False,44.752,"LINESTRING (-8.6088584 42.2835651, -8.6088336 42.2836927, -8.6088111 42.2838257, -8.6088077 42.2838379, -8.6087974 42.2838753, -8.6087798 42.2839073, -8.6087489 42.2839566)",,,,
"[131992708, 125663747, 131992707, 1223222812]",False,2,,residential,30,False,36.421,"LINESTRING (-8.6095731 42.2837264, -8.6095461 42.2837119, -8.6095292 42.2837027, -8.6093855 42.2836263, -8.6093739 42.2836204, -8.6093069 42.2835814, -8.6092586 42.2835614, -8.6092049 42.2835478)",,,yes,
565480290,True,,Avenida Ernestina Otero,residential,30,False,234.91799999999998,"LINESTRING (-8.6095731 42.2837264, -8.609617 42.2836794, -8.6098649 42.2835075, -8.6100789 42.2833619, -8.6102142 42.2832713, -8.6102722 42.2832239, -8.6102993 42.2832017, -8.6103215 42.2831807, -8.6103638 42.2831406, -8.6104334 42.2830682, -8.6104851 42.2830016, -8.6104896 42.2829951, -8.6107686 42.2825965, -8.6108007 42.2825467, -8.610922 42.282359, -8.611073 42.2821346, -8.6111042 42.2820394, -8.6111033 42.2819904)",,,,
10893020,False,2,Avenida Santa Mariña,trunk,50,False,78.438,"LINESTRING (-8.6107805 42.2840291, -8.6109774 42.2833389)",N-550,,,
"[244665394, 10893019, 10893020]",False,2,Avenida Santa Mariña,trunk,50,True,365.611,"LINESTRING (-8.6107805 42.2840291, -8.610456 42.2851688, -8.610368 42.2854847, -8.6101478 42.2862756, -8.6100776 42.2864562, -8.6100233 42.2865756, -8.6099706 42.2866835, -8.6099101 42.2867833, -8.6098542 42.2868625, -8.6097958 42.2869343, -8.6095936 42.2871735)",N-550,,yes,
186297631,False,,Subida á Estación,residential,,True,246.32600000000002,"LINESTRING (-8.6107805 42.2840291, -8.6109396 42.2840952, -8.6109868 42.2841616, -8.6109014 42.2844979, -8.6108451 42.2847854, -8.6110027 42.2848527, -8.6115382 42.284904, -8.6119635 42.284848, -8.6123881 42.2846992, -8.6125973 42.2846258)",,,,
186297634,True,,Subida á Estación,residential,,False,116.521,"LINESTRING (-8.6107805 42.2840291, -8.6104355 42.2841262, -8.6103722 42.284133, -8.6103557 42.2841348, -8.6102855 42.2841276, -8.6102266 42.2841016, -8.6096509 42.2837711, -8.6096092 42.2837472, -8.6095731 42.2837264)",,,,
127178168,True,1,Rúa Padre Sarmiento,residential,30,False,63.081999999999994,"LINESTRING (-8.6098012 42.281244, -8.6098678 42.281282, -8.6103124 42.2815289, -8.6103852 42.2815694, -8.6104137 42.2815853)",,,,
186299175,False,2,Rúa José Regojo,tertiary,30,True,66.931,"LINESTRING (-8.6098012 42.281244, -8.6098603 42.2811792, -8.6099148 42.2811247, -8.6099904 42.2810463, -8.6100596 42.2809751, -8.6101157 42.2809184, -8.6101806 42.2808309, -8.6101849 42.2808233, -8.6101851 42.280823, -8.6102058 42.2807863, -8.6102106 42.2807779, -8.6102362 42.2807377)",,,,
567088921,False,2,Rúa José Regojo,tertiary,30,False,62.82299999999999,"LINESTRING (-8.6098012 42.281244, -8.6097374 42.2813078, -8.6097344 42.2813108, -8.6097301 42.2813151, -8.6096039 42.2814521, -8.6095227 42.2815338, -8.6093561 42.281703)",,,,
"[127616624, 127178163, 1108162693]",True,1,"['Rúa Telmo Bernardez', 'Praza da Constitución']","['living_street', 'residential']",20,False,188.11200000000002,"LINESTRING (-8.6087489 42.2839566, -8.6087169 42.2839536, -8.6087134 42.2839534, -8.6086789 42.2839513, -8.6085639 42.2839444, -8.6084377 42.2839351, -8.6083443 42.2839282, -8.6082455 42.283916, -8.6081119 42.2838781, -8.6080667 42.2838626, -8.6079582 42.2838253, -8.6078583 42.2837914, -8.6078026 42.2837681, -8.6077807 42.2837502, -8.6076754 42.2836861, -8.6076236 42.2836545, -8.6074241 42.2835337, -8.6073424 42.2834842, -8.6072686 42.2834446, -8.607114 42.2833616, -8.6069795 42.2832622, -8.6069255 42.2832223, -8.6068422 42.2831549, -8.6068273 42.2831429)",,,,
"[127178169, 1108162697, 565476502]",True,,"['Rúa Ribera', 'Praza Santiago Apóstolo']",residential,30,False,172.604,"LINESTRING (-8.6087489 42.2839566, -8.6087328 42.2840482, -8.6086984 42.2842442, -8.60861 42.2847476, -8.6085752 42.2849302, -8.6085616 42.2850019, -8.6085442 42.2851203, -8.608538 42.2851809, -8.6085393 42.2852331, -8.6085566 42.2853021, -8.6085745 42.2853445, -8.6086075 42.2854223, -8.6086597 42.2854802)",,,,
10234994,True,,Rúa Xeneral Rubín,tertiary,,False,6.635999999999999,"LINESTRING (-8.6097054 42.2862995, -8.6097136 42.2863184, -8.60973 42.2863342, -8.6097527 42.2863449)",,roundabout,,
10234994,True,,Rúa Xeneral Rubín,tertiary,,False,1.585,"LINESTRING (-8.6098289 42.2863382, -8.6098429 42.2863284)",,roundabout,,
127616601,False,2,Rúa Os Eidos,tertiary,30,False,45.701,"LINESTRING (-8.6068273 42.2831429, -8.6067528 42.283187, -8.6067059 42.2832148, -8.6064092 42.2834133)",EP-2900,,,
127616611,True,,Rúa Figueiral,living_street,20,False,25.650000000000002,"LINESTRING (-8.6068273 42.2831429, -8.6069255 42.2830942, -8.6070504 42.2830369, -8.6070934 42.2830236)",,,,
127616601,False,2,Rúa Os Eidos,tertiary,30,False,6.976,"LINESTRING (-8.6064092 42.2834133, -8.6063462 42.2834553)",EP-2900,,,
127616601,False,2,Rúa Os Eidos,tertiary,30,True,45.70100000000001,"LINESTRING (-8.6064092 42.2834133, -8.6067059 42.2832148, -8.6067528 42.283187, -8.6068273 42.2831429)",EP-2900,,,
690421108,True,1,Rúa Campo das Redes,residential,30,False,62.162000000000006,"LINESTRING (-8.605381 42.2833626, -8.6056379 42.2835433, -8.6057378 42.2836136, -8.6058702 42.2837158, -8.6058888 42.2837302, -8.60589 42.283731, -8.60592 42.2837542)",,,,
127616601,False,2,Rúa Os Eidos,tertiary,30,True,48.314,"LINESTRING (-8.60592 42.2837542, -8.6059705 42.2837179, -8.6061198 42.2836108, -8.6063462 42.2834553)",EP-2900,,,
690421107,False,2,Rúa Os Eidos,tertiary,30,False,69.173,"LINESTRING (-8.60592 42.2837542, -8.6056602 42.283968, -8.6055148 42.2840928, -8.6053618 42.2842194)",EP-2900,,,
690421111,True,1,Rúa Campo das Redes,residential,20,False,124.331,"LINESTRING (-8.60592 42.2837542, -8.6059604 42.283785, -8.6059879 42.2838059, -8.6062948 42.2840256, -8.6063486 42.2840641, -8.6065929 42.2842478, -8.6067442 42.2843611, -8.6068062 42.2843984, -8.6069575 42.2844615, -8.6070434 42.2844912)",,,,
363398224,True,1,Rúa da Laxe,residential,30,False,70.51,"LINESTRING (-8.6047919 42.2838232, -8.605381 42.2833626)",,,,
690420093,True,1,Rúa da Laxe,residential,30,False,69.919,"LINESTRING (-8.6047919 42.2838232, -8.60443 42.2841011, -8.6042588 42.2842335, -8.6042386 42.2842491, -8.604203 42.2842766)",,,,
127616627,False,,Rúa da Laxe,residential,,True,7.2509999999999994,"LINESTRING (-8.6053618 42.2842194, -8.605394 42.2842308, -8.6054381 42.2842518)",,,,
690421107,False,2,Rúa Os Eidos,tertiary,30,True,69.173,"LINESTRING (-8.6053618 42.2842194, -8.6055148 42.2840928, -8.6056602 42.283968, -8.60592 42.2837542)",EP-2900,,,
690421109,True,1,Rúa da Laxe,residential,30,False,64.42200000000001,"LINESTRING (-8.6053618 42.2842194, -8.6052957 42.2841854, -8.6051458 42.2840779, -8.6050552 42.2840129, -8.6048291 42.2838468, -8.6047919 42.2838232)",,,,
690421110,False,2,Rúa Os Eidos,tertiary,30,False,75.057,"LINESTRING (-8.6053618 42.2842194, -8.6053053 42.2842836, -8.6052336 42.2843238, -8.6049737 42.28444, -8.6047391 42.284506, -8.6047039 42.2845154, -8.6045847 42.2845474)",EP-2900,,,
127616625,False,,Rúa da Laxe,residential,,False,8.81,"LINESTRING (-8.6054381 42.2842518, -8.6055451 42.2842552)",,,,
127616627,False,,Rúa da Laxe,residential,,False,7.2509999999999994,"LINESTRING (-8.6054381 42.2842518, -8.605394 42.2842308, -8.6053618 42.2842194)",,,,
127616627,False,,Rúa da Laxe,residential,,True,10.931000000000001,"LINESTRING (-8.6054381 42.2842518, -8.6054458 42.2842988, -8.6054551 42.2843493)",,,,
127616625,False,,Rúa da Laxe,residential,,True,8.81,"LINESTRING (-8.6055451 42.2842552, -8.6054381 42.2842518)",,,,
127616627,False,,Rúa da Laxe,residential,,True,8.612,"LINESTRING (-8.6054551 42.2843493, -8.6054675 42.2844262)",,,,
127616626,False,,Rúa da Laxe,residential,,False,27.807000000000002,"LINESTRING (-8.6054551 42.2843493, -8.6053527 42.2843975, -8.6051635 42.2844756)",,,,
127616627,False,,Rúa da Laxe,residential,,False,10.931000000000001,"LINESTRING (-8.6054551 42.2843493, -8.6054458 42.2842988, -8.6054381 42.2842518)",,,,
127616627,False,,Rúa da Laxe,residential,,False,8.612,"LINESTRING (-8.6054675 42.2844262, -8.6054551 42.2843493)",,,,
127616626,False,,Rúa da Laxe,residential,,True,27.807000000000002,"LINESTRING (-8.6051635 42.2844756, -8.6053527 42.2843975, -8.6054551 42.2843493)",,,,
"[127616632, 127616633]",True,1,Rúa do Hospital,residential,20,False,146.207,"LINESTRING (-8.6070434 42.2844912, -8.607109 42.2843895, -8.607153 42.2843151, -8.6071704 42.2842704, -8.6071769 42.2841877, -8.6071727 42.2840857, -8.6071446 42.284011, -8.6071146 42.2839572, -8.6067497 42.2836772, -8.6065968 42.2835634, -8.6064417 42.2834401, -8.6064262 42.2834273, -8.6064092 42.2834133)",,,,
565478339,False,,Rúa Campo das Redes,residential,20,True,34.644,"LINESTRING (-8.6070434 42.2844912, -8.6071727 42.2845375, -8.6073492 42.2845921, -8.6074341 42.284603)",,,,
565478339,False,,Rúa Campo das Redes,residential,20,False,34.644,"LINESTRING (-8.6074341 42.284603, -8.6073492 42.2845921, -8.6071727 42.2845375, -8.6070434 42.2844912)",,,,
"[1108162696, 127616594]",True,1,Rúa Cabo dos Fumeiros,residential,20,False,55.91,"LINESTRING (-8.6092508 42.2864729, -8.6093164 42.2865068, -8.6093538 42.2865261, -8.6094469 42.2865684, -8.6095412 42.2865978, -8.6096318 42.286606, -8.6097398 42.2866079, -8.6098245 42.2866053, -8.6098471 42.286603, -8.6098823 42.2865993)",,,,
127616595,False,,Rúa Cabo dos Fumeiros,residential,,False,46.443999999999996,"LINESTRING (-8.6092508 42.2864729, -8.6092495 42.286506, -8.6092396 42.2865353, -8.6092148 42.2865647, -8.609144 42.2866152, -8.6090088 42.2866978, -8.6088797 42.2867658)",,,,
127616585,True,,Avenida Santa Mariña,trunk_link,,False,68.694,"LINESTRING (-8.6098823 42.2865993, -8.6098833 42.2866347, -8.6098798 42.2866661, -8.609867 42.2866999, -8.6098524 42.2867285, -8.609694 42.2869666, -8.6096558 42.2870454, -8.6095936 42.2871735)",,,,
127616612,True,,Rúa Xeneral Rubín,residential,,False,31.232999999999997,"LINESTRING (-8.6098823 42.2865993, -8.6099122 42.2865635, -8.6099103 42.2865264, -8.6098845 42.286474, -8.6098648 42.2864395, -8.6098526 42.2864244, -8.609835 42.2864025, -8.6098259 42.2863813, -8.6098289 42.2863382)",,,,
"[127616594, 1108162695]",True,1,Rúa Cabo dos Fumeiros,residential,20,False,108.00200000000001,"LINESTRING (-8.6080453 42.2866711, -8.6081102 42.2866437, -8.6082455 42.2865987, -8.6084069 42.2865583, -8.6085537 42.2865237, -8.6086253 42.2865069, -8.6088412 42.2864362, -8.6089492 42.2863994, -8.6090311 42.2863903, -8.6090784 42.2863952, -8.6091018 42.2863976, -8.6091602 42.2864206, -8.6092508 42.2864729)",,,,
1166247142,False,,Rúa Picota,residential,,True,70.279,"LINESTRING (-8.6080453 42.2866711, -8.608062 42.2867363, -8.6080671 42.2867591, -8.6080812 42.2868216, -8.6081041 42.2869096, -8.6081232 42.2869831, -8.6081539 42.2870665, -8.6081764 42.2871229, -8.6081978 42.2871829, -8.6082105 42.287234, -8.6082304 42.2872875)",,,,
"[1183879611, 237251310]",False,2,"['Rúa Picota', 'Camiño do Apeadeiro']",residential,,"[False, True]",115.536,"LINESTRING (-8.6080453 42.2866711, -8.6080179 42.2866132, -8.6080028 42.2865751, -8.6079624 42.2865154, -8.6079091 42.2864514, -8.6076492 42.2865509, -8.6072281 42.2867122, -8.6069548 42.2868192)",,,,
127616595,False,,Rúa Cabo dos Fumeiros,residential,,True,46.444,"LINESTRING (-8.6088797 42.2867658, -8.6090088 42.2866978, -8.609144 42.2866152, -8.6092148 42.2865647, -8.6092396 42.2865353, -8.6092495 42.286506, -8.6092508 42.2864729)",,,,
"[244665394, 10893019, 10893020]",False,2,Avenida Santa Mariña,trunk,50,False,365.611,"LINESTRING (-8.6095936 42.2871735, -8.6097958 42.2869343, -8.6098542 42.2868625, -8.6099101 42.2867833, -8.6099706 42.2866835, -8.6100233 42.2865756, -8.6100776 42.2864562, -8.6101478 42.2862756, -8.610368 42.2854847, -8.610456 42.2851688, -8.6107805 42.2840291)",N-550,,yes,
244665394,False,2,Avenida Santa Mariña,trunk,50,True,43.539,"LINESTRING (-8.6095936 42.2871735, -8.6094212 42.2873775, -8.609313 42.2875055)",N-550,,,
127616598,False,,Rúa Castelao,residential,,False,36.778999999999996,"LINESTRING (-8.6082304 42.2872875, -8.6081603 42.2873366, -8.6081331 42.2873609, -8.6080897 42.2874289, -8.6079975 42.2875654)",,,,
"[565849596, 565849595, 741919564, 237251308]",False,,Rúa Vilaflores,residential,,"[False, True]",199.416,"LINESTRING (-8.6082304 42.2872875, -8.60817 42.2872629, -8.6081533 42.2872627, -8.607954 42.2872609, -8.6078309 42.2872447, -8.607663 42.2871934, -8.6073642 42.2871542, -8.6072319 42.2871368, -8.6067908 42.2871683, -8.6065515 42.2872395, -8.6063973 42.2871734, -8.6061976 42.287112, -8.6060313 42.2870409, -8.6059943 42.2870186, -8.6059475 42.2869916)",,,,yes
1166247142,False,,Rúa Picota,residential,,False,70.27900000000001,"LINESTRING (-8.6082304 42.2872875, -8.6082105 42.287234, -8.6081978 42.2871829, -8.6081764 42.2871229, -8.6081539 42.2870665, -8.6081232 42.2869831, -8.6081041 42.2869096, -8.6080812 42.2868216, -8.6080671 42.2867591, -8.608062 42.2867363, -8.6080453 42.2866711)",,,,
1183879610,False,2,Rúa Picota,residential,,False,56.933,"LINESTRING (-8.6082304 42.2872875, -8.608259 42.2873392, -8.6082892 42.2873873, -8.6083454 42.2874709, -8.6083805 42.2875201, -8.6084139 42.2875748, -8.6084345 42.2876324, -8.6084464 42.2876964, -8.608448 42.2877663)",,,,
127616598,False,,Rúa Castelao,residential,,False,26.12,"LINESTRING (-8.6079975 42.2875654, -8.6078616 42.2877777)",,,,
