osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,junction
"[837334985, 280874910]",False,2,AS-262,Carretera Soto de Cangas - Covadonga,secondary,False,493.3580000000001,"LINESTRING (-5.0648994 43.3141566, -5.0648689 43.314167, -5.0646229 43.3142191, -5.0641687 43.3142777, -5.0640126 43.3142735, -5.063889 43.314241, -5.0634679 43.314059, -5.0631615 43.3139024, -5.0630394 43.3138462, -5.0629215 43.3137527, -5.0627282 43.3135286, -5.0624843 43.313241, -5.0623143 43.3130844, -5.0621319 43.3129375, -5.0617851 43.3127175, -5.0612655 43.312445, -5.0611739 43.3124091, -5.0610745 43.3123701, -5.0609059 43.3123193, -5.0607232 43.3122913, -5.0604461 43.312286, -5.060125 43.3123404, -5.0600906 43.3123593, -5.0599589 43.3124313)",,
"[280874905, 280874906, 280874908, 25905692, 280874910]",False,2,AS-262,Carretera Soto de Cangas - Covadonga,secondary,True,367.964,"LINESTRING (-5.0648994 43.3141566, -5.0652619 43.3140161, -5.0654354 43.3139765, -5.0657992 43.3139336, -5.066098 43.3139192, -5.0664644 43.3139146, -5.0666356 43.3139224, -5.0667839 43.3139548, -5.0669194 43.3139931, -5.0670105 43.3140499, -5.0670764 43.3141025, -5.0671657 43.3141966, -5.0673832 43.314412, -5.0674735 43.3144838, -5.0677064 43.3146209, -5.0679242 43.3147367, -5.0680638 43.314811, -5.0681845 43.3148502, -5.0685682 43.3149747, -5.0686315 43.3149916, -5.0688298 43.3150445)",,
280874926,False,,,,unclassified,True,55.61900000000001,"LINESTRING (-5.0684553 43.3150463, -5.0686511 43.3151143, -5.0687914 43.315176, -5.0688396 43.3152377, -5.0688834 43.3153015, -5.0689326 43.3153221, -5.0689796 43.3153418)",,
25905692,False,2,AS-262,Carretera Soto de Cangas - Covadonga,secondary,False,25.098,"LINESTRING (-5.069121 43.3151223, -5.0688298 43.3150445)",,
25905692,False,2,AS-262,Carretera Soto de Cangas - Covadonga,secondary,True,25.613999999999997,"LINESTRING (-5.069121 43.3151223, -5.0692785 43.3151644, -5.0694183 43.3152015)",,
280874923,False,,,,unclassified,False,26.957,"LINESTRING (-5.069121 43.3151223, -5.0690925 43.3151687, -5.0690244 43.3152747, -5.0689796 43.3153418)",,
"[1092583624, 1092583625, 280874923]",False,,,,unclassified,False,42.133,"LINESTRING (-5.0689796 43.3153418, -5.0689398 43.3154015, -5.0689235 43.3154273, -5.0687879 43.3156343, -5.0687551 43.3156837)",yes,
280874923,False,,,,unclassified,True,26.956999999999997,"LINESTRING (-5.0689796 43.3153418, -5.0690244 43.3152747, -5.0690925 43.3151687, -5.069121 43.3151223)",,
280874926,False,,,,unclassified,False,55.619,"LINESTRING (-5.0689796 43.3153418, -5.0689326 43.3153221, -5.0688834 43.3153015, -5.0688396 43.3152377, -5.0687914 43.315176, -5.0686511 43.3151143, -5.0684553 43.3150463)",,
1132443013,True,,,,unclassified,False,40.56100000000001,"LINESTRING (-5.0689796 43.3153418, -5.069083 43.3152642, -5.0691755 43.3152238, -5.0692827 43.3152104, -5.0694183 43.3152015)",,
