osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
23082955,2,N-420,Avenida de Valencia,trunk,False,False,4.482,"LINESTRING (-0.8471959 40.8087265, -0.8472182 40.8087631)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,25.84,"LINESTRING (-0.8471959 40.8087265, -0.847065 40.8085163)",,
550905882,,,Calle Ramón y Cajal,residential,True,False,16.321,"LINESTRING (-0.8471959 40.8087265, -0.8470251 40.808796)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,13.794,"LINESTRING (-0.8473252 40.8089241, -0.8472531 40.8088127)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,172.64100000000002,"LINESTRING (-0.8473252 40.8089241, -0.8479003 40.8099452, -0.8479214 40.8103875)",,
550905876,,,Calle de Huesca,residential,False,True,155.28399999999996,"LINESTRING (-0.8473252 40.8089241, -0.847785 40.8089432, -0.8489597 40.8092292, -0.8490177 40.8092646, -0.8490474 40.8093176)",,
550901513,,,,residential,False,True,60.203,"LINESTRING (-0.8469297 40.8116958, -0.8474278 40.8120844)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,72.992,"LINESTRING (-0.8469297 40.8116958, -0.8467474 40.8118249, -0.8462964 40.8121443)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,108.898,"LINESTRING (-0.8469297 40.8116958, -0.8477264 40.8111235, -0.8478077 40.8109889)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,54.468,"LINESTRING (-0.8462964 40.8121443, -0.8458131 40.8124701)",,
23082979,,,Avenida de la Hispanidad,residential,False,True,74.578,"LINESTRING (-0.8462964 40.8121443, -0.8469873 40.8125643)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,72.992,"LINESTRING (-0.8462964 40.8121443, -0.8467474 40.8118249, -0.8469297 40.8116958)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,61.829,"LINESTRING (-0.8458131 40.8124701, -0.8452857 40.8128572)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,54.468,"LINESTRING (-0.8458131 40.8124701, -0.8462964 40.8121443)",,
23082968,,,Calle San Vicente Paul,residential,False,False,66.757,"LINESTRING (-0.8458131 40.8124701, -0.8452635 40.8120372)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,61.829,"LINESTRING (-0.8452857 40.8128572, -0.8458131 40.8124701)",,
23082969,,,Calle Alfonso XII,residential,False,False,22.91,"LINESTRING (-0.8452857 40.8128572, -0.845085 40.812718)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,83.148,"LINESTRING (-0.8452857 40.8128572, -0.8450388 40.8129863, -0.8445619 40.8131097, -0.8443936 40.8131658)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,False,27.101,"LINESTRING (-0.8443936 40.8131658, -0.8442852 40.8132714, -0.8442308 40.8133734)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,83.148,"LINESTRING (-0.8443936 40.8131658, -0.8445619 40.8131097, -0.8450388 40.8129863, -0.8452857 40.8128572)",,
"[23082961, 23082962]",,,Plaza Ayuntamiento,residential,False,False,82.072,"LINESTRING (-0.8443936 40.8131658, -0.8442992 40.8130248, -0.8441125 40.8129673, -0.8435609 40.8128754)",,
23082955,2,N-420,Avenida de Valencia,trunk,False,True,27.101,"LINESTRING (-0.8442308 40.8133734, -0.8442852 40.8132714, -0.8443936 40.8131658)",,
"[23082957, 1168203734]",,N-420,Calle La Fuente,trunk,False,False,385.204,"LINESTRING (-0.8442308 40.8133734, -0.8441863 40.813546, -0.844193 40.8137439, -0.8442601 40.8141148, -0.8442432 40.8142353, -0.8442149 40.8142914, -0.8441147 40.8144335, -0.8439748 40.8145713, -0.843773 40.8147089, -0.8436251 40.8147821, -0.8435091 40.8148108, -0.8433885 40.8148126, -0.8432849 40.8147844, -0.8430776 40.8146923, -0.8429739 40.8146592, -0.8428532 40.8146346, -0.8425458 40.8146166, -0.8424144 40.8146072, -0.842178 40.8145829, -0.8420088 40.8145685, -0.8418664 40.8145715, -0.8417003 40.8145988, -0.8416022 40.8146303, -0.8414817 40.8146956, -0.8413902 40.814769, -0.841352 40.8148206)",,
23082965,,,Calle La Fuente,residential,False,False,61.602000000000004,"LINESTRING (-0.8442308 40.8133734, -0.8439703 40.813427, -0.8438036 40.813381, -0.8435264 40.8133322)",,
199403573,,TE-V-1010,,tertiary,False,False,161.93800000000002,"LINESTRING (-0.8442308 40.8133734, -0.8447845 40.8132271, -0.8451973 40.81329, -0.845499 40.8133803, -0.8456763 40.8134834, -0.8458558 40.8137271)",30,
23082961,,,Plaza Ayuntamiento,residential,False,False,8.281,"LINESTRING (-0.8435609 40.8128754, -0.8435966 40.812806)",,
"[23082961, 23082962]",,,Plaza Ayuntamiento,residential,False,True,82.072,"LINESTRING (-0.8435609 40.8128754, -0.8441125 40.8129673, -0.8442992 40.8130248, -0.8443936 40.8131658)",,
23082963,,,Plaza Juan XXIII,residential,False,True,31.668,"LINESTRING (-0.8435609 40.8128754, -0.8434747 40.8129874, -0.8433885 40.8131282)",,
23082961,,,Plaza Ayuntamiento,residential,False,True,8.281,"LINESTRING (-0.8435966 40.812806, -0.8435609 40.8128754)",,
