osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,bridge
25947918,Avinguda de Jaume Mascaró,tertiary,False,False,88.43900000000001,"LINESTRING (4.0135276 39.9854593, 4.0136326 39.9854834, 4.0137463 39.9854965, 4.0143397 39.9855372, 4.0145567 39.9855503)",,,,
"[431392512, 431392516]",,tertiary,True,False,9.814,"LINESTRING (4.0135276 39.9854593, 4.0135181 39.9854882, 4.0135007 39.9855149, 4.0134773 39.9855372)",roundabout,,,
6620538,,tertiary,True,False,29.128,"LINESTRING (4.0134773 39.9855372, 4.0134314 39.9855631, 4.0133773 39.9855768, 4.0133203 39.9855769, 4.0132661 39.9855635, 4.01322 39.9855378, 4.0131867 39.9855024)",roundabout,,,
39245806,Avinguda Doctor Franco,residential,True,False,88.029,"LINESTRING (4.0134773 39.9855372, 4.0135255 39.9855756, 4.0135195 39.9856691, 4.0135172 39.9857053, 4.0134822 39.9862472, 4.013478 39.9863131)",,,,
39245901,Plaça Príncep Joan Carles,residential,False,False,16.89,"LINESTRING (4.0132321 39.9853333, 4.013231 39.9852451, 4.0132763 39.9851917)",,,,
431392527,,tertiary,True,False,22.576999999999998,"LINESTRING (4.0132321 39.9853333, 4.0132773 39.9853121, 4.0133285 39.9853018, 4.0133815 39.9853033, 4.0134316 39.9853165, 4.0134746 39.9853403)",roundabout,,,
150671412,Carretera Ferreries-Es Migjorn,secondary,False,True,672.217,"LINESTRING (4.0084796 39.9833719, 4.0086353 39.9832817, 4.0089077 39.9830607, 4.0090351 39.9828115, 4.009072 39.9826029, 4.0090424 39.9824489, 4.0090025 39.9820007, 4.0090143 39.9818988, 4.0090781 39.9818213, 4.0091648 39.9817546, 4.0095758 39.9815624, 4.0096857 39.9814304, 4.0098732 39.9812597, 4.0100935 39.9811874, 4.0104789 39.9810674, 4.0106531 39.9810007, 4.0107852 39.9808893, 4.0112309 39.9803054, 4.0113049 39.9802355, 4.0113473 39.9801955, 4.0115005 39.9800842, 4.0117864 39.9799895, 4.0124189 39.9797975, 4.0135007 39.9793754)",,Me-20,,
392363408,Carrer Coll Llis,secondary,False,False,88.525,"LINESTRING (4.0084796 39.9833719, 4.0083433 39.9833883, 4.0076941 39.9835186, 4.007578 39.9835471, 4.0074791 39.9835804)",,,30,
531189467,,tertiary,False,True,22.468000000000004,"LINESTRING (4.0084796 39.9833719, 4.0085859 39.9833756, 4.0086647 39.98338, 4.0087423 39.9833879)",,,30,
392363408,Carrer Coll Llis,secondary,False,False,46.836,"LINESTRING (4.0074791 39.9835804, 4.0074026 39.9836325, 4.0073311 39.9836856, 4.0072066 39.9837902, 4.0071042 39.9838874)",,,30,
392363408,Carrer Coll Llis,secondary,False,True,88.525,"LINESTRING (4.0074791 39.9835804, 4.007578 39.9835471, 4.0076941 39.9835186, 4.0083433 39.9833883, 4.0084796 39.9833719)",,,30,
55448029,Plaça Príncep Joan Carles,residential,False,False,15.393999999999998,"LINESTRING (4.0134746 39.9853403, 4.0135199 39.9852843, 4.0135017 39.9852131)",,,,
"[431392520, 431392514]",,tertiary,True,False,14.453000000000001,"LINESTRING (4.0134746 39.9853403, 4.0135071 39.985373, 4.0135257 39.9854115, 4.0135276 39.9854593)",roundabout,,,
431392487,,primary,True,False,49.103,"LINESTRING (4.005308 39.9856814, 4.0053917 39.9856128, 4.0054561 39.9855635, 4.0054882 39.9855302, 4.0055261 39.9854914, 4.0055462 39.9854661, 4.0055687 39.9854304, 4.0055816 39.9854002, 4.0055912 39.9853589, 4.0056022 39.9853146)",,Me-1,80,
431392509,,secondary,True,False,29.953999999999997,"LINESTRING (4.0058727 39.9847001, 4.0059219 39.9847605, 4.0059535 39.9847911, 4.0059854 39.9848172, 4.0060298 39.9848486, 4.0060797 39.9848729, 4.0061161 39.9848882)",,Me-22,,
55448033,Carrer Villapepa,residential,False,False,64.751,"LINESTRING (4.013478 39.9863131, 4.0136003 39.986289, 4.0140654 39.9861976, 4.0142143 39.9861688)",,,,
55448033,Carrer Villapepa,residential,False,True,35.232,"LINESTRING (4.013478 39.9863131, 4.0132755 39.986332, 4.0131941 39.9863158, 4.0130727 39.9862916)",,,,
55448033,Carrer Villapepa,residential,False,False,35.232,"LINESTRING (4.0130727 39.9862916, 4.0131941 39.9863158, 4.0132755 39.986332, 4.013478 39.9863131)",,,,
