osmid,highway,oneway,reversed,length,geometry,name,ref,lanes,junction
151948791,residential,False,False,120.30699999999999,"LINESTRING (-3.110245 40.5872547, -3.110158 40.5873215, -3.1101137 40.5873555, -3.1093922 40.5879096, -3.1092432 40.588024)",Avenida de Galileo,,,
151948791,residential,False,True,153.254,"LINESTRING (-3.110245 40.5872547, -3.1103705 40.5871583, -3.1103844 40.5871477, -3.110892 40.5867578, -3.1114084 40.5863613, -3.1115211 40.5862747)",Avenida de Galileo,,,
151948799,residential,False,True,147.147,"LINESTRING (-3.110245 40.5872547, -3.1113729 40.588109, -3.111409 40.5881363, -3.1114788 40.5881892)",Calle Víctimas del 11 - M,,,
151951684,residential,True,False,21.172,"LINESTRING (-3.1047328 40.5873127, -3.1045539 40.5874461)",,,,roundabout
151951695,residential,False,True,95.031,"LINESTRING (-3.1047328 40.5873127, -3.1040482 40.5867994, -3.1039327 40.5867117)",Calle Roque de los Muchachos,,,
151948797,tertiary,True,False,49.75,"LINESTRING (-3.1129598 40.5873778, -3.1132547 40.5871924, -3.1133293 40.5871517, -3.1134386 40.5871259)",Avenida del Parque,CM-9205,2,
151948859,residential,False,False,99.193,"LINESTRING (-3.1129598 40.5873778, -3.1130254 40.5874251, -3.1130592 40.5874495, -3.1138009 40.5880005)",Calle de la Cigüeña,,,
151951684,residential,True,False,21.337,"LINESTRING (-3.1049121 40.5874479, -3.1048074 40.5873693, -3.1047328 40.5873127)",,,,roundabout
293278595,residential,False,False,87.767,"LINESTRING (-3.1049121 40.5874479, -3.1055312 40.5869717, -3.1055753 40.5869378, -3.1056423 40.5868862)",,,,
151951684,residential,True,False,21.662,"LINESTRING (-3.1045539 40.5874461, -3.1047351 40.587584)",,,,roundabout
151951668,residential,False,True,9.397,"LINESTRING (-3.1067477 40.5876023, -3.1066696 40.5876625)",Calle Asteroide Astrea,,,
151948817,residential,True,False,228.08,"LINESTRING (-3.1067477 40.5876023, -3.1066098 40.5875052, -3.1057128 40.5868268, -3.1049512 40.586256, -3.1048274 40.58616)",Avenida de las Perseidas,,2,
151951668,residential,False,False,135.40099999999998,"LINESTRING (-3.1067477 40.5876023, -3.1068504 40.587523, -3.1068808 40.5874996, -3.1077562 40.5868246, -3.1078728 40.5867347)",Calle Asteroide Astrea,,,
151951668,residential,False,False,9.397,"LINESTRING (-3.1066696 40.5876625, -3.1067477 40.5876023)",Calle Asteroide Astrea,,,
151948808,residential,True,False,183.08800000000002,"LINESTRING (-3.1066696 40.5876625, -3.1067643 40.5877344, -3.1075456 40.5883277, -3.108201 40.5888281)",Avenida de las Perseidas,,2,
151951668,residential,False,True,109.458,"LINESTRING (-3.1066696 40.5876625, -3.1065572 40.5877492, -3.1057601 40.5883639)",Calle Asteroide Astrea,,,
151948813,residential,False,False,70.341,"LINESTRING (-3.1149316 40.5879637, -3.114815 40.5880553, -3.1143526 40.5884185)",Calle de la Abeja,,,
151948836,residential,False,False,74.045,"LINESTRING (-3.1138009 40.5880005, -3.1131885 40.5884771)",Calle de la Ardilla,,,
151948859,residential,False,False,65.808,"LINESTRING (-3.1138009 40.5880005, -3.1143526 40.5884185)",Calle de la Cigüeña,,,
151948859,residential,False,True,99.193,"LINESTRING (-3.1138009 40.5880005, -3.1130592 40.5874495, -3.1130254 40.5874251, -3.1129598 40.5873778)",Calle de la Cigüeña,,,
151948791,residential,False,False,116.048,"LINESTRING (-3.1092432 40.588024, -3.1083862 40.5886821, -3.108366 40.5886976, -3.1082769 40.5887661)",Avenida de Galileo,,,
151948791,residential,False,True,120.307,"LINESTRING (-3.1092432 40.588024, -3.1093922 40.5879096, -3.1101137 40.5873555, -3.110158 40.5873215, -3.110245 40.5872547)",Avenida de Galileo,,,
151948868,residential,False,False,184.24999999999997,"LINESTRING (-3.1092432 40.588024, -3.1091273 40.5879071, -3.107954 40.5868106, -3.1078728 40.5867347)",,,,
151948799,residential,False,True,9.012,"LINESTRING (-3.1114788 40.5881892, -3.1115544 40.5882464)",Calle Víctimas del 11 - M,,,
151948798,tertiary,True,False,215.45,"LINESTRING (-3.1114788 40.5881892, -3.1113842 40.5882474, -3.1113285 40.5882817, -3.1102575 40.5889421, -3.1096748 40.5893195, -3.1095916 40.5893535, -3.1094774 40.5893763)",Avenida del Parque,CM-9205,2,
151948799,residential,False,False,147.147,"LINESTRING (-3.1114788 40.5881892, -3.111409 40.5881363, -3.1113729 40.588109, -3.110245 40.5872547)",Calle Víctimas del 11 - M,,,
151948799,residential,False,False,9.012,"LINESTRING (-3.1115544 40.5882464, -3.1114788 40.5881892)",Calle Víctimas del 11 - M,,,
151948797,tertiary,True,False,153.02599999999998,"LINESTRING (-3.1115544 40.5882464, -3.111706 40.5881451, -3.1129598 40.5873778)",Avenida del Parque,CM-9205,2,
151948799,residential,False,True,117.42099999999999,"LINESTRING (-3.1115544 40.5882464, -3.1116435 40.5883139, -3.112539 40.5889921)",Calle Víctimas del 11 - M,,,
151951668,residential,False,False,109.458,"LINESTRING (-3.1057601 40.5883639, -3.1065572 40.5877492, -3.1066696 40.5876625)",Calle Asteroide Astrea,,,
151951668,residential,False,True,148.97299999999998,"LINESTRING (-3.1057601 40.5883639, -3.1056263 40.588467, -3.1051421 40.5888404, -3.1046547 40.5892162, -3.1045221 40.5893184)",Calle Asteroide Astrea,,,
151951686,residential,False,False,122.524,"LINESTRING (-3.1057601 40.5883639, -3.1056224 40.5882591, -3.1047351 40.587584)",Calle Asteroide Higia,,,
151951686,residential,False,True,182.902,"LINESTRING (-3.1057601 40.5883639, -3.1058557 40.5884358, -3.1071966 40.5894434, -3.1072997 40.5895209)",Calle Asteroide Higia,,,
151948859,residential,False,True,65.808,"LINESTRING (-3.1143526 40.5884185, -3.1138009 40.5880005)",Calle de la Cigüeña,,,
151948813,residential,False,True,70.341,"LINESTRING (-3.1143526 40.5884185, -3.114815 40.5880553, -3.1149316 40.5879637)",Calle de la Abeja,,,
151948836,residential,False,False,79.292,"LINESTRING (-3.1131885 40.5884771, -3.112539 40.5889921)",Calle de la Ardilla,,,
151948836,residential,False,True,74.045,"LINESTRING (-3.1131885 40.5884771, -3.1138009 40.5880005)",Calle de la Ardilla,,,
151948851,residential,False,False,188.79,"LINESTRING (-3.1131885 40.5884771, -3.1137092 40.5888753, -3.1137593 40.5889136, -3.1147638 40.5896819)",Calle del Alimoche,,,
151948791,residential,False,True,116.048,"LINESTRING (-3.1082769 40.5887661, -3.108366 40.5886976, -3.1083862 40.5886821, -3.1092432 40.588024)",Avenida de Galileo,,,
151948817,residential,True,False,182.817,"LINESTRING (-3.1082769 40.5887661, -3.1081368 40.5886563, -3.1076286 40.5882676, -3.1068426 40.587674, -3.1067477 40.5876023)",Avenida de las Perseidas,,2,
151948808,residential,True,False,102.25999999999999,"LINESTRING (-3.108201 40.5888281, -3.1089033 40.5893579, -3.1089592 40.5894174, -3.1089956 40.5895081)",Avenida de las Perseidas,,2,
151948863,residential,False,False,108.291,"LINESTRING (-3.108201 40.5888281, -3.1080906 40.588913, -3.1072997 40.5895209)",Avenida de Galileo,,,
151948836,residential,False,True,79.292,"LINESTRING (-3.112539 40.5889921, -3.1131885 40.5884771)",Calle de la Ardilla,,,
151948799,residential,False,False,117.42099999999999,"LINESTRING (-3.112539 40.5889921, -3.1116435 40.5883139, -3.1115544 40.5882464)",Calle Víctimas del 11 - M,,,
151948799,residential,False,True,77.002,"LINESTRING (-3.112539 40.5889921, -3.1130467 40.5893766, -3.1131847 40.5894811)",Calle Víctimas del 11 - M,,,
151948797,tertiary,True,False,134.449,"LINESTRING (-3.1103271 40.5890166, -3.1113919 40.5883534, -3.1114628 40.5883067, -3.1115544 40.5882464)",Avenida del Parque,CM-9205,2,
151948853,residential,False,True,209.135,"LINESTRING (-3.1103271 40.5890166, -3.1103922 40.5890772, -3.1118073 40.5903955, -3.111892 40.5904744)",Calle del Buho Real,,,
151951668,residential,False,False,148.973,"LINESTRING (-3.1045221 40.5893184, -3.1046547 40.5892162, -3.1051421 40.5888404, -3.1056263 40.588467, -3.1057601 40.5883639)",Calle Asteroide Astrea,,,
151951693,residential,False,False,123.001,"LINESTRING (-3.1045221 40.5893184, -3.1043841 40.5892138, -3.1034912 40.5885369)",Calle Asteroide Parténope,,,
151951693,residential,False,True,182.879,"LINESTRING (-3.1045221 40.5893184, -3.1046181 40.5893912, -3.1059766 40.5904211, -3.1060548 40.5904804)",Calle Asteroide Parténope,,,
151948817,residential,True,False,101.559,"LINESTRING (-3.1091705 40.5893667, -3.1090624 40.5893365, -3.1089866 40.5892931, -3.1082769 40.5887661)",Avenida de las Perseidas,,2,
151948824,tertiary,True,False,22.058,"LINESTRING (-3.1091705 40.5893667, -3.1090929 40.5894041, -3.1090344 40.5894528, -3.1089956 40.5895081)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948824,tertiary,True,False,26.810000000000002,"LINESTRING (-3.1094774 40.5893763, -3.1093846 40.5893494, -3.1092791 40.5893445, -3.1091705 40.5893667)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948799,residential,False,True,132.316,"LINESTRING (-3.1131847 40.5894811, -3.1142942 40.5903214)",Calle Víctimas del 11 - M,,,
151948799,residential,False,False,77.002,"LINESTRING (-3.1131847 40.5894811, -3.1130467 40.5893766, -3.112539 40.5889921)",Calle Víctimas del 11 - M,,,
1138403957,residential,False,True,155.288,"LINESTRING (-3.1131847 40.5894811, -3.1130233 40.5896051, -3.1125072 40.5900017, -3.1120484 40.5903543, -3.111892 40.5904744)",Avenida María Moliner,,,
151948824,tertiary,True,False,20.694000000000003,"LINESTRING (-3.1089956 40.5895081, -3.1089766 40.5895634, -3.1089756 40.5896314, -3.1089947 40.5896906)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948797,tertiary,True,False,81.787,"LINESTRING (-3.1096308 40.5895153, -3.1096748 40.5894384, -3.1097345 40.5893846, -3.1103271 40.5890166)",Avenida del Parque,CM-9205,2,
151948824,tertiary,True,False,20.558,"LINESTRING (-3.1096308 40.5895153, -3.1095952 40.5894603, -3.1095364 40.5894083, -3.1094774 40.5893763)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948863,residential,False,False,150.202,"LINESTRING (-3.1072997 40.5895209, -3.1072778 40.5895634, -3.1060548 40.5904804)",Avenida de Galileo,,,
151948863,residential,False,True,108.291,"LINESTRING (-3.1072997 40.5895209, -3.1080906 40.588913, -3.108201 40.5888281)",Avenida de Galileo,,,
151951686,residential,False,False,182.902,"LINESTRING (-3.1072997 40.5895209, -3.1071966 40.5894434, -3.1058557 40.5884358, -3.1057601 40.5883639)",Calle Asteroide Higia,,,
151948838,residential,True,False,21.929,"LINESTRING (-3.1149471 40.5895422, -3.1147638 40.5896819)",,,,roundabout
151948838,residential,True,False,21.852,"LINESTRING (-3.1151299 40.5896813, -3.1149471 40.5895422)",,,,roundabout
151948838,residential,True,False,21.907,"LINESTRING (-3.1147638 40.5896819, -3.1149466 40.5898217)",,,,roundabout
151948851,residential,False,True,188.79,"LINESTRING (-3.1147638 40.5896819, -3.1137593 40.5889136, -3.1137092 40.5888753, -3.1131885 40.5884771)",Calle del Alimoche,,,
151948824,tertiary,True,False,17.836,"LINESTRING (-3.1089947 40.5896906, -3.1090468 40.5897604, -3.1091247 40.5898145)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
754080592,tertiary,True,False,388.27599999999995,"LINESTRING (-3.1089947 40.5896906, -3.1089276 40.5897771, -3.1088292 40.5898385, -3.1075254 40.5906538, -3.1063359 40.5913969, -3.1061584 40.5915023, -3.1055506 40.5918909, -3.1054728 40.5919247)",Avenida del Parque,CM-9205,2,
151948824,tertiary,True,False,20.378999999999998,"LINESTRING (-3.1096257 40.5896956, -3.1096497 40.589607, -3.1096308 40.5895153)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948824,tertiary,True,False,28.155,"LINESTRING (-3.1091247 40.5898145, -3.1092353 40.5898506, -3.1093299 40.5898568, -3.1094449 40.5898364)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
151948838,residential,True,False,21.984,"LINESTRING (-3.1149466 40.5898217, -3.1151299 40.5896813)",,,,roundabout
151948846,residential,False,True,78.244,"LINESTRING (-3.1149466 40.5898217, -3.1142942 40.5903214)",Calle Halcón Peregrino,,,
151948824,tertiary,True,False,22.372,"LINESTRING (-3.1094449 40.5898364, -3.1095281 40.5897976, -3.1095867 40.5897497, -3.1096257 40.5896956)",Glorieta Pedro Pérez Jaramillo,CM-9205,2,roundabout
1138403960,residential,True,False,198.142,"LINESTRING (-3.1094449 40.5898364, -3.1095757 40.5898732, -3.1096601 40.5899226, -3.1110662 40.5909695, -3.11116 40.5910393)",Avenida de Yebes,,2,
151948799,residential,False,False,132.316,"LINESTRING (-3.1142942 40.5903214, -3.1131847 40.5894811)",Calle Víctimas del 11 - M,,,
151948846,residential,False,False,78.244,"LINESTRING (-3.1142942 40.5903214, -3.1149466 40.5898217)",Calle Halcón Peregrino,,,
151948846,residential,False,True,169.305,"LINESTRING (-3.1142942 40.5903214, -3.1128827 40.5914028)",Calle Halcón Peregrino,,,
151948853,residential,False,True,132.872,"LINESTRING (-3.111892 40.5904744, -3.1128827 40.5914028)",Calle del Buho Real,,,
151948853,residential,False,False,209.135,"LINESTRING (-3.111892 40.5904744, -3.1118073 40.5903955, -3.1103922 40.5890772, -3.1103271 40.5890166)",Calle del Buho Real,,,
1138403957,residential,False,False,155.288,"LINESTRING (-3.111892 40.5904744, -3.1120484 40.5903543, -3.1125072 40.5900017, -3.1130233 40.5896051, -3.1131847 40.5894811)",Avenida María Moliner,,,
1138403957,residential,False,True,80.85400000000001,"LINESTRING (-3.111892 40.5904744, -3.1113457 40.590896, -3.1112204 40.5909927)",Avenida María Moliner,,,
151948863,residential,False,False,152.813,"LINESTRING (-3.1060548 40.5904804, -3.1049158 40.5913653, -3.1048843 40.5913898, -3.1047898 40.5914632)",Avenida de Galileo,,,
151948863,residential,False,True,150.202,"LINESTRING (-3.1060548 40.5904804, -3.1072778 40.5895634, -3.1072997 40.5895209)",Avenida de Galileo,,,
151951693,residential,False,False,182.879,"LINESTRING (-3.1060548 40.5904804, -3.1059766 40.5904211, -3.1046181 40.5893912, -3.1045221 40.5893184)",Calle Asteroide Parténope,,,
151948873,residential,False,True,160.017,"LINESTRING (-3.1076259 40.5907079, -3.1077246 40.590783, -3.1088693 40.5916544, -3.1089643 40.5917267)",Calle Ajedrea,,,
754080591,tertiary,True,False,161.389,"LINESTRING (-3.1076259 40.5907079, -3.1089019 40.5899022, -3.1090063 40.5898522, -3.1091247 40.5898145)",Avenida del Parque,CM-9205,2,
151948844,residential,False,True,103.043,"LINESTRING (-3.103925 40.5908094, -3.1046544 40.5913585, -3.1046806 40.5913787, -3.1047898 40.5914632)",Calle Asteroide Cere,,,
1138403959,residential,False,True,7.271,"LINESTRING (-3.1112204 40.5909927, -3.11116 40.5910393)",Avenida Mar Moliner,,,
1138403957,residential,False,False,80.85400000000001,"LINESTRING (-3.1112204 40.5909927, -3.1113457 40.590896, -3.111892 40.5904744)",Avenida María Moliner,,,
1138403958,residential,True,False,198.558,"LINESTRING (-3.1112204 40.5909927, -3.1111275 40.5909219, -3.1097391 40.5898639, -3.1096636 40.5897891, -3.1096257 40.5896956)",Avenida de Yebes,,2,
151948821,residential,False,True,109.995,"LINESTRING (-3.11116 40.5910393, -3.1102434 40.5917422)",Avenida María Moliner,,,
1138403959,residential,False,False,7.271,"LINESTRING (-3.11116 40.5910393, -3.1112204 40.5909927)",Avenida Mar Moliner,,,
151948874,residential,True,False,131.82,"LINESTRING (-3.11116 40.5910393, -3.1113064 40.5911474, -3.1122605 40.5918801)",Avenida de Yebes,,2,
151948846,residential,False,False,169.305,"LINESTRING (-3.1128827 40.5914028, -3.1142942 40.5903214)",Calle Halcón Peregrino,,,
151948853,residential,False,False,132.872,"LINESTRING (-3.1128827 40.5914028, -3.111892 40.5904744)",Calle del Buho Real,,,
151948853,residential,False,True,129.987,"LINESTRING (-3.1128827 40.5914028, -3.113142 40.5916412, -3.1137783 40.5922264, -3.1138629 40.5923042)",Calle del Buho Real,,,
151948844,residential,False,False,103.04299999999999,"LINESTRING (-3.1047898 40.5914632, -3.1046806 40.5913787, -3.1046544 40.5913585, -3.103925 40.5908094)",Calle Asteroide Cere,,,
151948844,residential,False,True,75.325,"LINESTRING (-3.1047898 40.5914632, -3.1052743 40.5918293, -3.1054166 40.5919451)",Calle Asteroide Cere,,,
151948863,residential,False,False,122.438,"LINESTRING (-3.1047898 40.5914632, -3.1046581 40.5915632, -3.1037642 40.5922416)",Avenida de Galileo,,,
151948863,residential,False,True,152.81300000000002,"LINESTRING (-3.1047898 40.5914632, -3.1048843 40.5913898, -3.1049158 40.5913653, -3.1060548 40.5904804)",Avenida de Galileo,,,
754080591,tertiary,True,False,150.56,"LINESTRING (-3.1062477 40.591567, -3.1076259 40.5907079)",Avenida del Parque,CM-9205,2,
151948811,residential,False,False,100.891,"LINESTRING (-3.1062477 40.591567, -3.1070902 40.5921909, -3.1071031 40.5922005)",Calle José Antonio Andrés Rodríguez,,,
151948873,residential,False,False,160.017,"LINESTRING (-3.1089643 40.5917267, -3.1088693 40.5916544, -3.1077246 40.590783, -3.1076259 40.5907079)",Calle Ajedrea,,,
151948873,residential,False,True,77.958,"LINESTRING (-3.1089643 40.5917267, -3.1094898 40.5921267, -3.1095278 40.5921557, -3.1096163 40.5922231)",Calle Ajedrea,,,
151951701,residential,False,True,147.437,"LINESTRING (-3.1089643 40.5917267, -3.1088577 40.5918085, -3.1083462 40.5922013, -3.1083359 40.5922092, -3.107834 40.5925945, -3.1077364 40.5926694)",Calle Acebo,,,
151948845,residential,False,False,107.15100000000001,"LINESTRING (-3.1122605 40.5918801, -3.1121686 40.59195, -3.1113677 40.5925649)",Calle del Roble,,,
151948874,residential,True,False,104.015,"LINESTRING (-3.1122605 40.5918801, -3.1129655 40.5924179, -3.1130189 40.5924773, -3.1130633 40.5925764)",Avenida de Yebes,,2,
151948844,residential,False,False,75.325,"LINESTRING (-3.1054166 40.5919451, -3.1052743 40.5918293, -3.1047898 40.5914632)",Calle Asteroide Cere,,,
754080593,tertiary,False,False,4.605,"LINESTRING (-3.1054166 40.5919451, -3.1054014 40.5919623, -3.1053939 40.5919822)",Avenida del Parque,,,
754080593,tertiary,False,True,5.351,"LINESTRING (-3.1054166 40.5919451, -3.1054422 40.5919309, -3.1054728 40.5919247)",Avenida del Parque,,,
506252567,residential,False,True,107.64,"LINESTRING (-3.1055406 40.5920352, -3.1056605 40.5921234, -3.1064408 40.5927206)",Calle de la Encina,,,
1138403952,tertiary,False,False,4.6419999999999995,"LINESTRING (-3.1055406 40.5920352, -3.1055564 40.5920181, -3.1055642 40.5919981)",Avenida del Parque,,,
1138403955,tertiary,False,True,4.79,"LINESTRING (-3.1055406 40.5920352, -3.1055177 40.5920479, -3.1054906 40.5920543)",Avenida del Parque,,,
151948873,residential,False,True,131.944,"LINESTRING (-3.1096163 40.5922231, -3.11072 40.5930631)",Calle Ajedrea,,,
151948821,residential,False,False,75.254,"LINESTRING (-3.1096163 40.5922231, -3.1102362 40.5917478, -3.1102434 40.5917422)",Avenida María Moliner,,,
151948821,residential,False,True,147.77800000000002,"LINESTRING (-3.1096163 40.5922231, -3.1090031 40.5926944, -3.1089892 40.5927051, -3.1083861 40.5931684)",Avenida María Moliner,,,
