osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,bridge
296042584,False,,,Calle del Quinto Centenario,residential,,True,127.288,"LINESTRING (-5.3285312 40.4656578, -5.3285841 40.4657098, -5.3287103 40.4658339, -5.3291692 40.466285, -5.3292729 40.4664281, -5.3293422 40.4666088)",,,
1143885268,False,2,AV-102,Carretera de Béjar,secondary,50,True,135.904,"LINESTRING (-5.332026 40.4669651, -5.3335068 40.4674391)",,5,
51281369,True,1,AV-102,Carretera de Béjar,secondary,50,False,88.611,"LINESTRING (-5.332026 40.4669651, -5.331823 40.4668772, -5.3315474 40.4667596, -5.3312819 40.466652, -5.3311812 40.4666018, -5.3311169 40.46657)",,,
46924786,True,1,CL-501,,primary,,False,11.886,"LINESTRING (-5.3311435 40.4666731, -5.331145 40.4666375, -5.331136 40.4666025, -5.3311169 40.46657)",roundabout,,
46924788,True,1,CL-510,,primary_link,,False,31.035000000000004,"LINESTRING (-5.3313605 40.4670624, -5.3312651 40.4669108, -5.3312399 40.4668587, -5.3312147 40.4668066)",,,
46924789,True,1,CL-510,,primary_link,,False,31.473999999999997,"LINESTRING (-5.3313605 40.4670624, -5.3313625 40.4669848, -5.3313928 40.4669142, -5.3314365 40.4668772, -5.331534 40.4668436)",,,
278510832,True,1,CL-510,,primary,,False,16.02,"LINESTRING (-5.3312147 40.4668066, -5.3311435 40.4666731)",,,
116762962,True,1,AV-102,Carretera de Béjar,secondary,50,False,27.445,"LINESTRING (-5.3312147 40.4668066, -5.3314499 40.4668234, -5.331534 40.4668436)",,,
116762962,True,1,AV-102,Carretera de Béjar,secondary,50,False,43.759,"LINESTRING (-5.331534 40.4668436, -5.3318095 40.4669108, -5.332026 40.4669651)",,,
51277353,False,2,AV-102,Carretera de Béjar,secondary,50,True,50.400999999999996,"LINESTRING (-5.3300316 40.4666419, -5.3297767 40.4666307, -5.3294368 40.4666158)",,,
"[528470805, 46924783]",True,1,AV-102,Carretera de Béjar,secondary_link,,False,66.935,"LINESTRING (-5.3300316 40.4666419, -5.3302501 40.4666655, -5.3304013 40.4666789, -5.3306635 40.466726, -5.3308004 40.4667706)",,,yes
46924786,True,1,CL-501,,primary,,False,25.714,"LINESTRING (-5.3311169 40.46657, -5.3310672 40.4665263, -5.3310002 40.466499, -5.3309248 40.4664918, -5.330851 40.4665056)",roundabout,,
46924786,True,1,CL-501,,primary,,False,3.998,"LINESTRING (-5.330851 40.4665056, -5.3308104 40.466524)",roundabout,,
296042587,False,,,Calle del Río,residential,,True,80.108,"LINESTRING (-5.330851 40.4665056, -5.3305533 40.4661732, -5.3304567 40.4660034, -5.3303896 40.4658804)",,,
46924786,True,1,CL-501,,primary,,False,10.567,"LINESTRING (-5.3308004 40.4667706, -5.3308344 40.4667888, -5.3308726 40.4668015, -5.3309133 40.4668082)",roundabout,,
46924784,True,1,AV-102,Carretera de Béjar,secondary,50,False,17.494,"LINESTRING (-5.3310081 40.4667997, -5.3312147 40.4668066)",,,
46924786,True,1,CL-501,,primary,,False,19.003,"LINESTRING (-5.3310081 40.4667997, -5.3310578 40.4667799, -5.3310988 40.4667506, -5.3311281 40.4667142, -5.3311435 40.4666731)",roundabout,,
46924786,True,1,CL-501,,primary,,False,8.129,"LINESTRING (-5.3309133 40.4668082, -5.3309613 40.4668081, -5.3310081 40.4667997)",roundabout,,
46924787,True,1,CL-510,,primary_link,,False,47.236000000000004,"LINESTRING (-5.3309133 40.4668082, -5.331013 40.4668638, -5.3311273 40.4669243, -5.3313605 40.4670624)",,,
51277353,False,2,AV-102,Carretera de Béjar,secondary,50,False,13.297,"LINESTRING (-5.3276659 40.4664028, -5.3278101 40.4664504)",,,
46924782,True,1,AV-102,Carretera de Béjar,secondary_link,,False,26.5,"LINESTRING (-5.3276659 40.4664028, -5.3275312 40.4663062, -5.327438 40.4662393)",,,
51277358,True,1,AV-102,Carretera de Béjar,secondary_link,,False,25.116,"LINESTRING (-5.3276659 40.4664028, -5.327601 40.4663004, -5.3276054 40.4662542, -5.3276116 40.4661885)",,,
51277353,False,2,AV-102,Carretera de Béjar,secondary,50,True,13.297,"LINESTRING (-5.3278101 40.4664504, -5.3276659 40.4664028)",,,
51277353,False,2,AV-102,Carretera de Béjar,secondary,50,False,131.463,"LINESTRING (-5.3278101 40.4664504, -5.3280487 40.4665142, -5.3281668 40.4665332, -5.3282571 40.4665478, -5.3286436 40.466568, -5.3290658 40.4665921, -5.3293422 40.4666088)",,,
296042596,False,,,Avenida del Corneja,tertiary,,True,90.20700000000001,"LINESTRING (-5.3278101 40.4664504, -5.327724 40.4665392, -5.3276063 40.4665934, -5.3273257 40.4666967, -5.3269935 40.4668074, -5.326917 40.4668668)",,,
761849374,True,,,Plaza de España,residential,,False,33.199,"LINESTRING (-5.3273751 40.4635009, -5.3271167 40.4632762)",,,
51277147,False,1,,Calle Neveritas,residential,,False,19.811,"LINESTRING (-5.3265031 40.4653136, -5.326599 40.4651921, -5.3266086 40.4651564)",,,
51277147,False,1,,Calle Neveritas,residential,,True,39.322,"LINESTRING (-5.3265031 40.4653136, -5.32634 40.4654415, -5.3261464 40.4655368)",,,
207108782,False,,,Calle de la Puerta del Mirón,residential,,True,49.629000000000005,"LINESTRING (-5.3265031 40.4653136, -5.3267615 40.4655358, -5.3269002 40.4656419)",,,
51277147,False,1,,Calle Neveritas,residential,,False,56.915,"LINESTRING (-5.3266686 40.4650062, -5.3272227 40.4647159)",,,
51277147,False,1,,Calle Neveritas,residential,,True,17.456,"LINESTRING (-5.3266686 40.4650062, -5.3266086 40.4651564)",,,
761849375,False,,,Travesía de la Calleja,residential,,False,45.558,"LINESTRING (-5.3266686 40.4650062, -5.326365 40.4646678)",,,
51277153,True,,,Calle de la Alhóndiga,residential,,False,91.603,"LINESTRING (-5.3265234 40.4640091, -5.3273509 40.4635204, -5.3273751 40.4635009)",,,
"[207108785, 761867869]",True,,,"['Plaza del Carmen', 'Calle de las Pilillas']",residential,,False,41.692,"LINESTRING (-5.3265234 40.4640091, -5.3263689 40.4638916, -5.3261954 40.4637299)",,,
51277148,True,2,N-110,,trunk,40,False,4.568,"LINESTRING (-5.324677 40.4639649, -5.324627 40.4639804)",roundabout,,
51277146,True,2,,Carretera de Ávila,residential,30,False,149.589,"LINESTRING (-5.324627 40.4639804, -5.324525 40.463948, -5.3241936 40.4641208, -5.3235526 40.4645321, -5.3232125 40.4647162)",,,
51277148,True,2,N-110,,trunk,40,False,11.645,"LINESTRING (-5.324627 40.4639804, -5.3245919 40.4640029, -5.3245667 40.4640321, -5.3245535 40.4640655)",roundabout,,
51277148,True,2,N-110,,trunk,40,False,8.227,"LINESTRING (-5.3246899 40.4642038, -5.3247385 40.4642032, -5.3247846 40.4641914)",roundabout,,
51277148,True,2,N-110,,trunk,40,False,7.6,"LINESTRING (-5.3248673 40.4641092, -5.3248706 40.4640751, -5.3248612 40.4640417)",roundabout,,
51277148,True,2,N-110,,trunk,40,False,19.323,"LINESTRING (-5.3248612 40.4640417, -5.3248395 40.4640111, -5.3248073 40.4639865, -5.3247672 40.4639698, -5.3247226 40.4639624, -5.324677 40.4639649)",roundabout,,
296042569,True,,,Calle de Ávila,residential,,False,42.81699999999999,"LINESTRING (-5.3248612 40.4640417, -5.3249086 40.463895, -5.3249409 40.4636623)",,,
51277148,True,2,N-110,,trunk,40,False,14.453,"LINESTRING (-5.3245535 40.4640655, -5.3245528 40.464098, -5.3245636 40.4641294, -5.3245849 40.4641576, -5.3246152 40.4641805)",roundabout,,
51277151,True,1,N-110,Carretera de Ávila,trunk,40,False,22.125999999999998,"LINESTRING (-5.3245535 40.4640655, -5.3244576 40.4641037, -5.324341 40.4641794)",,,
296042599,False,,,,residential,,False,64.306,"LINESTRING (-5.3232125 40.4647162, -5.3230766 40.4641472)",,,
51277146,True,2,,Carretera de Ávila,residential,30,False,74.88499999999999,"LINESTRING (-5.3232125 40.4647162, -5.3227444 40.4649259, -5.3224545 40.4650639)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,False,57.424,"LINESTRING (-5.3261464 40.4655368, -5.3265574 40.4659478)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,True,33.521,"LINESTRING (-5.3261464 40.4655368, -5.3259128 40.4652933)",,,
51277147,False,1,,Calle Neveritas,residential,,False,39.322,"LINESTRING (-5.3261464 40.4655368, -5.32634 40.4654415, -5.3265031 40.4653136)",,,
1122061342,True,1,AV-102,Carretera de Béjar,secondary_link,,False,17.097,"LINESTRING (-5.3274742 40.4663541, -5.3276659 40.4664028)",,,
278576187,False,2,N-110,Calle Extramuros,trunk,50,False,97.78,"LINESTRING (-5.3276116 40.4661885, -5.3277009 40.4661509, -5.3277811 40.4661081, -5.3279208 40.4660333, -5.3285312 40.4656578)",,,
278576190,False,2,N-110,Calle Extramuros,trunk,50,True,15.768,"LINESTRING (-5.3276116 40.4661885, -5.3275271 40.4662182, -5.327438 40.4662393)",,,
278576187,False,2,N-110,Calle Extramuros,trunk,50,True,116.62,"LINESTRING (-5.3294431 40.4648774, -5.3293105 40.4650127, -5.329114 40.4652132, -5.3290278 40.465301, -5.3289394 40.4653785, -5.3287637 40.4655025, -5.3285312 40.4656578)",,,
"[296042585, 296042586]",False,,,Calle Mayor,residential,,False,104.762,"LINESTRING (-5.3294431 40.4648774, -5.3296251 40.4648129, -5.3298882 40.4646124, -5.3299754 40.4645737, -5.3305353 40.4645205)",,,yes
"[798158905, 60173761]",False,,AV-932,Calle Fuera de la Villa,secondary,,False,26.299,"LINESTRING (-5.3294431 40.4648774, -5.329367 40.4648225, -5.3293266 40.4647319, -5.3292837 40.4646803)",,,
207108791,False,,,Calle de Bonilla,residential,,False,109.34,"LINESTRING (-5.3248383 40.4672631, -5.3257656 40.4665781)",,,
207108790,False,,,Calle de Malpartida,residential,,False,36.506,"LINESTRING (-5.326917 40.4668668, -5.3265006 40.4667806)",,,
296042596,False,,,Avenida del Corneja,tertiary,,False,90.207,"LINESTRING (-5.326917 40.4668668, -5.3269935 40.4668074, -5.3273257 40.4666967, -5.3276063 40.4665934, -5.327724 40.4665392, -5.3278101 40.4664504)",,,
207108790,False,,,Calle de Malpartida,residential,,True,20.52,"LINESTRING (-5.3257656 40.4665781, -5.3259912 40.4666459)",,,
207108791,False,,,Calle de Bonilla,residential,,True,109.34,"LINESTRING (-5.3257656 40.4665781, -5.3248383 40.4672631)",,,
207108790,False,,,Calle de Malpartida,residential,,False,119.964,"LINESTRING (-5.3257656 40.4665781, -5.3251434 40.4663712, -5.3245528 40.4660332)",,,
207108791,False,,,Calle de Bonilla,residential,,False,97.27499999999999,"LINESTRING (-5.3257656 40.4665781, -5.3259399 40.4664157, -5.3262212 40.4661755, -5.3265063 40.4659959, -5.3265574 40.4659478)",,,
296042570,False,,,Calle de Somoza,residential,,True,108.445,"LINESTRING (-5.3247322 40.463246, -5.3253969 40.4624121)",,,
296042570,False,,,Calle de Somoza,residential,,False,49.748000000000005,"LINESTRING (-5.3247322 40.463246, -5.324773 40.4633798, -5.3249409 40.4636623)",,,
296042574,False,,,Calle de la Tapia,residential,,False,82.053,"LINESTRING (-5.3247322 40.463246, -5.3245515 40.4629649, -5.3244764 40.4628241, -5.3243077 40.4625831)",,,
207108799,True,,,Calle de El Barco,residential,,False,62.367000000000004,"LINESTRING (-5.3261528 40.4625909, -5.3264453 40.4623075, -5.3266044 40.4621476)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,False,54.841,"LINESTRING (-5.3276484 40.4625062, -5.3275625 40.4624045, -5.3274851 40.4622878, -5.3274319 40.4621728, -5.3274034 40.4620551)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,True,85.404,"LINESTRING (-5.3276484 40.4625062, -5.3280172 40.4628423, -5.3281401 40.4629543, -5.3282592 40.4630627, -5.3282955 40.4630957)",,,
296042580,False,,,Calle de la Cárcel,residential,,False,56.021,"LINESTRING (-5.3276484 40.4625062, -5.3274807 40.4627415, -5.3274544 40.4627962, -5.3274539 40.4628487, -5.327431 40.4629167, -5.3274056 40.4629684)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,True,32.481,"LINESTRING (-5.3274024 40.4617645, -5.3273882 40.4618286, -5.3273856 40.4618973, -5.3274034 40.4620551)",,,
"[296501918, 296501919]",False,,AV-932,Calle Fuera de la Villa,secondary,,False,83.078,"LINESTRING (-5.3274024 40.4617645, -5.3274285 40.4616832, -5.3274502 40.4616398, -5.3275628 40.4613821, -5.3276962 40.4611743, -5.3277719 40.4610757)",,,yes
296042564,True,,,Calle de las Pilillas,residential,,False,47.521,"LINESTRING (-5.3261954 40.4637299, -5.3259159 40.4633592)",,,
296042563,False,,,Calle de las Beatas,residential,,False,65.273,"LINESTRING (-5.3261954 40.4637299, -5.3259571 40.4638655, -5.3258874 40.4638566, -5.3255127 40.4637431)",,,
296501902,False,,,Calle de la Sinagoga,residential,,True,89.936,"LINESTRING (-5.3261954 40.4637299, -5.3264003 40.4635914, -5.3265703 40.4634735, -5.3266947 40.4634101, -5.3270123 40.4632843, -5.3270523 40.46326)",,,
207108790,False,,,Calle de Malpartida,residential,,False,20.52,"LINESTRING (-5.3259912 40.4666459, -5.3257656 40.4665781)",,,
207108790,False,,,Calle de Malpartida,residential,,True,33.81,"LINESTRING (-5.3259912 40.4666459, -5.3263649 40.4667537)",,,
761872863,False,,,Calle de Becedillas,residential,,False,51.677,"LINESTRING (-5.3259912 40.4666459, -5.3255644 40.4669784)",,,
365953860,True,,,Calle de Ávila,residential,,False,19.067,"LINESTRING (-5.3249409 40.4636623, -5.3248273 40.4638104)",,,
296042570,False,,,Calle de Somoza,residential,,True,49.748000000000005,"LINESTRING (-5.3249409 40.4636623, -5.324773 40.4633798, -5.3247322 40.463246)",,,
296501904,False,,,Calle de Ávila,residential,,False,16.686,"LINESTRING (-5.3249409 40.4636623, -5.3249771 40.4636123, -5.3250428 40.4635339)",,,
207108792,True,,,Calle de la Fortaleza,residential,,False,54.849999999999994,"LINESTRING (-5.3270523 40.46326, -5.3269205 40.4631517, -5.3267996 40.4630725, -5.3265855 40.4629183)",,,
296501902,False,,,Calle de la Sinagoga,residential,,False,89.93599999999999,"LINESTRING (-5.3270523 40.46326, -5.3270123 40.4632843, -5.3266947 40.4634101, -5.3265703 40.4634735, -5.3264003 40.4635914, -5.3261954 40.4637299)",,,
51277147,False,1,,Calle Neveritas,residential,,True,56.915,"LINESTRING (-5.3272227 40.4647159, -5.3266686 40.4650062)",,,
207108785,True,,,Calle de las Pilillas,residential,,False,33.151,"LINESTRING (-5.3272227 40.4647159, -5.3270072 40.4644669)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,False,16.295,"LINESTRING (-5.325431 40.46477, -5.3255353 40.4648932)",,,
296042597,False,,,Barrio de la Virgen de la Vega,residential,,False,37.502,"LINESTRING (-5.325431 40.46477, -5.3250762 40.4649722)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,True,64.167,"LINESTRING (-5.325431 40.46477, -5.3254036 40.4647376, -5.3250204 40.4642848)",,,
207108795,True,,,Calle de La Horcajada,residential,,False,93.868,"LINESTRING (-5.3282155 40.4649001, -5.3283523 40.4648709, -5.3289951 40.4647673, -5.3292286 40.4646969, -5.3292837 40.4646803)",,,
207108782,False,,,Calle de la Puerta del Mirón,residential,,False,24.667,"LINESTRING (-5.3271164 40.4657893, -5.32701 40.4657306, -5.3269002 40.4656419)",,,
207108796,False,,,Calle Alcacerías,residential,,False,76.199,"LINESTRING (-5.3271164 40.4657893, -5.3271766 40.4654978, -5.3273845 40.4651411)",,,
207108796,False,,,Calle Alcacerías,residential,,True,47.191,"LINESTRING (-5.3271164 40.4657893, -5.3271122 40.4659835, -5.3271315 40.4662132)",,,
296042573,True,,,Plaza Nueva de la Villa,residential,,False,38.437,"LINESTRING (-5.3258051 40.462895, -5.3259884 40.4627501, -5.3261074 40.4626374)",,,
296501905,True,,,Calle de Ávila,residential,,False,25.247,"LINESTRING (-5.3255789 40.4630431, -5.3258051 40.462895)",,,
207108793,False,,,Barrio de la Virgen de la Vega,residential,,False,42.794,"LINESTRING (-5.3245528 40.4660332, -5.3249579 40.4658027)",,,
207108790,False,,,Calle de Malpartida,residential,,True,119.964,"LINESTRING (-5.3245528 40.4660332, -5.3251434 40.4663712, -5.3257656 40.4665781)",,,
207108793,False,,,Barrio de la Virgen de la Vega,residential,,True,184.864,"LINESTRING (-5.3245528 40.4660332, -5.3236629 40.4667589, -5.322885 40.4664447)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,False,33.521,"LINESTRING (-5.3259128 40.4652933, -5.3261464 40.4655368)",,,
207108793,False,,,Barrio de la Virgen de la Vega,residential,,True,33.231,"LINESTRING (-5.3259128 40.4652933, -5.3255874 40.4654607)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,True,11.147,"LINESTRING (-5.3259128 40.4652933, -5.3258714 40.4652553, -5.3258348 40.4652127)",,,
1122061341,False,2,N-110,Calle Extramuros,trunk,50,False,4.961,"LINESTRING (-5.3271315 40.4662132, -5.3271874 40.4662267)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,True,57.772999999999996,"LINESTRING (-5.3271315 40.4662132, -5.3270366 40.4661902, -5.3268768 40.4661387, -5.3267265 40.4660682, -5.3266034 40.4659939, -5.3265574 40.4659478)",,,
207108796,False,,,Calle Alcacerías,residential,,False,47.191,"LINESTRING (-5.3271315 40.4662132, -5.3271122 40.4659835, -5.3271164 40.4657893)",,,
761849374,True,,,Plaza de España,residential,,False,14.093,"LINESTRING (-5.3276328 40.4632559, -5.3277014 40.4633714)",,,
207108801,False,,,Calle de Camargo,residential,,True,39.85,"LINESTRING (-5.3276328 40.4632559, -5.3276343 40.46321, -5.3276234 40.4631553, -5.3276039 40.4631066, -5.327562 40.4630619, -5.3274056 40.4629684)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,False,11.147,"LINESTRING (-5.3258348 40.4652127, -5.3258714 40.4652553, -5.3259128 40.4652933)",,,
32654354,False,2,N-110,Calle Extramuros,trunk,50,True,43.643,"LINESTRING (-5.3258348 40.4652127, -5.3257826 40.4651522, -5.3255353 40.4648932)",,,
207108783,False,,,Calle Calleja,residential,,False,75.743,"LINESTRING (-5.3258348 40.4652127, -5.3259839 40.465106, -5.326365 40.4646678)",,,
761867875,False,,,Urbanización La Moraña,residential,,False,52.136,"LINESTRING (-5.3247089 40.4604532, -5.3241439 40.4606404)",,,
296042571,False,,,Carretera de Pesquera,residential,,True,144.786,"LINESTRING (-5.3247089 40.4604532, -5.3244241 40.4599297, -5.3241496 40.4594672, -5.3240183 40.4592622)",,,
761867877,False,,,Urbanización La Moraña,residential,,False,138.346,"LINESTRING (-5.3247089 40.4604532, -5.324843 40.4606936, -5.3252475 40.4616272)",,,
207108801,False,,,Calle de Camargo,residential,,False,26.265,"LINESTRING (-5.3266044 40.4621476, -5.3268198 40.4623177)",,,
207108799,True,,,Calle de El Barco,residential,,False,90.44199999999998,"LINESTRING (-5.3266044 40.4621476, -5.3268951 40.4619143, -5.3271986 40.4617046, -5.3272332 40.461699, -5.3272897 40.4616957, -5.3273461 40.4617301, -5.3274024 40.4617645)",,,
207108801,False,,,Calle de Camargo,residential,,True,41.631,"LINESTRING (-5.3266044 40.4621476, -5.3264389 40.462047, -5.3264027 40.4620479, -5.3261588 40.4620542)",,,
207108793,False,,,Barrio de la Virgen de la Vega,residential,,False,184.864,"LINESTRING (-5.322885 40.4664447, -5.3236629 40.4667589, -5.3245528 40.4660332)",,,
207108801,False,,,Calle de Camargo,residential,,False,39.85000000000001,"LINESTRING (-5.3274056 40.4629684, -5.327562 40.4630619, -5.3276039 40.4631066, -5.3276234 40.4631553, -5.3276343 40.46321, -5.3276328 40.4632559)",,,
207108801,False,,,Calle de Camargo,residential,,True,88.38,"LINESTRING (-5.3274056 40.4629684, -5.3272463 40.4628531, -5.32713 40.4626804, -5.3270704 40.4625911, -5.3269925 40.4625035, -5.3268198 40.4623177)",,,
296042580,False,,,Calle de la Cárcel,residential,,False,25.252000000000002,"LINESTRING (-5.3274056 40.4629684, -5.3273938 40.4630148, -5.3273356 40.4630894, -5.3272713 40.4631686)",,,
296042580,False,,,Calle de la Cárcel,residential,,True,56.021,"LINESTRING (-5.3274056 40.4629684, -5.327431 40.4629167, -5.3274539 40.4628487, -5.3274544 40.4627962, -5.3274807 40.4627415, -5.3276484 40.4625062)",,,
207108788,False,,,Urbanización Fuera de la Villa,residential,,True,12.71,"LINESTRING (-5.3277719 40.4610757, -5.327889 40.4611473)",,,
"[296501918, 296501919]",False,,AV-932,Calle Fuera de la Villa,secondary,,True,83.07799999999999,"LINESTRING (-5.3277719 40.4610757, -5.3276962 40.4611743, -5.3275628 40.4613821, -5.3274502 40.4616398, -5.3274285 40.4616832, -5.3274024 40.4617645)",,,yes
296501920,False,,,Calle Caseríos del Sur,residential,,False,145.643,"LINESTRING (-5.3277719 40.4610757, -5.3277211 40.4610329, -5.3276703 40.4609901, -5.3276603 40.4609172, -5.3276703 40.4608137, -5.3276134 40.460557, -5.3273614 40.4601518, -5.3271087 40.4599102)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,False,110.977,"LINESTRING (-5.3292837 40.4646803, -5.3292031 40.4646063, -5.3290311 40.4644653, -5.3290023 40.4644305, -5.3289796 40.4643934, -5.3289584 40.4643285, -5.3288895 40.463889, -5.3288371 40.4637779)",,,
"[60173761, 798158905]",False,,AV-932,Calle Fuera de la Villa,secondary,,True,26.299,"LINESTRING (-5.3292837 40.4646803, -5.3293266 40.4647319, -5.329367 40.4648225, -5.3294431 40.4648774)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,False,89.199,"LINESTRING (-5.3288371 40.4637779, -5.3285987 40.4633901, -5.3284262 40.4632177, -5.3282955 40.4630957)",,,
60173761,False,,AV-932,Calle Fuera de la Villa,secondary,,True,110.97699999999998,"LINESTRING (-5.3288371 40.4637779, -5.3288895 40.463889, -5.3289584 40.4643285, -5.3289796 40.4643934, -5.3290023 40.4644305, -5.3290311 40.4644653, -5.3292031 40.4646063, -5.3292837 40.4646803)",,,
207108788,False,,,Urbanización Fuera de la Villa,residential,,False,59.95,"LINESTRING (-5.3284513 40.4614747, -5.3282173 40.4613516, -5.327889 40.4611473)",,,
207108788,False,,,Urbanización Fuera de la Villa,residential,,True,80.003,"LINESTRING (-5.3284513 40.4614747, -5.3285287 40.4616409, -5.3290511 40.4620111)",,,
296501941,False,,,Urbanización Fuera de la Villa,residential,,True,93.408,"LINESTRING (-5.3284513 40.4614747, -5.3287512 40.4615005, -5.3290944 40.461496, -5.3293828 40.4617677)",,,
207108798,True,,,Calle Tejedores,residential,,False,107.57700000000001,"LINESTRING (-5.3281108 40.4639445, -5.3281805 40.4642143, -5.3282402 40.4644704, -5.3281962 40.4647863, -5.3282155 40.4649001)",,,
296501900,True,,,Calle del Postiguillo,residential,,False,64.179,"LINESTRING (-5.3281108 40.4639445, -5.3284426 40.4638653, -5.3288371 40.4637779)",,,
207108785,True,,,Calle de las Pilillas,residential,,False,46.093,"LINESTRING (-5.3268791 40.4643231, -5.3265234 40.4640091)",,,
207108783,False,,,Calle Calleja,residential,,True,58.038,"LINESTRING (-5.3268791 40.4643231, -5.3264416 40.464604, -5.326365 40.4646678)",,,
296042564,True,,,Calle de las Pilillas,residential,,False,45.258,"LINESTRING (-5.3259159 40.4633592, -5.3255789 40.4630431)",,,
296042565,False,,,Calle Redondo,residential,,False,55.236,"LINESTRING (-5.3259159 40.4633592, -5.3258964 40.4634032, -5.3256508 40.4635933, -5.3256038 40.4636588, -5.3255127 40.4637431)",,,
296042566,False,,,Calle de Gabriel y Galán,residential,,True,75.236,"LINESTRING (-5.3259159 40.4633592, -5.3259506 40.4633166, -5.326201 40.4631711, -5.3265267 40.4629621, -5.3265855 40.4629183)",,,
207108790,False,,,Calle de Malpartida,residential,,False,11.863,"LINESTRING (-5.3265006 40.4667806, -5.3263649 40.4667537)",,,
207108790,False,,,Calle de Malpartida,residential,,True,36.506,"LINESTRING (-5.3265006 40.4667806, -5.326917 40.4668668)",,,
207108789,False,,,Calle de Mesegar,residential,,True,91.08,"LINESTRING (-5.3265006 40.4667806, -5.326916 40.4665992, -5.3271507 40.4665049, -5.3272619 40.4664437, -5.3273322 40.4663053)",,,
296042563,False,,,Calle de las Beatas,residential,,True,46.345,"LINESTRING (-5.3250428 40.4635339, -5.3252968 40.4636698, -5.3254575 40.4637316, -5.3255127 40.4637431)",,,
