osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes,tunnel,maxspeed
622162839,Plaza de España,primary,True,False,18.392,"LINESTRING (-4.8261867 39.9642024, -4.8261954 39.9641933, -4.8262167 39.9641682, -4.8262303 39.9641308, -4.8262337 39.9640903, -4.8262248 39.9640597, -4.8262224 39.9640464)",N-502a,roundabout,,,
34942075,Avenida de Pío XII,primary,True,False,109.102,"LINESTRING (-4.8283161 39.9645712, -4.8291244 39.9647222, -4.8292275 39.9647615, -4.8295526 39.964817)",N-502a,,2,,
34942075,Avenida de Pío XII,primary,True,False,130.171,"LINESTRING (-4.8268302 39.9643002, -4.8283161 39.9645712)",N-502a,,2,,
81298319,Ronda del Cañillo,primary,False,True,137.607,"LINESTRING (-4.832541 39.9563983, -4.8324586 39.9563871, -4.8323532 39.9563921, -4.8316977 39.956566, -4.831521 39.9566162, -4.8311387 39.9567271, -4.8310151 39.9567674)",N-502a,,2,,
164411704,Plaza de Grecia,primary,True,False,18.247999999999998,"LINESTRING (-4.832541 39.9563983, -4.8325299 39.9564384, -4.8325385 39.9564789, -4.8325655 39.9565143, -4.8326074 39.9565399)",N-502a,roundabout,,,
39989174,Calle San Clemente,residential,False,True,33.959,"LINESTRING (-4.8357697 39.9579414, -4.8354264 39.9577864)",,,,,
164509413,Plaza Puente Moris,residential,False,True,33.709,"LINESTRING (-4.8357697 39.9579414, -4.8360996 39.9581086)",,,,,
622785708,Calle de la Portiña del Salvador,secondary,False,True,18.538,"LINESTRING (-4.8357697 39.9579414, -4.8356504 39.9580808)",,,,,
67145504,Calle de los Olivares,secondary,False,False,35.09,"LINESTRING (-4.8357697 39.9579414, -4.8358924 39.9577946, -4.8360273 39.9576984)",,,,,
87364277,Avenida de Pío XII,primary,True,False,128.248,"LINESTRING (-4.8298267 39.9647226, -4.8296984 39.9647034, -4.8292404 39.9646206, -4.8291414 39.9646141, -4.8283606 39.9644666)",N-502a,,2,,
622359125,,primary,True,False,15.005000000000003,"LINESTRING (-4.8298267 39.9647226, -4.8298086 39.9647654, -4.8298162 39.96481, -4.8298482 39.9648477)",N-502a,roundabout,2,,
51326328,Avenida de Pío XII,primary,True,False,32.219,"LINESTRING (-4.8283606 39.9644666, -4.8279932 39.9643983)",N-502a,,2,,
622359126,,primary,True,False,5.9830000000000005,"LINESTRING (-4.8300129 39.9646892, -4.8299811 39.9646777, -4.8299466 39.964673)",N-502a,roundabout,2,,
39989174,Calle San Clemente,residential,False,False,52.254,"LINESTRING (-4.8327939 39.9565066, -4.8328382 39.9565543, -4.8329209 39.9566081, -4.8332934 39.95677)",,,,,
622359111,Plaza de Grecia,primary,True,False,12.518,"LINESTRING (-4.8327939 39.9565066, -4.8328206 39.9564542, -4.8328106 39.9563984)",N-502a,roundabout,,,
81298319,Ronda del Cañillo,primary,False,False,24.291,"LINESTRING (-4.8294806 39.9573346, -4.8297333 39.9572336)",N-502a,,2,,
81298319,Ronda del Cañillo,primary,False,True,165.10800000000003,"LINESTRING (-4.8294806 39.9573346, -4.8293405 39.9573882, -4.8285923 39.9576285, -4.8278666 39.9580165, -4.8277973 39.9580536)",N-502a,,2,,
164370649,Calle Puerta del Río,residential,True,False,38.542,"LINESTRING (-4.8294806 39.9573346, -4.829648 39.9575663, -4.8297275 39.9576208)",,,,,
67300267,Avenida de la Real Fábrica de Sedas,primary,False,False,110.68200000000002,"LINESTRING (-4.8330925 39.9562715, -4.8333843 39.9562183, -4.8340702 39.9560887, -4.8341147 39.9560803, -4.8343547 39.9560377)",N-502a,,2,,
164411710,Avenida de la Real Fábrica de Sedas,primary,True,False,34.124,"LINESTRING (-4.8330925 39.9562715, -4.8328909 39.9563027, -4.8326997 39.9563308)",N-502a,,,,
67300819,Calle Comuneros de Castilla,residential,False,False,15.469,"LINESTRING (-4.8361121 39.9647605, -4.8362631 39.9646833)",,,,,
67300825,Calle de Santo Domingo 'El Sabio',residential,True,False,44.838,"LINESTRING (-4.8368093 39.9608839, -4.8369553 39.9612713)",,,,,
67145504,Calle de los Olivares,secondary,False,False,25.078,"LINESTRING (-4.8360273 39.9576984, -4.8363051 39.9576241)",,,,,
67145504,Calle de los Olivares,secondary,False,True,35.09,"LINESTRING (-4.8360273 39.9576984, -4.8358924 39.9577946, -4.8357697 39.9579414)",,,,,
164411677,Calle de Entretorres,residential,False,True,131.76999999999998,"LINESTRING (-4.8360273 39.9576984, -4.836004 39.9573988, -4.8360099 39.9572073, -4.8360473 39.9569702, -4.8362544 39.9565443)",,,,,
67300825,Calle de Santo Domingo 'El Sabio',residential,True,False,51.428,"LINESTRING (-4.8366087 39.9604477, -4.8368093 39.9608839)",,,,,
67300825,Calle de Santo Domingo 'El Sabio',residential,True,False,34.760000000000005,"LINESTRING (-4.8362756 39.9596037, -4.8363152 39.9596942, -4.8364052 39.9599001)",,,,,
164509402,Calle del Carmen,residential,True,False,24.456,"LINESTRING (-4.8362756 39.9596037, -4.8363251 39.9595912, -4.8365464 39.959531)",,,,,
97117465,Calle de Tamujar,residential,False,False,15.994,"LINESTRING (-4.8345572 39.9645454, -4.8345997 39.9646855)",,,,,
97117465,Calle de Tamujar,residential,False,True,67.843,"LINESTRING (-4.8345572 39.9645454, -4.8343881 39.9639492)",,,,,
164509392,Calle de Luis Jiménez,residential,True,False,3.988,"LINESTRING (-4.8344189 39.9597978, -4.8344653 39.9597932)",,,,,
547455670,Calle Carnicerías,residential,False,True,124.83,"LINESTRING (-4.8285845 39.9590955, -4.8275653 39.9582893)",,,,,
"[87364244, 366969331, 366969332]",Calle Pescaderías,residential,False,True,92.598,"LINESTRING (-4.8285845 39.9590955, -4.8287619 39.9589663, -4.8290197 39.9587738, -4.829294 39.9585897, -4.8293251 39.9585702, -4.829388 39.9585361)",,,,yes,
547455670,Calle Carnicerías,residential,False,False,104.22900000000001,"LINESTRING (-4.8285845 39.9590955, -4.8289185 39.9593399, -4.8294609 39.9597492)",,,,,
622162842,,primary,True,False,14.114,"LINESTRING (-4.8254382 39.959967, -4.8254679 39.9599077, -4.8254667 39.9598443)",N-502a,roundabout,2,,
67302070,,primary,True,False,17.068,"LINESTRING (-4.8254667 39.9598443, -4.8254435 39.9597964, -4.8254024 39.959756, -4.8253474 39.959727)",N-502a,roundabout,2,,
67302072,Ronda del Cañillo,primary,False,False,115.438,"LINESTRING (-4.8254667 39.9598443, -4.8257431 39.9595649, -4.8257879 39.9595266, -4.8261898 39.9591866, -4.8263513 39.9590597)",N-502a,,2,,
318062316,Plaza de Grecia,primary,True,False,3.413,"LINESTRING (-4.8325612 39.9563718, -4.832541 39.9563983)",N-502a,roundabout,,,
164411681,Calle Don José Luis Gallo,residential,False,False,36.708,"LINESTRING (-4.8326074 39.9565399, -4.8325785 39.9566447, -4.8325803 39.9568677)",,,,,
622359111,Plaza de Grecia,primary,True,False,17.634999999999998,"LINESTRING (-4.8326074 39.9565399, -4.8326742 39.9565529, -4.8327414 39.9565409, -4.8327939 39.9565066)",N-502a,roundabout,,,
67302072,Ronda del Cañillo,primary,False,True,121.376,"LINESTRING (-4.8273684 39.9582957, -4.8272452 39.9583869, -4.8263513 39.9590597)",N-502a,,2,,
622162844,Ronda del Cañillo,primary,True,False,19.227,"LINESTRING (-4.8273684 39.9582957, -4.8274047 39.9583177, -4.8274489 39.9583283, -4.8274951 39.9583258, -4.8275325 39.9583146, -4.8275653 39.9582893)",N-502a,roundabout,,,
660592394,,residential,True,False,31.833,"LINESTRING (-4.8346662 39.9621968, -4.8344504 39.9620682, -4.8343508 39.9620601)",,,,,
87364332,Calle de Doña Úrsula,residential,True,False,72.127,"LINESTRING (-4.8295257 39.9604556, -4.8291601 39.9598706)",,,,,
84575648,Calle del Sol,residential,True,False,80.64,"LINESTRING (-4.8295257 39.9604556, -4.8296214 39.9604438, -4.8298107 39.9604083, -4.8304406 39.9602725)",,,,,
164411701,Calle de las Herrerías,residential,True,False,43.391999999999996,"LINESTRING (-4.8339928 39.9590431, -4.8339564 39.9589902, -4.8339012 39.9587354, -4.8338463 39.9586768)",,,,,
164411701,Calle de las Herrerías,residential,True,False,49.13,"LINESTRING (-4.8343934 39.9593608, -4.8339928 39.9590431)",,,,,
622785709,Calle del Charcón,residential,True,False,50.273,"LINESTRING (-4.8343934 39.9593608, -4.834341 39.9594765, -4.8343833 39.9597426, -4.8344189 39.9597978)",,,,,
84575657,Calle de la Portiña de San Miguel,secondary,False,False,101.37199999999999,"LINESTRING (-4.8353818 39.9616143, -4.8352861 39.961651, -4.835188 39.9616886, -4.8347697 39.9618365, -4.8344674 39.9619805, -4.8343508 39.9620601)",,,2,,
84575657,Calle de la Portiña de San Miguel,secondary,False,True,83.51700000000001,"LINESTRING (-4.8353818 39.9616143, -4.8357211 39.96148, -4.8358642 39.9613952, -4.8358872 39.9613792, -4.8360104 39.9612936, -4.8361532 39.9611655)",,,2,,
84575642,Calle de Santa Teresa de Jesús,residential,True,False,61.024,"LINESTRING (-4.828674 39.9635798, -4.8284872 39.9641096)",,,,,
1176275945,Calle del Duque de Wellington,residential,False,False,8.256,"LINESTRING (-4.828674 39.9635798, -4.8287704 39.9635871)",,,,,
164509399,Calle de la Portiña del Salvador,residential,True,False,30.358,"LINESTRING (-4.8357436 39.9590663, -4.8358221 39.9588)",,,,,
164509400,Calle de la Portiña del Salvador,secondary,False,False,17.7,"LINESTRING (-4.8357436 39.9590663, -4.8357218 39.958908)",,,,,
164509400,Calle de la Portiña del Salvador,secondary,False,True,71.16,"LINESTRING (-4.8357436 39.9590663, -4.8360108 39.9596726)",,,,,
165261645,Calle del Capitán Luque,residential,False,False,26.685,"LINESTRING (-4.832277 39.9639613, -4.8323546 39.9641938)",,,,,
87364304,Calle de los Santos Mártires,residential,True,False,105.66199999999999,"LINESTRING (-4.832277 39.9639613, -4.8314588 39.9642133, -4.8311282 39.9643186)",,,,,
164250512,Calle Muñoz Urra,residential,False,True,42.385,"LINESTRING (-4.8260184 39.963525, -4.8262108 39.9631735)",,,,,
164250512,Calle Muñoz Urra,residential,False,False,47.050999999999995,"LINESTRING (-4.8260184 39.963525, -4.8259583 39.9636541, -4.8259595 39.9638105, -4.8259903 39.963938)",,,,,
146421265,Calle Cañada de Alfares,living_street,False,False,66.953,"LINESTRING (-4.8308757 39.9631589, -4.8301452 39.9629374)",,,2,,20
146421265,Calle Cañada de Alfares,living_street,False,True,43.017,"LINESTRING (-4.8308757 39.9631589, -4.8313509 39.9632893)",,,2,,20
87364286,Calle del Postiguillo,residential,True,False,58.544,"LINESTRING (-4.8308757 39.9631589, -4.8308945 39.9628289, -4.8308564 39.9626349)",,,,,
84575670,Calle San Bernardo,living_street,False,True,121.28900000000002,"LINESTRING (-4.8305119 39.9582097, -4.8305592 39.9583499, -4.8305635 39.9584832, -4.830547 39.9586249, -4.8304962 39.9588453, -4.8304962 39.9589854, -4.8305516 39.9592889)",,,,,
84575673,Calle Río Tajo,residential,True,False,49.565000000000005,"LINESTRING (-4.8305119 39.9582097, -4.830442 39.9581449, -4.8301042 39.9578924)",,,,,
165261641,Calle del Almanzor,residential,False,False,39.034,"LINESTRING (-4.8329591 39.9631513, -4.8329741 39.9632136, -4.8330068 39.9635002)",,,,,
165261662,,secondary,True,False,13.021999999999998,"LINESTRING (-4.8329591 39.9631513, -4.8329921 39.9631471, -4.8330279 39.9631337, -4.8330564 39.9631124, -4.8330747 39.9630854)",,roundabout,2,,
1132692203,Calle de la Enramada,residential,False,True,14.049,"LINESTRING (-4.8311282 39.9643186, -4.8311821 39.964438)",,,,,
87364304,Calle de los Santos Mártires,residential,True,False,104.003,"LINESTRING (-4.8311282 39.9643186, -4.8301402 39.9646169, -4.8300129 39.9646892)",,,,,
164411681,Calle Don José Luis Gallo,residential,False,True,66.362,"LINESTRING (-4.8324675 39.9574582, -4.8325312 39.9571377, -4.8325803 39.9568677)",,,,,
622785676,Plaza del Pan,residential,True,False,52.714,"LINESTRING (-4.8324675 39.9574582, -4.8323997 39.9574824, -4.8323544 39.9575289, -4.8323214 39.9575798, -4.8322933 39.9578809)",,,,,
146421265,Calle Cañada de Alfares,living_street,False,True,26.33,"LINESTRING (-4.8317384 39.9633331, -4.8320406 39.9632839)",,,2,,20
146421265,Calle Cañada de Alfares,living_street,False,False,33.501999999999995,"LINESTRING (-4.8317384 39.9633331, -4.83153 39.9633224, -4.8313509 39.9632893)",,,2,,20
165261657,Calle de Segurilla,residential,True,False,122.87,"LINESTRING (-4.8347297 39.9625495, -4.8350871 39.96362)",,,,,
84575666,Calle de San Juan de Dios,residential,True,False,133.11599999999999,"LINESTRING (-4.8347297 39.9625495, -4.8348565 39.9626018, -4.8362668 39.9627142)",,,,,
165261634,Plaza de la Cruz Verde,residential,True,False,26.988999999999997,"LINESTRING (-4.8347297 39.9625495, -4.8346523 39.9624336, -4.8346291 39.9623225)",,,,,
164224468,Calle Cristo de la Guía,residential,True,False,122.59,"LINESTRING (-4.8268787 39.9603656, -4.8266014 39.9602912, -4.8264174 39.9602657, -4.8258478 39.9602319, -4.8254625 39.960211)",,,,,
1177906267,Avenida de Extremadura,secondary,False,True,26.136,"LINESTRING (-4.8270131 39.9617729, -4.8267065 39.9617774)",,,2,,
"[1121667698, 146421252]",Avenida de Gregorio Ruiz,residential,True,False,22.146,"LINESTRING (-4.8270131 39.9617729, -4.8271704 39.9616997, -4.8272065 39.9616486)",,,1,,
1177906266,Calle del Prado,secondary,False,False,31.586,"LINESTRING (-4.8270131 39.9617729, -4.8272115 39.9617723, -4.8273816 39.9617929)",,,2,,
547455670,Calle Carnicerías,residential,False,True,17.896,"LINESTRING (-4.8306352 39.9602306, -4.8304422 39.9601672)",,,,,
"[87364307, 657087071]","['Plaza del Reloj', 'Calle Carnicerías']",living_street,True,False,31.558,"LINESTRING (-4.8306352 39.9602306, -4.8308952 39.9603057, -4.8309874 39.9603106)",,,,,
84575650,Calle Cerería,residential,True,False,101.78999999999999,"LINESTRING (-4.8322138 39.9609156, -4.8320694 39.9608485, -4.8318516 39.9607183, -4.8316371 39.9605656, -4.8314433 39.9604016, -4.8314023 39.9603611, -4.8313791 39.9602858)",,,,,
165261642,Calle del Baño,residential,False,False,78.801,"LINESTRING (-4.8322138 39.9609156, -4.8316658 39.9611575, -4.8314211 39.9612799)",,,,,
165261641,Calle del Almanzor,residential,False,True,23.713,"LINESTRING (-4.8327929 39.9641889, -4.832884 39.9639874)",,,,,
165261643,Calle del Capitán Luque,residential,True,False,14.279,"LINESTRING (-4.8327929 39.9641889, -4.8326313 39.9642228)",,,,,
146421232,Plaza de la Alameda,residential,True,False,14.969,"LINESTRING (-4.8273478 39.9606345, -4.8272055 39.9605556)",,,,,
84575648,Calle del Sol,residential,True,False,76.236,"LINESTRING (-4.8273478 39.9606345, -4.8274353 39.9605874, -4.8276753 39.9604909, -4.8277625 39.9604682, -4.827861 39.9604542, -4.8281276 39.9604483, -4.8281845 39.9604549)",,,,,
146421231,Calle de la Sombrerería,residential,False,False,109.05099999999999,"LINESTRING (-4.8273478 39.9606345, -4.8274973 39.9606883, -4.8280254 39.9613042, -4.82809 39.9613351, -4.8281665 39.9613314)",,,,,
84575666,Calle de San Juan de Dios,residential,True,False,26.826,"LINESTRING (-4.8362668 39.9627142, -4.8365815 39.9627187)",,,,,
146421265,Calle Cañada de Alfares,living_street,False,False,26.33,"LINESTRING (-4.8320406 39.9632839, -4.8317384 39.9633331)",,,2,,20
165261644,Calle del Capitán Luque,residential,True,False,78.119,"LINESTRING (-4.8320406 39.9632839, -4.8320916 39.9633726, -4.832277 39.9639613)",,,,,
165261654,Calle del Marqués de Mirasol,living_street,False,False,43.16,"LINESTRING (-4.8320406 39.9632839, -4.8322316 39.9632492, -4.8325246 39.9631713)",,,2,,20
84575650,Calle Cerería,residential,True,False,29.666,"LINESTRING (-4.8343508 39.9620601, -4.8340674 39.9619052)",,,,,
84575657,Calle de la Portiña de San Miguel,secondary,False,True,101.372,"LINESTRING (-4.8343508 39.9620601, -4.8344674 39.9619805, -4.8347697 39.9618365, -4.835188 39.9616886, -4.8352861 39.961651, -4.8353818 39.9616143)",,,2,,
165261655,Calle del Marqués de Mirasol,secondary,False,False,143.282,"LINESTRING (-4.8343508 39.9620601, -4.8340722 39.9622459, -4.8330883 39.962911)",,,2,,
87364309,Calle de Gabriel Alonso de Herrera,living_street,True,False,71.505,"LINESTRING (-4.8314285 39.9594494, -4.8314406 39.9593566, -4.8314544 39.9593006, -4.831438 39.9591158, -4.831413 39.9589531, -4.8313937 39.9588101)",,,,,
164254424,Calle del Teatro,living_street,True,False,118.99599999999998,"LINESTRING (-4.8314285 39.9594494, -4.8315328 39.9594045, -4.8317331 39.9593592, -4.8318641 39.9593295, -4.8320463 39.959269, -4.8322037 39.9591763, -4.832352 39.9590713, -4.8325016 39.9589336, -4.8325536 39.9588696)",,,,,
164370647,Calle Arco de San Pedro,living_street,False,True,17.542,"LINESTRING (-4.8314285 39.9594494, -4.8313599 39.959514, -4.8312985 39.9595717)",,,,,
87364257,Calle del Prado,living_street,False,True,121.522,"LINESTRING (-4.8286556 39.962206, -4.8284572 39.962046, -4.8282882 39.9619673, -4.8281914 39.9619263, -4.8280941 39.9618989, -4.8278341 39.961861, -4.8275764 39.9618249, -4.8273816 39.9617929)",,,2,,20
1189606481,Calle Cañada de Alfares,living_street,False,True,86.328,"LINESTRING (-4.8286556 39.962206, -4.8287828 39.9623089, -4.8290085 39.9624752, -4.8292032 39.9625897, -4.8294293 39.9627021)",,,2,,20
164250516,Calle San Isidro,living_street,False,False,51.545,"LINESTRING (-4.8272967 39.9623248, -4.8267417 39.9621406)",,,,,
"[164250516, 164250518]","['Travesía de San Isidro', 'Calle San Isidro']",living_street,False,"[False, True]",57.748999999999995,"LINESTRING (-4.8272967 39.9623248, -4.8273659 39.9623465, -4.8275077 39.9623422, -4.8276764 39.9623015, -4.8278763 39.9622615, -4.8279495 39.9622421)",,,,,
164509400,Calle de la Portiña del Salvador,secondary,False,False,71.16,"LINESTRING (-4.8360108 39.9596726, -4.8357436 39.9590663)",,,,,
84575657,Calle de la Portiña de San Miguel,secondary,False,False,113.26599999999999,"LINESTRING (-4.8360108 39.9596726, -4.8360868 39.9598301, -4.8361332 39.9599262, -4.8362786 39.9602239, -4.8363206 39.9603276, -4.8363353 39.9604076, -4.836349 39.9605201, -4.836351 39.9605615, -4.8363551 39.960648)",,,2,,
164509402,Calle del Carmen,residential,True,False,23.834,"LINESTRING (-4.8360108 39.9596726, -4.836157 39.9596346, -4.8362756 39.9596037)",,,,,
84575650,Calle Cerería,residential,True,False,9.395,"LINESTRING (-4.8338394 39.9617662, -4.8337836 39.9617504, -4.8337467 39.9617237)",,,,,
"[658553145, 164509410]","['Calle de las Marquesitas', 'Plaza de San Miguel']",residential,False,False,108.08299999999998,"LINESTRING (-4.8338394 39.9617662, -4.8342725 39.9616782, -4.8344763 39.9616149, -4.8345125 39.9615906, -4.834519 39.9615597, -4.8344667 39.9614796, -4.8344708 39.9614463, -4.8345098 39.9614191, -4.8347596 39.9612945)",,,,,
87364305,Calle los Úbedas,residential,True,False,109.47300000000001,"LINESTRING (-4.833641 39.9606432, -4.8333778 39.9607339, -4.8331375 39.9608354, -4.8324602 39.961026)",,,,,
164370653,Calle Huerto de San Agustín,residential,False,True,84.472,"LINESTRING (-4.8290407 39.9578246, -4.829388 39.9585361)",,,,,
87364245,Calle Cabeza del Moro,residential,True,False,127.00099999999999,"LINESTRING (-4.8269626 39.9601009, -4.8267727 39.9597492, -4.8265222 39.959333, -4.8264109 39.9591635, -4.8263513 39.9590597)",,,,,
87364310,Calle María de Portugal,residential,True,False,116.29499999999999,"LINESTRING (-4.8269626 39.9601009, -4.8274795 39.9598785, -4.8277252 39.9598197, -4.8282206 39.9597138)",,,,,
87364296,,primary,True,False,9.326,"LINESTRING (-4.8299025 39.9648722, -4.8299385 39.9648765, -4.8299747 39.9648731, -4.8300084 39.9648623)",N-502a,roundabout,2,,
84575650,Calle Cerería,residential,True,False,24.325,"LINESTRING (-4.8324602 39.961026, -4.8322138 39.9609156)",,,,,
"[657087043, 657087045]","['Plaza de Santa Leocadia', 'Calle del Oro']",residential,True,False,50.673,"LINESTRING (-4.8282206 39.9597138, -4.8283482 39.9598863, -4.8283558 39.9599061, -4.828437 39.9600427, -4.8284473 39.960129)",,,,,
87364278,Avenida de Salvador Allende,primary,True,False,58.734,"LINESTRING (-4.825598 39.9607289, -4.8254625 39.960211)",N-502a,,2,,
164224462,Calle de Antonio Torres,residential,True,False,147.094,"LINESTRING (-4.825598 39.9607289, -4.8272595 39.9610868)",,,,,
164370647,Calle Arco de San Pedro,living_street,False,False,6.736,"LINESTRING (-4.8311603 39.9598213, -4.8311898 39.9597651)",,,,,
165468101,Calle del Duque de Wellington,residential,True,False,54.022,"LINESTRING (-4.8299916 39.9636862, -4.8304478 39.9640235)",,,,,
165468056,Calle de Morenito de Talavera,residential,True,False,52.496,"LINESTRING (-4.8299916 39.9636862, -4.8300282 39.9636366, -4.8300659 39.9633953, -4.8298428 39.9633758)",,,,,
67145504,Calle de los Olivares,secondary,False,False,8.062,"LINESTRING (-4.8363051 39.9576241, -4.8363982 39.9576113)",,,,,
67145504,Calle de los Olivares,secondary,False,True,25.078,"LINESTRING (-4.8363051 39.9576241, -4.8360273 39.9576984)",,,,,
622785678,Calle Corredera del Cristo,living_street,True,False,44.756,"LINESTRING (-4.8336741 39.9599696, -4.8341817 39.9598665)",,,,,
84575648,Calle del Sol,residential,True,False,92.04299999999999,"LINESTRING (-4.8284475 39.9604636, -4.8290675 39.9604791, -4.8293238 39.9604731, -4.8295257 39.9604556)",,,,,
87364260,Plaza San Pedro,living_street,False,False,56.047,"LINESTRING (-4.8312985 39.9595717, -4.8312504 39.9595186, -4.8310011 39.9594324, -4.8307184 39.959356)",,,,,
164370647,Calle Arco de San Pedro,living_street,False,False,17.542,"LINESTRING (-4.8312985 39.9595717, -4.8313599 39.959514, -4.8314285 39.9594494)",,,,,
164370647,Calle Arco de San Pedro,living_street,False,True,23.428,"LINESTRING (-4.8312985 39.9595717, -4.83122 39.9597033, -4.8311898 39.9597651)",,,,,
146421265,Calle Cañada de Alfares,living_street,False,False,5.351,"LINESTRING (-4.8301452 39.9629374, -4.8300873 39.9629188)",,,2,,20
146421265,Calle Cañada de Alfares,living_street,False,True,66.953,"LINESTRING (-4.8301452 39.9629374, -4.8308757 39.9631589)",,,2,,20
1177906268,Avenida de Gregorio Ruiz,residential,True,False,50.865,"LINESTRING (-4.8272595 39.9610868, -4.8273075 39.9608739, -4.8273478 39.9606345)",,,,,
164370659,Travesía de San Jerónimo,living_street,False,False,16.356,"LINESTRING (-4.830575 39.9576783, -4.8305578 39.9575318)",,,,,
87364247,Calle San Agustín El Viejo,living_street,False,False,46.913,"LINESTRING (-4.830575 39.9576783, -4.8301972 39.9578288, -4.8301042 39.9578924)",,,,,
164370659,Travesía de San Jerónimo,living_street,False,True,66.56,"LINESTRING (-4.830575 39.9576783, -4.8305474 39.9577505, -4.8306581 39.9580664, -4.830633 39.9582617)",,,,,
87364307,Plaza del Reloj,living_street,True,False,7.586,"LINESTRING (-4.8309874 39.9603106, -4.8310764 39.9603095)",,,,,
84575646,Calle Arco de San Pedro,living_street,True,False,58.325,"LINESTRING (-4.8309874 39.9603106, -4.8310222 39.9601169, -4.8310714 39.9598825, -4.8311603 39.9598213)",,,,,
87364260,Plaza San Pedro,living_street,False,True,16.056,"LINESTRING (-4.8305516 39.9592889, -4.8307184 39.959356)",,,,,
84575670,Calle San Bernardo,living_street,False,False,121.289,"LINESTRING (-4.8305516 39.9592889, -4.8304962 39.9589854, -4.8304962 39.9588453, -4.830547 39.9586249, -4.8305635 39.9584832, -4.8305592 39.9583499, -4.8305119 39.9582097)",,,,,
87364260,Plaza San Pedro,living_street,False,False,22.061,"LINESTRING (-4.8305516 39.9592889, -4.8304104 39.959268, -4.8303591 39.9592756, -4.8303067 39.9593021)",,,,,
622359097,,primary,True,False,11.899000000000001,"LINESTRING (-4.8300084 39.9648623, -4.8300359 39.9648458, -4.8300567 39.9648244, -4.8300696 39.9647995, -4.8300736 39.9647729)",N-502a,roundabout,2,,
87364244,Calle Pescaderías,residential,False,False,35.764,"LINESTRING (-4.8298002 39.9585229, -4.8296032 39.9585579, -4.8295078 39.9585438, -4.829388 39.9585361)",,,,,
87364247,Calle San Agustín El Viejo,living_street,False,False,98.83699999999999,"LINESTRING (-4.8298002 39.9585229, -4.8298153 39.9585533, -4.8299587 39.9589264, -4.8300177 39.9590446, -4.8300666 39.9591031, -4.8301092 39.959145, -4.8301908 39.9592135, -4.8303067 39.9593021)",,,,,
87364247,Calle San Agustín El Viejo,living_street,False,True,94.06200000000001,"LINESTRING (-4.8298002 39.9585229, -4.8296763 39.9582852, -4.8296625 39.958258, -4.8296665 39.9581927, -4.8296544 39.9581233, -4.8296604 39.958094, -4.8296829 39.9580816, -4.8300111 39.9579285, -4.8301042 39.9578924)",,,,,
622359126,,primary,True,False,11.034,"LINESTRING (-4.8300736 39.9647729, -4.8300658 39.9647404, -4.8300448 39.9647114, -4.8300129 39.9646892)",N-502a,roundabout,2,,
87364256,Calle del Barrio Nuevo,living_street,True,False,55.458,"LINESTRING (-4.830262 39.9624862, -4.829795 39.962467, -4.8296148 39.9624424)",,,,,
547451816,Travesía del Barrio Nuevo,residential,True,False,51.193,"LINESTRING (-4.830262 39.9624862, -4.830231 39.962653, -4.8301452 39.9629374)",,,,,
164250512,Calle Muñoz Urra,residential,False,False,42.385,"LINESTRING (-4.8262108 39.9631735, -4.8260184 39.963525)",,,,,
