osmid,bridge,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,tunnel,access
43087757,,,Loiolako Iñigo kalea,residential,,True,False,54.39,"LINESTRING (-1.7888621 43.3346805, -1.788925 43.3345845, -1.7890424 43.3345542, -1.7892178 43.3345439, -1.789391 43.3345337, -1.7894428 43.3345306)",,,,
38692118,,,Eguzkitzaldea kalea,residential,,False,False,111.77199999999999,"LINESTRING (-1.788391 43.3359746, -1.7882861 43.3360659, -1.7881299 43.336154, -1.7878444 43.3362766, -1.7872459 43.3365252)",,,,
38692118,,,Eguzkitzaldea kalea,residential,,False,True,50.259,"LINESTRING (-1.788391 43.3359746, -1.7884728 43.3358596, -1.7884916 43.335797, -1.7885321 43.335698, -1.7886246 43.3355582)",,,,
133998109,,,Eguzkialdea kalea,residential,,False,False,23.506999999999998,"LINESTRING (-1.788391 43.3359746, -1.7885209 43.3359063, -1.788642 43.3358712)",,,,
38692118,,,Eguzkitzaldea kalea,residential,,False,False,6.833,"LINESTRING (-1.7872459 43.3365252, -1.7871691 43.3365508)",,,,
38692118,,,Eguzkitzaldea kalea,residential,,False,True,111.772,"LINESTRING (-1.7872459 43.3365252, -1.7878444 43.3362766, -1.7881299 43.336154, -1.7882861 43.3360659, -1.788391 43.3359746)",,,,
299282512,,,Eguzkitzaldea kalea,living_street,,True,False,49.161,"LINESTRING (-1.7866493 43.33678, -1.7871691 43.3365508)",,,,
43140720,,,Urdanibia plaza,living_street,,True,False,20.016,"LINESTRING (-1.7861619 43.3370281, -1.7859676 43.3371396)",,,,
38700756,,,Urdanibia plaza,living_street,,True,False,54.644999999999996,"LINESTRING (-1.7861619 43.3370281, -1.7862872 43.337112, -1.7863901 43.3371523, -1.7865345 43.3371765, -1.7867739 43.3371917)",,,,
299282512,,,Eguzkitzaldea kalea,living_street,,True,False,48.25,"LINESTRING (-1.7861619 43.3370281, -1.786393 43.3368905, -1.7866493 43.33678)",,,,
38692111,,,Pelegrín de Uranzu kalea,residential,,True,False,68.25,"LINESTRING (-1.7850451 43.3380606, -1.7850979 43.3380429, -1.7856657 43.3378528, -1.7857444 43.3378264, -1.7857997 43.3377906)",,,,
43140720,,,Urdanibia plaza,living_street,,True,False,74.623,"LINESTRING (-1.7859676 43.3371396, -1.7859196 43.3372738, -1.7857932 43.3376605, -1.785772 43.3377255, -1.7857997 43.3377906)",,,,
46040509,,,Korrokoitz,residential,,True,False,138.18,"LINESTRING (-1.7859676 43.3371396, -1.7858909 43.3371671, -1.785475 43.3373044, -1.7854209 43.3373495, -1.785381 43.3373827, -1.7852309 43.3375473, -1.7851342 43.3376838, -1.7850126 43.3379641, -1.7850357 43.3380328, -1.7850451 43.3380606)",,,,
38692118,,,Eguzkitzaldea kalea,residential,,False,True,6.833,"LINESTRING (-1.7871691 43.3365508, -1.7872459 43.3365252)",,,,
38692120,,,Mirarien Ama Birgina kalea,residential,,True,False,76.131,"LINESTRING (-1.7871691 43.3365508, -1.7871421 43.336507, -1.7870838 43.3364124, -1.78713 43.3361286, -1.78717 43.3358831)",,,,
1038843197,,,Prudencia Arbide kalea,residential,,False,False,12.917,"LINESTRING (-1.7887683 43.3364535, -1.7887983 43.3365676)",,,,
290824665,,,Prudencia Arbide kalea,residential,,False,True,53.411,"LINESTRING (-1.7887683 43.3364535, -1.7887273 43.3362571, -1.7886871 43.3360901, -1.7886616 43.3359795)",,,,
1054173368,,,Jesus Karrika,residential,,True,False,43.684,"LINESTRING (-1.7887683 43.3364535, -1.7886971 43.3364955, -1.7886318 43.3365347, -1.7885704 43.3367955)",,,,
60257013,,,Jesus Karrika,residential,,True,False,59.1,"LINESTRING (-1.7885704 43.3367955, -1.7885706 43.337327)",,,,
38700757,,,Eguzkitza karrika,residential,,True,False,114.081,"LINESTRING (-1.7885704 43.3367955, -1.7885235 43.3368097, -1.7884701 43.3368129, -1.7872806 43.33657, -1.7872459 43.3365252)",,,,
38692328,,,Francisco de Gainza,residential,,True,False,62.202,"LINESTRING (-1.7897292 43.3394503, -1.7895917 43.3397952, -1.7895181 43.3399882)",,,,
39980180,,2,Colon pasealekua,secondary,30,False,True,20.789,"LINESTRING (-1.7897292 43.3394503, -1.7896043 43.3394255, -1.7894812 43.3394011)",,,,
224373925,,2,Colon pasealekua,secondary,30,False,False,77.322,"LINESTRING (-1.7897292 43.3394503, -1.7902114 43.3395481, -1.7904138 43.3395891, -1.7904358 43.3395936, -1.7906502 43.339637)",,,,
38692328,,,Francisco de Gainza,residential,,True,False,129.636,"LINESTRING (-1.7891447 43.3408564, -1.7889974 43.341185, -1.78874 43.3417594, -1.7886494 43.3419652)",,,,
180734355,,,Almirante Perez de Portu,residential,,False,True,63.601,"LINESTRING (-1.7891447 43.3408564, -1.7890894 43.3408529, -1.7888169 43.3408659, -1.7884251 43.3408856, -1.7883601 43.3408884)",,,,
187466814,,,Sarasate kalea,residential,,True,False,75.135,"LINESTRING (-1.7886494 43.3419652, -1.7886449 43.3420634, -1.788441 43.3425703, -1.7884214 43.3426175)",,,,
39928535,,2,Salis hiribidea,residential,,False,False,18.457,"LINESTRING (-1.7884214 43.3426175, -1.7886366 43.3426728)",,,,
38692330,,1,Salis hiribidea,residential,,True,False,62.412000000000006,"LINESTRING (-1.7884214 43.3426175, -1.7881504 43.3425441, -1.7880409 43.3424846, -1.7879464 43.3424124, -1.7878911 43.3423337, -1.787822 43.3422949)",,,,
60255746,,1,Pikoketa Karrika,tertiary,,True,False,35.995999999999995,"LINESTRING (-1.7906502 43.339637, -1.7906756 43.3395607, -1.790742 43.3393616, -1.7907551 43.3393224)",,,,
224373925,,2,Colon pasealekua,secondary,30,False,True,77.322,"LINESTRING (-1.7906502 43.339637, -1.7904358 43.3395936, -1.7904138 43.3395891, -1.7902114 43.3395481, -1.7897292 43.3394503)",,,,
1060315897,,2,Colon pasealekua,secondary,30,False,False,74.702,"LINESTRING (-1.7906502 43.339637, -1.7908549 43.339679, -1.7915392 43.3398194)",,,,
43139595,,2,Nafarroa hiribidea,secondary,30,False,True,273.047,"LINESTRING (-1.7881792 43.3392785, -1.7880716 43.3392675, -1.7878974 43.3392531, -1.7878328 43.3392477, -1.7876917 43.3392416, -1.7874889 43.3392329, -1.787297 43.3392247, -1.7870241 43.3392193, -1.7867367 43.3392354, -1.7867015 43.3392374, -1.7864815 43.3392538, -1.7861462 43.3392787, -1.7855628 43.3393219, -1.7849828 43.3393649, -1.7848173 43.3393772)",,,,
141136608,,3,Nafarroa hiribidea,secondary,30,False,False,81.395,"LINESTRING (-1.7881792 43.3392785, -1.7884468 43.3392819, -1.7891819 43.3393357)",,,,
"[234798435, 187466814]",,1,"['Sarasate kalea', 'Iglesia']",residential,,True,False,182.77500000000003,"LINESTRING (-1.7881792 43.3392785, -1.7881485 43.3393619, -1.7880898 43.3395214, -1.788064 43.3396575, -1.7881686 43.3398784, -1.7882084 43.3399679, -1.7882346 43.3401735, -1.7882816 43.3404355, -1.7883601 43.3408884)",,,,
140380721,,2,Iparralde Hiribidea,secondary,30,True,False,62.071000000000005,"LINESTRING (-1.7904221 43.34017, -1.7904777 43.34004, -1.7905663 43.3398329, -1.790615 43.3397192, -1.7906502 43.339637)",,,,
1038846817,,3,Iparralde Hiribidea,secondary,30,False,True,208.892,"LINESTRING (-1.7904221 43.34017, -1.7902486 43.3405529, -1.7900989 43.3408835, -1.7896057 43.3419523)",,,,
1060315898,,,Argentinar Errepublika,residential,30,True,False,75.97299999999998,"LINESTRING (-1.7913272 43.340353, -1.7912666 43.3403407, -1.7905008 43.3401859, -1.7904221 43.34017)",,,,
53636919,,,Cipriano Larrañaga kalea,residential,,True,False,82.576,"LINESTRING (-1.7945262 43.341022, -1.7944235 43.3410011, -1.7936095 43.3408354, -1.7935429 43.3408218)",,,,
320738820,,,Miguel de Astigar,residential,,True,False,63.684,"LINESTRING (-1.7945262 43.341022, -1.7945476 43.3409654, -1.7947033 43.3405528, -1.7947346 43.3404697)",,,,
361198755,,1,Santiago kalea,residential,,True,False,61.571999999999996,"LINESTRING (-1.7864356 43.3419814, -1.7862252 43.3424923, -1.7862184 43.3425121)",,,,
361198755,,1,Santiago kalea,residential,,True,False,133.824,"LINESTRING (-1.7868873 43.3408236, -1.7868545 43.3409076, -1.7864714 43.3418896, -1.7864356 43.3419814)",,,,
70593281,,1,Santiago kalea,residential,,True,False,75.864,"LINESTRING (-1.787431 43.3403516, -1.7873795 43.3403672, -1.7870405 43.3404696, -1.7869765 43.3405446, -1.7868873 43.3408236)",,,,
"[72903795, 976379660]",,2,Eskoleta karrika,residential,,False,False,138.546,"LINESTRING (-1.787431 43.3403516, -1.7874017 43.3402791, -1.7873972 43.3402573, -1.7873742 43.3401468, -1.7873592 43.3400022, -1.7873518 43.3399847, -1.7873403 43.339967, -1.7872625 43.3398764, -1.7872179 43.3398682, -1.7870198 43.3399055, -1.7869757 43.3398777, -1.7869259 43.339783, -1.7868739 43.3395903, -1.7868538 43.3393664)",,,,
38692653,,1,Tadeo Murgia kalea,residential,,True,False,117.42399999999999,"LINESTRING (-1.787822 43.3422949, -1.7877264 43.3422775, -1.7865176 43.3420002, -1.7864356 43.3419814)",,,,
1038846813,,1,Salis hiribidea,residential,,True,False,222.12400000000002,"LINESTRING (-1.787822 43.3422949, -1.7878595 43.3422595, -1.7878561 43.3421515, -1.7878324 43.341392, -1.7878247 43.3413085, -1.7878081 43.3411877, -1.7877905 43.3411348, -1.7874571 43.3404086, -1.787431 43.3403516)",,,,
38693038,,1,Leon Iruretagoiena kalea,residential,,True,False,22.994,"LINESTRING (-1.7894812 43.3394011, -1.7894215 43.3392644, -1.7894098 43.3392375, -1.7893952 43.339204)",,,,
39980180,,2,Colon pasealekua,secondary,30,False,False,20.789,"LINESTRING (-1.7894812 43.3394011, -1.7896043 43.3394255, -1.7897292 43.3394503)",,,,
"[290824664, 709834474]",,2,Nafarroa hiribidea,secondary,30,False,True,25.357,"LINESTRING (-1.7894812 43.3394011, -1.7893483 43.3393816, -1.7891819 43.3393357)",,,,
140413162,,,Leon Iruretagoiena,residential,,False,False,21.426000000000002,"LINESTRING (-1.7893952 43.339204, -1.7893721 43.3391205, -1.7893577 43.3390135)",,,,
38693039,,,Arantzateko jauna,residential,,False,False,31.433,"LINESTRING (-1.7890923 43.3375411, -1.7891795 43.3375321, -1.7892303 43.3375269, -1.7894773 43.3375024)",,,,
140516026,,,Prudencia Arbide kalea,residential,,True,False,110.934,"LINESTRING (-1.7890923 43.3375411, -1.7890705 43.3374456, -1.7890302 43.3372892, -1.7890111 43.3372158, -1.7890083 43.3372054, -1.7889336 43.3369191, -1.7887983 43.3365676)",,,,
38693039,,,Arantzateko jauna,residential,,False,False,173.635,"LINESTRING (-1.7894773 43.3375024, -1.7895791 43.3374908, -1.789661 43.3374823, -1.7906869 43.3373761, -1.7907686 43.337382, -1.7908312 43.337412, -1.790861 43.3374567, -1.7908474 43.3375216, -1.7906044 43.337928)",,,,
38693039,,,Arantzateko jauna,residential,,False,True,31.433000000000003,"LINESTRING (-1.7894773 43.3375024, -1.7892303 43.3375269, -1.7891795 43.3375321, -1.7890923 43.3375411)",,,,
"[140953082, 1035103747]",,,,residential,,False,True,86.67500000000001,"LINESTRING (-1.7894773 43.3375024, -1.7894879 43.337547, -1.7895256 43.3377355, -1.7895404 43.337756, -1.7895665 43.3377691, -1.7895963 43.3377712, -1.7902504 43.33777)",,,,
38693039,,,Arantzateko jauna,residential,,False,True,173.635,"LINESTRING (-1.7906044 43.337928, -1.7908474 43.3375216, -1.790861 43.3374567, -1.7908312 43.337412, -1.7907686 43.337382, -1.7906869 43.3373761, -1.789661 43.3374823, -1.7895791 43.3374908, -1.7894773 43.3375024)",,,,
43140719,,,Urdanibia plaza,living_street,,True,False,29.968,"LINESTRING (-1.7865094 43.3379222, -1.7865974 43.3376604)",,,,
290824668,,,San Martzial kalea,residential,30,True,False,94.65299999999999,"LINESTRING (-1.7865094 43.3379222, -1.7869198 43.3380037, -1.7874613 43.3381122, -1.7875944 43.3381389, -1.7876391 43.3381438)",,,,
38693041,,,Peña kalea,living_street,,False,False,90.193,"LINESTRING (-1.7865974 43.3376604, -1.787674 43.337872)",8,,,
1034931168,,,Urdanibia plaza,living_street,,False,False,26.738999999999997,"LINESTRING (-1.7865974 43.3376604, -1.7866021 43.3376475, -1.7866813 43.3374278)",,,,
1034931169,,,Urdanibia plaza,living_street,,True,False,27.3,"LINESTRING (-1.7866813 43.3374278, -1.7867739 43.3371917)",,,,
1034931168,,,Urdanibia plaza,living_street,,False,True,26.738999999999997,"LINESTRING (-1.7866813 43.3374278, -1.7866021 43.3376475, -1.7865974 43.3376604)",,,,
133998112,,,Eguzkitzaldea kalea,living_street,,True,False,1.27,"LINESTRING (-1.7867739 43.3371917, -1.7867776 43.3371806)",,,,
48796426,,,Jesus,residential,,False,False,45.855000000000004,"LINESTRING (-1.7885706 43.337327, -1.7885672 43.3374641, -1.7886112 43.3377375)",,,,
230498410,,,Larretxipi kalea,living_street,,True,False,43.417,"LINESTRING (-1.7885706 43.337327, -1.7884282 43.3373316, -1.7880636 43.3374408)",,,,
48796426,,,Jesus,residential,,False,True,45.855000000000004,"LINESTRING (-1.7886112 43.3377375, -1.7885672 43.3374641, -1.7885706 43.337327)",,,,
38693043,,,Sarjia kalea,living_street,,True,False,85.393,"LINESTRING (-1.7880636 43.3374408, -1.7877763 43.3378987, -1.7876391 43.3381438)",,,,
230498409,,,Larretxipi kalea,living_street,,True,False,20.169,"LINESTRING (-1.7880636 43.3374408, -1.7879595 43.3374607, -1.7878201 43.3374794)",,,,
38701011,,1,Leon Iruretagoiena kalea,residential,,True,False,23.311,"LINESTRING (-1.7891819 43.3393357, -1.7892533 43.3393168, -1.7893285 43.3392728, -1.7893952 43.339204)",,,,
141136608,,3,Nafarroa hiribidea,secondary,30,False,True,81.395,"LINESTRING (-1.7891819 43.3393357, -1.7884468 43.3392819, -1.7881792 43.3392785)",,,,
"[290824664, 709834474]",,2,Nafarroa hiribidea,secondary,30,False,False,25.357,"LINESTRING (-1.7891819 43.3393357, -1.7893483 43.3393816, -1.7894812 43.3394011)",,,,
38701013,,,Almirante Arizmendi,residential,30,True,False,61.760999999999996,"LINESTRING (-1.7915392 43.3398194, -1.791508 43.339898, -1.7913467 43.340304, -1.7913272 43.340353)",,,,
"[225292100, 225292101]",,"['2', '3']",Colon pasealekua,secondary,30,False,False,220.228,"LINESTRING (-1.7915392 43.3398194, -1.7921449 43.3399394, -1.7923214 43.3399751, -1.7937989 43.3402735, -1.7941639 43.3403472)",,,,
1060315897,,2,Colon pasealekua,secondary,30,False,True,74.702,"LINESTRING (-1.7915392 43.3398194, -1.7908549 43.339679, -1.7906502 43.339637)",,,,
53636917,,,Aldapeta kalea,residential,,True,False,129.305,"LINESTRING (-1.792073 43.3383942, -1.7920582 43.3384338, -1.7918195 43.3390741, -1.7916736 43.3394637, -1.7916539 43.3395164)",,,,
226405134,,,Kale Nagusia,residential,,True,False,103.363,"LINESTRING (-1.792073 43.3383942, -1.7927003 43.3384246, -1.7931018 43.3384476, -1.7933458 43.3384214)",,,,
"[43135904, 1035100926]",,,Olazabal y Rameri,residential,,False,True,127.223,"LINESTRING (-1.7933458 43.3384214, -1.793502 43.3381881, -1.7940344 43.3373927)",,,,
39928534,,,Pelegrín de Uranzu kalea,residential,,True,False,21.061,"LINESTRING (-1.7827203 43.3388438, -1.7828246 43.3388475, -1.7829651 43.3387982)",,,,
39928534,,,Pelegrín de Uranzu kalea,residential,,True,False,94.19300000000001,"LINESTRING (-1.7829651 43.3387982, -1.7839527 43.3384397, -1.7840072 43.3384199)",,,,
125459436,,1,Erlaitz,residential,,True,False,8.447,"LINESTRING (-1.7829651 43.3387982, -1.7829943 43.3388366, -1.7830156 43.3388647)",,,,
39928535,,2,Salis hiribidea,residential,,False,True,18.457,"LINESTRING (-1.7886366 43.3426728, -1.7884214 43.3426175)",,,,
"[39980155, 553100189]",yes,,Uranzu kalea,residential,,False,False,19.783,"LINESTRING (-1.7840072 43.3384199, -1.7840469 43.338406, -1.7840613 43.3384009, -1.7842276 43.3383427)",,,,
43087756,,,San Frantzisko Xabier kalea,residential,,True,False,13.763,"LINESTRING (-1.7921097 43.3340944, -1.7919421 43.334073)",,,,
146638485,,,Leandro Soto kalea,residential,,True,False,113.68300000000004,"LINESTRING (-1.7921097 43.3340944, -1.7920707 43.3341728, -1.7920177 43.3342818, -1.7919843 43.3343249, -1.7919455 43.3343559, -1.7914509 43.3346565, -1.7914083 43.334683, -1.7913518 43.3347181, -1.7913254 43.3347723, -1.7913338 43.3348273, -1.7913719 43.3348754)",,,,
151915127,,,San Francisco Javier kalea,residential,,False,True,40.986000000000004,"LINESTRING (-1.7921097 43.3340944, -1.79229 43.3340115, -1.792538 43.3338974)",,,,
242295312,,,Olaketa kalea,residential,,True,False,36.259,"LINESTRING (-1.7913719 43.3348754, -1.7917876 43.3349975)",,,,
148308314,,3,Colon pasealekua,secondary,30,False,True,16.001,"LINESTRING (-1.7947346 43.3404697, -1.7946012 43.3404429, -1.7945447 43.3404294)",,,,
320738820,,,Miguel de Astigar,residential,,True,False,30.631,"LINESTRING (-1.7944218 43.3412868, -1.7945008 43.3410865, -1.7945262 43.341022)",,,,
53636918,,,Zabaltza plaza,residential,,True,False,73.801,"LINESTRING (-1.7933924 43.3407912, -1.7925134 43.3406128)",,,,
146638493,,,Zuberoa kalea,residential,,True,False,73.243,"LINESTRING (-1.7933924 43.3407912, -1.7933805 43.3408287, -1.7932072 43.3413775, -1.7931898 43.3414332)",,,,
146638481,,,Juan de Albisu kalea,residential,,True,False,57.039,"LINESTRING (-1.7919515 43.3420002, -1.7921543 43.3415089)",,,,
43062327,,,Ignacio Zuloaga kalea,residential,,True,False,83.092,"LINESTRING (-1.7929231 43.3422433, -1.7928682 43.3422296, -1.7919515 43.3420002)",,,,
146638493,,,Zuberoa kalea,residential,,True,False,59.657,"LINESTRING (-1.7930882 43.3417204, -1.7930687 43.3417823, -1.7929231 43.3422433)",,,,
43062328,,,Vicente Lafitte kalea,residential,,True,False,80.17299999999999,"LINESTRING (-1.7921543 43.3415089, -1.7921994 43.3415231, -1.792233 43.3415337, -1.7923199 43.3415504, -1.7925855 43.3415627, -1.7926915 43.3415846, -1.7927792 43.3416092, -1.7929767 43.3416886, -1.793024 43.3417021, -1.7930882 43.3417204)",,,,
146638481,,,Juan de Albisu kalea,residential,,True,False,61.003,"LINESTRING (-1.7921543 43.3415089, -1.7923287 43.3410628, -1.7923606 43.3409812)",,,,
43063221,,1,,residential,,True,False,6.932,"LINESTRING (-1.7916847 43.3427877, -1.7916888 43.3427724, -1.7916865 43.3427569, -1.7916781 43.3427425, -1.7916644 43.3427306)",,roundabout,,
43063221,,1,,residential,,True,False,6.4559999999999995,"LINESTRING (-1.7916644 43.3427306, -1.7916477 43.3427226, -1.7916287 43.3427182, -1.7916088 43.3427177, -1.7915894 43.3427212)",,roundabout,,
146638481,,,Juan de Albisu kalea,residential,,True,False,84.47,"LINESTRING (-1.7916644 43.3427306, -1.7916975 43.3426465, -1.7919515 43.3420002)",,,,
43063221,,1,,residential,,True,False,9.238,"LINESTRING (-1.7915894 43.3427212, -1.7915698 43.3427297, -1.7915548 43.3427423, -1.7915459 43.3427576, -1.7915441 43.3427742, -1.7915494 43.3427903)",,roundabout,,
"[290127364, 140380717]",,2,"['Arizmendi almirantea', 'Nicolas Guerendiain kalea']",residential,,False,True,201.254,"LINESTRING (-1.7915494 43.3427903, -1.791516 43.3428062, -1.7914409 43.3428022, -1.7913257 43.342796, -1.7910349 43.3427737, -1.790992 43.3427901, -1.7909483 43.3428245, -1.7908892 43.3429429, -1.7907678 43.3432236, -1.7907334 43.3432747, -1.7906592 43.3433043, -1.7905672 43.3432994, -1.7902805 43.3432473, -1.7901808 43.3432034, -1.790133 43.3431308, -1.7901209 43.3430527, -1.7902264 43.3428304, -1.7902478 43.3427853)",,,,
43063223,,,Gudari kalea,residential,,True,False,225.616,"LINESTRING (-1.7923606 43.3409812, -1.7922977 43.3409717, -1.7922815 43.3409692, -1.792212 43.3409861, -1.7919404 43.3411594, -1.791847 43.3412682, -1.7916971 43.3415455, -1.7916282 43.3416809, -1.7914601 43.3421101, -1.7914053 43.3422501, -1.7914194 43.3422946, -1.7914846 43.3425008, -1.7914949 43.3425192, -1.7915645 43.342643, -1.7915801 43.3426707, -1.7915848 43.3426959, -1.7915894 43.3427212)",,,,
146638481,,,Juan de Albisu kalea,residential,,True,False,42.787,"LINESTRING (-1.7923606 43.3409812, -1.7924997 43.3406455, -1.7925134 43.3406128)",,,,
"[43063227, 290127367]",,1,"['Arizmendi almirantea kalea', 'Maritxu Anatol kalea']",residential,,True,False,147.36499999999998,"LINESTRING (-1.7902478 43.3427853, -1.7902678 43.3427407, -1.7905018 43.3421783, -1.7905002 43.3421755, -1.7896769 43.3419699, -1.7896057 43.3419523)",,,,
"[290127364, 140380717]",,2,"['Arizmendi almirantea', 'Nicolas Guerendiain kalea']",residential,,False,False,201.254,"LINESTRING (-1.7902478 43.3427853, -1.7902264 43.3428304, -1.7901209 43.3430527, -1.790133 43.3431308, -1.7901808 43.3432034, -1.7902805 43.3432473, -1.7905672 43.3432994, -1.7906592 43.3433043, -1.7907334 43.3432747, -1.7907678 43.3432236, -1.7908892 43.3429429, -1.7909483 43.3428245, -1.790992 43.3427901, -1.7910349 43.3427737, -1.7913257 43.342796, -1.7914409 43.3428022, -1.791516 43.3428062, -1.7915494 43.3427903)",,,,
43087756,,,San Frantzisko Xabier kalea,residential,,True,False,66.49199999999999,"LINESTRING (-1.7906917 43.334069, -1.789914 43.3341077, -1.7898715 43.3341098)",,,,
43087755,,,San Ramon kalea,residential,,False,False,76.881,"LINESTRING (-1.792538 43.3338974, -1.7925994 43.3339326, -1.7927247 43.3340045, -1.7928359 43.334076, -1.792859 43.3340909, -1.7929795 43.3341683, -1.7930211 43.334195, -1.793254 43.3343517)",,,,
151915127,,,San Francisco Javier kalea,residential,,False,False,40.986000000000004,"LINESTRING (-1.792538 43.3338974, -1.79229 43.3340115, -1.7921097 43.3340944)",,,,
43087755,,,San Ramon kalea,residential,,False,True,76.881,"LINESTRING (-1.793254 43.3343517, -1.7930211 43.334195, -1.7929795 43.3341683, -1.792859 43.3340909, -1.7928359 43.334076, -1.7927247 43.3340045, -1.7925994 43.3339326, -1.792538 43.3338974)",,,,
43087756,,,San Frantzisko Xabier kalea,residential,,True,False,39.358000000000004,"LINESTRING (-1.7919421 43.334073, -1.7916776 43.334056, -1.7914569 43.3340464)",,,,
"[43136680, 43136679]",,,"['Olaketa kalea', 'Leandro Soto kalea']",residential,,True,False,252.634,"LINESTRING (-1.7919421 43.334073, -1.7918553 43.3341202, -1.7912359 43.3344271, -1.7910846 43.334502, -1.7905762 43.3347539, -1.7905193 43.3347828, -1.790487 43.3348021, -1.7904708 43.3348212, -1.79046 43.3348462, -1.7904627 43.3348717, -1.7904722 43.3348907, -1.7905427 43.3349631, -1.790718 43.3351483, -1.7907638 43.3351634, -1.7907983 43.3351671, -1.7908432 43.3351579, -1.7909018 43.335134, -1.79104 43.335076, -1.7912144 43.3350029, -1.7913719 43.3348754)",,,,
1038841102,,,Loiolako Iñigo kalea,residential,,False,True,34.719,"LINESTRING (-1.79033 43.3344839, -1.7901358 43.3344941, -1.789902 43.3345078)",,,,
43087756,,,San Frantzisko Xabier kalea,residential,,True,False,42.114,"LINESTRING (-1.7894112 43.3341389, -1.7889794 43.3341552, -1.7888912 43.3341585)",,,,
43088353,,,,residential,,True,False,43.63,"LINESTRING (-1.7894112 43.3341389, -1.7894404 43.3345013, -1.7894428 43.3345306)",,,,
43087757,,,Loiolako Iñigo kalea,residential,,True,False,37.227,"LINESTRING (-1.7894428 43.3345306, -1.7895055 43.3345271, -1.7896718 43.334518, -1.789902 43.3345078)",,,,
241532499,,,,residential,,False,False,27.605,"LINESTRING (-1.7894428 43.3345306, -1.7894467 43.3345772, -1.7894635 43.3347784)",,,,
43088354,,,,residential,,False,True,27.057000000000002,"LINESTRING (-1.789902 43.3345078, -1.7899056 43.3345473, -1.7899241 43.3347506)",,,,
241532500,,,,residential,,True,False,44.324999999999996,"LINESTRING (-1.789902 43.3345078, -1.7898999 43.3344802, -1.7898715 43.3341098)",,,,
1038841102,,,Loiolako Iñigo kalea,residential,,False,False,34.719,"LINESTRING (-1.789902 43.3345078, -1.7901358 43.3344941, -1.79033 43.3344839)",,,,
