osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,access,maxspeed
26471493,True,,Carretera de Moralzarzal,primary,False,35.332,"LINESTRING (-3.9961468 40.6405417, -3.9961529 40.6405985, -3.9961535 40.6406536, -3.996132 40.6407523, -3.9961231 40.6408577)",,,,
511895862,True,,,primary,False,14.252999999999997,"LINESTRING (-3.9961468 40.6405417, -3.9961684 40.6405499, -3.9961913 40.6405556, -3.9962151 40.6405587, -3.9962392 40.6405592, -3.9962632 40.6405571, -3.9962865 40.6405524, -3.9963087 40.6405452)",roundabout,,,
26255880,True,,Carretera de Moralzarzal,primary,False,40.034,"LINESTRING (-3.995971 40.6424682, -3.9960634 40.6426125, -3.9961295 40.6428057)",,,,
435000219,True,,,primary,False,23.860000000000003,"LINESTRING (-3.995971 40.6424682, -3.9959974 40.642481, -3.996026 40.642491, -3.996056 40.642498, -3.9960871 40.6425017, -3.9961185 40.6425023, -3.9961497 40.6424996, -3.9961801 40.6424937, -3.9962093 40.6424847, -3.9962365 40.6424728)",roundabout,,,
432119868,True,,,primary,False,27.59,"LINESTRING (-3.9959038 40.6422459, -3.9958895 40.6422713, -3.9958806 40.642298, -3.9958773 40.6423255, -3.9958798 40.642353, -3.9958879 40.6423798, -3.9959015 40.6424054, -3.9959202 40.642429, -3.9959435 40.6424501, -3.995971 40.6424682)",roundabout,,,
"[436931414, 435349838]",True,,Calle Fuente del Álamo,residential,False,140.965,"LINESTRING (-3.9959038 40.6422459, -3.9953621 40.6426653, -3.9952444 40.6427587, -3.9952064 40.6427887, -3.9947534 40.643165)",,,,
26471500,True,,,primary,False,11.595,"LINESTRING (-3.9959994 40.6421729, -3.9959613 40.6421923, -3.995929 40.6422169, -3.9959038 40.6422459)",roundabout,,,
484263597,True,,Carretera de Moralzarzal,primary,False,38.451,"LINESTRING (-3.9961231 40.6408577, -3.996179 40.6407625, -3.996195 40.6407096, -3.9962138 40.6406668, -3.996238 40.6406241, -3.9962628 40.6405899, -3.9963087 40.6405452)",,,,
"[484263600, 435349842]",False,,Carretera de Moralzarzal,primary,False,36.193,"LINESTRING (-3.9961231 40.6408577, -3.9960857 40.6409924, -3.9960764 40.6411801)",,,,
298620664,False,,Carretera de Moralzarzal,primary,True,394.502,"LINESTRING (-3.9949538 40.6461147, -3.9951433 40.6459239, -3.995208 40.6458607, -3.9952952 40.6457701, -3.9953569 40.645705, -3.9954279 40.6456348, -3.9955084 40.6455462, -3.9955567 40.6454944, -3.9955956 40.6454486, -3.9956439 40.6453865, -3.9957055 40.6453102, -3.9957525 40.6452461, -3.9958128 40.6451486, -3.9958816 40.6450271, -3.9959523 40.6448919, -3.9959987 40.6447726, -3.9960355 40.6446599, -3.9960717 40.6445327, -3.9960965 40.6444315, -3.9961132 40.6443516, -3.996129 40.6442403, -3.9961496 40.6439845, -3.9961575 40.6437838, -3.9961642 40.6435905, -3.9961588 40.6433361, -3.9961495 40.643158, -3.9961416 40.6430087, -3.9961295 40.6428057)",,,,
405765961,False,,Carretera de Moralzarzal,primary,False,52.748999999999995,"LINESTRING (-3.9949538 40.6461147, -3.9948446 40.646229, -3.9947159 40.6463598, -3.9945779 40.6464937)",,,,
26782638,True,,Calle Anacleto López,residential,False,47.775999999999996,"LINESTRING (-3.9945939 40.6457972, -3.9946498 40.6458303, -3.9948455 40.6459461, -3.9949538 40.6461147)",,,,
26782638,True,,Calle Anacleto López,residential,False,41.265,"LINESTRING (-3.9935464 40.6454092, -3.9938982 40.6455021, -3.9940083 40.6455312)",,,,
27814325,True,,Calle Fragua,residential,False,115.802,"LINESTRING (-3.9926745 40.6452639, -3.9925567 40.6455574, -3.992567 40.645652, -3.9926537 40.6458028, -3.9926706 40.6462778)",,,,
436939985,True,,Calle Anacleto López,residential,False,39.447,"LINESTRING (-3.9926745 40.6452639, -3.9928192 40.6453289, -3.9929203 40.6453659, -3.9929978 40.6453773, -3.9931058 40.6453825)",,,,
236729785,False,,Calle Hontanilla,residential,False,34.817,"LINESTRING (-3.9890246 40.6451761, -3.9888449 40.6450732, -3.9887323 40.6449594)",,,,
"[236729785, 27252166]",False,,"['Calle Extremadura', 'Calle Hontanilla']",residential,"[False, True]",129.55999999999997,"LINESTRING (-3.9890246 40.6451761, -3.9891767 40.6452233, -3.9893396 40.6452574, -3.9895259 40.6452673, -3.9898434 40.6452297, -3.9900153 40.6452274, -3.9901203 40.6452383, -3.9901791 40.6452736, -3.9903909 40.6453891, -3.9904565 40.6454245)",,,,
26782619,False,,Calle Doctor José María Poveda,residential,False,13.248,"LINESTRING (-3.9883068 40.644282, -3.9882302 40.644178)",,,,
27252160,True,,Calle Doctor José María Poveda,residential,False,40.04,"LINESTRING (-3.9883068 40.644282, -3.9884698 40.6445541, -3.9885032 40.6446098)",,,,
26782619,False,,Calle Doctor José María Poveda,residential,True,76.164,"LINESTRING (-3.9875898 40.6432745, -3.9876675 40.6433843, -3.988017 40.6438779)",,,,
243603573,True,,Calle Doctor José María Poveda,residential,False,36.411,"LINESTRING (-3.9875898 40.6432745, -3.9875496 40.6431483, -3.9875481 40.6430692, -3.9875956 40.6429563)",,,,
243603573,True,,Calle Doctor José María Poveda,residential,False,12.55,"LINESTRING (-3.9875956 40.6429563, -3.9876372 40.6429079, -3.9876864 40.6428674)",,,,
28559574,False,,Calle Doctor José María Poveda,residential,False,40.166,"LINESTRING (-3.9884532 40.6449617, -3.9881792 40.6452571)",,,,
243603569,True,,Calle Doctor José María Poveda,residential,False,24.401999999999997,"LINESTRING (-3.9884532 40.6449617, -3.9885521 40.6449376, -3.9886502 40.644937, -3.9887323 40.6449594)",,,,
305491196,True,,Calle Doctor José María Poveda,residential,False,21.095,"LINESTRING (-3.9884532 40.6449617, -3.9885805 40.6448526, -3.988619 40.6448197)",,,,
28559568,True,,Calle La Berzosa,residential,False,20.085,"LINESTRING (-3.9872053 40.6427891, -3.9873147 40.6429244, -3.9873278 40.6429439)",,2,,
204915277,False,,Calle el Rondón,residential,True,47.263,"LINESTRING (-3.9987998 40.6399413, -3.9983195 40.6397226)",,,,
243603585,True,,Calle La Berzosa,residential,False,16.036,"LINESTRING (-3.9873329 40.642706, -3.9872439 40.6427297, -3.9872114 40.6427466, -3.9872053 40.6427891)",,,,
444207408,True,,Calle Doctor José María Poveda,residential,False,25.645,"LINESTRING (-3.988029 40.6426271, -3.9877592 40.6427333)",,,,
432119855,False,,Calle Doctor José María Poveda,residential,False,165.891,"LINESTRING (-3.988029 40.6426271, -3.988286 40.6424865, -3.9891421 40.6420234, -3.9893359 40.6419124, -3.9894695 40.6418412, -3.9896182 40.6417492)",,,,
27252155,True,,Calle Doctor José María Poveda,residential,False,39.253,"LINESTRING (-3.9877592 40.6427333, -3.9875554 40.6428923, -3.9874806 40.6430106)",,,,
243603577,True,,Calle La Berzosa,residential,False,36.104,"LINESTRING (-3.9877592 40.6427333, -3.9875325 40.6427223, -3.9873329 40.642706)",,2,,
229055099,True,,Calle Concejo,residential,False,161.62700000000004,"LINESTRING (-3.9920248 40.6472287, -3.9920286 40.6471298, -3.9918562 40.6467428, -3.9917236 40.6464602, -3.9917234 40.6463955, -3.9917355 40.6463369, -3.9917701 40.6462601, -3.9918472 40.6461605, -3.9919396 40.6460693, -3.9921245 40.6459125)",,,,
305491778,False,,Calle San Blas,residential,True,105.315,"LINESTRING (-3.9920248 40.6472287, -3.9919623 40.6471769, -3.9919082 40.64715, -3.9915234 40.6470084, -3.9911402 40.6468673, -3.9910242 40.6467948, -3.9909684 40.646744)",,,,
305491786,True,,,trunk_link,False,48.19,"LINESTRING (-3.9920248 40.6472287, -3.992014 40.6472936, -3.9919964 40.6473469, -3.9919398 40.647443, -3.9917597 40.6475995)",,,,
"[236729785, 27252166]",False,,"['Calle Extremadura', 'Calle Hontanilla']",residential,"[False, True]",129.56,"LINESTRING (-3.9904565 40.6454245, -3.9903909 40.6453891, -3.9901791 40.6452736, -3.9901203 40.6452383, -3.9900153 40.6452274, -3.9898434 40.6452297, -3.9895259 40.6452673, -3.9893396 40.6452574, -3.9891767 40.6452233, -3.9890246 40.6451761)",,,,
305491199,True,,Calle Extremadura,residential,False,24.825,"LINESTRING (-3.9904565 40.6454245, -3.9905255 40.6454922, -3.9905841 40.6456225)",,,,
305491197,True,,Calle Extremadura,residential,False,26.867,"LINESTRING (-3.9907424 40.6455309, -3.9904565 40.6454245)",,,,
511895854,True,,,residential,False,19.22,"LINESTRING (-3.9907424 40.6455309, -3.9907046 40.6455281, -3.9906674 40.6455339, -3.9906342 40.6455477, -3.9906077 40.6455684, -3.9905905 40.6455941, -3.9905841 40.6456225)",roundabout,,,
27548062,False,,Camino de la Fonda,residential,False,146.135,"LINESTRING (-3.9938761 40.639913, -3.9934549 40.6402896, -3.9932353 40.6405198, -3.9930099 40.6409356, -3.9929169 40.6409856)",,,,
27548062,False,,Camino de la Fonda,residential,True,69.61999999999999,"LINESTRING (-3.9925498 40.6415245, -3.9925711 40.6414447, -3.9926333 40.6412718, -3.9926766 40.6411788, -3.9928198 40.6410463, -3.9929169 40.6409856)",,,,
511895857,True,,,residential,False,6.571,"LINESTRING (-3.9925498 40.6415245, -3.9925239 40.6415236, -3.9924983 40.641527, -3.9924743 40.6415345)",roundabout,,,
243603582,False,,Urbanización Montealto,residential,False,125.97,"LINESTRING (-3.9893556 40.6413482, -3.9880801 40.641937)",,,,
432119860,False,,Calle el Monte,residential,False,45.789,"LINESTRING (-3.9893556 40.6413482, -3.9891494 40.6410621, -3.9891258 40.6409783)",,,,
432119860,False,,Calle el Monte,residential,True,49.858999999999995,"LINESTRING (-3.9893556 40.6413482, -3.9895721 40.641657, -3.9896182 40.6417492)",,,,
243603566,False,,Calle Doctor José María Poveda,residential,False,135.962,"LINESTRING (-3.9896182 40.6417492, -3.9898055 40.6416334, -3.9899079 40.6415888, -3.9900466 40.641548, -3.9906308 40.6414365, -3.9907163 40.6414202, -3.9911249 40.6413776)",,,,
432119855,False,,Calle Doctor José María Poveda,residential,True,165.891,"LINESTRING (-3.9896182 40.6417492, -3.9894695 40.6418412, -3.9893359 40.6419124, -3.9891421 40.6420234, -3.988286 40.6424865, -3.988029 40.6426271)",,,,
432119860,False,,Calle el Monte,residential,False,49.858999999999995,"LINESTRING (-3.9896182 40.6417492, -3.9895721 40.641657, -3.9893556 40.6413482)",,,,
243603566,False,,Calle Doctor José María Poveda,residential,False,80.068,"LINESTRING (-3.9911249 40.6413776, -3.9912372 40.6413654, -3.9914476 40.6413517, -3.9916653 40.6413582, -3.9920471 40.641464)",,,,
243603566,False,,Calle Doctor José María Poveda,residential,True,135.962,"LINESTRING (-3.9911249 40.6413776, -3.9907163 40.6414202, -3.9906308 40.6414365, -3.9900466 40.641548, -3.9899079 40.6415888, -3.9898055 40.6416334, -3.9896182 40.6417492)",,,,
962378228,False,,Calle Caño Viejo,residential,False,56.550000000000004,"LINESTRING (-3.9911249 40.6413776, -3.9910289 40.6411137, -3.9910412 40.6410327, -3.991097 40.6408854)",,,,
"[27548067, 136671967]",True,,"['Calle Caño Viejo', 'Calle el Monte']",residential,False,318.91700000000003,"LINESTRING (-3.9917512 40.6434535, -3.9914008 40.6436949, -3.9913202 40.6437244, -3.9912111 40.6437011, -3.9910545 40.6436151, -3.9907562 40.6434847, -3.9906745 40.6434293, -3.9906021 40.6433499, -3.9904563 40.643093, -3.9904272 40.6430372, -3.9903158 40.6428417, -3.990087 40.6424556, -3.9899352 40.6422062, -3.9898736 40.6421202, -3.9896577 40.6418189, -3.9896182 40.6417492)",,,,
511895874,True,,,residential,False,16.948,"LINESTRING (-3.9974527 40.6421343, -3.997476 40.642147, -3.9975021 40.6421561, -3.9975299 40.6421613, -3.9975586 40.6421624, -3.997587 40.6421593, -3.9976141 40.6421521, -3.9976389 40.6421412)",roundabout,,,
793545569,True,,Calle Las Águedas,residential,False,20.554,"LINESTRING (-3.9976389 40.6421412, -3.9978825 40.6421422)",,,,
27602510,True,,,residential,False,13.512,"LINESTRING (-3.9976389 40.6421412, -3.9976681 40.6421204, -3.9976889 40.6420945, -3.9977 40.6420653, -3.9977005 40.6420349)",roundabout,,,
27814415,True,,Calle Hermanos Martínez Morales,residential,False,61.683,"LINESTRING (-3.9918198 40.6440039, -3.9917568 40.6437399, -3.9917512 40.6434535)",,,,
236729783,False,,Calle Libertad,residential,False,41.139,"LINESTRING (-3.9918198 40.6440039, -3.991858 40.6442131, -3.991899 40.6443688)",,,,
"[27814466, 804738108]",True,,"['Plaza de los Cuatro Caños', 'Plaza de El Titi']",residential,False,73.39099999999999,"LINESTRING (-3.9918198 40.6440039, -3.9915912 40.6440242, -3.991571 40.6440268, -3.9913821 40.6440357, -3.9911713 40.6441194, -3.9910012 40.644187)",,,,
27814645,True,,Calle Cantarranas,residential,False,16.454,"LINESTRING (-3.9908399 40.6444701, -3.9906449 40.6444683)",,,,
27814645,True,,Calle Cantarranas,residential,False,99.021,"LINESTRING (-3.9906449 40.6444683, -3.9904494 40.64439, -3.9902776 40.6443703, -3.9900376 40.6443575, -3.9895106 40.6444405)",,,,
179103316,True,,Calle León,residential,False,41.256,"LINESTRING (-3.9906449 40.6444683, -3.990502 40.6445253, -3.9904189 40.6446563, -3.9904006 40.6447585)",,,,
27560971,True,,Urbanización Prados del Oeste,residential,False,19.338,"LINESTRING (-3.9947534 40.643165, -3.994904 40.6432961)",,,,
436931414,True,,Calle Fuente del Álamo,residential,False,41.595,"LINESTRING (-3.9947534 40.643165, -3.9943827 40.6434116)",,,,
27560944,True,,Calle Fuente del Álamo,residential,False,20.884,"LINESTRING (-3.9943827 40.6434116, -3.9942548 40.6435724)",,,,
27560948,True,,Calle Cacera de la Villa,residential,False,21.225,"LINESTRING (-3.9943827 40.6434116, -3.9941411 40.6434648)",,,,
27560944,True,,Calle Fuente del Álamo,residential,False,81.014,"LINESTRING (-3.9935964 40.6444768, -3.9935186 40.6444816, -3.9929443 40.6447331, -3.9927453 40.6448026)",,,,
27560960,True,,Calle Cacera de la Villa,residential,False,116.41300000000001,"LINESTRING (-3.9937068 40.6434389, -3.9936153 40.6434715, -3.9933695 40.6435592, -3.9930675 40.643736, -3.9925722 40.644026)",,,,
"[436931416, 369348539]",True,,Calle Mayordomos,residential,False,119.66,"LINESTRING (-3.9937068 40.6434389, -3.9936641 40.6433483, -3.9934617 40.6433051, -3.9931489 40.6433269, -3.9929592 40.6433947, -3.9928985 40.6434191, -3.9924293 40.6435227)",,,no,
46919667,True,,Calle de la Libertad,residential,False,11.387,"LINESTRING (-3.9919534 40.6439894, -3.9918198 40.6440039)",,,,
436935259,True,,Calle Cacera de la Villa,residential,False,52.368,"LINESTRING (-3.9925722 40.644026, -3.9919534 40.6439894)",,,,
27560961,True,,Calle Espinarejo,residential,False,88.978,"LINESTRING (-3.9925722 40.644026, -3.9927318 40.6443725, -3.992772 40.6445995, -3.9927453 40.6448026)",,,,
435349839,False,,Calle de la Libertad,residential,True,53.484,"LINESTRING (-3.9936686 40.6416562, -3.9930369 40.6416163)",,,,
27602491,False,,Calle de la Libertad,residential,False,111.03,"LINESTRING (-3.9936686 40.6416562, -3.9939123 40.6416585, -3.9940561 40.6416372, -3.9941941 40.6415904, -3.9947154 40.6413354, -3.9948439 40.6412706)",,,,
"[432119857, 436939985, 436935261]",True,,"['Calle Anacleto López', 'Calle Fuente del Álamo']",residential,False,64.034,"LINESTRING (-3.9927453 40.6448026, -3.9925682 40.6448806, -3.9925228 40.644968, -3.992519 40.6450517, -3.9926745 40.6452639)",,,,
27560971,True,,Urbanización Prados del Oeste,residential,False,115.38,"LINESTRING (-3.994904 40.6432961, -3.9948893 40.6440026, -3.9947071 40.6443034)",,,,
27602533,False,,Urbanización Prados del Oeste,residential,False,196.546,"LINESTRING (-3.994904 40.6432961, -3.9955896 40.6432999, -3.9955728 40.6442385, -3.995411 40.6445217)",,,,
26782638,True,,Calle Anacleto López,residential,False,57.584,"LINESTRING (-3.9940083 40.6455312, -3.9945939 40.6457972)",,,,
397704435,False,,Calle Julio Atienza Berrocal,residential,True,55.647,"LINESTRING (-3.9940083 40.6455312, -3.9940252 40.6454984, -3.9942557 40.6450673)",,,,
27560973,True,,Urbanización Los Arcos,residential,False,77.398,"LINESTRING (-3.9944654 40.6446998, -3.9935964 40.6444768)",,,,
397704434,False,,Urbanización Los Arcos,residential,False,89.302,"LINESTRING (-3.9944654 40.6446998, -3.9954588 40.644977)",,,,
397704435,False,,Calle Julio Atienza Berrocal,residential,False,44.53,"LINESTRING (-3.9944654 40.6446998, -3.9942557 40.6450673)",,,,
397704434,False,,Urbanización Los Arcos,residential,True,89.302,"LINESTRING (-3.9954588 40.644977, -3.9944654 40.6446998)",,,,
305491779,True,,Calle San Blas,residential,False,27.904,"LINESTRING (-3.9906987 40.6459468, -3.9907833 40.6457042)",,,,
305491778,False,,Calle San Blas,residential,False,92.415,"LINESTRING (-3.9906987 40.6459468, -3.9907247 40.6460807, -3.9907423 40.6461445, -3.9907874 40.6462459, -3.9908523 40.6463386, -3.9908927 40.6465982, -3.9909224 40.646672, -3.9909331 40.6466879, -3.9909684 40.646744)",,,,
27814653,False,,Calle Calleja Oscura,residential,False,92.59400000000001,"LINESTRING (-3.9909684 40.646744, -3.9909071 40.6467581, -3.9906243 40.6467962, -3.9903797 40.6467899, -3.9901137 40.6467475, -3.9900189 40.6467075, -3.9899718 40.6466689, -3.9899416 40.6466369)",,,,
305491778,False,,Calle San Blas,residential,False,105.315,"LINESTRING (-3.9909684 40.646744, -3.9910242 40.6467948, -3.9911402 40.6468673, -3.9915234 40.6470084, -3.9919082 40.64715, -3.9919623 40.6471769, -3.9920248 40.6472287)",,,,
305491778,False,,Calle San Blas,residential,True,92.415,"LINESTRING (-3.9909684 40.646744, -3.9909331 40.6466879, -3.9909224 40.646672, -3.9908927 40.6465982, -3.9908523 40.6463386, -3.9907874 40.6462459, -3.9907423 40.6461445, -3.9907247 40.6460807, -3.9906987 40.6459468)",,,,
27560983,True,,Calle San Blas,residential,False,30.001,"LINESTRING (-3.9906122 40.6456851, -3.9906987 40.6459468)",,,,
511895855,True,,,residential,False,16.033,"LINESTRING (-3.9906122 40.6456851, -3.9906411 40.6457051, -3.9906767 40.6457175, -3.9907155 40.6457211, -3.9907501 40.6457179, -3.9907833 40.6457042)",roundabout,,,
204915277,False,,Calle el Rondón,residential,False,47.263,"LINESTRING (-3.9983195 40.6397226, -3.9987998 40.6399413)",,,,
27602340,True,,Calle Boalo,residential,False,142.652,"LINESTRING (-3.9983195 40.6397226, -3.9981889 40.6399129, -3.997764 40.6402843, -3.9974823 40.6405983, -3.9973608 40.640772)",,,,
405760288,False,,Calle Boalo,residential,True,16.885,"LINESTRING (-3.9966491 40.6422201, -3.996588 40.6420755)",,2,,
26471517,False,,Calle Las Águedas,residential,False,50.507999999999996,"LINESTRING (-3.9966491 40.6422201, -3.9968345 40.6421846, -3.997047 40.6421446, -3.9972297 40.6421095)",,,,
717855530,True,,Calle Las Águedas,residential,False,29.832,"LINESTRING (-3.9966491 40.6422201, -3.9964193 40.6422505, -3.9963015 40.642232)",,,,
28559449,True,,Calle Cerceda,residential,False,19.673,"LINESTRING (-3.9987143 40.6401059, -3.9987998 40.6399413)",,,,
27602352,False,,Urbanización Dehesa,residential,False,41.5,"LINESTRING (-3.9973608 40.640772, -3.9969457 40.6405718)",,,no,
"[27602340, 435349837]",True,,Calle Boalo,residential,False,160.359,"LINESTRING (-3.9973608 40.640772, -3.9971661 40.6410917, -3.9969146 40.641521, -3.9965927 40.6419585, -3.9965761 40.642013, -3.996588 40.6420755)",,,,
27602352,False,,Urbanización Dehesa,residential,False,33.626,"LINESTRING (-3.9969457 40.6405718, -3.9966131 40.6404052)",,,no,
27602352,False,,Urbanización Dehesa,residential,True,41.5,"LINESTRING (-3.9969457 40.6405718, -3.9973608 40.640772)",,,no,
27602362,False,,Urbanización Dehesa,residential,False,49.315,"LINESTRING (-3.9969457 40.6405718, -3.9966385 40.6409491)",,,no,
27602362,False,,Urbanización Dehesa,residential,True,69.606,"LINESTRING (-3.9969457 40.6405718, -3.9974346 40.6400676)",,,no,
27602362,False,,Urbanización Dehesa,residential,False,69.606,"LINESTRING (-3.9974346 40.6400676, -3.9969457 40.6405718)",,,no,
27602364,True,,Calle General Álvarez Armentería,residential,False,27.835,"LINESTRING (-3.9948439 40.6412706, -3.9950321 40.6414762)",,,,
27602491,False,,Calle de la Libertad,residential,False,116.43900000000001,"LINESTRING (-3.9948439 40.6412706, -3.9949442 40.6412172, -3.9954585 40.6409382, -3.9955146 40.6408971, -3.9955769 40.6408429, -3.9956837 40.6407249, -3.9958014 40.6405457)",,,,
27602491,False,,Calle de la Libertad,residential,True,111.03,"LINESTRING (-3.9948439 40.6412706, -3.9947154 40.6413354, -3.9941941 40.6415904, -3.9940561 40.6416372, -3.9939123 40.6416585, -3.9936686 40.6416562)",,,,
412452224,True,,Calle Escalinata,residential,False,58.367,"LINESTRING (-3.995048 40.6415202, -3.9957396 40.6415088)",,,,
27602364,True,,Calle General Álvarez Armentería,residential,False,46.426,"LINESTRING (-3.995048 40.6415202, -3.9950637 40.6419154, -3.9950655 40.6419375)",,,,
27602366,True,,Calle Granjilla,residential,False,90.88899999999998,"LINESTRING (-3.9950655 40.6419375, -3.9958809 40.6419245, -3.9959702 40.641961, -3.9960227 40.6420188, -3.9960565 40.6420633)",,,,30
179103317,True,,Carretera de Moralzarzal,primary,False,13.11,"LINESTRING (-3.9960565 40.6420633, -3.9960278 40.6421227, -3.9959994 40.6421729)",,,,
27602366,True,,Calle Granjilla,residential,False,97.66,"LINESTRING (-3.993624 40.6417917, -3.9942273 40.6419866, -3.9947272 40.6419538)",,,,30
179103325,True,,,residential,False,15.530000000000001,"LINESTRING (-3.993624 40.6417917, -3.9936567 40.6416924, -3.9936686 40.6416562)",,,,
435349839,False,,Calle de la Libertad,residential,False,53.484,"LINESTRING (-3.9930369 40.6416163, -3.9936686 40.6416562)",,,,
435349839,False,,Calle de la Libertad,residential,True,16.577,"LINESTRING (-3.9930369 40.6416163, -3.9928415 40.6416008)",,,,
27602366,True,,Calle Granjilla,residential,False,53.238,"LINESTRING (-3.9930369 40.6416163, -3.9935217 40.641762, -3.993624 40.6417917)",,,,30
432119851,False,,Calle Caño Viejo,residential,True,29.703,"LINESTRING (-3.9900731 40.6396495, -3.9903548 40.6398097)",,,,
136669196,False,,Calle Caño Viejo,residential,False,68.065,"LINESTRING (-3.9900731 40.6396495, -3.9902036 40.6394516, -3.9902255 40.6393907, -3.9902216 40.6393215, -3.9901197 40.6390749)",,,,
"[432119869, 432119870, 243603583]",False,,Urbanización las Fuentes,living_street,False,362.50699999999995,"LINESTRING (-3.9900731 40.6396495, -3.988839 40.6395059, -3.9885477 40.6393052, -3.9881736 40.63907, -3.9881459 40.6390121, -3.9881733 40.6389453, -3.988246 40.6388963, -3.9883263 40.6388748, -3.9901197 40.6390749)",,,,
136669196,False,,Calle Caño Viejo,residential,True,68.065,"LINESTRING (-3.9901197 40.6390749, -3.9902216 40.6393215, -3.9902255 40.6393907, -3.9902036 40.6394516, -3.9900731 40.6396495)",,,,
