osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,width,junction
1013464546,,,carrer de sa Mar,residential,,True,False,106.60400000000001,"LINESTRING (2.7120647 39.7685048, 2.711794 39.7687743, 2.7112975 39.7692607)",,,,
28073190,,,Carrer de Bauçà,residential,,True,False,71.964,"LINESTRING (2.714695 39.7665045, 2.714609 39.7664709, 2.7141899 39.7663526, 2.7139265 39.7662438)",,,,
28588775,,,Carrer de Cristòfol Colom,residential,,True,False,87.71300000000001,"LINESTRING (2.714695 39.7665045, 2.7145501 39.7665679, 2.7144053 39.7666403, 2.7143255 39.7666943, 2.7142816 39.7667378, 2.7142519 39.7667691, 2.7142234 39.7668071, 2.7141974 39.7668456, 2.7141569 39.7669256, 2.7141314 39.7670397, 2.7141182 39.7671024)",,,,
"[28588777, 42765963, 106471775]",,,"['avinguda de Jeroni Estades', 'Plaça de sa Constitució']",residential,,False,"[False, True]",108.451,"LINESTRING (2.714695 39.7665045, 2.7147307 39.7664859, 2.7147815 39.7664434, 2.7148244 39.7663727, 2.7148246 39.7661858, 2.7147953 39.7658929, 2.7148298 39.7655682)",,,,
28588776,,,carrer de sa Mar,residential,,False,True,8.792,"LINESTRING (2.7121314 39.7684446, 2.7120647 39.7685048)",,,,
28073189,,,carrer de sa Mar,residential,,True,False,289.635,"LINESTRING (2.7121314 39.7684446, 2.7126011 39.7678756, 2.7129293 39.7674122, 2.7133305 39.7670457, 2.7137359 39.7665363, 2.7139265 39.7662438)",,,,
28588783,,,camí des Camp de s'Oca,residential,,False,False,196.156,"LINESTRING (2.7121314 39.7684446, 2.7129396 39.7688464, 2.7129703 39.7688576, 2.7131745 39.7689576, 2.7132059 39.7689979, 2.7132072 39.7690573, 2.7131697 39.7691793, 2.7131891 39.7692412, 2.7132501 39.7692833, 2.7137386 39.7695378)",,,,
364736021,,,carrer d'Adela Oliver Llinàs,residential,,False,False,31.516,"LINESTRING (2.7137386 39.7695378, 2.7139573 39.7693096)",,,,
28588783,,,camí des Camp de s'Oca,residential,,False,True,196.156,"LINESTRING (2.7137386 39.7695378, 2.7132501 39.7692833, 2.7131891 39.7692412, 2.7131697 39.7691793, 2.7132072 39.7690573, 2.7132059 39.7689979, 2.7131745 39.7689576, 2.7129703 39.7688576, 2.7129396 39.7688464, 2.7121314 39.7684446)",,,,
1013464549,,,carrer d'Adela Oliver Llinàs,residential,30,False,True,101.398,"LINESTRING (2.7137386 39.7695378, 2.7130547 39.7701878, 2.7130346 39.7702069, 2.7129925 39.7702468)",,,,
242543617,,,camí de s'Hort de ses Ties,residential,,True,False,68.146,"LINESTRING (2.7139573 39.7693096, 2.7145196 39.7697441)",,,,
364736021,,,carrer d'Adela Oliver Llinàs,residential,,False,True,31.516,"LINESTRING (2.7139573 39.7693096, 2.7137386 39.7695378)",,,,
42775889,,,carrer d'Adela Oliver Llinàs,residential,,False,True,83.751,"LINESTRING (2.7139573 39.7693096, 2.714259 39.7690191, 2.7146349 39.76877)",,,,
100974704,,,Camí de Cas Jurat,residential,30,False,False,57.807,"LINESTRING (2.7145196 39.7697441, 2.7147126 39.7696403, 2.7148757 39.7695854, 2.7149796 39.7693999)",,,,
101007050,,,Camí de Cas Jurat,residential,30,True,False,136.633,"LINESTRING (2.7145196 39.7697441, 2.714009 39.770128, 2.7133197 39.7705539)",,,,
"[101009259, 32258862]",,,Carrer Andreu Coll,residential,,True,False,137.657,"LINESTRING (2.7149796 39.7693999, 2.7151692 39.7696426, 2.7157846 39.7704721)",yes,,,
100974704,,,Camí de Cas Jurat,residential,30,False,True,57.807,"LINESTRING (2.7149796 39.7693999, 2.7148757 39.7695854, 2.7147126 39.7696403, 2.7145196 39.7697441)",,,,
28589030,,,carreró del Rei Herodes,residential,,True,False,45.507999999999996,"LINESTRING (2.7107271 39.7694324, 2.7108604 39.7692477, 2.7110178 39.7690909)",,,,
26836671,,,carrer des Noguerar,residential,,True,False,17.243,"LINESTRING (2.7110178 39.7690909, 2.7108691 39.7689861)",,,,
488343470,,,Carrer de Cetre,residential,,False,False,49.631,"LINESTRING (2.7104519 39.7677726, 2.7109573 39.7679924)",,,,
1013464547,,,carrer des Noguerar,residential,,True,False,46.114,"LINESTRING (2.7104097 39.7687269, 2.709983 39.7684731)",,,,
28589248,,,carrer de la Fortuna,residential,,True,False,94.133,"LINESTRING (2.7109573 39.7679924, 2.7104097 39.7687269)",,,,
488343470,,,Carrer de Cetre,residential,,False,True,49.631,"LINESTRING (2.7109573 39.7679924, 2.7104519 39.7677726)",,,,
488343470,,,Carrer de Cetre,residential,,False,False,40.146,"LINESTRING (2.7109573 39.7679924, 2.7109963 39.7680093, 2.7112523 39.7681207, 2.7113661 39.7681702)",,,,
28589250,,,Gran Via,residential,,True,False,91.364,"LINESTRING (2.7108691 39.7689861, 2.7114024 39.768274)",,,,
1013464547,,,carrer des Noguerar,residential,,True,False,48.707,"LINESTRING (2.7108691 39.7689861, 2.7104097 39.7687269)",,,,
336525511,,,Carrer del Capità Angelats,residential,,False,False,165.603,"LINESTRING (2.7112955 39.7653077, 2.7110023 39.7653662, 2.7107684 39.7653727, 2.7105153 39.7653633, 2.7102503 39.7653404, 2.7101446 39.7653142, 2.7100446 39.7653206, 2.7098471 39.7653936, 2.7096216 39.7655334, 2.7094649 39.765559)",,,,
336525511,,,Carrer del Capità Angelats,residential,,False,True,45.769000000000005,"LINESTRING (2.7112955 39.7653077, 2.7113815 39.7653161, 2.7118222 39.7653813)",,,,
100955664,,,Carrer del Capità Angelats,residential,,False,True,59.659,"LINESTRING (2.7118222 39.7653813, 2.7119648 39.7653962, 2.7121249 39.7653354, 2.7123907 39.7655393)",,,,
100960799,,,camí de Can Pedaçot,residential,,False,True,143.637,"LINESTRING (2.7118222 39.7653813, 2.7117949 39.7654847, 2.7118512 39.7656836, 2.7119464 39.7657568, 2.7116377 39.7662246, 2.7118124 39.7663226, 2.7116589 39.7664695)",,,,
336525511,,,Carrer del Capità Angelats,residential,,False,False,45.769000000000005,"LINESTRING (2.7118222 39.7653813, 2.7113815 39.7653161, 2.7112955 39.7653077)",,,,
213770227,,,Carrer de Joan Canals Estades,residential,,True,False,84.664,"LINESTRING (2.7166474 39.770098, 2.7157846 39.7704721)",,,,
"[336532059, 150114525, 150114527]",,,"[""Carrer de la Victòria de l'11 de Maig"", ""Avinguda d'Astúries""]",residential,30,True,False,186.07,"LINESTRING (2.7166474 39.770098, 2.7163768 39.7697143, 2.7163424 39.7696567, 2.7162946 39.7695767, 2.716134 39.769308, 2.7160909 39.7692442, 2.7159554 39.7691517, 2.7158533 39.7690587, 2.7157526 39.7689407, 2.7156188 39.7686421)",yes,,,
32451914,,,Carrer de Sant Pere,residential,,False,False,122.01700000000001,"LINESTRING (2.7190984 39.7647064, 2.7189127 39.7649431, 2.7183751 39.7655118, 2.7182849 39.7656072)",,,,
42716119,,,Carrer Sant Andreu,residential,,True,False,130.48700000000002,"LINESTRING (2.7190984 39.7647064, 2.7187973 39.7645516, 2.7186191 39.7643717, 2.7186675 39.7639776, 2.7184364 39.7637702)",,,,
42716123,,,Camí de Son Bou,residential,,False,True,264.96,"LINESTRING (2.7190984 39.7647064, 2.7195043 39.7642055, 2.7198737 39.7635246, 2.7203173 39.7628895, 2.7205126 39.762591)",,,,
42692259,,,Carrer de Pastor,residential,,True,False,54.934,"LINESTRING (2.7182849 39.7656072, 2.7176459 39.7655542)",,,,
32451914,,,Carrer de Sant Pere,residential,,False,True,122.01700000000001,"LINESTRING (2.7182849 39.7656072, 2.7183751 39.7655118, 2.7189127 39.7649431, 2.7190984 39.7647064)",,,,
42772742,,,Plaça dels Estiradors,residential,,True,False,54.602999999999994,"LINESTRING (2.7182849 39.7656072, 2.7185039 39.7656276, 2.7189191 39.7656663)",,,,
42716123,,,Camí de Son Bou,residential,,False,False,264.96000000000004,"LINESTRING (2.7205126 39.762591, 2.7203173 39.7628895, 2.7198737 39.7635246, 2.7195043 39.7642055, 2.7190984 39.7647064)",,,,
336525511,,,Carrer del Capità Angelats,residential,,False,True,165.603,"LINESTRING (2.7094649 39.765559, 2.7096216 39.7655334, 2.7098471 39.7653936, 2.7100446 39.7653206, 2.7101446 39.7653142, 2.7102503 39.7653404, 2.7105153 39.7653633, 2.7107684 39.7653727, 2.7110023 39.7653662, 2.7112955 39.7653077)",,,,
336457704,,,Carrer de Sant Jaume,residential,,True,False,21.986,"LINESTRING (2.7164862 39.7657121, 2.7167234 39.7657886)",,,,
964851455,,,Carrer de Sant Jaume,residential,,False,True,52.586,"LINESTRING (2.7164862 39.7657121, 2.7162117 39.7656863, 2.7158807 39.7656311)",,,,
38977618,,,Carrer de Sant Nicolau,residential,,True,False,29.786,"LINESTRING (2.7165888 39.7654561, 2.716565 39.765515, 2.7164862 39.7657121)",,,,
274332268,,,Carrer de Pastor,residential,,True,False,17.441,"LINESTRING (2.7167884 39.7654887, 2.7165888 39.7654561)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,False,144.988,"LINESTRING (2.7184364 39.7637702, 2.7174205 39.7648144)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,True,79.86999999999999,"LINESTRING (2.7184364 39.7637702, 2.7184433 39.7631103, 2.7184468 39.763052)",,,,
336400904,,,camí vell de Palma,residential,,True,False,48.669,"LINESTRING (2.7116056 39.7621816, 2.7111971 39.7624865)",,,,
42692225,,,Carrer Reial,residential,,True,False,75.711,"LINESTRING (2.7162487 39.7645419, 2.7157776 39.7651185)",,,,
"[42692233, 42692234]",,,"['Carrer de Joan Marquès i Arbona', 'Carrer Reial']",residential,,False,True,137.941,"LINESTRING (2.7162487 39.7645419, 2.7164207 39.7643322, 2.7154083 39.763716)",,,,
42691126,,,Carrer de la Unió,residential,,True,False,98.339,"LINESTRING (2.717207 39.7650313, 2.7162487 39.7645419)",,,,
42716118,,,Carrer de sa Creu,residential,,False,True,63.653,"LINESTRING (2.717207 39.7650313, 2.717829 39.7653461)",,,,
42716131,,,Carrer de Pau Noguera,residential,,True,False,62.185,"LINESTRING (2.717207 39.7650313, 2.7167884 39.7654887)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,True,30.244,"LINESTRING (2.717207 39.7650313, 2.7174205 39.7648144)",,,,
42691114,,,,residential,,True,False,17.263,"LINESTRING (2.7117858 39.7622517, 2.7116056 39.7621816)",,,,
242585657,,,Placeta de Francesc Saltor,residential,,True,False,26.32,"LINESTRING (2.7111971 39.7624865, 2.7110656 39.7625502, 2.7109366 39.7626127)",,,,
242585660,,,Carrer Isabel II,residential,,False,True,40.833,"LINESTRING (2.7111971 39.7624865, 2.7112095 39.7625603, 2.7112157 39.762597, 2.7112649 39.7626761, 2.7114414 39.7627754)",,,,
42691113,,,carrer del Germà Bianor,residential,,True,False,65.251,"LINESTRING (2.7114414 39.7627754, 2.7117858 39.7622517)",,,,
4385291,,,Carrer Isabel II,residential,,True,False,140.136,"LINESTRING (2.7114414 39.7627754, 2.711829 39.7629966, 2.7123954 39.7634611, 2.71262 39.7636454)",,,,
242585660,,,Carrer Isabel II,residential,,False,False,40.833000000000006,"LINESTRING (2.7114414 39.7627754, 2.7112649 39.7626761, 2.7112157 39.762597, 2.7112095 39.7625603, 2.7111971 39.7624865)",,,,
42692228,,,Carrer de Ramon Lull,residential,,False,True,76.379,"LINESTRING (2.7131731 39.7631059, 2.71262 39.7636454)",,,,
"[42691146, 42719309, 42719310]",,,Camí de Ca'n Vives,residential,,False,False,185.98600000000002,"LINESTRING (2.7154083 39.763716, 2.7161569 39.7627552, 2.7161209 39.7627295, 2.7161594 39.7626769, 2.7159668 39.7625332, 2.7158406 39.7624375, 2.7158452 39.7623256)",yes,,,
"[42692233, 42692234]",,,"['Carrer de Joan Marquès i Arbona', 'Carrer Reial']",residential,,False,False,137.941,"LINESTRING (2.7154083 39.763716, 2.7164207 39.7643322, 2.7162487 39.7645419)",,,,
42692236,,,Camí des Fossaret,residential,,True,False,128.529,"LINESTRING (2.7154083 39.763716, 2.7153937 39.7637085, 2.7153806 39.7637053, 2.7153603 39.7637051, 2.7153464 39.7637095, 2.7152475 39.763771, 2.7152319 39.7637747, 2.7152154 39.7637733, 2.7152016 39.7637663, 2.7151709 39.763727, 2.7149757 39.7634091, 2.7147786 39.7632862, 2.7145056 39.7630405, 2.714493 39.7629881)",,,,
42692225,,,Carrer Reial,residential,,True,False,29.054,"LINESTRING (2.7157776 39.7651185, 2.715594 39.7653384)",,,,
42692227,,,Carrer de Pastor,residential,,True,False,78.845,"LINESTRING (2.7157776 39.7651185, 2.7165888 39.7654561)",,,,
42716124,,,"Carrer Germanes Casesnoves ""Valentes Dones""",residential,,False,False,85.592,"LINESTRING (2.7184468 39.763052, 2.7180439 39.7628463, 2.7176245 39.762613)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,False,79.86999999999999,"LINESTRING (2.7184468 39.763052, 2.7184433 39.7631103, 2.7184364 39.7637702)",,,,
42716124,,,"Carrer Germanes Casesnoves ""Valentes Dones""",residential,,False,False,30.842,"LINESTRING (2.7176245 39.762613, 2.7173335 39.762449)",,,,
42716124,,,"Carrer Germanes Casesnoves ""Valentes Dones""",residential,,False,True,85.592,"LINESTRING (2.7176245 39.762613, 2.7180439 39.7628463, 2.7184468 39.763052)",,,,
42716124,,,"Carrer Germanes Casesnoves ""Valentes Dones""",residential,,False,True,30.842,"LINESTRING (2.7173335 39.762449, 2.7176245 39.762613)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,False,30.244,"LINESTRING (2.7174205 39.7648144, 2.717207 39.7650313)",,,,
274332269,,,Carrer de Pau Noguera,residential,,False,True,144.988,"LINESTRING (2.7174205 39.7648144, 2.7184364 39.7637702)",,,,
"[42716117, 242613879]",,,"['Carrer de la Palma', 'carrer del Sol']",residential,,False,False,90.911,"LINESTRING (2.7174205 39.7648144, 2.7180126 39.7651106, 2.7179836 39.765149, 2.717829 39.7653461)",,,,
42716118,,,Carrer de sa Creu,residential,,False,False,63.653,"LINESTRING (2.717829 39.7653461, 2.717207 39.7650313)",,,,
242613879,,,carrer del Sol,residential,,False,False,27.935,"LINESTRING (2.717829 39.7653461, 2.7176459 39.7655542)",,,,
"[42716117, 242613879]",,,"['Carrer de la Palma', 'carrer del Sol']",residential,,False,True,90.911,"LINESTRING (2.717829 39.7653461, 2.7179836 39.765149, 2.7180126 39.7651106, 2.7174205 39.7648144)",,,,
42692259,,,Carrer de Pastor,residential,,True,False,73.653,"LINESTRING (2.7176459 39.7655542, 2.7167884 39.7654887)",,,,
242613879,,,carrer del Sol,residential,,False,True,27.935,"LINESTRING (2.7176459 39.7655542, 2.717829 39.7653461)",,,,
42719304,,,,residential,,False,False,60.935,"LINESTRING (2.7158452 39.7623256, 2.7159775 39.7622206, 2.7163278 39.7621485, 2.7164858 39.7621287)",,,,
42719310,,,,residential,,False,False,42.577,"LINESTRING (2.7158452 39.7623256, 2.7157541 39.7622321, 2.7156485 39.7619787)",,,,
"[42691146, 42719309, 42719310]",,,Camí de Ca'n Vives,residential,,False,True,185.986,"LINESTRING (2.7158452 39.7623256, 2.7158406 39.7624375, 2.7159668 39.7625332, 2.7161594 39.7626769, 2.7161209 39.7627295, 2.7161569 39.7627552, 2.7154083 39.763716)",yes,,,
42719310,,,,residential,,False,True,42.577,"LINESTRING (2.7156485 39.7619787, 2.7157541 39.7622321, 2.7158452 39.7623256)",,,,
42719304,,,,residential,,False,True,60.935,"LINESTRING (2.7164858 39.7621287, 2.7163278 39.7621485, 2.7159775 39.7622206, 2.7158452 39.7623256)",,,,
100974419,,,Plaça dels Estiradors,residential,,True,False,14.0,"LINESTRING (2.7189191 39.7656663, 2.7190811 39.7656849)",,,,
42772742,,,Plaça dels Estiradors,residential,,True,False,23.776,"LINESTRING (2.7189191 39.7656663, 2.7190063 39.7656002, 2.7191172 39.7655162)",,,,
42765975,,,carrer del Celler,residential,,False,False,50.7,"LINESTRING (2.7190811 39.7656849, 2.7196643 39.7657682)",,,,
42765951,,,carrer del Pare Baró,residential,,False,True,20.084,"LINESTRING (2.7176973 39.7666526, 2.717472 39.7666013)",,,,
336457702,,,Carrer de Moragues,residential,,True,False,55.463,"LINESTRING (2.7176973 39.7666526, 2.7179334 39.766188)",,,,
42765951,,,carrer del Pare Baró,residential,,False,False,32.838,"LINESTRING (2.7176973 39.7666526, 2.7179413 39.7667177, 2.7179708 39.7668118)",,,,
42765951,,,carrer del Pare Baró,residential,,False,False,20.084,"LINESTRING (2.717472 39.7666013, 2.7176973 39.7666526)",,,,
42765951,,,carrer del Pare Baró,residential,,False,True,32.838,"LINESTRING (2.7179708 39.7668118, 2.7179413 39.7667177, 2.7176973 39.7666526)",,,,
242613877,,,Carrer de Batac,residential,,True,False,16.573,"LINESTRING (2.717385 39.7667345, 2.717472 39.7666013)",,,,
42808800,,,Carrer del Bisbe Mateu Colom,residential,,True,False,127.215,"LINESTRING (2.717385 39.7667345, 2.718051 39.7669378, 2.7187683 39.7671568)",,,,
42765966,,,Carrer de Santa Teresa,residential,,True,False,76.747,"LINESTRING (2.7187683 39.7671568, 2.718916 39.766476)",,,,
42808800,,,Carrer del Bisbe Mateu Colom,residential,,True,False,48.667,"LINESTRING (2.7187683 39.7671568, 2.7193012 39.767311)",,,,
81174534,,,,residential,,False,True,39.36,"LINESTRING (2.7204158 39.765872, 2.7199637 39.7658047)",,,,
42765970,,,Carrer de Fortuny,residential,,True,False,76.293,"LINESTRING (2.7194634 39.7666363, 2.7193012 39.767311)",,,,
336457704,,,Carrer de Sant Jaume,residential,,True,False,27.681,"LINESTRING (2.7194634 39.7666363, 2.7197667 39.7667236)",,,,
42808800,,,Carrer del Bisbe Mateu Colom,residential,,True,False,47.954,"LINESTRING (2.7193012 39.767311, 2.7198234 39.7674687)",,,,
42765969,,,,residential,,False,True,42.988,"LINESTRING (2.7198234 39.7674687, 2.7202875 39.7676177)",,,,
42808796,,,Carrer de Rullan i Mir,residential,,True,False,44.681,"LINESTRING (2.7198234 39.7674687, 2.719741 39.7678655)",,,,
101007036,,,Plaça del Mercat,residential,,False,True,37.332,"LINESTRING (2.7141182 39.7671024, 2.7141557 39.7671058, 2.7144479 39.7671381, 2.7145513 39.7671453)",,,,
"[496982609, 4385277]",,,"['Carrer de sa Romaguera', 'Carrer de Cristòfol Colom']",residential,,False,False,141.43,"LINESTRING (2.7141182 39.7671024, 2.7141111 39.7671607, 2.714109 39.7672244, 2.714104 39.7672857, 2.7140962 39.7676024, 2.7140962 39.767738, 2.7141119 39.7677906, 2.7142846 39.768034, 2.7145325 39.7682717)",,,,
"[42772982, 242636967]",,,"[""Carrer de la Victòria de l'11 de Maig"", 'Carrer de Palou']",residential,,True,False,243.741,"LINESTRING (2.7145513 39.7671453, 2.7146776 39.7671668, 2.7147969 39.7672658, 2.7150699 39.7672471, 2.7152926 39.7673238, 2.7157988 39.7675892, 2.7157839 39.7676063, 2.715663 39.767747, 2.7156908 39.7681483, 2.7156756 39.7683124, 2.7156394 39.7684746, 2.7156188 39.7686421)",,,,
101007036,,,Plaça del Mercat,residential,,False,False,37.332,"LINESTRING (2.7145513 39.7671453, 2.7144479 39.7671381, 2.7141557 39.7671058, 2.7141182 39.7671024)",,,,
42775888,,,Plaça dels Teixidors,residential,,False,True,52.448,"LINESTRING (2.7146349 39.76877, 2.7147826 39.7687662, 2.7148812 39.7687636, 2.7149656 39.7687614, 2.7150764 39.7687586, 2.7152482 39.7687541)",,,,
42775889,,,carrer d'Adela Oliver Llinàs,residential,,False,False,83.751,"LINESTRING (2.7146349 39.76877, 2.714259 39.7690191, 2.7139573 39.7693096)",,,,
364736020,,,Plaça dels Teixidors,residential,,False,False,58.672,"LINESTRING (2.7146349 39.76877, 2.7145052 39.7686109, 2.7145233 39.7684353, 2.7145312 39.768294, 2.7145325 39.7682717)",,,,
42765970,,,Carrer de Fortuny,residential,,True,False,98.044,"LINESTRING (2.7196643 39.7657682, 2.7194634 39.7666363)",,,,
42765975,,,carrer del Celler,residential,,False,True,50.7,"LINESTRING (2.7196643 39.7657682, 2.7190811 39.7656849)",,,,
336435920,,,carrer del Celler,residential,,True,False,25.91,"LINESTRING (2.7196643 39.7657682, 2.7199637 39.7658047)",,,,
42808794,,,Carrer de Sant Ramon,residential,,True,False,103.555,"LINESTRING (2.7199637 39.7658047, 2.7197667 39.7667236)",,,,
