osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,access,junction,tunnel
48066440,Calle Carlos Mackintosh,living_street,True,False,37.788,"LINESTRING (-4.8862739 36.5086182, -4.8862506 36.5086122, -4.8861641 36.50859, -4.8860801 36.5085685, -4.8860028 36.5085487, -4.8859636 36.5085386, -4.8858711 36.5085149)",1,30,,,,
394967781,Avenida del Mar,living_street,False,False,43.916,"LINESTRING (-4.8862739 36.5086182, -4.886293 36.508569, -4.8863962 36.5083071, -4.8864219 36.5082416)",1,30,,,,
48066440,Calle Carlos Mackintosh,living_street,True,False,76.073,"LINESTRING (-4.8858711 36.5085149, -4.8856545 36.5084594, -4.885427 36.508401, -4.8851448 36.5083287, -4.8851307 36.5083251, -4.8850602 36.508307)",1,30,,,,
394967778,Avenida del Mar,living_street,False,False,54.284,"LINESTRING (-4.8858711 36.5085149, -4.8858891 36.5084701, -4.8859915 36.5082064, -4.8860533 36.5080492)",1,30,,,,
48902252,Calle Escuelas,living_street,False,True,104.125,"LINESTRING (-4.8840118 36.51048, -4.8841191 36.5107272, -4.8842439 36.5109307, -4.8843802 36.5111261, -4.8843947 36.5111398, -4.8845249 36.5111842, -4.8845395 36.5111946, -4.8845652 36.5112427, -4.8845763 36.511265)",,,3,,,
126349029,Calle Lobatas,living_street,True,False,7.237,"LINESTRING (-4.8845763 36.511265, -4.8846094 36.5113244)",,,,,,
445398064,Calle Portada,living_street,True,False,32.479,"LINESTRING (-4.8845763 36.511265, -4.8842416 36.5113788)",,,,,,
48902252,Calle Escuelas,living_street,False,False,104.125,"LINESTRING (-4.8845763 36.511265, -4.8845652 36.5112427, -4.8845395 36.5111946, -4.8845249 36.5111842, -4.8843947 36.5111398, -4.8843802 36.5111261, -4.8842439 36.5109307, -4.8841191 36.5107272, -4.8840118 36.51048)",,,3,,,
"[445398064, 445398065]","['Calle Arte', 'Calle Portada']","['living_street', 'residential']",True,False,92.392,"LINESTRING (-4.8839838 36.5114621, -4.8838907 36.5114845, -4.8838624 36.5114917, -4.8838351 36.5114887, -4.883802 36.511468, -4.8837866 36.5114512, -4.8837647 36.5114108, -4.8836642 36.5112251, -4.8835955 36.5111318, -4.8833386 36.510918)",,,,,,
48126126,Calle Juan Alameda,tertiary,True,False,89.589,"LINESTRING (-4.8840347 36.5131895, -4.8840297 36.513125, -4.8840116 36.5130554, -4.8839905 36.5129979, -4.8839072 36.5128388, -4.8838695 36.512748, -4.8838508 36.5126779, -4.8838444 36.5126294, -4.8838239 36.5124088)",,,,,,
48202256,,residential,False,False,28.098,"LINESTRING (-4.8840347 36.5131895, -4.8841888 36.5131986, -4.8843483 36.5132075)",,,,,,
126856587,Avenida de la Puerta del Mar,residential,True,False,49.944,"LINESTRING (-4.8850602 36.508307, -4.8848426 36.5087207)",,,,,,
48066437,Avenida Antonio Belón,residential,True,False,80.893,"LINESTRING (-4.8870083 36.5080917, -4.8871185 36.5080882, -4.8878968 36.5079587)",1,,,,,
"[48420472, 1031599406]",Calle Padre Enrique Cantos,"['residential', 'living_street']",True,False,66.80199999999999,"LINESTRING (-4.8870083 36.5080917, -4.8874154 36.508412, -4.88754 36.5085139)",1,,,,,
445398064,Calle Portada,living_street,True,False,24.832,"LINESTRING (-4.8842416 36.5113788, -4.8839838 36.5114621)",,,,,,
"[48275585, 48202255]",Calle Postigos,"['residential', 'living_street']",True,False,207.56599999999997,"LINESTRING (-4.8843483 36.5132075, -4.884421 36.5127626, -4.8844735 36.5124649, -4.8844908 36.5123396, -4.8844593 36.5121661, -4.8844462 36.5120911, -4.8844337 36.5119763, -4.8844161 36.5117296, -4.8842416 36.5113788)",,,,,,
48202256,,residential,False,True,28.098,"LINESTRING (-4.8843483 36.5132075, -4.8841888 36.5131986, -4.8840347 36.5131895)",,,,,,
48275587,Calle Chorrón,living_street,True,False,68.489,"LINESTRING (-4.8853331 36.5111221, -4.8852238 36.5111487, -4.8848003 36.5112709, -4.8846094 36.5113244)",,,,delivery,,
"[962964528, 126349028]","['Calle Ancha', 'Calle de San Francisco']",living_street,True,False,184.54999999999998,"LINESTRING (-4.8853331 36.5111221, -4.8853279 36.5111629, -4.8852899 36.5114405, -4.8852751 36.5115432, -4.8852353 36.5117903, -4.8852035 36.5120592, -4.8851861 36.5121806, -4.8851844 36.5122615, -4.8851911 36.512337, -4.8852496 36.5127724)",,,,delivery,,
1031599404,Calle Francisco Norte,living_street,True,False,26.321,"LINESTRING (-4.8878031 36.5087559, -4.888093 36.5087142)",1,,,,,
"[1031599405, 89955005]",Calle San Juan Bosco,"['living_street', 'residential']",True,False,52.184000000000005,"LINESTRING (-4.8878031 36.5087559, -4.8877718 36.5088452, -4.8876564 36.5091744, -4.8876386 36.5092058)",1,,,,,
"[1031599402, 1031599403]",Calle Ramiro Campos Turmo,"['living_street', 'residential']",True,False,85.819,"LINESTRING (-4.888093 36.5087142, -4.887978 36.5082757, -4.8878968 36.5079587)",1,,,,,
"[48346664, 1031599404]",Calle Francisco Norte,"['living_street', 'residential']",True,False,49.261,"LINESTRING (-4.888093 36.5087142, -4.8881743 36.5086996, -4.888631 36.5086179)",1,,,,,
48420473,Calle Victor de la Serna,living_street,True,False,35.521,"LINESTRING (-4.8876386 36.5092058, -4.8872615 36.5091049)",1,30,,,,
89955005,Calle San Juan Bosco,residential,True,False,46.797,"LINESTRING (-4.8876386 36.5092058, -4.8876059 36.5092481, -4.8874103 36.5095842)",1,,,,,
1035967849,Calle Antonio Herrero,living_street,True,False,48.737,"LINESTRING (-4.8881204 36.5094111, -4.8876386 36.5092058)",,30,,,,
"[1031599403, 48346764]",Calle Ramiro Campos Turmo,"['residential', 'living_street']",True,False,80.33500000000001,"LINESTRING (-4.8881204 36.5094111, -4.8882043 36.5092695, -4.8882153 36.5092079, -4.8881075 36.5087728, -4.888093 36.5087142)",,,,,,
1014052800,Avenida Miguel Cano,living_street,True,False,25.472,"LINESTRING (-4.886704 36.5089686, -4.8867767 36.5087471)",1,20,,,,
48361217,calle Padre José Vera,living_street,False,True,28.123,"LINESTRING (-4.8879592 36.5071207, -4.8880171 36.5073693)",,,,,,
"[48794963, 126554844]",Avenida Duque de Ahumada,living_street,True,False,388.5009999999999,"LINESTRING (-4.8879592 36.5071207, -4.8876788 36.5071062, -4.8873398 36.5070897, -4.88684 36.5070762, -4.8867196 36.5070718, -4.8865835 36.5070658, -4.8864249 36.5070587, -4.8861706 36.5070436, -4.8861208 36.507039, -4.8859493 36.5070232, -4.8854638 36.5069746, -4.8848322 36.5068715, -4.8845751 36.5068279, -4.8843455 36.5067878, -4.8842857 36.5067836, -4.8842211 36.5067843, -4.8841619 36.5067909, -4.8841093 36.5067998, -4.8839973 36.5068296, -4.8836757 36.5069302)",,,,designated,,
48303458,Avenida Antonio Belón,residential,True,False,20.297,"LINESTRING (-4.8878968 36.5079587, -4.888119 36.507921)",,,,,,
48400566,Calle Notario Luis Oliver,living_street,True,False,85.41,"LINESTRING (-4.8884449 36.5078645, -4.888631 36.5086179)",1,30,,,,
48303458,Avenida Antonio Belón,residential,True,False,148.058,"LINESTRING (-4.8884449 36.5078645, -4.8891963 36.5077447, -4.8895618 36.507677, -4.8900702 36.5076087)",,,,,,
48400566,Calle Notario Luis Oliver,living_street,True,False,40.257,"LINESTRING (-4.888929 36.5097257, -4.888937 36.5097614, -4.8889404 36.5097965, -4.8889074 36.5100231, -4.8889182 36.5100849)",1,30,,,,
1035967849,Calle Antonio Herrero,living_street,True,False,80.28999999999999,"LINESTRING (-4.888929 36.5097257, -4.8888516 36.5096949, -4.8881204 36.5094111)",,30,,,,
48420473,Calle Victor de la Serna,living_street,True,False,52.08,"LINESTRING (-4.8872615 36.5091049, -4.886704 36.5089686)",1,30,,,,
"[48400564, 1031599407]",Calle María Auxiliadora,"['residential', 'living_street']",True,False,72.42,"LINESTRING (-4.8872615 36.5091049, -4.8874353 36.5086307, -4.8874607 36.5085532, -4.8874924 36.5085275, -4.88754 36.5085139)",1,,,,,
48990569,Calle Valentuñana,residential,True,False,48.531,"LINESTRING (-4.8889338 36.5101569, -4.88892 36.5101878, -4.8889056 36.5102179, -4.8887684 36.5105056, -4.88874 36.5105646)",,30,,,,
1022828172,Avenida Ricardo Soriano,primary,True,False,135.12,"LINESTRING (-4.8889338 36.5101569, -4.889014 36.5101752, -4.889609 36.5103111, -4.8899208 36.5103767, -4.890157 36.5104133, -4.8903996 36.510451)",2,50,,,,
48346760,Calle Nuestra Señora de Gracia,residential,True,False,10.933,"LINESTRING (-4.8903996 36.510451, -4.8904821 36.5103784)",,50,,,,
516464701,Avenida Ricardo Soriano,primary_link,True,False,14.934,"LINESTRING (-4.8903996 36.510451, -4.890382 36.5104256, -4.8903431 36.5103914, -4.8902792 36.5103626)",,50,,,,
89954968,Calle Nuestra Señora de Gracia,residential,False,True,70.736,"LINESTRING (-4.8906658 36.5097651, -4.8906455 36.5098007, -4.8906347 36.5098455, -4.8905307 36.510315, -4.8904821 36.5103784)",,,,,,
1201745339,Calle Nuestra Señora de Gracia,residential,True,False,12.947,"LINESTRING (-4.8906658 36.5097651, -4.8906807 36.5097433, -4.8906978 36.5097237, -4.8907163 36.5097059, -4.8907321 36.50969, -4.8907402 36.5096824, -4.8907517 36.5096718)",,,,,,
48400566,Calle Notario Luis Oliver,living_street,True,False,69.538,"LINESTRING (-4.888631 36.5086179, -4.888791 36.5092299)",1,30,,,,
985527663,Calle Francisco Norte,living_street,False,False,62.543,"LINESTRING (-4.888631 36.5086179, -4.8889722 36.5085556, -4.888998 36.5085629, -4.8890109 36.5085759, -4.8890232 36.5085969, -4.8890834 36.5088109)",1,,,,,
89954998,Avenida de España,residential,True,False,7.116,"LINESTRING (-4.8900702 36.5076087, -4.8901487 36.507598)",,,,,,
48423045,Calle Virgen del Pilar,living_street,True,False,222.988,"LINESTRING (-4.8900702 36.5076087, -4.8901163 36.5077811, -4.8901231 36.5078184, -4.8901253 36.5078593, -4.8901162 36.5079144, -4.8901117 36.5079726, -4.8901125 36.5080274, -4.8901261 36.5080904, -4.8905823 36.5095632)",,,,,,
89954998,Avenida de España,residential,True,False,23.754,"LINESTRING (-4.8901487 36.507598, -4.8904123 36.5075707)",,,,,,
516456425,Calle Nuestro Padre Jesús Nazareno,tertiary,True,False,10.855,"LINESTRING (-4.8828063 36.5105954, -4.8827147 36.5105313)",,,,,,
48421948,Avenida Dr Maíz Viñals,tertiary,True,False,11.928,"LINESTRING (-4.8828063 36.5105954, -4.8827796 36.5106198, -4.8827499 36.5106512, -4.8827275 36.5106816)",,,,,,
"[48421947, 48505422]","['Calle Trinidad', 'Calle Salinas']",living_street,True,False,125.79300000000002,"LINESTRING (-4.8833386 36.510918, -4.8833289 36.5108139, -4.8833025 36.5107353, -4.8832753 36.5106544, -4.8831593 36.5103442, -4.8834971 36.5102592, -4.8835241 36.5102483, -4.8835908 36.510199, -4.8836102 36.5101903, -4.8837748 36.51015)",,,,,,
445398065,Calle Arte,residential,True,False,63.498,"LINESTRING (-4.8833386 36.510918, -4.8830655 36.5107102, -4.8829127 36.5105981, -4.8828745 36.5105741, -4.8828515 36.5105709, -4.8828396 36.5105728, -4.8828063 36.5105954)",,,,,,
1022828176,Calle Enrique del Castillo,living_street,False,True,39.6,"LINESTRING (-4.8847544 36.5093147, -4.8847302 36.5089591)",,,,,,
126856587,Avenida de la Puerta del Mar,residential,True,False,17.866,"LINESTRING (-4.8853417 36.5075536, -4.8852975 36.5077103)",,,,,,
126856589,Calle de Juan Ruiz Muñoz,residential,True,False,76.759,"LINESTRING (-4.8853417 36.5075536, -4.8851237 36.5076137, -4.8846437 36.5078074, -4.8846117 36.5078761)",,,,,,
1022828176,Calle Enrique del Castillo,living_street,False,False,39.6,"LINESTRING (-4.8847302 36.5089591, -4.8847544 36.5093147)",,,,,,
48735517,calle Enrique del Castillo,living_street,False,True,20.545,"LINESTRING (-4.8847302 36.5089591, -4.8847875 36.5088837, -4.88485 36.5088014)",,,,,,
516456416,Avenida de Nabeul,living_street,True,False,14.36,"LINESTRING (-4.8827586 36.5080769, -4.8827884 36.5082038)",,,,,,
47089063,Avenida de Ramón y Cajal,primary,True,False,95.801,"LINESTRING (-4.8827586 36.5080769, -4.8829705 36.5080621, -4.8830209 36.5080584, -4.8831287 36.5080578, -4.8832129 36.5080627, -4.88331 36.5080756, -4.883382 36.5080888, -4.8834421 36.5081019, -4.8834914 36.5081168, -4.8835509 36.5081399, -4.8836369 36.5081768, -4.8837769 36.5082479)",2,50,,,,
48752990,Calle Acera de la Marina,living_street,False,False,65.663,"LINESTRING (-4.887283 36.5073459, -4.887665 36.5073587, -4.8880171 36.5073693)",,,,,,
48361217,calle Padre José Vera,living_street,False,False,28.123,"LINESTRING (-4.8880171 36.5073693, -4.8879592 36.5071207)",,,,,,
126554849,Calle Padre José Vera,living_street,True,False,62.019,"LINESTRING (-4.8880171 36.5073693, -4.888119 36.507921)",,,,,,
48752990,Calle Acera de la Marina,living_street,False,True,65.663,"LINESTRING (-4.8880171 36.5073693, -4.887665 36.5073587, -4.887283 36.5073459)",,,,,,
48767485,Calle Faro,living_street,True,False,45.898,"LINESTRING (-4.8903907 36.5071583, -4.8904093 36.5075137, -4.8904123 36.5075707)",,,,,,
126554844,Avenida Duque de Ahumada,living_street,True,False,217.785,"LINESTRING (-4.8903907 36.5071583, -4.8900974 36.5071869, -4.889945 36.5071952, -4.8898482 36.5071997, -4.8894399 36.5071809, -4.8879592 36.5071207)",,,,designated,,
126856587,Avenida de la Puerta del Mar,residential,True,False,14.52,"LINESTRING (-4.8853732 36.5074255, -4.8853417 36.5075536)",,,,,,
48794970,Calle de Rafaela Aparicio,residential,True,False,136.19,"LINESTRING (-4.8836757 36.5069302, -4.8837191 36.5071393, -4.8837528 36.507485, -4.8838783 36.5077351, -4.8840766 36.508098)",,,,,,
126856590,Calle El Fuerte,residential,False,True,23.669,"LINESTRING (-4.8840766 36.508098, -4.8838417 36.5081963)",,,,,,
1022828177,Calle El Fuerte,residential,False,False,53.82000000000001,"LINESTRING (-4.8840766 36.508098, -4.8843994 36.5079608, -4.8845248 36.5079102, -4.8846117 36.5078761)",,,,,,
"[126349028, 48511494]","['Calle Ancha', 'Calle Peral']",living_street,True,False,135.283,"LINESTRING (-4.886469 36.5103819, -4.8860775 36.5106577, -4.8859122 36.5107658, -4.8858011 36.510814, -4.8855991 36.5108925, -4.8854233 36.5109616, -4.8853889 36.5109802, -4.8853738 36.5109883, -4.8853555 36.5110091, -4.8853331 36.5111221)",,,,delivery,,
48872362,Calle Castillejos,living_street,True,False,12.542000000000002,"LINESTRING (-4.886469 36.5103819, -4.8864767 36.5104063, -4.8864952 36.5104263, -4.886554 36.5104675)",,,,,,
48990570,Calle de Jacinto Benavente,residential,False,True,32.794,"LINESTRING (-4.886857 36.5110502, -4.8872237 36.5110397)",,,,,,
"[445398091, 48990570, 48908459]","['Calle de Jacinto Benavente', 'Avenida del Mercado']",residential,False,False,262.347,"LINESTRING (-4.886857 36.5110502, -4.8865279 36.5110779, -4.8864985 36.5110871, -4.8864592 36.5111066, -4.8864181 36.5111317, -4.8863928 36.5111614, -4.8863484 36.5112329, -4.8863269 36.5112923, -4.8863203 36.5113385, -4.8863223 36.5113912, -4.8863497 36.5115096, -4.8864658 36.5119531, -4.8865045 36.5121022, -4.8865543 36.5122207, -4.8866112 36.5123307, -4.8868015 36.5125765, -4.8868246 36.5126063, -4.887012 36.5128274, -4.8871104 36.512955)",,,,,,
48912762,Calle Leganitos,residential,True,False,41.955,"LINESTRING (-4.8853138 36.5132329, -4.8853764 36.513213, -4.8857247 36.5131614, -4.885757 36.5131329)",,,,,,
48990570,Calle de Jacinto Benavente,residential,False,False,46.766,"LINESTRING (-4.887746 36.511014, -4.8872237 36.5110397)",,,,,,
48908457,Calle de Jacinto Benavente,residential,False,True,68.717,"LINESTRING (-4.887746 36.511014, -4.8881064 36.5109963, -4.888208 36.5109987, -4.8884093 36.5110239, -4.8885092 36.5110421)",,,,,,
78231015,Plaza Leganitos,residential,True,False,43.136,"LINESTRING (-4.885757 36.5131329, -4.8856675 36.5127517)",,,,,,
"[48912762, 986215260, 48912770]","['Calle Leganitos', 'Calle de Aduar']",residential,True,False,102.544,"LINESTRING (-4.885757 36.5131329, -4.8860967 36.5130743, -4.8860333 36.5127744, -4.8860225 36.5127232, -4.8859617 36.5127308, -4.8856861 36.5127502, -4.8856675 36.5127517)",,,,,,
126554847,Calle San Francisco,residential,True,False,51.526,"LINESTRING (-4.8852496 36.5127724, -4.8853138 36.5132329)",,,,,,
48975158,,residential,True,False,12.700000000000003,"LINESTRING (-4.8885249 36.5110858, -4.888543 36.5110981, -4.8885652 36.5111048, -4.8885889 36.5111051, -4.8886113 36.511099, -4.8886299 36.5110873, -4.8886426 36.5110712)",,,,,roundabout,
77629411,Calle Valentuñana,residential,True,False,83.116,"LINESTRING (-4.8885249 36.5110858, -4.888025 36.5114809, -4.8879407 36.5115351, -4.8878274 36.5115691)",,,,,,
48908457,Calle de Jacinto Benavente,residential,False,False,68.71700000000001,"LINESTRING (-4.8885092 36.5110421, -4.8884093 36.5110239, -4.888208 36.5109987, -4.8881064 36.5109963, -4.887746 36.511014)",,,,,,
48975158,,residential,True,False,5.191000000000001,"LINESTRING (-4.8885092 36.5110421, -4.8885093 36.5110577, -4.8885146 36.5110726, -4.8885249 36.5110858)",,,,,roundabout,
77924450,Calle de Jacinto Benavente,residential,False,False,72.117,"LINESTRING (-4.8886426 36.5110712, -4.8886944 36.5110817, -4.8887249 36.5110879, -4.889425 36.5112299)",,,,,,
1020580359,,residential,True,False,9.738000000000001,"LINESTRING (-4.8886426 36.5110712, -4.8886478 36.5110526, -4.888646 36.511037, -4.888639 36.5110225, -4.8886273 36.51101, -4.8886117 36.5110007, -4.8886046 36.5109987)",,,,,roundabout,
48975157,Calle de Juan Ramón Jiménez,residential,True,False,131.405,"LINESTRING (-4.88874 36.5105646, -4.8886301 36.5105766, -4.8883427 36.510573, -4.8882504 36.5105592, -4.8878852 36.5105566, -4.8878514 36.5105619, -4.8878317 36.5105768, -4.8878227 36.5105941, -4.8877765 36.5108474, -4.8877602 36.5109365, -4.887746 36.511014)",,,,,,
48990569,Calle Valentuñana,residential,True,False,49.776,"LINESTRING (-4.88874 36.5105646, -4.8887122 36.5106381, -4.8886251 36.5109298, -4.8886046 36.5109987)",,30,,,,
1020580361,Calle de Juan Ramón Jiménez,residential,False,True,9.908,"LINESTRING (-4.88874 36.5105646, -4.8888238 36.5105687, -4.8888504 36.510572)",,,,,,
48991004,Calle Sierra Blanca,residential,True,False,76.378,"LINESTRING (-4.8901183 36.509636, -4.8899532 36.5102489, -4.8899373 36.5103073)",,30,,,,
48991005,Calle Alonso de Bazán,living_street,True,False,107.631,"LINESTRING (-4.8901183 36.509636, -4.8895423 36.509695, -4.8890125 36.509749, -4.8889785 36.5097455, -4.888929 36.5097257)",,30,,,,
48990570,Calle de Jacinto Benavente,residential,False,False,32.794,"LINESTRING (-4.8872237 36.5110397, -4.886857 36.5110502)",,,,,,
48990570,Calle de Jacinto Benavente,residential,False,True,46.766,"LINESTRING (-4.8872237 36.5110397, -4.887746 36.511014)",,,,,,
445398094,Calle Francisco de Quevedo,residential,True,False,93.53699999999999,"LINESTRING (-4.8872237 36.5110397, -4.887155 36.5113715, -4.8871548 36.5114069, -4.8871676 36.5114421, -4.8871932 36.5114796, -4.8872242 36.5115029, -4.8872638 36.5115142, -4.8873212 36.5115129, -4.8873358 36.5115119, -4.8876633 36.5114896)",,,,,,
89954965,Calle Valentuñana,residential,True,False,94.603,"LINESTRING (-4.8878274 36.5115691, -4.8876935 36.5117014, -4.8876517 36.5117512, -4.8876267 36.5117871, -4.8876062 36.5118365, -4.887598 36.5118809, -4.8875959 36.5119298, -4.8876053 36.5119772, -4.88762 36.5120197, -4.8877132 36.5122018, -4.8877816 36.5122816, -4.8878145 36.5123207)",,,,,,
77909897,,residential,True,False,8.879000000000001,"LINESTRING (-4.8900086 36.5125424, -4.890042 36.5125504, -4.8900759 36.512552, -4.8901061 36.5125484)",,,,,roundabout,
89954965,Calle Valentuñana,residential,True,False,136.461,"LINESTRING (-4.8878145 36.5123207, -4.8878767 36.5123858, -4.8882991 36.5127821, -4.8888147 36.5132477)",,,,,,
445398095,Calle de los Olivos,residential,True,False,216.85700000000003,"LINESTRING (-4.8878145 36.5123207, -4.8878884 36.512287, -4.8887162 36.5121689, -4.8888141 36.5121611, -4.8889017 36.5121665, -4.888991 36.5121829, -4.8890849 36.5122135, -4.8891565 36.5122513, -4.8892028 36.5122866, -4.8894478 36.5124841, -4.8895214 36.5125305, -4.8895935 36.5125631, -4.889665 36.5125891, -4.8897399 36.5126073, -4.8898159 36.5126146, -4.8898497 36.5126119, -4.889876 36.5126051, -4.8899113 36.5125892, -4.8899706 36.5125579, -4.8900086 36.5125424)",,,,,,
126349057,Calle del Alba,residential,True,False,109.27300000000001,"LINESTRING (-4.8806525 36.5115901, -4.8806773 36.5116257, -4.8812362 36.5124536)",,,,,,
516456415,Calle Peñuelas,residential,True,False,35.945,"LINESTRING (-4.8806525 36.5115901, -4.8806085 36.5116336, -4.8804695 36.5118201, -4.8804417 36.5118646)",1,,5,,,
516472966,,residential,True,False,8.222999999999999,"LINESTRING (-4.8901061 36.5125484, -4.8901404 36.5125363, -4.8901651 36.5125202, -4.8901788 36.5125056)",,,,,roundabout,
77909892,Calle Calvario,residential,False,True,84.108,"LINESTRING (-4.8899914 36.511351, -4.889927 36.5114985, -4.8898589 36.511722, -4.8897938 36.511909, -4.8897812 36.5119585, -4.8897762 36.5120038, -4.8897788 36.5120461, -4.8897892 36.5120826)",,,,,,
77924450,Calle de Jacinto Benavente,residential,False,True,52.387,"LINESTRING (-4.8899914 36.511351, -4.8898115 36.5113103, -4.889696 36.5112841, -4.8896551 36.5112759, -4.889425 36.5112299)",,,,,,
109402823,Calle Calvario,residential,True,False,106.518,"LINESTRING (-4.8899914 36.511351, -4.8900248 36.5112772, -4.8903441 36.5105727, -4.8903996 36.510451)",,,,,,
89959057,Avenida de la Huerta Belón,residential,True,False,57.487,"LINESTRING (-4.8910359 36.5126468, -4.8908518 36.5126294, -4.8906783 36.5125769, -4.8904965 36.5125218, -4.8904253 36.5124958)",,,,,,
516472966,,residential,True,False,21.115,"LINESTRING (-4.8901788 36.5125056, -4.890187 36.5124766, -4.8901904 36.5124391, -4.8901868 36.5124044, -4.890181 36.5123791, -4.8901707 36.5123555, -4.8901456 36.5123245)",,,,,roundabout,
1018291241,Avenida de la Huerta Belón,residential,True,False,22.671999999999997,"LINESTRING (-4.8901788 36.5125056, -4.8902213 36.5124873, -4.8902689 36.5124822, -4.89031 36.5124835, -4.8904253 36.5124958)",,,,,,
89959057,Avenida de la Huerta Belón,residential,True,False,31.542,"LINESTRING (-4.8904253 36.5124958, -4.8903829 36.5124593, -4.8903069 36.5124205, -4.8902356 36.5123804, -4.8901456 36.5123245)",,,,,,
77909892,Calle Calvario,residential,False,False,84.108,"LINESTRING (-4.8897892 36.5120826, -4.8897788 36.5120461, -4.8897762 36.5120038, -4.8897812 36.5119585, -4.8897938 36.511909, -4.8898589 36.511722, -4.889927 36.5114985, -4.8899914 36.511351)",,,,,,
1018291242,Calle Calvario,residential,True,False,28.009,"LINESTRING (-4.8897892 36.5120826, -4.8898362 36.5122171, -4.8898456 36.5122548, -4.8898531 36.5123283)",,,,,,
1018291243,Calle Calvario,residential,True,False,25.829,"LINESTRING (-4.8899872 36.5122507, -4.8899394 36.5122213, -4.8899053 36.5121921, -4.8898656 36.5121552, -4.8897892 36.5120826)",,,,,,
1022614194,,residential,True,False,16.746000000000002,"LINESTRING (-4.8899872 36.5122507, -4.8899478 36.5122488, -4.8899119 36.512257, -4.8898857 36.5122705, -4.8898743 36.5122859, -4.8898629 36.5123024, -4.8898531 36.5123283)",,,,,roundabout,
77909886,Calle Rocío,residential,True,False,100.28,"LINESTRING (-4.8899158 36.5133526, -4.8897165 36.5133706, -4.8895473 36.5133791, -4.8894722 36.5133743, -4.8893829 36.5133637, -4.8890548 36.5133022, -4.8888147 36.5132477)",,,,,,
126306233,,tertiary,True,False,51.041,"LINESTRING (-4.8830226 36.51112, -4.8830585 36.5110323, -4.8830552 36.5109987, -4.8829033 36.5106889)",,,,,,
218233403,Calle Doha,residential,True,False,56.178,"LINESTRING (-4.8809343 36.5134039, -4.8815592 36.5134587)",,,,,,
