osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge
26718456,False,Ma-10,secondary,90,False,61.611999999999995,"LINESTRING (3.0145665 39.8831233, 3.0142343 39.8830877, 3.0138481 39.8830733)",,,
26718456,False,Ma-10,secondary,90,True,92.962,"LINESTRING (3.0145665 39.8831233, 3.0155594 39.8832948, 3.0156294 39.8833069)",,,
83266446,False,,unclassified,,False,70.315,"LINESTRING (3.0145665 39.8831233, 3.0146132 39.8830054, 3.0147249 39.8828864, 3.0148994 39.8827293, 3.0149961 39.882677, 3.0150759 39.8826544)",,,
11302637,True,Ma-2200,primary,,False,48.611999999999995,"LINESTRING (3.0213944 39.8759911, 3.0213032 39.8759708, 3.0212255 39.875929, 3.0211696 39.8758701, 3.0211415 39.8758005, 3.0211443 39.8757276, 3.0211776 39.8756594)",rotonda des Gall,roundabout,
38350164,False,,residential,,False,62.424,"LINESTRING (3.0204577 39.8763253, 3.020273 39.8762225, 3.0198729 39.8759881)",carrer de Cecili Metel,,
44315642,True,,residential,,False,104.748,"LINESTRING (3.0204577 39.8763253, 3.0203822 39.8763981, 3.0196935 39.8770625)",carrer de Tito Cittadini,,
101693083,False,,residential,,True,68.285,"LINESTRING (3.0164366 39.8760255, 3.0156679 39.8761961)",carrer del Marquès Desbrull,,
38350163,True,,residential,,False,64.668,"LINESTRING (3.0164366 39.8760255, 3.0164562 39.8758186, 3.0164609 39.8757692, 3.0164836 39.8757371, 3.0165463 39.8756281, 3.0166645 39.8754856)",Carrer de Sant Domingo,,
142659552,False,,residential,,True,78.928,"LINESTRING (3.0164366 39.8760255, 3.0160855 39.8760167, 3.015539 39.8758829)",carrer Miquel Capllonch,,
38350164,False,,residential,,True,35.278,"LINESTRING (3.0183084 39.8750709, 3.0186382 39.8752622)",carrer de Cecili Metel,,
53905434,False,,residential,,True,49.461,"LINESTRING (3.0183084 39.8750709, 3.0179532 39.8754224)",Via Pollentia,,
142659560,True,,residential,,False,76.227,"LINESTRING (3.0168622 39.8767157, 3.0175932 39.8771097)",carrer de Munar,,
53905434,False,,residential,,False,40.832,"LINESTRING (3.0173353 39.8760339, 3.0176285 39.8757437)",Via Pollentia,,
38350165,True,,residential,,False,78.34700000000001,"LINESTRING (3.0173353 39.8760339, 3.0169968 39.8761005, 3.0164366 39.8760255)",carrer Miquel Bota Totxo,,
"[27211192, 27211197]",False,,residential,,"[False, True]",61.86699999999999,"LINESTRING (3.0148757 39.8778701, 3.0151152 39.8776546, 3.0151408 39.8776411, 3.0150543 39.8775884, 3.0148624 39.877515)","['Placeta Martorell', ""Carrer de l'Ombra""]",,
53905431,False,,residential,,False,46.206,"LINESTRING (3.0147588 39.8783242, 3.0150841 39.877992)",Carrer Balaixa,,
48164915,True,,residential,,False,73.59100000000001,"LINESTRING (3.0147588 39.8783242, 3.0145243 39.8781427, 3.0145035 39.8781266, 3.0142252 39.877808)",carrer de Jesús,,
53905431,False,,residential,,True,46.206,"LINESTRING (3.0150841 39.877992, 3.0147588 39.8783242)",Carrer Balaixa,,
142675999,True,,residential,,False,22.36,"LINESTRING (3.0150841 39.877992, 3.0149025 39.8778858, 3.0148757 39.8778701)",carrer de l'Horta,,
27436155,True,,residential,,False,15.516,"LINESTRING (3.014514 39.87733, 3.0143695 39.8772453)",Carrer del Coronel Aloy,,
32660661,False,,residential,,False,73.465,"LINESTRING (3.014514 39.87733, 3.0147104 39.877181, 3.0148153 39.877143, 3.0149483 39.8770033, 3.0150111 39.8769695, 3.0151125 39.8769633, 3.0151471 39.8769212)",carrer del General Bosch,,
32660661,False,,residential,,False,16.242,"LINESTRING (3.0151471 39.8769212, 3.0152376 39.8767927)",carrer del General Bosch,,
44316484,False,,residential,,False,28.638,"LINESTRING (3.0151471 39.8769212, 3.0154557 39.8770224)",Carrer del Canonge Rotger,,
32660661,False,,residential,,True,73.465,"LINESTRING (3.0151471 39.8769212, 3.0151125 39.8769633, 3.0150111 39.8769695, 3.0149483 39.8770033, 3.0148153 39.877143, 3.0147104 39.877181, 3.014514 39.87733)",carrer del General Bosch,,
142633558,True,,living_street,,False,12.85,"LINESTRING (3.0165079 39.8782707, 3.0166196 39.8783482)",carrer de Miquel Costa i Llobera,,
44316489,False,,residential,,True,71.59299999999999,"LINESTRING (3.0165079 39.8782707, 3.0162585 39.8784959, 3.0160308 39.8787972)",Carrer de l'Ecònom Cifre,,
27211201,True,,residential,,False,50.958,"LINESTRING (3.0175932 39.8771097, 3.0178874 39.8767109)",Carrer del Jonquet,,
48164914,False,,residential,,False,221.31,"LINESTRING (3.0134789 39.87973, 3.0135087 39.8797388, 3.0135302 39.8797548, 3.0135356 39.8797831, 3.0134857 39.8798751, 3.0134267 39.8799527, 3.0133814 39.8800322, 3.0133391 39.8801119, 3.0133257 39.8801511, 3.013323 39.880201, 3.0133284 39.880327, 3.0133358 39.8805884, 3.0133364 39.8807968, 3.0133277 39.8809661, 3.0132989 39.8810469, 3.0132781 39.8811056, 3.0132359 39.8811987, 3.0132204 39.8812419, 3.0132218 39.8812728, 3.0132365 39.8812924, 3.0132721 39.8812908, 3.0134555 39.8812034, 3.0136421 39.8811287)",,,
44316489,False,,residential,,False,71.59299999999999,"LINESTRING (3.0160308 39.8787972, 3.0162585 39.8784959, 3.0165079 39.8782707)",Carrer de l'Ecònom Cifre,,
142675999,True,,residential,,False,50.055,"LINESTRING (3.0160308 39.8787972, 3.0158781 39.8785507, 3.0157435 39.8784067)",carrer de l'Horta,,
142675999,True,,residential,,False,46.687,"LINESTRING (3.01585 39.8799634, 3.0160329 39.8797797, 3.0161041 39.8795991)",carrer de l'Horta,,
142675999,True,,residential,,False,63.945,"LINESTRING (3.0155005 39.8804721, 3.01585 39.8799634)",carrer de l'Horta,,
744608328,False,,residential,,True,11.818,"LINESTRING (3.0155005 39.8804721, 3.0154349 39.8805657)",carrer de l'Horta,,
83274223,False,,residential,,True,37.382,"LINESTRING (3.0168667 39.8808511, 3.01697 39.8805244)",carrer de la Gerreria,,
142633566,True,,residential,,False,40.747,"LINESTRING (3.0168667 39.8808511, 3.0167493 39.8812063)",carrer de la Gerreria,,
142701080,True,,residential,,False,74.792,"LINESTRING (3.0168667 39.8808511, 3.0160384 39.8806311)",Carrer del Pare Vives,,
81026582,False,,residential,,True,49.213,"LINESTRING (3.0192494 39.8815121, 3.0194557 39.8819254)",carrer de la Mar,,
142701080,True,,residential,,False,105.933,"LINESTRING (3.0192494 39.8815121, 3.0180783 39.8811959)",Carrer del Pare Vives,,
81026582,False,,residential,,False,10.579,"LINESTRING (3.0194927 39.8820162, 3.0194557 39.8819254)",carrer de la Mar,,
"[83266443, 83266445, 81026582]",False,,"['residential', 'unclassified']",30,"[False, True]",84.631,"LINESTRING (3.0194927 39.8820162, 3.0194898 39.8820471, 3.0194313 39.8822369, 3.0194181 39.8824101, 3.0195855 39.8827481)","['carrer de la Mar', 'camí del Port de Pollença', 'Pont de Sant Jordi']",,yes
78822623,False,,residential,,False,8.673,"LINESTRING (3.0145078 39.8749154, 3.0145338 39.8749908)",carrer del Roser Vell,,
27436155,True,,residential,,False,7.119,"LINESTRING (3.0143695 39.8772453, 3.0143212 39.8771931)",Carrer del Coronel Aloy,,
27436222,True,,residential,,False,52.606,"LINESTRING (3.0148516 39.8764289, 3.0148675 39.8764716, 3.0152376 39.8767927)",carrer Mallorca,,
101609652,True,,residential,,False,73.54400000000001,"LINESTRING (3.0148516 39.8764289, 3.0150507 39.8762747, 3.0152852 39.8761597, 3.0155365 39.876033)",carrer Joan Guiraud Rotger,,
444914088,True,,residential,,False,16.692,"LINESTRING (3.0155365 39.876033, 3.015539 39.8758829)",carrer del Roser Vell,,
32660661,False,,residential,,True,16.242,"LINESTRING (3.0152376 39.8767927, 3.0151471 39.8769212)",carrer del General Bosch,,
32660661,False,,residential,,False,55.309,"LINESTRING (3.0152376 39.8767927, 3.0154903 39.8764949, 3.0156212 39.8763945)",carrer del General Bosch,,
32688257,True,,residential,,False,57.796,"LINESTRING (3.0180752 39.8791733, 3.0181527 39.87924, 3.0185082 39.8795729)",Carrer d'Adan Diehl,,
142633563,False,,residential,,False,35.807,"LINESTRING (3.0180752 39.8791733, 3.0183493 39.8790363, 3.0183964 39.8789752)",Carrer de Sant Jordi,,
32688257,True,,residential,,False,37.778,"LINESTRING (3.0185082 39.8795729, 3.0188015 39.8798274)",Carrer d'Adan Diehl,,
29016886,True,,residential,,False,38.103,"LINESTRING (3.0176121 39.8810592, 3.01783 39.8807601)",Carrer de Sion,,
142701080,True,,residential,,False,67.682,"LINESTRING (3.0176121 39.8810592, 3.0168667 39.8808511)",Carrer del Pare Vives,,
