osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,junction,tunnel,width,bridge,access
161602327,False,Rúa da Fonte de Santo Antonio,tertiary,30,False,118.024,2,"LINESTRING (-8.5437055 42.8770772, -8.5429634 42.8773992, -8.5424623 42.8776218)",,,,,,
161602327,False,Rúa da Fonte de Santo Antonio,tertiary,30,True,43.091,2,"LINESTRING (-8.5437055 42.8770772, -8.5437215 42.8770705, -8.544047 42.8769413, -8.5440785 42.8769287, -8.5441741 42.8768981)",,,,,,
61049955,True,Rúa de Eduardo Pondal,residential,,False,207.581,,"LINESTRING (-8.5410504 42.8739329, -8.5411485 42.8739361, -8.5428931 42.8739644, -8.5430336 42.8739989, -8.5430851 42.8740162, -8.5431467 42.8740693, -8.5431553 42.8741158, -8.5431517 42.8741786, -8.5431097 42.8743104, -8.5431382 42.874357)",,,,,,
1125413970,True,Rúa de Eduardo Pondal,residential,,False,95.234,,"LINESTRING (-8.5410504 42.8739329, -8.5409477 42.8739316, -8.540404 42.8739248, -8.5403856 42.873925, -8.5401908 42.8739276, -8.54012 42.8739577, -8.5399908 42.8740127, -8.5399627 42.8740259, -8.5399254 42.8740434)",,,,,,
187478741,True,Rúa de Domingo Fontán,residential,,False,50.768,,"LINESTRING (-8.5410363 42.8743893, -8.5410357 42.8743166, -8.5410463 42.8739965, -8.5410504 42.8739329)",,,,,,
187478743,True,Rúa de Domingo Fontán,residential,,False,50.372,,"LINESTRING (-8.5410363 42.8743893, -8.5410365 42.8744537, -8.5409996 42.8746007, -8.5409057 42.8747273, -8.5408613 42.8747664, -8.5408228 42.8748004)",,,,,,
26003865,False,Praza de Marcial Villamor Varela,living_street,,False,104.67099999999999,,"LINESTRING (-8.5398511 42.8767038, -8.5399409 42.876523, -8.5400344 42.8762495, -8.5401459 42.8758544, -8.5401705 42.8757935)",,,,,,
77542249,True,Rúa do Pexigo de Arriba,living_street,30,False,96.77600000000001,,"LINESTRING (-8.5398511 42.8767038, -8.5401242 42.8768125, -8.5405125 42.8769599, -8.5407048 42.8770392, -8.5408716 42.8771431)",,,,,,
"[98638632, 814642469]",True,Camiño da Ameixaga,residential,30,False,49.212,,"LINESTRING (-8.5372564 42.8738521, -8.537303 42.8739031, -8.5373334 42.8739479, -8.5374724 42.874263)",,,,,,
314118617,True,Avenida de Lugo,trunk,,False,54.111999999999995,3,"LINESTRING (-8.5372564 42.8738521, -8.5375564 42.8736947, -8.5378094 42.8735834)",SC-20,,,,,
236991845,True,Avenida de Lugo,residential,30,False,17.662,,"LINESTRING (-8.5332174 42.8797657, -8.5332196 42.8796817, -8.5332591 42.8796127)",,,,,,
97096189,False,Rúa de Bernardo Barreiro de Vázquez-Varela,tertiary,30,False,74.512,2,"LINESTRING (-8.5399254 42.8740434, -8.539859 42.8739668, -8.5397755 42.8738498, -8.5397069 42.8737369, -8.5395742 42.8734988, -8.5395399 42.8734372)",,,,,,
97096189,False,Rúa de Bernardo Barreiro de Vázquez-Varela,tertiary,30,True,112.338,2,"LINESTRING (-8.5399254 42.8740434, -8.5399396 42.8740602, -8.5399887 42.8741185, -8.5401619 42.8743232, -8.5402769 42.8744143, -8.5404167 42.8745249, -8.540494 42.8745858, -8.5407174 42.874742, -8.5408228 42.8748004)",,,,,,
39254905,True,,secondary,,False,8.524000000000001,2,"LINESTRING (-8.5392464 42.8729324, -8.5392056 42.8729564, -8.5391729 42.8729863)",,roundabout,,,,
9867073,True,Rúa do Hórreo,tertiary,,False,24.063,2,"LINESTRING (-8.5447654 42.8737293, -8.5447564 42.8739456)",,,,,,
77544173,False,Rúa do Hórreo,tertiary,,False,18.627,,"LINESTRING (-8.5447654 42.8737293, -8.5447703 42.8736499, -8.5447737 42.8735619)",,,,,,
39254905,True,,secondary,,False,15.317,2,"LINESTRING (-8.5394273 42.872909, -8.5393649 42.872905, -8.5393032 42.872913, -8.5392464 42.8729324)",,roundabout,,,,
85630479,True,Rúa de Clara Campoamor,secondary,30,False,10.355,2,"LINESTRING (-8.5394273 42.872909, -8.5394087 42.8728774, -8.5394001 42.8728578, -8.5393984 42.8728197)",,,,,,
157625398,False,Rúa de Neira de Mosquera,living_street,,True,64.099,,"LINESTRING (-8.5422476 42.8760356, -8.5418155 42.8755539)",,,,,,
85768227,True,Rúa do Pexigo de Arriba,living_street,,False,19.004,,"LINESTRING (-8.5409777 42.8772953, -8.5408716 42.8771431)",,,,,,
26003868,False,Rúa de Entrepexigos,living_street,30,True,87.164,,"LINESTRING (-8.5409777 42.8772953, -8.5407992 42.8773317, -8.5402465 42.8773615, -8.5399163 42.8773599)",,,,,,
111719526,False,Rúa de Montero Ríos,residential,30,True,19.969,,"LINESTRING (-8.5445316 42.8761417, -8.5447196 42.8760265)",,,,,,
119389957,True,Rúa de Montero Ríos,residential,30,False,46.983000000000004,2,"LINESTRING (-8.5445316 42.8761417, -8.5444805 42.8761486, -8.5444281 42.8761558, -8.5442028 42.8761864, -8.5440948 42.8762098, -8.5440519 42.8762469, -8.5440259 42.8762891)",,,,,,
97096189,False,Rúa de Bernardo Barreiro de Vázquez-Varela,tertiary,30,False,112.338,2,"LINESTRING (-8.5408228 42.8748004, -8.5407174 42.874742, -8.540494 42.8745858, -8.5404167 42.8745249, -8.5402769 42.8744143, -8.5401619 42.8743232, -8.5399887 42.8741185, -8.5399396 42.8740602, -8.5399254 42.8740434)",,,,,,
97096189,False,Rúa de Bernardo Barreiro de Vázquez-Varela,tertiary,30,True,57.206,2,"LINESTRING (-8.5408228 42.8748004, -8.5409128 42.8748522, -8.5412816 42.8750561, -8.5413543 42.8750938, -8.5413841 42.8751093)",,,,,,
119389958,True,,tertiary_link,,False,5.03,,"LINESTRING (-8.544169 42.8768221, -8.5442227 42.8768444)",,,,,,
1086724972,True,Rúa do Hórreo,tertiary,50,False,4.115,,"LINESTRING (-8.544169 42.8768221, -8.5441765 42.8768587)",,,,,,
364581296,True,Camiño da Ameixaga,residential,30,False,125.75399999999999,,"LINESTRING (-8.5375987 42.8761859, -8.5374906 42.877205, -8.5374881 42.8772217, -8.5374444 42.8773079)",,,,,,
83307263,True,Avenida de Quiroga Palacios,residential,50,False,18.07,,"LINESTRING (-8.5334097 42.8797442, -8.5333278 42.8797872, -8.5332796 42.8797924, -8.5332576 42.8797852, -8.5332174 42.8797657)",,,,,,
119389966,True,Rúa da Senra,tertiary,,False,10.611,,"LINESTRING (-8.5441741 42.8768981, -8.5442974 42.8768674)",,,,,,
161602327,False,Rúa da Fonte de Santo Antonio,tertiary,30,False,43.091,2,"LINESTRING (-8.5441741 42.8768981, -8.5440785 42.8769287, -8.544047 42.8769413, -8.5437215 42.8770705, -8.5437055 42.8770772)",,,,,,
9867073,True,Rúa do Hórreo,tertiary,,False,70.431,2,"LINESTRING (-8.5447564 42.8739456, -8.5447351 42.8740624, -8.5445892 42.8744681, -8.5445536 42.8745605)",,,,,,
"[111718593, 61049991]",True,"['Rúa dos Irmáns Rey Alvite', 'Rúa de Laverde Ruiz']",residential,,False,158.554,,"LINESTRING (-8.5447564 42.8739456, -8.5445826 42.8739482, -8.5434635 42.8739292, -8.5433488 42.8739247, -8.5433577 42.8736423, -8.5433594 42.8735308)",,,,,,
26003866,True,Rúa do Pisón,living_street,,False,81.516,,"LINESTRING (-8.5408716 42.8771431, -8.5411203 42.877041, -8.5414828 42.8768869, -8.5417368 42.8767752)",,,,,,
78516649,True,Rúa de García Blanco,residential,30,False,118.119,1,"LINESTRING (-8.5432176 42.8763917, -8.5419782 42.8769426)",,,,,,
111718718,False,Rúa de Concepción Arenal,residential,30,False,23.527,1,"LINESTRING (-8.5432176 42.8763917, -8.5432134 42.8763854, -8.5430914 42.8762014)",,,,,,
9868019,True,,trunk_link,,False,239.808,1,"LINESTRING (-8.5391729 42.8729863, -8.5390522 42.8730186, -8.5385044 42.8731622, -8.5382078 42.8732653, -8.5379282 42.8733922, -8.537764 42.8734612, -8.5373375 42.8736575, -8.5369712 42.8738723, -8.5366865 42.8740919)",,,,,,
39254905,True,,secondary,,False,33.538,2,"LINESTRING (-8.5391729 42.8729863, -8.5391502 42.8730184, -8.5391414 42.8730418, -8.5391354 42.8730724, -8.5391372 42.8731019, -8.5391459 42.8731301, -8.5391608 42.8731594, -8.5391839 42.873186, -8.5392096 42.8732078, -8.539239 42.8732245, -8.5392777 42.8732413)",,roundabout,,,,
39254905,True,,secondary,,False,5.335,2,"LINESTRING (-8.5392777 42.8732413, -8.5393202 42.8732519, -8.5393405 42.8732544)",,roundabout,,,,
39254903,True,,trunk_link,40,False,126.962,1,"LINESTRING (-8.5395645 42.8731891, -8.5396103 42.8731622, -8.5396695 42.8731352, -8.5398536 42.8730816, -8.5400935 42.8730255, -8.5403052 42.8729751, -8.5404941 42.8729231, -8.5409398 42.8728005, -8.5410131 42.8727785)",,,,,,
39254905,True,,secondary,,False,37.362,2,"LINESTRING (-8.5395645 42.8731891, -8.539586 42.8731652, -8.5396013 42.8731401, -8.5396124 42.8731126, -8.5396154 42.8730851, -8.5396051 42.8730297, -8.5395717 42.8729795, -8.5395184 42.8729394, -8.5394507 42.8729137)",,roundabout,,,,
48476570,True,Rúa de Gómez Ulla,residential,,False,115.408,,"LINESTRING (-8.5440341 42.8757257, -8.5439413 42.8757031, -8.5438147 42.8755587, -8.5432284 42.8748903)",,,,,,
149432445,True,Rúa do Hórreo,tertiary,,False,22.039,,"LINESTRING (-8.5440341 42.8757257, -8.5439919 42.8758205, -8.5439501 42.8759141)",,,,,,
9868292,False,Rúa de Curros Enríquez,tertiary,30,False,125.587,,"LINESTRING (-8.5413841 42.8751093, -8.5410751 42.8752538, -8.540514 42.8755241, -8.54045 42.875574, -8.5402161 42.8757562, -8.5401705 42.8757935)",,,,,,
61049954,True,Rúa de Curros Enríquez,residential,,False,123.132,,"LINESTRING (-8.5413841 42.8751093, -8.5415243 42.8750419, -8.5425825 42.8745442, -8.5426569 42.8745126)",,,,,,
78858490,True,Rúa de Neira de Mosquera,residential,,False,61.126999999999995,,"LINESTRING (-8.5413841 42.8751093, -8.5414829 42.8751676, -8.5418155 42.8755539)",,,,,,
97096189,False,Rúa de Bernardo Barreiro de Vázquez-Varela,tertiary,30,False,57.206,2,"LINESTRING (-8.5413841 42.8751093, -8.5413543 42.8750938, -8.5412816 42.8750561, -8.5409128 42.8748522, -8.5408228 42.8748004)",,,,,,
1086724960,True,Rúa da Senra,tertiary,,False,10.523,,"LINESTRING (-8.544666 42.8768191, -8.5445516 42.8767752)",,,,,,
9868292,False,Rúa de Curros Enríquez,tertiary,30,True,125.587,,"LINESTRING (-8.5401705 42.8757935, -8.5402161 42.8757562, -8.54045 42.875574, -8.540514 42.8755241, -8.5410751 42.8752538, -8.5413841 42.8751093)",,,,,,
26003865,False,Praza de Marcial Villamor Varela,living_street,,True,104.67099999999999,,"LINESTRING (-8.5401705 42.8757935, -8.5401459 42.8758544, -8.5400344 42.8762495, -8.5399409 42.876523, -8.5398511 42.8767038)",,,,,,
"[77594946, 145469165, 1125257134, 457769329, 26004245]",False,"[""Rúa do Castrón d'Ouro"", 'Rúa de Sar']",tertiary,30,False,359.114,,"LINESTRING (-8.5401705 42.8757935, -8.5398341 42.875624, -8.5393967 42.8753907, -8.5392605 42.8753248, -8.5391842 42.8752774, -8.5391247 42.8752211, -8.5390812 42.8751431, -8.5390477 42.8750665, -8.5388585 42.8746344, -8.5386934 42.8743953, -8.5386325 42.8743129, -8.5384861 42.8741147, -8.5383759 42.8740021, -8.5382754 42.8739046, -8.5380203 42.8736728, -8.537987 42.8736405, -8.5378644 42.873537, -8.5376972 42.8734354, -8.5375612 42.8733849, -8.537491 42.8733597)",,,yes,,,
659572550,False,Rúa do Hórreo,tertiary,,False,19.516,,"LINESTRING (-8.5447697 42.8720678, -8.5448179 42.8719383, -8.5448338 42.8718987)",,,,,,
671412315,False,Rúa do Hórreo,tertiary,,True,166.256,,"LINESTRING (-8.5447697 42.8720678, -8.5447422 42.8723054, -8.5447425 42.8723768, -8.5447572 42.8729221, -8.5447737 42.8735619)",,,,,,
22780805,False,Rúa de Ramón Piñeiro,residential,30,False,115.31900000000002,2,"LINESTRING (-8.5447737 42.8735619, -8.5446683 42.8735629, -8.5436109 42.873538, -8.5435364 42.8735337, -8.5433594 42.8735308)",,,,,,
77544173,False,Rúa do Hórreo,tertiary,,True,18.627,,"LINESTRING (-8.5447737 42.8735619, -8.5447703 42.8736499, -8.5447654 42.8737293)",,,,,,
671412315,False,Rúa do Hórreo,tertiary,,False,166.25599999999997,,"LINESTRING (-8.5447737 42.8735619, -8.5447572 42.8729221, -8.5447425 42.8723768, -8.5447422 42.8723054, -8.5447697 42.8720678)",,,,,,
22780805,False,Rúa de Ramón Piñeiro,residential,30,True,206.3,2,"LINESTRING (-8.5411609 42.8730805, -8.5413232 42.8733905, -8.5413695 42.8734303, -8.5414345 42.8734616, -8.5415727 42.8734817, -8.5419056 42.8734852, -8.5427201 42.8735011, -8.5429584 42.8735069, -8.5433594 42.8735308)",,,,,,
25953269,True,Rúa de Domingo Fontán,residential,,False,96.25800000000001,,"LINESTRING (-8.5411609 42.8730805, -8.5410794 42.8732119, -8.5410629 42.8735642, -8.5410527 42.8738649, -8.5410504 42.8739329)",,,,,,
1222306651,False,Rúa de Ramón Piñeiro,residential,30,False,35.675000000000004,2,"LINESTRING (-8.5411609 42.8730805, -8.5411142 42.8729848, -8.541031 42.8728146, -8.5410131 42.8727785)",,,,,,
77594945,False,Rúa de Sar,tertiary,30,False,17.7,,"LINESTRING (-8.537491 42.8733597, -8.5374057 42.8733319, -8.5372926 42.8732949)",,,,,,
"[77594946, 145469165, 1125257134, 457769329, 26004245]",False,"[""Rúa do Castrón d'Ouro"", 'Rúa de Sar']",tertiary,30,True,359.114,,"LINESTRING (-8.537491 42.8733597, -8.5375612 42.8733849, -8.5376972 42.8734354, -8.5378644 42.873537, -8.537987 42.8736405, -8.5380203 42.8736728, -8.5382754 42.8739046, -8.5383759 42.8740021, -8.5384861 42.8741147, -8.5386325 42.8743129, -8.5386934 42.8743953, -8.5388585 42.8746344, -8.5390477 42.8750665, -8.5390812 42.8751431, -8.5391247 42.8752211, -8.5391842 42.8752774, -8.5392605 42.8753248, -8.5393967 42.8753907, -8.5398341 42.875624, -8.5401705 42.8757935)",,,yes,,,
48476570,True,Rúa de Gómez Ulla,residential,,False,57.46,,"LINESTRING (-8.5432284 42.8748903, -8.5429407 42.8745046, -8.5428884 42.8744376)",,,,,,
98005705,False,Tránsito da Mercé,tertiary,30,False,6.685,,"LINESTRING (-8.5424623 42.8776218, -8.5423925 42.8776534)",,,,,,
85767992,True,Patio de Madres,tertiary,,False,85.21900000000001,,"LINESTRING (-8.5424623 42.8776218, -8.5424225 42.8775738, -8.5419782 42.8769426)",,,,,,
161602327,False,Rúa da Fonte de Santo Antonio,tertiary,30,True,118.024,2,"LINESTRING (-8.5424623 42.8776218, -8.5429634 42.8773992, -8.5437055 42.8770772)",,,,,,
98005712,False,Rúa da Ensinanza,tertiary,30,False,59.175,2,"LINESTRING (-8.5417189 42.8779727, -8.5415823 42.8781046, -8.5415532 42.8781407, -8.5414318 42.8782912, -8.5413515 42.878429)",,,,,,
110263890,True,Rúa do Pexigo de Arriba,living_street,,False,97.106,,"LINESTRING (-8.5417189 42.8779727, -8.5416203 42.877898, -8.5413746 42.8776281, -8.541158 42.8774852, -8.5409777 42.8772953)",,,,,,
"[801891480, 300528723]",False,Tránsito da Mercé,tertiary,30,True,65.573,,"LINESTRING (-8.5417189 42.8779727, -8.5418485 42.8778888, -8.5421062 42.8777743, -8.5423925 42.8776534)",,,,,,
26003867,True,Rúa do Pexigo de Abaixo,living_street,30,False,77.779,,"LINESTRING (-8.5399163 42.8773599, -8.5397753 42.8772385, -8.5397709 42.8772017, -8.5397638 42.8771041, -8.5398511 42.8767038)",,,,,,
26003868,False,Rúa de Entrepexigos,living_street,30,False,87.164,,"LINESTRING (-8.5399163 42.8773599, -8.5402465 42.8773615, -8.5407992 42.8773317, -8.5409777 42.8772953)",,,,,,
364581295,True,Avenida de Quiroga Palacios,living_street,,False,87.21600000000001,,"LINESTRING (-8.5359839 42.8772881, -8.5357238 42.8775158, -8.535373 42.8779299)",,,,,,
428474075,True,Rúa do Bispo Teodomiro,residential,,False,107.893,,"LINESTRING (-8.5359839 42.8772881, -8.5360183 42.8774327, -8.536044 42.8781749, -8.5360572 42.8782554)",,,,,,
22780805,False,Rúa de Ramón Piñeiro,residential,30,False,206.29999999999998,2,"LINESTRING (-8.5433594 42.8735308, -8.5429584 42.8735069, -8.5427201 42.8735011, -8.5419056 42.8734852, -8.5415727 42.8734817, -8.5414345 42.8734616, -8.5413695 42.8734303, -8.5413232 42.8733905, -8.5411609 42.8730805)",,,,,,
22780805,False,Rúa de Ramón Piñeiro,residential,30,True,115.319,2,"LINESTRING (-8.5433594 42.8735308, -8.5435364 42.8735337, -8.5436109 42.873538, -8.5446683 42.8735629, -8.5447737 42.8735619)",,,,,,
61050039,True,Rúa de Santiago de Guayaquil,residential,,False,118.303,,"LINESTRING (-8.5431382 42.874357, -8.5433328 42.8743433, -8.5443827 42.8745301, -8.5445536 42.8745605)",,,,,,
111718627,False,Rúa de Santiago de Guayaquil,residential,,True,22.485,,"LINESTRING (-8.5431382 42.874357, -8.5430845 42.8743733, -8.5430063 42.8744097, -8.5429474 42.8744305, -8.5428884 42.8744376)",,,,,,
714724822,True,Rúa do Patio de Madres,tertiary,,False,27.125999999999998,,"LINESTRING (-8.5419782 42.8769426, -8.5418887 42.8768715, -8.5418128 42.8768214, -8.5417368 42.8767752)",,,,,,
25953267,True,Rúa de Pérez Costanti,residential,,False,136.751,,"LINESTRING (-8.5418155 42.8755539, -8.5432284 42.8748903)",,,,,,
157625398,False,Rúa de Neira de Mosquera,living_street,,False,64.099,,"LINESTRING (-8.5418155 42.8755539, -8.5422476 42.8760356)",,,,,,
149432445,True,Rúa do Hórreo,tertiary,,False,136.305,,"LINESTRING (-8.5445536 42.8745605, -8.544516 42.8746448, -8.5440341 42.8757257)",,,,,,
24704675,True,Rúa do Castrón d'Ouro,tertiary,,False,22.052,1,"LINESTRING (-8.5417368 42.8767752, -8.5415397 42.8766393)",,,,,,
98005712,False,Rúa da Ensinanza,tertiary,30,False,26.581,2,"LINESTRING (-8.5413515 42.878429, -8.5412468 42.8786554)",,,,,,
26003867,True,Rúa do Pexigo de Abaixo,living_street,30,False,190.416,,"LINESTRING (-8.5413515 42.878429, -8.5412873 42.8783926, -8.5410876 42.8779483, -8.540626 42.8778284, -8.540374 42.8778937, -8.5399163 42.8773599)",,,,,,
98005712,False,Rúa da Ensinanza,tertiary,30,True,59.175,2,"LINESTRING (-8.5413515 42.878429, -8.5414318 42.8782912, -8.5415532 42.8781407, -8.5415823 42.8781046, -8.5417189 42.8779727)",,,,,,
"[337084891, 25850717, 814642471]",True,"['Rúa das Trompas', 'Parque de Belvís']",residential,30,False,496.25900000000007,1,"LINESTRING (-8.5410824 42.8791333, -8.5402759 42.8789409, -8.5396071 42.8788068, -8.5391608 42.8787125, -8.5390525 42.8786974, -8.5390292 42.8786895, -8.5390164 42.8786851, -8.5389149 42.8786506, -8.5387121 42.8785816, -8.5386917 42.8785458, -8.5386715 42.8785104, -8.5386738 42.8784876, -8.538684 42.8783852, -8.5386881 42.8781329, -8.5387125 42.8779855, -8.5387057 42.8779736, -8.5382755 42.8772182, -8.5382059 42.8771013, -8.5378714 42.8765393, -8.5377633 42.876263, -8.5377356 42.8761956, -8.5376988 42.8761819, -8.5375987 42.8761859)",,,,2,,
98005715,False,Rúa da Virxe da Cerca,tertiary,30,False,187.54700000000003,2,"LINESTRING (-8.5410824 42.8791333, -8.5410606 42.8792161, -8.5409517 42.8795358, -8.5408609 42.8798023, -8.5407996 42.8799466, -8.5405798 42.8803493, -8.5404243 42.8806413, -8.540382 42.8807362)",,,,,,
814642472,False,Rúa da Ensinanza,tertiary,30,True,54.814,,"LINESTRING (-8.5410824 42.8791333, -8.5412111 42.8787432, -8.5412468 42.8786554)",,,,,,
372649595,True,Avenida de Quiroga Palacios,living_street,,False,170.941,,"LINESTRING (-8.535373 42.8779299, -8.5347833 42.8785538, -8.534513 42.8788315, -8.5341138 42.8791565)",,,,,,
557064471,False,Rúa da Batalla de Clavijo,residential,,True,41.556,,"LINESTRING (-8.5352441 42.8777506, -8.5351706 42.8776484, -8.5350063 42.87742)",,,,,,
25876431,True,Corredoira das Fraguas,residential,,False,93.362,,"LINESTRING (-8.5360572 42.8782554, -8.5360702 42.8782851, -8.5360825 42.8783117, -8.5361003 42.8784448, -8.5359785 42.8786423, -8.5359312 42.8787223, -8.5358883 42.8788166, -8.535854 42.878911, -8.5358258 42.8789786, -8.5357762 42.8790441)",,,,,,
31753881,True,Rúa do Canteiro,residential,,False,32.802,,"LINESTRING (-8.5360572 42.8782554, -8.5358241 42.8783878, -8.5357197 42.878407)",,,,,,
25876408,True,Rúa de Puente la Reina,residential,,False,206.93099999999998,,"LINESTRING (-8.5350063 42.87742, -8.5347955 42.877866, -8.5347051 42.8780869, -8.5341929 42.8789443, -8.5341249 42.8790655, -8.5341138 42.8791565)",,,,,,
557064471,False,Rúa da Batalla de Clavijo,residential,,False,41.556,,"LINESTRING (-8.5350063 42.87742, -8.5351706 42.8776484, -8.5352441 42.8777506)",,,,,,
39251072,True,Avenida de Lugo,trunk_link,50,False,25.89,1,"LINESTRING (-8.533808 42.8781084, -8.5338897 42.8780708, -8.5339402 42.8779768, -8.5339703 42.8779198)",,,,,,
"[39251078, 1087483871]",True,,primary,,False,47.56100000000001,,"LINESTRING (-8.533808 42.8781084, -8.5338016 42.8780432, -8.533772 42.8779901, -8.5337104 42.8779378, -8.5336375 42.877907, -8.5335638 42.8778948, -8.5334769 42.8779002, -8.5334297 42.8779126, -8.5334084 42.877922)",,roundabout,,,yes,
239442602,True,,primary,,False,10.105,,"LINESTRING (-8.5337681 42.8781938, -8.5337976 42.8781467, -8.533808 42.8781084)",,roundabout,,,,
79402086,True,Rúa da Batalla de Clavijo,residential,,False,60.105,,"LINESTRING (-8.5357197 42.878407, -8.535564 42.8781893, -8.535373 42.8779299)",,,,,,
82799839,False,Rúa do Canteiro,residential,,False,26.919,,"LINESTRING (-8.5357197 42.878407, -8.5356719 42.8784077, -8.5354404 42.8785264)",,,,,,
25876486,False,Rúa do Campo de Santo Antonio,living_street,,False,21.362,1,"LINESTRING (-8.5357762 42.8790441, -8.5360217 42.8791115)",,,,,,
78871779,False,Rúa do Canteiro,living_street,,False,29.342000000000002,,"LINESTRING (-8.5357762 42.8790441, -8.5356859 42.8790233, -8.5355012 42.8788836)",,,,,,
25876486,False,Rúa do Campo de Santo Antonio,living_street,,True,21.362,1,"LINESTRING (-8.5360217 42.8791115, -8.5357762 42.8790441)",,,,,,
364581298,True,Rúa da Trisca,living_street,,False,106.11600000000001,1,"LINESTRING (-8.5360217 42.8791115, -8.5360866 42.8793356, -8.5361609 42.8795985, -8.5362314 42.8797716, -8.5364425 42.8800003)",,,,,,
314118616,True,Avenida de Lugo,trunk_link,50,False,5.946,1,"LINESTRING (-8.5332048 42.8794964, -8.5332303 42.8794463)",,,,,,
1087483877,True,Avenida de Lugo,primary,50,False,14.555,1,"LINESTRING (-8.5332048 42.8794964, -8.53323 42.8794264, -8.5332491 42.8793696)",,,,,,
385159132,True,Avenida de Quiroga Palacios,living_street,,False,86.989,,"LINESTRING (-8.5341138 42.8791565, -8.5334546 42.8796989, -8.5334097 42.8797442)",,,,,,
43281314,False,Rúa da Tafona,residential,,True,99.095,,"LINESTRING (-8.5392915 42.8803671, -8.5394828 42.8804567, -8.5397296 42.8805394, -8.5398545 42.8806172, -8.5399561 42.8806543, -8.540382 42.8807362)",,,,,,
43281314,False,Rúa da Tafona,residential,,False,99.095,,"LINESTRING (-8.540382 42.8807362, -8.5399561 42.8806543, -8.5398545 42.8806172, -8.5397296 42.8805394, -8.5394828 42.8804567, -8.5392915 42.8803671)",,,,,,
98005715,False,Rúa da Virxe da Cerca,tertiary,30,True,187.54700000000003,2,"LINESTRING (-8.540382 42.8807362, -8.5404243 42.8806413, -8.5405798 42.8803493, -8.5407996 42.8799466, -8.5408609 42.8798023, -8.5409517 42.8795358, -8.5410606 42.8792161, -8.5410824 42.8791333)",,,,,,
"[77430872, 77593393, 814642470]",True,Rúa de Belvís,"['living_street', 'residential']","['20', '30']",False,318.306,1,"LINESTRING (-8.5373194 42.880067, -8.5373057 42.8799737, -8.5373451 42.8796438, -8.5373709 42.8792511, -8.5374111 42.8789814, -8.5374536 42.878733, -8.5375595 42.8784608, -8.5376075 42.8783701, -8.5376589 42.8782987, -8.5376964 42.8781325, -8.5377059 42.8778521, -8.5376697 42.8776387, -8.537643 42.8774685, -8.5375718 42.8773887, -8.537528 42.8773318, -8.5374444 42.8773079)",,,,,,
78870994,True,Rúa do Campo de Santo Antonio,living_street,,False,156.82299999999998,1,"LINESTRING (-8.5373194 42.880067, -8.5372362 42.8798527, -8.5371342 42.8796942, -8.5369796 42.8795964, -8.5367583 42.8794646, -8.5363563 42.8792539, -8.5361729 42.8791378, -8.5360217 42.8791115)",,,,,,
364581297,False,Rúa de Belvís,living_street,20,False,10.579,1,"LINESTRING (-8.5373194 42.880067, -8.5373298 42.8801382, -8.5373332 42.8801616)",,,,,,
